dates,nzd0495-0000,nzd0495-0001,nzd0495-0002,nzd0495-0003,nzd0495-0004,nzd0495-0005,nzd0495-0006,nzd0495-0007,nzd0495-0008,nzd0495-0009,nzd0495-0010,nzd0495-0011,nzd0495-0012,nzd0495-0013,nzd0495-0014,nzd0495-0015,nzd0495-0016,nzd0495-0017,nzd0495-0018,nzd0495-0019,nzd0495-0020,nzd0495-0021,nzd0495-0022,nzd0495-0023,nzd0495-0024,nzd0495-0025,nzd0495-0026,nzd0495-0027,nzd0495-0028,nzd0495-0029,nzd0495-0030,nzd0495-0031,nzd0495-0032,nzd0495-0033,nzd0495-0034,nzd0495-0035,nzd0495-0036,nzd0495-0037,nzd0495-0038,nzd0495-0039,nzd0495-0040,nzd0495-0041,nzd0495-0042,nzd0495-0043,nzd0495-0044,nzd0495-0045,nzd0495-0046,nzd0495-0047,nzd0495-0048,nzd0495-0049,nzd0495-0050,nzd0495-0051,nzd0495-0052,nzd0495-0053,nzd0495-0054,nzd0495-0055,nzd0495-0056,nzd0495-0057,nzd0495-0058,nzd0495-0059,nzd0495-0060,nzd0495-0061,satname
2001-04-09 22:04:41+00:00,356.24,310.01,314.11,310.67,305.59,311.44,321.695,,,347.39,315.58000000000004,316.35,316.675,334.01,338.935,322.99,316.02,328.68666666666667,328.225,344.77,354.46,336.9833333333333,,,318.12,315.41,336.005,340.5133333333333,341.7266666666667,343.25750000000005,329.04499999999996,337.725,324.05500000000006,330.84666666666664,323.5566666666667,311.63000000000005,325.635,304.47,324.485,304.79,305.69,,,,,,153.28,359.37,307.42,306.94,304.96,298.54,321.35,320.865,317.095,338.71000000000004,298.15,,324.08666666666664,324.86,325.69,327.45000000000005,L7
2001-06-28 22:03:56+00:00,353.32500000000005,310.01,314.11,310.67,305.59,311.44,305.24,,250.75,339.19,306.845,303.03499999999997,299.97,308.03499999999997,326.8,322.99,316.02,328.895,328.225,344.77,354.46,332.93499999999995,,,314.65,315.41,336.005,337.155,324.3666666666666,336.535,316.435,333.315,318.58000000000004,328.84,322.3166666666666,312.68333333333334,323.0466666666667,312.46500000000003,321.57666666666665,299.845,305.69,,,,,,161.02,359.37,307.42,306.94,304.96,298.54,315.88666666666666,316.5733333333333,314.1433333333334,320.65999999999997,298.15,,318.95,320.58000000000004,320.795,327.45000000000005,L7
2001-07-05 22:10:09+00:00,374.51,,,,,,,,250.75,339.19,312.065,296.77,288.365,300.225,290.83,,,320.845,337.64,318.115,341.845,329.17,285.21,326.1,309.57,297.67,330.33500000000004,340.67999999999995,326.56,338.9225,320.46000000000004,336.02500000000003,325.935,334.03333333333336,325.93333333333334,316.74333333333334,324.91333333333336,319.275,324.65999999999997,292.595,,,,303.87,309.41,313.72,,359.37,,313.58,310.21,309.6,316.0233333333333,317.74,316.4533333333333,312.02,300.78,290.02,301.83500000000004,321.475,320.15999999999997,325.16,L7
2001-07-14 22:03:57+00:00,374.51,,,,,,,,260.4,345.315,312.3,296.4766666666667,291.33666666666664,301.89000000000004,288.755,,,320.845,337.64,318.115,341.845,329.17,285.21,326.1,309.57,313.495,321.3566666666666,334.66,326.64750000000004,336.72200000000004,320.95666666666665,332.16,323.57666666666665,333.495,324.5925,315.505,322.77750000000003,317.85999999999996,321.5725,297.2,,,,303.87,305.21500000000003,315.47,,341.545,319.49,311.565,309.84000000000003,309.095,311.34000000000003,317.74,311.1925,309.3925,298.79999999999995,282.33,300.06666666666666,311.22333333333336,312.59,325.16,L7
2001-08-15 22:03:26+00:00,356.515,311.88,312.45,320.43,316.96,322.55,310.66,233.48,260.19,337.45666666666665,313.6425,296.7325,299.5825,309.1225,304.6466666666667,331.03,334.88,323.5833333333333,333.2033333333333,322.18666666666667,336.1766666666667,328.31,309.67499999999995,330.615,316.32,317.75,322.6125,333.435,328.308,334.99333333333334,320.96500000000003,330.6816666666667,322.6225,333.164,323.93199999999996,316.392,320.902,318.5475,320.754,301.2975,310.96,316.67,310.28,303.87,305.21500000000003,315.47,138.75,341.545,319.49,311.565,309.2166666666667,308.81333333333333,308.422,314.0775,308.124,306.184,298.3433333333333,287.1166666666666,299.8125,308.555,309.1975,318.10333333333335,L7
2002-01-29 22:09:33+00:00,338.52,311.88,312.45,320.43,316.96,322.55,310.66,233.48,259.77,321.74,325.515,297.5,324.32,330.82,336.43,331.03,334.88,329.06,324.33,330.33,324.84,325.73,334.14,335.13,329.82,326.26,326.38,329.76,334.95,326.35,320.99,323.29,331.49,331.84,321.29,319.94,313.4,320.61,317.48,313.59,310.96,316.67,310.28,,,,138.75,,,,307.97,308.25,296.75,302.35,295.85,293.35,297.43,296.69,299.05,300.55,299.02,303.99,L7
2002-02-23 22:03:31+00:00,332.21,335.95,298.33,,,,,,,332.66,314.275,321.56,326.32,328.41,335.59,338.51,334.05,329.4,323.89,324.92,328.87,326.69,324.45,326.68,327.81,329.06,327.43,328.06,330.14,328.81,322.08,319.51,329.725,314.93,308.88,305.76,311.95,315.77,309.77,315.12,311.02,313.22,306.2,,,,155.44,,312.67,312.64,305.09,305.37,298.04,299.88,294.32,,,249.88,304.53,305.49,302.67,308.64,L7
2002-03-11 22:03:31+00:00,332.21,335.95,298.33,,,,,,,332.66,314.275,321.56,326.32,328.41,335.59,338.51,334.05,329.4,323.89,324.92,328.87,332.5,330.515,326.68,327.81,329.06,327.43,328.06,330.14,328.81,334.255,319.51,329.725,314.93,308.88,318.22,311.95,315.77,309.77,315.12,311.02,313.22,306.2,,,355.41,155.44,355.66,312.67,312.64,305.09,305.37,298.04,299.88,294.32,,,249.88,304.53,305.49,302.67,308.64,L7
2002-04-12 22:03:25+00:00,332.21,335.95,298.33,,,,,,,332.66,314.275,321.56,326.32,328.41,335.59,338.51,334.05,329.4,323.89,324.92,328.87,332.5,330.515,326.68,327.81,329.06,327.43,328.06,326.35,325.95500000000004,334.255,319.51,329.725,309.615,304.475,312.43,309.845,308.565,309.77,308.775,307.325,309.32500000000005,299.31,,,355.41,155.44,355.66,312.67,312.64,305.09,299.245,296.70500000000004,298.56666666666666,293.02,288.39,285.2,254.44,300.945,298.83500000000004,299.665,306.12,L7
2002-05-14 22:03:19+00:00,332.21,335.95,298.33,,,,,,264.88,332.66,312.1366666666667,308.395,311.49,328.41,330.0,338.51,334.05,329.4,323.89,324.92,328.87,325.81666666666666,318.34,328.245,323.38,327.025,319.53499999999997,325.875,326.81,327.50666666666666,331.1766666666667,318.04999999999995,325.3433333333333,314.4433333333333,307.95,313.09000000000003,311.25666666666666,310.1566666666667,309.53,307.3433333333333,308.9433333333333,312.74,302.3666666666667,310.03,313.79,355.41,145.425,355.66,312.67,312.64,307.09,302.3066666666667,297.92,298.775,293.02,288.39,285.2,266.93666666666667,300.48333333333335,298.1166666666667,300.18666666666667,305.92333333333335,L7
2002-05-30 22:03:13+00:00,332.21,335.95,298.33,,,,,,284.125,332.66,311.025,303.22,305.0133333333333,321.03,332.07,335.65,334.05,329.4,323.89,324.92,331.3,320.1575,312.455,326.50666666666666,309.7833333333333,326.03333333333336,319.8066666666667,325.875,327.1425,330.2525,331.1766666666667,318.04999999999995,328.7425,314.4433333333333,314.90749999999997,313.09000000000003,312.765,311.7875,312.40000000000003,310.95,313.33,315.165,305.7475,309.945,313.79,355.41,150.29,355.66,312.67,313.865,308.24,303.86,297.695,298.818,294.5233333333333,291.02,296.36,266.93666666666667,300.48333333333335,298.1166666666667,300.18666666666667,305.92333333333335,L7
2002-06-15 22:03:07+00:00,332.21,335.95,298.33,,,,,,284.52,332.66,311.025,303.22,300.0,312.9066666666667,332.07,335.65,334.05,329.4,323.89,324.92,331.3,320.1575,312.455,326.50666666666666,309.7833333333333,326.03333333333336,319.8066666666667,325.875,327.1425,330.2525,330.0425,320.06,326.034,318.82500000000005,315.546,313.214,313.26,315.442,313.5725,306.77200000000005,311.96999999999997,317.528,306.45,309.945,312.095,330.61,192.4,342.94500000000005,316.70000000000005,313.8766666666666,308.5525,299.57,297.694,298.78833333333336,295.1,291.65000000000003,296.48,273.5,300.9275,296.8475,299.76250000000005,306.42,L7
2002-06-22 22:09:15+00:00,332.21,335.95,298.33,,,,,,284.52,332.66,311.025,303.22,300.0,312.9066666666667,332.07,335.65,334.05,329.4,323.89,324.92,331.3,320.1575,310.02799999999996,328.215,312.745,326.03333333333336,319.8066666666667,325.875,327.1425,330.2525,330.0425,320.06,326.034,318.82500000000005,315.546,313.214,313.26,319.115,319.744,306.77200000000005,316.9783333333333,317.528,306.45,321.75333333333333,322.6133333333333,334.19666666666666,222.81400000000002,345.35666666666674,316.70000000000005,313.8766666666666,308.5525,299.57,297.694,298.78833333333336,295.316,293.0625,296.48,285.162,300.9275,296.8475,299.76250000000005,306.42,L7
2002-09-10 22:08:43+00:00,362.97,,,,,,317.25,246.32,284.52,,307.775,302.15000000000003,291.2266666666667,305.155,330.31000000000006,332.79,,,,,333.73,307.81500000000005,296.36999999999995,329.63,312.15,324.8433333333333,317.41,326.825,326.7825,330.08750000000003,324.15333333333336,318.46666666666664,323.5733333333333,320.1233333333334,316.108,310.84499999999997,313.976,319.784,322.2375,304.68500000000006,316.54833333333335,317.57399999999996,307.134,317.71500000000003,319.755,319.62000000000006,255.47200000000004,334.2733333333333,316.375,314.1133333333333,309.5775,299.52000000000004,297.382,298.022,295.43,293.27799999999996,297.0375,293.818,299.9975,295.94,299.03999999999996,304.89750000000004,L7
2002-12-24 22:02:57+00:00,349.79,,,,318.75,,312.35,250.165,,296.78,,315.405,,,,,,,,,,,,332.34,325.43,325.49,320.24,329.96,328.7,328.15,320.8,314.73,,,311.69,313.75,315.53,,,,308.44,313.45,309.62,305.6,311.18,311.68,318.73,322.41,312.02,313.35,309.19,305.12,296.48,297.14,294.89,294.14,298.71,293.16,300.81,322.68,323.865,328.36,L7
2002-12-31 22:09:08+00:00,349.79,,,,318.75,,312.35,250.165,,296.78,,315.405,,,,,,,,,,,,332.34,325.43,325.49,319.355,329.96,328.7,328.15,320.8,314.73,,,308.94,313.75,315.53,,,,308.44,313.45,309.62,305.6,311.18,311.68,318.73,323.235,312.02,313.35,309.19,305.12,301.45000000000005,297.14,299.755,294.14,304.58,300.16,316.88,320.42,326.03666666666663,334.2633333333333,L7
2003-02-01 22:09:21+00:00,349.79,,,,318.75,,312.35,250.165,,296.78,,315.405,,,,314.27,313.89,314.24,309.11,308.51,312.63,318.4,322.17,332.34,325.43,325.49,319.355,329.96,328.7,328.15,320.8,314.73,,,308.94,313.75,315.53,,,,308.44,313.45,309.62,305.6,311.18,311.68,318.73,323.235,312.02,313.35,309.735,303.245,300.88000000000005,297.14,299.755,294.14,315.18666666666667,310.4166666666667,322.3333333333333,324.1675,329.6225,338.865,L7
2003-08-13 21:51:32+00:00,,,,,,,,,,,,,,,,,,,,297.55,319.02,318.94,320.27,323.7,315.22,319.35,312.67,330.02,317.0,321.64,313.77,313.12,309.72,316.52,313.13,314.97,315.38,310.99,304.93,288.31,,,,,,,,,,,,,,,,,,,,,,,L5
2003-10-07 21:58:35+00:00,353.9,343.54,344.9,,338.18,,328.46,270.42,308.08,349.32,,,,,348.95,346.5,,,332.63,297.55,330.41999999999996,327.55,331.77,323.7,325.03,319.35,323.92,339.08,333.26,337.705,328.87,327.28,323.94000000000005,328.935,321.87,321.235,321.625,319.435,313.175,306.70500000000004,318.34,324.44,326.14,334.35,327.27,333.26,335.88,341.32,337.4,323.07,323.52,311.39,302.46,296.21,307.4,,,317.22,314.69,,314.8,323.99,L5
2003-11-17 21:52:57+00:00,363.875,343.54,344.9,,338.18,,328.46,270.42,308.08,349.32,,,,,348.95,346.5,,,332.63,297.55,330.41999999999996,327.55,331.77,323.7,325.03,319.35,323.92,339.08,333.26,337.705,328.87,327.28,323.94000000000005,335.3066666666667,330.9766666666667,329.6766666666667,321.625,327.92,313.175,306.70500000000004,318.34,341.525,326.14,347.755,327.27,343.375,342.58,346.96500000000003,342.92499999999995,335.54499999999996,334.76,322.845,321.77,296.21,324.16999999999996,,343.79,327.67,327.555,342.1,321.515,331.435,L5
2004-05-18 22:01:26+00:00,,,,,,,,,,323.54,313.93,290.62,296.68,308.13,294.44,310.83,300.07,305.75,276.17,297.41,322.69,312.74,308.21,321.75,298.25,318.47,310.54,310.99,316.37,316.79,317.74,312.67,308.76,316.81,311.31,312.53,311.71,313.07,306.73,294.27,,,,,,,,,,,,,,,,,,,,,,,L5
2004-06-12 21:55:59+00:00,,,,,,,,,,323.54,313.93,290.62,296.68,308.13,294.44,310.83,300.07,305.75,276.17,297.41,322.69,312.74,308.21,321.75,298.25,318.47,310.54,310.99,316.37,316.79,316.505,313.98,305.595,316.75,311.58000000000004,305.235,310.79999999999995,309.855,305.48,292.78,,,,,,,,,,,,,,,,,,,,,,,L5
2005-02-14 22:07:21+00:00,349.73,,,,332.04,,323.41,268.1,302.27,342.07,,,333.83,,,,,,,,,,,,,340.24,343.4,345.82,348.17,347.5,339.65,,341.55,339.93,338.25,342.33,341.12,344.0,342.38,327.93,329.42,332.05,322.51,331.16,327.14,331.7,342.43,350.81,338.75,337.56,338.72,330.17,332.9,,307.71,309.06,311.96,311.82,316.62,316.55,322.49,332.03,L5
2005-03-11 22:01:31+00:00,349.73,315.48,315.05,318.91,318.48,,310.83500000000004,250.88,279.02,326.885,307.89,295.41,320.56,314.92,319.87,314.15,312.31,312.75,299.97,306.08,313.13,317.33,321.93,320.07,318.74,327.38,328.72,328.33500000000004,332.12,332.66999999999996,324.935,309.35,324.46000000000004,323.425,322.33000000000004,324.86,325.885,327.19,323.455,314.78999999999996,314.61,317.365,307.37,310.32500000000005,327.14,331.7,342.43,350.81,319.79499999999996,337.56,319.39,330.17,306.78,277.06,294.26,292.98,278.90999999999997,311.82,316.62,316.55,322.49,332.03,L5
2005-04-12 22:01:42+00:00,349.73,309.12,312.805,313.675,313.16333333333336,,304.87333333333333,244.16,272.5233333333333,322.70666666666665,307.985,297.19000000000005,314.2966666666667,312.74,315.86,312.965,312.51,311.68,301.17,306.08,314.515,317.985,318.64,320.115,318.25,322.71999999999997,322.65333333333336,312.46,320.00666666666666,326.70666666666665,324.935,309.35,324.46000000000004,316.07666666666665,317.5733333333333,317.96666666666664,321.96666666666664,321.2033333333333,318.43333333333334,310.16,309.69,313.4433333333333,306.04,304.15000000000003,327.14,331.7,342.43,350.81,319.79499999999996,337.56,319.39,310.62,297.1033333333333,278.445,291.94,288.75333333333333,281.00333333333333,311.82,316.62,316.55,322.49,332.03,L5
2005-06-15 22:02:10+00:00,349.73,309.12,312.805,313.675,313.16333333333336,,304.87333333333333,244.16,272.5233333333333,322.70666666666665,307.985,297.19000000000005,314.2966666666667,312.74,315.86,312.965,312.51,311.68,301.17,306.08,314.515,317.985,318.64,320.115,318.25,322.71999999999997,322.65333333333336,312.46,320.00666666666666,326.70666666666665,324.935,310.42,318.62333333333333,313.5125,314.7525,314.78,317.1825,317.8175,314.725,310.16,309.69,313.4433333333333,306.04,304.15000000000003,327.14,331.7,342.43,350.81,319.79499999999996,337.56,319.39,310.62,297.1033333333333,278.445,291.94,288.75333333333333,281.00333333333333,311.82,316.62,316.55,322.49,332.03,L5
2005-06-22 22:08:22+00:00,349.73,309.12,312.805,313.675,313.16333333333336,,304.87333333333333,244.16,269.65999999999997,322.97249999999997,308.4733333333333,298.27333333333337,309.65999999999997,308.0366666666667,306.90333333333336,312.22999999999996,309.44,313.37,303.0933333333333,316.135,319.67333333333335,315.59,309.16333333333336,321.37666666666667,315.0933333333333,321.63,319.51,315.455,317.9825,324.4475,323.8933333333334,314.0,317.1925,314.892,315.602,315.342,317.946,318.726,315.1,311.5,306.71750000000003,313.54,307.3325,304.45000000000005,309.065,320.23,325.87,337.83500000000004,320.78999999999996,320.265,319.24,310.62,295.385,282.8333333333333,292.3925,290.185,284.0375,291.86,316.62,316.55,322.49,332.03,L5
2005-08-09 22:08:46+00:00,364.4,309.12,312.805,313.675,313.16333333333336,,304.87333333333333,261.3425,269.65999999999997,322.97249999999997,308.4733333333333,298.27333333333337,309.65999999999997,308.0366666666667,306.90333333333336,312.22999999999996,309.44,313.37,303.0933333333333,316.135,319.67333333333335,315.59,309.16333333333336,321.37666666666667,315.0933333333333,321.63,319.51,315.455,317.9825,324.4475,323.8933333333334,314.0,317.1925,314.892,323.2616666666667,315.342,327.2683333333333,318.726,325.12166666666667,311.5,319.61,322.236,315.192,314.88,323.47333333333336,337.66,341.70666666666665,347.45,332.1875,336.1066666666667,330.775,310.62,295.385,282.8333333333333,292.3925,290.185,284.0375,291.86,316.62,316.55,322.49,332.03,L5
2005-08-25 22:08:52+00:00,367.62,309.12,312.805,313.675,303.725,,295.605,268.53499999999997,258.78999999999996,316.6066666666666,308.4733333333333,298.27333333333337,301.6033333333333,308.0366666666667,306.90333333333336,312.22999999999996,309.44,313.37,303.0933333333333,316.135,319.67333333333335,315.59,309.16333333333336,321.37666666666667,325.115,315.4266666666667,311.5466666666667,305.3333333333333,307.92,316.7633333333333,316.01500000000004,314.0,309.0733333333333,308.6325,327.2916666666667,319.17,330.4683333333333,323.01000000000005,327.7416666666666,318.71,324.27,327.296,320.66999999999996,319.812,331.04333333333335,347.5933333333333,350.1066666666666,353.25666666666666,340.01,345.41,336.8275,320.58500000000004,298.59250000000003,297.0525,298.305,296.78000000000003,288.83,298.9,332.54,337.46,342.11,347.33,L5
2005-10-05 22:02:41+00:00,362.8,302.76,310.56,308.44,302.53,,292.95,277.1825,279.0333333333333,319.05999999999995,308.765,299.70500000000004,298.75999999999993,304.595,300.42,311.27,308.005,313.68,316.91,326.19,322.945,325.96000000000004,317.63666666666666,322.03,327.24,315.88,310.29999999999995,302.57499999999993,303.845,316.225,321.81,325.6333333333334,309.92499999999995,309.2033333333333,331.46799999999996,324.59000000000003,335.46166666666664,328.364,333.2266666666667,327.4975,332.40600000000006,334.03200000000004,329.508,328.644,332.7325,345.1375,348.40749999999997,350.50250000000005,347.64750000000004,342.725,344.3075,322.41333333333336,307.7875,307.2475,307.9725,307.21,309.1275,307.03999999999996,330.01,333.82,332.95000000000005,338.4,L5
2006-02-17 22:11:22+00:00,350.92333333333335,344.22,342.52,343.62,335.86,326.87,323.99,273.97,314.45500000000004,347.42,340.13,341.48,337.93,340.12,343.31,337.51,340.23,339.07,338.175,342.89,346.73,348.695,351.285,350.02,351.59000000000003,343.58,346.63,346.31,350.21,353.07,342.97,344.34000000000003,343.36,344.13,351.265,347.2,348.78000000000003,349.6066666666666,346.8633333333334,345.5566666666667,343.6033333333333,345.55,340.16,342.4066666666667,341.3,346.02666666666664,352.0366666666667,352.82666666666665,348.46999999999997,346.6766666666667,344.69000000000005,334.93333333333334,330.57,327.00666666666666,322.39000000000004,324.2033333333333,327.7866666666667,323.78,326.21333333333337,333.82,330.05333333333334,335.26,L5
2006-02-26 22:05:22+00:00,348.29999999999995,344.22,342.52,343.62,335.86,330.3,327.47,262.31666666666666,314.45500000000004,347.42,340.13,341.48,337.93,340.12,343.31,337.51,344.45500000000004,340.135,337.3566666666667,340.7,348.18,350.3966666666667,352.43,353.46500000000003,348.66499999999996,346.48,347.16499999999996,349.41999999999996,347.655,350.105,341.06500000000005,342.32666666666665,339.97,340.405,334.305,340.25,343.6166666666666,343.2033333333333,342.6266666666667,342.14333333333326,340.53333333333336,341.52666666666664,336.34333333333336,332.3866666666667,335.2,336.28,341.69,343.18,335.78333333333336,337.34666666666664,337.56,327.35,322.99,321.89,319.0233333333333,321.20000000000005,325.79,319.05333333333334,323.05000000000007,322.365,321.3666666666667,327.80333333333334,L5
2006-07-27 22:13:58+00:00,343.44,344.22,342.52,343.62,335.86,330.3,327.47,259.35,312.41,347.42,340.13,341.48,337.93,340.12,343.31,337.51,344.45500000000004,340.135,335.32500000000005,340.7,348.18,351.375,354.96999999999997,353.46500000000003,348.66499999999996,346.48,347.16499999999996,349.41999999999996,347.655,350.105,341.06500000000005,328.65333333333336,326.24333333333334,326.94,334.305,326.7233333333333,327.79,329.32666666666665,327.03999999999996,344.81499999999994,340.56,344.1099999999999,336.305,331.755,333.9,335.53499999999997,340.88,343.65,337.98,338.68499999999995,341.35,328.63,328.54,323.915,318.79499999999996,322.49,325.15999999999997,316.9200000000001,318.62,314.55,320.155,326.97,L5
