dates,satname,nzd0495-0000,nzd0495-0001,nzd0495-0002,nzd0495-0003,nzd0495-0004,nzd0495-0005,nzd0495-0006,nzd0495-0007,nzd0495-0008,nzd0495-0009,nzd0495-0010,nzd0495-0011,nzd0495-0012,nzd0495-0013,nzd0495-0014,nzd0495-0015,nzd0495-0016,nzd0495-0017,nzd0495-0018,nzd0495-0019,nzd0495-0020,nzd0495-0021,nzd0495-0022,nzd0495-0023,nzd0495-0024,nzd0495-0025,nzd0495-0026,nzd0495-0027,nzd0495-0028,nzd0495-0029,nzd0495-0030,nzd0495-0031,nzd0495-0032,nzd0495-0033,nzd0495-0034,nzd0495-0035,nzd0495-0036,nzd0495-0037,nzd0495-0038,nzd0495-0039,nzd0495-0040,nzd0495-0041,nzd0495-0042,nzd0495-0043,nzd0495-0044,nzd0495-0045,nzd0495-0046,nzd0495-0047,nzd0495-0048,nzd0495-0049,nzd0495-0050,nzd0495-0051,nzd0495-0052,nzd0495-0053,nzd0495-0054,nzd0495-0055,nzd0495-0056,nzd0495-0057,nzd0495-0058,nzd0495-0059,nzd0495-0060,nzd0495-0061
2006-08-05 22:07:55.109000,L5,316.10,318.29,316.74,323.86,306.89,306.94,313.12,250.23,282.51,335.19,325.40,321.66,325.45,324.46,325.36,327.23,321.13,319.70,315.04,329.38,332.96,330.34,330.23,329.61,327.50,328.71,322.57,339.70,327.87,338.73,324.52,331.53,328.79,330.97,326.59,327.41,329.23,328.86,322.31,318.53,319.08,321.18,315.80,314.83,309.34,315.56,323.90,333.30,329.43,324.50,326.44,309.47,301.43,299.04,307.33,306.26,305.78,298.31,299.42,297.33,293.83,303.93
2006-08-21 22:08:07.440000,L5,350.36,342.29,338.97,339.98,327.02,332.70,321.02,254.05,317.41,351.01,343.15,335.51,334.76,332.98,333.93,329.59,323.18,328.02,322.71,335.95,334.96,340.07,345.51,354.66,347.04,350.48,344.79,351.52,348.21,346.76,329.77,327.92,327.08,336.01,329.33,326.40,331.01,332.64,337.51,335.21,324.41,336.54,331.22,334.62,325.94,316.11,323.60,338.94,334.97,329.82,330.42,318.73,304.82,306.73,316.41,312.57,322.37,296.86,,,,
2006-08-28 22:14:23.601000,L5,342.56,338.88,340.38,343.36,330.26,334.95,326.97,257.13,318.47,351.41,343.91,332.43,335.13,338.92,337.05,337.26,330.53,328.63,323.07,327.15,341.53,351.63,355.16,354.76,354.04,351.34,347.96,358.05,354.15,343.73,331.47,330.58,331.85,334.35,327.12,328.80,339.67,347.27,345.29,342.57,342.91,346.02,342.85,341.15,322.25,319.20,325.34,333.38,329.67,319.20,326.60,333.02,331.11,321.41,330.15,329.69,329.94,325.26,305.67,305.82,302.85,312.89
2006-09-13 22:14:35.259000,L5,,,,,,,,,,285.80,308.01,297.61,299.37,294.36,291.58,299.28,298.10,294.80,293.70,301.28,324.35,322.64,329.36,330.20,327.01,322.31,303.07,311.42,307.11,309.85,301.78,297.32,300.11,313.65,317.44,321.11,321.89,320.90,313.73,301.18,,,,,,,,,,,,,,,,,,,,,,
2006-10-31 22:15:04.884000,L5,,,,,,,,,,,,,,,,,312.21,308.39,301.33,298.78,316.00,319.60,325.87,323.08,338.64,339.12,336.41,340.80,342.51,342.69,333.29,336.36,311.08,310.86,308.91,307.79,314.46,308.21,309.83,317.66,316.21,331.39,323.51,324.76,315.05,326.29,292.04,303.55,303.11,91.87,64.41,280.84,283.24,296.34,291.74,298.68,280.70,,,,,
2006-12-11 22:09:16.015000,L5,,,,,,,,,,,,,,,,,,,380.42,380.00,373.33,389.07,392.26,390.44,387.69,389.55,395.26,390.37,390.42,389.82,374.44,376.23,379.63,373.89,380.94,373.46,378.31,381.41,387.88,384.80,392.27,391.97,396.80,391.66,389.57,386.59,385.10,389.41,380.04,384.42,383.50,54.28,70.48,118.40,147.94,163.32,200.45,210.23,193.59,202.49,197.85,208.44
2007-09-09 22:07:45.163000,L5,341.88,339.54,337.94,341.47,328.92,330.37,322.91,258.06,312.40,338.30,335.49,333.62,331.84,335.15,337.39,334.77,334.30,324.99,322.37,340.91,345.10,342.90,352.65,350.24,345.65,346.76,343.28,347.32,339.78,345.48,338.51,332.64,336.79,331.10,330.39,336.02,338.76,341.11,339.04,336.99,326.20,338.11,324.99,325.15,309.80,330.13,328.01,338.18,40.58,87.20,338.26,322.97,312.07,314.68,316.28,316.73,313.21,304.55,305.54,310.77,308.43,322.69
2008-11-14 21:57:52.281000,L5,363.12,344.69,347.24,344.14,335.18,331.25,326.99,274.40,312.47,346.10,337.38,342.61,343.83,345.87,350.20,346.73,344.42,341.03,334.43,338.00,343.00,345.81,347.95,350.92,344.53,342.54,343.00,343.64,348.54,353.59,348.39,342.31,342.47,340.16,339.19,342.94,337.81,336.09,338.57,337.04,337.64,338.40,329.64,340.24,338.70,343.58,349.92,352.49,349.56,340.95,333.50,323.96,317.23,319.96,319.14,315.00,323.81,324.46,330.63,334.30,336.21,344.27
2009-01-17 21:59:44.398000,L5,288.20,302.26,305.32,311.81,300.01,285.80,290.51,,,310.96,306.69,299.41,304.88,300.24,306.46,303.83,301.56,299.73,274.51,,301.47,313.84,317.15,322.91,321.67,317.43,317.72,319.02,321.68,326.28,311.44,304.80,301.01,302.03,299.85,300.12,302.32,300.71,307.03,302.77,299.22,310.55,302.30,276.66,,303.84,297.91,309.91,299.57,291.16,289.71,288.24,284.74,289.41,282.14,287.33,296.07,287.37,295.61,286.91,286.13,291.90
2010-02-05 22:05:29.575000,L5,,300.61,305.47,308.45,296.72,274.18,282.08,,,,,,,,,,,,,,296.21,315.35,319.60,321.32,324.42,321.12,322.29,317.68,319.09,320.47,319.33,306.86,309.43,303.74,304.72,304.82,308.61,304.00,306.30,309.55,300.79,311.84,177.93,130.51,184.86,309.32,301.05,196.33,301.23,290.55,80.67,289.56,284.59,287.51,280.96,290.46,293.30,282.81,296.80,293.56,284.41,
2010-11-27 22:10:35.713000,L5,401.76,358.30,349.47,341.66,331.75,332.60,329.35,278.17,297.64,333.57,323.17,320.84,325.82,341.25,346.92,349.15,344.36,345.60,344.45,335.12,334.27,337.79,343.25,343.30,342.36,341.15,341.75,344.58,356.70,368.17,365.35,359.29,347.30,348.83,348.35,349.63,340.23,335.19,338.47,335.32,333.86,332.74,331.50,348.97,351.43,357.02,356.76,359.96,348.71,349.62,328.16,317.62,312.14,315.21,311.89,306.42,310.24,326.67,323.79,326.66,238.32,335.09
2010-12-22 22:04:29.137000,L5,291.90,307.40,309.34,313.86,301.53,287.49,290.42,,255.30,306.12,312.18,300.15,299.64,301.08,310.41,305.74,302.50,303.58,,,309.43,318.12,330.98,331.26,330.26,324.06,326.43,323.06,325.56,330.18,310.02,310.16,307.60,306.03,307.02,307.44,308.83,307.90,316.25,311.50,307.78,318.12,315.93,315.58,304.42,310.53,306.35,309.36,112.94,115.95,294.12,108.99,297.85,294.17,292.59,293.69,299.35,297.93,296.75,253.59,287.07,288.67
2011-02-08 22:04:35.159000,L5,,,,,,,,,,,,,,,,,,,,,,321.35,340.35,328.73,324.19,324.58,322.51,319.16,304.45,318.63,313.69,325.12,325.48,327.30,320.95,323.96,321.84,323.24,311.92,306.20,304.05,311.62,308.16,307.85,303.08,313.42,323.96,327.88,324.98,317.96,317.99,307.25,287.13,289.00,285.52,290.13,220.46,285.03,247.05,292.65,304.36,267.72
2011-03-12 22:04:31.079000,L5,304.67,316.97,311.82,315.36,301.44,287.29,291.59,221.75,,308.36,306.22,301.21,305.06,309.84,314.40,311.58,308.84,311.87,303.09,310.88,315.51,316.98,324.98,324.32,317.91,315.86,313.76,316.07,320.03,325.69,316.97,316.06,309.83,313.50,308.44,310.96,307.79,310.29,304.81,297.05,295.28,306.90,300.19,296.20,,,,307.60,309.71,295.96,300.52,282.38,274.86,274.73,278.50,275.88,284.62,,,,,
2013-05-11 22:22:42.945000,L8,,279.03,295.92,306.61,292.88,289.48,293.62,219.48,,,,,,,,,,,,311.06,315.24,313.78,315.73,320.30,316.22,317.47,314.91,320.14,316.05,323.72,318.38,315.11,310.71,313.71,311.36,307.36,309.38,310.52,303.91,282.46,,,,,,,,,,,,,,296.22,295.34,291.56,299.72,300.81,302.75,304.41,301.00,295.91
2013-06-05 22:16:38.960000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.16,256.83,290.25,,
2013-06-28 22:22:20.943000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.57,298.35,292.66,282.19,
2013-07-07 22:16:35.929000,L8,340.37,300.13,314.42,322.70,307.20,299.09,303.29,239.58,292.35,341.80,321.97,307.88,313.45,321.69,321.02,323.18,325.22,330.30,325.16,336.19,333.71,324.85,328.45,334.26,331.81,330.61,332.81,333.05,329.21,334.44,331.70,335.58,326.77,330.66,329.20,323.32,328.81,327.85,330.01,329.25,331.69,332.59,332.25,334.25,327.48,337.23,343.03,348.16,349.54,336.70,338.00,318.40,312.91,317.96,345.38,344.88,346.87,343.79,337.01,338.70,346.40,322.09
2013-07-14 22:22:22.423000,L8,325.90,311.12,312.08,317.40,300.95,294.12,294.21,228.55,255.42,316.50,310.26,297.80,303.22,310.64,298.69,310.57,312.09,306.34,305.97,313.97,313.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-23 22:16:34.633000,L8,341.90,309.79,320.47,328.71,308.46,310.00,310.47,245.61,312.35,342.54,324.57,309.36,312.25,320.71,323.80,325.17,327.48,333.07,324.71,355.27,335.11,327.00,331.60,336.12,331.20,327.57,334.45,336.47,333.48,340.46,337.84,351.14,345.88,346.99,364.12,342.12,363.59,354.40,330.43,331.93,333.51,336.05,334.27,342.66,335.04,341.98,345.90,374.31,364.52,361.86,350.15,314.92,344.96,344.98,350.15,349.28,352.88,350.85,346.31,349.60,350.07,333.20
2013-08-08 22:16:37.441000,L8,337.03,317.20,325.42,331.30,314.10,319.43,310.27,243.03,285.84,326.16,324.48,314.99,308.91,320.49,324.10,320.15,324.06,323.16,321.30,330.72,329.38,325.19,331.49,333.22,329.96,327.81,329.77,332.73,330.38,332.86,328.21,329.19,324.63,325.48,324.41,323.14,325.18,325.26,323.33,322.79,322.90,323.07,323.37,326.24,324.02,333.43,335.22,336.15,329.13,321.43,318.78,308.39,307.57,309.05,306.95,335.83,324.15,338.09,330.78,333.97,324.46,318.72
2013-08-31 22:22:26.282000,L8,,300.05,315.26,318.03,307.72,311.36,296.14,228.37,,,,,,,,,,,,314.03,315.91,316.81,320.51,320.82,317.46,316.54,315.03,317.46,319.69,321.58,317.64,313.08,310.99,312.23,310.53,308.20,308.33,308.36,302.79,281.68,,,,,,,,,,,,,,211.99,293.17,291.09,299.65,301.21,240.15,305.61,301.48,297.69
2013-08-31 22:22:50.245000,L8,370.41,368.61,345.01,342.07,357.24,357.65,354.91,347.43,359.90,375.03,336.50,350.85,361.25,372.25,382.40,374.81,374.35,366.38,367.98,373.72,372.76,372.36,373.01,369.97,369.80,361.10,368.18,377.89,370.43,380.74,373.08,368.23,408.58,371.97,357.54,371.52,372.79,368.95,375.16,371.20,364.94,365.73,358.38,350.07,366.76,374.45,365.65,376.60,366.61,354.94,345.11,342.94,346.99,336.52,339.90,339.74,352.58,354.07,219.03,344.84,343.23,345.43
2013-09-25 22:16:28.938000,L8,,302.00,319.77,318.29,309.03,295.02,294.55,,,,,,,,,,,,,,,,,320.52,318.98,317.92,317.19,318.35,320.79,321.16,317.03,310.87,309.61,308.39,288.97,304.68,296.97,303.40,299.61,285.16,,,,,,,,,,,,,171.18,286.40,288.05,290.25,301.04,304.19,304.91,305.88,300.55,298.27
2013-10-11 22:16:29.291000,L8,341.32,330.56,333.07,328.59,321.26,321.74,313.22,256.84,290.21,324.54,321.40,317.37,318.30,322.72,327.05,327.94,329.72,328.95,322.91,329.06,326.05,328.03,337.06,334.55,346.82,326.65,332.22,331.37,333.01,332.45,327.84,325.70,329.35,361.60,329.18,321.07,343.77,325.15,328.66,322.64,322.75,322.82,121.18,97.79,76.15,98.48,143.00,120.78,99.46,99.85,93.04,145.00,114.00,163.89,171.13,189.32,215.30,222.56,226.29,211.56,210.82,230.56
2013-10-18 22:22:37.411000,L8,339.32,329.42,330.73,327.46,319.78,319.43,309.46,252.92,291.41,323.08,319.18,316.50,316.72,322.30,327.30,325.69,326.23,326.73,323.57,329.35,328.51,329.93,334.44,335.98,333.99,326.72,331.65,330.18,330.32,332.50,328.34,325.84,324.01,322.21,321.87,321.92,322.53,324.63,326.87,322.85,323.38,324.77,321.96,322.14,324.97,331.05,331.25,332.54,326.25,321.56,314.58,304.70,305.59,308.83,303.07,309.33,322.14,323.60,323.96,232.71,320.70,318.41
2013-10-27 22:16:19.549000,L8,334.94,328.82,329.46,326.12,317.20,317.96,308.25,253.23,294.58,321.35,316.82,315.85,313.72,319.32,324.86,323.71,322.27,325.05,321.43,324.10,327.09,326.73,334.67,333.80,330.52,324.98,327.75,325.89,329.00,331.71,327.05,322.77,321.15,319.90,317.71,318.17,320.05,321.09,323.04,318.32,318.73,320.84,320.54,319.34,323.20,326.02,329.94,332.78,325.58,321.40,310.99,303.11,304.84,306.62,302.10,301.65,318.92,318.68,324.21,317.01,313.28,315.55
2013-11-19 22:22:01.448000,L8,334.15,329.17,328.33,325.69,317.02,317.18,304.14,240.36,291.59,320.64,314.68,315.31,312.66,320.52,325.71,323.37,323.75,323.08,321.06,324.18,327.03,326.87,334.34,335.65,331.58,326.73,331.87,329.34,329.73,332.17,327.47,323.14,323.12,320.51,318.79,320.50,322.88,322.75,326.83,321.78,322.98,322.62,320.46,318.36,325.62,330.17,331.11,332.97,327.93,322.90,314.72,308.20,308.49,310.54,303.44,304.96,318.28,319.52,322.06,319.30,314.96,254.32
2013-11-19 22:22:25.407000,L8,343.64,333.36,332.59,328.36,320.92,321.25,308.78,244.23,301.55,325.04,318.23,319.70,319.44,326.57,330.95,328.97,328.22,329.17,325.45,329.20,332.92,332.72,339.75,371.34,338.15,329.08,367.81,332.77,335.38,335.15,330.01,329.67,327.15,323.09,325.18,326.20,332.15,356.28,341.53,328.11,331.20,328.66,327.39,325.43,329.22,337.71,338.87,336.52,331.66,327.66,317.70,316.61,317.77,320.52,305.90,314.27,206.25,330.73,334.55,332.46,329.96,325.80
2013-12-30 22:16:01.055000,L8,,,382.23,366.95,311.49,314.79,305.65,242.84,272.72,320.53,316.15,308.41,312.05,319.44,325.46,318.89,314.33,310.92,309.54,313.99,317.62,319.03,325.34,322.66,321.36,317.48,321.63,327.78,330.20,331.94,327.05,326.62,325.92,320.53,320.43,320.24,321.96,323.68,325.84,322.01,320.50,324.91,317.93,315.96,,,,333.16,327.51,322.82,313.40,306.46,307.69,309.79,302.54,305.12,313.80,308.65,315.63,311.53,314.40,305.32
2014-01-22 22:21:31.494000,L8,358.34,344.25,335.21,332.20,325.68,324.18,315.86,260.13,340.73,347.89,323.85,347.46,352.41,359.65,369.03,363.38,355.08,359.20,360.76,356.61,363.25,371.24,369.28,365.11,362.49,364.41,364.57,361.12,364.72,369.47,367.39,362.34,362.18,331.37,326.50,329.09,344.90,348.07,356.82,340.17,357.00,345.43,350.49,349.38,353.42,341.05,337.34,338.38,330.80,325.51,316.54,319.23,317.68,322.58,309.12,312.52,318.50,317.98,319.84,238.82,319.97,319.86
2014-02-23 22:21:08.076000,L8,,304.94,314.77,315.35,303.96,298.07,293.34,228.12,,287.21,303.87,292.83,297.54,303.49,307.79,308.22,309.34,303.17,278.27,285.36,312.69,317.52,321.35,320.70,319.57,315.67,315.65,317.09,319.83,319.51,316.51,311.90,308.98,309.74,308.48,306.86,307.50,307.17,309.05,304.67,302.62,,,,297.78,310.31,313.58,317.77,308.72,300.33,301.35,294.30,295.29,296.55,293.00,289.62,296.19,287.59,295.82,292.84,297.25,295.52
2014-02-23 22:21:32.043000,L8,333.81,327.33,329.28,326.19,317.35,316.96,308.03,256.56,286.20,320.54,317.80,312.53,313.83,320.22,325.18,323.24,322.28,321.46,320.95,326.16,326.21,326.76,333.54,334.80,331.76,325.74,327.72,326.91,328.90,332.04,327.89,323.24,322.15,322.05,319.26,320.63,322.43,323.02,325.46,320.14,321.75,320.43,318.51,319.48,324.00,328.30,329.61,334.05,325.20,320.99,313.76,304.28,306.22,307.55,302.81,302.39,307.32,228.27,306.33,241.03,308.52,313.32
2014-03-11 22:21:19.920000,L8,,300.58,314.33,317.48,304.48,295.27,291.30,218.79,,286.18,307.67,289.75,295.39,301.24,306.45,308.35,301.88,304.93,281.36,309.66,311.92,317.32,320.91,320.44,317.29,313.85,311.98,317.69,320.61,319.97,316.39,310.80,308.64,307.31,305.35,304.47,305.94,302.83,302.76,300.81,,,,,,,,227.50,115.85,105.46,76.31,288.15,285.77,290.53,292.04,289.52,295.97,276.76,294.43,290.17,274.28,296.46
2014-03-20 22:15:01.497000,L8,,306.99,321.88,320.68,310.84,311.87,298.08,236.67,,291.97,314.19,298.13,300.95,304.18,310.08,311.97,311.63,306.63,286.63,313.81,315.49,319.81,322.56,322.78,321.99,319.17,318.70,319.84,322.37,322.35,319.05,314.26,311.57,311.49,310.58,307.26,310.30,309.71,311.27,303.68,304.96,,,144.12,139.18,147.00,319.05,322.64,110.80,301.11,300.71,294.08,295.19,295.12,293.26,290.97,296.73,284.03,294.24,291.21,294.07,297.60
2014-03-27 22:20:37.696000,L8,,279.86,309.67,317.84,303.53,289.40,286.59,,,,,291.54,295.99,300.33,300.03,307.92,301.80,305.06,284.32,309.18,311.71,316.73,319.36,320.74,317.59,314.46,310.99,318.02,320.49,321.32,316.47,312.41,307.73,307.70,304.91,303.37,304.16,303.37,299.21,283.72,,,,130.11,130.11,137.36,,,,,241.63,283.28,285.21,290.10,292.36,288.76,289.65,,,,,
2014-04-21 22:14:29.865000,L8,,290.88,300.07,302.25,296.52,283.58,289.55,219.18,237.76,303.57,311.58,302.62,298.83,303.08,310.06,310.70,307.32,311.22,287.74,314.32,318.67,317.87,321.80,322.32,318.90,318.55,312.36,322.27,322.87,324.73,319.90,316.61,312.23,314.74,311.95,308.95,309.58,308.82,304.20,294.42,,,,,,,,,,298.62,306.38,294.05,291.29,296.87,295.69,291.47,289.16,,,,,
2014-05-30 22:19:58.900000,L8,,,,,,,,,,312.92,307.89,296.06,293.56,300.87,290.57,307.39,,,,317.87,318.48,306.18,310.09,319.75,312.59,318.68,312.73,318.14,312.18,319.76,318.87,315.48,307.98,314.21,310.53,306.56,308.02,309.28,304.06,278.84,,,,,,,,,,,,,290.80,297.54,297.37,293.29,296.34,,,,,
2014-05-30 22:20:22.872000,L8,,,,,,,,,,309.68,306.58,294.54,291.45,299.00,286.36,,,,,316.00,316.85,302.05,299.53,318.07,310.38,316.71,309.51,316.02,309.14,318.24,317.25,313.99,306.00,312.31,309.19,304.77,305.14,306.82,300.54,275.34,,,,,,,,,,,,,286.83,295.87,295.86,254.36,292.33,,,,,
2014-07-01 22:20:10.138000,L8,,,,,,,,,,,,,,,,,,,,316.85,320.31,314.94,302.15,321.28,316.20,316.11,315.41,320.52,311.12,322.12,318.54,317.02,309.04,314.11,311.52,305.34,309.72,310.63,304.88,286.84,,,,,,,,,,,,,290.04,296.58,297.50,250.93,295.03,268.84,,,,
2014-08-11 22:14:39.696000,L8,356.55,322.81,330.91,335.31,317.95,325.34,311.05,248.19,297.20,333.19,328.15,319.55,316.23,321.63,326.91,325.88,325.53,330.47,324.46,356.18,332.83,329.19,334.59,337.72,331.37,327.65,329.39,333.72,331.97,335.86,331.74,332.85,326.66,330.15,326.09,324.44,326.32,326.92,327.98,324.14,325.50,327.13,324.03,324.51,325.93,331.81,332.65,336.79,330.62,324.96,319.65,305.03,305.94,309.31,309.07,307.02,307.53,306.75,306.64,312.92,245.86,318.52
2014-08-18 22:20:51.886000,L8,351.87,339.42,341.14,342.02,331.08,335.68,318.37,281.10,338.54,350.82,333.03,332.17,349.56,353.24,356.14,346.94,350.53,345.37,338.92,355.33,357.65,361.37,355.39,357.76,340.84,346.69,350.57,351.59,346.76,349.87,347.18,349.09,343.70,343.23,343.18,348.13,349.65,350.02,347.47,343.31,344.64,348.80,350.83,356.58,354.97,358.51,360.41,364.55,354.64,346.68,349.13,75.06,339.89,327.67,332.99,332.79,328.07,327.39,327.63,334.99,344.01,334.57
2014-09-19 22:20:30.514000,L8,342.18,329.14,333.60,330.62,321.53,323.38,312.06,263.14,300.38,324.77,324.96,317.01,318.43,323.35,327.36,325.53,327.56,327.17,323.03,330.58,332.77,331.95,335.34,338.43,333.91,329.06,332.78,331.04,334.19,334.07,330.48,328.88,325.31,325.46,324.02,321.86,326.00,326.83,329.23,323.55,321.59,324.20,320.54,321.47,323.21,331.07,328.94,333.89,326.67,322.01,316.10,308.47,309.12,309.50,305.58,301.67,308.24,306.70,306.70,311.43,309.57,245.29
2014-09-19 22:20:54.477000,L8,357.46,338.91,341.72,337.94,325.94,330.33,317.53,319.37,344.06,354.36,329.08,334.14,357.06,360.37,359.31,355.94,348.98,355.68,353.76,352.37,356.62,349.70,357.32,359.64,350.76,339.11,346.53,351.40,352.96,349.15,340.79,341.44,343.40,343.37,345.30,343.54,348.60,347.41,344.25,343.46,354.46,350.38,356.92,352.89,352.46,361.34,365.03,359.77,352.66,346.05,339.11,322.96,324.17,330.06,328.80,334.65,335.29,329.73,328.84,325.09,325.62,337.54
2014-09-28 22:14:44.621000,L8,338.54,327.90,331.10,327.90,319.14,320.42,310.39,257.50,287.78,321.72,321.05,313.19,310.38,319.40,321.34,322.20,321.38,323.50,322.15,325.67,325.97,326.27,332.37,334.50,328.56,324.99,326.84,328.24,328.69,330.74,326.14,321.99,319.02,319.15,317.41,315.28,319.39,321.68,323.06,318.37,317.84,321.66,317.38,317.76,321.39,324.51,328.62,331.26,323.77,319.16,312.46,303.41,132.14,306.83,302.89,298.83,305.92,304.29,305.59,309.61,308.96,315.21
2014-11-06 22:20:37.163000,L8,337.98,328.45,329.40,325.62,314.63,318.88,306.75,240.06,297.81,322.21,317.08,317.08,315.88,322.62,327.92,326.83,327.05,324.85,324.26,328.14,328.01,331.02,335.74,338.13,333.84,327.02,333.37,331.23,334.16,333.12,330.52,326.93,325.56,322.10,324.34,322.31,326.94,327.17,330.06,325.53,326.59,327.86,323.92,326.70,328.22,334.84,334.00,336.09,330.21,324.70,317.20,314.55,315.82,315.39,305.77,185.55,311.61,309.44,312.55,316.73,315.73,320.75
2014-11-06 22:21:01.126000,L8,339.03,328.45,330.18,325.87,315.77,318.45,307.55,241.68,295.32,321.37,316.87,316.41,314.67,321.67,326.55,325.38,326.00,323.74,322.76,327.02,327.40,328.51,334.37,336.65,331.38,326.46,331.54,330.36,331.02,331.90,327.91,323.16,322.61,320.10,320.60,319.61,324.30,324.48,327.77,321.79,323.39,325.02,321.44,322.85,325.81,331.64,331.21,334.51,328.53,323.78,315.58,310.35,309.35,310.13,303.72,301.87,308.75,307.65,308.06,313.67,310.59,317.70
2014-11-15 22:14:49.314000,L8,336.37,327.88,327.97,324.64,314.17,317.26,304.85,240.92,293.43,320.81,316.72,315.90,313.51,320.58,325.89,324.05,323.69,322.29,321.12,325.81,326.80,328.73,334.16,335.68,329.12,325.75,331.22,330.23,331.09,332.34,327.65,323.93,321.43,320.14,319.21,319.35,321.89,323.28,325.35,320.77,318.91,321.75,318.38,320.15,324.47,332.48,331.59,332.85,327.47,321.36,313.68,306.23,306.61,307.76,301.67,299.69,307.20,305.42,306.37,241.33,311.30,312.98
2014-11-22 22:20:33.645000,L8,339.31,328.86,329.49,326.68,315.47,317.29,305.00,240.95,295.49,322.39,317.04,315.92,316.57,321.06,329.28,326.99,326.84,325.05,323.99,327.76,330.77,334.96,338.19,338.23,334.16,327.21,335.49,332.21,335.39,333.95,331.34,330.09,325.32,322.09,323.12,322.54,326.66,326.51,331.23,325.08,326.60,326.06,323.53,327.66,329.27,337.14,336.62,337.68,330.12,325.81,319.31,319.24,320.85,320.34,306.16,308.79,312.46,308.49,311.05,315.36,314.59,317.57
2014-12-24 22:20:29.754000,L8,388.37,387.96,394.73,397.01,401.68,332.46,332.32,326.06,,,325.55,337.70,341.60,341.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.49,403.97,398.01,386.52,388.32,68.30,93.35,138.99,157.38,171.90,197.88,215.88,227.20,234.79,236.59,237.01
2015-01-02 22:14:38.674000,L8,,,,,,,,,,,,,292.81,298.24,307.24,306.47,297.48,301.04,,,312.79,318.66,325.06,321.72,319.83,315.00,314.22,317.92,319.58,320.10,316.95,310.73,308.09,304.50,303.79,296.79,293.54,299.77,298.85,301.77,,,,,,,187.39,189.34,112.75,107.15,224.84,96.35,143.19,187.85,182.12,278.36,292.01,,,,,
2015-02-10 22:20:38.674000,L8,395.53,383.53,351.68,300.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.85,333.97,360.92,334.04,365.31,315.25,319.53,318.33,381.04,395.50,327.52,319.45,321.96,316.54,333.74,336.81,332.33,315.15,321.23,318.44,304.83,303.84,304.58,166.53,304.90,301.22,301.31,301.00,247.77,305.70,303.57
2015-02-26 22:20:10.708000,L8,,308.76,316.41,316.83,305.54,302.17,293.47,237.63,,295.67,308.67,294.89,299.55,304.72,307.25,308.56,307.24,303.52,,310.64,315.07,319.25,323.71,321.93,321.41,317.15,316.38,319.08,317.98,321.53,317.04,312.63,311.26,312.87,311.10,309.86,309.01,310.89,309.90,305.62,,,,154.06,147.07,194.38,,150.59,101.79,109.84,81.74,272.14,294.93,294.66,294.05,288.37,286.76,,,,,
2015-03-14 22:19:59.243000,L8,,,,,,,,,,291.62,308.19,294.51,297.93,304.26,306.25,308.71,302.39,308.22,279.67,292.06,314.84,318.71,323.01,320.95,319.05,317.27,315.39,318.95,,319.04,315.43,310.30,308.95,308.88,308.35,305.98,306.58,305.29,303.65,288.09,,,,,,,,,,,,,,,,,,,,,,
2015-03-14 22:20:23.206000,L8,,,,,,,,,236.11,305.52,309.12,295.67,299.12,305.49,308.44,309.28,304.57,309.54,283.59,311.11,315.77,319.10,323.93,321.54,319.65,317.93,318.01,319.55,,319.82,288.00,311.05,309.51,309.49,308.81,306.79,307.56,306.73,305.18,301.39,,,,,,,,192.93,109.23,113.14,200.37,88.89,,287.91,291.00,288.41,286.19,,,,,
2015-04-15 22:19:46.550000,L8,,303.84,311.37,316.37,303.99,293.52,292.79,222.54,244.42,307.78,313.31,300.83,297.26,307.17,312.76,312.77,307.21,310.87,301.43,313.96,318.93,319.89,324.49,323.06,319.85,319.56,318.23,322.41,321.71,324.06,318.73,314.52,311.52,312.15,311.61,307.16,310.37,309.59,307.29,298.83,,,,,158.32,88.82,,171.02,111.96,113.08,199.01,95.10,286.69,292.01,293.31,289.29,289.29,268.80,,,,
2015-04-15 22:20:10.505000,L8,,296.56,306.42,310.13,299.82,288.14,288.65,217.52,,295.65,309.23,296.37,293.18,304.04,302.56,309.22,302.48,305.48,285.61,309.98,315.42,316.40,319.90,320.26,316.16,314.97,312.40,318.56,320.00,320.60,316.00,310.86,308.64,309.31,309.12,304.68,307.90,305.46,302.88,285.33,,,,,,,,,,,,,,,,,,,,,,
2015-05-01 22:19:36.381000,L8,,286.70,301.55,310.26,297.35,285.05,289.81,218.77,,308.54,311.94,298.77,295.77,303.35,292.43,309.64,304.41,310.94,300.40,314.32,320.19,319.05,318.44,321.31,317.26,316.84,313.58,318.79,,323.47,317.87,314.56,309.75,312.93,309.61,306.94,308.20,309.02,304.92,284.27,,,,,,,,,,,,,285.09,291.19,293.23,289.41,,,,,,
