dates,satname,nzd0380-0000,nzd0380-0001,nzd0380-0002,nzd0380-0004,nzd0380-0005,nzd0380-0006,nzd0380-0009,nzd0380-0010,nzd0380-0003,nzd0380-0007,nzd0380-0008
2005-04-12 22:00:30.943000,L5,,,,,,262.48,,,,263.47,228.87
2005-09-10 22:07:43.789000,L5,211.35,183.25,282.42,264.87,202.05,283.57,234.30,259.18,257.48,276.93,257.77
2005-09-19 22:01:32.820000,L5,244.58,271.58,283.33,265.53,203.52,285.84,247.71,272.50,261.67,282.87,275.52
2006-01-25 22:03:29.142000,L5,245.44,289.14,292.58,265.57,256.68,289.42,279.20,289.60,251.15,283.05,272.73
2006-02-17 22:10:10.858000,L5,203.41,206.08,239.70,186.09,217.54,281.16,250.45,265.60,235.40,276.14,262.64
2006-08-21 22:06:55.521000,L5,,,,,173.92,276.84,,,,275.82,249.67
2006-09-13 22:13:23.482000,L5,,,,179.46,277.95,294.04,228.29,271.36,,281.44,245.83
2006-10-24 22:07:38.411000,L5,230.73,275.76,284.20,270.44,248.36,288.21,262.77,270.73,255.48,281.10,271.90
2007-02-04 22:14:33.490000,L5,231.23,278.29,286.27,202.12,255.65,283.88,272.24,288.18,249.52,290.47,277.11
2007-09-09 22:06:33.244000,L5,,,246.91,174.22,192.22,281.25,218.10,,246.77,279.35,258.11
2007-10-02 22:12:30.868000,L5,,,264.47,190.23,220.54,285.15,,,247.05,269.72,
2009-01-24 22:04:54.778000,L5,195.00,209.81,230.02,195.06,241.83,286.42,242.87,263.28,230.56,271.15,238.85
2009-02-09 22:05:19.855000,L5,,,,172.01,194.41,277.46,225.82,265.05,,273.77,244.81
2009-12-03 22:03:55.814000,L5,228.71,280.30,280.35,203.34,244.63,278.09,256.57,268.09,249.69,274.05,254.20
2010-02-21 22:04:20.664000,L5,,,,164.33,187.73,270.68,235.70,258.71,,270.27,235.35
2011-01-07 22:03:20.155000,L5,232.03,281.84,283.59,250.18,248.48,282.26,248.76,269.85,237.03,275.81,257.07
2011-01-23 22:03:20.850000,L5,293.60,326.65,330.76,306.84,319.62,323.86,313.49,321.73,318.03,320.84,316.95
2011-03-12 22:03:19.303000,L5,,,208.07,174.72,172.91,274.19,225.54,249.91,218.29,270.45,251.20
2013-05-11 22:21:31.047000,L8,,,,,,,,234.30,,,
2013-09-16 22:21:33.422000,L8,237.93,289.99,303.26,234.80,226.50,261.45,270.82,278.13,263.87,300.74,282.98
2013-09-25 22:15:17.057000,L8,229.24,246.92,266.61,199.12,217.18,252.39,205.23,262.52,257.92,289.06,269.11
2013-10-18 22:21:25.531000,L8,230.67,241.54,264.81,209.52,205.95,243.17,255.31,230.03,255.47,272.26,201.38
2013-11-12 22:15:08.029000,L8,236.53,301.18,308.30,220.13,227.25,245.32,268.03,283.13,259.92,294.51,268.99
2013-12-14 22:14:57.422000,L8,241.24,306.58,314.59,252.72,230.82,310.05,275.70,288.58,262.85,302.48,287.05
2013-12-21 22:21:03.131000,L8,239.97,303.78,312.86,284.55,230.78,307.98,267.91,287.17,262.10,302.26,289.18
2014-02-07 22:20:33.142000,L8,243.27,303.69,312.17,287.49,231.54,310.33,281.69,290.26,291.43,300.94,289.29
2014-03-20 22:13:49.616000,L8,,247.77,258.56,174.62,222.28,269.78,199.96,,252.33,291.80,271.35
2014-05-14 22:19:08.687000,L8,,,293.90,,,,,,264.46,,
2014-07-26 22:13:18.997000,L8,,,295.91,284.24,,,,213.07,288.88,,
2014-08-27 22:13:29.246000,L8,,,273.41,,227.29,260.64,,210.03,256.78,287.12,274.05
2014-09-03 22:19:42.686000,L8,237.25,287.00,298.31,233.36,177.19,268.86,197.83,220.52,264.85,292.21,279.36
2014-09-28 22:13:32.732000,L8,234.75,288.29,291.98,206.17,226.76,294.80,242.51,228.31,252.54,298.29,278.45
2014-10-14 22:13:38.532000,L8,228.80,179.72,228.79,190.33,226.13,261.64,262.82,215.12,243.17,287.29,266.03
2014-11-06 22:19:49.237000,L8,230.73,290.93,220.36,191.34,224.54,298.05,258.61,235.88,237.87,300.08,263.04
2014-11-15 22:13:37.425000,L8,232.02,249.06,265.39,166.67,179.14,253.31,214.19,221.16,,282.03,256.01
2014-11-22 22:19:45.715000,L8,239.97,301.33,309.96,288.22,232.10,307.15,212.52,199.19,296.41,301.20,287.74
2014-12-01 22:13:36.144000,L8,239.50,304.65,313.23,218.49,231.88,300.40,271.22,271.19,285.83,302.44,283.77
2015-01-25 22:19:32.598000,L8,237.44,298.69,308.26,234.91,227.76,297.73,264.93,268.95,251.44,293.18,279.72
2015-02-10 22:19:26.793000,L8,242.34,302.17,311.47,284.24,230.10,306.67,272.47,281.20,293.97,301.52,285.05
2015-02-19 22:13:13.545000,L8,234.90,300.52,308.30,218.11,226.37,294.98,273.53,259.43,259.68,293.50,279.79
2015-03-14 22:19:11.321000,L8,229.49,290.33,277.19,205.44,225.46,258.08,267.32,236.91,248.48,288.72,273.13
2015-04-15 22:18:58.633000,L8,280.04,293.74,306.55,287.53,230.58,266.88,267.70,257.65,295.47,300.78,280.27
2015-05-26 22:12:28.969000,L8,189.77,,,,,,,,,,
2015-09-06 22:19:26.774000,L8,,248.07,296.66,203.94,226.34,258.97,188.01,,253.33,290.81,277.41
2015-12-20 22:13:33.327000,L8,232.47,297.08,281.67,214.97,228.16,289.16,267.48,273.27,251.46,293.59,279.54
2015-12-27 22:19:43.199000,L8,244.27,302.91,313.71,279.03,234.66,308.80,275.81,285.52,264.11,302.40,288.44
2016-01-05 22:13:29.107000,L8,239.49,305.64,315.65,239.77,233.87,310.82,280.94,284.29,253.77,304.22,286.08
2016-02-13 22:19:32.514000,L8,237.08,296.34,307.77,226.22,228.99,278.26,272.46,267.63,257.78,292.53,282.96
2016-02-29 22:19:29.191000,L8,164.85,246.75,266.16,203.46,193.72,242.15,,,246.65,173.14,193.02
2016-04-17 22:19:09.462000,L8,,,227.68,172.60,174.01,266.45,,,249.75,282.80,269.57
2016-04-26 22:12:57.053000,L8,,,293.87,,,,,,247.91,,
2016-08-07 22:19:37.341000,L8,236.05,,299.98,238.03,167.60,262.44,,218.60,281.71,288.76,269.66
2016-09-08 22:19:48.652000,L8,,286.46,293.65,173.80,174.45,260.88,186.99,220.21,250.64,287.70,273.45
2016-12-29 22:19:49.454000,L8,237.35,298.34,310.58,214.60,225.45,296.53,265.77,265.72,259.59,170.67,235.39
2017-01-23 22:13:31.167000,L8,233.78,294.13,309.18,205.69,226.45,279.57,261.01,269.03,250.60,295.38,242.17
2017-02-08 22:13:22.774000,L8,,,308.44,,,294.10,200.22,230.72,256.09,288.99,276.61
2017-02-15 22:19:31.641000,L8,242.71,304.13,311.93,229.15,229.27,307.34,280.29,268.53,263.84,300.32,287.07
2017-02-24 22:13:17.856000,L8,,,221.77,,224.69,303.89,245.58,262.87,259.63,301.88,265.87
2017-03-28 22:13:00.546000,L8,,290.20,303.47,,175.40,310.04,277.17,236.99,257.92,290.09,277.02
2017-06-07 22:19:15.026000,L8,338.06,309.85,380.93,356.95,360.87,328.08,366.40,350.06,340.59,321.69,304.40
2018-01-26 22:13:21.037000,L8,,,,,,,260.80,264.05,,171.52,232.22
2018-02-11 22:13:14.321000,L8,239.66,294.05,307.05,222.32,229.08,296.09,268.68,272.98,257.15,291.50,282.99
2018-06-19 22:12:21.473000,L8,,,,,,186.68,,,,275.84,
2018-08-22 22:12:54.367000,L8,243.43,,298.38,178.58,171.67,273.38,260.15,233.55,262.11,290.05,276.56
2018-08-29 22:19:08.064000,L8,,247.58,295.43,170.94,218.32,266.41,264.28,223.38,265.64,286.85,268.01
2018-09-14 22:19:12.891000,L8,,247.70,238.36,185.54,226.26,260.81,191.70,225.45,255.83,283.25,271.27
2018-11-10 22:13:20.844000,L8,238.52,296.32,309.64,227.47,236.84,304.72,266.68,278.90,256.14,294.46,280.81
2019-01-04 22:19:27.588000,L8,270.67,297.80,312.30,247.22,241.45,308.98,268.01,283.55,267.84,302.03,289.11
2019-02-14 22:13:09.296000,L8,236.99,260.00,303.58,213.22,231.26,297.18,269.83,270.83,255.41,297.07,279.91
2019-03-02 22:13:05.126000,L8,238.32,287.79,305.54,234.60,229.57,298.71,275.28,273.53,263.03,299.51,281.03
2019-09-17 22:19:53.101000,L8,,249.40,294.12,204.39,226.42,266.92,214.41,228.66,251.89,285.97,271.77
2019-10-28 22:13:48.433000,L8,231.68,249.97,,170.93,225.30,279.34,264.53,239.48,,282.01,263.58
2020-01-16 22:13:34.872000,L8,,,159.19,225.46,237.81,305.85,209.97,,214.52,288.69,203.95
2020-01-23 22:19:43.708000,L8,240.97,287.36,311.06,226.02,236.70,306.33,266.85,256.94,260.75,296.19,283.54
2020-02-24 22:19:34.962000,L8,276.64,291.43,313.08,268.35,233.81,309.44,273.94,278.77,299.69,302.38,283.90
2020-03-27 22:19:19.905000,L8,238.42,251.79,308.03,211.09,230.95,298.46,276.46,238.78,253.77,289.11,279.39
2020-05-30 22:19:04.718000,L8,209.38,,299.63,,,,,232.15,293.97,,
2020-07-01 22:19:22.742000,L8,,,,,,190.30,,,,274.44,
2020-09-19 22:19:51.801000,L8,235.20,249.91,294.43,206.92,225.80,276.73,265.07,263.48,251.91,290.18,269.37
2020-10-14 22:13:44.927000,L8,236.75,283.45,308.39,207.72,229.72,295.01,266.93,264.63,255.41,295.82,279.81
2020-10-21 22:19:55.676000,L8,278.05,293.30,312.23,240.96,237.31,307.31,270.37,285.95,300.06,301.01,285.10
2020-12-24 22:19:54.582000,L8,241.12,295.87,312.33,236.14,240.00,302.42,268.52,285.31,266.10,299.61,283.33
2021-01-25 22:19:43.984000,L8,243.27,292.93,311.69,235.64,236.81,305.00,270.89,285.34,271.95,300.45,284.13
2021-02-10 22:19:41.369000,L8,,,,,,,287.14,306.92,,299.12,293.60
2021-02-19 22:13:27.767000,L8,239.81,291.30,312.16,230.39,235.17,309.61,280.47,283.97,261.83,302.13,283.28
2021-03-23 22:13:13.154000,L8,,,,170.00,224.95,307.52,185.45,242.49,,284.94,277.48
2021-05-17 22:19:12.497000,L8,,,294.51,,,,,,258.51,,
2021-08-30 22:13:38.062000,L8,,,294.91,,225.44,268.27,,,248.02,285.35,266.27
2021-11-02 22:13:50.004000,L8,246.32,303.44,320.33,272.26,243.62,315.72,282.98,310.29,304.58,305.65,287.75
2021-11-06 22:14:23.901000,L9,277.96,297.00,316.81,240.48,240.79,310.12,277.68,290.07,303.53,301.90,283.69
2021-11-18 22:13:44.611000,L8,305.35,333.35,338.30,289.68,307.79,335.06,334.45,338.07,324.30,349.55,345.51
2022-01-04 22:19:51.928000,L9,270.12,296.45,314.13,233.31,241.35,308.04,272.99,290.09,288.46,301.71,282.92
2022-01-12 22:19:49.339000,L8,272.01,294.40,313.53,235.51,238.42,310.22,269.51,284.22,280.75,301.51,283.47
2022-01-13 22:13:38.580000,L9,231.48,273.17,310.45,211.84,232.91,295.66,274.76,262.70,251.28,288.83,279.09
2022-01-20 22:19:51.389000,L9,274.63,296.21,313.58,,,233.46,264.27,245.29,255.99,300.42,286.74
2022-01-21 22:13:35.739000,L8,272.75,299.73,317.05,240.11,241.65,309.96,280.19,289.83,294.94,303.45,285.12
2022-01-28 22:19:43.811000,L8,279.23,298.10,320.12,266.87,240.24,312.34,280.31,292.71,299.80,304.77,287.68
2022-01-29 22:13:41.369000,L9,281.24,301.58,323.89,268.21,242.02,315.34,300.62,309.47,305.68,306.69,293.14
2022-02-13 22:19:40.610000,L8,243.29,292.79,312.94,239.70,239.30,306.12,276.36,284.45,297.85,301.48,282.14
2022-03-01 22:19:36.627000,L8,382.50,395.54,387.58,405.93,372.44,376.01,365.90,358.19,388.04,368.03,358.68
2022-03-02 22:13:25.844000,L9,227.98,246.14,218.35,189.41,224.09,271.45,197.78,233.84,244.03,277.38,262.59
2022-03-09 22:19:37.376000,L9,301.97,323.27,334.40,287.06,295.14,332.75,309.94,318.81,321.72,322.76,311.17
2022-03-25 22:19:32.579000,L9,238.10,279.60,308.44,218.35,227.21,302.49,280.75,270.01,287.43,295.05,278.26
2022-03-26 22:13:11.665000,L8,,,308.64,222.28,228.38,310.34,283.42,277.34,255.11,295.20,281.35
2022-04-02 22:19:19.614000,L8,239.69,279.58,309.58,223.55,226.62,307.38,278.44,266.20,294.16,300.07,275.82
2022-04-03 22:13:21.180000,L9,278.51,278.51,310.47,236.90,228.64,311.01,284.06,277.86,301.62,296.14,280.15
2022-04-27 22:13:10.375000,L8,,,,,,,,214.32,,,
2022-05-05 22:13:06.945000,L9,,,298.39,,,266.92,,257.22,282.11,288.50,266.87
2022-07-31 22:19:39.391000,L9,,,,,,254.60,,,,272.70,248.06
2022-08-09 22:13:34.311000,L9,236.44,,295.43,,,,,211.81,248.96,,
2022-09-09 22:20:11.413000,L8,239.22,274.56,304.61,208.74,225.46,298.60,211.39,249.32,266.03,291.92,275.27
2022-11-13 22:13:53.032000,L9,238.26,285.56,315.45,239.74,237.66,307.73,275.07,291.53,295.44,300.77,283.23
2022-12-23 22:13:47.690000,L8,306.55,326.90,337.82,290.45,307.20,329.66,312.46,331.80,321.09,322.18,310.67
2022-12-31 22:13:51.762000,L9,300.71,330.78,338.22,290.94,309.61,332.98,315.14,326.85,320.99,322.62,316.05
2023-01-08 22:13:48.257000,L8,241.13,291.73,315.69,217.28,238.49,308.44,272.58,288.73,265.57,302.09,283.99
2023-01-15 22:19:53.766000,L8,271.52,291.56,313.04,230.76,237.07,310.35,269.02,287.20,265.60,301.11,285.29
2023-01-16 22:13:46.043000,L9,303.14,325.51,337.55,288.26,304.44,337.00,351.58,416.82,320.78,328.65,412.59
2023-01-23 22:19:56.581000,L9,265.02,281.01,310.10,217.23,233.71,302.09,265.49,285.22,254.51,293.02,278.03
2023-01-24 22:13:46.509000,L8,239.27,289.70,310.85,214.27,229.53,306.02,,,261.08,293.50,
2023-02-08 22:20:06.294000,L9,231.58,250.84,300.49,212.47,229.61,293.70,267.17,242.87,250.82,283.27,269.06
2023-02-16 22:19:49.808000,L8,237.00,273.70,308.12,224.17,232.24,300.04,271.19,239.82,252.08,290.70,279.44
2023-02-24 22:19:51.579000,L9,254.39,287.96,310.90,239.44,234.90,303.73,275.80,286.00,272.84,301.32,281.90
2023-03-05 22:13:37.250000,L9,238.50,277.93,310.29,223.46,228.40,308.14,276.31,281.44,265.61,299.46,281.83
2023-03-13 22:13:22.974000,L8,,,,,,250.47,221.45,225.28,,245.69,258.56
2023-03-21 22:13:31.023000,L9,237.53,251.07,305.03,213.74,228.58,303.87,276.44,264.57,250.83,292.88,278.41
2023-03-28 22:19:33.271000,L9,228.79,251.09,302.71,203.32,225.20,296.11,202.67,,252.42,288.45,269.47
2023-03-29 22:13:12.871000,L8,,250.50,308.47,176.53,227.29,304.87,199.67,,251.99,292.09,271.55
2023-04-06 22:13:21.161000,L9,,244.54,299.66,,,,,,245.19,,
2023-04-13 22:19:26.824000,L9,240.80,252.20,303.78,233.80,230.23,310.52,176.30,270.05,267.39,288.83,278.22
2023-04-14 22:12:57.887000,L8,237.97,246.90,300.99,208.17,226.87,307.94,224.26,265.61,250.36,291.64,272.34
2023-05-23 22:18:53.736000,L8,,,297.29,,,,,249.49,259.02,,
2023-06-08 22:19:00.153000,L8,,,,,,258.02,,,,280.06,241.48
2023-06-16 22:18:54.783000,L9,,,,,,255.84,,,,279.35,227.49
2023-07-27 22:13:02.799000,L9,,,297.67,,,,,252.91,295.25,,
2023-08-20 22:13:23.386000,L8,,,,,167.95,272.26,,216.65,,281.08,265.55
2023-08-27 22:19:35.713000,L8,,,297.40,177.22,223.91,300.59,164.68,262.67,251.12,286.60,274.44
2023-08-28 22:13:20.105000,L9,,,277.33,177.13,173.84,277.33,259.37,250.63,261.25,291.08,268.36
2023-09-29 22:13:26.677000,L9,378.88,305.42,330.52,285.18,352.49,370.79,333.24,334.60,315.56,352.70,312.80
2023-10-07 22:13:32.986000,L8,277.95,280.87,308.44,235.29,234.77,308.97,274.72,288.56,286.85,302.43,281.78
2023-10-30 22:19:48.725000,L8,278.90,287.88,309.11,241.47,240.88,302.75,272.18,290.10,266.99,301.96,281.09
2023-10-31 22:13:33.669000,L9,276.37,291.29,311.74,245.09,241.05,308.14,,,287.37,261.76,
2023-11-23 22:19:53.183000,L9,272.57,280.41,301.34,220.65,236.21,299.67,266.35,279.32,260.23,292.22,274.31
2023-11-24 22:13:39.830000,L8,279.33,293.18,316.30,244.42,246.42,310.43,280.99,294.43,301.17,301.87,285.86
2023-12-17 22:19:48.208000,L8,240.84,276.45,306.10,223.74,236.05,296.95,264.90,273.26,261.66,286.48,278.74
2023-12-18 22:13:44.941000,L9,233.55,251.14,269.25,207.59,231.09,286.90,262.63,277.92,250.82,286.64,266.21
2024-01-03 22:13:39.786000,L9,,,,,226.07,299.18,272.06,256.12,,295.89,286.36
2024-01-10 22:19:51.804000,L9,,,,,178.27,285.19,268.40,280.98,,297.71,284.66
2024-02-04 22:13:43.561000,L9,225.07,247.87,272.29,209.67,230.40,297.13,271.70,272.01,246.90,282.95,273.13
2024-02-12 22:13:30.056000,L8,237.24,253.58,309.22,226.02,235.72,303.98,276.45,282.30,256.07,291.86,280.04
2024-02-19 22:19:39.421000,L8,222.45,247.99,264.73,185.02,225.93,271.61,264.09,242.14,247.91,277.78,263.12
2024-02-20 22:13:31.917000,L9,234.42,249.11,303.32,216.68,234.44,303.55,275.21,283.01,257.30,291.50,279.73
2024-02-27 22:19:43.753000,L9,238.52,279.00,309.56,234.53,234.00,301.90,276.71,282.80,260.78,300.44,280.40
2024-02-28 22:13:24.063000,L8,234.97,197.97,308.27,173.76,,,270.80,274.82,252.25,,268.48
2024-03-15 22:13:13.795000,L8,235.53,250.81,303.06,217.00,228.15,302.16,273.68,275.72,251.12,289.63,277.02
2024-04-07 22:19:11.607000,L8,,242.66,299.68,174.31,215.42,299.26,172.99,,258.13,288.31,268.42
2024-05-02 22:12:44.341000,L8,,,223.22,177.95,166.32,266.30,256.25,256.77,260.10,273.19,256.75
2024-05-10 22:13:00.607000,L9,,,,,,,,254.05,,,
2024-06-19 22:12:37.125000,L8,,,,,166.01,304.88,,,,296.89,262.97
2024-09-07 22:13:18.913000,L8,,,,,218.35,273.73,,,,275.39,239.14
2024-10-09 22:13:21.382000,L8,237.13,253.13,296.88,215.61,231.98,302.59,279.19,283.34,255.26,292.34,282.57
2024-11-02 22:13:29.609000,L9,241.35,278.46,310.66,228.26,238.86,308.03,271.64,287.94,261.49,295.79,285.37
2024-11-17 22:19:38.631000,L8,277.95,292.34,313.59,244.09,244.40,310.28,269.20,292.35,302.39,301.41,286.83
2024-12-27 22:19:45.824000,L9,274.81,292.64,313.97,232.49,252.52,311.07,269.47,292.69,297.90,301.24,283.74
2025-01-04 22:19:38.813000,L8,238.89,268.79,312.81,229.86,244.74,302.27,274.63,287.41,255.38,300.50,281.13
2025-01-05 22:13:30.889000,L9,257.29,295.20,321.95,240.65,247.79,308.24,283.19,309.15,298.69,303.88,285.36
2025-01-12 22:19:45.349000,L9,239.10,271.09,310.01,212.78,,,,,260.86,,
2025-01-20 22:19:37.347000,L8,237.98,290.02,312.57,235.06,238.99,308.19,271.91,287.59,252.86,299.80,282.12
2025-01-21 22:13:37.070000,L9,231.47,210.89,224.45,185.00,228.48,279.04,242.06,263.60,241.67,279.25,246.22
2025-02-13 22:19:46.686000,L9,233.20,243.46,216.96,214.84,235.37,305.10,279.89,289.14,243.49,301.29,280.10
2025-02-14 22:13:24.276000,L8,240.42,289.17,317.56,236.21,240.17,313.20,288.88,291.22,258.03,303.77,285.07
2025-03-09 22:19:26.444000,L8,229.95,249.84,305.43,203.95,228.85,294.38,268.39,272.87,253.33,289.73,269.32
2025-03-25 22:19:15.873000,L8,,,194.47,178.85,220.74,296.73,202.26,264.29,248.10,282.07,268.47
2025-04-26 22:19:00.136000,L8,,,,,,261.05,,254.04,,282.05,266.04
2025-07-23 22:19:27.321000,L9,,,297.41,,,,226.06,251.66,257.12,,
2025-07-31 22:19:29.712000,L8,,,265.00,,,,,,262.15,,
2025-08-01 22:13:18.765000,L9,,,,,,262.28,,,,272.28,246.41
2025-08-08 22:19:36.289000,L9,,,221.76,,,,,,248.11,,
2025-08-09 22:13:25.366000,L8,,,294.98,,,,,253.86,249.92,,
2025-08-16 22:19:38.492000,L8,,,,,,,,229.81,,,
2025-08-24 22:19:42.822000,L9,,,,170.05,168.92,286.44,259.88,266.09,,287.26,263.66
2025-08-25 22:13:27.754000,L8,,,,167.61,166.76,285.77,,,,288.08,273.30
2025-09-18 22:13:37.653000,L9,,250.54,276.41,195.05,197.64,298.48,210.17,259.56,250.11,286.28,266.40
