dates,nzd0380-0000,nzd0380-0001,nzd0380-0002,nzd0380-0004,nzd0380-0005,nzd0380-0006,nzd0380-0009,nzd0380-0010,nzd0380-0003,nzd0380-0007,nzd0380-0008,satname
2005-04-12 22:00:30+00:00,187.01999999999998,190.07,228.99,172.76,209.09666666666666,275.415,247.52666666666667,260.47999999999996,235.13,273.3675,249.4725,L5
2005-09-10 22:07:43+00:00,211.35,183.25,282.42,,202.05,273.025,234.3,259.18,257.48,270.20000000000005,243.32,L5
2005-09-19 22:01:32+00:00,227.965,183.25,282.875,,202.78500000000003,277.2966666666667,241.005,265.84000000000003,259.57500000000005,274.42333333333335,254.0533333333333,L5
2006-01-25 22:03:29+00:00,233.79,183.25,286.10999999999996,,202.78500000000003,286.27666666666664,253.73666666666668,273.76000000000005,256.7666666666667,280.95,268.67333333333335,L5
2006-02-17 22:10:10+00:00,226.195,194.66500000000002,286.10999999999996,186.09,207.70333333333335,284.9975,252.91500000000002,271.72,251.425,279.7475,267.16499999999996,L5
2006-08-21 22:06:55+00:00,,,,,,276.84,,,,275.82,249.67,L5
2006-10-24 22:07:38+00:00,230.73,,284.2,,248.36,282.525,262.77,270.73,255.48,278.46000000000004,260.78499999999997,L5
2007-02-04 22:14:33+00:00,230.98,,285.235,202.12,252.005,282.97666666666663,267.505,279.45500000000004,252.5,282.46333333333337,266.22666666666663,L5
2007-09-09 22:06:33+00:00,,,246.91,174.22,192.22,281.25,218.1,,246.77,279.35,258.11,L5
2007-10-02 22:12:30+00:00,,,255.69,182.225,206.38,283.2,218.1,,246.91000000000003,274.535,258.11,L5
2009-01-24 22:04:54+00:00,195.0,209.81,230.02,195.06,241.83,286.42,242.87,263.28,230.56,271.15,238.85,L5
2009-02-09 22:05:19+00:00,195.0,209.81,230.02,183.535,241.83,281.94,234.345,264.16499999999996,230.56,272.46,241.82999999999998,L5
2009-12-03 22:03:55+00:00,228.71,280.3,,203.34,244.63,278.09,256.57,268.09,249.69,274.05,254.2,L5
2011-01-07 22:03:20+00:00,232.03,281.84,,,248.48,282.26,248.76,269.85,237.03,275.81,257.07,L5
2011-03-12 22:03:19+00:00,232.03,281.84,208.07,174.72,248.48,278.225,237.14999999999998,259.88,227.66,273.13,254.135,L5
2013-05-11 22:21:31+00:00,,,,,,,,234.3,,,,L8
2013-09-16 22:21:33+00:00,237.93,289.99,303.26,234.8,226.5,261.45,,256.21500000000003,263.87,300.74,282.98,L8
2013-09-25 22:15:17+00:00,233.585,289.99,284.935,216.96,221.84,256.91999999999996,205.23,258.31666666666666,260.895,294.9,276.045,L8
2013-10-18 22:21:25+00:00,232.61333333333334,289.99,278.2266666666667,214.48000000000002,216.54333333333332,252.33666666666667,230.26999999999998,251.245,259.08666666666664,287.3533333333333,276.045,L8
2013-11-12 22:15:08+00:00,233.5925,295.58500000000004,285.745,215.8925,219.22,250.58249999999998,242.85666666666665,263.4525,259.295,289.1425,273.6933333333333,L8
2013-12-21 22:21:03+00:00,234.868,298.31666666666666,291.168,215.8925,221.532,250.58249999999998,249.12,268.196,259.85600000000005,291.76599999999996,277.565,L8
2014-02-07 22:20:33+00:00,236.26833333333335,299.65999999999997,294.66833333333335,215.8925,223.20000000000002,250.58249999999998,255.63400000000001,271.87333333333333,265.11833333333334,293.295,279.91,L8
2014-03-20 22:13:49+00:00,235.936,289.105,287.2183333333333,209.59,222.49666666666667,252.66499999999996,255.63400000000001,270.62199999999996,263.19500000000005,291.805,277.584,L8
2014-05-14 22:19:08+00:00,241.62000000000006,285.08,294.3725,,228.20000000000002,269.78,274.80000000000007,288.715,267.58000000000004,298.3333333333333,283.27333333333337,L8
2014-07-26 22:13:18+00:00,243.27,275.73,290.135,,226.91000000000003,269.78,281.69,251.665,274.275,296.37,280.32000000000005,L8
2014-08-27 22:13:29+00:00,,247.77,280.445,,224.785,265.21,,211.55,265.61249999999995,289.46000000000004,272.70000000000005,L8
2014-09-03 22:19:42+00:00,237.25,267.385,284.018,233.36,224.785,266.4266666666667,,214.54,265.46,290.37666666666667,274.92,L8
2014-09-28 22:13:32+00:00,236.0,287.645,290.702,219.765,227.02499999999998,274.76666666666665,242.51,217.98250000000002,265.502,292.53999999999996,277.2866666666667,L8
2014-10-14 22:13:38+00:00,233.6,287.645,290.702,209.95333333333335,226.72666666666666,271.485,252.665,217.41,261.78000000000003,291.22749999999996,274.47249999999997,L8
2014-11-06 22:19:49+00:00,232.8825,288.74,290.702,205.3,226.18,276.798,254.64666666666668,220.48833333333334,258.3642857142857,292.998,272.18600000000004,L8
2014-11-15 22:13:37+00:00,232.70999999999998,288.74,285.00000000000006,197.574,226.18,276.798,254.64666666666668,220.5842857142857,257.3483333333333,291.17,269.49,L8
2014-12-01 22:13:36+00:00,233.84166666666667,292.7175,289.70500000000004,201.06000000000003,227.32,280.7316666666666,258.79,226.91,261.4171428571429,292.78000000000003,271.53000000000003,L8
2015-01-25 22:19:32+00:00,234.3557142857143,293.912,291.7633333333334,205.8957142857143,227.39333333333332,283.15999999999997,260.01800000000003,233.895,256.0685714285714,292.83,272.55375,L8
2015-03-14 22:19:11+00:00,233.24714285714285,294.578,291.21000000000004,201.90714285714284,227.08833333333334,285.1166666666667,261.235,239.6457142857143,253.22166666666666,293.1471428571429,271.45,L8
2015-04-15 22:18:58+00:00,233.836,295.668,294.124,203.37,228.044,284.22799999999995,265.956,248.62333333333333,255.90499999999997,294.53833333333336,272.6566666666667,L8
2015-05-26 22:12:28+00:00,224.05,296.8525,301.3075,219.61333333333334,228.92000000000002,280.7725,267.7925,258.675,261.9166666666667,296.28,279.22249999999997,L8
2015-09-06 22:19:26+00:00,209.63,292.0350000000001,293.46666666666664,204.69,227.46,261.31,267.51000000000005,247.28,250.905,293.43666666666667,276.93666666666667,L8
2015-12-27 22:19:43+00:00,244.27,302.91,305.185,241.48499999999999,230.5,283.885,275.81,285.52,258.72,296.605,282.925,L8
2016-01-05 22:13:29+00:00,241.88,304.275,308.67333333333335,240.91333333333333,231.62333333333333,292.86333333333334,278.375,284.905,257.07,299.1433333333334,283.9766666666667,L8
2016-02-13 22:19:32+00:00,240.28,301.63,308.4475,237.24,230.965,289.2125,276.40333333333336,279.1466666666667,257.2475,297.49,283.72249999999997,L8
2016-04-17 22:19:09+00:00,240.28,301.63,312.3766666666666,248.34,217.8825,291.0825,276.40333333333336,279.1466666666667,256.35249999999996,295.4875,281.7625,L8
2016-08-07 22:19:37+00:00,236.565,296.34,303.875,232.125,190.20000000000002,269.05,272.46,267.63,263.08,288.03,274.06333333333333,L8
2016-09-08 22:19:48+00:00,236.05,286.46,296.815,238.03,172.01999999999998,263.25666666666666,,,260.7,286.42,270.8933333333334,L8
2016-12-29 22:19:49+00:00,236.7,292.4,301.40333333333336,226.315,189.16666666666666,273.2833333333333,265.77,265.72,263.97999999999996,288.23,259.5,L8
2017-01-23 22:13:31+00:00,235.7266666666667,292.97666666666663,303.34749999999997,219.43999999999997,198.48749999999998,274.85499999999996,263.39,267.375,260.635,290.6133333333333,255.16750000000002,L8
2017-02-08 22:13:22+00:00,235.56500000000003,292.97666666666663,305.4625,210.14499999999998,208.7833333333333,282.77,263.39,255.15666666666667,254.22999999999996,290.69,256.905,L8
2017-02-15 22:19:31+00:00,237.9466666666667,295.765,306.756,216.48000000000002,213.90499999999997,287.684,269.0233333333333,258.5,256.15199999999993,293.09749999999997,262.938,L8
2017-02-24 22:13:17+00:00,237.9466666666667,295.765,306.756,216.48000000000002,216.06199999999998,290.385,263.1625,259.37399999999997,256.7316666666666,294.854,263.4266666666667,L8
2017-03-28 22:13:00+00:00,237.9466666666667,296.7,308.72,216.48000000000002,226.465,298.5783333333333,265.96400000000006,255.64333333333335,257.945,295.332,264.02166666666665,L8
2017-06-07 22:19:15+00:00,237.9466666666667,299.33,308.72,216.48000000000002,226.465,302.7928571428571,265.96400000000006,255.64333333333335,257.945,299.72499999999997,269.79,L8
2018-02-11 22:13:14+00:00,239.66,294.05,307.05,222.32,229.08,296.09,268.68,272.98,257.15,291.5,282.99,L8
2018-08-22 22:12:54+00:00,243.43,,298.38,178.58,,273.38,260.15,233.55,262.11,290.05,276.56,L8
2018-08-29 22:19:08+00:00,243.43,,296.905,174.76,218.32,269.895,262.215,228.465,263.875,288.45000000000005,272.28499999999997,L8
2018-09-14 22:19:12+00:00,243.43,,296.905,178.35333333333332,222.29,266.8666666666667,262.215,227.46,261.1933333333333,286.7166666666667,271.94666666666666,L8
2018-11-10 22:13:20+00:00,240.97500000000002,296.32,301.15000000000003,190.6325,227.14,276.33000000000004,263.7033333333333,240.32,259.93,288.65250000000003,274.1625,L8
2019-01-04 22:19:27+00:00,250.87333333333333,297.06,303.9375,201.95,230.7175,282.86,264.78,248.96599999999998,261.512,291.328,277.152,L8
2019-02-14 22:13:09+00:00,247.4025,284.70666666666665,303.866,203.82833333333335,230.82599999999996,285.24666666666667,265.78999999999996,252.60999999999999,260.495,292.285,277.6116666666667,L8
2019-09-17 22:19:53+00:00,,249.4,294.12,204.39,226.42,266.92,,228.66,251.89,285.97,271.77,L8
2019-10-28 22:13:48+00:00,231.68,249.685,294.12,187.66,225.86,273.13,264.53,234.07,251.89,283.99,267.67499999999995,L8
2020-01-23 22:19:43+00:00,236.325,262.24333333333334,302.59000000000003,187.66,229.47333333333333,284.19666666666666,265.69,241.6933333333333,256.32,288.0566666666667,272.9633333333333,L8
2020-02-24 22:19:34+00:00,249.76333333333332,269.54,306.08666666666664,187.66,230.5575,290.5075,268.44,250.96249999999998,270.77666666666664,291.6375,275.6975,L8
2020-03-27 22:19:19+00:00,246.92749999999998,270.1375,310.7233333333333,191.01,231.69,298.3925,270.445,253.4925,271.40333333333336,292.4225,277.60249999999996,L8
2020-07-01 22:19:22+00:00,252.01,276.85999999999996,310.7233333333333,211.09,233.81999999999996,304.74333333333334,272.4166666666667,258.16333333333336,271.40333333333336,290.53,282.27666666666664,L8
2020-09-19 22:19:51+00:00,236.81,250.85,301.23,209.005,228.375,287.595,270.765,251.13000000000002,252.84,284.57666666666665,274.38,L8
2020-10-14 22:13:44+00:00,235.975,266.68,301.40999999999997,207.32,227.76,285.87,266.0,264.055,253.66,286.81333333333333,274.59000000000003,L8
2020-10-21 22:19:55+00:00,250.0,275.55333333333334,305.01666666666665,218.53333333333333,230.94333333333336,293.01666666666665,267.45666666666665,271.3533333333333,269.12666666666667,290.36249999999995,278.0933333333333,L8
2020-12-24 22:19:54+00:00,247.78,280.6325,306.845,222.935,233.2075,295.3675,267.72249999999997,274.8425,268.37,292.212,279.40250000000003,L8
2021-03-23 22:13:13+00:00,251.97333333333336,290.87333333333333,310.98333333333335,228.27333333333334,232.99499999999998,303.065,268.6066666666666,278.62999999999994,273.8566666666667,295.345,281.43,L8
2021-05-17 22:19:12+00:00,241.12,295.87,303.41999999999996,236.14,232.47499999999997,304.97,268.52,285.31,262.305,292.27500000000003,280.405,L8
2021-08-30 22:13:38+00:00,,,294.71000000000004,,225.195,287.895,,,253.265,285.145,271.875,L8
2021-11-02 22:13:50+00:00,246.32,303.44,303.25,272.26,234.53,291.995,282.98,310.29,270.37,295.5,277.01,L8
2021-11-06 22:14:23+00:00,262.14,300.21999999999997,306.64,256.37,236.61666666666667,298.0366666666667,280.33000000000004,300.18,278.65999999999997,297.6333333333333,279.2366666666667,L9
2021-11-18 22:13:44+00:00,276.54333333333335,311.2633333333333,317.5875,256.37,236.61666666666667,307.2925,280.33000000000004,300.18,295.1075,297.6333333333333,279.2366666666667,L8
2022-01-04 22:19:51+00:00,274.9375,307.56,316.896,248.6833333333333,237.8,307.442,277.8833333333334,296.81666666666666,293.77799999999996,298.6525,280.1575,L9
2022-01-12 22:19:49+00:00,274.352,304.928,316.335,245.39,237.92399999999998,307.90500000000003,275.79,293.6675,291.6066666666666,299.224,280.82,L8
2022-01-28 22:19:43+00:00,275.165,303.79,316.8757142857143,249.68599999999998,238.30999999999997,308.5385714285714,276.694,293.476,292.77714285714285,300.1483333333333,281.9633333333333,L8
2022-02-13 22:19:40+00:00,270.6114285714286,302.2185714285714,316.38375,248.02166666666665,238.45142857142858,308.23625,276.6383333333333,291.97166666666664,293.41125,300.3385714285714,281.98857142857145,L8
2022-03-02 22:13:25+00:00,265.2825,302.2185714285714,319.4514285714286,248.02166666666665,238.25857142857143,308.63375,276.6383333333333,291.97166666666664,299.8957142857143,299.2,281.46285714285716,L9
2022-03-09 22:19:37+00:00,265.2825,304.85,321.32,248.02166666666665,238.25857142857143,311.31333333333333,281.3957142857143,295.80571428571426,302.62375000000003,302.145,285.17625,L9
2022-03-25 22:19:32+00:00,262.26222222222225,302.0444444444445,319.8888888888889,243.78285714285715,236.8775,310.431,281.315,292.58125,300.93555555555554,301.3566666666667,284.40777777777777,L9
2022-03-26 22:13:11+00:00,262.26222222222225,302.0444444444445,318.764,241.095,235.93333333333334,310.4227272727273,281.5488888888889,290.8877777777777,296.353,300.741,284.102,L8
2022-04-02 22:19:19+00:00,260.005,299.798,317.9290909090909,239.14555555555555,235.002,310.1691666666667,281.238,288.419,296.1536363636364,300.68,283.34909090909093,L8
2022-04-03 22:13:21+00:00,261.6872727272727,297.8627272727272,317.3075,238.921,234.42363636363635,310.2338461538462,281.49454545454546,287.45909090909095,296.6091666666667,300.3016666666667,283.0825,L9
2022-05-05 22:13:06+00:00,263.224,297.30499999999995,315.47916666666663,235.21666666666664,233.504,306.47999999999996,281.346,282.63454545454545,294.7366666666667,298.8725,281.34250000000003,L9
2022-08-09 22:13:34+00:00,244.00166666666667,290.74999999999994,309.78625,228.15600000000003,229.04,301.0575,285.495,278.84142857142854,286.12,297.0725,279.79375,L9
2022-09-09 22:20:11+00:00,246.392,278.0625,305.08,221.96400000000003,227.262,299.45666666666665,281.6675,266.325,276.48857142857145,294.47999999999996,276.28666666666663,L8
2022-11-13 22:13:53+00:00,237.97333333333333,280.05999999999995,305.16333333333336,224.24,231.56,303.165,275.07,270.42499999999995,270.1433333333334,296.345,279.25,L9
2022-12-31 22:13:51+00:00,237.97333333333333,296.96666666666664,313.4275,224.24,231.56,313.10333333333335,275.07,289.23333333333335,282.855,305.1033333333333,291.51666666666665,L9
2023-01-08 22:13:48+00:00,238.7625,295.65749999999997,313.88,221.92,233.87,311.9375,273.825,289.1075,279.398,304.35,289.635,L8
2023-01-15 22:19:53+00:00,245.314,294.838,313.74,224.13,234.67000000000002,311.62,272.2233333333333,288.726,277.09833333333336,303.702,288.76599999999996,L8
2023-01-23 22:19:56+00:00,248.59833333333333,292.5333333333333,313.21999999999997,222.75,234.478,310.0316666666667,270.53999999999996,288.14166666666665,273.87142857142857,301.9216666666667,286.9766666666667,L9
2023-01-24 22:13:46+00:00,247.26571428571427,292.12857142857143,312.92375,221.33666666666667,233.65333333333334,309.4585714285714,270.53999999999996,288.14166666666665,272.2725,300.7185714285714,286.9766666666667,L8
2023-02-08 22:20:06+00:00,246.57142857142858,286.9675,313.55625000000003,220.07,233.07571428571427,307.48875,269.866,288.14166666666665,272.505,298.5375,284.4171428571429,L9
2023-02-16 22:19:49+00:00,245.375,285.49333333333334,312.95222222222225,220.5825,232.97125,306.6611111111111,270.08666666666664,288.14166666666665,270.23555555555555,297.6666666666667,283.795,L8
2023-02-24 22:19:51+00:00,246.37666666666667,285.74,312.747,222.67777777777778,233.18555555555557,306.36800000000005,270.90285714285716,287.8357142857143,270.496,298.032,283.58444444444444,L9
2023-03-05 22:13:37+00:00,245.589,285.03,312.5236363636364,222.756,232.70700000000002,306.52909090909094,271.57875,287.03625,270.05181818181813,298.16181818181815,283.409,L9
2023-03-13 22:13:22+00:00,246.29666666666668,286.077,313.315,224.31333333333333,233.51222222222225,307.322,271.57875,284.03125,270.454,298.78599999999994,281.738,L8
2023-03-21 22:13:31+00:00,245.42000000000002,282.8945454545455,312.5618181818182,223.256,233.019,307.0081818181818,272.11888888888893,281.86888888888893,268.67,298.2490909090909,281.43545454545455,L9
2023-03-28 22:19:33+00:00,243.90818181818184,280.2441666666667,311.74083333333334,221.4436363636364,232.3081818181818,306.1,265.174,281.86888888888893,267.31583333333333,297.43249999999995,280.43833333333333,L9
2023-03-29 22:13:12+00:00,243.90818181818184,277.9561538461538,311.4892307692308,217.70083333333332,231.89,306.0053846153846,259.2190909090909,281.86888888888893,266.1369230769231,297.02153846153846,279.75461538461536,L8
2023-04-06 22:13:21+00:00,243.90818181818184,275.5692857142857,310.64428571428573,217.70083333333332,231.89,306.0053846153846,259.2190909090909,281.86888888888893,264.6407142857143,297.02153846153846,279.75461538461536,L9
2023-04-13 22:19:26+00:00,243.64916666666667,274.0113333333333,310.18666666666667,218.93923076923076,231.76230769230767,306.32785714285717,252.30916666666667,280.687,264.824,296.43642857142856,279.64500000000004,L9
2023-04-14 22:12:57+00:00,243.21230769230772,272.316875,309.611875,218.17000000000002,231.41285714285715,306.4353333333333,252.30916666666667,279.31636363636363,263.92,296.1166666666667,279.158,L8
2023-05-23 22:18:53+00:00,243.625,271.43399999999997,308.476875,216.51076923076926,230.93230769230772,306.3428571428571,250.23999999999998,275.49454545454546,261.64375,295.7842857142858,278.8671428571428,L8
2023-06-16 22:18:54+00:00,243.625,271.43399999999997,308.476875,216.51076923076926,230.93230769230772,302.97599999999994,250.23999999999998,275.49454545454546,261.64375,294.6886666666667,275.442,L9
2023-08-20 22:13:23+00:00,239.66333333333333,257.77374999999995,304.34666666666664,214.06571428571428,228.78142857142862,295.91999999999996,234.53166666666667,257.38624999999996,257.2944444444445,290.56666666666666,268.532,L8
2023-08-27 22:19:35+00:00,236.71800000000002,253.46142857142854,302.84666666666664,205.17714285714285,227.21142857142857,295.5711111111111,216.01166666666668,254.46999999999997,254.8811111111111,288.9311111111111,267.786,L8
2023-08-28 22:13:20+00:00,236.71800000000002,253.46142857142854,300.29499999999996,201.67125000000001,227.21142857142857,293.747,216.01166666666668,254.04333333333332,255.51799999999997,289.14599999999996,267.83818181818185,L9
2023-09-29 22:13:26+00:00,239.38500000000008,262.265,300.99571428571426,199.08,227.00333333333333,287.41333333333336,170.49000000000007,252.51666666666665,264.27,286.43,271.31428571428575,L9
2023-10-07 22:13:32+00:00,252.24,271.3475,302.25,206.32200000000003,228.945,290.49285714285713,205.23333333333335,257.6657142857143,270.2214285714286,288.7157142857143,272.6225,L8
2023-11-23 22:19:53+00:00,275.26,288.90000000000003,303.006,202.5725,231.63000000000002,285.77666666666664,235.25,259.566,275.002,288.79333333333335,272.1042857142857,L9
2023-11-24 22:13:39+00:00,276.6166666666666,289.97,305.22166666666664,210.942,235.32750000000001,289.2985714285714,246.685,265.37666666666667,279.36333333333334,290.6614285714286,273.82375,L8
2023-12-17 22:19:48+00:00,267.6725,287.266,305.34714285714284,213.07500000000002,235.47200000000004,295.1714285714285,250.32800000000003,266.5028571428571,276.8342857142857,291.68,280.23,L8
2023-12-18 22:13:44+00:00,260.848,281.245,300.835,212.29142857142855,234.74166666666667,294.1375,252.37833333333333,267.93,273.5825,291.05,278.6722222222222,L9
2024-02-19 22:19:39+00:00,254.44833333333335,276.4942857142857,296.8233333333333,208.8825,233.48285714285717,294.05625000000003,254.0514285714286,271.11625,270.73,290.6375,278.40222222222224,L8
2024-02-20 22:13:31+00:00,251.58714285714285,273.07125,297.473,209.7488888888889,233.60250000000002,295.1111111111111,256.69625,272.4377777777778,269.387,290.73333333333335,278.53499999999997,L9
2024-02-27 22:19:43+00:00,249.95374999999999,273.73,301.0622222222222,220.99,234.86374999999998,297.4975,270.7,277.68,271.3644444444445,292.42,280.3277777777778,L9
2024-02-28 22:13:24+00:00,248.2888888888889,273.73,301.783,220.99,234.86374999999998,297.4975,270.7111111111111,277.3622222222223,269.45300000000003,292.42,279.14300000000003,L8
2024-03-15 22:13:13+00:00,247.013,271.438,301.8990909090909,220.54666666666668,234.11777777777777,298.0155555555556,271.008,277.198,267.78636363636366,292.11,278.95,L8
2024-04-07 22:19:11+00:00,243.57555555555558,263.4166666666667,298.16099999999994,213.7711111111111,231.96777777777777,296.93666666666667,270.59555555555556,275.93555555555554,260.137,290.5411111111111,274.229,L8
2024-05-02 22:12:44+00:00,243.57555555555558,263.4166666666667,298.16099999999994,210.18900000000002,231.96777777777777,293.873,269.161,274.019,260.13363636363636,288.806,272.64,L8
2024-05-10 22:13:00+00:00,243.57555555555558,263.4166666666667,298.16099999999994,210.18900000000002,231.96777777777777,293.873,269.161,272.2036363636364,260.13363636363636,288.806,272.64,L9
2024-06-19 22:12:37+00:00,233.17800000000003,253.914,298.1033333333333,200.91500000000005,227.58800000000002,292.8085714285714,269.45666666666665,267.04428571428576,255.36999999999998,288.24857142857144,269.61125,L8
2024-09-07 22:13:18+00:00,235.53,246.73499999999993,301.3699999999999,189.75333333333342,220.64,289.266,264.96500000000003,262.18000000000006,256.45,284.68199999999996,260.86,L8
2024-10-09 22:13:21+00:00,237.13,253.13,296.88,196.78,225.165,286.875,267.72,264.71999999999997,257.68,284.4525,260.35749999999996,L8
2024-11-02 22:13:29+00:00,239.23999999999995,265.79499999999996,303.77,221.935,229.73000000000002,297.3075,275.41499999999996,275.10999999999996,258.375,290.10249999999996,267.5125,L9
2024-11-17 22:19:38+00:00,252.14333333333332,274.6433333333333,307.04333333333335,229.32000000000002,233.3975,299.902,273.3433333333333,287.8766666666667,258.375,292.364,271.376,L8
2024-12-27 22:19:45+00:00,257.81,279.1425,308.775,230.1125,237.22200000000004,301.14,272.375,289.08000000000004,271.55,293.234,275.53,L9
2025-01-04 22:19:38+00:00,254.02599999999998,277.072,309.582,230.06199999999998,238.475,301.3283333333333,272.826,288.746,271.55,294.445,276.4633333333333,L8
2025-01-05 22:13:30+00:00,254.57000000000002,280.0933333333333,311.6433333333334,231.82666666666668,239.8057142857143,302.3157142857143,274.55333333333334,292.1466666666667,278.335,295.7928571428571,277.7342857142857,L9
2025-01-20 22:19:37+00:00,252.2,281.51142857142855,311.7757142857143,232.28857142857143,239.70375,303.05,274.17571428571426,291.4957142857143,273.24,296.29375,278.28249999999997,L8
2025-02-14 22:13:24+00:00,250.7275,282.46875,312.49875,232.77875,239.7555555555556,304.17777777777775,276.01375,291.46125,270.705,297.1244444444444,279.03666666666663,L8
2025-03-09 22:19:26+00:00,248.4188888888889,278.84333333333336,311.71333333333337,229.57555555555552,240.92222222222225,306.47222222222223,275.1666666666667,289.3955555555556,268.22285714285715,298.71777777777777,282.39000000000004,L8
2025-03-25 22:19:15+00:00,248.4188888888889,278.84333333333336,311.71333333333337,224.50300000000001,238.904,305.498,267.87600000000003,286.885,265.7075,297.053,280.998,L8
2025-07-23 22:19:27+00:00,235.185,269.5050000000001,306.8,206.33666666666673,229.91999999999996,301.43666666666667,246.39749999999998,270.01,254.14499999999998,291.85666666666674,274.28666666666663,L9
2025-08-08 22:19:36+00:00,235.185,269.5050000000001,306.8,206.33666666666673,229.91999999999996,301.43666666666667,246.39749999999998,270.01,252.93800000000002,291.85666666666674,274.28666666666663,L9
2025-08-09 22:13:25+00:00,235.185,269.5050000000001,303.845,206.33666666666673,229.91999999999996,301.43666666666667,246.39749999999998,266.78000000000003,252.43499999999997,291.85666666666674,274.28666666666663,L8
2025-08-16 22:19:38+00:00,229.95,249.84,299.27333333333337,191.4000000000001,224.79499999999993,295.555,232.23666666666665,254.498,251.31599999999997,285.9000000000001,268.895,L8
2025-08-24 22:19:42+00:00,229.95,249.84,299.27333333333337,184.28333333333333,206.17,292.51666666666665,239.14749999999998,256.43,251.31599999999997,286.3533333333333,267.15000000000003,L9
2025-08-25 22:13:27+00:00,229.95,249.84,299.27333333333337,180.115,196.3175,290.83,239.14749999999998,256.43,251.31599999999997,286.78499999999997,268.6875,L8
2025-09-18 22:13:37+00:00,,250.54,289.59999999999997,177.89,188.515,291.855,229.39999999999998,254.2116666666667,250.67200000000003,285.9225,267.95750000000004,L9
