dates,nzd0041-0000,nzd0041-0001,nzd0041-0002,nzd0041-0003,nzd0041-0004,nzd0041-0005,nzd0041-0006,nzd0041-0007,nzd0041-0008,satname
1999-08-17 22:10:26+00:00,,,320.94,315.1,,,,,,L7
1999-10-04 22:10:38+00:00,,352.82,320.94,335.02,,,,,364.42,L7
1999-11-14 22:04:18+00:00,,352.82,321.4,327.76,323.47,325.47,318.59,314.77,364.42,L7
2000-05-24 22:03:22+00:00,,,,,,,,,332.95,L7
2001-11-19 21:59:56+00:00,,,319.66,312.97,324.31,324.85,320.35,338.37,,L7
2002-03-27 22:00:13+00:00,,,315.415,311.33000000000004,323.105,324.735,319.13,327.15,330.63,L7
2002-08-09 22:05:46+00:00,,,311.17,309.69,321.9,324.62,317.91,312.99,322.78999999999996,L7
2002-12-24 21:59:45+00:00,,362.85,355.13,,353.45,,,310.05,314.95,L7
2003-03-21 22:06:15+00:00,,362.85,336.43,321.56,353.45,,306.83,303.72,,L7
2004-11-19 21:56:31+00:00,,,299.63,301.62,309.45,304.15,311.18,306.52,333.89,L5
2005-09-26 22:05:42+00:00,287.68,,,,,,,,,L5
2006-06-25 22:10:20+00:00,299.44,322.32,327.61,323.32,328.3,325.0,330.87,,,L5
2006-08-28 22:11:11+00:00,296.495,322.32,327.61,323.32,328.3,325.0,330.87,,,L5
2007-02-13 22:06:23+00:00,293.55,310.05,306.94,311.43,322.62,319.95,325.08,,,L5
2011-03-12 22:01:19+00:00,,,313.86,313.6,321.77,304.06,308.48,309.3,335.02,L5
2014-03-20 22:11:49+00:00,,,318.61,315.93,325.74,321.54,322.11,327.13,299.31,L8
2014-03-27 22:17:50+00:00,316.24,321.22,325.72,323.78999999999996,327.37,323.48,321.93,320.81,315.72,L8
2014-05-07 22:11:02+00:00,316.24,318.765,328.0133333333333,327.7,331.18,329.2166666666667,330.96,330.17,331.12,L8
2015-07-29 22:11:01+00:00,,,,,,,,,346.98,L8
2015-10-24 22:17:40+00:00,322.3,324.16,360.79,331.14,325.98,327.99,318.0,325.51,344.135,L8
2015-12-11 22:17:42+00:00,317.08000000000004,324.16,360.79,331.14,325.98,327.99,318.0,325.51,344.135,L8
2016-10-10 22:17:54+00:00,311.29,312.94,320.99,318.35,317.37,,,,,L8
2017-03-03 22:17:25+00:00,312.3,312.94,320.99,318.35,317.37,,,,,L8
2017-04-20 22:16:59+00:00,318.6,328.56,337.72,330.96,334.0,333.63,323.57,321.28,346.74,L8
2017-07-09 22:17:23+00:00,318.9533333333333,325.325,335.74,331.075,331.565,329.11,321.53499999999997,319.14,344.27,L8
2017-08-03 22:11:23+00:00,318.9533333333333,325.325,335.74,331.075,331.565,329.11,324.8433333333333,321.40000000000003,347.0333333333333,L8
2017-11-30 22:17:44+00:00,319.66,324.15999999999997,343.735,333.03999999999996,329.505,325.745,323.33,323.43333333333334,345.9766666666667,L8
2018-02-18 22:17:22+00:00,296.24,326.23,353.71,334.89,329.88,326.9,319.03,327.38,343.57,L8
2018-05-25 22:16:28+00:00,313.185,329.4,360.48,336.475,333.775,334.78499999999997,327.255,328.39,348.02,L8
2018-06-26 22:16:36+00:00,310.67,321.83500000000004,346.20500000000004,331.91999999999996,330.375,342.67,335.48,329.4,352.47,L8
2018-09-07 22:11:00+00:00,317.885,316.3866666666667,335.8766666666667,326.04333333333335,329.0833333333333,332.98,331.65999999999997,325.78,351.915,L8
2019-02-05 22:17:21+00:00,321.36,316.11,327.255,325.065,329.685,326.225,324.53,323.5,346.945,L8
2019-07-24 22:11:25+00:00,321.36,326.73,339.29,335.84,332.87,329.16,321.22,324.84,343.74,L8
