dates,satname,nzd0041-0000,nzd0041-0001,nzd0041-0002,nzd0041-0003,nzd0041-0004,nzd0041-0005,nzd0041-0006,nzd0041-0007,nzd0041-0008
2013-10-02 22:19:28.820000,L8,326.24,317.61,333.72,331.85,332.23,318.69,330.33,320.77,
2013-11-03 22:19:20.378000,L8,295.37,317.73,334.39,328.82,330.26,315.19,325.47,324.95,
2014-02-23 22:18:20.398000,L8,321.45,,,,,,,,
2014-03-27 22:17:50.001000,L8,333.02,333.08,349.36,345.60,344.29,342.78,344.11,331.10,349.64
2014-04-12 22:17:37.464000,L8,,,336.51,329.64,334.97,314.73,326.62,322.03,
2014-04-28 22:17:22.576000,L8,,,335.79,337.20,339.31,310.91,318.26,321.87,
2014-05-30 22:17:11.184000,L8,323.81,341.47,342.81,352.04,357.92,343.23,345.63,334.01,346.86
2015-01-09 22:17:38.882000,L8,212.51,333.53,346.91,333.66,338.44,331.59,329.31,326.96,336.25
2015-02-26 22:17:23.009000,L8,,,338.09,333.90,334.28,315.70,325.33,321.30,
2015-06-27 22:10:46.339000,L8,,,313.14,313.27,324.86,328.85,324.69,322.78,350.57
2015-09-06 22:17:26.976000,L8,320.59,,,,,,,,
2015-10-24 22:17:40.820000,L8,320.01,319.83,333.99,328.30,330.92,321.99,322.84,322.87,
2015-12-11 22:17:42.627000,L8,325.35,,,,,,,,
2016-01-21 22:11:30.113000,L8,,,,,,,,,343.23
2016-05-03 22:17:13.318000,L8,,,330.00,325.75,329.61,310.09,321.82,,
2016-05-12 22:10:56.720000,L8,,,316.58,313.95,325.83,319.97,329.07,326.64,351.58
2016-06-04 22:17:16.433000,L8,,,337.44,339.95,339.95,311.15,327.06,,
2016-10-10 22:17:54.274000,L8,319.87,,,,,,,,
2017-02-24 22:11:18.074000,L8,304.71,313.61,351.65,344.92,353.88,365.50,360.15,355.31,367.83
2017-03-28 22:11:00.765000,L8,,,,,,,,,347.20
2017-05-06 22:16:55.401000,L8,,,336.19,338.31,339.80,322.14,324.64,,
2017-06-07 22:17:15.240000,L8,,,337.96,338.20,340.68,317.57,324.24,,
2017-07-09 22:17:23.906000,L8,,,333.85,338.52,339.48,325.89,332.52,324.33,
2017-07-25 22:17:30.862000,L8,,,,,,,,,343.52
2017-09-11 22:17:42.311000,L8,,,332.77,332.27,337.46,314.17,333.65,325.80,
2017-09-27 22:17:48.664000,L8,339.37,340.38,347.36,345.86,344.30,345.71,344.77,337.01,356.11
2018-01-10 22:11:30.163000,L8,307.54,342.23,351.93,344.60,342.82,348.25,351.46,364.40,405.74
2018-01-26 22:11:21.264000,L8,,,,,,,317.03,320.39,344.07
2018-05-25 22:16:28.178000,L8,,,331.87,338.45,340.78,324.56,330.37,322.25,
2018-08-29 22:17:08.269000,L8,,,334.15,337.98,337.06,319.46,331.95,322.13,
2018-09-07 22:11:00.442000,L8,,,313.50,311.00,321.84,317.16,323.39,319.90,299.29
2018-10-09 22:11:13.339000,L8,284.33,312.40,318.65,317.29,329.52,336.85,341.82,337.74,365.61
2018-12-12 22:11:17.117000,L8,314.39,337.06,334.42,334.81,342.91,344.79,355.88,345.79,370.61
2019-02-14 22:11:09.519000,L8,271.89,350.73,353.10,333.79,332.05,334.52,326.34,337.76,356.36
2019-07-24 22:11:25.033000,L8,,,,,,,,,346.54
2019-09-26 22:11:45.238000,L8,,,,,,,,,345.00
2019-12-31 22:11:38.231000,L8,,,,,,310.15,317.76,321.67,346.03
2020-02-01 22:11:29.826000,L8,284.39,311.22,325.25,325.42,332.76,336.51,341.42,339.99,358.42
2020-02-08 22:17:38.924000,L8,,,340.94,337.35,337.70,323.90,323.50,324.10,342.70
2020-02-17 22:11:26.315000,L8,,,336.55,318.78,330.16,330.36,329.49,329.87,355.60
2020-02-24 22:17:35.189000,L8,406.38,393.54,355.62,350.58,351.21,365.22,375.74,352.54,363.28
2020-09-03 22:17:46.393000,L8,,,,,,,,,344.21
2021-01-02 22:11:41.110000,L8,,,,,,,,320.24,301.81
2021-03-23 22:11:13.381000,L8,,,,,,,,,342.94
2021-08-14 22:11:33.700000,L8,,,,,,,,319.59,331.93
2021-10-01 22:11:46.773000,L8,282.89,309.51,323.41,319.04,331.35,337.67,340.99,330.39,366.53
2021-10-24 22:18:01.850000,L8,,,,,,,,,346.47
2021-11-09 22:17:58.951000,L8,389.57,386.85,352.92,348.09,351.53,363.87,356.66,341.79,368.15
2021-11-18 22:11:44.821000,L8,,,,,,,,315.13,329.57
2021-12-19 22:17:52.616000,L9,324.61,,339.92,340.43,340.83,322.23,330.34,330.40,351.10
2022-01-05 22:11:39.666000,L8,,,321.30,315.73,327.04,322.31,323.85,329.05,349.09
2022-01-21 22:11:35.958000,L8,,,,,,,,319.40,301.71
2022-03-10 22:11:23.323000,L8,,,,,,,,319.12,343.41
2022-06-14 22:11:35.206000,L8,,,,,,,,,343.88
2022-06-21 22:17:48.970000,L8,,,335.07,337.19,337.43,316.40,,,
2022-06-22 22:11:14.747000,L9,,,,,,,326.44,321.56,352.09
2022-07-15 22:17:24.696000,L9,,,,,,,,,343.40
2022-07-16 22:11:39.057000,L8,,,,,,,,,346.64
2022-07-31 22:17:39.593000,L9,,,,,,,,,344.48
2022-08-09 22:11:34.517000,L9,,,,,,,324.65,319.32,351.79
2022-09-09 22:18:11.619000,L8,326.48,333.40,334.81,331.02,337.95,320.37,330.71,324.14,348.73
2022-11-04 22:18:00.514000,L9,335.64,339.56,343.39,345.23,345.39,348.64,340.21,335.11,360.51
2023-02-16 22:17:50.035000,L8,337.67,338.21,342.70,337.21,343.48,340.85,326.78,330.28,321.39
2023-03-04 22:17:37.574000,L8,,,,,,,,303.52,294.79
2023-04-13 22:17:27.047000,L9,411.88,369.98,362.59,353.67,352.03,340.41,359.61,353.52,390.49
2023-05-24 22:10:53.254000,L9,,,,,,,323.51,323.49,350.94
2023-06-09 22:10:48.959000,L9,,,,,,,,,342.83
2023-10-15 22:11:39.127000,L9,,,,,,,,318.81,347.75
2023-10-22 22:17:50.479000,L9,,,,,,,,,335.90
2024-03-30 22:17:36.478000,L9,324.48,321.58,342.40,342.49,340.74,333.82,328.53,329.49,347.32
2024-05-18 22:10:31.990000,L8,302.29,317.11,354.37,335.59,337.50,345.12,359.76,346.67,394.24
2024-12-28 22:11:26.745000,L8,,,,,,,322.83,323.78,349.99
2025-02-06 22:11:31.478000,L9,288.17,308.56,330.74,320.47,334.31,335.02,330.25,339.50,361.27
2025-02-21 22:17:31.397000,L8,,,,,,,323.26,322.69,299.16
2025-03-25 22:17:16.100000,L8,,396.81,383.25,384.06,376.42,395.87,385.26,412.20,420.96
2025-05-04 22:17:17.676000,L9,,,,,,,,321.67,345.33
2025-06-06 22:10:54.888000,L8,,,311.63,309.54,324.80,326.12,321.77,321.90,301.66
2025-06-21 22:17:14.951000,L9,,,,,,,332.11,321.67,348.82
2025-06-22 22:11:07.771000,L8,,,,,,,,318.93,347.46
2025-08-01 22:11:18.967000,L9,300.65,314.57,338.59,333.55,335.70,345.34,348.40,338.26,368.39
2025-10-19 22:17:50.450000,L8,325.40,,,,,,327.59,322.19,343.27
2025-11-04 22:17:53.875000,L8,338.47,339.15,358.60,345.75,346.35,347.33,339.73,339.64,355.03
2025-11-05 22:11:46.482000,L9,,,,,,,322.53,321.72,324.24
