dates,satname,nzd0479-0000,nzd0479-0001,nzd0479-0002,nzd0479-0003,nzd0479-0004,nzd0479-0005,nzd0479-0006,nzd0479-0007,nzd0479-0008,nzd0479-0009,nzd0479-0010,nzd0479-0011,nzd0479-0012,nzd0479-0013,nzd0479-0014,nzd0479-0015,nzd0479-0016,nzd0479-0017,nzd0479-0018,nzd0479-0019,nzd0479-0020,nzd0479-0021,nzd0479-0022,nzd0479-0023,nzd0479-0024,nzd0479-0025,nzd0479-0026,nzd0479-0027,nzd0479-0028,nzd0479-0029,nzd0479-0030,nzd0479-0031,nzd0479-0032,nzd0479-0033,nzd0479-0034,nzd0479-0035,nzd0479-0036,nzd0479-0037,nzd0479-0038,nzd0479-0039,nzd0479-0040,nzd0479-0041,nzd0479-0042,nzd0479-0043,nzd0479-0044,nzd0479-0045,nzd0479-0046,nzd0479-0047,nzd0479-0048,nzd0479-0049,nzd0479-0050,nzd0479-0060,nzd0479-0061,nzd0479-0062,nzd0479-0051,nzd0479-0052,nzd0479-0053,nzd0479-0054,nzd0479-0055,nzd0479-0056,nzd0479-0057,nzd0479-0059,nzd0479-0058
2000-07-27 22:05:24.302000,L7,,,,325.14,306.20,338.11,348.72,343.09,337.34,337.81,347.89,346.51,355.89,354.63,348.05,347.52,357.77,352.60,352.97,326.75,335.72,340.31,344.80,332.04,330.59,322.58,321.77,319.43,,337.52,346.43,352.01,339.32,345.16,338.07,343.21,332.02,,321.16,348.24,324.19,341.17,364.86,375.46,377.99,363.61,367.00,360.60,367.73,371.29,368.82,339.24,367.05,370.11,,,,,,,,,
2000-07-27 22:05:48.258000,L7,345.92,362.28,365.50,388.06,394.27,406.17,382.88,394.42,400.01,405.17,391.75,390.77,384.82,403.68,385.89,391.66,388.80,396.52,377.32,367.28,,369.85,361.54,375.83,341.56,362.18,363.86,373.85,341.89,382.65,378.84,385.58,381.23,379.99,380.14,388.23,367.47,377.83,375.87,375.71,373.23,362.72,380.30,386.03,405.53,371.30,378.38,374.44,385.35,386.67,,357.47,380.65,378.05,364.41,351.01,350.34,360.54,,,,,
2000-08-03 22:11:31.842000,L7,351.93,345.47,342.35,356.44,358.28,358.56,350.47,378.86,378.62,376.80,380.78,386.62,386.67,402.43,390.73,379.58,383.61,360.46,383.36,,349.28,346.75,348.26,334.10,365.81,372.48,375.80,354.20,360.09,358.19,359.14,346.85,354.78,350.68,349.40,371.57,381.20,388.25,383.94,384.08,,378.79,363.64,369.38,374.55,366.28,369.57,366.77,362.06,360.67,359.74,345.42,371.62,373.57,356.56,358.29,362.86,368.49,342.21,324.67,303.56,,
2000-08-12 22:05:17.927000,L7,,404.21,377.43,376.55,407.20,406.64,357.67,350.82,347.96,346.48,347.34,350.70,340.85,356.81,347.65,353.11,346.22,352.76,355.52,392.91,382.23,387.20,,342.89,342.90,332.18,334.77,328.82,,348.94,353.35,344.56,341.11,349.38,379.00,347.91,355.58,363.53,378.28,365.81,342.13,339.72,353.54,362.65,364.80,363.04,366.83,362.81,363.24,359.74,357.85,343.36,368.32,370.08,,,,,,,,,
2000-09-20 22:10:50.972000,L7,361.80,337.94,333.15,330.88,329.60,344.07,343.75,344.43,349.46,346.73,347.34,349.87,348.95,352.21,350.05,350.78,350.03,355.16,355.27,340.86,339.84,346.25,342.88,338.78,328.21,323.40,319.61,323.18,,334.86,343.82,347.15,334.67,332.77,324.50,331.59,339.03,334.29,339.92,339.09,353.32,326.59,344.10,362.21,354.01,362.32,361.81,356.20,358.39,362.06,349.25,333.19,362.77,366.75,325.88,,334.04,330.19,334.31,320.03,298.08,,
2000-12-18 22:04:37.758000,L7,347.00,349.48,358.25,354.16,358.67,384.07,370.48,373.04,364.20,365.29,376.57,375.52,390.81,388.65,389.50,397.39,376.29,376.81,361.12,351.96,352.90,349.95,379.93,363.57,360.59,360.08,376.50,376.11,378.56,353.77,359.58,365.20,381.63,378.44,360.51,367.23,365.74,351.26,357.16,370.50,355.69,346.12,350.08,351.02,360.28,355.26,363.75,360.86,359.49,345.92,347.38,327.48,359.82,357.37,357.05,359.10,346.58,350.17,357.96,337.98,319.27,,
2000-12-18 22:05:01.704000,L7,346.85,348.62,357.00,352.75,356.86,380.45,369.23,372.23,364.58,364.20,374.72,374.84,388.77,387.64,387.67,396.70,374.33,376.42,360.46,351.06,351.50,348.23,378.38,362.00,358.78,357.49,375.88,373.94,377.13,352.14,358.41,363.22,381.11,376.42,360.17,365.83,364.45,349.33,355.59,368.88,354.51,343.66,348.38,348.71,358.19,353.57,362.02,359.05,357.50,343.74,345.76,326.34,358.12,355.49,355.59,358.63,344.38,349.65,356.90,335.73,317.24,,
2001-01-03 22:04:36.218000,L7,340.59,343.48,346.17,341.21,339.74,352.82,317.60,323.82,337.01,321.53,336.09,326.10,327.40,337.01,325.42,336.54,334.02,326.67,323.94,307.12,315.61,328.16,321.81,343.34,332.56,313.25,317.29,329.92,281.94,350.45,337.70,341.59,349.96,378.72,382.30,369.47,371.15,349.44,344.16,364.55,353.07,337.06,348.37,342.50,357.64,346.68,352.01,349.36,347.02,341.93,341.21,321.20,355.24,351.85,349.60,353.04,347.77,350.04,348.51,312.99,264.14,,
2001-01-03 22:05:00.181000,L7,342.13,345.13,347.70,342.00,340.55,354.29,318.25,323.02,338.58,320.04,337.56,400.85,400.72,387.70,411.13,373.56,367.91,364.98,366.26,373.70,385.81,329.36,322.57,345.52,333.01,313.73,321.74,329.92,281.12,350.16,337.01,337.67,352.55,378.41,383.36,370.31,371.71,352.78,341.83,363.12,353.88,337.43,346.85,343.42,358.19,346.60,351.97,348.99,346.16,341.89,340.12,320.10,353.21,350.94,347.65,351.79,346.62,347.10,348.72,331.97,266.06,,
2001-02-20 22:04:36.568000,L7,,,,,,,,,,,,,,,,,,,403.77,393.14,389.74,376.47,,,377.89,367.90,359.37,355.19,393.37,394.56,391.03,391.35,,,383.34,383.70,384.74,379.51,375.31,376.30,,396.09,373.38,382.52,384.39,376.20,382.26,378.32,370.64,374.82,374.83,,,,375.87,391.48,,,,,,,
2001-02-20 22:05:00.525000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,368.03,359.36,354.80,394.04,364.91,390.87,391.47,,,383.47,383.65,384.74,379.56,375.27,376.01,,396.45,372.41,382.73,384.39,376.23,382.15,377.75,370.62,374.97,373.98,,,,375.50,391.49,,,,,,,
2001-03-31 22:10:31.555000,L7,,,,,,,,,,,,,401.33,385.87,403.09,381.76,380.41,383.97,377.40,386.11,382.16,383.38,366.20,344.10,339.12,336.25,328.81,335.66,277.57,349.12,366.86,358.57,352.17,360.23,371.31,,,,,383.17,355.08,332.59,336.78,354.43,360.65,350.34,352.58,352.15,351.33,364.82,360.49,328.62,353.43,361.48,345.65,338.98,336.19,339.29,343.51,324.48,308.56,,
2001-04-09 22:04:17.927000,L7,338.64,352.93,357.01,357.01,355.67,367.60,371.24,362.47,353.12,361.60,354.88,354.61,392.74,369.53,368.57,361.95,368.45,360.40,364.17,340.54,346.81,348.81,347.34,335.43,344.86,337.50,348.99,339.55,285.38,346.69,355.48,347.12,357.49,358.25,362.25,361.00,363.09,351.76,344.96,344.56,343.11,347.29,362.58,356.35,369.87,352.80,362.92,362.35,364.12,365.44,363.80,,,,361.38,355.58,351.96,355.98,365.09,333.23,326.23,,
2001-04-09 22:04:41.882000,L7,342.59,359.36,365.79,361.81,359.57,371.51,387.67,364.69,357.71,366.48,358.63,357.83,393.35,385.06,379.24,366.96,373.44,365.36,366.22,345.16,349.42,352.38,349.06,338.72,347.83,342.80,354.11,342.04,286.96,349.01,359.12,350.62,360.75,361.88,366.55,368.03,367.21,354.59,346.94,348.34,349.58,351.18,365.14,363.45,374.43,356.19,366.98,363.14,365.73,368.66,364.81,,,,362.30,358.37,354.32,357.88,366.71,335.95,329.57,,
2001-06-28 22:03:32.813000,L7,331.11,328.41,340.56,343.43,398.66,383.06,383.33,380.73,380.64,376.61,362.25,385.37,390.04,398.36,344.40,326.61,,,381.38,369.03,362.03,364.99,359.73,356.45,355.78,361.26,373.74,364.82,381.39,390.68,,,,,,,,,308.55,324.84,313.28,303.13,309.01,340.04,305.58,,,,,,,,,,,,,,,,,,
2001-06-28 22:03:56.771000,L7,374.20,402.77,412.03,368.44,394.79,372.32,376.92,376.58,374.96,369.64,367.90,382.15,385.32,395.59,394.15,373.62,,,369.07,366.71,356.75,360.99,350.61,352.01,349.88,356.68,369.23,360.10,377.27,383.91,389.79,,,,,,,,298.84,325.41,309.44,300.82,309.45,336.70,304.23,,,,,,,286.20,324.89,331.17,,,,,,,,,
2001-07-14 22:03:33.580000,L7,326.60,332.90,342.08,342.13,347.15,343.41,340.44,327.25,324.96,336.51,330.17,322.34,336.00,332.65,333.76,296.37,,287.45,334.66,313.37,314.85,321.02,327.18,324.19,330.92,321.31,323.42,329.67,290.34,402.23,328.99,378.10,329.92,364.98,361.67,362.15,354.48,348.40,345.05,341.81,323.52,344.62,353.92,325.32,329.07,385.88,375.54,373.99,352.51,383.23,366.40,,,,366.26,324.23,366.28,360.45,356.28,304.55,331.07,,
2001-07-14 22:03:57.537000,L7,325.25,328.98,331.47,339.49,339.60,340.27,336.35,323.36,321.35,334.12,328.46,319.14,316.41,322.15,325.92,,,,331.94,312.19,307.69,319.33,321.24,323.74,327.45,312.65,318.45,328.23,387.01,400.45,374.54,378.77,359.29,362.94,361.21,361.12,353.70,319.97,343.79,339.76,323.16,341.78,352.46,283.79,325.60,332.22,370.52,368.04,378.35,368.79,367.10,,,385.36,279.50,325.72,364.16,358.64,326.72,302.24,318.51,,
2001-08-15 22:03:02.378000,L7,339.80,347.10,356.83,355.75,360.70,357.00,348.68,348.51,347.84,351.86,347.56,349.59,354.35,353.77,352.23,345.09,346.36,347.71,353.21,343.60,338.93,342.69,339.06,338.69,331.67,321.64,325.20,327.30,330.28,343.78,333.05,325.53,328.03,333.83,326.71,319.84,327.43,328.09,322.52,321.21,314.44,306.21,355.98,369.77,389.83,362.27,374.47,368.48,364.61,370.85,366.32,,,,364.47,353.04,357.70,360.41,357.94,332.87,320.14,,
2001-08-15 22:03:26.328000,L7,337.79,345.66,352.94,349.44,354.59,352.99,346.42,341.15,342.24,344.39,346.73,345.07,346.29,351.52,347.75,336.06,342.20,338.15,346.20,336.68,336.30,340.84,334.80,336.09,329.65,316.82,323.40,317.67,317.89,339.82,330.56,323.08,321.14,327.34,321.80,314.64,319.10,321.75,318.86,314.84,308.91,302.92,349.04,360.82,381.68,350.89,369.02,362.25,359.93,365.33,361.98,345.98,375.90,373.68,356.09,345.74,352.07,356.02,348.75,323.88,317.61,,
2001-11-03 22:02:34.745000,L7,,,,,,,,,,,,,,,,,,361.64,357.77,337.76,332.53,338.17,333.75,325.00,324.66,315.38,310.97,306.59,,,,,,,383.79,345.69,312.13,340.66,345.00,372.73,357.20,,,,,,,,,,,,,,,,,,,,,,
2001-11-03 22:02:58.699000,L7,,,,,,,,,,,,,,,,,,361.83,359.92,339.49,333.30,340.23,334.04,327.16,325.84,317.16,311.69,308.41,,,,,,,382.85,346.07,313.76,341.00,344.78,374.47,358.52,,,,,,,,,,,,,,,,,,,,,,
2002-03-11 22:03:07.402000,L7,324.08,346.21,347.31,345.37,348.29,352.67,345.86,344.33,352.84,351.42,347.69,354.62,360.45,353.56,350.21,349.21,355.60,354.56,357.61,342.10,337.22,343.20,339.81,335.66,333.93,333.93,323.06,327.41,287.12,353.74,339.38,350.75,346.33,345.92,348.99,346.94,340.73,333.68,340.68,344.83,332.74,333.02,351.76,365.84,375.17,361.45,363.18,357.98,357.91,356.87,356.75,339.46,367.74,362.90,345.50,344.80,355.52,358.15,345.88,315.28,294.35,,
2002-03-11 22:03:31.366000,L7,350.81,351.55,351.41,349.30,349.92,353.91,347.11,346.64,353.83,356.70,350.80,358.37,363.71,356.53,351.33,350.02,358.20,357.05,359.24,346.72,337.90,343.85,341.66,337.87,337.41,337.48,327.97,330.56,288.43,354.27,340.08,351.83,346.90,349.43,351.05,349.32,343.90,334.14,343.49,346.01,335.21,333.48,356.16,370.59,378.41,363.76,365.21,359.90,360.47,357.97,358.61,346.02,369.25,362.98,349.38,348.07,361.82,364.73,353.94,329.09,300.19,,
2002-04-12 22:03:25.302000,L7,348.62,350.71,355.79,351.25,363.03,364.20,355.32,360.10,358.06,359.09,351.26,345.31,402.02,353.30,396.89,355.34,368.76,358.79,364.23,348.41,353.81,347.21,355.92,346.78,337.09,337.24,337.89,334.88,323.59,354.00,353.06,351.21,347.55,353.49,352.30,353.41,340.30,337.28,347.00,347.95,381.82,379.14,,,,,,,,,,,,,,,,,,,,,
2002-05-14 22:03:19.418000,L7,330.36,338.18,348.93,347.90,351.50,362.92,357.27,348.88,355.27,350.15,352.69,356.29,358.14,355.16,363.28,354.05,354.19,357.67,359.61,336.73,344.88,350.06,349.64,344.20,338.83,336.38,338.46,335.73,286.54,351.08,354.87,347.03,344.99,363.83,349.23,346.74,348.54,334.25,344.34,341.44,334.53,345.70,360.56,372.92,377.87,362.37,370.84,363.50,363.44,366.38,368.92,,,,373.75,383.77,358.02,360.97,361.40,329.43,308.87,,
2002-06-15 22:03:07.576000,L7,315.05,324.00,327.68,333.90,346.48,341.27,343.62,340.11,337.36,332.77,341.39,342.00,335.52,348.29,339.29,312.20,335.04,333.93,340.80,299.97,335.44,339.64,337.98,312.31,320.48,321.33,315.89,323.28,,370.72,394.81,388.98,387.62,320.70,331.19,329.23,397.58,373.74,366.45,372.70,380.59,323.27,362.72,349.74,362.81,350.57,358.09,353.49,351.57,349.68,359.38,351.62,372.83,365.41,341.50,339.44,347.13,355.26,344.00,314.72,256.40,,
2002-07-01 22:02:38.940000,L7,314.92,312.00,325.17,328.61,328.95,338.70,328.87,311.94,322.31,329.74,324.44,327.17,335.07,328.44,337.98,325.93,340.64,326.17,330.42,,,329.15,319.94,318.77,325.53,307.98,321.15,,,,,,,394.47,280.93,313.76,312.82,312.87,314.40,308.13,293.13,326.55,311.60,365.57,337.66,340.05,381.42,336.84,335.84,356.32,322.53,300.78,290.60,320.29,340.16,348.41,350.87,356.36,350.96,322.04,,297.36,
2002-12-08 22:02:27.564000,L7,417.76,336.65,342.97,334.61,328.09,343.58,339.16,334.02,338.73,334.76,333.01,338.55,341.91,407.26,386.43,382.59,379.83,382.45,381.54,377.84,375.15,374.93,389.35,326.94,328.67,301.71,,,,,,,,,,,,,264.14,313.34,313.45,332.67,338.96,308.96,,,323.73,340.13,312.77,324.97,359.81,,347.31,348.95,365.26,358.44,359.67,357.99,367.85,318.49,299.81,,
2002-12-24 22:02:57.022000,L7,348.40,350.31,340.42,362.27,367.12,364.71,353.99,357.62,337.13,351.35,348.29,347.91,354.49,362.51,363.71,345.86,338.75,350.31,345.78,348.63,351.30,345.94,361.68,367.12,328.76,356.77,383.78,381.23,381.73,377.11,375.32,365.30,366.54,367.95,386.35,380.13,357.62,354.04,351.44,367.78,347.51,342.58,345.65,351.97,372.26,368.91,372.87,368.10,364.28,383.62,330.30,341.98,364.06,368.51,294.01,343.85,375.59,331.28,276.06,,,,
2003-08-13 21:51:08.818000,L5,,323.30,332.81,332.20,338.07,340.14,331.35,329.69,326.83,327.16,325.31,330.55,316.99,331.47,,,,293.87,331.11,325.32,318.34,341.43,329.50,324.40,314.35,309.75,315.51,321.70,279.79,334.47,340.70,346.22,326.62,329.01,328.20,285.68,,,,,315.09,316.02,313.59,348.59,357.37,357.85,355.36,349.97,348.53,335.23,336.32,,,,310.06,315.83,325.45,332.00,333.11,320.11,307.08,,
2003-08-29 21:51:26.098000,L5,,320.53,337.52,335.72,347.98,343.15,342.22,330.52,335.99,335.04,337.95,327.24,325.01,328.58,334.86,334.82,331.62,326.67,334.63,318.58,303.29,335.93,325.75,318.15,320.36,305.90,312.44,310.83,,,,,,,,,,,,,319.32,321.46,325.36,361.94,373.21,375.26,367.97,355.75,352.24,352.95,351.92,,,,326.25,332.64,338.72,335.96,321.57,312.38,307.27,,238.46
2003-08-29 21:51:49.928000,L5,349.84,338.98,350.99,357.22,362.39,360.84,357.26,353.56,353.52,353.24,352.63,362.00,358.71,368.22,365.52,360.50,363.21,364.95,362.67,349.45,345.46,355.76,347.29,344.68,338.10,325.63,334.75,332.65,311.54,356.10,378.13,365.99,369.30,371.43,376.78,378.92,385.02,352.23,351.85,369.72,355.57,361.39,,,,,,,,,,,,,,,,,,,,,
2003-09-14 21:51:42.461000,L5,366.30,361.38,369.27,368.40,372.56,376.31,367.98,367.54,376.20,379.30,376.96,378.09,382.63,379.17,385.08,385.90,374.71,373.33,381.90,372.91,366.79,366.23,366.71,365.77,360.60,357.54,350.89,375.30,349.69,380.66,367.16,361.61,368.50,358.79,367.51,361.71,359.89,357.01,360.98,362.07,351.78,360.47,351.71,375.38,384.64,380.13,380.17,371.03,371.93,367.52,362.48,351.37,368.20,379.79,349.35,350.36,361.47,357.18,363.70,349.39,343.31,,291.15
2003-09-30 21:52:18.101000,L5,362.64,355.38,358.58,360.25,362.50,367.14,364.79,363.07,370.20,370.98,373.31,369.49,375.50,371.67,370.04,373.17,368.63,375.98,,358.84,355.61,355.45,358.44,358.21,354.25,343.63,346.24,346.47,332.74,360.22,363.87,358.72,351.94,352.97,357.24,353.38,352.15,345.27,349.44,353.20,347.18,331.79,360.86,,,,378.18,368.88,367.55,354.86,356.21,369.10,377.67,381.75,358.69,367.20,353.65,347.52,354.72,355.18,359.52,357.84,
2003-10-16 21:52:08.058000,L5,390.65,380.42,386.61,382.57,382.23,388.20,380.14,380.77,380.28,383.40,396.26,397.12,400.20,397.41,402.18,395.24,400.62,401.48,390.56,382.09,377.97,377.93,373.10,374.64,374.46,373.89,378.83,377.39,377.72,381.29,387.14,389.41,370.34,374.70,371.08,378.67,363.58,362.48,361.19,375.05,368.01,364.88,,396.31,407.10,404.48,391.62,375.64,383.45,373.32,372.16,371.60,383.99,378.28,356.88,357.50,366.42,379.28,384.15,,363.31,327.39,338.81
2003-11-17 21:52:33.290000,L5,373.73,369.39,378.88,377.68,376.41,383.98,358.43,364.56,358.90,366.49,364.52,364.73,364.78,384.36,383.28,390.68,385.67,389.69,386.30,381.62,373.63,356.73,354.74,355.34,351.81,339.25,341.42,344.28,362.81,378.45,375.66,382.11,369.05,378.39,372.21,359.04,357.14,346.41,352.52,348.21,343.49,331.82,358.83,385.94,395.32,391.44,393.71,381.11,378.01,363.03,349.94,351.75,369.78,378.76,340.48,337.27,345.97,341.54,347.54,337.17,344.75,,295.62
2003-11-17 21:52:57.120000,L5,371.98,366.45,376.36,371.23,373.01,382.49,352.67,358.69,356.07,362.20,359.09,362.09,357.36,379.42,379.46,386.15,382.22,383.41,380.09,378.88,366.48,353.86,349.00,352.66,345.80,335.31,335.99,341.68,349.12,370.54,372.03,377.14,361.25,373.59,369.64,353.71,346.07,343.71,343.72,345.63,337.19,327.00,353.98,379.87,390.97,387.27,388.91,375.45,374.85,357.14,345.64,346.37,365.61,372.53,334.93,333.15,341.55,336.97,343.68,330.21,339.85,,294.12
2004-01-20 21:53:24.777000,L5,325.54,333.11,337.95,337.31,340.51,347.28,344.94,343.66,345.82,346.16,343.89,350.83,348.29,339.39,338.18,333.94,330.71,332.65,336.35,327.28,326.10,340.47,337.29,338.55,336.51,329.71,328.20,324.98,282.21,317.82,326.91,289.64,328.30,324.02,329.42,340.27,337.82,335.77,329.93,325.86,316.63,292.39,300.87,343.50,357.30,365.20,371.89,318.37,295.85,311.83,340.13,296.29,333.43,346.92,331.52,336.15,339.34,334.81,335.56,309.03,286.27,,
2004-01-27 21:59:14.176000,L5,,,,,,350.89,351.60,343.42,353.95,354.05,349.11,361.47,,,,,,,,,354.78,350.59,339.22,338.85,334.83,338.69,306.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-27 21:55:06.972000,L5,,,,,,,,,,,,,,,,,,,,,,326.58,324.80,326.14,326.02,309.17,316.16,318.85,274.66,321.91,328.53,323.57,316.29,313.89,318.34,314.69,300.24,,314.22,323.38,315.03,310.51,310.61,327.25,339.92,348.75,351.12,346.37,348.95,343.07,333.46,,,,316.23,319.91,326.45,322.25,328.06,318.24,306.55,,
2004-06-12 21:55:35.599000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.48,328.63,327.14,333.60,333.18,317.87,,,,,,,,,,,,
2004-06-28 21:56:04.477000,L5,373.67,387.27,401.87,393.01,403.51,401.05,397.06,,,,,,,,,,,,,,,,,380.24,377.02,375.44,379.19,387.36,380.06,386.83,385.58,385.27,384.47,381.76,382.56,374.10,377.64,374.55,380.43,378.81,375.51,379.66,377.22,398.08,394.68,388.73,390.86,384.09,385.83,,,362.45,379.30,393.60,,,,,,,,316.75,
2004-06-28 21:56:28.308000,L5,372.08,381.73,395.30,391.98,399.09,399.15,393.21,399.42,397.67,402.73,394.11,400.33,396.09,,,,,,,,,385.53,386.07,379.93,373.31,372.97,377.75,384.07,376.53,381.90,383.45,380.55,382.08,380.86,376.71,370.32,377.24,373.97,379.81,379.21,374.11,379.11,376.69,396.37,394.03,385.91,393.01,384.72,385.46,,,356.16,379.27,392.38,,,,,,,,315.28,
