dates,nzd0272-0000,nzd0272-0001,nzd0272-0002,nzd0272-0003,nzd0272-0004,nzd0272-0005,nzd0272-0007,nzd0272-0008,nzd0272-0009,nzd0272-0010,nzd0272-0011,nzd0272-0012,nzd0272-0013,nzd0272-0014,nzd0272-0015,nzd0272-0016,nzd0272-0017,nzd0272-0006,nzd0272-0018,satname
2004-03-01 21:45:26+00:00,316.37,309.53,310.82,307.99,300.09,298.32,297.59,308.57,305.74,294.34,298.02,295.48,299.81,300.56,293.3,295.26,302.07,294.68,292.78,L5
2004-03-17 21:45:32+00:00,319.4,313.46,311.11,306.845,290.825,288.78499999999997,283.40999999999997,293.555,290.885,290.39,299.645,298.24,297.87,302.685,293.175,296.64,290.405,281.475,282.835,L5
2004-04-02 21:45:42+00:00,317.13,310.93333333333334,310.83,307.81333333333333,292.8666666666666,289.8633333333333,283.01,292.2133333333333,287.85999999999996,287.48,299.44666666666666,298.61,296.3066666666667,301.34,291.76,296.19,292.17333333333335,282.59999999999997,282.2966666666667,L5
2004-04-18 21:46:13+00:00,320.53499999999997,314.59,310.83,310.2475,296.8025,291.5875,284.24,297.08,287.85999999999996,291.8325,306.2125,300.08000000000004,298.2875,307.5425,299.28,299.71,293.15999999999997,288.54,289.90250000000003,L5
2004-07-07 21:48:33+00:00,319.434,312.67199999999997,310.83,310.2475,296.8025,289.13599999999997,281.246,288.786,286.1625,290.798,305.37199999999996,299.276,296.92400000000004,306.40999999999997,296.78200000000004,296.32,289.88800000000003,284.66999999999996,286.024,L5
2004-07-23 21:48:56+00:00,319.1566666666667,312.88666666666666,309.9025,309.832,296.8025,288.29833333333335,280.535,286.57,287.414,290.73333333333335,304.995,299.65500000000003,296.975,306.49833333333333,295.56666666666666,294.4683333333333,289.28333333333336,283.08666666666664,284.67333333333335,L5
2004-09-25 21:50:31+00:00,317.466,313.30600000000004,305.6233333333333,310.485,301.4166666666667,290.232,280.512,286.82399999999996,287.815,293.15600000000006,305.212,301.162,297.264,307.24199999999996,296.22400000000005,291.908,289.198,284.068,283.082,L5
2005-01-31 21:52:45+00:00,326.72,326.13,315.37,315.045,315.78,306.04499999999996,286.17,301.81,309.21500000000003,302.16,309.065,312.625,310.17999999999995,309.145,306.195,305.955,298.19500000000005,284.77,286.08000000000004,L5
2005-03-04 21:53:16+00:00,329.66,324.50666666666666,316.90000000000003,315.045,315.78,312.49333333333334,290.635,301.81,309.21500000000003,302.16,317.99666666666667,320.12,310.17999999999995,309.145,306.195,305.955,300.57666666666665,290.71500000000003,287.3833333333334,L5
2005-04-21 21:53:34+00:00,329.85999999999996,320.71999999999997,316.01666666666665,311.125,306.74,305.8633333333333,283.56,282.81,303.285,292.55,320.7366666666667,318.5733333333333,304.78,306.49,302.08500000000004,307.905,298.88666666666666,287.18,285.29333333333335,L5
2005-06-08 21:53:56+00:00,329.85999999999996,320.71999999999997,316.01666666666665,311.125,306.74,305.8633333333333,283.56,282.81,285.94666666666666,292.55,320.7366666666667,318.5733333333333,286.50666666666666,293.4533333333333,287.47333333333336,291.16,298.88666666666666,287.18,285.29333333333335,L5
2005-09-28 21:54:32+00:00,316.76,311.11,304.86,305.33,291.305,285.735,276.79499999999996,289.625,275.41333333333336,295.98,303.385,301.93,278.69,291.56666666666666,279.1266666666667,280.56333333333333,289.375,282.095,266.88,L5
2005-10-30 21:54:27+00:00,318.74,325.195,315.46,316.67499999999995,313.23,298.635,279.58500000000004,294.635,274.1466666666667,293.555,302.71000000000004,301.59000000000003,284.49333333333334,298.56666666666666,290.86999999999995,289.25666666666666,302.29,295.245,287.49,L5
2006-02-03 21:56:42+00:00,329.2633333333333,329.2633333333333,315.46,318.3066666666667,313.23,303.4866666666667,288.73,294.635,292.8566666666666,293.555,302.71000000000004,308.98,301.76,319.90666666666664,312.29999999999995,312.24333333333334,304.5166666666667,295.245,286.2866666666667,L5
2006-06-27 21:59:12+00:00,334.07,323.965,307.9,321.57,292.95,302.075,289.62,257.6,295.645,287.99,302.43,309.745,296.86,317.88,306.505,310.86,292.06,274.61,279.235,L5
2006-11-02 22:00:44+00:00,335.28999999999996,324.19,327.315,,292.95,290.96,272.22,257.6,299.91499999999996,305.685,302.43,307.865,296.86,316.96000000000004,307.71500000000003,295.09,297.685,274.61,294.475,L5
2008-02-25 21:56:48+00:00,318.13,319.75,313.95,308.69,294.18,289.48,284.22,300.55,297.69,300.35,297.52,297.69,298.16,304.74,299.77,287.27,297.69,291.39,269.36,L5
2009-11-26 21:56:52+00:00,319.58,324.37,316.88,305.71,302.51,295.63,294.14,312.36,307.9,313.5,317.73,306.1,306.96,308.51,304.67,298.09,298.14,295.4,283.33,L5
2010-01-13 21:57:13+00:00,324.55499999999995,325.03,320.51,314.88,308.46500000000003,302.49,295.145,314.98,296.49,308.91999999999996,311.925,308.85,306.65,313.16999999999996,308.79,308.13,298.14,299.865,291.41999999999996,L5
2010-01-29 21:57:17+00:00,323.84666666666664,319.88,314.34,309.64000000000004,301.2166666666667,295.3966666666667,287.3066666666667,306.7266666666667,292.5466666666667,303.57666666666665,306.3433333333333,306.90333333333336,305.03,308.5933333333333,302.02000000000004,302.0333333333333,297.26,290.57666666666665,283.0566666666667,L5
2011-01-16 21:56:21+00:00,320.6,318.96,315.58,317.82,320.57,309.95,299.12,314.3,295.55,298.27,305.65,303.8,301.4,312.9,307.25,313.41,308.46,303.55,291.38,L5
2013-08-17 22:08:27+00:00,,,,,,,,,,,,324.53,308.64,321.93,,,,,,L8
2013-09-02 22:08:28+00:00,,,,,,,259.5,,271.25,277.64,290.46,307.695,303.19,306.59000000000003,282.24,,,253.53,,L8
2013-11-21 22:08:01+00:00,,,,,,,259.5,,271.25,277.64,308.58,314.68666666666667,303.19,306.59000000000003,282.24,347.2,,253.53,329.6,L8
2014-01-24 22:07:33+00:00,,,,323.42,318.48,301.06,259.5,,290.275,277.64,314.8566666666666,314.68666666666667,306.09,313.44,299.16499999999996,328.765,310.38,253.53,329.6,L8
2014-04-30 22:06:10+00:00,,,,323.42,318.48,301.06,251.93,,277.97,259.35,311.5433333333333,304.595,311.89,303.985,294.04999999999995,305.6433333333333,310.38,257.7,287.44,L8
2014-06-01 22:06:02+00:00,307.82,297.44,,323.42,318.48,301.06,253.615,,272.22333333333336,265.805,299.3966666666667,285.91999999999996,312.12,298.3066666666667,288.93333333333334,278.49,310.38,257.03499999999997,246.61,L8
2014-07-03 22:06:14+00:00,307.82,297.44,,323.42,318.48,301.06,253.615,,272.22333333333336,265.805,299.3966666666667,285.91999999999996,310.15000000000003,298.3066666666667,288.93333333333334,278.49,310.38,257.03499999999997,246.61,L8
2014-08-20 22:06:30+00:00,307.82,297.44,,,,,253.615,,253.68500000000003,265.805,285.39,285.91999999999996,313.34,283.89,275.355,262.57,,257.03499999999997,246.61,L8
2014-10-23 22:06:39+00:00,307.82,297.44,,,,,256.5266666666667,296.6,264.9866666666667,275.0266666666667,289.4866666666666,291.75666666666666,313.2925,295.4433333333333,280.17333333333335,276.1133333333333,270.8,254.96333333333334,247.72333333333333,L8
2015-01-27 22:06:23+00:00,,,328.54,323.35,321.03,312.77,278.15,307.08500000000004,299.615,303.82000000000005,309.495,315.025,316.25666666666666,323.28499999999997,304.0,305.985,270.8,274.315,266.51,L8
2015-02-12 22:06:15+00:00,,,328.54,323.35,314.92499999999995,304.64,278.15,307.08500000000004,299.615,305.43666666666667,315.82666666666665,315.025,316.25666666666666,323.28499999999997,304.0,304.33666666666664,287.34000000000003,275.42333333333335,270.48,L8
2015-04-01 22:05:49+00:00,,,328.54,323.35,316.5733333333333,311.40333333333336,278.15,308.63000000000005,306.2933333333333,307.83500000000004,317.015,315.025,313.655,323.28499999999997,304.0,304.33666666666664,287.34000000000003,275.42333333333335,270.48,L8
2015-06-04 22:05:36+00:00,291.98,284.23,328.54,323.35,316.5733333333333,311.40333333333336,293.95,305.5366666666667,315.645,312.6233333333334,313.16999999999996,326.62,314.16,303.6,291.53,290.0433333333333,303.88,271.75666666666666,267.84,L8
2015-07-22 22:06:01+00:00,304.44500000000005,284.23,328.54,323.35,316.5733333333333,311.40333333333336,293.95,305.5366666666667,315.645,312.6233333333334,313.16999999999996,326.62,310.145,306.9866666666667,292.94666666666666,289.53749999999997,302.40999999999997,271.75666666666666,267.84,L8
2015-09-24 22:06:25+00:00,304.44500000000005,284.23,,,319.87,319.03,,299.52,319.65,315.03,301.43999999999994,333.95,306.13,296.47,280.32499999999993,274.16999999999996,300.94,239.82,278.71000000000004,L8
2016-01-30 22:06:29+00:00,334.18,337.32,332.17,325.43,326.34,321.91499999999996,300.36,321.76,310.93,328.93,326.88,331.01,319.25,318.92,329.64,312.98,307.26,,299.66,L8
2016-06-06 22:06:07+00:00,326.12,326.85,314.665,317.775,326.34,308.09000000000003,299.805,310.03499999999997,307.13,312.445,310.815,315.40999999999997,310.14,319.59000000000003,311.71500000000003,291.23,302.90999999999997,275.9,278.69500000000005,L8
2016-08-09 22:06:27+00:00,317.33000000000004,316.38,297.16,310.12,312.1,297.505,299.25,298.31,303.33,295.96,294.75,302.75,304.745,320.26,304.645,285.59000000000003,300.525,275.9,279.885,L8
2016-10-12 22:06:45+00:00,317.33000000000004,316.38,297.16,310.12,312.1,297.505,299.25,298.31,303.33,295.96,307.28,302.75,304.745,320.26,304.645,285.59000000000003,300.525,275.9,279.885,L8
2017-01-16 22:06:35+00:00,308.54,301.45,311.25,,312.1,309.53,261.48,275.55,272.07,286.83,305.735,297.37,295.875,304.09,320.385,288.38,284.78,261.42,264.13,L8
2017-04-22 22:05:48+00:00,300.48,301.45,311.25,,,,261.48,275.55,272.07,286.83,291.66,297.37,283.29,311.80999999999995,325.27,275.06,267.07,261.42,241.95,L8
2017-05-08 22:05:47+00:00,295.65,298.40999999999997,293.3,,,,258.48,275.55,265.27,279.865,290.4,290.275,277.52,301.35999999999996,301.265,268.405,266.24,256.745,240.07000000000002,L8
2017-05-24 22:05:58+00:00,297.4533333333333,298.2,291.2866666666667,,,,258.48,275.55,262.71333333333337,279.11999999999995,288.63,285.43,275.98,296.8725,291.8566666666666,267.4166666666667,265.8533333333333,256.745,242.96000000000004,L8
2017-06-25 22:06:11+00:00,297.4533333333333,298.2,291.2866666666667,,,297.8,267.2,275.55,271.505,279.11999999999995,288.63,285.43,275.98,296.8725,291.8566666666666,267.4166666666667,265.8533333333333,266.06333333333333,242.96000000000004,L8
2017-07-27 22:06:22+00:00,295.94,296.57499999999993,281.305,,,282.64,267.26666666666665,,271.6,278.45666666666665,289.00666666666666,286.2366666666667,276.79333333333335,292.69,276.9766666666667,264.92,267.12000000000006,266.90999999999997,249.02,L8
2017-11-16 22:06:40+00:00,317.565,297.78,287.26,320.0,316.31,295.5733333333333,273.15999999999997,,287.5575,293.53000000000003,300.33666666666664,287.765,279.31500000000005,285.385,294.53333333333336,266.505,267.975,274.33,272.85333333333335,L8
2017-12-02 22:06:34+00:00,330.355,321.04,325.45,319.175,314.72,297.28,280.41333333333336,308.85,299.635,303.92,308.25,310.145,300.11,305.78,312.7966666666666,293.635,292.93,281.42333333333335,291.7633333333334,L8
2018-03-08 22:06:03+00:00,329.35999999999996,321.04,325.45,322.93,316.26666666666665,308.19,291.525,308.15,312.3433333333333,313.46,320.8433333333333,323.11,311.31,320.9,322.1,309.13,308.94,292.47,302.31,L8
2018-04-25 22:05:38+00:00,329.35999999999996,321.04,325.45,322.93,316.26666666666665,308.19,291.525,308.15,312.3433333333333,313.46,320.8433333333333,323.11,308.78000000000003,319.42,315.145,304.66333333333336,298.51,292.47,293.9325,L8
2018-06-28 22:05:28+00:00,307.09000000000003,292.65,289.28,321.435,319.36,300.73,271.0,302.99,308.82,294.74,309.65999999999997,315.875,306.25666666666666,318.3233333333333,305.9166666666667,299.99,281.31666666666666,269.12,268.77666666666664,L8
2018-10-18 22:06:17+00:00,306.18,310.465,289.28,318.70000000000005,312.97,301.41,271.95500000000004,305.29999999999995,309.59,306.15999999999997,305.445,315.85,307.02333333333337,319.49666666666667,302.18333333333334,300.24333333333334,270.53000000000003,268.33500000000004,264.7133333333333,L8
2018-11-19 22:06:22+00:00,305.6033333333333,307.2,303.89,310.43666666666667,312.97,285.56,269.46333333333337,301.21666666666664,309.59,306.15999999999997,305.445,315.85,308.675,321.015,306.135,302.5,263.41,266.6933333333333,262.67,L8
2018-12-21 22:06:18+00:00,305.6033333333333,307.2,303.89,310.43666666666667,312.97,285.56,269.46333333333337,301.21666666666664,309.59,306.15999999999997,305.445,315.85,308.675,321.015,306.135,302.5,263.41,266.6933333333333,280.84666666666664,L8
2019-02-07 22:06:11+00:00,304.3,304.93666666666667,318.5,309.44000000000005,312.97,278.44666666666666,269.8866666666667,301.55,307.695,296.905,303.605,304.71500000000003,306.045,305.63,299.53999999999996,284.945,270.41,272.8866666666667,298.39,L8
2019-03-27 22:05:59+00:00,304.3,304.93666666666667,318.5,309.44000000000005,312.97,278.44666666666666,270.3125,304.13,307.59666666666664,296.905,303.605,304.71500000000003,306.045,305.63,299.53999999999996,284.945,270.41,273.0,298.39,L8
2019-04-12 22:05:54+00:00,304.3,304.93666666666667,318.5,309.44000000000005,312.97,284.19,272.178,306.476,307.7175,296.905,309.43666666666667,304.71500000000003,305.7766666666667,308.2133333333333,300.3933333333334,288.7833333333333,288.07000000000005,276.184,307.3233333333333,L8
2019-08-02 22:06:29+00:00,305.655,285.86,,306.74,318.06,286.93666666666667,272.8875,309.0866666666667,304.85,291.84000000000003,306.56,301.77,304.02333333333337,308.54,305.21333333333337,292.43333333333334,294.65333333333336,275.975,312.285,L8
2019-08-18 22:06:35+00:00,322.65,315.62,291.4,306.74,318.06,298.295,273.0025,309.37333333333333,305.66999999999996,291.5,309.21333333333337,311.765,300.4166666666667,318.9666666666667,298.8933333333334,290.42,293.8933333333333,273.2175,312.285,L8
2019-12-08 22:06:44+00:00,318.05,314.68,297.80499999999995,291.625,318.06,282.74,268.23333333333335,293.755,295.98999999999995,289.0,301.47999999999996,310.16,293.32,315.44,293.72666666666663,287.5533333333333,283.34666666666664,264.3233333333333,286.02000000000004,L8
2020-01-25 22:06:33+00:00,321.64,318.99666666666667,297.80499999999995,300.90333333333336,318.06,282.74,268.23333333333335,303.1333333333333,295.98999999999995,296.2325,307.0625,312.51,298.7025,319.7975,293.72666666666663,287.5533333333333,283.34666666666664,264.3233333333333,286.02000000000004,L8
2020-02-10 22:06:28+00:00,319.38333333333327,320.0,297.80499999999995,297.985,,270.31,259.76,303.1333333333333,294.92499999999995,292.49333333333334,304.91333333333336,310.08666666666664,296.5466666666666,319.03000000000003,284.69,276.19499999999994,271.10999999999996,259.4100000000001,272.66,L8
2020-03-13 22:06:18+00:00,328.21000000000004,321.46,304.21,307.26,319.88,270.31,263.92,304.505,280.77,300.96500000000003,310.855,313.255,299.4,317.83500000000004,286.6,287.86,274.09,262.36,276.70000000000005,L8
2020-03-29 22:06:09+00:00,328.21000000000004,321.46,304.21,307.26,319.88,270.31,244.64000000000004,304.505,269.26,300.96500000000003,299.9266666666667,302.83,288.4533333333333,317.83500000000004,279.99,275.46500000000003,263.91999999999996,262.36,276.70000000000005,L8
2020-06-01 22:05:56+00:00,327.2975,321.46,304.21,310.1325,316.62,282.765,257.1366666666667,304.505,281.26666666666665,300.96500000000003,299.9266666666667,302.83,288.4533333333333,318.85333333333335,285.18666666666667,275.46500000000003,276.01,270.67500000000007,277.8966666666667,L8
2020-07-19 22:06:19+00:00,326.2,316.41333333333336,290.77,310.9875,316.62,275.905,255.49,321.89,279.38,306.19,298.63000000000005,302.5933333333333,295.32666666666665,325.01666666666665,294.46,263.07,273.8333333333333,271.1700000000001,270.05,L8
2021-02-12 22:06:31+00:00,,,,,318.58,,,,,,322.64,324.12,327.51,,,,,,,L8
2021-05-03 22:05:56+00:00,277.29,285.86,288.89,278.1,318.58,263.83,259.98,,,279.09,303.40999999999997,303.64,297.54999999999995,276.94,,260.06,,264.17,,L8
2021-05-19 22:06:04+00:00,295.315,295.755,288.89,296.96500000000003,308.91499999999996,274.84000000000003,267.71000000000004,303.47,307.54,285.65,308.2,303.64,300.8733333333333,276.94,,260.06,,270.57000000000005,291.68,L8
2022-01-14 22:06:39+00:00,,,,,,,,,,,,280.75,298.82,284.42,285.17,269.9,270.54,,256.06,L8
2022-01-30 22:06:34+00:00,342.64,,,324.34,322.06,326.06,308.29,321.96,314.8,,,280.75,298.82,284.42,285.17,299.17499999999995,270.54,316.74,256.06,L8
2022-02-23 22:06:32+00:00,334.075,324.47,327.77,322.19,322.06,313.90999999999997,299.06,313.79499999999996,312.39,,318.25,280.75,298.82,284.42,285.17,300.1933333333333,286.76,303.89,269.055,L9
2022-05-06 22:06:17+00:00,328.9533333333333,326.255,327.77,322.19,322.06,305.90000000000003,290.46,312.8966666666667,311.6466666666667,,318.25,280.75,303.2,284.42,285.17,300.1933333333333,291.79333333333335,297.1366666666667,269.055,L8
2022-05-22 22:06:22+00:00,320.2925,313.8866666666667,303.28,303.84999999999997,322.06,294.135,282.85249999999996,312.8966666666667,311.6466666666667,267.04,298.66499999999996,278.405,291.86999999999995,280.495,267.24,300.1933333333333,291.79333333333335,288.6725,269.055,L8
2022-07-01 22:06:18+00:00,316.032,308.0625,299.24333333333334,303.84999999999997,322.06,294.135,276.55,312.8966666666667,311.6466666666667,267.78499999999997,296.04,282.07666666666665,286.36249999999995,282.64000000000004,269.2266666666667,291.4575,284.985,278.538,262.54,L9
2022-08-10 22:06:56+00:00,310.644,308.0625,299.24333333333334,293.605,,283.49333333333334,265.858,308.365,308.4866666666667,270.5466666666667,294.985,285.2033333333333,286.945,290.42333333333335,266.47666666666663,278.08666666666664,283.745,261.73,260.72999999999996,L8
2022-10-21 22:06:53+00:00,306.9275,302.5933333333333,284.98,267.17,,274.36,259.865,311.1,307.74,270.5466666666667,294.2825,285.2033333333333,286.945,290.42333333333335,266.47666666666663,266.015,277.3333333333333,254.40250000000003,250.07,L9
2022-12-24 22:06:50+00:00,319.15000000000003,290.59,291.17,,,,253.08499999999998,,310.75,272.29999999999995,299.3500000000001,301.0,299.6933333333333,310.8066666666667,275.06,287.8566666666667,265.06999999999994,235.35000000000005,250.07,L9
2023-02-18 22:06:37+00:00,342.76,,,,322.67,,,,316.18,,319.16999999999996,323.45,328.09,337.72,,331.54,,,,L8
2023-03-06 22:06:26+00:00,342.76,309.94,297.69,287.18,322.67,270.15,262.43,296.12,299.315,274.14,319.16999999999996,323.45,328.09,312.36,284.42,316.12,265.17,263.58,244.12,L8
2023-03-14 22:06:35+00:00,332.27,309.94,297.69,306.765,319.37,282.86,262.43,296.12,299.315,291.825,319.16999999999996,322.38,318.325,313.0466666666667,296.425,310.90000000000003,283.655,275.135,262.405,L9
2023-03-22 22:06:16+00:00,332.27,309.94,297.69,309.6666666666667,319.32,289.58,285.58500000000004,309.805,299.315,298.75666666666666,319.16999999999996,321.50333333333333,316.57,313.0466666666667,303.58666666666664,314.0075,295.97,289.80333333333334,278.49666666666667,L8
2023-04-23 22:05:57+00:00,331.11999999999995,309.94,297.69,310.5675,319.32,289.58,285.58500000000004,309.805,299.315,298.75666666666666,322.9,321.50333333333333,316.57,313.0466666666667,303.58666666666664,314.0075,295.97,289.80333333333334,278.49666666666667,L8
2023-06-10 22:05:51+00:00,331.11999999999995,309.94,297.69,310.5675,319.32,289.58,285.58500000000004,309.805,299.315,298.75666666666666,322.9,321.50333333333333,313.7825,314.625,302.9375,311.606,297.70500000000004,289.80333333333334,279.49,L8
2023-07-28 22:06:14+00:00,325.29999999999995,309.94,297.69,310.5675,319.32,288.2075,280.6466666666667,305.1766666666667,282.45,298.75666666666666,322.9,320.53,308.3075,306.9266666666667,302.9375,306.6225,297.70500000000004,286.885,279.342,L8
2023-08-21 22:06:16+00:00,325.29999999999995,309.94,297.69,310.5675,317.645,289.284,280.6466666666667,305.1766666666667,296.71000000000004,298.75666666666666,,320.53,308.3075,306.9266666666667,302.9375,306.6225,297.70500000000004,286.885,279.342,L9
2023-10-08 22:06:34+00:00,328.82,,,316.41999999999996,315.0,292.65999999999997,280.735,295.92,308.61,315.31,324.26,,305.80499999999995,319.36,300.99,302.0,302.91,281.49,280.61,L9
2023-11-01 22:06:38+00:00,,,,319.57,315.0,292.65999999999997,280.735,295.92,308.61,315.31,324.26,,305.80499999999995,319.36,300.99,302.0,302.91,281.49,292.0,L8
2023-11-09 22:06:36+00:00,,,,319.57,315.0,292.65999999999997,280.735,295.92,308.61,315.31,323.73,327.3,305.80499999999995,319.36,300.99,302.0,302.91,281.49,301.43,L9
2023-11-25 22:06:44+00:00,329.14,,,319.57,324.73,292.65999999999997,280.735,307.53,312.74333333333334,320.435,323.03666666666663,327.3,305.80499999999995,319.36,300.99,302.0,302.91,281.49,307.576,L9
2024-01-12 22:06:42+00:00,335.14,,,319.57,324.73,292.65999999999997,293.7966666666667,307.53,313.7575,320.435,323.03666666666663,327.3,306.19,,,,,294.81,313.8525,L9
2024-05-03 22:06:01+00:00,335.14,,,318.09,322.66499999999996,296.66,303.105,319.14,318.905,325.56,322.42499999999995,326.095,306.88,313.54,302.8,298.47,301.06,300.4,321.10333333333335,L9
2024-06-20 22:05:30+00:00,341.14,,,318.09,310.87,296.66,303.105,,323.765,,,324.89,306.88,313.54,302.8,298.47,301.06,300.4,308.995,L9
2024-07-22 22:05:52+00:00,342.03,,,323.94,319.555,304.44500000000005,286.29,,328.3,,,324.89,311.315,313.54,313.21500000000003,298.47,301.06,279.35,309.1433333333334,L9
2024-10-10 22:06:22+00:00,342.03,,,323.94,319.555,304.44500000000005,270.535,,328.3,,,324.89,311.315,313.54,313.21500000000003,298.47,301.06,279.35,309.1433333333334,L9
2024-11-03 22:06:24+00:00,342.03,,,329.79,328.24,312.23,254.78,,328.3,323.47,,,315.75,,323.63,,,,313.0,L8
2025-01-06 22:06:30+00:00,342.03,,,326.595,324.41499999999996,312.76,272.87,328.54,319.295,321.8,325.44,327.09,313.08500000000004,324.8,319.455,309.44,313.32,302.17,298.96000000000004,L8
2025-01-14 22:06:37+00:00,333.58,327.88,326.3,326.33666666666664,324.95,314.8333333333333,272.87,322.765,317.71333333333337,318.48333333333335,324.005,322.26,316.72,324.8,324.90333333333336,321.69,313.32,308.435,306.59,L9
2025-01-22 22:06:25+00:00,322.90999999999997,325.445,327.695,322.56,323.30499999999995,316.135,274.3333333333333,321.5833333333333,310.2966666666667,316.05,315.13,325.70666666666665,313.6166666666667,321.555,319.4633333333333,317.50333333333333,314.08,308.435,296.28666666666663,L8
2025-01-30 22:06:32+00:00,322.90999999999997,325.445,327.695,322.56,323.30499999999995,316.135,274.3333333333333,315.565,297.7575,316.05,305.03999999999996,325.70666666666665,310.4,317.14000000000004,317.8325,314.9225,296.99333333333334,288.7633333333333,282.0,L9
2025-04-04 22:06:15+00:00,322.90999999999997,325.445,327.695,322.56,323.30499999999995,316.135,269.8275,305.072,289.968,316.05,305.03999999999996,325.70666666666665,310.4,317.14000000000004,317.8325,303.114,287.855,279.805,270.40999999999997,L9
2025-04-12 22:06:00+00:00,316.57,316.6166666666666,327.695,322.56,323.30499999999995,316.135,271.24,306.36,290.675,308.48,307.244,321.055,311.242,315.4375,317.826,297.13,283.306,275.746,264.56166666666667,L8
2025-04-28 22:05:51+00:00,311.9425,311.5525,327.695,322.56,323.30499999999995,316.135,269.42199999999997,305.2114285714286,288.29285714285714,306.47,304.26166666666666,314.588,309.62333333333333,308.378,317.826,292.29571428571427,279.555,270.10833333333335,260.61857142857144,L8
2025-05-06 22:06:06+00:00,313.092,311.5525,327.695,321.4525,319.7933333333333,316.135,269.42199999999997,305.2114285714286,288.29285714285714,303.07000000000005,304.26166666666666,314.588,309.19,309.96999999999997,316.88,293.355,282.5042857142857,270.10833333333335,262.56875,L9
2025-06-07 22:05:53+00:00,313.035,311.5525,327.695,321.4525,319.7933333333333,316.135,269.42199999999997,302.52500000000003,288.29285714285714,303.07000000000005,304.26166666666666,314.588,309.19,309.96999999999997,316.88,293.355,282.5042857142857,270.10833333333335,262.56875,L9
2025-07-25 22:06:18+00:00,308.0975,297.66,,318.13,312.77,335.98,273.41999999999996,291.09000000000003,281.32399999999996,297.20666666666665,293.3933333333333,307.38000000000005,310.07000000000005,304.1775,314.2966666666667,278.86600000000004,269.87399999999997,250.94500000000002,253.71833333333333,L9
2025-08-02 22:06:21+00:00,308.0975,297.66,,319.845,315.105,317.61,275.724,293.51800000000003,290.998,301.6375,302.705,312.38750000000005,311.77799999999996,307.24749999999995,312.50333333333333,278.412,279.11,259.40999999999997,268.8433333333333,L8
2025-08-26 22:06:33+00:00,315.05,297.66,,326.96666666666664,319.7833333333333,317.4766666666667,275.724,293.51800000000003,290.998,301.6375,302.705,313.594,314.12833333333333,307.24749999999995,315.6625,278.412,279.11,270.81,276.43142857142857,L9
