dates,nzd0459-0000,nzd0459-0001,nzd0459-0002,nzd0459-0003,nzd0459-0004,nzd0459-0005,nzd0459-0006,nzd0459-0007,nzd0459-0008,nzd0459-0009,nzd0459-0010,nzd0459-0011,nzd0459-0012,nzd0459-0013,nzd0459-0014,nzd0459-0015,nzd0459-0016,nzd0459-0017,nzd0459-0018,nzd0459-0019,nzd0459-0020,nzd0459-0021,nzd0459-0022,nzd0459-0023,nzd0459-0024,nzd0459-0025,nzd0459-0026,nzd0459-0027,nzd0459-0028,nzd0459-0029,nzd0459-0030,nzd0459-0031,nzd0459-0032,nzd0459-0033,nzd0459-0034,nzd0459-0035,nzd0459-0036,nzd0459-0037,nzd0459-0038,nzd0459-0039,nzd0459-0040,nzd0459-0041,nzd0459-0042,nzd0459-0043,nzd0459-0044,nzd0459-0045,nzd0459-0046,nzd0459-0047,nzd0459-0048,nzd0459-0049,nzd0459-0050,nzd0459-0051,nzd0459-0052,nzd0459-0053,nzd0459-0054,nzd0459-0055,nzd0459-0056,nzd0459-0057,nzd0459-0058,nzd0459-0059,nzd0459-0060,nzd0459-0061,nzd0459-0062,nzd0459-0063,nzd0459-0064,nzd0459-0065,nzd0459-0066,nzd0459-0067,nzd0459-0068,nzd0459-0069,nzd0459-0070,nzd0459-0071,nzd0459-0072,nzd0459-0073,nzd0459-0074,nzd0459-0075,nzd0459-0076,nzd0459-0077,nzd0459-0078,nzd0459-0079,nzd0459-0080,nzd0459-0081,nzd0459-0082,nzd0459-0083,nzd0459-0084,nzd0459-0085,nzd0459-0086,nzd0459-0087,nzd0459-0088,nzd0459-0089,nzd0459-0090,nzd0459-0091,nzd0459-0092,nzd0459-0093,nzd0459-0094,nzd0459-0095,nzd0459-0096,nzd0459-0097,nzd0459-0098,nzd0459-0099,nzd0459-0100,nzd0459-0101,nzd0459-0102,nzd0459-0103,nzd0459-0104,nzd0459-0105,nzd0459-0106,nzd0459-0107,nzd0459-0108,nzd0459-0109,nzd0459-0110,nzd0459-0111,nzd0459-0112,nzd0459-0113,nzd0459-0114,nzd0459-0115,nzd0459-0116,nzd0459-0117,nzd0459-0118,nzd0459-0119,nzd0459-0120,nzd0459-0121,nzd0459-0122,nzd0459-0123,nzd0459-0124,nzd0459-0125,nzd0459-0126,nzd0459-0127,nzd0459-0128,nzd0459-0129,nzd0459-0130,nzd0459-0131,nzd0459-0132,nzd0459-0141,nzd0459-0142,nzd0459-0143,nzd0459-0144,nzd0459-0145,nzd0459-0146,nzd0459-0147,nzd0459-0148,nzd0459-0149,nzd0459-0150,nzd0459-0151,nzd0459-0152,nzd0459-0153,nzd0459-0154,nzd0459-0155,nzd0459-0133,nzd0459-0134,nzd0459-0135,nzd0459-0136,nzd0459-0137,nzd0459-0138,nzd0459-0139,nzd0459-0140,nzd0459-0156,nzd0459-0157,nzd0459-0158,nzd0459-0159,nzd0459-0160,nzd0459-0161,nzd0459-0162,nzd0459-0163,nzd0459-0164,nzd0459-0165,nzd0459-0166,nzd0459-0167,nzd0459-0168,nzd0459-0169,nzd0459-0170,nzd0459-0171,nzd0459-0172,nzd0459-0173,nzd0459-0174,nzd0459-0175,satname
2011-01-07 22:04:08+00:00,252.19,266.95,,,333.515,341.13,342.595,331.3,334.925,339.57,340.24,350.395,351.72,354.345,356.42999999999995,363.49,358.31500000000005,355.28,362.07,,,,354.95,346.995,,350.59,349.12,,370.99,353.87,365.45,,,,,,347.0,347.37,,,,346.69,345.05,345.745,349.78,351.045,,,,,,,,,,,354.43,357.88,368.27,,,,,,,354.755,354.16,350.35,,,,,,367.3,,365.45,,,,,,,,,360.65,,349.93,352.82,349.03,347.03,343.99,342.22,335.55,342.95,344.595,347.74,354.01,344.495,348.03999999999996,346.19500000000005,348.40999999999997,352.64,351.98,353.53,354.25,360.055,353.75,,356.82,362.53499999999997,359.73,354.25,341.12,343.105,346.46500000000003,348.88,347.23,347.69,346.91,349.37,356.39,355.44,,,353.97,352.33,349.01,345.775,340.53,338.525,347.55499999999995,342.865,345.7,342.41999999999996,334.41499999999996,345.49,339.35,333.365,325.37,328.41499999999996,322.86,326.05,332.59000000000003,320.29,316.43,316.495,308.485,289.76,,335.17,346.22,337.07000000000005,334.69,342.79999999999995,330.575,339.4,306.99,303.53499999999997,231.385,314.435,305.44,280.49,251.09,292.12,324.48,338.96000000000004,312.61,335.72,335.52,338.635,337.91,339.18,322.05,355.79,373.73,,L5
2011-01-23 22:04:08+00:00,252.19,266.95,,,332.52666666666664,336.27000000000004,340.24333333333334,328.2966666666667,335.49,341.32,341.93,349.49,350.6566666666667,354.345,355.93333333333334,363.49,358.31500000000005,353.45666666666665,362.07,,,,354.95,347.31,,354.355,353.725,,370.99,352.9666666666667,365.45,,,,,,346.59666666666664,346.78999999999996,,,,346.69,345.36,344.75,349.78,349.3433333333333,,345.66,,337.63,,,,,,,354.43,357.88,368.27,,,,,,,348.4533333333334,354.16,348.435,,,,,,367.3,,365.45,,,,347.58,342.51,,349.56,,354.54999999999995,332.32,347.24,351.1033333333333,349.895,337.16,329.4533333333333,333.34666666666664,323.90333333333336,333.1033333333333,330.1933333333333,332.74,333.9166666666667,330.72333333333336,332.37333333333333,334.59666666666664,343.7866666666667,342.50333333333333,350.28000000000003,349.8766666666667,352.0133333333333,360.055,320.605,,356.82,362.53499999999997,354.4433333333333,346.315,341.12,325.17,325.43666666666667,348.88,339.595,343.66499999999996,346.91,333.5,348.765,347.66999999999996,,347.22,353.97,347.43,349.01,345.775,336.81,320.13666666666666,347.55499999999995,342.865,345.7,335.1066666666666,326.5733333333333,345.49,339.7133333333333,333.15000000000003,325.1466666666667,329.0133333333333,324.41333333333336,326.84666666666664,330.18333333333334,314.6,311.30333333333334,311.9266666666667,305.3066666666667,285.16,,293.035,314.2133333333333,325.5266666666667,322.76666666666665,338.7366666666667,329.7733333333333,335.04,273.26666666666665,272.4733333333333,222.83666666666667,314.435,305.44,280.49,251.09,292.12,324.48,338.96000000000004,308.5733333333333,335.96000000000004,333.3,337.81333333333333,337.6766666666667,339.53333333333336,323.4666666666667,358.7033333333334,374.6666666666667,,L5
2011-03-28 22:04:02+00:00,252.19,266.95,,,332.52666666666664,336.27000000000004,338.4425,324.8325,333.1075,338.7825,339.89750000000004,345.8975,349.1225,352.28999999999996,354.25,359.11,356.7266666666667,352.71000000000004,359.03,,,,349.21000000000004,345.375,352.1,351.64000000000004,349.5833333333333,357.09,365.77,349.84250000000003,356.275,348.95,356.24,,,,344.6625,344.0566666666667,342.62,345.21,345.55,345.48,342.24666666666667,342.385,346.53,346.875,340.85,343.595,341.81,339.15,,,,345.55,348.7,,350.59000000000003,357.88,357.82,353.55,,,,,298.62,344.2125,350.405,343.7366666666667,340.09,353.59,352.91,348.01,347.22,357.33500000000004,349.26,356.705,352.34,352.74,348.17,346.97,346.995,355.03,349.505,353.98,349.81666666666666,329.435,344.4425,347.02,345.89333333333326,333.5925,328.4675,329.86,321.7125,328.7425,327.975,329.8175,331.8525,330.145,333.005,334.9875,341.175,342.01750000000004,346.78,349.0675,349.8725,356.03000000000003,314.01,341.41,346.29999999999995,357.06666666666666,353.045,346.74333333333334,338.8533333333333,325.65,321.5225,343.8933333333334,339.2866666666667,344.1166666666666,345.615,332.06,345.72666666666663,345.34999999999997,336.07,346.765,350.8666666666666,344.75,343.29333333333335,342.22333333333336,335.105,319.495,339.3633333333333,330.54333333333335,323.08,333.135,327.08,345.49,337.4325,330.49,322.49,323.825,317.77750000000003,320.2525,322.8525,307.64250000000004,305.27,306.96500000000003,300.27,279.65,331.01,281.4533333333333,297.6025,323.985,318.6025,338.7366666666667,327.6725,331.5875,254.08999999999997,256.69,220.5325,314.435,305.44,280.49,251.09,292.12,324.48,338.96000000000004,308.5733333333333,327.59,328.9,334.635,334.675,335.3375,309.935,353.185,373.225,363.17,L5
2013-06-05 22:16:15+00:00,,,,259.79,321.62,320.66,321.71,311.29,319.28,329.3,325.93,332.57,331.0,333.74,334.77,340.82,329.66,333.41,337.35,,351.2,350.52,342.06,326.93,349.64,336.49,343.38,351.73,345.84,328.2,334.24,335.73,346.71,347.76,338.72,340.38,325.12,331.38,328.54,332.26,329.15,327.12,322.37,323.67,323.25,319.04,315.14,317.07,328.96,315.56,340.17,345.24,346.72,341.14,339.96,342.88,341.83,343.63,342.21,342.94,342.66,343.57,344.95,350.86,347.51,319.72,339.06,330.64,344.4,351.71,351.08,350.08,346.47,345.24,345.65,342.73,,342.51,340.2,339.35,340.39,340.84,339.75,344.75,313.94,303.46,327.76,331.24,333.18,312.18,319.29,316.11,305.28,309.11,315.62,328.83,330.97,322.23,327.94,326.42,327.98,329.3,327.65,332.48,332.19,334.13,330.04,334.19,334.11,334.45,334.45,327.34,315.64,321.97,323.78,329.04,,,,,,,,,,,,,307.28,303.44,292.19,250.67,312.29,278.95,272.23,325.96,321.18,324.89,313.87,322.6,284.81,305.81,277.16,269.66,268.58,260.39,252.07,214.02,307.11,239.05,232.11,289.77,295.58,309.64,303.68,286.58,168.69,148.6,,,,,,,,,295.5,307.65,303.96,301.24,292.52,,288.4,352.4,376.16,358.84,L8
2013-07-07 22:16:11+00:00,,,,279.69,322.35,323.385,324.275,319.015,323.095,332.355,330.01,334.25,334.62,335.73,338.995,342.03999999999996,334.26,335.31500000000005,339.44,344.3,351.2,349.16499999999996,342.23,331.345,347.97,338.685,345.28499999999997,351.33000000000004,348.42999999999995,330.24,334.91499999999996,329.04,333.66499999999996,346.16999999999996,338.27,339.505,327.57,333.03499999999997,329.275,333.51,332.33,329.355,324.33500000000004,327.01,326.46500000000003,322.265,319.17499999999995,316.43,326.85,316.765,337.495,346.03499999999997,343.53,340.725,341.01,343.235,343.15,343.46500000000003,342.5,343.145,343.58500000000004,342.6,344.725,348.985,347.96500000000003,324.83000000000004,339.755,332.66499999999996,344.6,349.98,351.875,348.385,346.94500000000005,345.595,345.81,344.885,340.52,339.065,339.895,336.02,339.5,337.03999999999996,334.38,338.515,312.845,300.72,323.105,326.46500000000003,326.78,299.51,300.08000000000004,308.70000000000005,295.61,303.71000000000004,303.265,314.67999999999995,308.39,310.885,312.305,326.43,327.46000000000004,329.43,326.975,331.905,331.275,334.13,330.04,335.3,300.895,307.655,331.94,325.79999999999995,313.33,320.49,295.54999999999995,329.04,300.8,322.31,325.86,320.37,326.08,277.35,322.74,326.02,322.58,315.9,265.61,297.41,309.93499999999995,303.44,292.19,250.67,312.29,278.89,267.92,324.49,319.78,322.575,310.83000000000004,307.06,275.48,299.21500000000003,272.415,265.78,266.29499999999996,261.02,252.07,214.02,307.11,239.05,232.11,289.77,295.58,309.64,303.68,286.16999999999996,168.69,148.6,,,,,,,,,295.5,307.65,303.96,301.24,292.52,,288.4,352.4,376.16,358.84,L8
2013-07-23 22:16:10+00:00,,,,288.27666666666664,323.12,324.41333333333336,326.39,321.49,325.75,333.1333333333334,331.71,334.3666666666667,336.06333333333333,336.26666666666665,339.91333333333336,342.96000000000004,334.99,337.4066666666667,340.13666666666666,343.96000000000004,348.995,349.16499999999996,343.58,331.34666666666664,347.8933333333334,338.64000000000004,345.7166666666667,353.55333333333334,348.72333333333336,334.52,334.9733333333333,326.4066666666667,329.57,344.1466666666667,337.9766666666667,341.42,329.25666666666666,333.1933333333333,329.92333333333335,334.2,332.95666666666665,329.78666666666663,325.3333333333333,328.11,326.73,323.73,320.7933333333333,317.26666666666665,325.45,317.8333333333333,334.3833333333334,345.68,345.05,340.0566666666667,341.97333333333336,342.8866666666666,344.59,343.10999999999996,342.44666666666666,343.4266666666667,344.24,342.6,344.725,348.985,347.75333333333333,321.53333333333336,340.88,333.73333333333335,343.95666666666665,351.12999999999994,352.5233333333333,349.67,347.14000000000004,346.1166666666666,345.2966666666666,345.27333333333337,340.225,338.8,338.2833333333333,336.73333333333335,339.47,335.61999999999995,332.46666666666664,336.19,312.94,296.5,323.78,325.1566666666667,326.7,295.08,293.62,304.42,293.53666666666663,302.37,301.22333333333336,307.2733333333333,299.68333333333334,303.9266666666667,314.62333333333333,324.42333333333335,328.43333333333334,329.09,327.4066666666667,330.7866666666667,332.8833333333334,332.65,330.04,335.3,290.91333333333336,299.02,332.46,325.81,312.7033333333333,320.17,287.91,329.04,313.58500000000004,323.88,325.915,319.795,326.695,296.92,323.545,326.59000000000003,324.16499999999996,315.16999999999996,266.175,279.675,310.9866666666666,281.36,273.505,245.995,312.29,279.08,268.77333333333337,323.1266666666666,318.52666666666664,320.7233333333333,310.4866666666667,302.69666666666666,274.4866666666667,297.26,273.6066666666667,266.10999999999996,264.63,260.90333333333336,252.28,223.82,307.11,238.91500000000002,230.435,287.96500000000003,290.90999999999997,307.515,303.225,285.48,161.425,148.6,,,,,,,,,283.91499999999996,313.625,307.45,305.57500000000005,297.005,,288.4,352.4,376.16,358.84,L8
2013-09-25 22:16:04+00:00,,,,288.27666666666664,323.17,324.165,326.03499999999997,320.95500000000004,325.2725,333.1333333333334,331.2475,334.3666666666667,336.06333333333333,336.26666666666665,339.91333333333336,342.96000000000004,335.21500000000003,337.4066666666667,340.13666666666666,343.96000000000004,346.6466666666667,349.16499999999996,343.0925,331.2075,347.8933333333334,337.505,344.4275,353.55333333333334,348.62,333.29499999999996,333.9175,325.475,326.4075,339.1925,333.72249999999997,339.52750000000003,328.9075,331.4225,329.565,333.06,331.5125,328.6925,324.615,327.125,326.345,323.885,320.145,317.245,323.8875,317.6925,332.345,345.68,341.7025,337.53,339.555,340.6975,344.59,340.2925,340.0825,341.005,344.24,339.2133333333333,340.99333333333334,344.56333333333333,345.0375,321.53333333333336,338.8025,331.725,340.2875,348.28999999999996,352.5233333333333,349.67,347.14000000000004,342.4,342.42,345.27333333333337,336.19666666666666,335.65999999999997,335.22749999999996,332.1775,336.39250000000004,332.9425,329.85749999999996,331.9825,309.055,292.6475,319.8,320.7075,321.665,293.075,293.62,304.42,291.9425,299.4225,299.9175,300.9025,297.05,298.8125,310.22,322.0025,325.9475,327.1275,326.2075,329.675,331.0725,332.65,330.04,335.3,288.5775,295.06,330.9625,323.4975,311.2125,318.15999999999997,289.0475,324.32500000000005,315.15000000000003,323.17,323.1166666666667,318.80333333333334,324.55333333333334,296.92,323.545,324.01,321.7033333333333,314.43333333333334,268.6433333333334,289.09666666666664,309.255,285.00666666666666,268.25333333333333,248.30666666666664,312.29,277.525,268.45000000000005,318.41249999999997,315.855,315.53499999999997,305.09000000000003,296.2925,273.7025,290.18,271.3175,266.10999999999996,262.48,259.205,250.67999999999998,223.9333333333333,307.11,239.58333333333334,235.07666666666668,287.96500000000003,289.02,283.77666666666664,300.6066666666666,284.4425,168.21333333333334,151.32999999999998,,,,,,,,,283.91499999999996,313.625,307.45,305.57500000000005,297.005,,288.4,346.19,376.16,352.77,L8
2013-10-11 22:16:05+00:00,,,,288.27666666666664,323.23400000000004,325.11400000000003,326.518,321.784,326.02,333.3875,332.168,334.3675,337.045,336.6225,339.85,343.32,336.46,338.525,341.40999999999997,345.4266666666667,345.5775,349.57666666666665,342.93999999999994,332.596,347.885,337.87600000000003,343.78000000000003,353.265,349.262,333.944,333.63599999999997,324.78200000000004,325.184,339.402,332.89,339.578,330.628,331.284,330.742,333.73,332.26599999999996,328.92600000000004,325.046,326.67400000000004,326.642,324.20799999999997,321.052,317.956,324.522,318.398,332.554,344.7225,341.368,336.546,339.194,340.418,342.5975,339.738,338.864,341.005,344.24,339.2133333333333,340.99333333333334,344.56333333333333,344.40999999999997,321.53333333333336,338.348,331.606,339.654,347.46999999999997,350.935,348.0575,345.19,341.084,341.332,343.1175,335.595,334.806,334.31399999999996,331.442,335.912,332.37199999999996,328.98400000000004,330.84000000000003,308.452,291.428,319.04200000000003,318.844,319.858,292.776,294.665,301.9625,291.768,298.572,300.764,300.214,298.092,298.694,309.634,321.26800000000003,325.968,326.934,326.726,329.88199999999995,330.996,330.68666666666667,327.53,333.3866666666667,296.276,299.62399999999997,330.778,322.92199999999997,311.79200000000003,317.61199999999997,294.84399999999994,324.30333333333334,317.15,323.805,322.42,319.20500000000004,324.1425,304.25333333333333,322.65000000000003,323.805,321.22749999999996,314.8175,279.5875,295.1175,308.53599999999994,288.8775,270.275,259.9075,306.40999999999997,277.45,268.494,317.154,314.934,313.496,302.58000000000004,293.71999999999997,273.538,286.668,270.13800000000003,263.87,261.33599999999996,257.79200000000003,249.665,224.475,307.18,252.26999999999998,249.34750000000003,288.57,289.4575,271.7325,301.01,284.784,167.08499999999998,151.32999999999998,,,,,,,,,283.91499999999996,306.55333333333334,303.9266666666667,301.67,294.95,,288.4,346.05,374.06,352.55999999999995,L8
2013-12-30 22:15:37+00:00,214.66,253.38,,299.3866666666667,321.374,323.31,324.46,320.42600000000004,324.108,330.6125,331.118,332.34250000000003,335.22249999999997,334.3975,337.795,341.4975,336.71,337.3775,340.7025,345.4266666666667,344.98,350.9866666666667,340.796,332.146,346.12500000000006,337.012,342.14799999999997,350.98,347.856,333.034,332.73999999999995,322.82,319.04200000000003,337.886,331.45799999999997,337.646,329.396,329.196,331.092,332.154,331.166,327.496,324.11800000000005,324.90999999999997,325.38199999999995,323.112,320.006,316.498,323.174,317.61,330.322,341.99,338.456,334.72400000000005,337.856,338.572,340.83750000000003,338.058,337.378,338.7675,341.18,335.41,337.18333333333334,339.1233333333334,342.108,315.90000000000003,336.81,330.46799999999996,338.104,344.76,348.51250000000005,346.01250000000005,343.5775,339.03200000000004,339.24800000000005,340.605,334.394,332.196,332.13199999999995,329.05400000000003,333.75000000000006,330.47400000000005,327.158,327.46799999999996,307.12199999999996,290.992,315.66999999999996,316.51599999999996,317.004,292.29200000000003,291.1575,300.0575,288.86,298.05199999999996,299.254,297.64,293.46799999999996,297.066,307.822,320.498,324.774,326.15,326.61,328.88199999999995,330.402,329.79,327.995,332.3066666666667,295.85,299.048,329.706,321.672,311.986,317.38,294.87399999999997,323.07,318.702,323.898,322.594,320.22400000000005,324.052,309.07500000000005,323.11,323.636,321.02,315.7,287.79200000000003,300.184,308.438,288.775,266.1975,273.3075,307.79499999999996,277.03599999999994,268.188,314.88599999999997,312.80199999999996,309.348,298.178,284.79800000000006,270.412,281.598,271.11,261.23999999999995,259.716,256.67600000000004,248.64749999999998,230.0475,312.96500000000003,267.05,264.4275,288.81333333333333,289.1675,249.62,299.455,284.116,178.89249999999998,174.03,217.82,,,,,,,,272.33,305.83,303.0933333333333,301.6333333333334,295.1433333333334,266.06,303.41,343.24333333333334,370.8033333333333,351.60999999999996,L8
2014-05-23 22:13:42+00:00,214.66,253.38,,302.875,320.66499999999996,321.685,320.69500000000005,315.375,317.85,327.58500000000004,327.07500000000005,330.47,329.09000000000003,331.35,330.8,337.64,334.42,336.395,340.365,348.91,348.305,354.605,337.2,328.65999999999997,343.22,334.155,337.75,344.54999999999995,341.64,325.25,331.15999999999997,324.275,315.68,338.175,331.87,330.72,323.945,325.27,331.8,332.46000000000004,328.91999999999996,326.23,322.08500000000004,322.265,321.43,321.005,316.45500000000004,314.98,323.22,316.18,334.495,334.31,332.16,332.03,340.55499999999995,340.61,340.89,343.65999999999997,341.54999999999995,343.125,343.29,332.16,341.88,334.54,343.43,312.04999999999995,337.77,331.21000000000004,342.17999999999995,345.65,341.39,347.89,348.605,342.015,335.23,338.995,338.09,336.115,338.46000000000004,332.94000000000005,339.31,336.855,331.02,331.12,305.055,299.265,314.565,320.25,319.755,298.37,303.36,308.655,294.685,298.58,306.525,306.78,308.85,319.86,321.16499999999996,327.005,328.895,329.755,330.265,332.06,332.82500000000005,335.105,332.23,333.83,334.625,332.58500000000004,327.65,319.58,314.48,319.495,321.755,326.30999999999995,326.56500000000005,327.625,324.42,324.08000000000004,325.185,323.32000000000005,323.92,326.765,323.685,318.5,318.1,320.35,306.73,303.105,289.43,304.61,313.12,280.945,274.53,323.395,314.97,308.475,296.865,285.76,278.03,285.865,277.235,260.58,260.83500000000004,254.23000000000002,247.61,227.725,318.3,299.12,295.33500000000004,292.25,294.42,232.61,300.97,287.495,196.375,173.83499999999998,217.82,,,,,,,,,310.55,305.53499999999997,301.13,295.22,266.06,307.16,352.07000000000005,375.35,366.64,L8
2014-09-28 22:14:20+00:00,,,,312.63,325.25,328.515,329.615,322.58500000000004,325.79,335.545,332.775,335.91,336.53,338.54,335.16499999999996,339.95,336.08500000000004,341.78,342.355,347.58000000000004,349.03499999999997,357.905,341.625,331.75,344.82,335.645,339.125,346.15,345.295,327.435,332.7,322.945,316.39,331.115,326.96500000000003,334.51,327.875,327.78,332.185,336.305,330.68,330.105,324.445,326.37,323.155,325.87,320.78999999999996,319.865,324.18,320.405,338.065,341.58,340.5,333.33,341.30499999999995,341.75,339.28999999999996,342.755,340.67499999999995,343.525,343.675,336.14,342.59000000000003,339.7,343.47,317.62,338.69500000000005,332.11,341.655,348.34000000000003,342.29,345.565,347.185,340.58000000000004,336.24,339.77,340.51,337.745,341.515,334.38,341.055,338.45000000000005,330.395,329.935,301.135,296.96000000000004,317.23,318.26,315.775,288.775,301.53,303.56,297.28499999999997,292.345,306.095,300.305,306.91,319.08,316.21500000000003,328.175,331.12,330.565,331.005,333.955,334.38,336.27,331.95500000000004,333.835,335.79499999999996,331.12,326.325,316.5,311.725,318.405,320.9,326.995,328.22,330.98,325.55,323.86,326.68,323.1,324.04,328.13,325.445,318.34000000000003,315.19,318.675,304.62,302.695,299.99,301.685,304.76,280.605,273.96000000000004,321.615,314.315,305.375,295.52,285.445,278.44,279.98,268.47,262.13,258.99,249.935,244.125,216.725,315.275,300.07,293.795,292.02,296.79,239.555,301.06,287.64,186.02,158.57,,,,,,,,,,308.35,305.70000000000005,298.94,297.34,276.13,310.91,360.16,378.53,368.87,L8
2014-11-15 22:14:25+00:00,,,,304.31,323.97333333333336,327.41,329.3666666666667,322.42,326.1066666666667,333.5733333333333,331.57,334.8966666666667,336.05,338.42,335.06333333333333,340.22666666666663,336.8666666666667,341.1066666666666,342.15333333333336,347.3533333333333,349.1933333333333,355.72,340.29,331.65333333333336,345.2266666666667,336.26,339.97333333333336,347.09666666666664,346.05,328.81666666666666,332.6166666666666,324.3633333333333,316.7366666666667,333.55,329.1166666666667,335.6,327.35999999999996,327.99666666666667,333.00666666666666,336.1433333333334,329.95,329.74333333333334,324.60999999999996,325.92333333333335,323.37666666666667,324.6666666666667,321.9533333333333,320.69666666666666,325.56,320.57,337.5133333333333,342.4,340.4,335.12,340.24666666666667,340.41,338.43333333333334,341.00666666666666,340.1933333333333,341.6366666666667,341.56333333333333,336.53999999999996,341.6266666666667,340.755,342.09,319.96,337.95,331.49666666666667,341.84,347.03000000000003,343.845,344.56666666666666,345.7833333333333,339.14000000000004,337.38,338.48,338.19666666666666,336.25,339.27,333.3866666666667,338.5,337.28333333333336,330.74666666666667,329.26666666666665,300.55333333333334,299.90000000000003,317.00333333333333,319.26666666666665,316.1766666666667,291.7866666666667,301.94666666666666,307.15333333333336,297.42333333333335,295.8433333333333,307.79,306.71,305.79333333333335,319.25333333333333,312.62,327.0,328.7966666666666,329.5133333333333,330.6466666666667,333.18666666666667,334.2266666666667,335.40000000000003,331.75,333.4266666666667,334.71,331.02666666666664,326.8833333333333,316.88,312.7766666666667,319.77666666666664,322.33666666666664,327.2033333333333,328.14,329.405,326.605,325.07500000000005,327.645,324.725,325.17333333333335,327.74,325.6033333333333,319.43666666666667,317.4066666666667,319.7,305.6166666666667,304.33666666666664,302.22333333333336,303.1666666666667,306.03666666666663,280.3,273.2966666666667,319.83666666666664,313.0733333333333,303.3966666666667,294.53000000000003,283.8666666666666,276.5466666666667,278.87666666666667,269.6933333333333,263.4266666666667,258.95666666666665,250.16666666666666,244.33666666666667,220.27999999999997,316.9066666666667,297.205,292.15333333333336,292.8866666666667,298.54,239.555,301.48,288.02666666666664,192.80333333333337,167.65666666666667,214.99,213.97,,,,,,,,310.12,307.54,306.24,300.13,294.19,311.665,357.08500000000004,378.19666666666666,369.66,L8
2014-12-01 22:14:24+00:00,,,,296.595,320.8233333333333,326.4766666666667,330.1066666666666,322.2266666666667,325.44,332.17333333333335,331.37666666666667,334.78333333333336,338.2966666666666,339.1166666666667,336.95,339.84,337.5166666666667,339.77,340.5333333333333,347.1066666666666,350.98,354.24333333333334,339.02,331.49333333333334,346.05,336.95,339.9666666666667,347.68666666666667,347.81333333333333,330.77666666666664,332.5733333333333,324.81,318.79333333333335,335.27666666666664,327.99333333333334,336.2366666666667,325.14666666666665,326.06333333333333,332.99333333333334,333.3,327.5166666666667,327.89000000000004,325.0133333333333,323.5133333333333,322.31666666666666,321.13666666666666,319.68333333333334,319.73,326.56,319.80333333333334,336.03333333333336,341.9633333333333,340.24333333333334,336.1933333333333,337.02000000000004,337.8833333333334,335.01666666666665,336.89000000000004,336.95,337.23333333333335,336.1066666666666,336.2966666666667,337.2133333333333,340.3533333333333,337.40000000000003,319.94,335.43,329.49333333333334,339.93666666666667,343.79,344.25666666666666,341.03,340.93,334.93666666666667,337.35999999999996,334.8866666666667,334.16,332.98333333333335,334.71666666666664,331.3,333.75666666666666,334.1933333333333,330.33666666666664,326.50666666666666,299.6166666666666,302.73,317.04,320.13666666666666,315.53333333333336,296.71999999999997,306.3733333333333,308.74,298.87333333333333,300.55,312.77666666666664,314.1466666666667,302.33666666666664,316.6333333333333,313.17333333333335,324.71,324.93,326.8066666666667,329.19,331.57,332.9533333333333,333.73,330.87333333333333,331.5333333333333,333.7,331.25,327.81333333333333,316.14,314.1466666666667,320.95666666666665,324.1266666666667,327.55,328.22,328.16999999999996,327.285,326.495,327.23,325.795,326.32,326.3233333333333,324.77,320.5733333333333,319.25333333333333,319.99,305.24666666666667,305.84999999999997,300.54333333333335,303.8233333333333,303.9833333333333,279.18666666666667,271.9533333333333,315.7733333333333,310.2433333333333,299.45,292.0566666666667,281.30333333333334,273.1133333333333,274.83666666666664,271.28666666666663,265.74666666666667,258.6666666666667,249.50333333333333,244.19999999999996,223.42999999999998,318.90333333333336,296.025,289.5266666666667,292.71000000000004,300.25666666666666,235.08,301.07,287.3933333333334,203.35999999999999,174.65000000000003,216.145,216.26999999999998,,,,,,,,310.34,308.3833333333334,309.5266666666667,304.20500000000004,301.9166666666667,314.96500000000003,352.24,374.59666666666664,365.845,L8
