dates,satname,nzd0516-0003,nzd0516-0004,nzd0516-0005,nzd0516-0006,nzd0516-0007,nzd0516-0008,nzd0516-0009,nzd0516-0014,nzd0516-0015,nzd0516-0016,nzd0516-0017,nzd0516-0018,nzd0516-0019,nzd0516-0020,nzd0516-0021,nzd0516-0022,nzd0516-0023,nzd0516-0024,nzd0516-0010,nzd0516-0013
2015-07-29 22:14:13.585000,L8,,,,,,,,,232.75,246.85,260.02,268.15,266.08,260.96,263.68,250.96,253.14,269.89,,
2015-08-21 22:20:33.210000,L8,,,,,,,,,230.81,245.89,255.69,269.16,265.44,260.73,262.17,251.25,252.64,271.07,,
2015-10-08 22:20:48.527000,L8,,,,,,,,,227.11,245.44,251.32,268.66,264.58,258.15,254.41,229.54,247.81,269.19,,
2015-10-17 22:14:38.194000,L8,,,,,,,,210.01,244.64,264.34,275.83,289.12,285.74,281.42,277.77,272.82,271.09,287.32,,
2015-10-24 22:20:52.499000,L8,,,,,,,,,,,,,,,221.60,194.06,195.33,260.68,,
2015-11-18 22:14:44.822000,L8,,,,,,,,,246.81,264.63,275.94,289.05,287.50,282.03,279.71,270.56,266.68,286.17,,
2015-12-20 22:14:45.217000,L8,,,,,,,,213.59,242.62,265.48,275.83,291.69,286.99,280.66,278.25,265.73,266.38,282.96,,
2016-01-05 22:14:40.992000,L8,,,,,,,,210.04,241.26,261.97,274.13,288.86,285.61,281.14,273.83,266.69,263.90,281.53,,
2016-02-22 22:14:30.292000,L8,,,,,,,,215.60,239.09,263.14,273.43,288.57,285.36,281.86,271.50,261.10,260.04,278.63,,
2016-03-16 22:20:36.438000,L8,,,,,,,,217.24,243.51,267.66,278.21,292.72,289.26,282.75,271.25,262.53,261.14,272.28,,
2016-05-12 22:14:08.416000,L8,,,,,,,,,226.80,244.76,249.41,267.07,243.93,233.62,241.96,,,,,
2016-07-06 22:20:41.229000,L8,,,,,,,,,232.97,249.20,263.77,272.57,266.34,265.13,256.06,240.24,247.32,260.35,,
2016-07-15 22:14:34.059000,L8,,,,,,,,,,,,,,235.22,256.80,233.76,246.55,262.87,,
2016-07-31 22:14:37.742000,L8,,,,,,,,,236.45,259.22,270.37,282.12,278.66,273.99,265.65,251.12,247.47,,,
2016-08-16 22:14:41.427000,L8,,,,,,,,,227.06,247.31,258.62,269.23,261.76,257.60,253.42,200.97,245.08,259.85,,
2016-09-01 22:14:48.072000,L8,,,,,,,,,,,,,,229.49,248.90,198.05,240.68,254.84,,
2016-09-08 22:21:00.541000,L8,,,,,,,,,,,,,,233.61,250.95,209.97,240.70,255.66,,
2016-11-27 22:21:07.723000,L8,,,,,,,,199.51,248.86,270.54,283.65,299.40,290.94,293.26,276.75,264.47,268.39,278.23,,
2016-12-29 22:21:01.343000,L8,,,,,,,,,234.16,256.32,271.37,282.52,278.97,273.40,266.14,253.70,252.75,267.69,,
2017-02-08 22:14:34.654000,L8,,,,,,,,,228.99,251.99,265.20,274.34,269.38,267.53,261.17,246.98,245.30,261.10,,
2017-04-20 22:20:11.117000,L8,,,,,,,,,247.30,266.59,275.02,289.67,287.28,280.23,273.05,262.84,260.09,275.19,,
2017-05-06 22:20:07.089000,L8,,,,,,,,,246.44,269.18,276.62,290.66,287.48,280.76,272.59,260.61,259.65,273.66,,
2017-07-02 22:14:23.696000,L8,,,,,,,,,,,,268.78,237.84,250.05,247.73,239.87,219.47,229.39,,
2017-07-09 22:20:35.589000,L8,,,,,,,,,,,,,262.46,260.66,256.83,242.35,218.64,255.74,,
2017-08-03 22:14:35.682000,L8,,,,,,,,,226.60,247.41,259.39,270.62,264.73,258.99,252.38,247.91,212.70,256.46,,
2017-09-27 22:21:00.343000,L8,,,,,,,,,242.59,264.95,276.14,289.27,287.04,281.58,275.16,262.82,262.56,273.15,,
2017-10-29 22:21:05.518000,L8,,,,,,,,,248.16,269.64,277.40,293.28,289.95,283.70,279.35,267.03,260.79,277.29,,
2017-11-30 22:20:56.190000,L8,,,,,,,,,246.92,268.66,280.67,292.17,288.68,283.19,279.77,263.66,260.70,276.96,,
2018-01-01 22:20:56.342000,L8,,,,,,,,,240.21,265.67,275.37,289.54,285.69,282.35,277.33,260.52,257.79,273.97,,
2018-02-11 22:14:26.201000,L8,,,,,,,,,240.35,262.41,275.00,286.97,284.84,279.09,271.92,259.42,256.18,273.14,,
2018-02-27 22:14:19.470000,L8,,,,,,,,,240.54,263.65,275.83,285.34,283.31,278.67,271.34,258.36,255.99,272.59,,
2018-03-06 22:20:26.446000,L8,,,,,,,,,245.74,267.72,279.35,290.08,286.28,282.46,273.90,260.61,258.21,273.01,,
2018-03-15 22:14:10.086000,L8,,,,,,,,,242.59,262.36,274.52,286.17,283.25,279.10,271.53,258.42,256.56,271.72,,
2018-04-16 22:13:54.370000,L8,,,,,,,,,219.26,243.54,252.27,266.48,261.49,251.39,245.98,222.52,224.23,252.78,,
2018-05-02 22:13:45.572000,L8,,,,,,,,,219.36,242.44,252.30,264.23,253.83,252.67,243.54,232.10,229.00,252.11,,
2018-05-18 22:13:34.690000,L8,,,,,,,,,,,239.21,252.56,243.14,238.78,235.61,212.49,216.16,248.07,,
2018-07-12 22:19:56.652000,L8,,,,,,,,,,,,,242.25,253.37,245.05,235.87,230.07,253.07,,
2018-07-21 22:13:49.390000,L8,,,,,,,,,,,,,239.24,251.39,244.13,234.58,235.02,253.36,,
2018-08-29 22:20:19.957000,L8,,,,,,,,193.95,243.90,270.07,277.64,303.59,307.74,304.53,303.50,286.72,285.83,306.27,,
2018-09-07 22:14:12.130000,L8,,,,,,,,,,,,,233.85,234.72,245.85,236.90,,,,
2018-12-28 22:14:29.227000,L8,,,,,,,,190.33,244.87,268.04,277.71,291.46,288.55,283.29,279.19,260.79,259.16,275.26,,
2019-01-13 22:14:27.136000,L8,,,,,,,,,234.41,267.53,275.02,281.58,287.17,279.85,274.22,258.96,257.08,274.17,,
2019-02-14 22:14:21.185000,L8,,,,,,,,,219.34,247.33,261.40,269.78,266.62,258.11,250.86,234.33,237.78,257.54,,
2019-02-21 22:20:30.485000,L8,,,,,,,,,238.45,265.20,275.64,288.95,287.41,280.13,277.55,260.10,257.90,274.34,,
2019-03-02 22:14:17.011000,L8,,,,,,,,,239.40,267.02,275.96,286.98,285.59,279.23,276.67,261.36,257.61,274.36,,
2019-05-28 22:20:29.609000,L8,,,,,,,,,217.27,249.28,262.84,270.46,266.13,268.56,255.72,235.44,249.58,264.26,,
2019-06-22 22:14:28.716000,L8,,,,,,,,,226.24,244.23,249.03,268.09,261.47,248.15,244.35,238.04,245.58,259.17,,
2019-09-10 22:14:51.565000,L8,,,,,,,,,239.98,256.66,268.26,278.08,280.15,275.26,270.02,257.82,258.32,270.88,,
2019-11-13 22:14:57.837000,L8,,,,,,,,,228.34,251.28,264.50,274.04,272.94,269.25,260.20,,,,,
2019-11-29 22:14:55.870000,L8,,,,,,,,,247.20,269.69,279.26,291.49,291.00,287.83,280.50,266.14,263.77,282.08,,
2019-12-22 22:21:03.498000,L8,,,,,,,,,250.09,273.19,283.96,305.45,293.57,283.36,284.81,273.08,270.58,288.57,,
2020-01-23 22:20:55.593000,L8,,,,,,,,,245.99,270.05,283.11,292.90,292.97,286.84,281.18,269.39,263.04,281.49,,
2020-03-04 22:14:32.767000,L8,,,,,,,,,248.01,269.15,281.62,291.09,289.73,286.27,279.58,267.36,262.96,281.18,,
2020-03-11 22:20:40.527000,L8,,,,,,,,,247.10,270.80,284.54,292.62,290.94,284.68,279.93,266.03,261.84,280.66,,
2020-05-14 22:20:12.530000,L8,,,,,,,,,225.61,242.15,242.98,263.29,261.81,242.56,236.80,,,,,
2020-06-08 22:14:11.756000,L8,,,,,,,,,228.40,247.77,251.99,270.62,267.81,262.31,260.64,225.01,242.44,259.44,,
2020-07-10 22:14:27.456000,L8,,,,,,,,,,,245.13,269.01,266.31,260.80,261.63,219.30,245.74,263.17,,
2020-07-17 22:20:40.662000,L8,,,,,,,,,,,249.92,267.01,264.35,255.23,240.03,,238.52,255.80,,
2020-07-26 22:14:32.385000,L8,,,,,,,,,,,,,,,,,241.82,261.39,,
2020-10-14 22:14:56.808000,L8,,,,,,,,,230.73,252.74,264.81,274.24,274.78,270.58,252.11,249.06,247.99,267.11,,
2021-02-19 22:14:39.648000,L8,,,,,,,,,250.42,268.50,281.59,290.14,288.90,286.18,281.07,268.18,263.10,285.94,,
2021-03-30 22:20:34.287000,L8,,,,,,,,,252.02,272.57,290.18,295.98,300.60,296.86,301.39,294.83,285.81,325.25,,
2021-06-18 22:20:38.709000,L8,,,,,,,,,,,,269.99,276.62,271.98,266.73,250.15,243.79,265.84,,
2021-07-13 22:14:31.246000,L8,,,,,,,,,237.57,258.65,268.32,280.10,282.17,277.47,270.83,258.32,257.81,280.16,,
2021-08-05 22:20:52.997000,L8,,,,,,,,,,,,,268.49,270.97,265.99,204.99,237.73,267.26,,
2021-08-30 22:14:49.951000,L8,,,,,,,,,,,,,268.17,271.08,266.67,226.47,245.76,267.51,,
2021-09-22 22:21:05.391000,L8,,,,,,,,,248.48,269.56,281.22,292.98,296.28,290.55,286.47,274.63,273.52,295.06,,
2021-11-02 22:15:01.893000,L8,,,,,,,,,,,,,,248.55,259.04,215.75,234.84,264.83,,
2021-11-18 22:14:56.496000,L8,,,,,,,,,245.33,270.92,282.58,294.77,295.63,291.95,286.99,274.24,278.80,297.53,,
2021-12-11 22:21:08.661000,L8,,,,,,,,,251.17,272.45,287.17,297.24,301.20,295.15,288.85,280.06,279.70,298.62,,
2021-12-20 22:14:55.954000,L8,,,,,,,,,246.53,269.39,282.60,292.83,293.91,290.69,284.91,273.03,274.93,295.97,,
2022-01-13 22:14:50.477000,L9,,,,,,,,,238.68,268.17,277.40,290.56,290.29,287.26,282.24,271.24,272.17,300.01,,
2022-01-28 22:20:55.692000,L8,,,,,,,,,245.86,269.16,282.14,292.25,294.11,291.05,284.31,274.23,275.98,300.53,,
2022-02-06 22:14:44.088000,L8,,,,,,,,,245.35,269.27,280.16,291.65,289.75,286.06,281.39,271.77,273.92,297.05,,
2022-02-13 22:20:52.491000,L8,,,,,,,,,243.68,270.37,279.81,293.24,291.39,289.62,281.10,273.29,278.12,299.59,,
2022-02-22 22:14:38.338000,L8,,,,,,,,,245.37,270.07,278.06,288.56,287.97,286.22,280.75,270.99,278.38,299.06,,
2022-03-02 22:14:37.725000,L9,,,,,,,,,239.76,267.73,277.49,287.60,286.87,282.95,278.31,267.73,274.01,293.52,,
2022-03-09 22:20:49.257000,L9,,,,,,,,,245.43,269.48,280.56,290.22,290.54,283.90,277.88,269.79,274.07,298.14,,
2022-04-10 22:20:41.030000,L9,,,,,,,,,246.43,268.66,277.20,290.10,291.19,284.58,274.99,269.34,279.33,303.91,,
2022-05-04 22:20:37.713000,L8,,,,,,,,,,,249.47,254.12,244.86,245.36,260.87,,,,,
2022-05-05 22:14:18.830000,L9,,,,,,,,,227.42,253.34,265.37,272.68,277.71,271.73,265.43,252.50,250.58,277.24,,
2022-06-05 22:20:51.340000,L8,,,,,,,,,223.21,247.39,256.21,267.90,264.90,269.66,264.53,210.92,243.27,273.69,,
2022-07-15 22:20:36.379000,L9,,,,,,,,,,,,,237.33,269.47,264.05,201.27,220.51,271.52,,
2022-07-23 22:21:07.605000,L8,,,,,,,,,,,,,234.44,268.47,263.84,196.94,238.29,272.56,,
2022-08-08 22:21:16.880000,L8,,,,,,,,,244.03,268.28,276.69,289.76,288.21,285.37,283.85,273.12,280.36,301.91,,
2022-08-09 22:14:46.212000,L9,,,,,,,,,,,,,237.99,269.10,263.59,248.28,235.41,272.54,,
2022-08-24 22:21:19.767000,L8,,,,,,,,,226.71,249.68,264.79,271.50,268.12,272.40,268.10,255.02,254.37,279.65,,
2022-08-25 22:14:50.743000,L9,,,,,,,,,240.19,264.57,274.69,288.84,286.07,281.92,282.69,271.66,280.31,300.32,,
2022-09-09 22:21:23.307000,L8,,,,,,,,,246.97,268.60,277.58,293.22,289.95,289.57,282.75,271.19,276.04,296.18,,
2022-09-10 22:14:51.402000,L9,,,,,,,,,242.16,263.15,274.47,287.88,287.14,286.95,278.78,268.10,271.33,291.40,,
2022-10-19 22:21:14.754000,L9,,,,,,,,,239.78,267.01,276.18,287.99,289.99,301.73,,,,,,
2022-10-28 22:15:03.247000,L9,,,,,,,,,248.39,271.32,285.62,296.93,292.53,302.03,283.65,277.26,274.06,293.37,,
2022-12-30 22:21:12.462000,L8,,,,,,,,,245.23,268.62,281.18,294.06,290.53,287.53,270.42,259.95,259.15,279.40,,
2023-01-07 22:21:14.460000,L9,,,,,,,,,244.40,267.67,280.91,292.90,290.07,283.69,268.70,258.53,258.13,279.31,,
2023-01-08 22:15:00.142000,L8,,,,,,,,,249.88,272.05,286.89,298.69,293.85,291.54,271.40,259.97,260.40,281.14,,
2023-01-15 22:21:05.646000,L8,,,,,,,,,248.80,270.50,284.60,295.64,293.21,286.49,269.19,259.79,259.93,278.14,,
2023-02-01 22:15:05.201000,L9,,,,,,,,,211.83,244.81,258.43,266.30,262.94,254.57,239.76,,,,,
2023-02-17 22:15:01.258000,L9,,,,,,,,,245.83,269.56,280.88,292.59,288.02,282.66,262.69,255.33,253.93,271.84,,
2023-02-24 22:21:03.459000,L9,,,,,,,,,246.34,268.10,281.59,292.43,288.62,280.73,263.64,253.05,253.45,271.92,,
2023-02-25 22:14:39.957000,L8,,,,,,,,,246.60,267.68,281.19,292.13,288.36,281.23,262.31,252.61,249.84,269.61,,
2023-03-05 22:14:49.135000,L9,,,,,,,,,242.97,267.74,280.28,291.55,287.24,280.42,260.78,248.57,249.56,267.07,,
2023-03-12 22:20:56.415000,L9,,,,,,,,,,,,336.20,324.85,279.71,264.53,252.38,251.37,269.69,,
2023-04-14 22:14:09.763000,L8,,,,,,,,,246.19,266.87,276.76,288.67,285.42,280.22,258.48,249.61,251.45,268.65,,
2023-04-21 22:20:18.329000,L8,,,,,,,,,222.39,245.74,262.70,269.19,263.70,255.27,243.93,213.78,231.51,254.46,,
2023-04-29 22:20:31.914000,L9,,,,,,,,,247.12,266.63,277.20,289.35,286.30,278.98,262.10,252.68,253.20,269.83,,
2023-05-23 22:20:05.625000,L8,,,,,,,,,,,,,236.25,231.62,231.37,203.86,229.73,252.36,,
2023-06-01 22:13:55.021000,L8,,,,,,,,,,,248.23,248.69,244.32,241.24,235.88,203.42,232.65,253.74,,
2023-06-08 22:20:12.046000,L8,,,,,,,,,,,257.77,266.95,262.53,252.34,245.67,218.59,235.97,256.47,,
2023-06-16 22:20:06.681000,L9,,,,,,,,,251.90,268.91,277.35,296.30,289.71,280.97,267.92,263.51,261.80,278.95,,
2023-07-11 22:14:12.102000,L9,,,,,,,,,,,,,236.84,243.11,242.53,216.54,228.87,254.87,,
2023-07-27 22:14:14.688000,L9,,,,,,,,,,,,,238.15,256.65,240.69,227.02,234.27,255.54,,
2023-08-27 22:20:47.606000,L8,,,,,,,,,224.75,243.69,260.29,268.01,263.33,261.42,247.56,234.27,233.39,255.02,,
2023-09-04 22:20:46.451000,L9,,,,,,,,,244.18,260.90,274.46,283.58,285.38,281.47,262.66,255.66,255.12,273.35,,
2023-09-05 22:14:34.496000,L8,,,,,,,,,244.41,262.26,275.07,290.45,288.91,285.86,268.22,259.51,258.78,275.69,,
2023-09-12 22:20:49.904000,L8,,,,,,,,,225.15,245.64,261.74,267.81,251.10,268.99,247.89,234.47,234.86,256.48,,
2023-10-22 22:21:02.157000,L9,,,,,,,,,244.90,268.14,276.62,289.77,286.41,283.33,261.11,250.66,252.26,271.59,,
2023-11-24 22:14:51.719000,L8,,,,,,,,,246.75,267.65,279.63,290.83,288.88,287.76,267.60,254.04,254.87,272.41,,
2023-12-10 22:14:45.117000,L8,,,,,,,,,249.82,268.18,284.25,293.47,292.39,286.37,269.05,255.30,255.51,275.01,,
2023-12-17 22:21:00.102000,L8,,,,,,,,,254.28,278.50,286.82,295.73,294.03,291.36,270.71,259.98,259.81,280.85,,
2024-01-11 22:14:44.166000,L8,,,,,,,,,248.89,268.77,279.45,293.33,289.23,285.55,267.22,255.88,256.09,273.43,,
2024-01-26 22:21:02.147000,L9,,,,,,,,,248.19,269.56,279.86,294.18,290.28,282.79,267.40,253.57,255.18,272.77,,
2024-02-03 22:20:52.721000,L8,,,,,,,,,248.47,270.11,281.00,292.08,290.86,288.08,265.41,255.11,255.17,273.67,,
2024-02-04 22:14:55.450000,L9,,,,,,,,,242.98,266.57,275.72,288.53,287.02,283.11,258.97,250.71,251.98,271.88,,
2024-02-19 22:20:51.302000,L8,,,,,,,,,246.58,266.92,277.04,294.06,289.85,281.59,264.09,253.33,255.57,271.55,,
2024-02-28 22:14:35.935000,L8,,,,,,,,,246.58,265.79,275.51,290.47,285.90,281.47,260.87,251.85,254.65,272.11,,
2024-03-06 22:20:39.136000,L8,,,,,,,,,247.12,268.74,279.75,292.13,287.69,281.02,264.88,254.50,255.68,272.85,,
2024-03-22 22:20:30.323000,L8,,,,,,,,,,,,,272.58,264.05,248.29,228.27,242.92,262.28,,
2024-04-16 22:14:07.010000,L8,,,,,,,,,224.81,245.26,258.82,267.76,258.95,256.71,240.37,218.14,234.24,253.11,,
2024-04-24 22:14:13.960000,L9,,,,,,,,,248.69,267.42,279.60,292.05,285.71,283.90,266.35,253.54,256.03,272.94,,
2024-06-03 22:13:41.381000,L8,,,,,,,,,,,,,241.17,264.61,245.81,222.20,236.18,257.28,,
2024-06-10 22:19:52.303000,L8,,,,,,,,,233.98,259.02,271.27,282.99,278.70,274.51,257.62,238.76,246.14,266.78,,
2024-06-19 22:13:49.014000,L8,,,,,,,,,227.94,248.79,266.56,269.56,265.38,271.19,251.47,229.50,241.05,262.88,,
