dates,nzd0480-0000,nzd0480-0001,satname
2014-03-27 22:20:37+00:00,322.32,326.00166666666667,L8
2014-05-23 22:13:42+00:00,321.40857142857146,321.22166666666664,L8
2014-05-30 22:19:58+00:00,322.23,324.5228571428571,L8
2014-07-01 22:20:10+00:00,323.0357142857143,324.23999999999995,L8
2014-07-17 22:20:15+00:00,322.1875,322.22,L8
2014-08-11 22:14:15+00:00,320.82000000000005,319.81,L8
2014-09-03 22:20:30+00:00,320.2971428571429,320.6122222222223,L8
2014-09-19 22:20:30+00:00,320.78333333333336,320.84875,L8
2014-09-28 22:14:20+00:00,326.265,323.5657142857143,L8
2014-11-06 22:20:37+00:00,325.96999999999997,324.14625,L8
2014-11-15 22:14:25+00:00,323.7075,320.71,L8
2014-12-01 22:14:24+00:00,323.3142857142857,317.82000000000005,L8
2015-02-10 22:20:14+00:00,322.2728571428571,317.95,L8
2015-02-26 22:20:10+00:00,320.25875,316.5628571428571,L8
2015-03-14 22:19:59+00:00,319.2628571428572,318.8728571428571,L8
2015-04-15 22:19:46+00:00,313.40333333333336,314.0957142857143,L8
2015-06-11 22:13:52+00:00,313.4475,317.866,L8
2015-06-27 22:13:34+00:00,316.71799999999996,320.8233333333333,L8
2015-07-04 22:19:50+00:00,318.7733333333333,322.4785714285714,L8
2015-07-29 22:14:13+00:00,319.9785714285714,323.1225,L8
2015-08-21 22:20:09+00:00,322.33,324.6025,L8
2015-10-17 22:14:14+00:00,326.285,326.725,L8
2015-10-24 22:20:28+00:00,326.48857142857145,326.1871428571429,L8
2015-11-18 22:14:20+00:00,323.675,322.83500000000004,L8
2015-12-20 22:14:21+00:00,324.6275,323.85375,L8
2016-01-05 22:14:40+00:00,323.81714285714287,321.70285714285717,L8
2016-01-21 22:14:17+00:00,324.81625,323.9925,L8
2016-02-29 22:20:17+00:00,327.63428571428574,326.2442857142857,L8
2016-03-16 22:20:12+00:00,327.3225,326.1775,L8
2016-05-12 22:14:08+00:00,327.05571428571426,326.5228571428571,L8
2016-06-04 22:20:04+00:00,329.59714285714284,329.3757142857143,L8
2016-06-29 22:14:02+00:00,327.3671428571429,326.8014285714285,L8
2016-07-06 22:20:17+00:00,326.0228571428571,324.6042857142857,L8
2016-08-16 22:14:17+00:00,325.05285714285714,322.98,L8
2016-09-01 22:14:48+00:00,321.30499999999995,319.63571428571424,L8
2016-09-08 22:20:36+00:00,323.2128571428571,321.82624999999996,L8
2016-12-29 22:20:37+00:00,326.805,326.024,L8
2017-02-08 22:14:10+00:00,328.96,328.01599999999996,L8
2017-04-20 22:19:47+00:00,330.9533333333333,327.80499999999995,L8
2017-05-06 22:19:43+00:00,330.8125,328.3733333333333,L8
2017-06-07 22:20:02+00:00,324.566,328.14,L8
2017-08-03 22:14:11+00:00,322.932,323.4525,L8
2017-11-30 22:20:32+00:00,321.57,325.74666666666667,L8
2018-03-06 22:20:02+00:00,338.41999999999996,329.195,L8
2018-03-31 22:13:39+00:00,330.85999999999996,323.3833333333333,L8
2018-04-16 22:13:30+00:00,328.7475,322.58,L8
2018-07-12 22:19:32+00:00,323.36333333333334,316.3225,L8
2018-07-21 22:13:49+00:00,324.6975,320.244,L8
2018-09-07 22:13:48+00:00,321.8625,319.865,L8
2018-09-14 22:20:00+00:00,322.556,320.248,L8
2018-11-10 22:14:08+00:00,326.645,325.1225,L8
2018-12-28 22:14:29+00:00,325.836,325.77799999999996,L8
2019-01-04 22:20:15+00:00,325.22499999999997,326.2383333333333,L8
2019-02-05 22:20:09+00:00,323.70666666666665,324.56399999999996,L8
2019-02-14 22:14:21+00:00,323.1557142857143,324.43833333333333,L8
2019-03-02 22:14:17+00:00,324.36,326.78285714285715,L8
2019-05-28 22:20:05+00:00,324.19,329.035,L8
2019-06-22 22:14:28+00:00,322.7885714285714,326.0371428571429,L8
2019-07-15 22:20:20+00:00,322.40833333333336,323.645,L8
2019-10-03 22:20:45+00:00,326.15,321.43,L8
2019-11-13 22:14:57+00:00,326.794,324.42,L8
2020-02-08 22:20:26+00:00,328.34666666666664,325.39,L8
2020-03-04 22:14:08+00:00,327.40999999999997,326.05333333333334,L8
2020-03-11 22:20:16+00:00,324.54200000000003,321.625,L8
2020-05-30 22:19:52+00:00,319.35,320.6475,L8
2020-06-08 22:14:11+00:00,320.89,320.6475,L8
2020-07-17 22:20:16+00:00,322.075,323.398,L8
2020-09-19 22:20:39+00:00,325.1825,327.42,L8
2020-10-14 22:14:32+00:00,325.18199999999996,327.005,L8
2020-10-21 22:20:43+00:00,327.3383333333333,328.97200000000004,L8
2021-05-01 22:19:55+00:00,333.33,332.29,L8
2021-05-17 22:20:00+00:00,333.33,335.32000000000005,L8
2021-06-11 22:14:25+00:00,328.1,326.6666666666667,L8
2021-08-05 22:20:29+00:00,327.31,324.565,L8
2021-08-14 22:14:21+00:00,324.1275,320.494,L8
2021-08-30 22:14:49+00:00,324.1275,324.10833333333335,L8
2021-09-06 22:20:38+00:00,324.834,324.82142857142856,L8
2021-12-20 22:14:31+00:00,325.2025,325.54200000000003,L8
2022-01-04 22:20:39+00:00,325.098,326.00333333333333,L9
2022-01-12 22:20:37+00:00,326.27166666666665,326.00333333333333,L8
2022-01-13 22:14:26+00:00,326.60714285714283,327.3457142857143,L9
2022-01-28 22:20:31+00:00,327.15125,329.00625,L8
2022-02-06 22:14:44+00:00,328.15875,331.90374999999995,L8
2022-02-13 22:20:28+00:00,330.8525,336.42999999999995,L8
2022-03-02 22:14:37+00:00,329.9088888888889,334.56374999999997,L9
2022-03-25 22:20:20+00:00,328.1688888888889,331.36625,L9
2022-04-02 22:20:07+00:00,327.826,330.6088888888889,L8
2022-04-10 22:20:17+00:00,327.7290909090909,330.079,L9
2022-04-27 22:13:58+00:00,327.60583333333335,330.00636363636363,L8
2022-05-21 22:14:07+00:00,327.60583333333335,330.605,L9
2022-06-05 22:20:27+00:00,327.7769230769231,331.0953846153846,L8
2022-06-30 22:14:51+00:00,327.04307692307697,330.54999999999995,L8
2022-07-15 22:20:12+00:00,325.8954545454545,328.14916666666664,L9
2022-07-23 22:20:43+00:00,325.1166666666667,328.14916666666664,L8
2022-08-08 22:20:52+00:00,323.665,327.15727272727275,L8
2022-08-25 22:14:50+00:00,322.35299999999995,325.7036363636364,L9
2022-10-19 22:20:50+00:00,324.0357142857143,329.53375,L9
2023-01-08 22:14:36+00:00,322.63800000000003,326.61199999999997,L8
2023-02-17 22:15:01+00:00,324.555,328.005,L9
2023-02-24 22:20:39+00:00,324.19,328.275,L9
2023-02-25 22:14:39+00:00,320.16999999999996,324.342,L8
2023-03-05 22:14:49+00:00,319.7916666666667,323.50166666666667,L9
2023-03-13 22:14:10+00:00,320.55428571428575,323.9357142857143,L8
2023-04-21 22:19:54+00:00,319.6542857142857,321.75428571428574,L8
2023-04-29 22:20:07+00:00,320.77375,322.6075,L9
2023-05-15 22:19:59+00:00,322.00444444444446,323.26777777777784,L9
2023-05-24 22:14:04+00:00,323.075,324.361,L9
2023-06-09 22:13:36+00:00,322.5518181818182,322.20272727272726,L9
2023-07-03 22:14:15+00:00,322.5518181818182,323.6141666666667,L8
2023-07-10 22:20:05+00:00,322.0609090909091,322.265,L8
2023-07-27 22:13:50+00:00,320.61833333333334,320.2330769230769,L9
2023-08-12 22:14:23+00:00,320.4246153846153,320.0521428571428,L9
2023-08-20 22:14:11+00:00,321.0092307692308,320.80000000000007,L8
2023-08-27 22:20:23+00:00,323.14833333333337,322.69461538461536,L8
2023-09-12 22:20:25+00:00,323.475,324.8483333333333,L8
2023-10-15 22:14:26+00:00,324.11999999999995,325.7384615384615,L9
2023-11-15 22:20:35+00:00,322.84333333333336,326.25,L8
2023-11-24 22:14:51+00:00,321.4455555555556,324.9227272727273,L8
2023-12-09 22:20:38+00:00,321.8311111111111,326.6809090909091,L9
2024-01-19 22:14:28+00:00,323.1022222222222,328.107,L9
2024-01-26 22:20:38+00:00,325.3188888888889,331.41999999999996,L9
2024-02-04 22:14:31+00:00,323.716,329.54999999999995,L9
2024-02-19 22:20:27+00:00,321.71333333333337,326.764,L8
2024-03-07 22:14:23+00:00,321.0388888888889,326.63300000000004,L9
2024-03-22 22:20:06+00:00,321.077,324.094,L8
2024-04-16 22:13:43+00:00,320.02222222222224,321.982,L8
2024-04-24 22:14:13+00:00,320.072,322.57272727272726,L9
2024-06-02 22:19:45+00:00,320.19888888888886,322.721,L9
2024-06-03 22:13:17+00:00,320.062,321.5509090909091,L8
2024-06-10 22:19:28+00:00,320.435,321.5445454545454,L8
2024-07-05 22:13:57+00:00,320.92454545454547,322.2416666666667,L8
2024-08-13 22:20:02+00:00,320.3922222222222,320.093,L8
2024-08-29 22:20:09+00:00,323.3388888888889,323.591,L8
2024-09-07 22:14:30+00:00,324.1244444444444,322.75,L8
2024-09-22 22:20:08+00:00,325.31666666666666,323.771,L9
2024-09-23 22:14:06+00:00,325.525,324.1427272727273,L8
2024-10-09 22:14:09+00:00,325.54545454545456,324.4875,L8
2024-10-16 22:20:27+00:00,325.2633333333333,325.00083333333333,L8
2024-11-02 22:14:17+00:00,325.5683333333333,324.67333333333335,L9
2024-12-04 22:14:24+00:00,327.26,325.755,L9
2025-01-12 22:20:33+00:00,326.964,325.1433333333333,L9
2025-03-01 22:20:27+00:00,326.6144444444445,325.43375000000003,L9
2025-04-03 22:14:16+00:00,325.5514285714286,323.7733333333333,L8
2025-04-10 22:19:58+00:00,325.96000000000004,324.16,L8
2025-05-04 22:20:05+00:00,326.26166666666666,323.282,L9
2025-05-05 22:14:00+00:00,325.5142857142857,323.33666666666664,L8
2025-05-12 22:19:47+00:00,325.49125,323.19,L8
2025-05-20 22:19:54+00:00,325.0777777777778,322.51625,L9
2025-06-06 22:14:06+00:00,322.2911111111111,321.15777777777777,L8
2025-06-13 22:20:00+00:00,322.043,320.41999999999996,L8
2025-06-29 22:20:08+00:00,322.63454545454545,321.51454545454544,L8
2025-06-30 22:14:19+00:00,322.65749999999997,321.6691666666666,L9
2025-07-15 22:20:13+00:00,322.86583333333334,321.90916666666664,L8
2025-07-23 22:20:15+00:00,323.1923076923077,322.2846153846154,L9
2025-08-25 22:14:39+00:00,323.28214285714284,322.2846153846154,L8
2025-09-02 22:14:23+00:00,323.8985714285714,323.02846153846156,L9
2025-09-10 22:14:44+00:00,323.872,323.1471428571429,L8
2025-09-18 22:14:49+00:00,323.96687499999996,323.482,L9
2025-10-11 22:20:45+00:00,322.88266666666664,322.1607142857143,L9
2025-10-28 22:14:53+00:00,323.36812499999996,322.8366666666667,L8
2025-11-13 22:14:52+00:00,323.9685714285714,323.9015384615385,L8
