dates,nzd0322-0000,nzd0322-0001,nzd0322-0002,nzd0322-0003,nzd0322-0004,nzd0322-0005,nzd0322-0006,nzd0322-0007,nzd0322-0010,nzd0322-0011,nzd0322-0012,nzd0322-0013,nzd0322-0008,nzd0322-0009,satname
2024-07-05 22:12:21+00:00,280.825,240.97333333333333,263.455,274.6016666666667,234.6966666666667,194.95749999999998,268.5833333333333,285.07,278.3475,239.13222222222223,284.4309090909091,298.3308333333334,264.6366666666667,282.6166666666667,L8
2024-07-12 22:18:36+00:00,286.418,241.956,266.076,275.34000000000003,241.786,194.95749999999998,268.5833333333333,285.07,278.3475,236.3975,283.58,299.4483333333333,264.6366666666667,282.6166666666667,L8
2024-07-13 22:12:26+00:00,286.418,241.956,265.3433333333333,274.2416666666667,241.786,191.814,268.5833333333333,285.07,278.3475,236.3975,283.58,299.4483333333333,264.6366666666667,282.6166666666667,L9
2024-08-06 22:12:33+00:00,286.418,241.956,265.3433333333333,274.2416666666667,241.786,191.814,268.5833333333333,285.07,278.3475,236.3975,281.06083333333333,296.7775,264.6366666666667,282.6166666666667,L8
2024-09-14 22:19:06+00:00,313.305,249.16500000000002,267.38999999999993,278.12999999999994,260.755,193.0633333333333,270.44500000000005,287.205,270.32500000000005,207.34499999999997,275.1225,293.1325,271.33500000000004,285.45500000000004,L8
2024-11-02 22:13:05+00:00,318.03,242.82,265.37499999999994,275.43999999999994,267.18,187.995,274.53,287.96,248.29,215.13,272.508,289.29,276.83,285.85,L9
2024-11-17 22:19:14+00:00,288.83,242.82,264.29333333333335,273.71666666666664,267.18,186.96333333333337,274.53,287.96,255.14499999999998,249.865,276.225,292.59499999999997,276.83,269.9,L8
2025-01-05 22:13:06+00:00,273.395,256.94,267.9433333333333,275.10999999999996,288.36,192.53333333333333,282.74,295.46,280.78499999999997,265.7266666666667,277.43,290.0366666666667,269.05,273.405,L9
2025-01-12 22:19:21+00:00,269.20666666666665,249.45,268.81333333333333,276.63333333333327,288.36,195.01666666666668,282.74,295.46,280.78499999999997,265.7266666666667,275.338,288.63199999999995,269.05,273.405,L9
2025-01-20 22:19:13+00:00,270.3875,249.73666666666665,270.77,278.125,288.36,195.8975,282.74,295.46,284.0733333333333,272.655,280.205,292.39166666666665,269.05,273.405,L8
2025-01-21 22:13:13+00:00,269.364,246.16,269.764,276.918,288.36,194.16400000000002,282.74,295.46,280.46,276.158,282.59285714285716,294.45714285714286,269.05,273.405,L9
2025-02-05 22:19:15+00:00,269.364,246.16,269.764,276.918,288.36,194.16400000000002,282.74,295.46,280.46,276.158,285.1057142857143,299.61,269.05,273.405,L8
2025-02-06 22:13:07+00:00,273.1983333333333,256.77200000000005,272.77833333333336,281.4066666666667,293.87,194.16400000000002,290.69000000000005,298.73,287.168,282.12,288.755,302.02750000000003,286.26000000000005,285.82,L9
2025-02-13 22:19:22+00:00,274.2557142857143,257.44666666666666,273.34714285714284,281.92,289.06333333333333,195.34333333333333,290.69000000000005,298.73,289.34999999999997,284.1142857142857,291.29,303.34444444444443,286.26000000000005,286.0725,L9
2025-02-14 22:13:00+00:00,273.83375,255.25,272.1725,280.76625,289.06333333333333,194.51142857142855,290.69000000000005,298.73,288.2785714285714,284.0875,291.797,303.82800000000003,286.26000000000005,281.284,L8
2025-03-01 22:19:15+00:00,274.4266666666667,255.07625000000002,272.4122222222222,281.2422222222222,282.4875,195.53,290.69000000000005,298.73,289.0875,285.2877777777778,293.8181818181818,305.02909090909094,286.26000000000005,282.045,L9
2025-03-25 22:18:51+00:00,274.4266666666667,255.07625000000002,272.4122222222222,281.2422222222222,282.4875,195.53,290.69000000000005,298.73,289.0875,294.0575,295.7809090909091,305.3381818181818,286.26000000000005,282.045,L8
