dates,nzd0035-0000,nzd0035-0001,nzd0035-0002,nzd0035-0003,satname
1999-07-25 22:04:15+00:00,,,330.18,342.43,L7
1999-08-17 22:10:26+00:00,,,314.175,350.70000000000005,L7
1999-09-27 22:04:25+00:00,,317.7,314.175,347.48,L7
1999-11-14 22:04:18+00:00,,312.21500000000003,314.175,347.7025,L7
2000-04-29 22:09:53+00:00,323.16,305.92,301.88,337.44,L7
2000-05-15 22:09:42+00:00,323.16,305.11,301.88,327.74,L7
2000-05-24 22:03:22+00:00,316.04,303.4,309.41499999999996,333.34,L7
2000-08-03 22:08:44+00:00,316.04,310.83,316.88,340.48,L7
2000-08-12 22:02:30+00:00,300.46000000000004,313.56,324.7375,343.348,L7
2000-09-04 22:08:22+00:00,300.46000000000004,313.514,326.616,342.71000000000004,L7
2000-09-13 22:02:02+00:00,300.46000000000004,313.40500000000003,328.46999999999997,343.0857142857143,L7
2000-10-15 22:01:32+00:00,300.46000000000004,318.2757142857143,331.98999999999995,344.97249999999997,L7
2000-10-22 22:07:50+00:00,300.46000000000004,315.13625,328.305,343.10777777777776,L7
2001-02-27 22:07:54+00:00,274.64,309.424,324.598,342.80749999999995,L7
2001-03-24 22:01:35+00:00,274.64,308.9925,320.3225,341.3966666666667,L7
2001-06-03 22:07:16+00:00,274.64,297.95666666666665,316.3833333333333,332.305,L7
2001-08-15 22:00:14+00:00,274.64,302.0075,324.1,333.11333333333334,L7
2001-10-18 21:59:42+00:00,,306.43333333333334,330.0833333333333,333.83666666666664,L7
2001-11-19 21:59:56+00:00,,306.75,332.0225,338.28499999999997,L7
2002-01-22 22:00:16+00:00,,307.03499999999997,327.685,338.7375,L7
2002-02-14 22:06:29+00:00,,305.3275,319.255,336.755,L7
2002-02-23 22:00:19+00:00,,303.98999999999995,316.73999999999995,337.87,L7
2002-03-27 22:00:13+00:00,,303.50333333333333,314.99833333333333,335.8966666666667,L7
2002-04-28 22:00:14+00:00,,299.5416666666667,314.094,335.07800000000003,L7
2002-06-15 21:59:55+00:00,,297.90999999999997,307.238,331.44,L7
2002-06-22 22:06:03+00:00,,293.8433333333333,303.14000000000004,331.44,L7
2002-08-09 22:05:46+00:00,,289.9166666666667,305.57166666666666,333.248,L7
2002-08-18 21:59:33+00:00,,290.24333333333334,306.0733333333333,335.348,L7
2002-10-28 22:05:22+00:00,340.63,289.6875,313.166,338.1725,L7
2003-01-09 21:59:45+00:00,339.41999999999996,295.08,326.54,339.75,L7
2003-04-06 22:06:21+00:00,327.50666666666666,286.99,321.73,328.875,L7
2003-04-22 22:06:19+00:00,327.50666666666666,286.65333333333336,313.8733333333334,324.4266666666667,L7
2003-05-08 22:06:20+00:00,302.23333333333335,280.6,297.78000000000003,317.51,L7
2003-08-29 21:48:38+00:00,300.4733333333333,286.4425,299.505,315.05,L5
2003-09-30 21:49:06+00:00,313.3725,290.21000000000004,301.934,315.994,L5
2003-12-26 21:56:18+00:00,335.22666666666663,301.93333333333334,306.0233333333333,315.01,L5
2004-06-12 21:52:47+00:00,320.68,296.55,302.88,315.0,L5
2004-07-21 22:00:04+00:00,327.53,317.31,313.61,323.055,L5
2004-07-30 21:54:04+00:00,325.05499999999995,315.74,313.16333333333336,321.34999999999997,L5
2004-11-19 21:56:31+00:00,337.93666666666667,322.2966666666667,316.40749999999997,323.925,L5
2005-01-13 22:03:41+00:00,336.84999999999997,317.545,314.385,323.28999999999996,L5
2005-02-23 21:58:07+00:00,345.4066666666667,318.24666666666667,311.75,320.6933333333333,L5
2005-03-11 21:58:20+00:00,343.3025,317.8,311.6425,319.59000000000003,L5
2005-03-27 21:58:27+00:00,338.856,317.416,311.316,317.58000000000004,L5
2005-04-03 22:04:40+00:00,333.5516666666667,313.8833333333334,308.87833333333333,316.14000000000004,L5
2005-06-06 22:05:05+00:00,327.522,306.07166666666666,304.68833333333333,312.79833333333335,L5
2005-07-08 22:05:15+00:00,327.522,306.07166666666666,299.83714285714285,310.84857142857146,L5
2005-08-25 22:05:41+00:00,319.895,293.646,296.84666666666664,308.99,L5
2005-09-03 21:59:32+00:00,324.802,295.9533333333333,298.9271428571428,310.43,L5
2005-09-19 21:59:32+00:00,327.61199999999997,294.7633333333333,300.4614285714286,312.7085714285714,L5
2005-09-26 22:05:42+00:00,329.32000000000005,290.43833333333333,300.0957142857143,314.2714285714286,L5
2006-02-10 22:01:51+00:00,334.89250000000004,289.4675,308.0625,326.484,L5
2006-02-17 22:08:11+00:00,331.144,289.344,305.73999999999995,323.68333333333334,L5
2006-03-14 22:02:31+00:00,334.65,303.16,311.37,327.606,L5
2006-04-06 22:09:08+00:00,314.92,286.47,298.51,320.11,L5
2006-06-25 22:10:20+00:00,310.1325,282.785,298.72499999999997,317.606,L5
2006-08-12 22:10:59+00:00,310.32399999999996,278.32800000000003,298.508,309.904,L5
2006-09-13 22:11:23+00:00,304.5725,263.4275,294.7075,308.3,L5
2006-09-29 22:11:34+00:00,307.118,264.38199999999995,294.954,308.61400000000003,L5
2006-10-24 22:05:38+00:00,319.834,268.97249999999997,304.056,316.298,L5
2006-12-02 22:12:34+00:00,319.834,268.97249999999997,304.056,319.085,L5
2007-01-19 22:12:30+00:00,325.85,263.985,305.22749999999996,322.9633333333333,L5
