dates,satname,nzd0035-0000,nzd0035-0001,nzd0035-0002,nzd0035-0003
2015-02-26 22:17:23.009000,L8,342.82,320.70,332.84,342.88
2015-03-30 22:17:01.871000,L8,324.56,302.95,,320.23
2015-04-24 22:10:44.446000,L8,326.16,294.01,,
2015-06-11 22:10:40.593000,L8,,,312.66,340.56
2015-08-14 22:11:07.472000,L8,337.58,,,
2015-12-11 22:17:42.627000,L8,378.02,308.02,306.81,329.72
2015-12-20 22:11:33.546000,L8,332.30,302.89,,327.27
2016-02-22 22:11:18.630000,L8,341.14,311.62,319.19,340.26
2016-03-25 22:11:08.402000,L8,,,306.47,329.17
2016-05-03 22:17:13.318000,L8,345.47,333.74,335.18,350.95
2016-05-12 22:10:56.720000,L8,336.46,309.21,314.23,342.19
2016-05-28 22:11:03.859000,L8,,,321.91,341.87
2016-06-04 22:17:16.433000,L8,,,305.00,329.84
2016-06-13 22:11:06.720000,L8,,,313.90,342.59
2016-06-29 22:11:15.136000,L8,,,307.83,339.55
2016-08-07 22:17:37.552000,L8,,,304.67,330.27
2016-08-16 22:11:29.744000,L8,378.36,341.39,358.51,364.57
2016-09-01 22:11:36.389000,L8,366.48,336.09,343.01,362.62
2016-09-08 22:17:48.858000,L8,329.88,311.59,312.75,333.41
2016-10-10 22:17:54.274000,L8,329.28,302.46,,326.50
2016-10-19 22:11:45.519000,L8,391.35,390.59,373.88,397.70
2016-10-26 22:17:56.874000,L8,364.03,329.77,337.98,347.82
2016-11-04 22:11:45.464000,L8,368.79,343.60,355.36,358.20
2016-11-20 22:11:45.458000,L8,354.41,326.24,333.91,350.84
2017-01-30 22:17:38.957000,L8,328.81,309.73,312.45,329.62
2017-02-24 22:11:18.074000,L8,329.48,305.48,,
2017-03-03 22:17:25.727000,L8,,,,320.57
2017-03-19 22:17:15.956000,L8,349.38,330.59,371.43,337.43
2017-03-28 22:11:00.765000,L8,342.27,315.39,331.69,344.81
2017-04-13 22:10:53.080000,L8,,,308.21,329.19
2017-04-20 22:16:59.468000,L8,324.58,309.75,311.39,330.67
2017-04-29 22:10:42.581000,L8,,,303.97,345.10
2017-05-06 22:16:55.401000,L8,,,298.80,323.67
2017-06-07 22:17:15.240000,L8,340.41,330.44,338.78,349.93
2017-06-16 22:11:07.889000,L8,394.25,354.87,362.90,370.65
2017-07-09 22:17:23.906000,L8,,,,320.51
2017-07-25 22:17:30.862000,L8,,,294.95,327.29
2017-08-19 22:11:29.174000,L8,,,298.14,337.35
2017-09-04 22:11:31.619000,L8,351.95,327.56,337.82,362.43
2017-09-11 22:17:42.311000,L8,337.36,307.62,312.18,330.86
2017-10-29 22:17:53.844000,L8,321.09,,,
2017-11-30 22:17:44.511000,L8,,,,319.42
2018-01-10 22:11:30.163000,L8,337.46,308.63,317.72,338.00
2018-01-26 22:11:21.264000,L8,336.52,303.88,309.97,338.88
2018-02-27 22:11:07.813000,L8,336.52,298.46,,
2018-05-02 22:10:33.919000,L8,324.30,301.74,316.66,338.20
2018-05-09 22:16:40.331000,L8,,,303.29,328.01
2018-05-18 22:10:23.040000,L8,,,313.31,340.67
2018-05-25 22:16:28.178000,L8,,,,322.31
2018-08-06 22:10:46.333000,L8,329.62,290.80,302.39,341.85
2018-09-07 22:11:00.442000,L8,334.38,290.79,,338.12
2018-10-09 22:11:13.339000,L8,345.48,314.23,327.92,345.79
2018-11-01 22:17:30.804000,L8,327.88,295.27,,
2018-12-12 22:11:17.117000,L8,347.13,316.71,328.17,349.58
2018-12-19 22:17:28.292000,L8,328.68,303.13,306.10,323.61
2019-01-04 22:17:27.803000,L8,329.13,304.94,304.51,323.90
2019-02-05 22:17:21.574000,L8,320.45,303.75,304.10,319.55
2019-02-14 22:11:09.519000,L8,319.76,301.05,,326.17
2019-03-02 22:11:05.349000,L8,398.21,330.07,341.41,353.04
2019-05-28 22:17:17.913000,L8,298.57,301.56,307.73,325.11
2019-07-08 22:11:20.766000,L8,,,314.58,332.31
2019-07-24 22:11:25.033000,L8,337.23,301.04,319.37,338.86
2019-07-31 22:17:38.893000,L8,,,298.14,317.45
2019-08-16 22:17:44.396000,L8,345.29,331.10,347.38,
2019-08-25 22:11:35.797000,L8,340.54,314.04,317.66,336.21
2019-09-10 22:11:39.873000,L8,404.62,347.11,360.11,497.46
2019-09-26 22:11:45.238000,L8,347.74,322.95,336.48,349.75
2019-11-04 22:17:58.697000,L8,324.08,,,
2019-11-20 22:17:54.950000,L8,328.18,,,
2019-11-29 22:11:44.191000,L8,342.44,307.08,327.28,343.93
2019-12-31 22:11:38.231000,L8,332.34,309.14,320.40,331.36
2020-02-17 22:11:26.315000,L8,388.52,407.55,340.51,358.96
2020-04-21 22:10:57.868000,L8,327.66,313.87,323.57,338.23
2020-04-28 22:17:04.952000,L8,338.91,318.41,334.20,337.83
2020-07-10 22:11:15.773000,L8,,,,338.92
2020-07-17 22:17:28.975000,L8,338.40,330.52,318.66,336.24
2020-09-03 22:17:46.393000,L8,328.63,308.52,296.15,328.45
2020-09-12 22:11:38.984000,L8,366.74,345.00,347.94,364.36
2020-12-17 22:11:45.420000,L8,368.54,324.87,337.72,353.16
2021-01-02 22:11:41.110000,L8,,,,320.28
2021-01-25 22:17:44.203000,L8,304.19,289.04,,
2021-02-19 22:11:27.994000,L8,338.92,311.18,325.61,338.59
2021-02-26 22:17:35.944000,L8,406.29,336.62,335.90,358.93
2021-03-14 22:17:26.977000,L8,362.68,326.42,333.98,343.87
2021-03-23 22:11:13.381000,L8,333.56,300.28,315.92,335.21
2021-04-15 22:17:16.883000,L8,329.04,312.05,315.63,332.13
2021-04-24 22:11:01.432000,L8,338.27,311.46,324.08,344.99
2021-05-01 22:17:07.841000,L8,321.83,314.54,316.23,333.89
2021-05-26 22:11:07.110000,L8,,,301.14,332.31
2021-07-13 22:11:19.559000,L8,,,321.27,345.53
2021-08-14 22:11:33.700000,L8,,,309.24,336.04
2021-08-30 22:11:38.264000,L8,340.11,297.13,312.07,342.30
2021-10-01 22:11:46.773000,L8,346.15,307.31,320.08,346.38
2021-10-17 22:11:50.671000,L8,345.18,315.06,322.77,346.11
2021-11-09 22:17:58.951000,L8,386.17,348.37,340.85,350.59
2021-11-18 22:11:44.821000,L8,381.37,362.57,360.38,370.96
2021-11-25 22:17:57.047000,L8,333.50,305.97,304.25,323.56
2021-12-19 22:17:52.616000,L9,335.29,310.06,311.20,328.84
2022-01-05 22:11:39.666000,L8,384.18,,,
2022-02-21 22:17:43.336000,L9,341.32,317.26,315.74,331.60
2022-02-22 22:11:26.680000,L8,,,299.26,325.39
2022-03-10 22:11:23.323000,L8,,,309.67,328.10
2022-03-26 22:11:11.888000,L8,336.62,310.16,317.07,338.77
2022-06-05 22:17:39.656000,L8,,,295.07,326.53
2022-06-13 22:17:12.050000,L9,,302.79,299.39,329.22
2022-06-14 22:11:35.206000,L8,,,310.94,340.65
2022-06-22 22:11:14.747000,L9,340.68,287.16,319.14,343.71
2022-07-16 22:11:39.057000,L8,,,310.93,341.70
2022-08-09 22:11:34.517000,L9,342.62,,312.25,340.52
2022-09-09 22:18:11.619000,L8,331.55,317.01,291.60,
2022-11-04 22:18:00.514000,L9,337.40,318.10,312.22,330.54
2022-11-13 22:11:53.247000,L9,354.28,330.41,330.30,349.44
2022-12-22 22:17:59.519000,L9,334.84,311.93,304.99,326.04
2023-02-09 22:11:45.094000,L8,365.79,332.98,336.08,352.10
2023-02-16 22:17:50.035000,L8,325.74,289.00,,
2023-03-05 22:11:37.473000,L9,338.68,296.01,,
2023-03-21 22:11:31.242000,L9,328.39,295.32,,
2023-04-13 22:17:27.047000,L9,345.54,345.39,345.06,352.94
2023-05-15 22:17:12.111000,L9,295.99,318.07,316.29,335.08
2023-05-16 22:10:40.417000,L8,326.39,309.36,,
2023-05-23 22:16:53.942000,L8,290.25,321.09,312.15,331.11
2023-05-24 22:10:53.254000,L9,,,308.47,340.40
2023-06-08 22:17:00.359000,L8,279.34,313.51,298.23,329.58
2023-06-09 22:10:48.959000,L9,,,304.96,338.68
2023-06-16 22:16:54.981000,L9,,,,324.50
2023-06-17 22:10:53.102000,L8,,,298.68,339.33
2023-06-24 22:17:06.399000,L8,,303.25,333.36,344.90
2023-07-02 22:17:05.775000,L9,,,,328.74
2023-07-11 22:11:00.406000,L9,,295.05,310.53,341.66
2023-08-11 22:17:27.875000,L8,,,,326.73
2023-08-28 22:11:20.303000,L9,328.51,316.53,316.33,342.28
2023-09-13 22:11:29.496000,L9,383.40,358.37,375.92,362.19
2023-09-20 22:17:40.026000,L9,,,,324.00
2023-09-29 22:11:26.883000,L9,382.78,391.03,390.99,389.97
2023-10-14 22:17:45.774000,L8,328.50,319.47,306.63,328.39
2023-10-15 22:11:39.127000,L9,337.06,,,
2023-10-22 22:17:50.479000,L9,330.13,315.94,298.27,326.10
2023-11-15 22:17:47.856000,L8,,,,320.85
2023-11-24 22:11:40.049000,L8,366.00,349.77,348.11,362.23
2023-12-01 22:17:46.993000,L8,414.73,343.38,341.54,342.85
2023-12-17 22:17:48.418000,L8,301.83,298.85,,
2024-02-03 22:17:41.059000,L8,341.10,330.71,332.21,332.96
2024-02-04 22:11:43.788000,L9,369.31,361.36,371.46,350.65
2024-02-11 22:17:53.113000,L9,295.85,,,315.50
2024-02-19 22:17:39.652000,L8,340.05,332.27,335.14,335.02
2024-02-27 22:17:43.972000,L9,318.14,292.54,,
2024-02-28 22:11:24.294000,L8,287.65,,,
2024-03-23 22:11:31.656000,L9,377.18,416.68,340.64,350.63
2024-04-08 22:11:23.266000,L9,366.45,421.27,386.37,407.24
2024-05-02 22:10:44.568000,L8,328.73,309.84,311.94,336.07
2024-05-10 22:11:00.825000,L9,,300.78,309.59,332.32
2024-05-17 22:17:03.987000,L9,285.63,316.72,316.38,330.74
2024-05-18 22:10:31.990000,L8,403.58,355.74,354.08,362.55
2024-05-26 22:10:48.268000,L9,338.06,298.16,,
2024-06-27 22:10:29.087000,L9,,,315.18,337.47
2024-07-05 22:10:45.435000,L8,,,326.38,335.79
2024-08-21 22:17:19.711000,L9,292.84,297.64,298.85,323.42
2024-08-22 22:11:10.580000,L8,336.73,300.21,316.65,338.10
2024-08-29 22:17:21.978000,L8,293.87,315.89,307.07,324.76
2024-09-23 22:11:18.739000,L8,339.54,323.83,314.70,340.19
2024-11-01 22:17:31.195000,L8,324.90,305.35,301.47,321.58
2024-11-25 22:17:51.900000,L9,403.30,339.52,344.47,349.65
2024-12-03 22:17:45.212000,L8,337.30,323.11,322.13,328.17
2024-12-04 22:11:36.525000,L9,291.03,303.76,311.28,327.65
2024-12-28 22:11:26.745000,L8,336.23,313.80,321.59,336.31
2025-01-12 22:17:45.559000,L9,307.48,292.46,,
2025-01-28 22:17:42.532000,L9,322.95,294.62,,
2025-01-29 22:11:28.545000,L8,336.38,298.69,309.18,330.07
2025-02-06 22:11:31.478000,L9,356.47,350.21,357.80,352.39
2025-03-09 22:17:26.663000,L8,305.53,306.06,305.96,319.11
2025-04-11 22:11:17.724000,L9,351.18,361.68,359.24,367.47
2025-05-13 22:10:58.639000,L9,414.60,421.25,410.60,391.42
2025-05-20 22:17:06.544000,L9,291.49,304.94,301.13,323.61
2025-05-21 22:10:52.095000,L8,332.67,292.94,310.60,336.94
2025-05-29 22:10:51.794000,L9,,316.78,315.54,339.93
2025-06-06 22:10:54.888000,L8,,,313.37,337.58
2025-06-22 22:11:07.771000,L8,336.97,315.56,318.80,340.17
2025-06-29 22:17:21.081000,L8,,,294.92,317.41
2025-07-24 22:11:17.990000,L8,383.56,394.01,392.93,389.29
2025-08-01 22:11:18.967000,L9,,,309.09,335.16
2025-08-08 22:17:36.495000,L9,294.23,313.42,303.54,322.93
2025-08-09 22:11:25.572000,L8,,,307.22,335.42
2025-08-17 22:11:30.718000,L9,333.78,297.34,308.79,330.07
2025-09-02 22:11:35.536000,L9,378.37,367.72,349.35,369.49
2025-09-18 22:11:37.859000,L9,,,307.09,334.73
2025-10-04 22:11:42.144000,L9,355.81,344.56,330.66,349.07
2025-10-19 22:17:50.450000,L8,354.33,335.08,330.72,338.05
2025-11-05 22:11:46.482000,L9,350.32,332.43,331.04,348.04
