dates,nzd0390-0000,nzd0390-0001,nzd0390-0002,nzd0390-0003,nzd0390-0004,nzd0390-0005,nzd0390-0006,nzd0390-0012,nzd0390-0013,nzd0390-0014,nzd0390-0015,nzd0390-0016,nzd0390-0017,nzd0390-0018,nzd0390-0019,nzd0390-0020,nzd0390-0021,nzd0390-0022,nzd0390-0023,nzd0390-0024,nzd0390-0025,nzd0390-0026,nzd0390-0027,nzd0390-0028,nzd0390-0029,nzd0390-0030,nzd0390-0031,nzd0390-0032,nzd0390-0033,nzd0390-0034,nzd0390-0035,nzd0390-0011,nzd0390-0036,nzd0390-0037,nzd0390-0038,nzd0390-0039,nzd0390-0040,nzd0390-0041,nzd0390-0042,nzd0390-0043,nzd0390-0044,nzd0390-0045,nzd0390-0046,nzd0390-0047,nzd0390-0048,nzd0390-0049,nzd0390-0050,nzd0390-0051,nzd0390-0052,nzd0390-0053,nzd0390-0054,nzd0390-0055,nzd0390-0056,nzd0390-0057,nzd0390-0058,nzd0390-0059,nzd0390-0060,nzd0390-0061,nzd0390-0062,nzd0390-0008,nzd0390-0009,nzd0390-0010,nzd0390-0007,nzd0390-0072,nzd0390-0073,nzd0390-0074,nzd0390-0081,nzd0390-0082,nzd0390-0083,nzd0390-0084,nzd0390-0085,nzd0390-0086,nzd0390-0087,nzd0390-0088,nzd0390-0089,nzd0390-0123,nzd0390-0124,nzd0390-0125,nzd0390-0063,nzd0390-0064,nzd0390-0065,nzd0390-0066,nzd0390-0067,nzd0390-0068,nzd0390-0069,nzd0390-0070,nzd0390-0071,nzd0390-0079,nzd0390-0080,nzd0390-0090,nzd0390-0091,nzd0390-0092,nzd0390-0093,nzd0390-0099,nzd0390-0100,nzd0390-0101,nzd0390-0102,nzd0390-0103,nzd0390-0104,nzd0390-0105,nzd0390-0106,nzd0390-0107,nzd0390-0108,nzd0390-0109,nzd0390-0110,nzd0390-0111,nzd0390-0112,nzd0390-0113,nzd0390-0114,nzd0390-0115,nzd0390-0116,nzd0390-0119,nzd0390-0120,nzd0390-0121,nzd0390-0122,nzd0390-0126,nzd0390-0127,nzd0390-0128,nzd0390-0129,nzd0390-0130,nzd0390-0131,nzd0390-0132,nzd0390-0133,nzd0390-0134,nzd0390-0135,nzd0390-0136,nzd0390-0137,nzd0390-0138,nzd0390-0139,nzd0390-0140,nzd0390-0075,nzd0390-0094,nzd0390-0095,nzd0390-0096,nzd0390-0097,nzd0390-0098,nzd0390-0117,nzd0390-0118,nzd0390-0141,nzd0390-0076,nzd0390-0077,nzd0390-0078,nzd0390-0142,satname
2016-07-24 22:07:37.782,370.1228571428572,402.3742857142857,375.17,440.13599999999997,452.28,461.95599999999996,464.33,418.9954545454546,420.12454545454545,424.45909090909095,433.69545454545454,439.6763636363636,449.2445454545455,447.1266666666667,436.7083333333333,451.9130769230769,453.46571428571434,461.34166666666664,463.36,461.3442857142857,471.44428571428574,476.3392857142857,477.5292857142857,484.08,485.4764285714286,490.8071428571428,491.4678571428571,485.8778571428571,481.09285714285716,482.6,484.88214285714287,438.7642857142857,492.41785714285714,496.12000000000006,498.2264285714286,496.25,492.5021428571429,478.4792307692308,470.0207142857143,472.13333333333327,456.5025,470.4533333333334,491.6763636363637,494.953,486.315,501.2475,507.74,501.75714285714287,502.58428571428567,483.69714285714286,475.66333333333336,473.0916666666667,446.8178571428571,449.7335714285714,460.1991666666667,428.98384615384623,496.111,493.4971428571429,488.50875,452.0225,448.43875,448.76625,451.6225,419.24,432.896,416.435,443.1375,450.225,445.41875,434.084,507.3175,470.17285714285714,441.53625,462.8457142857143,456.74125,369.3016666666667,365.9941666666666,380.2341666666667,489.76875,516.1750000000001,521.65,529.35,448.45666666666665,502.555,431.25666666666666,424.665,428.94,457.8675,433.1416666666667,464.13625,485.43,454.3125,489.22799999999995,471.9414285714286,484.3183333333333,429.6825,421.54,466.6557142857142,401.99363636363637,435.995,392.06875,329.99,405.72875,407.67625,426.9375,328.1133333333333,295.412,279.96000000000004,286.662,349.73333333333335,408.58750000000003,276.5414285714286,246.16375,296.7825,299.35749999999996,357.955,325.5072727272728,300.3275,343.48,371.89,396.2716666666667,414.50416666666666,409.38000000000005,421.40000000000003,403.8999999999999,399.675,454.0775,461.05499999999995,441.09999999999997,434.055,433.508,453.96000000000004,450.01,425.43333333333334,456.025,385.17,418.64538461538456,288.83714285714285,479.1666666666667,411.8425,425.92,468.85,259.455,L8
2016-08-09 22:07:15.795,370.15,401.835,378.828,434.55,452.28,459.8383333333333,462.9233333333333,419.2866666666667,419.5083333333334,423.14750000000004,432.7575,438.2416666666666,448.40916666666664,446.4384615384615,434.65923076923076,451.3614285714285,452.8473333333333,460.2761538461539,462.31,460.866,470.83000000000004,475.87,476.97266666666667,483.406,484.2793333333333,489.93266666666665,490.938,485.0373333333334,480.44,481.52333333333337,484.10400000000004,437.015,491.68266666666665,494.8761538461539,497.38733333333334,495.5693333333333,491.88733333333334,477.6221428571429,469.65,471.0630769230769,455.5015384615385,468.65000000000003,490.81333333333333,494.47909090909087,487.5,500.7388888888888,507.83666666666664,500.838,502.27000000000004,483.17133333333334,474.6976923076923,471.96461538461546,446.57533333333333,449.28799999999995,458.77769230769235,422.3628571428572,496.111,491.544,488.6477777777778,450.33000000000004,447.90666666666664,448.0433333333333,449.81888888888886,418.4275,432.4066666666667,417.032,444.1433333333333,450.48333333333335,446.12666666666667,434.5133333333333,506.66399999999993,473.83500000000004,440.2677777777778,462.8457142857143,456.46999999999997,362.91615384615386,359.70461538461535,375.55000000000007,489.50222222222226,515.6642857142857,521.65,525.62,448.45666666666665,503.52,431.25666666666666,424.665,430.1375,455.052,430.7685714285714,462.84888888888895,482.976,460.54200000000003,492.59999999999997,473.9425,484.83,431.05,430.975,473.42249999999996,401.99363636363637,442.106,404.9866666666667,329.99,418.06888888888886,420.4977777777778,436.78,328.1133333333333,295.412,280.86800000000005,286.22499999999997,341.7714285714286,399.3184615384615,275.735,246.14444444444447,296.2277777777778,299.31,354.92,321.89250000000004,300.0577777777778,343.71888888888884,372.49555555555554,394.7615384615385,411.58384615384614,407.43384615384616,421.40000000000003,403.8999999999999,399.675,454.0775,461.05499999999995,441.09999999999997,429.26599999999996,432.59,462.3233333333333,458.82,425.43333333333334,456.025,385.17,411.0221428571428,289.30125,475.60571428571427,410.276,427.31714285714287,468.85,259.455,L8
2016-08-09 22:07:39.758,370.15,401.835,378.828,434.55,452.28,459.8383333333333,462.9233333333333,419.2866666666667,419.53692307692313,422.9769230769231,432.3061538461538,437.50538461538457,448.1884615384615,446.3385714285714,433.52500000000003,451.26733333333334,452.90125,460.05571428571426,462.1766666666667,461.0775,470.72125,475.8775,476.93312499999996,483.376875,484.085,489.574375,490.790625,484.73062500000003,480.353125,481.304375,483.938125,437.015,491.4225,494.38500000000005,497.020625,495.666875,491.956875,477.5346666666667,469.77687499999996,470.7628571428571,455.23285714285714,467.5521428571429,490.9823076923077,494.64416666666665,489.18199999999996,501.17299999999994,508.44899999999996,500.86625000000004,502.47875,483.16499999999996,474.7728571428571,471.5357142857143,446.769375,449.28375,458.54928571428576,416.838,494.9990909090909,491.683125,489.87299999999993,450.33000000000004,447.90666666666664,448.0433333333333,449.81888888888886,425.62399999999997,433.66285714285715,417.032,445.379,451.015,446.87299999999993,436.6914285714286,507.785,477.71666666666664,440.2677777777778,464.56624999999997,456.72299999999996,357.4571428571429,356.585,371.7114285714286,492.25,516.10625,521.65,525.62,448.45666666666665,503.52,431.25666666666666,424.665,430.1375,455.052,430.7685714285714,463.20199999999994,484.1233333333334,460.54200000000003,497.5357142857143,470.7855555555555,484.83,428.48333333333335,428.178,477.6133333333333,401.99363636363637,447.08500000000004,411.46900000000005,329.99,427.40600000000006,430.05,443.40299999999996,328.1133333333333,295.412,280.86800000000005,286.43142857142857,341.7714285714286,399.3184615384615,275.735,246.18400000000003,296.076,298.664,352.48785714285714,321.89250000000004,300.032,342.587,373.225,393.42142857142863,409.1492857142857,405.65500000000003,427.46714285714285,397.08,398.57,453.46799999999996,458.28,441.09999999999997,429.26599999999996,432.59,462.3233333333333,458.82,425.43333333333334,456.025,385.17,411.0221428571428,289.30125,475.60571428571427,410.276,427.31714285714287,468.85,255.58599999999996,L8
2016-09-10 22:07:27.365,370.7257142857143,404.1085714285714,381.1,419.83599999999996,462.275,456.2174999999999,456.6833333333332,422.1,415.703,419.78900000000004,429.91700000000003,433.104,446.538,444.61454545454546,428.24909090909097,448.61666666666673,449.97076923076924,457.96,458.64916666666664,457.14846153846156,468.5953846153846,473.42846153846153,472.50307692307695,479.7315384615385,481.036923076923,486.2684615384615,488.9561538461539,482.42153846153843,475.09076923076924,476.5861538461538,479.09000000000003,436.6683333333333,489.17,488.90363636363634,491.8146153846154,489.45692307692303,486.27923076923076,473.20250000000004,465.3361538461538,470.558,452.599,466.177,489.57500000000005,492.9927272727273,484.3877777777777,498.4177777777778,506.13444444444445,498.1053846153846,500.2653846153846,479.1007692307693,467.9554545454546,468.42727272727274,446.0815384615385,448.68,453.0236363636364,392.5663636363637,496.06285714285707,484.21846153846155,486.28666666666663,443.5042857142857,443.6614285714286,447.01142857142855,444.615,422.72499999999997,432.04,416.635,444.13875,449.3877777777777,444.84222222222223,431.08600000000007,504.9775,472.78714285714284,428.7925,456.09142857142854,444.1722222222222,361.77076923076925,361.5346153846154,375.2576923076923,487.88375,515.9150000000001,522.39,525.62,438.6425,503.52,426.43,423.8333333333333,431.2,455.052,419.508,446.72222222222223,474.2200000000001,458.05,492.6475,478.5825,488.09000000000003,427.2799999999999,437.35749999999996,476.31125,377.245,434.8233333333333,397.6025000000001,328.2316666666666,410.19625,414.8025,431.63374999999996,254.248,277.684,280.7033333333333,283.4785714285714,285.715,352.586,264.5942857142857,246.115,294.86,298.86625,355.84153846153845,325.64090909090913,298.28666666666663,337.84555555555556,371.71777777777777,395.37076923076927,412.4138461538462,405.8992307692307,419.1666666666667,398.06333333333333,398.57,458.8366666666666,459.505,,429.3866666666666,431.3128571428571,465.6557142857143,475.43,420.9675,428.01666666666665,385.17,369.8790909090909,279.82125,455.81500000000005,413.09999999999997,428.71625,477.10999999999996,256.54,L8
2016-09-10 22:07:51.328,370.7257142857143,404.1085714285714,381.1,419.83599999999996,462.275,456.2174999999999,456.6833333333332,422.1,415.703,419.78900000000004,429.91700000000003,433.104,446.538,444.0808333333334,425.8241666666667,447.3446153846154,449.32142857142856,456.4291666666666,457.2938461538461,456.1614285714286,467.8321428571429,472.29714285714283,470.6307142857143,477.8364285714286,480.2442857142857,485.3164285714285,488.3342857142857,481.6607142857143,473.07785714285717,474.5392857142857,477.12071428571426,436.6683333333333,488.27785714285716,485.0025,488.6635714285714,486.75857142857143,483.6571428571429,470.93769230769226,463.2364285714286,470.558,452.599,466.177,486.5307692307693,491.85499999999996,481.37600000000003,497.65199999999993,505.60200000000003,496.0592857142857,496.72357142857146,477.29714285714283,465.535,467.3383333333333,445.9557142857143,448.4585714285714,451.6458333333333,392.5663636363637,496.06285714285707,482.1414285714286,485.201,443.5042857142857,443.6614285714286,447.01142857142855,444.615,420.67428571428576,430.6844444444444,416.2814285714286,444.13875,448.412,444.514,431.08600000000007,504.9775,472.78714285714284,428.2877777777778,455.08875,442.975,356.0950000000001,355.84142857142854,370.9992857142857,487.88375,515.9150000000001,522.39,525.62,432.66,503.52,423.412,423.39,431.95,455.052,419.5566666666667,445.378,474.2200000000001,456.2371428571428,491.79333333333335,479.1377777777777,487.3025,426.8883333333333,439.826,480.2977777777778,373.18545454545455,434.8233333333333,397.6025000000001,327.40857142857146,410.19625,414.8025,431.63374999999996,254.005,278.59166666666664,280.52000000000004,283.58875,286.9528571428571,345.34727272727275,264.905,246.115,294.86,298.86625,352.7728571428571,321.6716666666667,297.039,335.485,370.799,393.85785714285714,409.5457142857143,404.2492857142857,423.78428571428566,399.03249999999997,398.57,458.8366666666666,459.505,,429.3866666666666,430.28875,468.15875,485.06000000000006,418.13800000000003,413.795,385.17,365.75333333333333,280.13,454.3128571428571,415.0242857142857,429.63666666666666,482.58,256.54,L8
2016-10-12 22:07:33.085,370.0014285714286,398.3728571428572,386.70166666666665,412.23,459.66,450.80999999999995,454.16,412.73,411.7611111111111,414.98333333333335,424.80111111111114,428.17,443.23777777777775,440.9690909090909,418.8736363636363,443.895,445.46384615384613,452.6636363636364,453.3483333333333,452.22999999999996,464.7361538461538,468.12538461538463,467.08923076923077,473.83230769230767,476.78153846153845,480.57923076923083,485.6492307692308,476.86153846153843,468.96384615384613,469.36538461538464,473.12461538461537,433.49499999999995,484.7838461538461,479.10090909090917,484.7076923076923,481.4553846153846,478.8130769230769,467.2441666666667,459.24384615384616,466.1177777777778,447.78555555555556,458.6544444444444,481.34666666666664,488.0218181818182,482.34909090909093,497.57545454545453,505.9572727272727,492.2300000000001,493.3107692307692,473.6392307692308,460.78,463.53272727272724,444.55846153846153,446.1569230769231,447.99909090909097,378.34299999999996,490.73,476.65769230769234,487.0345454545455,438.63428571428574,439.1942857142857,437.5249999999999,439.05,420.67428571428576,430.6844444444444,416.2814285714286,444.13875,448.412,444.514,431.08600000000007,506.534,476.9825,434.61800000000005,458.64111111111106,447.69545454545454,325.4430769230769,325.17615384615385,346.3523076923077,490.7055555555556,516.1514285714286,522.39,525.62,432.66,503.52,423.412,423.39,431.95,455.052,419.5566666666667,452.3781818181818,484.3500000000001,456.2371428571428,491.79333333333335,479.1377777777777,484.3822222222222,424.05571428571426,439.826,490.1875,355.6466666666667,434.46181818181816,405.44888888888886,347.23125,420.5911111111111,414.8025,437.78,254.005,278.59166666666664,280.52000000000004,301.3211111111111,286.9528571428571,333.214,264.905,246.07999999999998,295.53222222222223,298.9166666666667,338.98230769230764,305.8209090909091,296.87636363636364,334.61545454545455,370.8181818181818,385.3953846153846,397.3076923076923,394.2453846153846,428.83875,402.678,398.2275,458.8366666666666,459.505,,432.01,430.28875,468.15875,485.06000000000006,418.13800000000003,413.795,385.17,354.94,280.13,453.85625000000005,415.0242857142857,429.63666666666666,482.58,256.54,L8
2016-10-12 22:07:57.049,370.0014285714286,398.3728571428572,386.70166666666665,412.23,459.66,450.80999999999995,454.16,412.73,411.7611111111111,414.98333333333335,424.80111111111114,428.17,443.23777777777775,440.68083333333334,418.45250000000004,443.776923076923,445.45714285714286,452.59250000000003,453.54230769230765,452.6264285714286,464.6171428571428,467.99071428571426,467.17214285714283,473.82785714285717,476.51571428571424,480.3392857142857,485.39428571428573,476.61642857142857,469.4692857142857,469.54857142857145,473.1871428571429,433.49499999999995,484.3121428571429,478.87000000000006,484.54857142857145,481.86857142857144,478.9857142857142,467.3269230769231,459.2578571428571,465.166,447.37600000000003,458.17999999999995,481.4015384615385,487.96083333333337,482.9591666666667,497.34999999999997,506.09,492.1542857142858,493.4092857142858,473.82428571428574,461.4266666666667,463.41249999999997,445.1642857142857,446.21857142857147,448.5941666666667,386.4872727272727,488.94571428571425,478.0364285714286,488.4275,438.63428571428574,439.1942857142857,437.5249999999999,439.05,420.67428571428576,430.6844444444444,416.2814285714286,444.13875,448.412,444.514,431.08600000000007,507.215,479.9422222222222,439.3872727272728,461.25100000000003,451.2283333333333,323.18571428571425,322.60214285714284,344.03357142857146,492.80300000000005,516.16875,522.39,525.62,432.66,503.52,423.412,423.39,431.95,455.052,419.5566666666667,457.8566666666666,491.2528571428571,456.2371428571428,491.79333333333335,476.32,482.287,423.12874999999997,436.81166666666667,489.75777777777773,355.6466666666667,440.82333333333327,411.892,365.03,420.5911111111111,424.76777777777784,443.808,254.005,278.59166666666664,280.52000000000004,315.683,286.9528571428571,347.2863636363636,264.905,246.06199999999998,296.066,299.072,337.0942857142857,303.82666666666665,296.635,333.81583333333333,370.6408333333333,384.8542857142857,395.87642857142856,394.0792857142857,432.7633333333333,403.4533333333333,398.2275,453.5775,458.02333333333337,444.99,432.01,430.28875,468.15875,485.06000000000006,418.13800000000003,413.795,385.17,366.9558333333334,280.13,453.5777777777778,415.0242857142857,429.63666666666666,482.58,256.64142857142855,L8
2016-12-15 22:07:29.991,375.39000000000004,401.35833333333335,397.555,411.162,458.48,448.84,452.51599999999996,413.6,412.64142857142855,413.84857142857146,424.2942857142857,426.61999999999995,442.42142857142863,439.921,415.02,441.9327272727273,445.1945454545455,452.2477777777778,452.796,450.3390909090909,463.59090909090907,466.6036363636364,463.8581818181818,471.47727272727275,474.9918181818182,479.72818181818184,484.4136363636363,475.4990909090909,467.89272727272726,465.9872727272727,470.1781818181818,424.8933333333334,481.75909090909096,474.64111111111106,480.77454545454543,477.6709090909091,474.5372727272728,464.4870000000001,455.69545454545454,463.8342857142857,448.0,457.5371428571429,477.592,489.9554545454546,484.45454545454544,499.0172727272727,508.1081818181818,488.79272727272723,491.4218181818182,471.0790909090909,464.5788888888889,462.54555555555555,446.9318181818182,445.8390909090909,449.47444444444443,388.00875,485.46000000000004,477.23818181818183,487.601,440.1616666666667,439.5133333333333,433.3575,442.1139999999999,420.67428571428576,429.07857142857137,415.36800000000005,442.7583333333334,448.72375,441.56875,434.36,507.215,490.08571428571423,441.24,459.71000000000004,453.8929999999999,310.70909090909095,310.71272727272725,317.787,493.3787500000001,515.7766666666668,,521.89,423.1675,504.25,414.91499999999996,423.39,432.1459999999999,440.9666666666667,417.06250000000006,459.628,501.41999999999996,457.76833333333326,489.0014285714286,472.65125,478.58625,423.12874999999997,436.81166666666667,496.9175,351.6633333333334,467.4888888888888,436.05125,375.40999999999997,452.6328571428571,458.5828571428572,466.54499999999996,252.64,277.58,280.134,323.7175,288.846,334.0142857142857,265.54499999999996,246.12625,296.075,298.98625,320.091,282.56874999999997,296.205,332.393,370.731,375.813,380.418,383.585,439.67,403.4533333333333,398.2275,453.5775,474.71500000000003,444.99,432.01,429.53833333333336,483.805,485.06000000000006,421.64000000000004,413.795,,355.02625,283.09857142857146,452.83714285714285,413.562,430.9857142857143,482.58,254.615,L8
2016-12-15 22:07:53.950,375.39000000000004,401.35833333333335,397.555,411.162,458.48,448.84,452.51599999999996,413.6,412.64142857142855,416.56375,427.04375,430.5025,444.4875,441.63272727272727,418.4754545454545,444.0408333333334,447.4458333333334,454.68500000000006,455.4918181818182,453.0958333333333,465.61416666666673,468.5025,466.385,473.7516666666666,477.3491666666667,481.8491666666667,485.96583333333336,477.7366666666667,470.4483333333333,468.805,472.5308333333333,424.8933333333334,483.6383333333334,477.26000000000005,483.06166666666667,480.305,477.2558333333334,466.9609090909091,458.03916666666663,466.21750000000003,450.3225,461.70625,480.390909090909,491.8591666666666,486.91166666666663,501.0566666666667,509.3383333333333,491.5741666666666,493.63916666666665,473.81750000000005,467.53200000000004,465.046,449.3383333333333,447.6608333333333,452.553,400.7866666666667,488.62833333333333,477.23818181818183,487.601,440.1616666666667,439.5133333333333,433.3575,442.1139999999999,420.67428571428576,429.07857142857137,415.36800000000005,442.7583333333334,448.72375,441.56875,434.36,507.215,490.08571428571423,441.24,459.71000000000004,453.8929999999999,328.60083333333336,328.795,317.787,493.3787500000001,515.7766666666668,,521.89,423.1675,504.25,414.91499999999996,423.39,432.1459999999999,440.9666666666667,417.06250000000006,459.628,501.41999999999996,457.76833333333326,489.0014285714286,472.65125,478.58625,423.12874999999997,436.81166666666667,491.14666666666665,366.34857142857146,468.10699999999997,436.05125,375.40999999999997,452.6328571428571,458.5828571428572,466.54499999999996,252.64,277.58,280.134,323.7175,288.846,352.27125,265.54499999999996,246.12625,296.075,298.98625,320.091,282.56874999999997,296.205,332.393,370.731,375.813,380.418,383.585,439.67,403.4533333333333,398.2275,453.5775,485.532,444.99,432.01,429.53833333333336,483.805,485.06000000000006,421.64000000000004,413.795,,370.3744444444444,283.09857142857146,452.83714285714285,413.562,430.9857142857143,482.58,254.615,L8
2016-12-31 22:07:51.584,375.39000000000004,401.35833333333335,397.555,411.162,458.48,448.84,452.51599999999996,413.6,412.64142857142855,418.7577777777778,429.18888888888887,433.2888888888889,446.1933333333334,443.1616666666667,421.55833333333334,445.9723076923077,449.3876923076923,456.9318181818182,457.6716666666667,455.5623076923076,467.2315384615385,470.31615384615384,468.59153846153845,475.88230769230773,479.5546153846154,483.44307692307694,487.49923076923073,479.49384615384616,472.8953846153846,471.1330769230769,474.68615384615384,424.8933333333334,485.30000000000007,479.9636363636364,485.036923076923,482.9369230769231,479.8761538461539,469.0291666666667,460.28846153846155,468.1833333333334,452.15333333333336,464.31111111111113,483.08916666666664,493.276923076923,489.19461538461536,502.6461538461538,509.3383333333333,493.65999999999997,495.47,476.02000000000004,470.02090909090913,466.96181818181816,451.39,449.45846153846156,455.1709090909091,410.93600000000004,491.3771428571429,481.12583333333333,487.601,440.1616666666667,439.5133333333333,433.3575,442.1139999999999,420.67428571428576,429.07857142857137,415.36800000000005,442.7583333333334,448.72375,441.56875,434.36,507.215,490.08571428571423,441.24,459.71000000000004,453.8929999999999,343.2923076923077,343.69153846153847,317.787,493.3787500000001,515.7766666666668,,521.89,423.1675,504.25,414.91499999999996,423.39,432.1459999999999,440.9666666666667,417.06250000000006,459.628,501.41999999999996,457.76833333333326,489.0014285714286,472.65125,478.58625,423.12874999999997,436.81166666666667,485.73,376.3025,467.7054545454546,436.05125,375.40999999999997,452.6328571428571,458.5828571428572,466.54499999999996,252.64,277.58,280.134,323.7175,288.846,366.75666666666666,265.54499999999996,246.12625,296.075,298.98625,320.091,282.56874999999997,296.205,332.393,370.731,375.813,380.418,383.585,439.67,403.4533333333333,398.2275,453.5775,488.7633333333333,444.99,432.01,429.53833333333336,483.805,485.06000000000006,421.64000000000004,413.795,,382.688,283.09857142857146,452.83714285714285,413.562,430.9857142857143,482.58,254.615,L8
2017-01-16 22:07:22.953,385.075,410.8933333333334,410.68333333333334,419.5133333333333,460.985,458.2125,461.372,418.74799999999993,421.2114285714286,423.3911111111111,433.6266666666667,441.03666666666663,449.7066666666667,446.62583333333333,426.72333333333336,451.7391666666667,455.37166666666667,459.15166666666664,462.79583333333335,465.34083333333336,471.2033333333333,475.05916666666667,475.3225,481.53916666666663,484.2066666666667,487.3616666666667,490.9941666666667,483.9216666666667,479.8258333333333,478.61583333333334,480.5466666666666,433.69,489.1983333333333,482.59833333333336,487.77916666666664,491.42333333333335,487.645,473.4466666666667,467.56666666666666,470.146,454.596,466.55600000000004,489.18833333333333,496.3441666666667,493.8363636363636,504.2554545454545,510.729,499.7341666666666,499.29749999999996,483.29583333333335,472.3933333333334,468.7183333333333,456.6358333333333,452.7225,457.74083333333334,440.02666666666664,493.975,492.5527272727273,493.00124999999997,447.43333333333334,443.6666666666667,438.66,452.86199999999997,420.898,428.88599999999997,416.07666666666677,455.51,449.7366666666667,450.1833333333334,434.36,507.215,502.0299999999999,446.8314285714286,468.9071428571429,460.43249999999995,366.16249999999997,365.6325,318.27125,507.0450000000001,515.7766666666668,,521.89,408.9650000000001,504.25,411.645,422.11499999999995,434.96,443.79,418.1650000000001,468.58374999999995,501.41999999999996,467.19499999999994,498.7660000000001,469.50857142857143,475.4042857142857,423.12874999999997,436.81166666666667,485.73,393.575,502.7244444444445,477.39166666666665,395.724,510.85599999999994,514.2280000000001,503.17,253.21999999999997,283.99,281.2666666666667,338.2366666666667,294.72999999999996,405.9125,269.6049999999999,247.005,296.1816666666667,299.62166666666667,319.64125,281.3933333333333,296.7125,331.72875,371.97249999999997,376.5925,381.7025,391.48125,459.316,403.4533333333333,398.2275,453.5775,488.7633333333333,444.99,432.01,431.8875,503.4675,508.42666666666673,407.19500000000005,371.56500000000005,,416.0244444444445,289.864,452.83714285714285,419.2666666666667,435.85,482.58,254.198,L8
2017-01-16 22:07:46.911,385.075,410.8933333333334,410.68333333333334,419.5133333333333,460.985,458.2125,461.372,418.74799999999993,423.5775,425.24799999999993,435.785,443.075,451.274,448.20923076923077,429.47923076923075,453.7284615384615,457.1238461538461,461.01307692307694,464.4823076923077,467.3223076923077,472.7361538461538,476.7838461538462,477.1615384615385,483.4030769230769,486.083076923077,489.0138461538462,492.3361538461538,485.6715384615385,481.6269230769231,480.7223076923077,482.3015384615385,433.69,490.6515384615385,484.7076923076923,489.6553846153846,493.41153846153844,489.59923076923076,475.15615384615387,469.4423076923077,471.72818181818184,456.22727272727275,468.79545454545456,491.53153846153845,497.6038461538462,493.8363636363636,504.2554545454545,510.729,501.5953846153846,500.95076923076925,485.0846153846154,474.39846153846156,470.23230769230764,458.38230769230773,454.2092307692307,459.9315384615384,446.93499999999995,496.09888888888895,492.5527272727273,493.00124999999997,447.43333333333334,443.6666666666667,438.66,452.86199999999997,420.898,428.88599999999997,416.07666666666677,455.51,449.7366666666667,450.1833333333334,434.36,507.215,502.0299999999999,446.8314285714286,468.9071428571429,460.43249999999995,377.6815384615384,375.3876923076923,318.27125,507.0450000000001,515.7766666666668,,521.89,408.9650000000001,504.25,411.645,422.11499999999995,434.96,443.79,418.1650000000001,468.58374999999995,501.41999999999996,467.19499999999994,498.7660000000001,469.50857142857143,475.4042857142857,423.12874999999997,436.81166666666667,485.73,393.575,502.7244444444445,477.39166666666665,395.724,510.85599999999994,514.2280000000001,503.17,253.21999999999997,283.99,281.2666666666667,338.2366666666667,294.72999999999996,405.9125,269.6049999999999,247.005,296.1816666666667,299.62166666666667,319.64125,281.3933333333333,296.7125,331.72875,371.97249999999997,376.5925,381.7025,391.48125,459.316,403.4533333333333,398.2275,453.5775,488.7633333333333,444.99,432.01,431.8875,503.4675,508.42666666666673,407.19500000000005,371.56500000000005,,416.0244444444445,289.864,452.83714285714285,419.2666666666667,435.85,482.58,254.198,L8
2017-03-05 22:07:02.841,394.204,415.908,421.0400000000001,431.6,458.09,461.935,467.97999999999996,420.53749999999997,430.1566666666667,430.365,441.04875,450.95375,455.47375,451.93,435.921,457.236,461.521,465.841,468.8349999999999,471.97299999999996,477.1450000000001,480.32399999999996,480.25600000000003,486.44000000000005,491.843,493.30699999999996,495.32399999999996,490.029,484.8950000000001,484.86400000000003,485.37399999999997,438.59999999999997,494.13599999999997,486.68500000000006,491.517,495.247,491.629,478.03900000000004,471.72300000000007,477.275,463.24249999999995,478.2075,493.724,500.549,493.40625,507.20875,512.7114285714287,505.02199999999993,502.207,488.29400000000004,478.60300000000007,475.45,464.80199999999996,459.03999999999996,467.08000000000004,493.49499999999995,500.61,499.04625,490.02,453.436,446.704,440.41,462.28999999999996,408.30000000000007,420.25999999999993,414.4050000000001,,439.9649999999999,442.1500000000001,,511.69,504.9849999999998,456.80250000000007,466.2200000000001,462.37749999999994,406.973,423.63100000000003,315.86499999999995,512.4800000000002,516.9300000000001,,,408.9650000000001,,411.645,422.11499999999995,435.57499999999993,,419.8,476.8749999999999,533.8349999999999,445.4749999999999,471.69500000000016,472.8866666666667,472.265,419.24249999999995,440.45666666666665,473.52250000000004,415.90833333333336,483.74333333333334,469.04999999999995,423.4,503.75,490.065,492.505,253.21999999999997,283.99,279.65000000000003,364.4275,295.09499999999997,430.24125,267.45999999999987,245.84999999999997,300.89,299.895,313.13749999999993,280.03249999999997,290.5225,320.49,366.55999999999995,376.47249999999997,384.7149999999999,387.25749999999994,458.1775,406.10499999999996,401.16999999999996,437.8,508.59,444.99,439.88,423.385,485.665,524.4200000000001,407.19500000000005,371.56500000000005,,450.85499999999996,283.28,448.34250000000003,426.8950000000001,437.755,496.30999999999995,259.28,L8
