dates,nzd0063-0000,nzd0063-0001,nzd0063-0002,nzd0063-0003,nzd0063-0004,nzd0063-0008,nzd0063-0009,nzd0063-0010,nzd0063-0011,nzd0063-0012,nzd0063-0013,nzd0063-0014,nzd0063-0005,nzd0063-0006,nzd0063-0007,satname
2005-05-30 21:59:15+00:00,353.365,333.84,349.93,342.1375,329.74,316.17,308.3066666666667,326.55,308.796,317.246,325.52799999999996,320.012,332.3133333333334,325.6333333333333,322.96,L5
2005-07-17 21:59:11+00:00,353.365,332.96,353.045,333.524,327.87,314.0775,307.58,320.82666666666665,310.1466666666667,316.985,324.46166666666664,319.8433333333333,329.51750000000004,322.9225,320.28749999999997,L5
2006-02-26 22:02:11+00:00,,,,,,344.51,338.48,341.75,,,,,358.26,347.32,350.11,L5
2006-05-17 22:03:33+00:00,,331.89,351.57,318.46,321.13,329.23,324.82000000000005,326.075,320.43,321.78,324.52,314.01,339.01,331.16499999999996,333.19,L5
2006-08-21 22:05:19+00:00,324.61,334.91999999999996,353.49,324.615,323.02,322.44,318.6366666666667,320.6333333333333,317.975,319.28,322.28999999999996,314.68,334.81333333333333,327.6433333333334,325.93333333333334,L5
2006-11-25 22:06:19+00:00,324.61,337.95,355.41,330.77,324.91,308.86,306.27,309.395,315.52,315.465,319.1,318.70500000000004,326.42,320.6,311.42,L5
2007-02-13 22:06:47+00:00,324.61,337.95,355.41,330.77,324.91,308.86,306.27,309.395,315.52,315.465,319.1,330.7966666666667,326.42,320.6,311.42,L5
2007-09-25 22:04:24+00:00,,,,,,,,,,,,,361.46,,,L5
2009-02-02 21:56:58+00:00,,,,,,,,,,,,357.13,,360.53,,L5
2011-03-12 22:01:19+00:00,333.24,327.41,,322.34,302.97,294.94,295.91,,302.03,298.83,310.87,,,,302.62,L5
2011-08-19 22:00:12+00:00,333.24,327.41,,322.34,302.97,324.735,325.08500000000004,,302.03,298.83,310.87,364.87,,358.03,302.62,L5
2011-09-04 22:00:27+00:00,333.24,327.41,,322.34,302.97,324.735,332.2733333333333,,302.03,332.22,337.515,363.37,,358.33,329.295,L5
2013-05-20 22:13:26+00:00,,,,352.35,345.38,343.37,334.88,345.9,341.75,344.03,348.78,340.69,345.31,340.6,339.62,L8
2013-06-21 22:13:43+00:00,355.13,,,349.375,344.175,341.305,332.69,343.66999999999996,340.925,342.42499999999995,347.53,341.275,342.155,339.815,338.31,L8
2013-09-25 22:13:17+00:00,355.13,,,349.375,348.2033333333334,345.72,339.1066666666666,343.66999999999996,340.925,342.42499999999995,347.53,341.275,345.3533333333333,343.31666666666666,343.01,L8
2014-01-31 22:12:28+00:00,,,,,356.97,354.55,351.94,,,,,,351.75,350.32,352.41,L8
2014-03-20 22:12:13+00:00,339.87,332.02,345.07,319.36,341.21666666666664,324.20000000000005,323.755,296.64,306.35,313.31,315.47,309.16,327.305,321.42499999999995,321.285,L8
2014-04-21 22:11:42+00:00,347.185,332.02,345.07,332.97,333.24666666666667,309.68,310.43,313.065,319.855,323.555,326.975,325.19000000000005,316.85,306.67499999999995,306.19500000000005,L8
2014-05-07 22:11:02+00:00,347.185,332.02,335.44,332.97,325.815,309.68,310.43,313.065,312.38000000000005,316.36,320.93,316.04,310.75666666666666,306.67499999999995,306.19500000000005,L8
2014-05-23 22:11:18+00:00,347.185,337.29499999999996,335.44,338.0,330.546,313.8433333333333,311.08666666666664,319.25,316.8575,319.40500000000003,323.91,319.115,317.455,314.02666666666664,310.93,L8
2014-07-26 22:11:43+00:00,347.185,337.29499999999996,335.44,341.6325,332.6033333333333,319.625,316.2675,324.1225,320.962,323.41,328.09000000000003,324.01,322.588,318.905,316.4575,L8
2014-10-14 22:11:38+00:00,350.78999999999996,341.125,325.81,348.855,332.038,328.46000000000004,322.5025,332.5375,325.94000000000005,327.12600000000003,332.17600000000004,328.08,328.772,326.8225,324.6875,L8
2015-01-02 22:11:27+00:00,349.625,340.98,355.83,348.74333333333334,335.22999999999996,331.2733333333333,324.33,332.5,331.65333333333336,334.2233333333333,336.83,333.05,334.78000000000003,327.68666666666667,326.79333333333335,L8
2015-06-27 22:10:46+00:00,352.17,342.28,355.83,345.45,323.455,320.105,313.36,322.27,321.62,325.295,326.775,321.58000000000004,321.28499999999997,317.225,316.16499999999996,L8
2015-07-29 22:11:01+00:00,357.65,,,351.07,331.005,326.375,322.07,330.695,330.495,330.395,336.235,328.07,329.125,325.105,324.075,L8
2015-12-20 22:11:33+00:00,357.65,,,352.53,336.00333333333333,331.3566666666666,326.02666666666664,335.41333333333336,334.6133333333333,334.2,341.3733333333333,332.26666666666665,333.4866666666667,329.4266666666667,329.6466666666667,L8
2016-02-22 22:11:18+00:00,,,,353.99,346.0,341.32,345.905,344.85,342.85,341.81,351.65,340.66,342.21,338.07,340.79,L8
2016-03-25 22:11:08+00:00,,,,353.99,346.0,341.32,345.905,344.85,342.85,341.81,351.65,347.38,342.21,338.07,340.79,L8
2016-05-12 22:10:56+00:00,,,,353.99,346.0,341.32,345.905,344.85,342.85,341.81,360.345,347.38,356.79499999999996,354.49,340.79,L8
2016-06-13 22:11:06+00:00,346.61,,,343.18,333.825,331.47,334.27,333.315,333.765,333.89,350.21000000000004,339.5933333333333,346.5,342.41,329.155,L8
2016-06-29 22:11:39+00:00,350.6,,,340.555,332.32,331.37,334.51666666666665,332.29499999999996,333.40999999999997,334.02,348.4466666666667,339.95,347.3733333333333,343.2866666666667,328.025,L8
2016-07-15 22:11:46+00:00,352.1266666666667,,,342.3633333333334,337.29333333333335,333.87666666666667,334.195,335.57666666666665,335.75,336.26666666666665,348.3525,339.2725,346.4175,342.4875,332.36999999999995,L8
2016-08-16 22:11:53+00:00,352.1266666666667,,,343.2125,337.495,333.2125,332.02,335.455,334.6375,334.03499999999997,344.67600000000004,335.602,344.596,341.286,333.90749999999997,L8
2016-11-20 22:12:09+00:00,352.1266666666667,,,343.2125,340.93600000000004,333.2125,331.77000000000004,335.455,334.6375,334.03499999999997,344.196,335.826,341.354,333.88,333.90749999999997,L8
2017-02-24 22:11:42+00:00,351.69,,,347.52,343.115,327.59,338.01,333.25,327.33,328.11,351.15,341.595,344.14,327.44,325.71,L8
2017-04-13 22:10:53+00:00,351.69,,,347.52,330.1033333333333,319.715,326.4066666666667,324.58500000000004,322.79499999999996,323.26,341.71000000000004,332.72333333333336,333.54,319.395,317.145,L8
2017-09-04 22:11:55+00:00,,,,355.07,324.82,325.405,321.02,331.13,329.81,329.45500000000004,334.36,327.055,327.395,326.68,324.22,L8
2018-01-10 22:11:54+00:00,,344.82,,350.68,340.265,334.545,329.51,338.78,335.63,335.21500000000003,341.71500000000003,334.275,337.815,335.19,334.57500000000005,L8
2018-03-31 22:11:15+00:00,,344.82,,339.33500000000004,330.14,322.61,317.065,326.725,329.9,329.93,332.74,327.46500000000003,324.53499999999997,321.42,323.635,L8
2018-07-05 22:10:54+00:00,356.24,344.82,,339.33500000000004,335.74333333333334,328.43333333333334,324.09666666666664,332.3433333333333,341.94,336.93,341.84999999999997,333.3866666666667,330.7633333333333,328.06666666666666,329.04,L8
2018-09-07 22:11:24+00:00,356.24,,,343.5,340.01,333.18,329.0933333333333,336.68,347.33500000000004,342.57500000000005,345.0833333333333,335.9866666666667,335.15333333333336,332.35333333333335,333.08333333333337,L8
2019-02-14 22:11:09+00:00,357.6,,,354.62,343.86,337.495,329.57500000000005,337.685,336.48,336.145,342.3,332.435,339.33000000000004,334.5,335.525,L8
2019-03-02 22:11:05+00:00,356.265,,,350.695,339.89,334.92,328.44666666666666,336.6666666666667,333.9166666666667,332.8533333333333,338.6366666666667,329.26666666666665,337.5733333333333,332.12333333333333,332.5366666666667,L8
2019-05-21 22:11:27+00:00,356.265,,,346.77,335.95,342.05,336.78000000000003,341.99666666666667,330.53,328.66999999999996,345.74333333333334,337.76666666666665,333.185,327.57,328.095,L8
2019-06-06 22:11:35+00:00,356.265,324.28,,346.77,337.86999999999995,342.05,335.165,343.05,330.61999999999995,331.31,348.0375,335.0375,337.05,333.62666666666667,333.98333333333335,L8
2019-06-22 22:11:40+00:00,356.265,324.28,,346.77,337.86999999999995,342.05,335.165,343.05,330.61999999999995,331.31,352.29200000000003,335.0375,337.05,333.62666666666667,333.98333333333335,L8
2019-07-08 22:11:44+00:00,350.19000000000005,332.34,,339.35,335.44,336.495,330.034,337.72200000000004,327.0675,327.575,346.18833333333333,330.278,334.23,330.1625,330.6875,L8
2019-07-24 22:11:48+00:00,350.19000000000005,332.34,,344.6166666666666,338.752,338.674,332.4916666666667,340.04,331.01,327.575,346.18833333333333,333.19,337.578,333.76599999999996,333.822,L8
2020-02-01 22:11:53+00:00,,,,349.61,339.68,333.42,335.37,340.69,358.83,336.8,355.03,331.5,335.12,335.28,333.76,L8
2020-04-21 22:10:57+00:00,355.09,,,351.155,343.64,337.185,337.17,344.145,358.84000000000003,339.975,356.17499999999995,336.445,339.28,338.69,336.73,L8
2020-06-08 22:11:00+00:00,350.53999999999996,,,344.93333333333334,340.6166666666667,334.0833333333333,331.74,340.24333333333334,349.6233333333333,337.5933333333333,350.01666666666665,335.73333333333335,337.77666666666664,336.26666666666665,333.51666666666665,L8
2020-07-10 22:11:15+00:00,350.53999999999996,,,344.93333333333334,334.69,329.435,323.775,332.475,339.4625,331.64,341.185,330.37,332.5925,330.42,327.9475,L8
2021-02-19 22:11:27+00:00,,,,,346.28,339.66,340.32,346.33,347.26,340.84,352.03,341.3,342.19,340.38,337.53,L8
2021-03-23 22:11:13+00:00,,,,357.43,347.85,341.645,342.995,348.395,347.54499999999996,343.73,351.94,342.87,344.5,342.58,340.61,L8
2021-04-24 22:11:01+00:00,,,,355.07500000000005,347.94666666666666,342.40000000000003,340.22,347.74666666666667,345.33,343.60999999999996,351.51,342.26666666666665,344.52,342.27,340.81333333333333,L8
2021-05-26 22:11:07+00:00,341.79,338.09,348.18,344.23333333333335,341.515,336.6075,332.8375,341.1475,339.9925,338.8225,345.805,337.57,338.2725,335.5475,333.49,L8
2021-06-11 22:11:14+00:00,345.54,338.09,348.18,342.805,339.71799999999996,336.11800000000005,331.27,339.246,338.198,337.592,343.65999999999997,336.454,337.494,334.878,333.252,L8
2021-07-13 22:11:19+00:00,345.54,338.09,348.18,342.805,344.7416666666666,336.11800000000005,331.27,343.5916666666667,338.198,337.592,347.9433333333333,341.4266666666667,337.494,340.50166666666667,338.86833333333334,L8
2021-10-01 22:12:10+00:00,348.06333333333333,344.07,348.18,340.945,341.09,332.05,323.4533333333333,341.19000000000005,331.9666666666667,333.5,345.94499999999994,340.705,332.8325,337.59,336.118,L8
2021-11-06 22:12:48+00:00,348.06333333333333,344.07,348.18,337.02,339.3275,328.09666666666664,333.01666666666665,339.4366666666667,340.75666666666666,340.47,350.09749999999997,346.13,328.92333333333335,336.575,334.8425,L9
2021-11-18 22:12:08+00:00,348.06333333333333,344.07,348.18,337.02,342.742,328.09666666666664,339.64,339.4366666666667,340.75666666666666,340.47,353.09000000000003,349.69,328.92333333333335,336.575,334.8425,L8
2022-01-21 22:11:35+00:00,353.11,350.05,,349.99,348.21999999999997,330.9,361.435,,367.27,364.28,366.16,363.51666666666665,332.86,330.1,328.6,L8
2022-06-14 22:11:59+00:00,,,,,355.56,,,,,,367.32,363.86,,,,L8
2022-07-16 22:11:39+00:00,,,,,360.72,365.53,361.05,371.02,365.39,369.14,367.205,365.24,,,368.17,L8
2023-02-01 22:11:53+00:00,331.19,,325.9,332.04,315.59,,,,,,,,,,,L9
2023-03-05 22:11:37+00:00,338.015,343.12,338.9,337.96000000000004,325.255,322.69,,325.59,325.48,326.71,331.99,325.92,326.36,323.61,321.12,L9
2023-03-13 22:11:23+00:00,338.015,343.12,338.9,337.96000000000004,334.1566666666667,322.69,357.71,325.59,325.48,326.71,331.99,335.565,339.28499999999997,336.46500000000003,321.12,L8
2023-03-21 22:11:31+00:00,338.015,343.12,338.9,337.96000000000004,339.585,322.69,358.45,343.85,325.48,346.185,347.77,342.26,346.01,343.3766666666667,321.12,L9
2023-05-16 22:10:40+00:00,338.015,343.12,338.9,337.96000000000004,341.808,332.555,353.41333333333336,344.73,336.645,345.59999999999997,348.18666666666667,343.03499999999997,346.29499999999996,344.34000000000003,332.725,L8
2023-05-24 22:10:53+00:00,341.21666666666664,343.36,338.9,339.2966666666667,340.7966666666667,331.1366666666667,345.615,341.0575,333.76666666666665,341.3575,344.46500000000003,339.844,343.78999999999996,341.432,331.58666666666664,L9
2023-06-09 22:10:48+00:00,341.21666666666664,343.36,338.9,342.315,341.81857142857143,333.29,343.79,340.928,334.4325,341.694,345.82,340.995,344.03999999999996,341.63000000000005,333.725,L9
2023-07-11 22:11:24+00:00,345.2175,343.36,338.9,345.028,342.29625,335.21,343.1116666666667,342.0216666666667,336.048,342.0233333333333,346.76500000000004,341.39428571428573,344.2257142857143,341.8157142857143,335.03599999999994,L9
2023-08-28 22:11:44+00:00,349.89333333333326,343.36,351.9,349.592,345.7675,336.32666666666665,340.9328571428572,341.99142857142857,336.735,341.8071428571429,346.34999999999997,340.53125,344.26374999999996,341.42625,335.7133333333333,L9
2023-10-15 22:12:03+00:00,353.84999999999997,343.6,,351.01,344.68833333333333,337.91,332.61999999999995,340.24833333333333,338.49666666666667,339.11,346.41333333333336,339.39166666666665,342.3333333333333,339.6533333333333,337.9,L9
2024-01-11 22:11:32+00:00,356.71,,,352.91499999999996,348.9066666666667,337.05000000000007,326.9749999999999,338.53,346.35999999999996,337.44499999999994,346.715,342.2266666666667,341.225,337.66999999999996,336.67,L8
2024-02-04 22:12:07+00:00,356.71,,,352.31333333333333,346.3525,336.41333333333336,327.21666666666664,339.51,344.4775,337.5233333333333,346.6266666666667,340.4075,340.0133333333333,336.6566666666667,335.29,L9
2024-02-12 22:11:54+00:00,346.16499999999996,,,351.26,341.25600000000003,332.4175,324.52,336.5775,342.82399999999996,336.75,346.7525,338.79,333.825,331.2375,330.7625,L8
2024-03-23 22:11:55+00:00,345.19,,,349.30500000000006,339.01,328.77750000000003,322.3,334.73,340.102,333.875,344.20250000000004,337.08000000000004,329.67,327.68,327.4625,L9
2024-04-08 22:11:23+00:00,341.72249999999997,335.11,,349.30500000000006,334.11833333333334,325.77,317.954,331.364,336.24666666666667,330.77,339.238,332.63666666666666,324.73,322.33599999999996,322.522,L9
2024-05-02 22:11:08+00:00,336.72666666666663,335.11,,348.75000000000006,334.335,327.298,320.08799999999997,333.152,336.61333333333334,331.20200000000006,338.496,333.1766666666667,326.07599999999996,323.594,323.76,L8
2024-05-10 22:11:00+00:00,339.375,335.11,,348.07000000000005,334.61,327.30333333333334,320.18833333333333,332.6616666666667,335.1257142857143,330.48333333333335,337.56333333333333,332.9114285714286,327.0566666666667,324.4716666666667,324.40166666666664,L9
2024-05-18 22:10:31+00:00,339.375,335.11,,349.706,336.61375,330.27,323.7442857142857,335.42285714285714,337.28125,335.0942857142857,340.60571428571427,334.86875000000003,330.25142857142856,327.9114285714286,327.34285714285716,L8
2024-05-26 22:10:48+00:00,339.375,327.84000000000003,352.35,345.115,334.8877777777777,328.33,323.7442857142857,332.73375,334.65333333333336,335.0942857142857,340.60571428571427,332.3311111111111,328.7075,326.43875,325.625,L9
2024-06-27 22:10:53+00:00,339.375,327.84000000000003,352.35,345.115,334.8877777777777,328.33,323.7442857142857,332.73375,334.65333333333336,335.0942857142857,343.96625,332.3311111111111,328.7075,326.43875,325.625,L9
2024-09-23 22:11:42+00:00,339.32000000000005,327.84000000000003,352.35,341.48,337.0233333333333,328.74399999999997,332.072,336.65333333333336,335.1983333333333,342.2,348.28833333333336,332.8566666666667,335.2283333333333,332.88166666666666,332.56333333333333,L8
2024-12-04 22:11:36+00:00,,,,,357.96500000000003,,357.26,361.72,363.77,366.46,366.365,352.77,362.47,359.86,365.99,L9
2024-12-28 22:11:26+00:00,,,,355.38,354.2366666666667,341.72,349.33,354.99,361.54999999999995,353.29499999999996,360.86,350.17333333333335,352.4,350.29,353.045,L8
2025-01-29 22:11:28+00:00,,,,355.38,354.1625,351.895,351.49333333333334,355.8233333333333,361.9066666666667,353.29499999999996,360.86,351.5675,352.10999999999996,353.8866666666667,353.045,L8
2025-03-10 22:11:52+00:00,342.64,,,355.38,349.344,342.64000000000004,343.5575,349.195,353.595,344.95,351.16,346.778,345.955,345.5125,343.15333333333336,L9
2025-04-11 22:11:17+00:00,342.64,,,355.38,347.065,342.64000000000004,338.99,345.02,350.2033333333334,334.19499999999994,344.12,346.782,340.45,340.72999999999996,331.735,L9
2025-04-19 22:10:53+00:00,339.98,335.12,,355.38,339.72799999999995,333.1825,328.4325,336.65250000000003,341.7125,329.0466666666666,336.72333333333336,342.0833333333333,332.215,329.8775,322.1666666666667,L8
2025-05-13 22:10:58+00:00,341.48,335.12,,348.14,337.8933333333333,332.304,326.24,335.852,339.40999999999997,329.565,335.9825,340.45,332.18,329.202,323.7,L9
2025-05-21 22:10:52+00:00,343.3725,335.12,,348.43333333333334,338.0157142857143,333.19166666666666,326.6116666666667,336.78833333333336,339.24,331.6,337.634,340.56874999999997,333.5316666666667,329.96999999999997,326.114,L8
2025-05-29 22:11:15+00:00,340.434,329.46000000000004,338.2,339.97749999999996,335.1875,330.5,321.53285714285715,336.78833333333336,339.24,331.6,337.634,340.56874999999997,331.19428571428574,327.05571428571426,323.62166666666667,L9
2025-06-06 22:11:18+00:00,341.04833333333335,334.18333333333334,338.2,339.566,331.87625,330.31875,321.17875,335.5142857142857,337.57714285714286,331.175,336.56166666666667,337.50874999999996,331.13125,326.68,324.36285714285714,L8
2025-06-22 22:11:31+00:00,341.04833333333335,334.18333333333334,338.2,340.90333333333336,333.2555555555556,331.89000000000004,322.46333333333337,336.58875,337.99,332.8757142857143,338.2342857142857,338.4033333333333,332.3544444444444,328.26222222222225,326.57875,L8
2025-07-16 22:11:13+00:00,338.5442857142857,334.18333333333334,338.2,339.78499999999997,330.4455555555556,329.31888888888886,321.03999999999996,335.09375,334.5775,333.40000000000003,335.1933333333333,337.58124999999995,329.5411111111111,325.6066666666667,323.84250000000003,L9
2025-08-01 22:11:18+00:00,339.53,337.6975,338.2,339.92285714285714,327.72,325.7311111111111,317.7366666666667,332.26875,330.8125,333.29875,335.28999999999996,334.36375,327.21888888888884,321.9144444444444,324.4177777777778,L9
2025-08-09 22:11:25+00:00,339.53,337.6975,338.2,340.37624999999997,329.03000000000003,327.06,319.553,333.3744444444444,331.6955555555556,334.1666666666667,337.68625,335.6344444444444,328.637,323.529,325.78499999999997,L8
2025-11-05 22:11:46+00:00,339.37999999999994,338.5566666666667,338.2,341.8222222222222,333.1955555555556,332.13111111111107,324.3211111111111,338.11875,335.0675,337.62,343.27714285714285,338.2714285714286,333.1211111111111,329.12555555555554,330.5155555555555,L9
