dates,nzd0364-0000,nzd0364-0001,nzd0364-0002,nzd0364-0003,nzd0364-0004,nzd0364-0005,nzd0364-0006,nzd0364-0007,nzd0364-0008,nzd0364-0009,nzd0364-0010,nzd0364-0011,nzd0364-0012,nzd0364-0013,nzd0364-0014,nzd0364-0015,nzd0364-0016,nzd0364-0017,nzd0364-0018,satname
2002-05-07 21:56:03+00:00,349.18333333333334,356.65000000000003,351.2533333333334,347.1633333333334,340.8925,328.0,323.47,315.8675,297.1375,302.0066666666667,295.5466666666666,301.18000000000006,295.05500000000006,277.1575,269.265,253.9225,239.555,241.61666666666667,253.99666666666667,L7
2002-08-27 21:55:12+00:00,346.705,,349.43,366.6,334.71,326.67499999999995,328.65999999999997,318.12,295.755,296.63,291.63,296.67,289.09,275.59,258.99,249.32,244.575,239.82,248.595,L7
2002-09-12 21:55:07+00:00,352.97333333333336,371.96,357.31,364.605,339.75666666666666,331.40333333333336,330.53,322.48,304.96999999999997,304.09000000000003,298.255,301.92,292.01,279.03,262.28000000000003,251.88333333333333,244.84,240.98333333333335,249.1,L7
2002-10-14 21:54:55+00:00,356.83,373.21,361.42333333333335,366.50333333333333,342.545,336.77,334.3975,326.4475,311.7675,312.53000000000003,302.41333333333336,301.92,292.01,283.91999999999996,264.8675,255.14999999999998,247.2225,241.9525,250.375,L7
2002-10-30 21:55:01+00:00,356.164,369.0233333333333,361.14,362.0625,342.338,336.37,334.54,327.092,315.754,311.20500000000004,303.86,299.7,294.57666666666665,281.73400000000004,264.158,254.138,246.728,241.558,249.48000000000002,L7
2003-01-02 21:55:34+00:00,355.622,359.8025,361.14,362.0625,337.738,333.03200000000004,327.75200000000007,323.384,314.796,311.20500000000004,303.86,299.7,294.57666666666665,283.54,264.98249999999996,256.105,246.55750000000003,241.73499999999999,249.61,L7
2003-01-18 21:55:42+00:00,353.64166666666665,354.626,353.652,358.044,335.505,333.235,322.5133333333334,319.235,307.27833333333336,311.20500000000004,303.86,299.7,294.57666666666665,279.368,263.866,254.402,244.752,241.64600000000002,249.10399999999998,L7
2003-02-19 21:55:54+00:00,352.2685714285714,354.0683333333333,353.652,358.044,332.1942857142857,331.7428571428572,318.8014285714286,316.63428571428574,302.09714285714284,303.738,303.86,299.7,289.34499999999997,280.33666666666664,263.9433333333333,254.11666666666667,245.29666666666665,240.855,250.18166666666664,L7
2003-03-23 21:55:52+00:00,346.03833333333336,347.205,344.66749999999996,345.225,326.24,329.20166666666665,311.14833333333337,307.685,289.9033333333333,303.50333333333333,309.46500000000003,295.26,286.67999999999995,279.86,263.102,252.804,246.196,238.27000000000004,249.51400000000004,L7
2003-04-08 21:55:59+00:00,339.24142857142857,345.96,344.66749999999996,345.225,325.35714285714283,327.8614285714285,309.2628571428572,307.685,286.98571428571427,301.515,309.46500000000003,285.71000000000004,283.1666666666667,275.374,262.85999999999996,252.07833333333335,245.20666666666668,238.125,249.12833333333333,L7
2003-04-24 21:55:58+00:00,328.3142857142857,342.84857142857135,338.2775,339.71500000000003,321.1385714285714,321.10857142857145,303.46714285714285,299.71,277.50428571428574,287.3725,308.2,285.71000000000004,283.1666666666667,269.57,260.445,248.33333333333334,243.70833333333334,236.42,248.08166666666668,L7
2003-07-21 21:43:45+00:00,322.35,345.524,342.11999999999995,339.3733333333334,321.68999999999994,318.67600000000004,304.02799999999996,297.365,267.73,282.71,,276.16,276.62999999999994,273.06666666666666,261.292,245.64600000000002,239.9,234.3125,248.8775,L5
2003-12-21 21:39:43+00:00,346.67,354.39,357.24,333.03,322.36,313.23,313.065,309.265,,288.505,,294.01,280.1,276.59,264.51,235.91,219.53,267.13,256.73,L5
2003-12-28 21:45:57+00:00,343.975,345.32,346.66499999999996,333.03,307.4533333333333,313.23,313.065,309.265,292.66,287.0466666666667,,292.33500000000004,269.51,284.395,262.375,230.495,222.59,243.185,232.585,L5
2004-04-02 21:46:30+00:00,341.28,345.565,345.365,334.95,292.78499999999997,315.56,319.355,326.54,302.20500000000004,286.9733333333333,290.67,292.8,258.92,296.68999999999994,265.76,233.84,234.65,240.14333333333335,234.10666666666668,L5
2004-05-04 21:47:27+00:00,341.28,345.565,345.365,334.95,292.78499999999997,315.56,311.6666666666667,321.83666666666664,300.86333333333334,287.35249999999996,290.67,290.8625,270.775,298.44666666666666,282.29333333333335,232.15333333333334,231.60666666666668,232.0825,234.10666666666668,L5
2004-06-05 21:48:24+00:00,347.03999999999996,349.70666666666665,349.7033333333333,339.2366666666667,292.78499999999997,321.93333333333334,316.46500000000003,322.3175,306.31,294.442,306.5,296.12800000000004,283.49,299.12249999999995,281.9675,235.1175,231.405,231.936,233.145,L5
2004-07-23 21:49:45+00:00,352.8,356.43499999999995,356.51,349.4333333333334,,331.84,320.3233333333334,323.735,302.59749999999997,294.385,306.5,298.6566666666667,295.775,301.4299999999999,289.21,238.46333333333334,233.32333333333335,224.4366666666667,233.705,L5
2004-08-24 21:50:29+00:00,348.67,355.21000000000004,353.9166666666667,347.01,271.26,331.84,320.3233333333334,321.07599999999996,301.538,293.162,306.5,292.7175,290.41333333333336,295.13749999999993,282.585,232.8675,229.35250000000002,224.4366666666667,233.705,L5
2004-09-25 21:51:19+00:00,353.08,356.3875,354.09250000000003,347.77200000000005,271.26,333.78333333333336,320.445,320.42833333333334,303.29833333333335,294.66833333333335,304.26,292.216,289.65749999999997,292.27,279.316,232.75,229.952,224.07999999999998,228.17666666666665,L5
2004-11-12 21:52:15+00:00,354.115,357.7325,353.91999999999996,347.08000000000004,271.26,332.89000000000004,324.09,315.37,304.17400000000004,298.736,307.51,294.48249999999996,292.3175,287.85,270.9125,233.1825,230.035,226.52666666666664,223.13,L5
2005-01-15 21:53:21+00:00,351.37750000000005,354.81000000000006,352.165,348.0,271.26,331.30333333333334,325.6266666666667,314.57399999999996,300.844,292.71999999999997,300.1,286.91333333333324,286.7833333333333,283.4166666666667,267.55333333333334,229.57333333333335,229.78,224.11499999999998,219.565,L5
2005-03-04 21:54:04+00:00,354.49250000000006,354.04999999999995,351.52500000000003,351.1933333333333,263.23,331.30333333333334,325.6266666666667,317.775,307.305,299.32,296.57,292.06333333333333,288.5933333333333,284.53999999999996,268.18,237.36,236.22333333333333,226.10333333333332,222.44333333333336,L5
2005-04-05 21:54:19+00:00,352.02333333333337,353.045,351.28,351.38,266.44,328.12,328.0350000000001,317.96999999999997,304.5625,297.88,294.96500000000003,289.3966666666667,291.2,286.40999999999997,269.15,239.90000000000003,241.09,221.93666666666664,221.49666666666667,L5
2005-04-21 21:54:22+00:00,352.02333333333337,354.22,352.63199999999995,351.68666666666667,263.4766666666667,328.12,328.0350000000001,317.96999999999997,304.5625,297.88,297.2266666666667,289.6425,292.53,289.09999999999997,271.03,234.99333333333334,235.95,220.005,218.8125,L5
2005-05-23 21:54:36+00:00,350.55333333333334,353.65600000000006,351.682,351.1966666666667,281.3575,328.55,328.295,316.53,304.44,292.885,295.63,287.415,291.1825,286.0433333333333,269.4066666666667,234.30333333333337,232.9875,218.26666666666665,217.74666666666667,L5
2005-06-08 21:54:44+00:00,349.52,353.74333333333334,351.77833333333336,350.08750000000003,292.688,328.3566666666667,328.52000000000004,316.5675,305.90999999999997,293.94666666666666,293.4733333333333,288.216,290.692,287.2725,268.845,234.98250000000002,230.002,218.26666666666665,217.74666666666667,L5
2005-07-10 21:54:55+00:00,346.678,353.89428571428573,351.5585714285715,349.70799999999997,299.6383333333333,327.55,326.4825,315.496,305.80833333333334,291.4575,293.4733333333333,288.216,289.52333333333337,286.21999999999997,268.845,234.98250000000002,230.002,218.26666666666665,217.74666666666667,L5
2005-08-27 21:55:20+00:00,348.226,354.9542857142857,351.4428571428571,348.106,304.72285714285715,326.6975,323.39,315.256,307.4483333333333,293.586,293.72749999999996,289.3183333333333,289.56714285714287,287.60999999999996,269.174,235.71999999999997,229.38333333333333,214.615,216.98000000000002,L5
2005-09-28 21:55:20+00:00,347.35600000000005,355.53000000000003,351.23857142857145,346.1483333333333,316.2257142857143,326.368,323.482,314.992,308.3683333333333,293.256,293.63,289.71666666666664,289.86857142857144,288.77833333333336,269.53200000000004,233.084,225.26833333333335,209.46000000000004,213.24,L5
2005-10-07 21:49:06+00:00,347.35600000000005,355.4683333333333,350.83833333333337,346.1483333333333,323.9883333333333,326.368,323.482,314.992,309.816,292.6383333333333,291.096,291.4716666666667,290.34999999999997,291.4342857142857,274.81,237.95666666666668,224.70833333333334,219.11666666666667,212.72000000000003,L5
2005-10-30 21:55:15+00:00,347.77,355.155,349.15500000000003,345.69166666666666,336.34999999999997,326.2416666666667,322.35,314.0783333333333,309.28000000000003,293.05428571428575,291.572,285.7316666666666,288.28285714285715,290.09857142857146,272.04833333333335,240.512,225.544,221.57,214.68,L5
2005-11-08 21:49:16+00:00,347.77,355.155,349.15500000000003,345.69166666666666,336.34999999999997,326.2416666666667,322.35,314.0783333333333,309.28000000000003,293.05428571428575,289.16833333333335,286.89714285714285,288.83625,291.63,275.66285714285715,243.04833333333332,227.54833333333332,221.57,214.68,L5
2006-02-19 21:57:51+00:00,349.61249999999995,352.4625,346.1575,343.44000000000005,336.90000000000003,325.72333333333336,321.21333333333337,312.7525,304.065,294.69750000000005,289.16999999999996,286.02799999999996,290.08000000000004,295.21,278.72799999999995,245.745,229.8825,219.71333333333334,218.115,L5
2006-06-27 22:00:00+00:00,345.32,351.13,347.825,347.79,333.88,324.78,320.8,310.95500000000004,297.79499999999996,284.52,,281.17,283.46,279.13,263.26,229.66,177.43,216.0,221.55,L5
2006-09-15 22:01:03+00:00,343.28499999999997,355.65,351.2,341.505,335.255,322.645,318.115,312.44500000000005,302.335,282.63,,281.295,281.40999999999997,279.76,263.97,227.555,197.215,,,L5
2006-10-10 21:55:08+00:00,343.28499999999997,355.65,351.2,329.86333333333334,324.59999999999997,315.4533333333333,311.3433333333333,309.17333333333335,298.8933333333333,283.46666666666664,277.58,285.15333333333336,285.9633333333333,286.6166666666666,273.3866666666667,238.79666666666665,211.14666666666668,242.11,,L5
2006-11-02 22:01:32+00:00,346.98333333333335,356.25666666666666,351.02,329.86333333333334,327.78,319.04999999999995,314.415,310.83000000000004,298.0925,286.03499999999997,282.28499999999997,287.78000000000003,286.9575,288.26,273.3866666666667,238.95749999999998,216.745,227.10000000000002,207.3,L5
2007-01-05 22:02:04+00:00,345.25333333333333,349.77,345.8,325.90333333333336,313.195,317.13999999999993,312.2866666666667,309.3833333333334,294.98999999999995,286.4,282.28499999999997,289.98333333333335,288.1233333333333,286.7025,273.55333333333334,240.02,229.2625,221.72333333333336,211.39,L5
2007-01-21 22:02:09+00:00,344.4425,347.435,343.4425,325.90333333333336,303.036,317.13999999999993,312.2866666666667,309.3833333333334,294.35749999999996,286.104,282.28499999999997,289.98333333333335,286.875,283.022,270.7425,239.204,230.03599999999997,222.9025,219.22333333333333,L5
2007-01-30 21:56:00+00:00,342.29,338.66999999999996,336.524,321.6525,302.01166666666666,309.1275,306.7425,302.9,289.296,286.104,282.28499999999997,289.98333333333335,286.875,283.022,273.43600000000004,241.38333333333333,235.44999999999996,229.516,225.535,L5
2007-02-06 22:02:11+00:00,342.785,339.60833333333335,337.49,325.248,304.4142857142857,310.44399999999996,307.842,303.748,290.16833333333335,286.06166666666667,282.28499999999997,289.98333333333335,285.794,281.09166666666664,271.77,240.67714285714285,235.26857142857142,228.78833333333333,225.83,L5
2008-02-25 21:57:37+00:00,354.77,347.58,342.98,,308.18,309.76,305.27,298.99,283.04,259.96,,,,,247.66,218.75,226.87,217.32,224.24,L5
2008-12-09 21:51:18+00:00,350.78,351.02,351.23,349.64,336.69,329.59,324.33,319.47,304.46,293.49,292.15,294.66,290.11,290.61,277.82,245.31,236.28,229.19,230.64,L5
2008-12-25 21:51:46+00:00,349.235,346.81,347.665,349.64,336.69,329.59,324.33,319.47,295.67499999999995,286.905,292.15,294.66,284.51,282.94,273.08,239.25,230.885,229.19,230.64,L5
2010-01-29 21:58:05+00:00,355.93,350.35,349.71,,,,,314.05,290.93,,,290.17,284.44,278.3,268.56,240.2,241.07,230.11,233.17,L5
2010-10-12 21:57:13+00:00,342.77,350.5,342.6,340.56,331.92,323.39,321.15,314.18,311.41,289.77,284.12,288.76,284.99,286.38,270.51,235.52,221.15,,,L5
2011-09-13 21:55:45+00:00,348.14,350.27,349.54,344.24,334.19,326.09,320.53,312.13,302.6,288.85,281.35,282.14,281.97,282.98,264.57,229.34,220.54,,,L5
2013-04-11 22:09:26+00:00,343.35,343.68,340.31,342.0,328.24,325.46,319.15,309.77,296.07,286.71,290.06,285.08,283.68,283.4,268.89,250.28,249.15,234.84,247.34,L8
2013-05-13 22:09:11+00:00,343.33000000000004,345.795,342.375,343.15,329.245,325.94,319.515,308.725,298.695,286.78499999999997,288.63,285.095,285.0,287.765,267.69,249.445,248.89,235.04500000000002,245.76,L8
2013-05-29 22:09:17+00:00,342.5833333333333,345.52333333333337,342.18333333333334,342.8766666666667,330.2033333333333,328.12666666666667,319.86999999999995,309.15333333333336,301.6133333333333,289.2366666666667,280.1766666666667,285.095,274.07,287.97666666666663,267.75,250.0566666666667,248.43666666666664,234.64333333333335,245.42333333333332,L8
2013-06-30 22:09:11+00:00,343.0925,347.3,343.3925,343.3075,331.4925,328.53499999999997,320.3875,310.12,304.1325,290.56,281.8975,285.8633333333333,276.47,287.005,267.65,250.6125,248.2175,234.48000000000002,244.98250000000002,L8
2013-09-02 22:09:16+00:00,346.072,351.01599999999996,347.558,346.71999999999997,333.61400000000003,331.12399999999997,323.554,312.848,306.864,293.834,285.296,288.095,279.058,288.17999999999995,270.666,254.622,249.98200000000003,236.35999999999999,246.61599999999999,L8
2013-12-07 22:08:50+00:00,349.18333333333334,353.50666666666666,350.3500000000001,347.89000000000004,335.16333333333336,332.2966666666667,326.19000000000005,316.3533333333333,310.5966666666667,300.73,292.76666666666665,289.63666666666666,285.2133333333333,286.5566666666667,273.52000000000004,261.07,253.14000000000001,238.0,248.33666666666667,L8
2014-01-24 22:08:21+00:00,347.94,349.9666666666667,347.95000000000005,345.75666666666666,330.37,329.1166666666667,322.77333333333337,313.2433333333333,298.09999999999997,293.21500000000003,295.62,280.82,283.3666666666667,285.21,272.6166666666667,257.11999999999995,254.81000000000003,239.17,249.41333333333333,L8
2014-03-13 22:07:45+00:00,343.9766666666667,342.43,340.96333333333337,339.05333333333334,324.88666666666666,323.06666666666666,316.69666666666666,308.76666666666665,292.6766666666667,282.805,289.9,277.08,279.61333333333334,281.53333333333336,266.73,251.85333333333332,252.99666666666667,237.17333333333332,247.39000000000001,L8
2014-04-30 22:06:58+00:00,343.39,342.39,340.9275,338.7375,324.935,322.7975,316.3325,307.6225,287.9,282.805,289.9,278.3225,279.51,279.5325,264.71500000000003,245.79,252.34,235.435,246.2525,L8
2014-05-16 22:06:45+00:00,342.964,342.918,341.404,339.498,325.42199999999997,323.018,316.32800000000003,307.25,285.646,283.94666666666666,289.9,279.06800000000004,279.91999999999996,278.54200000000003,263.524,245.93200000000002,252.204,234.54000000000002,245.73600000000002,L8
2014-07-03 22:07:01+00:00,342.462,343.53599999999994,342.41200000000003,340.014,325.77,322.97400000000005,316.226,306.87399999999997,282.84000000000003,286.59000000000003,285.93,279.02799999999996,280.434,278.694,262.06,243.102,251.608,234.11399999999998,244.71599999999998,L8
2014-08-04 22:07:14+00:00,342.752,345.794,344.12,341.33799999999997,327.668,324.598,318.836,309.42199999999997,290.306,291.3,286.64000000000004,284.39,281.804,279.834,262.692,246.36999999999998,251.58200000000002,234.148,244.564,L8
2014-09-05 22:07:21+00:00,348.0016666666667,350.91499999999996,348.4916666666666,346.01833333333326,333.30833333333334,330.0833333333333,323.93333333333334,314.5316666666667,297.34499999999997,298.13,292.0075,287.60499999999996,286.46,284.01,265.81166666666667,250.84,252.60500000000002,235.885,246.43999999999997,L8
2014-10-07 22:07:25+00:00,347.0233333333333,351.11833333333334,347.55,345.615,333.46666666666664,329.7183333333333,323.7416666666667,314.37166666666667,296.36,298.70199999999994,293.52666666666664,288.412,288.122,284.44199999999995,265.96,250.036,252.02,234.08166666666668,245.67666666666665,L8
2014-11-08 22:07:28+00:00,346.21000000000004,351.14000000000004,346.25333333333333,345.28999999999996,332.89,329.0083333333333,323.33833333333337,314.4916666666667,296.79333333333335,296.2483333333333,290.625,283.544,287.662,285.268,266.17,251.908,251.76999999999998,233.19500000000002,245.8133333333333,L8
2014-12-26 22:07:18+00:00,346.57666666666665,350.135,345.9866666666667,344.6666666666667,332.5166666666667,329.4316666666667,323.3233333333333,314.615,296.9433333333333,295.97166666666664,289.706,284.71400000000006,287.72200000000004,286.21,267.79200000000003,254.108,252.3766666666667,234.99333333333334,246.92499999999998,L8
2015-01-27 22:07:11+00:00,346.1133333333333,349.5783333333334,345.47,343.9583333333333,331.1066666666667,328.405,321.50333333333333,313.825,295.045,294.1183333333333,289.924,283.96400000000006,286.20799999999997,285.242,267.80400000000003,256.04599999999994,252.79166666666666,236.14166666666665,248.0583333333333,L8
2015-02-12 22:07:03+00:00,345.9066666666667,347.21,343.49500000000006,342.3416666666667,329.50166666666667,326.7083333333333,318.86,311.94166666666666,288.915,291.0366666666667,288.316,282.466,284.546,282.71,266.504,255.60399999999998,252.97666666666666,236.93499999999997,248.6,L8
2015-02-28 22:07:00+00:00,345.9066666666667,346.6985714285714,343.5971428571429,341.46999999999997,328.5371428571429,326.0857142857143,317.57000000000005,311.23857142857145,289.8385714285714,289.7114285714286,287.3183333333333,282.70666666666665,283.46999999999997,281.91833333333335,265.8783333333334,256.18333333333334,253.17857142857142,237.39285714285714,248.88285714285715,L8
2015-04-01 22:06:37+00:00,341.185,341.9857142857142,341.64,338.81857142857143,323.46714285714285,321.62857142857143,313.1171428571429,306.81428571428575,285.4657142857143,283.8857142857143,283.33666666666664,279.64,278.70166666666665,278.11333333333334,263.07666666666665,254.07499999999996,252.7914285714286,237.18714285714285,247.93857142857146,L8
2015-06-20 22:06:32+00:00,342.506,342.41,344.3999999999999,340.02500000000003,324.21666666666664,323.145,313.23833333333334,306.885,285.55,283.96999999999997,283.62,284.25666666666666,280.13166666666666,280.745,263.82666666666665,256.63,254.51600000000002,241.09,249.29666666666665,L8
2015-07-22 22:06:49+00:00,342.158,344.11999999999995,345.6466666666667,340.4916666666667,324.74333333333334,322.42,313.345,306.8,285.6383333333333,285.1133333333333,283.562,279.805,280.59999999999997,282.1433333333334,263.3966666666667,255.79333333333338,253.908,240.37666666666667,248.42833333333337,L8
2015-08-23 22:07:00+00:00,342.5075,346.2,348.312,341.75200000000007,326.37,323.76800000000003,315.576,307.296,290.20799999999997,287.16999999999996,283.7825,280.31399999999996,282.56800000000004,284.95,263.718,254.86999999999998,253.88666666666663,238.51,247.11599999999999,L8
2015-09-08 22:07:06+00:00,342.72200000000004,346.8425,352.01,343.802,329.014,324.83799999999997,317.882,309.43600000000004,292.678,289.008,286.0375,281.23400000000004,284.31800000000004,287.294,264.172,255.25799999999998,253.79,238.56599999999997,246.4,L8
2015-10-10 22:07:14+00:00,339.61199999999997,344.28,346.658,339.996,326.96200000000005,322.428,315.688,306.28000000000003,285.85,290.0925,286.6433333333334,280.076,283.628,287.004,262.428,247.85,253.18,237.425,244.42999999999998,L8
2015-11-27 22:07:23+00:00,339.57166666666666,343.37199999999996,346.105,340.1566666666667,326.58,322.63,315.035,306.0266666666667,284.29333333333335,288.772,287.2075,281.2183333333333,283.77500000000003,287.62666666666667,263.0066666666667,249.05666666666664,253.64666666666668,238.894,245.02499999999998,L8
2015-12-13 22:07:21+00:00,339.73857142857145,343.315,345.18,339.78000000000003,326.39285714285717,323.00857142857143,314.8357142857143,306.07428571428574,286.0414285714286,288.28,287.742,282.1985714285714,283.95714285714286,287.7842857142857,264.0814285714286,251.51285714285717,254.5025,239.965,245.77285714285713,L8
