dates,satname,nzd0074-0000,nzd0074-0001,nzd0074-0002,nzd0074-0003,nzd0074-0004,nzd0074-0005,nzd0074-0006,nzd0074-0007,nzd0074-0008,nzd0074-0009,nzd0074-0010,nzd0074-0011,nzd0074-0012,nzd0074-0013
2001-08-15 22:00:38.680000,L7,210.87,217.65,227.36,245.04,240.00,243.84,244.92,250.64,270.45,279.61,285.10,307.37,308.61,347.56
2001-10-02 22:00:04.650000,L7,,,,,,276.67,275.86,,,,,,,
2001-12-05 22:00:18.987000,L7,215.00,230.73,243.83,259.49,252.00,252.02,250.83,255.38,270.84,285.05,291.85,313.54,320.62,318.07
2001-12-21 22:00:29.925000,L7,256.33,262.32,272.19,279.30,283.55,270.43,289.67,299.00,291.09,,,,,
2002-01-06 22:00:31.992000,L7,268.45,316.95,293.66,314.89,295.81,324.55,254.62,256.52,269.22,280.48,290.35,305.39,299.58,
2002-01-22 22:00:40.906000,L7,283.54,280.05,287.21,292.03,293.43,268.80,301.98,319.42,312.41,317.23,327.70,342.14,344.13,333.20
2002-02-23 22:00:43.620000,L7,214.77,226.62,238.30,245.95,251.20,251.32,253.50,255.95,269.71,279.13,286.66,307.30,303.15,310.55
2002-03-27 22:00:37.575000,L7,301.03,222.84,309.59,296.22,291.78,345.83,322.18,260.92,269.37,282.12,297.02,310.37,312.21,315.11
2002-04-28 22:00:38.357000,L7,212.01,220.73,230.40,239.72,243.67,246.74,241.29,253.04,266.97,281.63,289.89,300.15,,
2002-06-15 22:00:19.658000,L7,309.02,,,,256.16,256.93,254.39,266.64,274.33,275.62,286.17,306.48,307.82,310.36
2002-07-01 22:00:15.186000,L7,223.80,232.19,242.89,257.03,252.01,262.81,258.89,267.00,271.98,287.00,294.49,309.85,306.61,308.93
2002-07-17 22:00:08.747000,L7,,,,,,,,245.65,263.72,269.22,283.40,301.80,297.77,304.68
2002-08-02 22:00:01.321000,L7,323.96,286.42,,310.95,313.32,,,,,,,,,
2002-08-18 21:59:57.690000,L7,214.41,259.46,320.37,322.28,268.95,258.87,260.70,266.02,348.01,344.92,343.55,314.10,315.25,365.82
2002-10-21 21:59:36.443000,L7,,,,,,,228.65,247.02,252.87,271.70,273.82,290.78,,
2002-11-06 21:59:41.879000,L7,207.78,218.58,231.26,237.45,237.23,240.46,238.35,246.47,258.67,269.45,279.45,302.97,303.22,308.18
2003-09-14 21:49:18.766000,L5,220.28,227.22,242.90,248.76,248.60,262.35,260.98,254.84,259.96,267.45,278.62,298.73,300.78,309.24
2004-02-21 21:50:47.082000,L5,,,,,,,,,,,255.23,309.47,312.41,320.30
2004-06-12 21:53:11.618000,L5,215.26,203.79,220.57,231.20,235.92,240.98,239.77,247.54,257.58,269.93,279.11,295.58,305.74,315.07
2004-07-30 21:54:28.143000,L5,238.00,244.49,252.13,260.38,260.62,266.23,256.73,267.41,283.52,282.95,300.51,307.04,322.57,328.13
2004-09-16 21:55:41.721000,L5,,,,,,,,,,,,270.12,284.53,293.55
2004-11-19 21:56:55.269000,L5,221.58,231.24,241.85,254.17,251.50,261.66,261.46,264.10,275.79,265.55,274.47,295.65,301.22,305.68
2005-02-23 21:58:31.621000,L5,215.67,218.08,232.04,242.63,239.76,247.86,242.01,245.45,257.25,270.78,276.01,302.52,309.99,318.56
2005-03-11 21:58:44.158000,L5,241.12,244.37,257.90,265.71,269.46,271.45,280.42,284.48,290.40,301.99,307.35,328.19,324.73,335.38
2005-03-27 21:58:51.619000,L5,211.95,214.68,228.03,235.34,241.34,238.65,232.96,250.16,252.11,267.39,274.11,297.00,303.30,313.12
2005-04-12 21:58:55.193000,L5,,232.51,234.79,239.32,238.90,237.25,,,,251.53,274.28,298.05,301.58,312.50
2005-07-17 21:59:35.576000,L5,217.91,228.90,236.58,243.38,246.06,247.86,244.25,249.59,254.23,265.43,276.36,297.60,312.69,324.42
2006-04-15 22:03:30.798000,L5,,,,,,,,,240.46,255.01,265.28,288.62,294.79,302.69
2006-05-17 22:03:57.969000,L5,248.12,251.76,263.32,275.22,274.72,280.46,284.20,292.28,300.01,300.26,315.47,326.67,326.21,332.64
2006-06-02 22:04:12.415000,L5,249.82,258.14,272.04,285.39,282.93,283.63,288.69,303.09,307.09,315.70,320.86,343.72,334.91,336.73
2006-07-04 22:04:41.660000,L5,231.35,238.57,242.00,251.55,251.43,252.12,257.28,262.78,267.86,281.07,291.62,313.02,307.69,314.41
2006-11-25 22:06:19.953000,L5,233.28,240.38,250.08,262.47,266.46,276.50,279.65,294.29,314.50,326.49,338.47,365.26,368.62,375.14
2006-12-11 22:06:28.205000,L5,222.48,242.51,260.58,276.01,290.51,290.85,304.22,330.99,348.88,355.46,369.00,,,
2007-02-13 22:06:47.368000,L5,,,,,,,,,,,,271.59,281.82,292.14
2008-02-16 22:01:58.190000,L5,212.53,210.79,228.42,239.67,243.36,,,251.32,257.55,272.61,279.48,303.34,307.41,314.89
2009-01-01 21:56:31.615000,L5,241.09,244.79,258.00,266.41,267.72,272.60,277.77,281.68,278.29,295.19,302.86,318.05,319.14,322.30
2011-01-07 22:01:44.406000,L5,241.19,246.05,259.01,270.46,272.65,279.85,281.83,289.16,293.11,300.75,310.24,329.29,334.00,340.55
2011-03-12 22:01:43.554000,L5,246.32,257.42,272.87,279.94,284.97,293.30,293.65,306.31,307.62,325.35,329.73,343.84,347.66,347.40
2011-09-04 22:00:27.603000,L5,,,,,,,,,,,,274.78,270.87,283.57
2013-05-20 22:13:50.559000,L8,225.27,234.20,246.19,257.02,259.24,263.37,270.18,275.44,282.02,289.18,298.14,315.01,316.86,318.63
2013-06-21 22:13:43.313000,L8,,,,,,,,,238.94,265.09,268.96,290.26,296.28,303.70
2013-07-07 22:13:24.262000,L8,194.76,,,,,,,,,,,,,
2013-08-08 22:13:49.700000,L8,,,,,,,,,247.24,262.29,269.21,284.16,289.23,294.30
2013-09-09 22:13:25.749000,L8,250.97,258.02,271.68,280.04,281.24,282.79,290.44,290.76,297.42,299.34,306.06,320.49,325.01,325.58
2013-09-09 22:13:49.699000,L8,255.31,262.44,272.45,283.27,282.81,284.05,291.49,293.05,298.31,300.36,306.98,321.34,325.71,326.21
2013-09-25 22:13:17.289000,L8,240.66,245.07,251.93,263.93,275.67,275.67,275.20,288.30,284.28,297.99,305.74,322.09,318.67,325.01
2013-09-25 22:13:41.239000,L8,235.40,241.35,250.75,263.27,272.82,273.31,273.76,284.90,281.98,296.46,304.32,320.78,317.24,322.99
2013-10-27 22:13:07.896000,L8,220.77,229.19,242.07,249.59,253.71,256.81,251.23,258.61,270.37,278.36,288.60,308.92,312.11,321.20
2013-10-27 22:13:31.854000,L8,,,,,,,,,,242.77,255.72,279.04,293.50,300.90
2013-11-12 22:13:08.247000,L8,219.83,228.92,240.58,249.93,251.69,255.80,258.68,259.06,272.00,282.27,292.03,310.78,312.74,319.84
2013-11-12 22:13:32.202000,L8,219.56,228.52,240.05,249.27,251.26,255.33,257.45,258.57,271.48,282.13,291.54,310.61,312.65,319.67
2013-11-28 22:13:02.012000,L8,221.33,236.53,242.69,256.16,255.72,298.09,258.74,255.74,272.05,283.11,300.58,309.83,309.66,318.88
2013-11-28 22:13:25.971000,L8,222.01,255.41,244.47,260.48,258.92,315.46,260.29,256.46,273.66,284.67,302.79,312.35,312.10,321.16
2013-12-14 22:12:57.636000,L8,221.99,229.72,241.21,251.70,252.29,256.45,259.95,258.60,270.66,283.05,290.95,310.17,308.59,318.61
2013-12-14 22:13:21.591000,L8,222.89,231.35,242.14,252.58,253.32,257.88,260.45,259.23,271.74,284.11,292.53,310.84,309.70,319.52
2013-12-30 22:12:49.393000,L8,213.39,214.11,220.85,239.87,243.88,246.34,253.44,253.05,261.29,270.83,284.22,297.98,,
2014-01-15 22:12:33.689000,L8,222.24,230.07,240.97,250.52,253.12,256.34,259.89,261.60,270.83,282.51,288.31,306.16,308.21,318.56
2014-01-31 22:12:28.855000,L8,221.85,229.55,241.40,254.07,255.04,259.94,263.70,266.42,273.64,285.11,292.20,312.30,310.04,316.89
2014-01-31 22:12:52.806000,L8,220.10,227.82,239.27,251.70,252.65,257.09,261.53,263.63,271.46,282.63,289.73,309.05,307.54,314.85
2014-02-16 22:12:38.819000,L8,,,,,,,,,245.17,257.70,263.31,269.96,281.32,292.01
2014-03-04 22:11:59.077000,L8,257.92,261.30,271.66,276.36,281.77,273.57,281.28,293.29,285.49,297.15,302.74,322.72,317.65,324.30
2014-04-05 22:11:34.747000,L8,261.63,267.00,278.44,288.06,293.33,290.11,294.86,301.99,304.99,309.90,322.27,333.57,329.98,339.06
2014-04-05 22:11:58.702000,L8,,,,,,,,,,,,290.34,296.80,304.41
2014-04-21 22:11:18.224000,L8,216.76,223.93,236.53,248.22,252.80,251.40,266.96,253.72,,,300.08,304.82,304.37,309.09
2014-04-21 22:11:42.175000,L8,217.05,224.26,237.09,248.69,252.83,251.60,265.20,250.77,,,297.94,305.64,304.64,309.36
2014-05-23 22:11:18.694000,L8,222.07,229.22,242.20,250.87,251.34,255.61,257.95,261.46,274.06,285.15,292.14,313.29,310.92,316.94
2014-07-26 22:11:19.207000,L8,,,,,,,,242.72,246.35,263.50,268.65,287.12,293.78,297.93
2014-07-26 22:11:43.162000,L8,,,,,,,,246.13,256.05,268.69,272.67,290.38,295.05,301.65
2014-08-11 22:11:51.972000,L8,,,,,,,,246.51,254.37,268.08,275.36,291.18,297.11,302.15
2014-10-14 22:11:38.746000,L8,222.70,229.93,247.62,253.54,253.55,257.49,258.64,263.68,272.09,281.44,290.49,305.15,307.21,312.40
2014-10-14 22:12:02.705000,L8,222.79,229.98,247.46,254.15,253.46,257.33,258.58,263.55,271.64,281.08,289.99,304.65,306.79,312.02
2014-10-30 22:11:34.905000,L8,213.76,218.76,227.43,235.82,240.83,242.82,245.88,250.36,262.40,275.37,284.02,300.25,302.30,308.39
2014-10-30 22:11:58.859000,L8,216.68,221.76,232.43,240.81,244.13,246.33,249.84,253.59,265.93,278.70,286.89,304.22,304.67,310.65
2014-12-01 22:11:36.363000,L8,220.29,226.83,239.33,249.45,251.04,253.47,255.63,260.31,271.69,282.66,290.44,310.61,312.41,318.28
2014-12-01 22:12:00.318000,L8,219.43,225.66,238.50,248.85,250.68,252.91,255.40,259.98,271.59,282.35,290.21,310.92,312.68,318.83
2015-01-02 22:11:50.958000,L8,208.84,,,,,,,245.19,257.45,259.56,266.21,289.48,297.66,304.29
2015-01-18 22:11:24.746000,L8,222.65,230.48,242.33,252.01,254.20,257.52,259.07,263.92,275.03,285.75,294.95,312.89,314.82,318.48
2015-01-18 22:11:48.696000,L8,222.00,229.83,242.05,251.29,253.23,256.77,258.39,263.41,274.50,284.87,294.58,312.34,314.23,317.82
2015-03-07 22:11:06.255000,L8,223.57,230.54,244.19,253.70,252.67,258.14,262.43,265.91,271.60,284.02,290.03,309.10,306.48,312.54
2015-03-07 22:11:30.209000,L8,224.55,231.53,244.90,254.92,253.68,258.01,263.49,265.16,271.23,283.53,289.17,307.89,305.61,311.51
2015-04-24 22:10:44.446000,L8,225.52,228.82,242.34,251.67,252.63,256.69,256.98,264.36,271.35,282.59,289.23,305.76,307.46,313.81
2015-04-24 22:11:08.401000,L8,,,,,,,,,247.77,262.68,264.36,290.12,296.86,303.23
2015-05-10 22:10:28.533000,L8,225.76,231.14,245.43,253.91,254.45,257.93,260.88,266.31,272.58,285.17,291.10,309.41,307.70,314.94
2015-05-10 22:10:52.487000,L8,,,,,,,,,245.13,263.71,269.36,288.41,295.24,301.61
2015-06-11 22:10:40.593000,L8,222.28,222.48,238.46,247.97,248.86,252.80,254.04,258.38,266.99,277.25,288.32,302.59,302.60,308.44
2015-06-27 22:10:46.339000,L8,224.59,229.02,242.69,251.89,253.56,256.79,259.51,264.97,272.96,283.96,290.49,310.18,307.87,317.07
2015-06-27 22:11:10.298000,L8,223.43,228.24,241.95,251.12,252.30,256.12,258.58,264.16,272.18,283.38,290.14,309.86,307.77,316.90
2015-07-29 22:11:01.897000,L8,223.88,230.52,243.31,253.55,252.00,256.66,260.44,265.13,276.46,286.09,296.00,312.90,311.98,315.82
2015-07-29 22:11:25.856000,L8,223.54,230.04,242.51,252.72,251.59,256.28,259.63,264.47,276.19,285.95,295.60,313.04,311.69,315.82
2015-12-20 22:11:33.546000,L8,222.53,228.39,241.27,250.56,252.34,255.21,258.37,261.86,273.25,284.02,291.98,312.39,313.26,319.74
2015-12-20 22:11:57.501000,L8,222.44,228.20,240.85,250.50,252.12,255.12,258.03,261.78,272.95,283.83,291.65,311.99,312.67,319.45
2016-02-22 22:11:18.630000,L8,222.95,227.58,240.49,251.60,252.33,256.41,257.30,263.65,271.63,283.91,289.56,308.61,309.37,317.54
2016-02-22 22:11:42.580000,L8,258.45,263.71,274.50,280.81,283.97,288.78,289.66,301.89,304.71,307.46,314.23,327.32,326.33,332.04
2016-03-09 22:11:16.948000,L8,265.82,269.43,278.34,293.12,295.21,297.61,299.61,308.24,310.04,311.47,322.79,332.29,327.80,334.32
2016-03-09 22:11:40.902000,L8,223.97,229.07,241.87,254.36,255.36,258.22,260.09,265.66,273.25,283.77,289.89,308.46,308.48,316.28
2016-03-25 22:11:08.402000,L8,214.02,219.56,230.96,242.76,242.92,246.23,249.42,253.39,261.95,273.36,281.30,298.76,300.91,308.59
2016-03-25 22:11:32.353000,L8,215.43,220.65,232.33,243.91,244.02,247.50,250.26,254.63,262.79,274.25,282.32,299.47,301.55,309.21
2016-04-26 22:11:21.230000,L8,,,,,,,,240.73,253.59,266.12,276.37,293.18,294.45,299.61
2016-05-12 22:10:56.720000,L8,224.01,229.43,240.86,250.90,252.13,255.76,257.02,263.15,272.04,281.16,290.60,305.84,306.63,311.52
2016-05-12 22:11:20.683000,L8,228.16,233.30,245.91,254.33,256.44,260.51,261.71,266.73,276.15,284.49,294.39,308.89,309.38,314.34
2016-06-29 22:11:15.136000,L8,221.28,227.44,243.14,253.72,257.73,256.70,258.38,261.61,272.62,287.12,285.38,319.46,330.04,322.18
2016-06-29 22:11:39.087000,L8,198.26,213.67,225.58,234.15,234.29,242.90,233.81,248.32,258.30,254.40,,,,
2016-08-16 22:11:29.744000,L8,,,,,,,,242.46,243.54,264.26,272.40,288.82,295.74,301.42
2016-08-16 22:11:53.694000,L8,,,,,,,,241.86,243.31,264.19,272.56,288.74,295.93,301.67
2016-11-04 22:12:09.415000,L8,215.39,223.08,238.06,263.88,,,257.63,259.59,268.03,277.63,287.12,303.04,304.23,311.55
2016-11-20 22:12:09.409000,L8,265.10,272.46,284.55,291.42,289.58,294.41,294.02,301.58,304.62,303.10,318.19,326.18,327.33,331.16
2017-06-16 22:11:31.847000,L8,300.62,238.20,251.75,263.98,279.54,,,,,,,331.57,328.30,361.16
2017-07-18 22:11:40.412000,L8,225.36,232.31,244.86,253.79,253.80,258.16,258.59,283.61,269.84,284.77,296.85,314.72,314.99,319.91
2017-08-19 22:11:29.174000,L8,,,,,,,,243.39,241.02,262.05,264.91,280.30,268.96,
2017-08-19 22:11:53.133000,L8,,,,,,,,245.12,257.81,266.95,269.21,289.56,289.86,282.91
2017-09-04 22:11:31.619000,L8,223.02,227.35,238.65,257.24,260.73,262.70,259.08,264.63,273.37,284.07,294.34,309.27,307.17,313.57
2017-09-04 22:11:55.578000,L8,,,,,,,,,246.76,265.59,266.12,287.08,295.87,301.42
2018-01-10 22:11:30.163000,L8,223.66,230.69,242.48,254.25,254.93,259.19,261.21,265.06,275.59,285.70,295.18,313.57,315.88,321.67
2018-01-10 22:11:54.118000,L8,213.98,210.85,226.04,242.04,243.79,246.39,248.42,253.24,265.28,277.06,284.49,303.44,306.57,314.69
2018-01-26 22:11:21.264000,L8,222.03,228.21,240.54,250.66,251.19,255.49,258.81,259.35,272.16,284.94,290.73,312.18,314.08,322.09
2018-01-26 22:11:45.215000,L8,222.12,228.23,240.87,250.69,251.29,255.52,258.85,259.41,272.01,285.00,290.70,312.14,313.96,322.04
2018-03-31 22:10:51.947000,L8,221.11,228.58,243.33,253.08,260.68,263.43,268.54,276.00,286.07,288.58,298.33,317.29,322.35,337.52
2018-03-31 22:11:15.901000,L8,220.58,227.90,242.13,251.41,258.44,259.99,265.41,271.48,283.16,286.86,296.46,314.76,318.98,331.06
2018-04-16 22:10:42.721000,L8,220.64,224.18,242.80,254.89,273.98,260.64,255.72,257.74,273.86,289.63,295.65,310.86,309.90,315.74
2018-04-16 22:11:06.667000,L8,,,,,,,,,244.76,257.66,274.14,291.45,295.53,298.70
2018-05-18 22:10:23.040000,L8,,,,,,,,245.99,249.27,265.34,272.51,291.38,296.53,300.75
2018-07-05 22:10:30.841000,L8,254.61,253.66,259.61,257.95,270.20,271.05,272.99,279.40,285.86,289.51,298.25,312.58,312.58,313.99
2018-07-05 22:10:54.795000,L8,257.95,255.99,262.37,258.24,272.68,271.68,273.84,280.05,286.91,290.55,299.06,313.83,314.45,314.88
2018-08-06 22:10:46.333000,L8,,,,,,,,,,255.53,268.00,291.56,294.93,274.30
2018-08-06 22:11:10.291000,L8,224.26,230.05,243.07,253.20,255.40,258.15,262.17,264.67,275.90,285.62,294.64,313.18,314.51,318.75
2018-09-07 22:11:00.442000,L8,222.38,227.42,240.19,250.06,250.74,255.89,256.16,262.95,274.46,285.56,292.51,312.67,310.65,317.49
2018-09-07 22:11:24.397000,L8,221.78,226.66,238.99,249.10,250.61,255.34,256.14,262.83,274.15,285.51,292.37,312.92,311.07,317.83
2018-10-09 22:11:13.339000,L8,,,207.91,247.86,249.27,253.00,255.37,258.96,269.11,279.83,288.61,304.86,305.70,312.20
2019-02-14 22:11:09.519000,L8,225.58,231.61,246.35,253.57,254.09,258.00,262.42,262.54,274.01,285.50,293.49,313.77,315.94,321.05
2019-02-14 22:11:33.473000,L8,226.04,232.05,246.80,254.31,254.63,258.36,262.67,262.73,274.25,285.67,294.71,314.07,316.36,321.21
2019-03-02 22:11:05.349000,L8,222.64,228.98,241.48,252.28,253.82,257.13,259.55,263.30,275.45,286.55,295.11,314.15,315.47,319.84
2019-03-02 22:11:29.304000,L8,222.90,229.19,241.60,252.29,253.97,257.31,259.72,263.41,275.41,286.57,295.24,314.16,315.47,319.83
2019-05-21 22:11:27.314000,L8,232.34,235.50,246.12,256.92,254.33,257.95,263.66,264.95,273.53,284.43,292.75,309.89,308.53,314.74
2019-06-22 22:11:17.033000,L8,278.99,280.54,294.23,301.71,298.94,300.69,299.65,312.49,311.30,318.61,321.90,335.69,334.05,334.00
2019-06-22 22:11:40.996000,L8,278.19,280.21,293.78,300.49,298.82,300.63,299.16,312.22,311.07,318.33,321.78,335.53,334.29,334.22
2019-07-08 22:11:20.766000,L8,230.35,233.29,245.35,255.21,254.50,259.17,261.82,267.45,274.10,282.85,291.19,308.25,307.62,313.13
2019-07-08 22:11:44.725000,L8,,,,,,,,237.82,246.24,264.06,274.56,294.44,297.49,300.44
2019-07-24 22:11:25.033000,L8,233.41,234.26,245.16,256.48,255.87,259.68,262.36,268.85,275.82,287.08,292.77,312.63,311.01,317.93
2019-07-24 22:11:48.987000,L8,,,,,,,,,244.17,256.95,268.15,289.61,296.91,302.46
2019-08-09 22:11:31.395000,L8,,,,,,,,240.99,243.47,258.56,273.65,288.30,299.94,305.40
2019-08-09 22:11:55.358000,L8,223.97,229.57,242.48,251.87,253.81,257.43,261.43,264.83,276.91,286.20,297.24,312.82,314.27,318.13
2019-09-10 22:11:39.873000,L8,,,,224.33,236.13,240.81,236.27,249.18,260.87,266.19,278.67,285.68,295.66,299.84
2019-09-26 22:11:45.238000,L8,221.11,227.86,236.85,248.74,249.74,253.59,259.31,260.42,273.72,284.74,295.49,312.16,314.47,320.74
2019-11-29 22:11:44.191000,L8,260.65,268.63,276.14,284.71,284.82,286.15,285.44,291.74,291.28,299.87,303.96,320.87,318.53,323.75
2019-12-31 22:11:38.231000,L8,229.87,234.22,248.39,256.38,257.46,260.51,265.24,264.23,277.17,280.89,291.12,309.86,312.04,316.39
2020-01-16 22:11:35.087000,L8,243.93,253.04,258.55,265.70,270.00,270.91,278.22,288.97,286.36,293.38,298.26,311.23,314.67,318.87
2020-01-16 22:11:59.041000,L8,243.64,252.84,258.16,264.99,269.80,270.48,277.83,288.65,285.64,292.89,297.94,310.93,314.40,318.62
2020-02-01 22:11:29.826000,L8,230.65,236.41,247.12,255.12,256.31,259.20,265.76,266.25,278.30,285.96,295.94,311.78,313.46,316.46
2020-02-01 22:11:53.781000,L8,232.43,237.54,248.43,256.07,257.07,260.09,266.57,266.89,279.27,286.44,296.61,312.28,314.06,316.76
2020-02-17 22:11:26.315000,L8,227.57,233.90,245.95,255.46,258.00,258.48,266.27,273.76,278.27,291.21,277.27,302.65,312.51,317.43
2020-04-21 22:10:57.868000,L8,224.05,230.71,240.70,250.99,250.88,256.49,258.45,263.36,275.86,284.97,293.82,311.86,312.93,316.17
2020-04-21 22:11:21.823000,L8,223.65,230.70,240.12,250.66,250.60,256.16,258.33,263.09,275.67,284.61,293.57,311.74,312.82,316.11
2020-05-07 22:11:12.613000,L8,227.35,233.66,243.62,254.58,252.12,258.23,263.29,265.97,274.21,284.79,291.81,310.06,308.37,314.62
2020-06-08 22:11:00.065000,L8,271.33,274.91,290.97,298.07,296.60,296.37,295.17,307.24,300.86,311.87,307.90,331.50,329.29,330.20
2020-06-08 22:11:24.028000,L8,271.09,274.64,291.23,298.05,296.44,295.57,294.90,307.44,300.42,311.84,309.30,331.98,329.86,330.74
2020-06-24 22:11:08.920000,L8,,,,,,,,242.57,251.65,262.81,273.33,291.77,294.58,296.74
2020-07-10 22:11:15.773000,L8,256.19,257.58,267.62,272.40,273.86,272.51,281.09,286.83,290.69,293.51,302.14,316.78,319.15,321.31
2020-07-10 22:11:39.723000,L8,227.36,233.00,244.47,251.32,251.63,257.80,262.05,264.83,276.65,284.56,292.73,309.08,309.16,313.61
2020-07-26 22:11:44.648000,L8,240.11,245.78,253.81,261.96,264.81,267.26,271.08,273.70,280.95,288.65,298.88,312.08,315.41,318.19
2020-08-27 22:11:32.405000,L8,224.52,232.10,240.50,250.53,249.25,253.12,255.25,255.37,265.89,281.52,290.81,309.48,306.97,314.55
2020-08-27 22:11:56.368000,L8,201.82,210.87,222.29,230.89,226.19,233.63,,,,261.65,275.03,294.45,296.40,302.14
2020-09-12 22:11:38.984000,L8,220.15,230.06,247.82,252.77,256.47,257.26,271.35,277.47,283.45,289.91,301.13,311.94,313.35,330.60
2020-11-15 22:11:42.305000,L8,270.39,279.42,289.79,301.66,296.08,302.00,304.79,312.10,321.70,320.49,331.34,340.00,342.10,342.93
2021-02-03 22:11:56.237000,L8,224.92,233.06,243.66,253.84,251.89,258.62,260.48,265.17,273.05,282.53,289.00,306.14,307.40,314.52
2021-02-19 22:11:27.994000,L8,230.36,239.78,252.24,264.25,261.02,266.04,271.50,279.80,287.13,289.19,303.01,314.79,317.28,320.53
2021-02-19 22:11:51.945000,L8,219.40,227.67,238.71,248.86,249.84,253.83,257.02,260.70,275.00,282.63,292.63,308.18,311.72,316.10
2021-03-23 22:11:13.381000,L8,222.40,231.05,243.14,250.70,251.05,254.95,260.07,263.18,272.48,282.41,290.93,306.48,310.19,316.92
2021-03-23 22:11:37.336000,L8,271.84,253.63,284.79,259.26,257.17,264.26,280.15,272.65,278.85,290.50,303.42,315.55,332.19,348.47
2021-04-24 22:11:01.432000,L8,223.30,232.14,242.30,250.46,251.85,256.83,259.62,265.59,275.34,283.79,293.96,310.41,313.29,319.25
2021-04-24 22:11:25.382000,L8,223.61,232.63,243.02,251.33,252.25,257.37,259.84,266.23,275.96,284.09,294.54,310.81,313.75,319.45
2021-05-26 22:11:31.065000,L8,293.66,302.61,312.50,312.28,309.13,306.91,313.63,335.56,351.64,337.38,344.21,365.88,368.42,351.21
2021-06-11 22:11:14.087000,L8,264.40,270.43,281.31,293.32,288.15,290.38,291.48,298.61,305.38,311.14,315.47,330.21,333.50,333.93
2021-06-11 22:11:38.046000,L8,,,,,,,,,245.65,261.62,272.16,291.08,294.59,300.89
2021-07-13 22:11:19.559000,L8,263.99,266.26,276.64,281.71,284.37,283.98,287.39,298.87,297.22,302.23,306.38,318.05,318.10,322.55
2021-07-13 22:11:43.513000,L8,,,,,,,,,246.59,262.26,269.94,287.56,293.91,298.92
2021-09-15 22:11:42.169000,L8,,263.23,252.22,255.10,271.06,262.90,,251.69,300.15,286.73,290.69,305.74,305.26,313.18
2021-10-01 22:11:46.773000,L8,222.76,231.07,241.01,251.04,252.70,257.17,262.60,263.66,276.68,284.53,294.63,311.03,311.34,318.21
2021-10-01 22:12:10.732000,L8,224.14,232.93,243.17,252.64,254.53,258.32,264.05,264.33,277.07,284.95,295.21,311.47,311.92,318.24
2021-10-17 22:12:14.625000,L8,,,,,,,,234.64,256.04,264.50,273.19,287.99,290.39,280.09
2021-11-06 22:12:48.299000,L9,255.73,259.71,264.54,271.57,272.92,273.31,273.39,283.87,283.48,294.77,300.91,316.29,318.30,324.09
2021-11-18 22:11:44.821000,L8,224.48,232.61,241.69,250.32,251.62,256.53,260.19,264.83,275.20,285.47,292.56,311.14,310.15,315.22
2021-11-18 22:12:08.776000,L8,225.54,233.88,242.40,251.36,252.19,257.38,261.03,266.06,275.83,285.84,293.03,311.37,310.48,315.59
2022-01-13 22:12:02.740000,L9,223.96,233.06,242.88,253.65,252.29,257.82,261.06,264.63,274.55,283.94,292.88,310.85,309.95,318.13
2022-01-21 22:11:35.958000,L8,257.34,266.57,275.96,283.27,280.48,282.18,286.85,292.03,295.94,297.63,305.30,319.17,322.20,328.46
2022-01-21 22:11:59.917000,L8,257.18,266.52,275.68,282.69,279.95,281.98,285.76,291.87,295.31,296.61,304.69,318.01,320.95,327.31
