dates,nzd0074-0000,nzd0074-0001,nzd0074-0002,nzd0074-0003,nzd0074-0004,nzd0074-0005,nzd0074-0006,nzd0074-0007,nzd0074-0008,nzd0074-0009,nzd0074-0010,nzd0074-0011,nzd0074-0012,nzd0074-0013,satname
1999-09-27 22:04:48+00:00,209.29,215.38,225.4,235.91,238.92,245.34,244.79,254.45,262.16,274.78,283.7,301.81,305.8,316.21,L7
1999-11-14 22:04:42+00:00,213.29,221.14499999999998,232.035,242.565,245.035,250.615,250.8,261.86,265.88,277.525,284.805,303.385,305.28,319.13,L7
2000-01-01 22:04:37+00:00,213.29,221.14499999999998,233.01666666666665,243.06333333333336,243.48333333333335,250.64,249.7033333333333,260.0233333333333,266.72,278.4833333333333,285.4866666666667,304.71999999999997,306.51,316.59999999999997,L7
2000-01-17 22:04:35+00:00,213.29,221.14499999999998,233.01666666666665,243.06333333333336,243.48333333333335,250.64,249.505,258.7,265.255,278.66999999999996,285.7875,305.375,305.9375,315.04,L7
2000-05-24 22:03:46+00:00,,226.98,238.22,251.995,248.225,255.59499999999997,252.0733333333333,259.6366666666667,269.06333333333333,281.8566666666666,289.0566666666667,308.28999999999996,307.1933333333334,311.94,L7
2000-07-11 22:03:17+00:00,207.94,214.89999999999998,233.245,247.43,247.07999999999998,250.52999999999997,248.57999999999996,256.4766666666667,265.6166666666666,279.7033333333333,287.9533333333333,305.1333333333333,303.5066666666667,311.13666666666666,L7
2000-08-12 22:02:54+00:00,209.70999999999998,217.92333333333332,235.34333333333333,247.76333333333332,247.49666666666667,250.86666666666665,250.17,256.7133333333333,266.47,277.74666666666667,287.60333333333335,303.45,302.78666666666663,311.09666666666664,L7
2001-01-03 22:02:12+00:00,210.0,214.63333333333333,229.76999999999998,240.12666666666667,241.57333333333335,246.63666666666666,245.81666666666663,252.63000000000002,262.57,274.82,284.43666666666667,302.06333333333333,303.38000000000005,310.00333333333333,L7
2001-06-12 22:01:24+00:00,210.58,217.11,224.74,237.02,238.3,247.81,255.9149999999999,267.33000000000004,271.43,282.18,290.485,311.15999999999997,312.395,315.75,L7
2001-08-15 22:00:38+00:00,210.87,217.65,227.36,245.04,240.0,243.84,255.00499999999988,264.86,273.53999999999996,283.405,290.97,311.855,311.615,320.86,L7
2001-12-05 22:00:18+00:00,212.935,224.19,235.59500000000003,252.265,246.0,247.92999999999998,253.61333333333326,261.7,272.64,283.9533333333333,291.2633333333333,312.4166666666667,314.6166666666667,319.46500000000003,L7
2001-12-21 22:00:29+00:00,212.935,236.9,247.79333333333332,261.27666666666664,258.51666666666665,255.42999999999998,261.8066666666666,253.01,277.46,282.33000000000004,288.475,310.45500000000004,314.615,318.07,L7
2002-02-23 22:00:43+00:00,214.885,239.89000000000001,251.43999999999997,261.58,262.25,257.92333333333335,264.66666666666663,255.66500000000002,277.2133333333333,282.09000000000003,289.255,310.42,311.885,314.31,L7
2002-03-27 22:00:37+00:00,214.885,235.6275,251.43999999999997,261.58,262.25,257.92333333333335,264.66666666666663,257.4166666666667,275.25249999999994,282.09999999999997,291.8433333333333,310.40333333333336,311.99333333333334,314.57666666666665,L7
2002-04-28 22:00:38+00:00,213.92666666666665,232.648,246.18,256.115,257.605,255.1275,258.8225,257.4166666666667,275.25249999999994,282.09999999999997,291.8433333333333,310.40333333333336,311.99333333333334,314.57666666666665,L7
2002-07-01 22:00:15+00:00,216.86,225.59500000000003,237.1966666666667,247.5666666666667,248.96,253.6233333333333,251.2266666666666,261.29,270.35333333333335,282.75,292.72333333333336,309.17333333333335,307.3233333333333,311.53000000000003,L7
2002-07-17 22:00:08+00:00,216.86,225.59500000000003,237.1966666666667,247.5666666666667,248.96,253.6233333333333,251.2266666666666,257.38,268.69500000000005,279.3675,290.3925,307.33000000000004,304.935,309.8175,L7
2002-08-18 21:59:57+00:00,216.2475,232.36800000000002,237.1966666666667,247.5666666666667,253.95749999999998,254.935,253.59499999999994,259.108,268.69500000000005,279.3675,290.3925,308.684,306.998,309.8175,L7
2002-11-06 21:59:41+00:00,215.33,236.74333333333334,237.075,247.24,252.73,254.04666666666665,252.64666666666662,256.285,264.79,275.22333333333336,285.78,307.18,305.71250000000003,307.2633333333333,L7
2004-07-30 21:54:28+00:00,238.0,244.49,252.13,260.38,260.62,266.23,256.73,267.41,283.52,282.95,300.51,307.04,322.57,328.13,L5
2004-09-16 21:55:41+00:00,238.0,244.49,252.13,260.38,260.62,266.23,256.73,267.41,283.52,282.95,300.51,288.58000000000004,303.54999999999995,310.84000000000003,L5
2004-11-19 21:56:55+00:00,229.79000000000002,237.865,246.99,257.275,256.06,263.94500000000005,259.095,265.755,279.655,274.25,287.49,290.93666666666667,302.7733333333333,309.12,L5
2005-02-23 21:58:31+00:00,218.625,224.66000000000003,236.945,248.39999999999998,245.63,254.76000000000002,251.73499999999999,254.775,266.52,268.16499999999996,275.24,289.43,298.58,305.93,L5
2005-03-11 21:58:44+00:00,226.12333333333333,231.23000000000002,243.92999999999998,254.17,253.57333333333335,260.3233333333333,261.2966666666667,264.6766666666667,274.48,279.44,285.9433333333333,299.12,305.1175,313.2925,L5
2005-07-17 21:59:35+00:00,224.89999999999998,230.45000000000002,242.17333333333332,250.57333333333335,251.76,255.72333333333333,255.56000000000003,259.84,267.29333333333335,279.40000000000003,286.5733333333333,309.43666666666667,315.80333333333334,326.12,L5
2006-04-15 22:03:30+00:00,,,,,,,,,240.46,255.01,265.28,288.62,294.79,302.69,L5
2006-05-17 22:03:57+00:00,248.12,251.76,263.32,275.22,274.72,280.46,284.2,,270.235,277.635,290.375,307.645,310.5,317.66499999999996,L5
2006-06-02 22:04:12+00:00,248.97,254.95,267.68,280.305,278.82500000000005,282.04499999999996,286.445,,282.52,290.3233333333333,300.5366666666667,319.67,318.6366666666667,324.02,L5
2006-07-04 22:04:41+00:00,243.09666666666666,249.49,259.12,270.72,269.6933333333333,272.07,276.7233333333333,262.78,278.855,288.01,298.3075,318.0075,315.9,321.6175,L5
2006-11-25 22:06:19+00:00,238.15,248.35500000000002,254.70666666666668,268.47,267.18,267.875,272.985,262.78,287.475,298.385,306.24,328.37,321.29999999999995,325.57000000000005,L5
2009-01-01 21:56:31+00:00,241.09,244.79,258.0,266.41,267.72,272.6,277.77,281.68,278.29,295.19,302.86,318.05,319.14,322.3,L5
2011-01-07 22:01:44+00:00,241.19,246.05,259.01,270.46,272.65,279.85,281.83,289.16,293.11,300.75,310.24,329.29,334.0,340.55,L5
2011-03-12 22:01:43+00:00,243.755,251.735,265.94,275.2,278.81,286.57500000000005,287.74,297.735,300.365,313.05,319.985,336.565,340.83000000000004,343.975,L5
2013-05-20 22:13:50+00:00,225.27,234.2,246.19,257.02,259.24,263.37,270.18,275.44,282.02,289.18,298.14,315.01,316.86,318.63,L8
2013-06-21 22:13:43+00:00,225.27,234.2,246.19,257.02,259.24,263.37,270.18,275.44,282.02,277.135,283.54999999999995,302.635,306.57,311.16499999999996,L8
2013-09-09 22:13:49+00:00,240.29000000000002,248.32,259.32,270.145,271.025,273.71000000000004,280.83500000000004,284.245,290.16499999999996,284.87666666666667,291.35999999999996,308.86999999999995,312.95,316.18,L8
2013-11-12 22:13:08+00:00,233.47000000000003,241.85333333333332,253.07333333333335,263.4066666666667,264.58,267.74,273.45,275.84999999999997,284.10999999999996,284.225,291.5275,309.34749999999997,312.8975,317.09499999999997,L8
2013-12-14 22:12:57+00:00,232.3766666666667,240.35999999999999,251.41333333333333,261.6333333333333,262.2633333333333,265.43333333333334,270.04,270.2366666666667,280.3233333333333,282.6925,289.73,308.1375,310.83,317.09,L8
2014-01-31 22:12:52+00:00,229.3075,237.225,248.3775,259.15,259.86,263.34749999999997,267.9125,268.585,278.1075,287.0775,294.9225,312.835,313.645,319.8775,L8
2014-04-05 22:11:34+00:00,230.8875,238.365,249.875,260.34749999999997,252.21000000000004,264.8625,268.755,270.82,279.77750000000003,289.4625,298.745,315.89250000000004,314.7125,323.09000000000003,L8
2014-05-23 22:11:18+00:00,231.4475,238.44,250.27999999999997,260.5825,252.09333333333333,264.815,268.5725,271.42,280.2925,290.1825,298.7725,316.52000000000004,314.2575,322.365,L8
2014-07-26 22:11:43+00:00,234.6,241.34666666666666,253.30333333333328,263.54333333333335,251.995,267.6033333333333,271.44666666666666,268.3025,276.64,286.5925,294.2025,311.5725,310.8725,318.125,L8
2014-08-11 22:11:51+00:00,241.84999999999997,248.11,260.31999999999994,269.46500000000003,251.34,272.86,276.405,264.02250000000004,272.3675,282.955,290.61,307.105,308.26500000000004,314.95,L8
2014-10-14 22:11:38+00:00,222.385,229.575,244.91,252.20499999999998,252.445,256.55,258.29499999999996,254.445,264.1425,275.84000000000003,282.665,300.0,302.5725,308.28499999999997,L8
2015-01-18 22:11:24+00:00,222.675,230.20499999999998,244.97500000000002,252.77499999999998,253.875,257.505,258.855,255.06,264.385,275.99,283.3675,299.9,303.5475,308.66999999999996,L8
2015-03-07 22:11:30+00:00,223.29999999999998,230.64666666666668,244.95000000000002,253.49,253.81000000000003,257.67333333333335,260.40000000000003,264.25333333333333,272.7833333333333,283.5733333333333,291.5366666666667,308.6433333333333,309.2133333333333,314.12999999999994,L8
2015-04-24 22:11:08+00:00,223.6,231.00500000000002,243.615,253.46500000000003,253.94000000000003,257.765,261.28000000000003,264.53999999999996,264.6766666666667,277.32,282.82666666666665,303.6333333333333,305.7633333333333,311.0733333333333,L8
2015-05-10 22:10:52+00:00,223.6,231.00500000000002,243.615,253.46500000000003,253.94000000000003,257.765,261.28000000000003,264.53999999999996,259.79,273.9175,279.46000000000004,299.8275,303.1325,308.70750000000004,L8
2015-06-27 22:11:10+00:00,223.54333333333332,230.08333333333334,243.06000000000003,252.6833333333333,253.39333333333335,257.21666666666664,260.38,264.41333333333336,262.26800000000003,275.81,281.596,301.834,304.06,310.346,L8
2015-07-29 22:11:25+00:00,223.84,229.93666666666664,243.11999999999998,252.92,252.52333333333334,256.80333333333334,260.56666666666666,264.5966666666667,262.5,275.85,281.726,301.86400000000003,303.434,309.814,L8
