dates,satname,nzd0541-0000,nzd0541-0001,nzd0541-0002,nzd0541-0003,nzd0541-0004,nzd0541-0005,nzd0541-0006,nzd0541-0007,nzd0541-0008,nzd0541-0009,nzd0541-0010,nzd0541-0011,nzd0541-0012,nzd0541-0013,nzd0541-0014,nzd0541-0015,nzd0541-0016,nzd0541-0017,nzd0541-0018,nzd0541-0019,nzd0541-0020,nzd0541-0021,nzd0541-0022,nzd0541-0023,nzd0541-0024,nzd0541-0025,nzd0541-0026,nzd0541-0027,nzd0541-0028,nzd0541-0029,nzd0541-0030,nzd0541-0031,nzd0541-0034,nzd0541-0032,nzd0541-0033
2016-07-06 22:20:41.229000,L8,359.23,368.71,367.52,370.05,373.52,366.27,363.04,364.55,356.24,351.17,349.12,351.67,347.30,343.08,339.95,336.61,338.47,345.09,352.11,351.36,345.02,338.95,336.64,338.02,339.98,333.60,326.86,331.59,327.40,326.47,320.64,333.57,338.09,333.81,335.76
2016-07-15 22:14:34.059000,L8,,,,,,,,,,304.73,300.31,324.18,317.26,322.62,312.57,308.58,306.80,319.63,327.85,313.46,306.34,308.44,306.40,312.86,311.43,306.64,292.75,278.70,291.60,277.31,,,,,
2016-07-15 22:14:58.031000,L8,,,,,,,,,,,,,302.19,315.42,308.39,293.43,295.52,305.54,303.50,302.00,277.60,299.59,297.63,306.39,303.43,290.33,287.34,255.97,,,,,,,
2016-08-16 22:14:41.427000,L8,303.75,313.09,294.33,,,,311.57,305.84,272.01,284.81,320.62,321.08,321.21,324.07,323.47,320.75,320.96,327.05,332.54,326.89,323.98,317.81,317.85,319.44,317.05,309.38,298.86,294.23,290.81,272.20,242.90,,,,
2016-09-01 22:14:48.072000,L8,351.10,360.55,358.66,358.89,360.95,357.43,356.49,357.03,349.74,348.48,350.53,349.43,339.17,337.91,334.66,334.21,336.02,344.12,346.76,344.66,336.66,334.03,332.26,332.68,330.02,325.98,321.59,319.93,318.72,318.66,312.26,321.11,328.42,327.85,328.61
2016-09-01 22:15:12.040000,L8,351.94,361.44,359.63,359.98,362.43,358.54,357.48,357.59,351.14,349.28,351.09,350.01,339.84,338.26,335.09,334.45,336.63,344.30,347.11,345.09,336.85,334.29,332.42,333.08,330.52,326.92,322.16,320.33,319.25,319.17,312.62,322.58,329.58,328.75,329.64
2016-09-08 22:21:00.541000,L8,326.46,329.12,315.95,323.87,317.40,,,,,261.59,324.96,326.58,325.04,323.38,314.10,313.11,318.09,323.81,329.98,329.66,325.27,321.92,320.83,321.80,317.19,310.08,302.16,297.03,303.98,302.27,293.75,304.80,302.15,311.37,312.53
2017-02-08 22:14:34.654000,L8,344.16,351.66,351.24,351.65,354.59,347.98,348.06,346.72,344.92,342.75,349.02,347.23,342.31,336.86,335.73,333.93,338.14,344.93,347.39,344.00,338.44,331.22,330.44,329.25,323.39,323.80,323.40,324.18,321.28,318.71,312.09,317.02,324.07,321.78,323.05
2017-02-08 22:14:58.622000,L8,344.88,352.34,351.13,351.43,354.26,347.78,347.25,345.78,343.63,341.28,346.74,344.54,339.51,335.53,333.89,332.36,334.63,342.26,345.13,341.56,336.82,329.26,328.01,327.81,321.51,321.09,320.78,321.65,318.04,316.62,309.85,315.93,322.82,320.38,321.61
2017-02-15 22:20:43.526000,L8,343.99,352.41,349.48,352.94,351.10,349.38,347.66,347.20,345.63,342.60,348.92,348.09,342.00,337.00,334.90,333.24,336.23,345.12,347.33,345.51,338.87,331.85,331.18,328.97,318.74,319.59,323.64,322.28,324.42,321.37,315.04,322.44,324.56,324.35,324.80
2017-04-04 22:20:20.280000,L8,309.37,321.54,313.18,315.10,,,,,,,,,,,,,,272.14,323.11,326.89,320.48,315.95,313.32,317.18,309.12,309.84,304.76,306.21,304.03,300.06,292.76,302.37,,,
2017-05-06 22:20:07.089000,L8,297.14,316.17,309.71,305.92,317.34,314.80,328.07,311.77,298.18,323.92,326.87,328.56,323.67,322.51,317.54,311.56,313.27,322.16,325.98,325.76,322.65,312.88,311.11,317.31,312.73,310.26,303.22,308.61,302.05,300.43,289.30,291.45,,,
2017-05-22 22:20:18.574000,L8,289.43,316.23,308.88,315.22,315.67,310.45,,,,,,,,319.89,320.30,317.81,318.62,325.55,332.27,322.83,314.95,313.31,313.28,319.71,313.69,307.21,300.25,307.85,306.21,309.09,296.52,295.56,,,
2017-06-07 22:20:26.915000,L8,,,,,,,,,,268.09,283.80,271.59,311.39,316.95,310.01,292.87,273.73,293.15,303.33,306.93,297.35,296.87,299.72,290.35,,,,,,,,,,,
2017-08-03 22:14:35.682000,L8,295.33,315.50,309.08,312.90,314.74,314.90,330.69,313.72,290.74,321.25,311.97,291.37,316.27,323.58,315.95,313.60,314.74,323.33,325.62,319.57,305.11,315.39,312.58,318.96,315.21,304.73,293.46,271.13,278.04,276.93,281.12,,,,
2017-08-03 22:14:59.649000,L8,296.19,316.32,309.70,313.83,315.70,316.36,332.11,315.46,292.27,322.32,325.07,293.24,317.76,324.20,317.24,315.71,316.85,324.00,326.93,321.66,306.61,317.04,314.17,319.64,316.03,306.78,295.23,272.92,283.85,281.69,284.12,,,,
2017-09-27 22:21:00.343000,L8,313.41,325.58,319.03,324.70,328.20,335.95,336.60,334.27,325.68,328.29,329.82,329.60,320.32,318.95,315.84,316.87,318.83,325.16,325.42,325.45,315.75,312.57,295.00,,306.73,307.35,279.14,298.10,252.52,293.20,290.11,295.59,,306.88,299.48
2017-10-06 22:15:16.469000,L8,346.89,355.08,356.37,355.09,357.55,354.06,355.96,356.58,348.76,349.79,353.89,353.67,346.47,338.03,336.40,337.02,341.76,347.50,349.02,346.77,338.26,332.46,332.89,330.54,325.77,327.39,324.11,325.10,324.31,319.81,313.10,320.87,329.60,327.42,329.98
2017-10-29 22:21:05.518000,L8,344.21,350.99,349.93,350.89,352.45,348.86,348.28,348.27,347.00,347.21,353.33,348.58,340.63,335.33,333.80,333.18,336.59,344.15,345.48,343.00,337.56,329.87,331.35,328.69,322.60,327.04,325.06,330.11,324.25,321.14,311.59,317.05,324.08,322.71,323.24
2017-11-30 22:20:56.190000,L8,344.42,351.85,351.05,350.84,353.90,349.94,348.08,348.64,346.48,349.44,352.51,354.55,348.57,338.15,336.09,334.19,340.78,349.46,351.21,349.38,344.09,333.64,347.38,388.09,343.40,340.18,327.24,334.28,325.43,321.08,316.72,328.69,326.39,326.87,324.85
2018-01-01 22:20:56.342000,L8,346.26,354.17,353.39,353.80,356.86,349.88,348.99,347.66,345.56,348.00,351.92,354.33,349.78,346.52,343.49,334.47,343.28,349.44,355.81,351.12,351.94,334.62,334.73,331.73,326.23,338.16,328.85,336.63,327.99,329.95,316.50,317.98,326.08,326.54,325.22
2018-02-11 22:14:26.201000,L8,346.61,355.71,352.86,355.44,355.24,351.34,348.82,347.88,343.42,342.72,346.43,346.38,345.13,339.62,337.97,333.01,338.64,345.72,348.88,344.34,340.78,333.85,332.37,330.77,327.23,327.32,324.90,328.20,323.24,319.34,309.16,314.83,323.95,321.47,323.52
2018-02-11 22:14:50.169000,L8,347.00,356.28,353.10,355.92,355.25,351.35,348.64,347.94,343.52,342.63,346.37,345.80,344.80,339.54,338.07,332.76,338.41,345.11,349.05,343.99,340.77,333.43,332.07,330.65,327.07,326.68,324.78,328.01,323.27,319.15,308.66,314.58,323.82,321.28,323.43
2018-02-27 22:14:19.470000,L8,346.79,355.29,352.57,355.30,353.36,349.46,347.80,346.92,342.53,341.90,346.26,344.38,340.06,336.35,334.34,330.87,334.19,341.73,346.35,340.34,338.38,330.29,329.69,327.89,323.74,321.77,321.67,322.39,319.44,317.46,308.47,314.33,323.74,320.74,322.80
2018-02-27 22:14:43.433000,L8,346.94,355.06,352.46,355.13,353.00,349.08,347.42,346.27,341.80,341.11,345.26,343.57,339.56,335.80,333.72,330.07,333.15,340.77,345.47,339.52,337.60,329.50,328.94,327.28,322.87,321.31,320.28,321.73,318.12,316.75,307.36,313.64,323.33,320.02,322.23
2018-04-16 22:13:54.370000,L8,,,,,,308.33,303.54,286.77,295.16,316.89,315.70,322.11,317.83,312.71,308.92,304.77,302.92,314.33,322.39,313.43,312.11,307.18,305.03,307.53,305.37,307.73,301.79,303.50,300.90,294.15,287.22,267.30,,,
2018-04-16 22:14:18.329000,L8,,,,,,,,259.72,289.67,277.21,303.82,316.12,313.96,309.70,306.19,288.36,293.03,299.84,313.14,304.56,308.84,297.34,296.35,302.89,301.04,306.71,300.22,299.71,298.20,289.88,282.77,,,,
2018-05-18 22:13:34.690000,L8,360.09,369.12,370.87,372.73,373.25,369.35,362.48,363.92,357.30,353.36,354.29,353.60,351.00,346.26,341.09,336.62,339.06,345.30,352.95,349.82,349.41,339.34,339.04,338.32,338.14,333.08,329.31,331.61,328.99,328.15,320.93,329.22,336.18,334.11,336.23
2018-05-18 22:13:58.649000,L8,358.22,367.79,369.57,370.35,371.70,366.40,361.15,362.43,356.12,351.57,352.86,352.01,349.95,344.33,338.84,334.32,337.56,344.06,351.19,348.55,347.82,337.16,337.16,336.59,336.63,331.94,328.13,330.24,328.01,326.26,317.82,328.09,333.88,332.61,334.88
2018-06-03 22:13:23.495000,L8,,,,,,,,,,263.17,291.87,291.20,325.95,324.66,321.92,318.77,320.63,313.12,319.02,310.67,279.19,,,,,,,,,,,,,,
2018-06-03 22:13:47.462000,L8,358.21,366.46,368.12,362.49,367.22,367.64,361.36,366.39,352.27,349.54,348.56,348.79,345.88,338.76,333.84,329.94,332.75,343.66,350.07,348.86,348.22,342.45,341.68,338.32,342.44,334.03,331.24,332.35,326.07,324.48,314.27,326.45,326.12,328.67,330.01
2018-07-12 22:19:56.652000,L8,357.07,368.79,367.53,372.18,370.67,367.20,360.44,362.00,354.49,348.44,346.73,348.44,344.26,341.54,336.02,333.87,336.36,342.85,348.34,346.88,343.18,335.49,332.14,333.22,335.84,329.46,324.73,327.62,323.96,322.29,313.38,327.88,331.05,330.60,332.89
2018-07-21 22:13:49.390000,L8,287.28,319.79,311.76,314.61,321.00,320.62,334.70,317.72,,318.41,297.20,291.73,319.29,324.72,315.05,313.34,310.55,323.12,322.78,313.95,311.51,315.11,308.26,317.58,311.58,305.71,291.86,270.47,285.48,287.21,282.08,,,,
2018-07-21 22:14:13.362000,L8,,,,,,,,,,,,,311.79,322.54,311.70,309.27,307.08,321.04,315.29,307.81,304.55,310.43,304.63,314.39,307.21,287.43,286.70,263.55,,,,,,,
2018-09-07 22:14:12.130000,L8,304.10,318.28,311.45,313.26,320.03,320.93,313.82,309.82,283.15,314.75,317.73,289.16,285.99,312.52,314.51,305.57,314.08,321.99,323.34,321.76,312.93,313.65,309.74,316.04,311.81,306.29,296.04,289.71,290.84,293.86,253.45,,,,
2018-09-30 22:20:31.646000,L8,345.34,354.20,351.64,353.44,355.22,350.54,349.01,352.34,346.99,347.50,350.77,347.99,340.64,336.94,334.80,332.91,336.84,343.84,345.67,339.78,336.55,331.28,330.39,329.54,326.08,325.86,322.31,322.36,320.53,317.65,309.36,315.54,324.34,323.96,324.17
2018-11-10 22:14:32.733000,L8,347.36,352.47,350.58,351.66,353.99,351.73,350.08,352.51,350.30,349.65,353.99,350.74,347.20,336.72,335.42,333.89,337.92,345.47,347.19,343.70,339.76,332.94,333.18,329.43,324.11,329.06,326.40,328.75,325.74,319.94,312.15,317.82,324.03,321.54,324.13
2018-11-10 22:14:56.700000,L8,346.72,352.30,350.31,351.08,353.20,350.59,349.54,351.42,348.82,348.46,353.35,349.94,346.06,336.02,334.66,333.27,336.70,344.53,346.41,342.80,339.20,332.41,332.53,328.81,323.25,328.12,325.58,327.47,324.53,319.36,311.33,316.84,323.57,321.08,323.66
2018-12-28 22:14:29.227000,L8,344.94,352.78,350.93,352.57,352.89,349.72,347.43,347.43,343.87,342.92,350.26,352.59,345.40,337.85,336.75,334.05,337.22,344.27,348.60,344.96,342.28,332.13,333.16,329.30,324.95,327.92,325.84,327.12,324.93,320.29,312.21,317.31,322.48,322.66,323.92
2018-12-28 22:14:53.186000,L8,343.74,351.43,349.78,351.15,351.36,348.18,346.04,345.92,342.33,341.70,348.78,349.93,342.42,336.58,335.36,332.47,335.49,342.71,347.54,342.96,339.61,330.23,331.53,327.60,323.16,324.80,323.97,323.46,320.81,318.99,310.32,316.09,320.41,320.94,322.76
2019-02-14 22:14:21.185000,L8,347.05,356.29,352.91,357.00,355.09,353.43,350.01,347.63,345.35,343.70,350.51,350.17,343.42,337.87,338.85,336.08,340.03,348.47,349.41,346.60,347.03,334.28,335.58,330.68,327.21,329.18,326.09,330.40,326.46,322.63,313.81,317.64,322.86,323.39,324.08
2019-02-14 22:14:45.144000,L8,352.22,361.55,357.66,362.67,360.52,361.75,362.96,364.22,356.01,356.13,358.14,362.40,353.59,348.38,348.31,349.66,348.99,365.51,355.24,353.79,354.33,342.21,346.62,339.59,337.07,337.97,332.98,338.58,334.64,330.62,321.59,325.19,326.68,329.84,329.58
2019-02-21 22:20:30.485000,L8,350.96,360.42,357.70,359.83,358.32,354.64,352.59,355.86,352.82,351.21,355.57,356.76,351.91,346.40,345.08,338.57,344.92,350.11,351.86,346.67,346.27,335.31,338.36,335.22,333.11,333.74,329.20,333.24,329.17,323.78,315.89,321.76,326.79,328.31,326.97
2019-03-02 22:14:17.011000,L8,347.62,357.72,355.02,358.06,355.95,351.02,348.90,351.21,346.76,344.93,351.01,352.77,347.22,338.42,336.51,333.57,338.47,346.09,348.87,343.89,341.01,333.23,332.54,330.63,326.64,328.85,326.25,330.36,326.33,321.13,312.89,317.45,325.40,325.52,325.24
2019-03-02 22:14:40.970000,L8,347.65,357.77,355.09,358.06,355.90,350.86,348.89,351.17,346.72,344.81,350.93,352.65,347.11,338.37,336.45,333.49,338.42,346.11,348.76,343.83,340.90,333.21,332.53,330.58,326.55,328.72,326.25,330.26,326.12,321.03,312.86,317.52,325.36,325.47,325.18
2019-05-28 22:20:29.609000,L8,,,,,,,,,,,,,,,,,273.76,295.23,297.05,295.47,288.82,285.36,271.88,298.72,300.73,277.64,283.79,253.62,,,,,,,
2019-09-10 22:15:15.532000,L8,300.70,314.85,308.79,314.02,298.47,319.66,329.62,326.57,319.09,325.65,328.78,327.64,318.49,323.65,319.03,313.60,319.05,326.43,328.22,324.79,318.04,318.14,316.05,318.83,315.51,308.32,300.36,294.05,299.99,296.82,286.57,287.99,,,
2019-09-26 22:14:56.917000,L8,310.54,320.94,312.24,315.29,317.68,324.59,333.68,328.11,322.87,327.84,330.94,329.74,325.04,323.52,321.57,318.03,319.76,323.39,298.83,325.56,,,,317.45,314.59,309.48,303.80,304.47,302.25,299.78,289.29,299.23,301.28,306.66,305.33
2019-11-13 22:14:57.837000,L8,347.89,356.91,355.02,355.69,356.98,356.88,355.93,357.91,354.95,354.52,359.34,360.97,354.72,347.74,344.92,344.57,347.56,357.36,354.76,357.05,352.67,337.14,359.34,342.88,338.01,357.23,,375.10,328.88,323.06,318.82,322.94,326.95,328.46,330.00
2019-11-13 22:15:21.800000,L8,343.99,352.72,349.95,350.04,351.02,351.07,349.63,352.34,347.58,347.76,352.66,353.63,347.46,337.77,336.19,335.22,340.14,348.82,348.36,347.37,340.48,332.73,337.21,329.32,326.53,328.78,328.48,328.60,322.09,318.47,311.74,316.53,321.97,323.34,323.53
2019-12-22 22:21:03.498000,L8,372.37,387.59,380.06,384.29,378.92,387.73,390.83,392.10,391.39,389.26,392.14,,,,,,,,,392.05,391.32,377.05,377.65,376.95,378.38,374.62,368.14,361.72,357.14,,,,,,
2020-01-23 22:20:55.593000,L8,344.15,354.17,351.65,352.45,352.79,348.23,347.96,348.62,343.33,341.94,347.68,348.00,346.55,340.50,337.66,332.41,338.41,345.66,349.09,342.38,337.76,332.15,331.54,329.89,325.85,328.95,325.40,325.91,321.06,319.36,308.93,315.58,320.68,320.04,321.62
2020-03-04 22:14:32.767000,L8,344.65,354.81,353.27,354.00,355.66,350.57,349.98,350.82,345.16,343.48,349.50,349.02,346.70,341.81,338.15,333.83,337.83,344.41,348.19,344.66,338.17,332.28,331.11,330.69,327.69,328.40,325.66,328.04,324.60,320.66,311.26,316.64,323.33,323.23,323.71
2020-05-14 22:20:12.530000,L8,,,,,,,,275.72,270.46,314.36,309.61,324.15,321.20,323.15,313.54,308.66,309.77,320.87,325.71,322.33,314.73,313.28,311.08,317.66,313.98,310.44,301.93,307.79,304.71,299.08,284.81,,,,
2020-05-30 22:20:16.612000,L8,294.00,318.89,310.89,309.33,316.21,310.67,333.67,315.14,299.96,319.40,315.34,330.51,329.97,327.85,321.94,316.81,316.97,327.35,333.71,328.13,323.65,321.21,315.92,320.55,321.31,317.05,306.02,314.07,313.31,309.60,293.89,297.38,,,
2020-06-08 22:14:11.756000,L8,294.81,318.35,318.46,317.65,324.09,313.02,329.03,313.66,267.42,262.64,291.05,274.17,310.77,312.29,309.43,288.12,300.12,283.30,,,,,,,,,,,,,,,,,
2020-06-08 22:14:35.724000,L8,289.96,316.26,315.21,314.84,321.75,311.17,326.89,311.33,264.63,262.88,289.69,271.49,308.77,310.86,308.56,286.52,299.29,305.21,,,,,,,,,,,,,,,,,
2020-07-10 22:14:27.456000,L8,288.23,315.95,312.51,305.26,319.38,311.16,328.10,309.65,267.41,278.00,305.48,327.06,326.95,327.86,320.08,313.95,318.09,327.80,337.53,325.53,321.00,322.10,315.64,321.42,323.61,312.02,296.69,310.00,302.84,300.25,285.65,289.38,,,
2020-07-10 22:14:51.424000,L8,,,,,,,,,,273.09,294.39,291.28,319.04,324.54,314.92,306.74,312.18,323.26,330.15,316.94,310.58,315.61,310.86,318.78,317.16,308.55,291.70,290.62,288.01,287.31,278.88,,,,
2020-07-17 22:20:40.662000,L8,,,,,,305.61,326.61,306.06,263.14,270.74,302.32,316.13,323.68,326.14,319.43,311.60,316.34,325.26,332.58,322.83,316.37,320.26,315.31,320.14,319.75,309.97,295.42,298.48,300.08,288.72,283.91,264.02,,,
2020-08-27 22:14:44.105000,L8,355.63,364.44,361.14,364.01,364.46,360.98,359.69,360.14,353.48,351.73,354.25,354.73,350.57,348.34,347.37,343.77,350.93,357.63,350.92,347.07,342.79,336.85,333.73,335.98,335.34,329.73,324.89,322.69,325.02,321.28,314.20,318.97,337.76,323.96,332.12
2020-08-27 22:15:08.068000,L8,355.50,364.38,360.17,363.33,363.72,360.53,358.77,359.50,352.38,350.55,353.23,353.92,349.30,347.53,345.95,341.96,349.41,356.73,350.31,346.35,340.29,335.92,332.66,334.16,333.85,328.63,323.82,321.43,323.35,320.21,312.85,317.50,336.75,323.00,331.05
2020-09-19 22:21:03.690000,L8,,,,,,,,,,,,,,,,,,,,297.58,317.59,319.95,315.48,320.16,315.61,311.08,305.97,308.11,301.69,,,,,,
2020-10-14 22:14:56.808000,L8,350.83,358.63,357.85,358.06,359.91,357.49,354.57,357.52,352.52,352.08,357.50,353.98,350.22,345.89,342.59,339.99,347.28,353.54,349.97,346.11,342.11,334.34,332.66,331.95,328.87,332.02,326.90,329.88,324.25,316.92,300.54,307.69,309.57,306.30,310.57
2020-10-14 22:15:20.775000,L8,349.53,357.81,357.02,356.70,358.73,355.10,353.13,355.13,351.41,350.52,355.79,351.83,348.15,343.25,340.42,338.01,345.59,350.33,348.57,344.85,339.30,332.99,330.84,330.36,326.34,330.71,325.53,327.52,321.46,315.31,299.45,305.96,308.34,304.93,309.50
2021-02-19 22:14:39.648000,L8,346.16,356.99,354.44,357.65,356.03,352.79,350.74,352.25,347.54,346.07,351.92,353.51,350.66,348.16,344.96,341.66,343.01,349.01,350.76,346.72,344.31,335.39,333.16,332.28,328.48,329.78,326.43,328.06,323.56,318.94,300.96,302.31,309.11,304.30,307.84
2021-02-19 22:15:03.615000,L8,345.47,355.69,353.77,356.72,354.85,351.50,349.85,350.59,346.37,343.98,350.18,351.76,349.07,346.46,343.32,339.64,341.70,347.25,349.73,344.83,342.63,334.21,331.71,331.11,327.11,328.20,325.06,326.31,321.73,317.32,299.79,301.37,307.31,303.47,307.11
2021-03-30 22:20:34.287000,L8,351.61,360.17,361.10,360.24,362.28,358.08,358.24,358.37,354.58,351.86,354.37,356.64,353.98,349.64,346.42,342.15,343.81,350.24,351.59,348.19,347.61,335.18,333.08,331.80,328.72,331.21,328.14,331.90,325.94,321.42,301.41,307.94,309.86,304.91,310.92
2021-05-17 22:20:24.395000,L8,,,,,,,,,,,,,,,,,,,,,269.23,287.18,278.18,300.97,293.53,280.01,279.17,265.63,,,,,,,
2021-05-26 22:14:18.793000,L8,,,,,,,,,,270.32,288.79,282.88,312.58,311.85,307.79,298.20,301.19,310.77,314.91,306.85,304.72,308.12,308.38,315.33,312.75,309.47,298.04,302.58,301.23,292.77,278.86,,,,
2021-06-11 22:14:25.766000,L8,,,,,,,,,,,,,315.92,322.88,311.28,303.29,304.86,319.49,319.66,312.92,306.52,309.22,306.00,317.77,312.65,304.20,288.87,272.56,287.48,271.65,246.57,,,,
2021-06-11 22:14:49.734000,L8,,,,,,,,,,,,,311.43,315.82,309.31,306.45,302.37,312.85,317.18,306.23,302.83,302.37,302.65,310.01,307.47,290.41,286.19,269.65,278.98,266.48,242.35,,,,
2021-06-18 22:20:38.709000,L8,285.98,319.80,308.26,315.76,325.92,314.83,334.38,311.66,264.69,317.87,300.54,305.75,327.37,328.11,321.74,319.26,317.83,327.90,337.23,326.73,317.90,323.28,316.39,321.99,321.84,312.10,297.28,286.09,300.43,296.13,282.99,268.71,,,
2021-08-05 22:20:52.997000,L8,,,,,321.62,310.71,327.61,304.96,274.53,,,,316.37,324.50,318.84,313.24,311.75,324.40,326.21,323.75,313.84,321.27,317.21,320.20,317.58,307.53,289.58,272.93,285.94,276.05,275.20,,,,
2021-08-14 22:14:45.391000,L8,355.91,366.53,364.33,367.27,368.14,361.93,358.97,359.78,353.60,350.77,351.38,352.11,348.44,345.78,339.81,337.30,339.89,346.91,349.58,345.90,339.21,335.94,332.54,334.20,337.60,330.14,326.00,326.93,325.17,319.40,304.28,309.71,310.08,313.08,312.01
2021-08-14 22:15:09.363000,L8,312.40,319.16,315.97,312.99,332.66,328.29,336.54,316.58,310.55,319.47,324.41,325.47,321.56,322.79,318.66,312.71,316.50,325.26,327.30,325.70,316.88,317.11,313.42,317.63,315.39,309.09,300.64,295.23,301.27,293.24,278.20,288.07,,,
2021-08-30 22:14:49.951000,L8,,,,,329.81,322.59,336.04,310.81,309.75,320.47,328.52,325.89,323.60,325.91,322.94,320.32,320.61,329.40,332.81,326.74,324.92,323.41,320.67,321.08,316.49,310.37,301.72,285.15,297.37,294.12,281.55,271.64,,,
2021-09-22 22:21:05.391000,L8,349.41,357.66,356.61,357.86,359.13,355.26,353.42,354.08,346.99,347.70,351.80,352.75,346.74,343.17,338.35,334.82,338.31,345.31,347.39,342.88,337.72,333.74,332.54,331.63,328.26,329.32,324.11,322.41,320.32,312.38,298.17,302.29,303.63,304.64,308.29
2021-11-02 22:15:01.893000,L8,352.63,361.17,361.37,360.80,363.78,359.59,357.96,359.55,355.60,355.78,360.97,361.48,357.61,352.59,351.81,348.74,350.35,357.42,358.46,350.77,347.18,336.57,336.51,335.56,332.32,334.42,328.92,333.15,329.13,320.63,305.05,310.59,306.42,308.68,310.89
2021-11-02 22:15:25.865000,L8,353.32,361.58,362.01,361.73,364.90,360.65,359.05,360.69,356.81,356.84,362.02,362.65,358.53,353.65,353.01,350.08,351.46,358.32,359.94,352.52,348.16,339.09,338.74,337.98,333.98,335.07,330.45,334.09,330.76,322.15,306.25,312.18,307.59,309.89,312.20
2021-11-18 22:14:56.496000,L8,346.37,355.71,354.82,354.95,356.80,349.77,349.33,349.37,346.94,345.94,352.44,351.37,349.94,345.18,343.60,338.96,341.22,348.60,350.92,347.70,340.56,333.46,331.68,329.49,325.62,330.85,325.54,325.09,321.79,312.26,297.85,301.55,,301.28,304.08
2021-11-18 22:15:20.463000,L8,346.43,355.77,354.90,354.98,356.75,349.67,349.41,349.51,347.10,346.21,352.69,351.62,350.17,345.23,343.90,339.38,341.47,348.90,350.91,347.98,340.66,333.71,331.87,329.62,325.84,331.09,325.63,325.67,322.06,312.59,298.03,301.73,,301.54,304.36
2021-12-12 22:14:55.412000,L9,349.48,358.01,356.85,358.05,358.82,354.37,353.22,353.49,349.94,350.73,355.84,354.60,354.35,353.46,351.88,348.37,344.48,355.59,356.73,354.27,351.22,337.27,338.97,335.02,332.80,337.36,329.80,334.19,330.96,318.09,298.92,305.23,,303.53,306.32
2021-12-19 22:21:04.274000,L9,346.25,352.68,355.05,355.13,356.55,350.96,350.33,352.36,347.45,348.96,353.84,358.38,355.72,353.50,348.63,344.64,344.24,349.93,354.02,350.06,346.39,334.75,332.32,330.65,326.88,333.24,325.82,328.58,323.37,314.77,297.77,302.13,,302.29,305.21
2021-12-20 22:14:55.954000,L8,358.87,363.81,366.05,366.66,369.60,364.35,,,,,,,,,,,,,,,,,,,,,,349.73,327.00,321.52,317.81,309.21,309.65,309.51,317.98
2021-12-20 22:15:19.918000,L8,,335.29,340.31,334.15,339.18,333.07,335.98,,330.43,332.29,334.46,336.45,304.63,336.55,319.57,327.02,330.06,327.84,340.19,313.93,,,,,,,,,,,,,,,
2022-01-13 22:14:50.477000,L9,348.47,355.73,357.88,358.30,358.86,352.52,350.25,351.69,347.60,346.46,353.34,356.61,356.52,355.65,352.89,346.40,347.25,353.32,359.22,353.20,351.05,336.59,334.22,332.06,329.39,332.67,327.78,330.15,324.24,316.77,300.40,302.55,301.47,303.76,306.69
2022-01-28 22:20:55.692000,L8,346.27,356.34,356.09,359.60,356.93,352.37,349.86,350.91,347.01,345.06,351.79,353.67,352.62,351.42,346.95,337.29,340.93,347.55,350.95,348.49,341.18,333.35,330.49,329.98,327.19,330.21,324.80,326.32,322.61,315.06,297.28,301.39,300.12,302.69,306.17
2022-02-06 22:14:44.088000,L8,347.55,357.93,356.40,359.07,357.97,353.05,350.68,352.60,348.09,347.40,353.22,357.05,354.41,353.86,351.48,346.70,350.51,351.90,357.20,351.61,351.10,338.58,367.68,380.09,381.95,346.71,328.50,327.03,323.25,309.42,297.98,300.46,304.12,301.74,307.15
2022-02-06 22:15:08.047000,L8,342.98,352.17,351.63,354.48,353.29,347.81,346.36,346.48,343.50,341.73,349.08,352.00,350.37,350.02,347.96,341.25,345.59,346.56,351.11,346.32,346.72,332.52,336.17,315.94,376.89,336.11,324.57,321.03,315.53,305.25,293.57,296.21,,297.31,303.21
2022-02-13 22:20:52.491000,L8,347.29,356.48,356.68,357.78,358.29,349.92,349.97,350.00,347.71,345.92,351.13,353.16,352.11,351.85,350.68,341.81,341.29,350.60,354.57,352.40,349.09,334.72,332.70,332.26,327.35,329.02,324.38,321.78,317.33,312.60,295.62,300.84,,301.24,304.97
2022-02-22 22:14:38.338000,L8,344.15,355.47,354.78,354.94,356.56,349.58,348.62,347.79,345.73,343.24,350.73,351.78,350.05,349.68,346.69,339.12,340.77,347.40,350.56,348.62,340.30,334.37,330.39,329.84,325.63,326.77,322.43,321.74,317.20,309.69,296.06,299.94,,300.46,303.94
2022-02-22 22:15:02.305000,L8,344.65,355.40,353.95,354.53,355.93,349.03,348.05,346.90,345.10,342.53,349.84,350.27,348.41,348.24,345.34,337.51,338.89,346.43,349.84,347.03,339.10,333.60,329.16,329.11,324.81,324.91,320.75,320.62,315.44,308.29,294.45,299.11,,299.45,302.81
2022-03-01 22:20:48.516000,L8,344.65,355.02,353.92,358.22,355.79,352.47,348.96,350.13,347.30,345.48,351.78,353.74,352.49,351.10,348.72,340.92,343.99,348.55,351.46,350.62,345.42,335.21,332.41,331.06,327.38,328.86,324.99,324.94,322.17,313.63,297.08,300.17,300.75,302.14,305.08
