dates,nzd0077-0000,nzd0077-0001,nzd0077-0002,nzd0077-0003,nzd0077-0004,nzd0077-0005,nzd0077-0006,nzd0077-0007,nzd0077-0008,satname
2023-05-16 22:11:04+00:00,327.75,284.47999999999996,297.8625,308.1566666666667,311.6275,316.56,311.17,300.85,309.9575,L8
2023-05-24 22:11:17+00:00,327.75,279.8875,297.14,305.6425,309.956,314.854,310.002,300.6275,309.77200000000005,L9
2023-06-09 22:10:48+00:00,327.75,281.25,298.92333333333335,306.684,313.65333333333336,317.32,311.5316666666667,300.6275,312.34499999999997,L9
2023-06-17 22:11:17+00:00,327.75,281.0316666666667,301.1528571428571,308.8183333333333,314.1614285714286,317.71,312.24285714285713,302.45,313.0057142857143,L8
2023-06-25 22:11:08+00:00,327.75,281.0316666666667,297.41875,304.65999999999997,310.83625,313.9875,309.10375,297.69166666666666,310.9775,L9
2023-07-11 22:11:24+00:00,327.75,277.5514285714286,297.35777777777776,303.69375,310.2988888888889,313.3155555555556,308.8277777777778,297.05285714285714,310.75,L9
2023-07-27 22:11:26+00:00,327.2,276.64875,297.527,303.3077777777778,310.146,312.957,308.991,297.32375,310.53499999999997,L9
2023-08-20 22:11:47+00:00,327.2,276.64875,297.53,303.3077777777778,310.02666666666664,312.87555555555554,312.075,296.79285714285714,314.27200000000005,L8
2023-08-28 22:11:20+00:00,325.67,277.50888888888886,297.60699999999997,302.909,310.597,312.395,311.81363636363636,296.685,313.6881818181818,L9
2023-09-05 22:11:46+00:00,323.0475,278.525,297.9463636363636,303.5427272727273,310.99727272727273,312.21,312.1358333333333,297.20222222222225,313.365,L8
2023-10-07 22:11:33+00:00,320.405,278.15,298.545,303.047,310.74,310.921,312.9654545454545,297.4644444444445,313.95,L8
2023-10-15 22:12:03+00:00,317.694,279.056,298.36454545454546,302.7754545454546,310.35818181818183,310.56,312.4216666666667,296.908,313.48083333333335,L9
2024-01-11 22:11:32+00:00,316.2133333333333,284.955,298.33666666666664,302.955,309.55833333333334,309.305,314.2085714285714,298.74666666666667,314.65714285714284,L8
2024-02-04 22:12:07+00:00,313.5033333333334,288.35,298.46,302.25666666666666,307.59166666666664,308.39833333333337,312.82571428571424,298.805,314.6614285714286,L9
2024-02-28 22:11:24+00:00,310.3233333333333,287.255,298.492,302.84399999999994,305.96400000000006,308.46400000000006,307.73799999999994,296.22,307.97166666666664,L8
2024-05-02 22:10:44+00:00,307.57666666666665,284.37666666666667,294.87,293.2,296.2333333333333,303.1,298.56666666666666,292.0425,304.93,L8
2024-05-18 22:10:31+00:00,311.1,281.31,295.39666666666665,294.515,298.71999999999997,304.54,299.72749999999996,294.144,305.71999999999997,L8
2024-08-22 22:11:10+00:00,315.6266666666666,277.39000000000004,297.115,298.41333333333336,304.3566666666666,309.5,303.9533333333333,295.22749999999996,306.02,L8
2024-12-04 22:11:36+00:00,317.93,290.96500000000003,298.75,304.98,311.03999999999996,313.595,311.345,304.095,311.475,L9
2024-12-28 22:11:50+00:00,316.92333333333335,291.09,299.64000000000004,302.75,308.62333333333333,311.26,306.81,303.40000000000003,310.28333333333336,L8
2025-01-05 22:11:55+00:00,315.3225,292.47,301.5975,302.86,308.685,310.6675,307.3375,304.045,310.3875,L9
2025-01-29 22:11:28+00:00,314.284,292.284,300.822,302.122,307.358,309.902,306.236,303.082,310.024,L8
2025-03-10 22:11:28+00:00,312.435,294.795,301.58250000000004,301.27500000000003,306.385,308.32,306.102,302.724,310.52799999999996,L9
2025-03-26 22:11:41+00:00,314.058,293.468,300.276,300.244,305.806,309.12399999999997,306.1466666666667,302.40333333333336,310.285,L9
2025-05-05 22:10:48+00:00,314.058,290.35833333333335,299.82,300.8283333333333,306.3616666666667,309.53999999999996,306.17285714285714,302.36428571428576,310.47999999999996,L8
2025-05-13 22:10:58+00:00,314.058,289.7114285714286,300.9571428571429,303.3157142857143,307.31142857142856,310.88714285714286,307.57125,306.82625,311.48,L9
2025-05-21 22:10:52+00:00,314.058,287.65125,300.40875,302.92875000000004,307.58375,310.87624999999997,307.60999999999996,306.10999999999996,311.2611111111111,L8
2025-06-22 22:11:31+00:00,315.18600000000004,284.3725,300.69875,302.81875,307.665,311.325,307.57,305.9011111111111,310.87888888888887,L8
2025-08-01 22:11:42+00:00,320.18499999999995,279.098,303.9583333333333,308.45833333333337,312.33666666666664,316.99666666666667,314.0514285714286,307.6483333333333,314.72285714285715,L9
2025-10-04 22:12:06+00:00,319.82,269.524,305.74,310.92600000000004,310.59,314.16833333333335,316.39000000000004,301.31399999999996,313.1683333333333,L9
