dates,satname,nzd0043-0000,nzd0043-0001,nzd0043-0002,nzd0043-0003,nzd0043-0004,nzd0043-0005,nzd0043-0006,nzd0043-0007,nzd0043-0008,nzd0043-0009,nzd0043-0010,nzd0043-0011,nzd0043-0012,nzd0043-0013
2020-03-27 22:17:20.128000,L8,287.73,277.02,280.28,,,,,,,,,,,
2020-04-12 22:17:12.700000,L8,,,,300.44,334.27,331.37,337.90,327.11,318.98,324.63,297.01,268.75,268.16,306.94
2020-04-21 22:10:57.868000,L8,327.65,307.25,286.74,288.42,297.37,299.94,295.46,,,266.95,295.31,259.98,268.20,283.64
2020-04-28 22:17:04.952000,L8,344.49,334.71,279.16,282.09,280.37,295.50,334.47,,,,,244.13,273.13,308.77
2020-06-08 22:11:00.065000,L8,,,,,305.61,311.35,323.57,324.31,307.13,329.12,323.32,297.04,280.51,314.75
2020-07-01 22:17:22.957000,L8,,,,,332.47,314.90,333.88,297.95,,,,237.63,264.55,305.60
2020-07-10 22:11:15.773000,L8,326.06,,,,301.23,298.11,306.84,291.76,,267.81,303.23,266.52,272.75,313.09
2020-09-12 22:11:38.984000,L8,341.46,329.06,325.27,333.51,326.27,325.02,330.96,329.84,258.06,266.29,323.55,,259.56,307.26
2020-09-19 22:17:52.015000,L8,283.11,270.60,284.26,,,,,,,,,,,
2020-09-28 22:11:43.377000,L8,337.45,324.25,308.80,305.35,302.49,315.16,324.29,322.81,293.95,320.73,316.98,260.90,267.94,300.42
2020-12-17 22:11:45.420000,L8,332.27,284.42,273.76,,,,,,,,,,252.04,301.77
2021-01-09 22:17:48.906000,L8,349.13,327.60,314.28,350.00,337.70,336.31,340.63,337.23,332.39,338.15,337.17,292.78,292.42,315.16
2021-01-25 22:17:44.203000,L8,301.08,283.81,280.91,,,,,,,,,,,
2021-02-19 22:11:27.994000,L8,339.37,289.13,288.67,289.14,,,,,,,297.04,302.01,279.33,299.31
2021-02-26 22:17:35.944000,L8,,339.02,338.43,339.25,336.81,331.68,336.68,332.26,324.43,324.66,309.67,293.49,277.46,310.89
2021-03-23 22:11:13.381000,L8,355.78,347.18,332.58,346.27,340.46,342.41,335.19,336.05,318.60,346.92,352.25,330.85,300.76,330.26
2021-03-30 22:17:22.624000,L8,288.64,274.30,275.88,,,,,,,,,,,
2021-04-24 22:11:01.432000,L8,339.06,323.18,,,,,,,306.85,332.71,336.64,321.77,283.87,317.80
2021-05-01 22:17:07.841000,L8,285.16,277.17,281.94,,323.87,302.53,,,,,,,,
2021-05-26 22:11:07.110000,L8,,,,,,,,,,,,257.62,257.03,297.65
2021-07-13 22:11:19.559000,L8,,,,,,,,,,,,264.10,264.22,303.29
2021-08-30 22:11:38.264000,L8,324.93,274.84,287.53,290.81,307.45,313.59,299.98,298.63,,,,266.86,265.92,299.69
2021-10-01 22:11:46.773000,L8,334.76,322.65,320.31,309.10,320.54,320.17,328.22,327.88,309.58,332.74,332.77,300.00,270.94,302.80
2021-10-17 22:11:50.671000,L8,335.69,273.94,264.90,298.78,302.01,312.48,298.20,,,309.46,313.19,281.13,266.41,
2021-10-24 22:18:01.850000,L8,355.14,346.60,345.37,344.44,339.91,338.10,344.03,341.33,330.21,309.47,,,,
2021-11-09 22:17:58.951000,L8,387.89,354.64,353.37,362.39,348.00,344.11,347.43,339.46,335.68,343.07,343.05,323.76,290.30,313.80
2021-11-18 22:11:44.821000,L8,,,,,,,,,,,,,,302.99
2021-11-25 22:17:57.047000,L8,289.25,274.25,301.21,300.70,323.55,309.63,296.55,,,,,,,
2021-12-19 22:17:52.616000,L9,295.58,278.82,299.89,,,,,,,,,,,
2022-01-20 22:17:51.591000,L9,341.98,310.75,306.18,,,,,,324.68,313.80,295.02,,,
2022-01-21 22:11:35.958000,L8,335.27,282.92,274.93,,,,,,,,,,263.04,306.02
2022-02-14 22:11:37.090000,L9,338.37,280.79,281.79,282.18,,,,,,297.65,306.63,254.04,263.92,297.79
2022-02-21 22:17:43.336000,L9,292.96,279.24,281.58,,,,,,301.45,301.63,289.83,,,
2022-02-22 22:11:26.680000,L8,331.19,272.57,264.08,,,,,,,,,248.16,260.08,293.92
2022-03-09 22:17:37.608000,L9,287.07,272.05,,,,,,,,,,,,
2022-03-26 22:11:11.888000,L8,332.30,283.18,267.41,,,,,,,,,270.89,261.44,295.35
2022-05-04 22:17:26.026000,L8,286.48,275.70,,,,,,,,,,,,
2022-05-05 22:11:07.160000,L9,330.62,276.86,266.28,,,,,,,,,,,
2022-05-21 22:10:55.639000,L9,352.79,349.18,340.50,349.87,342.38,342.47,352.66,350.30,348.34,361.44,362.62,351.05,304.26,338.84
2022-06-14 22:11:35.206000,L8,329.10,278.55,306.74,,300.72,312.45,303.57,288.40,,,,268.19,267.45,309.97
2022-06-22 22:11:14.747000,L9,354.61,350.87,348.88,343.72,334.02,326.59,338.95,340.26,351.90,351.42,359.37,355.91,336.16,350.46
2022-07-16 22:11:39.057000,L8,314.37,,,,300.67,311.74,303.31,296.85,,,,271.34,271.03,312.42
2022-07-31 22:17:39.593000,L9,,,,,324.41,312.42,310.98,,,,,,,
2022-08-08 22:18:05.196000,L8,281.61,270.15,323.53,,,,,,,,,,,
2022-08-09 22:11:34.517000,L9,318.36,,,,,,,,,,,265.73,263.19,297.42
2022-09-09 22:18:11.619000,L8,285.42,276.03,325.86,,328.48,317.30,305.02,293.97,310.95,,,,,
2022-09-17 22:17:54.625000,L9,284.34,269.74,,,,,,,,,,,,
2022-10-19 22:18:03.080000,L9,302.20,329.03,333.28,302.81,315.05,,,,,,,,,
2022-10-20 22:11:59.771000,L8,333.69,324.66,313.37,294.74,316.89,313.57,325.23,287.26,293.79,274.52,323.96,291.37,272.65,300.10
2022-11-04 22:18:00.514000,L9,354.56,347.04,355.86,384.30,347.66,340.56,346.48,339.65,333.69,325.99,342.33,295.74,281.73,312.67
2022-11-13 22:11:53.247000,L9,328.56,272.57,264.53,,,,,,,,,253.98,265.25,299.22
2022-12-22 22:17:59.519000,L9,288.62,276.72,273.67,,,,,,,,,,,
2023-02-09 22:11:45.094000,L8,344.18,,,,,,,,,,,,,
2023-02-16 22:17:50.035000,L8,290.71,271.19,258.72,,,,,,,,,,,
2023-03-04 22:17:37.574000,L8,344.53,301.78,328.87,,,325.48,342.67,334.23,325.82,316.68,312.11,241.49,266.34,307.44
2023-03-05 22:11:37.473000,L9,332.80,283.12,267.49,,298.38,309.82,298.10,282.11,,,,,,
2023-03-13 22:11:23.206000,L8,332.48,281.73,267.38,285.53,307.94,310.16,304.53,281.55,,270.78,300.11,255.30,260.05,298.39
2023-03-21 22:11:31.242000,L9,336.05,282.62,299.32,,,,,,302.12,273.71,305.30,259.70,260.92,302.08
2023-04-13 22:17:27.047000,L9,354.81,345.77,352.38,358.53,348.37,347.26,353.61,346.96,345.65,343.41,346.60,305.51,310.11,323.50
2023-05-15 22:17:12.111000,L9,280.24,272.96,252.88,,,,,,,,,,,
2023-05-16 22:10:40.417000,L8,323.75,274.56,267.09,,294.56,313.78,303.37,,,,,256.45,261.10,307.67
2023-05-24 22:10:53.254000,L9,319.68,278.37,266.27,,,,,,,,,252.70,257.61,306.67
2023-06-09 22:10:48.959000,L9,318.55,,,,,,,,,,,256.31,261.53,306.52
2023-06-17 22:10:53.102000,L8,316.86,,,,,,,,,,,259.44,265.43,310.94
2023-06-24 22:17:06.399000,L8,338.90,330.99,336.54,316.77,,,,,,,,,,
2023-07-10 22:17:17.518000,L8,280.44,273.62,330.48,310.18,332.44,304.14,,,325.89,305.26,,,,
2023-07-27 22:11:03.005000,L9,323.39,275.16,259.54,,,,,,,,,256.88,264.35,308.93
2023-08-20 22:11:23.591000,L8,,,,,,,,,,,,258.08,260.60,305.51
2023-08-28 22:11:20.303000,L9,332.54,322.33,314.07,300.10,316.91,315.43,321.72,323.42,313.06,315.25,314.75,262.93,264.15,305.50
2023-09-13 22:11:29.496000,L9,,,346.09,346.82,330.22,330.95,344.77,335.44,336.41,342.82,350.08,326.26,281.88,328.38
2023-09-20 22:17:40.026000,L9,286.98,270.88,264.45,,,,,,,,,,,
2023-09-28 22:17:43.092000,L8,284.78,269.23,262.57,,,,,,,,,,,
2023-09-29 22:11:26.883000,L9,330.21,277.47,303.05,289.43,296.49,311.54,300.36,294.07,,285.72,307.06,265.94,265.68,304.56
2023-10-14 22:17:45.774000,L8,287.99,271.19,321.95,290.03,324.02,306.28,297.16,287.17,,,,,,
2023-10-15 22:11:39.127000,L9,326.36,274.79,302.10,291.47,307.41,303.29,301.63,307.10,,,,257.72,261.81,289.71
2023-10-22 22:17:50.479000,L9,286.33,271.09,268.12,,,,,,,,,,,
2023-11-15 22:17:47.856000,L8,286.40,271.36,261.85,,,,,,,,,,,
2023-11-24 22:11:40.049000,L8,335.54,318.53,311.21,289.57,315.05,,,,308.56,294.94,304.71,260.61,269.49,298.15
2023-12-09 22:17:50.740000,L9,365.26,343.52,344.04,351.14,340.52,338.05,341.90,334.23,331.26,335.01,259.77,,,
2023-12-17 22:17:48.418000,L8,293.98,275.29,272.16,,,,,,,,,,,
2023-12-18 22:11:45.147000,L9,334.55,280.00,273.67,,,,,,,281.06,294.17,253.24,269.38,305.45
2024-01-10 22:17:52.010000,L9,288.02,270.91,,,,,,,,,,,,
2024-01-11 22:11:32.492000,L8,331.72,274.80,265.89,,,,,,,,274.17,258.26,258.57,298.43
2024-02-03 22:17:41.059000,L8,,,,356.72,343.09,307.83,342.40,366.08,332.30,334.93,319.92,289.40,293.37,309.97
2024-02-04 22:11:43.788000,L9,348.43,342.91,328.12,340.44,330.45,330.73,337.30,334.20,333.33,340.91,348.32,324.33,285.09,328.28
2024-02-11 22:17:53.113000,L9,295.11,275.59,282.76,,,,,,,,,,,
2024-02-12 22:11:30.284000,L8,339.13,315.64,274.70,,,,,,,,,,271.75,307.06
2024-02-19 22:17:39.652000,L8,289.84,277.75,285.05,,,,,,,,,,255.10,297.81
2024-02-28 22:11:24.294000,L8,,,,,,,,,321.11,325.89,341.84,313.66,284.68,322.43
2024-03-15 22:11:14.022000,L8,331.55,310.42,267.27,,,,,,,,277.43,293.94,269.68,292.66
2024-03-30 22:17:36.478000,L9,338.58,283.90,315.04,325.29,331.46,329.97,327.47,323.41,327.12,309.94,296.70,289.21,262.75,301.61
2024-04-08 22:11:23.266000,L9,363.60,356.02,339.87,358.30,350.26,339.01,360.52,377.44,,,,,,
2024-04-15 22:17:28.257000,L9,284.82,275.34,278.34,,,,,,,,,,,
2024-04-23 22:17:03.194000,L8,285.44,270.76,281.91,,,,,,,,,,,
2024-05-02 22:10:44.568000,L8,,,,,,,,,,269.23,294.05,275.23,270.26,289.31
2024-05-10 22:11:00.825000,L9,326.68,275.14,267.43,,,,,,,271.86,291.69,277.29,270.75,291.45
2024-05-17 22:17:03.987000,L9,280.34,276.16,279.14,,,,,,,,,,,
2024-05-18 22:10:31.990000,L8,348.08,345.92,334.11,347.38,336.96,332.27,344.12,337.87,340.13,341.47,346.79,323.58,292.35,329.14
2024-05-26 22:10:48.268000,L9,328.33,281.20,263.77,,,,,,,246.81,285.05,261.41,267.08,291.96
2024-06-26 22:16:52.651000,L8,,,,,326.42,314.69,288.30,,,,294.09,239.54,261.74,295.52
2024-06-27 22:10:29.087000,L9,304.94,,,,299.58,311.46,305.23,306.61,,282.94,291.89,271.86,273.52,299.31
2024-07-05 22:10:45.435000,L8,304.16,274.46,315.22,290.86,301.03,313.66,305.18,306.24,,310.25,316.02,269.37,272.57,304.47
2024-07-12 22:17:00.992000,L8,279.21,279.49,331.37,,330.14,314.37,307.90,,,,,,,
2024-08-05 22:17:06.640000,L9,279.30,271.14,280.19,,,,,,,,,,,
2024-08-21 22:17:19.711000,L9,281.14,272.94,328.54,,320.47,308.30,298.24,283.02,,,,,,
2024-08-22 22:11:10.580000,L8,318.88,276.96,262.38,283.44,299.41,310.07,301.62,287.69,,,,258.29,259.85,294.16
2024-09-22 22:17:21.161000,L9,283.87,270.06,298.96,,317.77,307.34,291.41,,,,,,,
2024-09-23 22:11:18.739000,L8,321.56,275.42,300.32,282.13,303.38,311.56,289.96,303.86,,,,264.14,269.25,290.42
2024-11-02 22:11:29.815000,L9,,,358.16,350.80,338.01,334.87,341.09,343.94,347.71,356.27,362.67,359.06,313.26,338.93
2024-11-17 22:17:38.841000,L8,285.79,274.90,279.65,,,,,,,,,,,
2024-11-25 22:17:51.900000,L9,,,,,,332.44,323.39,330.54,327.97,326.73,318.33,287.50,276.60,303.80
2024-12-03 22:17:45.212000,L8,290.91,273.52,275.60,,,,,,,,,,,
2024-12-04 22:11:36.525000,L9,337.02,276.24,263.59,,,,,,,,,,266.61,295.19
2024-12-28 22:11:26.745000,L8,333.04,280.43,262.24,,,,,,,,264.67,260.50,265.03,294.39
2025-01-05 22:11:31.099000,L9,325.72,282.70,265.94,,,,,,,,270.39,253.14,278.79,295.04
2025-01-12 22:17:45.559000,L9,288.05,278.43,283.64,,,,,,,,,,,
2025-01-28 22:17:42.532000,L9,286.84,273.84,278.99,,,,,,,,,,,
2025-01-29 22:11:28.545000,L8,346.12,327.24,315.68,292.13,,,,273.58,321.67,324.85,328.83,302.36,277.96,304.14
2025-02-06 22:11:31.478000,L9,354.51,341.80,330.65,340.97,329.72,327.18,333.82,330.55,330.30,336.53,342.56,317.99,285.93,319.52
2025-02-13 22:17:46.901000,L9,297.18,315.34,300.65,,,,,,,,,,,
2025-02-21 22:17:31.397000,L8,300.41,275.96,287.27,,,,,,,,,,,
2025-03-01 22:17:39.455000,L9,339.41,317.48,305.13,286.12,,,,,,295.04,292.65,288.48,261.21,302.11
2025-03-09 22:17:26.663000,L8,355.11,338.93,335.47,349.93,343.67,337.56,337.51,334.27,326.45,324.29,338.80,294.77,278.73,315.55
2025-03-10 22:11:28.326000,L9,354.85,344.87,319.18,,,,339.72,332.56,334.23,339.77,341.61,322.42,284.20,320.09
2025-03-25 22:17:16.100000,L8,291.51,279.69,267.91,,,,,,,,,,,
2025-04-11 22:11:17.724000,L9,326.76,296.32,,,,,,,,,,266.74,273.42,294.93
2025-04-19 22:10:53.223000,L8,355.25,275.52,265.66,,,,,,,,,265.14,267.55,309.74
2025-05-20 22:17:06.544000,L9,280.88,273.34,328.86,,329.81,321.78,296.05,280.20,320.79,294.52,,,,
2025-05-21 22:10:52.095000,L8,319.63,277.19,265.69,292.19,,,,,,,,260.69,268.88,313.21
2025-05-29 22:10:51.794000,L9,320.93,322.23,313.89,298.40,299.10,316.72,304.77,300.81,301.89,310.23,316.87,269.79,271.30,312.21
2025-06-05 22:17:00.261000,L9,287.11,276.01,331.47,306.45,329.88,322.42,300.03,291.64,315.09,291.14,293.67,238.09,,
2025-06-06 22:10:54.888000,L8,,,,,,,,,,299.65,289.46,264.23,270.94,313.73
2025-06-13 22:17:12.853000,L8,278.88,276.90,332.20,292.12,331.69,316.50,316.01,,,,,239.90,262.96,304.52
2025-06-21 22:17:14.951000,L9,,,,,,,,,,,,,259.96,301.00
2025-06-22 22:11:07.771000,L8,323.76,288.70,315.03,294.56,314.08,316.24,305.80,290.95,303.80,312.17,304.13,267.56,275.36,316.95
2025-06-29 22:17:21.081000,L8,,,,,327.35,314.89,298.89,291.64,312.65,,,,,
2025-06-30 22:11:07.788000,L9,,,,,,,,,,,,263.20,269.04,310.13
2025-07-23 22:17:27.519000,L9,284.47,276.01,329.59,,331.18,316.46,323.77,291.65,321.71,,,,,
2025-07-24 22:11:17.990000,L8,311.31,,,,,,,,,,,261.30,267.08,311.31
2025-08-01 22:11:18.967000,L9,312.97,275.60,263.84,,,,,,,,,254.59,257.86,299.53
2025-08-09 22:11:25.572000,L8,313.64,282.21,305.25,292.06,299.67,311.81,294.00,284.48,,,,257.96,259.13,298.79
2025-08-24 22:17:43.028000,L9,,,,,326.61,309.56,308.69,289.12,,,,,,
2025-09-02 22:11:35.536000,L9,,,,,,,,,,268.21,314.60,298.18,259.15,294.52
2025-09-18 22:11:37.859000,L9,341.15,333.81,328.10,313.65,324.05,324.71,330.20,330.28,331.44,330.55,343.25,300.80,281.85,305.91
2025-10-04 22:11:42.144000,L9,323.90,305.76,312.77,289.10,301.74,313.16,295.42,289.97,301.41,306.43,320.01,265.36,263.74,303.06
2025-10-19 22:17:50.450000,L8,290.99,275.99,330.11,288.80,327.05,319.14,321.36,286.86,310.92,296.07,292.98,,,
2025-11-04 22:17:53.875000,L8,290.42,278.77,284.74,,,,,,,,,,,
2025-11-05 22:11:46.482000,L9,319.48,322.68,283.55,283.08,302.55,310.89,300.89,282.15,,,,,260.36,302.30
2025-11-13 22:11:40.635000,L8,326.81,275.97,262.57,277.41,,,,,,,278.05,261.69,258.69,295.37
