dates,nzd0251-0000,nzd0251-0001,nzd0251-0002,nzd0251-0003,nzd0251-0004,nzd0251-0005,nzd0251-0006,nzd0251-0007,nzd0251-0008,nzd0251-0009,nzd0251-0010,nzd0251-0011,nzd0251-0012,nzd0251-0013,nzd0251-0014,nzd0251-0015,nzd0251-0016,nzd0251-0017,nzd0251-0018,nzd0251-0019,nzd0251-0020,nzd0251-0021,nzd0251-0022,nzd0251-0023,nzd0251-0024,nzd0251-0025,nzd0251-0026,nzd0251-0027,nzd0251-0028,nzd0251-0029,nzd0251-0030,nzd0251-0031,nzd0251-0032,nzd0251-0033,nzd0251-0034,nzd0251-0035,nzd0251-0036,nzd0251-0037,satname
2001-08-10 21:43:00+00:00,261.79,,272.055,275.03000000000003,282.405,296.305,289.985,274.86,269.775,297.9433333333333,347.28,344.7,340.8966666666667,332.61333333333334,308.55333333333334,311.41333333333336,316.4633333333333,316.615,330.59,325.78,320.26,352.28499999999997,356.73,287.985,349.91499999999996,336.63,313.89,305.2325,304.34000000000003,294.8233333333333,287.0575,293.2025,332.61333333333334,337.305,315.01,302.7866666666667,296.9175,285.52,L7
2001-09-11 21:42:14+00:00,261.79,,272.055,275.03000000000003,282.405,295.712,291.474,273.798,268.09000000000003,296.81,344.1775,344.7,340.8966666666667,332.61333333333334,303.1425,311.41333333333336,316.4633333333333,316.615,330.0233333333333,326.59666666666664,321.95,352.48,355.73,287.985,348.94666666666666,339.7733333333333,313.09,306.502,304.42333333333335,294.8233333333333,277.06800000000004,286.5,329.4525,334.26,309.43,305.115,297.762,285.005,L7
2001-09-27 21:42:05+00:00,271.61,261.61,268.07,270.8333333333333,273.46,293.00166666666667,288.165,277.5733333333333,264.88666666666666,293.616,344.1775,330.8375,340.8966666666667,332.61333333333334,303.1425,304.89750000000004,311.9225,314.3,319.88,320.23,317.05333333333334,347.3675,351.3925,287.9433333333333,348.94666666666666,331.575,307.0675,306.5733333333333,302.62,290.8825,276.6766666666667,284.78333333333336,324.944,328.6925,303.965,302.32,294.7766666666667,282.6,L7
2001-10-13 21:42:15+00:00,271.61,265.915,263.00666666666666,270.9866666666667,268.7833333333333,293.5066666666666,290.06333333333333,284.855,267.916,293.616,344.1775,325.932,340.8966666666667,332.61333333333334,303.1425,303.004,310.38800000000003,312.38199999999995,316.49399999999997,317.442,312.45166666666665,347.3675,341.346,276.46,348.94666666666666,329.386,305.068,307.27333333333337,302.54200000000003,289.88800000000003,275.05333333333334,284.37833333333333,322.415,326.008,299.2025,303.134,295.9666666666667,282.968,L7
2001-10-29 21:42:21+00:00,271.61,265.915,261.2,268.375,259.79999999999995,291.54833333333335,290.31166666666667,288.7433333333333,266.744,291.5,342.1975,323.696,339.90333333333336,330.18666666666667,310.8333333333333,299.446,307.61,310.02000000000004,310.49333333333334,315.4766666666667,311.0216666666667,345.522,340.165,268.90000000000003,348.94666666666666,329.386,305.068,306.32166666666666,302.42,288.226,275.0683333333333,281.5,318.90000000000003,324.48,294.57,304.786,294.295,283.692,L7
2002-01-17 21:42:52+00:00,271.1766666666667,263.1766666666667,257.37666666666667,264.65,257.4166666666667,289.57714285714286,294.25714285714287,292.08142857142855,261.90333333333336,289.7816666666667,339.27200000000005,324.49,336.335,327.105,305.38750000000005,299.446,307.61,310.02000000000004,310.49333333333334,315.4766666666667,311.0216666666667,345.522,340.165,268.90000000000003,343.31,329.386,307.16333333333336,304.53000000000003,301.7714285714286,287.16833333333335,275.71571428571434,282.0642857142857,317.55428571428575,322.72333333333336,295.63,309.71,294.295,288.31333333333333,L7
2002-02-18 21:42:30+00:00,275.87,263.1766666666667,259.875,264.6475,255.81,282.91166666666663,294.0083333333333,284.655,249.58,283.55199999999996,331.14750000000004,316.63800000000003,329.77666666666664,319.3,280.82,290.00333333333333,300.0325,303.01,300.44500000000005,310.32500000000005,300.79,340.43,331.8825,268.90000000000003,336.70500000000004,316.26,303.358,302.73499999999996,298.67333333333335,282.604,272.84833333333336,277.03000000000003,310.20500000000004,316.7783333333333,292.9216666666667,309.1166666666666,285.856,286.67333333333335,L7
2002-04-07 21:42:52+00:00,270.31,263.96,259.8,265.3833333333333,255.89000000000001,281.16999999999996,298.75,285.48249999999996,245.89333333333335,281.16999999999996,329.9066666666667,323.485,329.77666666666664,319.3,277.775,302.9266666666667,300.61000000000007,302.3333333333333,291.72,305.97,294.22333333333336,338.40999999999997,317.71000000000004,259.42,326.4,306.0,305.43333333333334,299.47499999999997,297.56,283.49,281.31500000000005,281.5725,308.58750000000003,315.1275,292.9225,312.865,282.7633333333333,290.9,L7
2002-09-14 21:41:55+00:00,,,261.53,,277.27,279.71,,280.51,,,,,329.49,319.38,,308.69,308.57,305.77,303.7,308.72,322.89,340.67,341.39,,335.97,334.36,320.09,313.17,278.05,263.22,289.25,282.93,308.87,314.07,298.62,309.56,276.79,277.73,L7
2002-11-01 21:41:54+00:00,,,261.53,,277.27,279.71,,280.51,,,,,329.49,319.38,,293.26,308.57,305.77,303.7,308.72,322.89,340.67,341.39,,335.97,334.36,320.09,313.17,278.05,263.22,289.25,282.93,311.03,314.07,298.62,309.56,276.79,277.73,L7
2003-01-20 21:42:33+00:00,275.65,263.3,260.02,260.91,269.63,279.315,267.8,276.54999999999995,,,,329.55,330.39,320.095,297.17,291.03499999999997,302.14,304.905,303.7,308.72,322.89,340.67,341.39,285.82,329.255,316.96500000000003,320.09,290.53499999999997,278.05,263.22,274.79499999999996,282.555,309.27666666666664,312.525,293.28499999999997,299.33000000000004,276.79,283.775,L7
2003-02-21 21:42:20+00:00,275.65,263.445,258.93,260.6,268.24333333333334,278.82666666666665,268.005,278.1933333333333,280.66,279.75,331.95,328.82500000000005,330.66333333333336,320.45,300.52,288.18333333333334,302.14,304.905,303.7,308.72,322.89,340.67,339.975,285.82,329.255,316.96500000000003,320.09,290.53499999999997,262.8,243.46500000000003,275.66,281.26666666666665,308.3225,312.71,293.28499999999997,299.33000000000004,276.79,284.55333333333334,L7
2003-05-12 21:42:48+00:00,275.65,263.445,263.2133333333333,260.6,263.73,280.5333333333333,268.005,277.03499999999997,275.405,291.78,331.95,328.82500000000005,326.01666666666665,324.90000000000003,300.52,287.97333333333336,303.125,309.235,318.06,316.25,340.16,350.21,345.13,285.82,322.54,299.57,,267.9,247.55,223.71,274.15333333333336,285.35999999999996,308.11,316.1666666666667,296.135,296.64,282.21,286.21,L7
2003-05-28 21:42:46+00:00,275.65,263.445,265.1075,265.8433333333333,263.73,280.84,273.4433333333333,271.4533333333333,270.66333333333336,293.92,331.95,328.82500000000005,329.145,325.92,303.68666666666667,289.4325,304.06,310.33,312.45500000000004,315.36,331.885,350.09000000000003,347.5333333333333,311.895,329.03499999999997,299.57,,267.9,262.28499999999997,249.70999999999998,280.0825,287.60499999999996,310.065,317.25,297.9433333333333,298.53333333333336,283.235,285.9225,L7
2003-09-25 21:31:19+00:00,,,272.58500000000004,276.33,,283.29499999999996,284.32,260.29,265.66499999999996,301.005,,,327.03999999999996,330.855,315.81,299.57666666666665,308.235,313.475,312.45500000000004,318.3433333333333,330.77333333333337,350.09000000000003,352.02,337.97,335.53,,312.04,290.16,283.78999999999996,277.91499999999996,286.64666666666665,294.775,314.515,322.47,302.93999999999994,303.25,283.235,283.88,L5
2003-12-30 21:32:48+00:00,,,,,,298.05,288.67,264.11,272.17,307.34,346.63,354.86,360.01,357.04,328.845,317.78,329.79,321.97,313.48,318.78,328.47,347.04,338.85,334.73,333.34,324.5,315.32500000000005,293.70500000000004,290.25,281.90999999999997,282.29999999999995,291.9,321.94,322.28,314.95,306.59,306.1,,L5
2004-02-16 21:33:00+00:00,,,,,,301.865,293.655,273.22,276.04499999999996,310.355,346.34000000000003,353.17,357.68,353.57500000000005,328.71,318.52666666666664,329.65999999999997,327.28,321.495,319.8233333333333,328.19666666666666,350.005,346.6,340.745,337.375,326.72,313.7066666666667,294.94,290.68666666666667,283.3966666666667,281.7133333333333,293.565,320.90999999999997,326.005,316.255,310.335,305.06,,L5
2004-03-19 21:33:10+00:00,,,,,,303.86333333333334,295.38,272.80333333333334,276.67,311.21999999999997,347.81666666666666,352.29333333333335,356.06333333333333,352.05,328.19,318.0175,328.22333333333336,328.70666666666665,323.64000000000004,320.6075,327.6225,351.73,350.68666666666667,343.4166666666667,340.23,328.2633333333333,313.44500000000005,294.01,289.78499999999997,284.125,281.27,293.37333333333333,322.13666666666666,326.68333333333334,317.81333333333333,310.0933333333333,305.71,290.08,L5
2004-05-06 21:33:58+00:00,,,,,,303.86333333333334,296.05,272.025,276.9925,311.8125,347.81666666666666,338.39750000000004,341.0475,352.05,330.38666666666666,317.81,327.305,328.4125,324.155,319.95000000000005,327.0075,351.695,351.7925,343.9525,340.8025,328.905,312.38,293.225,288.9525,284.6125,281.02250000000004,292.5875,320.98,325.5025,316.54,309.835,304.8925,288.565,L5
2004-06-07 21:34:54+00:00,,253.81,,,,300.96500000000003,295.252,270.226,276.252,309.244,347.25,337.694,334.1,347.445,326.4575,316.562,326.278,328.33599999999996,324.236,319.5,326.752,351.56800000000004,352.086,343.82,340.318,328.512,310.44800000000004,292.8,288.52200000000005,283.98400000000004,279.082,292.88800000000003,320.164,325.286,315.62600000000003,309.946,302.57,286.2866666666667,L5
2004-06-23 21:35:22+00:00,,248.745,,,,302.024,296.1483333333333,270.17833333333334,276.6066666666666,309.244,347.25,331.42333333333335,327.99333333333334,347.445,313.18600000000004,316.61833333333334,326.58666666666664,329.0683333333333,325.6433333333334,320.16833333333335,327.71999999999997,352.1666666666667,352.56166666666667,344.455,340.93,329.07666666666665,310.9983333333334,293.1033333333333,288.57,283.59999999999997,278.945,293.76166666666666,321.06166666666667,325.73333333333335,315.99666666666667,310.06333333333333,302.3666666666667,286.40250000000003,L5
2004-07-25 21:36:14+00:00,220.22,248.745,,,,303.602,296.6933333333333,271.0966666666667,276.94,309.72,346.73249999999996,326.736,321.59000000000003,345.08500000000004,307.46000000000004,314.295,326.0416666666667,330.84999999999997,327.75333333333333,320.53833333333336,327.0283333333333,351.9566666666667,354.0716666666667,345.19666666666666,341.4566666666667,328.61333333333334,305.8333333333333,292.12,288.3233333333333,283.1766666666667,276.7583333333334,294.415,320.65166666666664,326.75166666666667,316.3966666666667,311.0516666666667,299.91166666666663,286.844,L5
2004-08-10 21:36:56+00:00,220.22,248.745,,,,303.602,297.8642857142857,272.8857142857143,276.64,308.834,346.73249999999996,319.6266666666666,317.1033333333333,345.08500000000004,301.54,314.17857142857144,326.5828571428571,331.59285714285716,328.37,321.6171428571429,327.86285714285714,352.46000000000004,353.98857142857145,344.92,341.09857142857146,328.57714285714286,305.47285714285715,292.30285714285714,287.85571428571427,282.86285714285714,277.12428571428575,295.8757142857143,321.49285714285713,327.75857142857143,317.2457142857143,311.89285714285717,299.82857142857137,287.61833333333334,L5
2004-08-26 21:36:59+00:00,220.22,248.745,,,,303.0825,298.03285714285715,271.03714285714284,276.1028571428571,307.616,347.53249999999997,313.256,315.475,343.065,298.82,313.2457142857143,326.7314285714286,331.4266666666667,329.0628571428571,322.63142857142856,329.0614285714286,352.2571428571428,353.81,344.68,341.0728571428572,327.9942857142857,304.93,291.1928571428572,287.11,281.5371428571429,276.59,296.32714285714286,322.2242857142857,327.8285714285715,317.23857142857145,311.8542857142857,298.3728571428571,287.8157142857143,L5
2004-10-13 21:38:32+00:00,220.22,248.745,,,,301.48999999999995,297.50428571428574,270.67285714285714,275.99142857142857,306.91400000000004,347.46999999999997,303.93499999999995,316.2183333333333,344.78749999999997,298.724,313.52714285714285,327.4771428571429,330.8683333333333,328.5857142857143,322.3357142857143,329.42857142857144,351.98,352.9683333333334,344.07571428571424,340.40857142857146,327.60714285714283,305.49142857142857,292.0842857142857,288.25,281.5214285714286,277.24142857142857,296.9171428571429,322.59000000000003,327.85,317.4414285714286,311.8285714285715,298.67285714285714,287.82428571428574,L5
2004-11-14 21:38:42+00:00,220.22,248.745,,,,301.48999999999995,297.4116666666667,270.83666666666664,275.66333333333336,305.245,347.46999999999997,306.3433333333333,320.262,344.78749999999997,298.724,313.87166666666667,327.96500000000003,331.53599999999994,329.06666666666666,322.445,329.985,352.045,352.5400000000001,343.8283333333333,340.0566666666667,327.07,305.10999999999996,292.92833333333334,288.42,281.43,277.39,298.0316666666667,325.52000000000004,328.8316666666667,318.22833333333335,312.29,298.045,287.9533333333333,L5
2005-05-25 21:41:28+00:00,213.31,,,,,296.8,291.07,273.27,268.52,303.81,,,348.47,344.6,321.39,312.37,323.63,,322.41,320.4,328.37,350.95,353.13,341.91,335.55,326.41,299.73,285.38,288.5,277.08,274.95,289.96,317.32,320.47,315.78,308.93,292.84,283.05,L5
2005-06-10 21:41:12+00:00,213.31,,,,,290.78499999999997,288.935,268.085,264.86,303.81,,289.53,316.95500000000004,317.08500000000004,321.39,312.195,324.79499999999996,,323.07000000000005,320.19,327.53,351.625,353.515,342.795,336.93,326.92,301.655,289.51,290.225,278.945,277.325,290.58,319.6,323.495,318.125,309.97,296.495,284.375,L5
2005-06-26 21:41:40+00:00,213.31,256.72,,,,292.96666666666664,291.8666666666667,266.57666666666665,262.3333333333333,303.81,,288.7,302.0,307.59999999999997,321.39,310.0133333333333,323.14,,322.49666666666667,318.8533333333333,324.34666666666664,351.2866666666667,353.8766666666667,343.35999999999996,337.75333333333333,326.06666666666666,298.92,287.83,289.45,279.01666666666665,275.18666666666667,291.3933333333333,318.9066666666667,323.03000000000003,317.47,307.25,293.72999999999996,283.65333333333336,L5
2005-07-12 21:41:47+00:00,213.31,256.72,,,,292.115,291.94,264.41499999999996,261.08,307.47,356.75,288.7,302.0,307.59999999999997,318.845,310.38,321.645,,321.44,317.68,322.9675,350.65999999999997,353.1125,342.81,337.815,326.5775,300.3825,288.685,290.1975,279.3075,275.73,292.65999999999997,320.005,323.83500000000004,317.595,307.1,293.5075,283.4825,L5
2005-07-28 21:41:34+00:00,219.825,256.72,,,,292.115,291.504,263.454,260.554,307.47,356.75,294.89,302.15,305.19,304.55333333333334,308.628,320.354,,321.44,317.68,322.15,349.852,353.1125,343.204,337.815,328.85,302.338,290.158,290.87399999999997,279.682,276.084,293.88199999999995,320.394,324.46,316.294,306.788,293.27599999999995,282.97200000000004,L5
2005-08-13 21:42:05+00:00,219.825,256.72,,,,292.115,291.504,264.12,259.5466666666667,305.8566666666666,356.75,294.28499999999997,300.44,302.184,296.7375,308.4483333333333,320.354,,321.44,317.68,322.36,349.852,353.1125,342.95166666666665,338.902,328.8666666666667,302.25666666666666,289.65000000000003,289.92333333333335,279.02,275.8833333333333,294.53666666666663,320.87333333333333,325.8066666666667,317.62166666666667,308.01666666666665,295.46166666666664,284.53333333333336,L5
2005-08-29 21:41:46+00:00,219.825,256.72,,,,292.115,291.504,265.4057142857143,261.54,307.8,356.75,293.008,295.23,296.44166666666666,287.028,307.3757142857143,320.354,,320.87,316.778,323.17428571428576,349.852,354.252,342.95166666666665,340.68,330.4642857142857,303.5514285714286,289.8442857142857,290.36,278.81714285714287,275.8514285714286,295.32142857142856,321.0385714285714,326.35714285714283,317.3385714285714,308.8542857142857,296.8528571428571,285.19,L5
2005-09-14 21:41:48+00:00,219.825,256.72,,,,292.115,291.504,266.02,263.215,309.762,356.75,293.008,295.23,293.58714285714285,279.19,307.555,320.354,,320.87,316.778,323.635,349.852,354.252,342.95166666666665,340.68,330.99375,304.82375,290.66875,290.7625,279.65375,276.05,296.2075,321.3725,327.13375,317.32375,309.535,297.15,285.74375,L5
2006-01-20 21:43:37+00:00,226.34,,,,,,291.695,269.104,266.86199999999997,312.7075,358.94,295.88,288.46000000000004,283.07750000000004,259.3625,307.04,318.515,321.62,319.05999999999995,315.73,324.70400000000006,347.905,354.97,344.05333333333334,346.7866666666667,336.572,311.03000000000003,294.086,292.82399999999996,281.158,278.746,299.13,322.32399999999996,329.712,316.876,312.174,301.98999999999995,288.262,L5
2006-02-21 21:44:44+00:00,,,,,,,293.63,272.81999999999994,283.8225,316.06666666666666,358.94,287.9,269.18,272.095,244.09500000000003,308.6766666666667,321.84,321.62,319.05999999999995,315.73,327.07666666666665,349.19,354.97,345.69,348.55500000000006,338.6566666666667,314.38000000000005,295.75666666666666,295.1233333333333,282.96666666666664,280.45000000000005,307.7825,328.875,334.8125,322.1725,317.6925,306.28249999999997,289.34666666666664,L5
2006-04-10 21:45:40+00:00,,,,,,,293.63,274.275,288.14000000000004,312.41999999999996,354.74,,,,,315.625,325.995,321.62,321.995,320.06,326.22,352.01,355.06,347.995,346.90999999999997,337.02,314.25,297.94,297.57,285.345,285.83000000000004,307.9633333333333,331.31333333333333,335.20666666666665,326.08666666666664,317.25333333333333,311.17,288.525,L5
2006-05-12 21:46:09+00:00,,,,,,,293.63,274.5233333333333,285.29,306.76,354.74,291.23,291.3,288.93,262.7,314.03,324.43666666666667,321.62,321.995,319.9766666666667,326.32666666666665,351.28,354.67,346.1666666666667,343.83,332.6333333333334,308.68,294.68333333333334,293.12666666666667,283.4633333333333,280.61333333333334,303.5125,327.1625,330.90250000000003,320.2075,315.2075,305.4225,286.7866666666667,L5
2006-06-13 21:46:13+00:00,,,,,,,293.63,274.385,283.538,306.76,354.74,291.08000000000004,294.135,289.805,263.59000000000003,314.705,324.43666666666667,321.62,323.64,320.15999999999997,327.0075,351.5725,355.3975,345.6075,344.265,332.1825,308.4325,294.065,293.11,283.1575,280.1575,303.338,326.948,331.37,319.68600000000004,315.254,297.944,287.0475,L5
2006-09-01 21:47:19+00:00,,,,,,,297.51,274.08,276.4475,302.02,350.54,305.07666666666665,307.57666666666665,303.7866666666667,277.64000000000004,311.9125,325.28000000000003,,325.2866666666667,321.535,326.96750000000003,352.53,357.285,345.78,341.325,327.0725,302.51250000000005,290.59000000000003,289.99,280.4575,275.90000000000003,294.78,321.285,326.145,314.1825,310.95500000000004,291.705,286.34250000000003,L5
2006-09-17 21:47:54+00:00,,,,,,,298.495,272.974,276.5,299.23249999999996,343.59000000000003,312.5525,314.33,311.2975,284.7525,309.968,324.225,326.84,324.605,321.748,326.706,352.312,356.71000000000004,344.788,339.97799999999995,325.52,300.77200000000005,288.65600000000006,288.43,278.73400000000004,274.422,292.918,320.226,325.092,313.748,310.072,292.832,286.07800000000003,L5
2006-12-06 21:48:41+00:00,274.25,261.91,260.59,261.03,273.6,272.28,298.495,262.42,266.46,284.87333333333333,319.775,316.6975,321.54,317.23249999999996,293.4575,302.1625,313.51666666666665,312.995,316.575,313.3775,322.0075,344.08000000000004,347.3575,335.725,331.905,316.4275,293.135,281.51250000000005,280.72,275.0025,269.5525,289.3175,317.245,323.2675,312.725,309.7475,291.505,282.32,L5
2007-01-07 21:48:55+00:00,274.25,261.91,260.59,261.03,273.6,293.705,301.7733333333333,265.0475,270.135,293.7,332.9533333333333,325.28666666666663,336.315,332.3275,311.29749999999996,303.39750000000004,318.325,321.39,319.07,317.1725,325.9875,348.6975,351.005,340.54249999999996,327.34999999999997,321.3,298.9625,285.535,283.01250000000005,277.2675,272.76750000000004,291.38,319.52750000000003,325.325,316.6775,312.97249999999997,305.75,287.42,L5
2007-02-08 21:48:38+00:00,274.25,261.91,260.59,261.03,273.6,293.705,301.7733333333333,265.0475,270.135,293.7,332.9533333333333,325.28666666666663,336.315,332.3275,311.29749999999996,303.39750000000004,318.325,321.39,319.07,317.1725,325.9875,348.6975,351.005,340.54249999999996,327.34999999999997,321.3,298.9625,285.535,283.01250000000005,277.2675,272.76750000000004,291.38,326.35,331.944,321.86800000000005,317.538,305.75,292.382,L5
2011-01-02 21:43:35+00:00,,,,,,299.06,300.2,274.12,280.09,313.39,352.84,,340.63,339.12,318.94,302.7,317.25,322.96,314.26,322.8,326.84,353.12,353.3,349.68,347.82,339.18,322.75,293.84,283.48,273.4,277.39,287.38,315.84,321.29,314.53,313.14,311.13,287.58,L5
2011-03-07 21:44:00+00:00,,,,,,299.06,303.79999999999995,284.245,284.64,317.645,357.05999999999995,,351.84000000000003,339.12,325.7,308.53,325.36,329.885,323.97,328.34000000000003,330.41999999999996,353.12,353.3,354.01,350.605,342.155,324.53999999999996,297.51,292.14,280.66999999999996,281.84000000000003,294.905,323.01,327.355,320.265,313.15,312.195,290.02,L5
2013-04-29 21:55:51+00:00,,283.18,281.32,,299.33,301.27,294.1,270.76,275.45,306.48,,274.34,,,329.52,312.48,325.51,331.3,327.39,326.27,335.66,356.02,359.62,349.91,343.61,331.47,312.48,301.02,292.62,286.46,283.26,298.7,324.28,333.66,323.13,318.75,310.75,293.77,L8
2013-05-31 21:56:07+00:00,,283.18,281.32,286.0,299.33,300.61,293.025,270.31,272.51,307.08500000000004,346.07,274.34,,345.02,327.2,312.90999999999997,326.945,331.3,328.22,326.37,336.04,358.625,361.1,349.91,345.83500000000004,332.245,314.87,299.73,291.99,288.12,284.34000000000003,302.435,325.265,335.25,326.41999999999996,319.90999999999997,311.52,295.6,L8
2013-07-18 21:56:02+00:00,,283.18,281.32,286.0,299.33,297.07666666666665,293.12666666666667,268.51666666666665,270.15333333333336,306.93666666666667,345.515,274.34,,343.03499999999997,327.69,312.87333333333333,326.945,331.3,328.43666666666667,326.1366666666667,338.79,359.4666666666667,361.2266666666667,350.8,345.83500000000004,332.35999999999996,316.24666666666667,299.9866666666667,292.4666666666667,288.12,283.1766666666667,303.84666666666664,327.28999999999996,336.42333333333335,327.45666666666665,320.25,311.69666666666666,295.21,L8
2013-08-19 21:55:42+00:00,,283.18,281.32,286.0,299.33,297.07666666666665,293.12666666666667,268.31,269.78499999999997,306.1325,345.515,274.34,,343.03499999999997,326.2575,312.31,326.945,331.3,328.43666666666667,325.105,338.2975,359.0725,361.2266666666667,350.8,345.83500000000004,331.63,316.4325,299.53,292.4666666666667,288.12,283.1766666666667,303.84666666666664,327.7025,336.84,326.7675,319.7,311.48,295.21,L8
2014-02-11 21:54:32+00:00,,,275.82,,289.03,292.36,287.19,266.03499999999997,267.86,301.08500000000004,344.0,,343.2,340.79,320.025,308.855,319.9,320.4,323.5,319.27,329.2,354.78999999999996,354.93,346.0,338.74,327.14,313.68,296.265,284.01,277.11,281.0,294.52,324.33500000000004,332.85,323.6,318.08000000000004,312.845,,L8
2014-06-19 21:53:47+00:00,,,275.82,,289.03,292.36,292.005,270.90999999999997,271.42,309.66499999999996,344.84000000000003,,343.2,340.79,327.52,312.495,323.79999999999995,320.4,325.93,325.24,332.365,355.71000000000004,358.76,346.0,342.9,329.67999999999995,313.45,298.28499999999997,293.22,277.11,282.93,299.825,324.61,334.135,325.11,319.935,315.775,,L8
2014-07-05 21:53:53+00:00,,,275.82,,289.03,292.25,291.77666666666664,268.2633333333333,270.62,307.4633333333333,344.53999999999996,,343.2,340.79,324.00666666666666,312.8,324.01,320.4,326.79,325.16,335.09666666666664,356.8566666666666,358.51666666666665,348.84000000000003,343.92333333333335,330.88666666666666,313.58666666666664,299.74,294.6433333333334,281.9,282.83666666666664,301.07666666666665,325.47333333333336,334.1266666666667,326.54333333333335,319.83666666666664,315.775,,L8
2014-07-21 21:53:57+00:00,,,275.82,,289.03,291.28,291.395,266.2925,269.8275,305.5825,343.8875,,343.2,340.79,321.025,311.72249999999997,323.3175,320.4,326.4325,324.275,334.12,356.8075,358.51666666666665,348.8233333333333,343.4775,330.3675,313.2325,299.8625,294.6375,284.00333333333333,282.41499999999996,301.0825,325.0975,333.885,325.8075,319.4475,316.18666666666667,,L8
2014-08-06 21:54:05+00:00,,,275.82,,289.03,291.28,292.068,265.102,269.412,303.73400000000004,343.78200000000004,238.88,327.27,340.79,320.686,311.202,323.43199999999996,320.4,326.468,323.98199999999997,332.52799999999996,356.44,358.51666666666665,348.8233333333333,343.6,329.864,313.302,299.058,294.474,284.205,280.294,301.168,324.882,334.86,326.42,319.216,314.8425,,L8
