dates,satname,nzd0251-0000,nzd0251-0001,nzd0251-0002,nzd0251-0003,nzd0251-0004,nzd0251-0005,nzd0251-0006,nzd0251-0007,nzd0251-0008,nzd0251-0009,nzd0251-0010,nzd0251-0011,nzd0251-0012,nzd0251-0013,nzd0251-0014,nzd0251-0015,nzd0251-0016,nzd0251-0017,nzd0251-0018,nzd0251-0019,nzd0251-0020,nzd0251-0021,nzd0251-0022,nzd0251-0023,nzd0251-0024,nzd0251-0025,nzd0251-0026,nzd0251-0027,nzd0251-0028,nzd0251-0029,nzd0251-0030,nzd0251-0031,nzd0251-0032,nzd0251-0033,nzd0251-0034,nzd0251-0035,nzd0251-0036,nzd0251-0037
2000-10-26 21:44:22.850000,L7,328.13,259.18,255.53,252.86,264.18,280.03,263.58,241.43,231.02,281.69,412.65,410.19,406.64,410.12,286.30,287.94,297.40,298.26,285.92,305.26,288.31,336.17,338.14,324.15,319.77,305.58,340.28,312.22,211.09,224.73,295.82,283.04,310.21,318.13,296.89,300.77,311.46,298.05
2000-11-27 21:44:26.720000,L7,326.27,258.62,249.83,250.90,262.10,277.56,266.08,241.25,224.77,283.18,327.45,328.64,321.66,314.23,284.33,273.63,296.72,299.19,298.24,307.92,228.83,239.09,285.47,272.97,320.64,304.26,297.76,308.99,214.27,218.54,284.03,284.34,307.58,311.00,289.10,296.05,285.95,276.91
2000-12-13 21:44:28.287000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,276.75,228.11,,,,,,,,,262.45,223.79,
2001-01-14 21:44:09.210000,L7,270.01,256.94,251.12,252.86,252.18,276.38,266.79,239.03,203.13,277.68,311.18,323.09,324.63,312.15,284.34,253.40,291.52,294.96,279.91,213.78,319.93,328.58,302.69,307.85,311.59,278.85,278.61,,,,274.32,226.74,,,,,,
2001-01-14 21:44:33.150000,L7,272.79,258.83,256.74,255.98,255.43,277.94,267.91,240.84,209.62,281.41,324.18,327.29,329.84,314.02,286.76,261.55,295.71,302.82,240.67,219.19,326.90,337.34,330.87,323.84,319.63,283.59,289.79,265.73,253.60,238.49,278.00,280.40,,184.70,253.62,300.98,297.02,
2001-04-04 21:43:43.008000,L7,288.54,273.84,281.32,290.28,278.48,281.98,277.47,253.39,251.81,283.39,338.25,340.39,332.82,321.31,283.67,271.78,454.20,308.43,218.31,266.62,301.22,280.83,344.00,344.72,383.67,370.06,346.67,309.62,361.36,308.41,291.34,285.39,264.90,231.18,323.20,296.44,293.98,279.71
2001-04-04 21:44:06.948000,L7,288.10,273.19,277.49,273.85,278.06,279.87,275.64,252.58,249.74,527.42,410.59,495.70,419.31,435.38,527.40,536.01,453.56,307.38,306.71,317.54,325.37,339.75,341.45,343.28,329.62,366.70,343.93,307.54,356.22,304.72,290.05,283.87,309.83,329.07,317.93,295.35,283.80,278.41
2001-04-20 21:43:46.702000,L7,288.91,276.68,266.62,276.21,286.75,292.44,290.83,257.80,254.53,292.66,341.28,341.67,335.75,327.74,280.07,307.02,313.03,316.42,234.13,191.05,307.74,302.54,273.36,276.66,196.73,204.99,196.41,309.81,313.53,290.50,282.01,294.06,327.57,322.39,312.09,296.93,287.66,287.55
2001-04-20 21:44:10.657000,L7,288.67,276.53,266.33,277.32,286.17,291.69,290.27,261.47,255.17,293.46,341.05,342.36,342.03,327.52,283.91,306.84,312.90,317.18,234.62,191.88,308.09,294.48,273.88,268.06,198.68,205.85,197.57,309.27,310.52,289.88,282.01,293.91,326.59,323.83,311.88,296.54,286.83,287.06
2001-05-22 21:43:30.869000,L7,204.04,345.83,343.26,351.45,357.65,389.29,411.44,400.52,397.50,414.49,441.30,428.71,435.32,424.82,391.56,386.20,369.73,397.80,393.43,415.10,421.28,427.05,415.79,413.41,409.98,397.56,387.86,371.02,360.67,355.75,357.65,370.41,385.44,388.37,383.56,373.86,365.70,343.37
2001-05-22 21:43:54.652000,L7,206.44,345.07,345.65,347.27,358.55,389.53,409.68,401.05,399.93,413.89,441.07,431.65,428.09,425.57,431.42,408.76,401.29,390.32,391.68,412.04,417.01,422.46,414.47,381.65,407.08,368.43,380.89,365.13,358.17,354.32,350.76,367.45,380.07,384.79,375.50,370.96,359.39,338.96
2001-07-25 21:42:54.824000,L7,190.76,318.48,324.25,318.70,342.37,356.34,314.03,319.52,319.47,419.75,430.08,451.37,443.93,337.71,360.37,322.48,322.87,379.00,348.13,330.04,395.29,360.38,364.66,355.62,358.92,348.87,314.37,309.29,312.78,312.04,291.19,300.98,366.65,361.80,354.68,338.09,337.63,310.93
2001-07-25 21:43:18.753000,L7,196.67,323.38,325.58,360.05,386.27,359.93,405.38,377.32,324.60,421.30,433.17,452.44,447.77,444.06,437.31,383.51,399.15,387.06,384.29,395.25,374.55,389.22,365.23,357.13,393.95,359.55,368.16,311.12,314.74,358.26,341.57,356.27,368.97,366.76,357.49,342.46,341.06,319.92
2001-08-10 21:42:36.562000,L7,258.99,277.88,279.76,289.17,304.35,308.26,295.18,277.87,274.21,295.02,346.81,343.20,336.59,334.91,311.69,309.28,316.68,319.21,330.89,327.55,334.68,350.44,353.04,344.83,346.96,335.49,315.19,299.02,302.39,291.34,288.27,297.65,338.52,347.80,350.42,327.45,315.33,288.66
2001-08-10 21:43:00.495000,L7,261.79,278.72,280.62,290.14,304.41,310.64,297.28,278.29,275.34,295.56,347.38,343.88,337.26,335.67,313.13,309.74,317.91,320.04,331.65,327.99,336.11,350.86,353.95,345.34,348.20,339.49,318.15,299.96,304.22,292.95,290.44,298.61,340.30,352.24,351.89,328.73,316.24,308.94
2001-08-26 21:42:25.671000,L7,303.97,310.38,304.51,310.55,332.12,311.02,322.28,433.18,432.10,434.19,471.59,467.78,338.83,326.55,300.45,299.14,310.04,320.50,322.94,319.44,323.20,348.85,352.36,345.03,343.81,363.81,297.63,301.64,307.65,303.19,293.68,293.19,322.49,331.29,345.02,335.63,334.04,294.86
2001-09-11 21:42:14.303000,L7,298.66,275.36,283.32,291.56,303.35,293.34,297.43,269.55,261.35,293.41,334.87,,,,286.91,239.63,,,328.89,328.23,328.71,352.87,353.73,350.29,347.01,346.06,311.49,311.58,304.59,238.52,237.11,259.69,319.97,328.17,298.27,312.10,301.14,283.46
2001-09-11 21:42:38.257000,L7,325.31,457.77,464.95,479.60,365.54,341.75,370.24,503.72,529.34,173.19,242.84,297.45,290.49,279.74,436.53,499.32,509.08,525.46,336.84,339.59,343.07,359.46,362.67,356.97,354.98,403.87,395.33,388.06,383.87,392.40,387.92,387.02,384.49,332.52,317.08,316.79,306.71,288.64
2001-09-27 21:42:05.338000,L7,280.73,260.94,259.78,261.91,254.70,279.09,271.09,296.19,248.57,280.52,326.64,326.89,328.89,317.93,293.75,284.80,297.81,304.76,287.68,300.35,235.49,250.24,222.98,308.26,231.34,306.62,288.45,305.53,296.90,255.30,274.44,275.77,306.68,311.64,286.41,290.54,279.25,272.50
2001-09-27 21:42:29.269000,L7,281.05,264.63,260.08,262.55,257.88,279.62,271.43,296.24,249.63,280.95,328.58,326.73,329.04,317.92,294.11,284.80,298.69,304.80,271.02,300.32,234.70,250.25,222.84,326.89,231.04,306.61,289.39,306.02,296.74,257.37,275.54,275.60,306.54,312.51,286.30,290.43,279.27,272.75
2001-10-13 21:41:51.963000,L7,352.93,270.18,262.25,274.32,264.10,285.14,312.57,296.24,312.38,190.22,243.26,306.34,300.39,288.37,255.99,295.47,303.62,297.73,302.70,306.26,274.65,262.03,301.53,264.87,234.04,318.66,297.25,311.76,302.21,285.98,280.23,278.61,309.65,315.53,298.95,299.30,290.92,280.50
2001-10-13 21:42:15.922000,L7,298.75,269.11,261.44,273.55,262.44,281.98,311.56,266.09,311.88,192.47,245.47,308.91,302.45,290.74,258.75,294.69,303.56,297.06,301.96,305.40,298.85,336.19,337.43,325.54,221.16,319.28,296.06,309.29,301.33,284.89,279.57,280.32,309.17,314.73,297.90,298.31,289.81,278.99
2001-10-29 21:41:57.341000,L7,382.09,363.50,363.54,309.79,258.46,280.05,313.74,298.68,248.04,281.06,332.36,329.87,331.77,320.05,445.55,433.06,418.44,301.13,279.64,304.95,298.52,337.29,333.92,253.51,405.01,415.18,376.03,303.86,301.34,281.61,280.51,276.41,306.09,314.50,292.62,304.45,277.45,290.82
2001-10-29 21:42:21.289000,L7,384.42,366.37,364.97,311.07,405.17,280.69,292.32,281.13,248.67,282.08,333.36,330.49,332.77,320.46,207.53,289.23,299.14,304.61,280.49,305.65,299.16,338.14,334.26,253.98,406.27,418.15,377.41,304.10,301.81,282.19,282.10,276.79,306.48,314.75,293.56,305.19,277.63,291.17
2002-01-17 21:42:52.816000,L7,271.03,258.25,250.33,258.37,253.71,278.59,319.71,312.63,309.24,281.83,328.31,329.17,326.55,318.54,290.41,247.79,392.16,383.56,402.35,398.10,397.57,407.37,400.71,328.28,379.50,359.43,331.11,297.58,299.28,282.71,280.25,285.89,310.02,314.45,301.01,337.21,337.12,315.16
2002-02-18 21:42:30.251000,L7,291.87,292.01,272.36,266.45,252.95,286.16,303.29,261.86,252.56,281.75,331.40,329.93,332.19,320.79,287.28,266.13,300.80,305.84,266.43,305.45,311.13,339.89,340.87,327.67,326.65,295.55,308.68,291.70,295.62,288.93,288.38,283.80,309.68,318.45,292.40,316.07,320.80,287.00
2002-02-18 21:42:54.191000,L7,291.33,289.56,271.24,269.19,252.52,285.54,289.61,261.31,252.54,282.12,332.59,329.77,332.03,320.59,286.02,265.11,300.37,305.68,,,310.84,339.91,216.35,177.37,188.92,295.00,306.62,291.30,293.26,288.86,288.19,283.46,309.73,316.57,291.50,315.01,310.72,285.64
2002-03-22 21:42:28.269000,L7,464.60,464.38,313.18,408.43,413.84,451.60,453.85,465.86,511.02,383.84,348.25,405.90,340.30,394.74,297.87,506.53,490.97,451.36,551.14,546.11,399.72,408.37,401.56,401.41,395.19,381.16,373.11,462.71,434.31,465.22,507.76,472.04,503.46,534.24,513.94,396.26,378.71,348.16
2002-03-22 21:42:52.399000,L7,473.42,466.27,342.49,358.82,377.51,502.64,516.16,523.99,509.99,526.77,541.42,502.59,538.26,435.74,354.40,508.05,491.40,453.76,404.88,542.86,336.31,355.72,403.36,403.02,398.65,381.95,373.50,326.30,355.65,408.13,434.12,471.76,506.85,535.09,432.07,251.33,376.82,348.88
2002-04-07 21:42:28.931000,L7,480.63,483.53,438.71,394.86,407.80,421.60,420.97,419.16,415.42,440.44,472.86,480.46,392.31,392.96,393.89,336.47,468.61,463.98,499.45,481.84,474.47,478.02,468.15,458.31,451.74,440.18,422.63,411.19,414.61,408.54,312.73,414.92,424.48,423.19,407.56,402.88,397.84,381.90
2002-04-07 21:42:52.870000,L7,480.54,483.66,438.62,396.08,407.77,421.64,420.87,419.17,415.29,440.39,472.79,480.37,392.26,393.06,393.85,324.12,468.43,462.92,499.41,481.49,475.52,477.57,469.58,458.51,452.85,440.57,423.88,411.06,415.34,408.50,403.76,414.29,424.91,423.10,407.37,402.68,397.90,335.64
2002-08-29 21:41:39.340000,L7,,,,,,,267.85,233.44,232.02,367.26,381.71,395.74,426.09,423.26,390.69,373.76,345.15,353.61,372.53,368.00,368.05,378.08,375.17,368.24,363.73,372.65,362.88,351.87,319.90,306.56,317.71,321.27,343.36,365.74,361.48,357.75,350.29,327.89
2002-09-14 21:41:31.043000,L7,283.68,271.50,261.83,271.12,279.12,281.36,294.67,281.04,366.38,386.65,408.59,411.53,303.95,319.16,,293.43,308.57,305.91,303.61,308.95,322.74,340.86,341.65,337.00,338.83,335.11,320.55,312.89,278.23,261.76,287.84,282.99,309.42,313.94,299.55,309.77,276.74,278.05
2002-09-14 21:41:55.072000,L7,283.31,271.69,261.53,271.05,277.27,279.71,295.01,280.51,367.64,386.27,407.54,385.70,329.49,319.38,,293.26,308.57,305.77,303.70,308.72,322.89,340.67,341.39,337.04,335.97,334.36,320.09,313.17,278.05,263.22,289.25,282.93,308.87,314.07,298.62,309.56,276.79,277.73
2002-09-30 21:41:47.719000,L7,351.93,349.89,361.07,378.22,407.19,416.52,414.51,419.14,418.19,420.78,446.14,444.68,434.10,457.64,498.02,539.07,495.73,404.80,397.57,417.53,424.90,437.05,424.71,423.37,412.29,396.79,393.89,381.85,375.79,373.33,373.94,380.58,399.07,407.25,388.32,377.74,360.85,339.58
2002-11-01 21:41:30.201000,L7,276.10,262.65,259.19,379.50,356.00,396.82,263.70,,242.98,278.85,323.89,321.59,329.77,317.63,288.78,280.47,284.11,302.60,281.66,300.26,258.32,337.92,336.64,326.57,231.85,302.43,291.19,317.66,256.65,232.80,297.36,278.09,302.22,311.76,287.94,287.42,270.49,274.31
2002-11-01 21:41:54.382000,L7,277.31,265.01,260.69,381.93,352.95,403.55,259.71,234.60,242.58,279.80,324.05,325.42,329.98,241.72,239.22,281.76,293.64,300.35,280.96,301.11,264.85,337.69,337.37,326.14,321.71,296.86,290.94,260.40,258.46,231.76,299.10,274.83,300.37,310.93,286.70,285.85,272.40,277.69
2002-11-17 21:42:06.289000,L7,261.45,253.91,246.24,247.11,261.61,267.82,259.75,229.40,230.95,261.87,321.39,328.38,425.92,406.16,404.28,392.92,430.81,531.82,487.27,488.90,434.86,247.52,299.59,171.27,228.36,314.25,308.41,302.29,204.36,251.28,286.81,299.76,317.12,316.19,303.79,294.12,282.26,271.62
2003-01-20 21:42:09.421000,L7,277.63,265.47,260.48,262.46,264.68,280.34,270.10,342.24,362.75,377.81,394.62,398.38,395.91,410.97,399.91,292.07,297.32,305.02,205.56,221.31,273.49,338.19,339.18,327.80,323.41,303.48,280.64,299.20,204.98,199.35,261.25,283.14,306.98,311.44,288.41,290.99,323.98,300.58
2003-01-20 21:42:33.373000,L7,277.13,265.30,259.70,262.20,267.88,280.13,269.31,342.08,361.77,377.33,395.59,398.55,395.64,410.70,398.94,291.59,297.54,305.06,205.67,221.02,273.45,338.68,339.17,329.62,324.22,304.31,280.40,300.17,204.31,200.40,261.50,283.23,307.01,312.11,289.76,291.19,324.68,301.12
2003-02-05 21:42:41.878000,L7,314.06,268.56,329.25,350.98,352.97,363.35,351.24,285.17,251.50,282.48,338.20,332.03,333.49,448.80,440.73,419.84,301.04,305.96,299.54,303.17,306.87,338.03,339.37,327.61,327.31,312.39,233.44,307.86,262.57,216.40,282.22,280.18,307.39,312.90,289.31,295.49,323.77,287.47
2003-02-21 21:42:20.469000,L7,271.78,256.10,250.55,254.35,253.63,274.99,251.62,244.64,239.55,277.22,323.77,280.20,328.89,318.16,281.43,173.77,395.18,286.20,242.49,189.47,,,243.66,261.17,,224.03,215.42,296.24,214.48,212.12,274.46,271.32,298.27,270.85,277.85,286.77,267.05,261.61
2003-02-21 21:42:44.547000,L7,313.90,264.20,256.54,260.18,265.07,278.05,268.33,282.63,280.56,279.91,331.21,328.26,331.22,321.36,303.89,274.66,270.98,304.08,267.42,300.98,233.62,342.00,338.50,326.55,259.33,297.25,287.32,312.32,247.72,223.58,277.55,277.23,304.85,313.12,343.54,336.84,324.90,280.95
2003-04-10 21:42:26.045000,L7,264.87,264.09,254.77,273.96,284.11,218.75,262.23,258.97,262.75,288.87,320.79,,,,,298.61,310.05,308.75,291.79,309.20,238.01,344.04,351.25,339.43,334.04,318.15,287.10,212.98,271.47,258.92,272.19,286.91,316.12,321.82,286.88,300.28,265.24,269.39
2003-04-26 21:42:25.606000,L7,259.93,264.78,273.88,275.07,271.38,278.11,298.04,250.96,251.97,285.04,337.15,,,,,283.12,299.56,307.86,295.86,299.09,309.31,338.74,340.25,328.25,326.79,366.78,290.79,295.94,300.14,265.11,331.82,286.75,311.26,316.33,293.80,300.35,289.77,280.11
2003-05-12 21:42:48.091000,L7,183.11,275.02,275.08,288.04,292.38,287.19,309.58,287.16,387.53,401.24,417.18,407.94,391.08,333.13,,293.46,310.96,314.97,318.65,317.15,340.51,350.73,352.11,348.55,342.46,328.66,320.12,304.01,312.99,290.00,285.91,295.62,313.73,324.74,304.96,304.79,282.68,283.26
2003-05-28 21:42:22.600000,L7,178.97,268.06,274.11,277.39,287.43,284.06,286.09,265.07,388.20,410.55,415.81,407.03,339.82,332.05,309.55,294.20,305.57,313.02,307.62,315.64,323.99,349.94,352.21,336.07,334.46,331.07,319.05,294.75,278.45,278.53,299.13,293.36,315.32,321.01,300.94,301.26,283.34,283.55
2003-05-28 21:42:46.560000,L7,175.63,265.74,270.79,276.33,285.08,281.76,284.32,260.29,387.60,408.54,414.27,406.14,338.53,328.98,310.02,293.81,305.93,312.52,306.85,314.47,323.61,349.97,352.34,337.97,335.53,328.79,318.32,293.89,277.02,275.71,297.87,294.34,315.93,320.50,301.56,302.32,284.26,285.06
2003-07-23 21:30:14.355000,L5,209.88,278.18,276.12,280.91,295.62,295.41,290.10,260.25,269.41,306.70,350.36,340.35,,,295.56,299.30,314.12,322.33,322.98,316.03,317.33,345.18,352.10,339.10,337.71,322.51,298.78,283.35,278.77,269.53,266.57,289.33,317.15,319.81,310.73,300.02,280.11,275.52
2003-09-25 21:31:19.142000,L5,310.57,300.54,292.63,294.91,302.63,306.74,300.26,274.09,276.09,314.35,361.99,359.75,361.74,355.62,321.60,312.29,326.55,332.35,329.30,324.31,328.55,355.29,359.22,345.23,345.65,331.93,312.04,290.16,290.56,280.12,277.34,301.63,328.32,331.19,319.73,313.08,311.96,306.48
2003-09-25 21:31:42.973000,L5,309.29,300.45,292.09,294.44,301.93,306.33,298.69,274.39,275.40,315.56,362.21,358.83,361.12,355.12,323.17,312.89,326.55,331.04,330.11,324.75,330.42,355.84,360.20,345.53,345.88,332.46,312.40,291.72,292.08,281.30,279.15,303.88,329.57,332.69,321.85,313.29,313.75,307.13
2003-11-28 21:32:10.197000,L5,331.32,330.21,330.16,340.28,331.35,346.39,360.40,377.60,379.19,402.89,404.44,418.25,400.87,400.62,403.94,388.42,395.16,381.82,366.49,379.18,396.94,415.50,403.72,400.60,398.12,387.73,363.99,351.21,343.37,334.81,328.65,343.59,355.87,363.64,361.17,352.62,343.59,309.74
2003-11-28 21:32:34.027000,L5,331.84,331.12,329.80,340.66,332.45,346.27,360.08,377.83,378.71,402.80,404.25,417.73,402.38,400.74,403.21,387.00,394.07,379.61,364.54,376.83,394.49,411.58,402.86,398.28,396.89,386.49,362.56,349.89,342.01,332.86,326.04,341.62,353.08,360.69,358.73,349.63,341.75,307.45
2003-12-14 21:32:14.677000,L5,287.78,285.11,280.58,284.29,292.77,301.03,303.03,280.15,280.72,304.71,330.80,171.21,190.39,268.44,176.18,303.61,309.88,333.02,350.97,315.13,319.42,345.08,354.90,346.77,342.77,329.30,309.83,287.05,275.33,254.55,229.29,,,,,,,
2003-12-14 21:32:38.364000,L5,288.53,284.76,280.57,284.49,292.27,300.99,303.16,280.48,280.78,305.98,333.69,184.03,200.55,302.42,187.31,306.82,312.94,335.73,359.28,316.10,320.51,347.23,356.41,347.30,343.85,330.21,311.31,287.45,279.68,260.75,238.71,,,,,,,
2003-12-30 21:32:24.694000,L5,314.42,305.43,296.50,301.91,307.13,298.72,288.82,264.75,273.09,308.94,348.43,355.89,361.51,358.23,337.50,324.25,330.92,323.39,314.47,313.43,329.52,348.69,340.44,335.80,334.89,326.18,320.29,298.97,291.32,284.77,288.22,293.09,322.74,323.75,315.80,307.31,307.46,291.51
2003-12-30 21:32:48.382000,L5,312.89,305.46,295.17,302.34,306.92,298.05,288.67,264.11,272.17,307.34,346.63,354.86,360.01,357.04,336.09,323.27,329.79,321.97,313.48,313.25,328.39,347.04,338.85,334.73,333.34,324.50,318.61,297.25,289.94,283.70,287.26,291.90,321.94,322.28,314.95,306.59,306.10,290.18
2004-02-16 21:33:00.436000,L5,315.50,302.44,298.04,297.86,314.65,307.18,301.54,287.95,281.95,314.66,347.22,352.31,356.47,351.52,329.35,321.13,330.80,333.41,330.42,322.93,328.66,353.94,355.30,347.93,342.44,329.78,311.32,298.21,292.40,287.31,281.65,296.52,320.76,330.70,318.46,315.12,305.10,295.09
2004-03-19 21:33:10.985000,L5,305.29,294.28,286.66,288.90,305.61,307.86,298.83,271.97,277.92,312.95,350.77,350.54,352.83,349.00,326.63,316.49,325.35,331.56,327.93,322.96,325.90,355.18,358.86,348.76,345.94,331.35,312.66,291.22,287.08,286.31,279.94,292.99,324.59,328.04,320.93,309.61,307.01,290.08
2004-04-04 21:33:01.582000,L5,303.68,296.76,288.73,290.69,305.76,301.88,304.53,278.95,279.09,314.66,354.94,353.60,345.26,345.56,321.27,312.60,323.68,329.43,326.90,323.91,328.09,357.42,358.79,349.56,344.07,333.72,312.60,293.80,282.71,282.18,276.48,294.17,318.76,328.20,313.53,312.33,301.42,291.36
2004-05-06 21:33:58.336000,L5,289.94,288.49,283.72,288.32,301.39,305.38,298.06,269.69,277.96,313.59,223.24,296.71,296.00,277.33,252.17,311.46,324.55,327.53,325.70,321.68,326.09,351.59,355.11,345.56,342.52,330.83,307.78,287.02,287.23,282.07,276.35,290.23,317.51,321.96,312.72,309.06,302.44,287.05
2004-05-06 21:34:22.023000,L5,288.20,287.71,283.16,286.39,298.78,303.19,295.91,268.94,277.04,313.01,224.48,298.05,297.16,277.70,252.20,310.96,323.51,325.40,324.97,321.03,324.51,349.77,353.27,344.74,341.63,329.84,306.70,285.78,285.35,280.90,275.70,288.77,316.93,320.99,312.15,308.48,302.02,286.35
2004-06-07 21:34:54.755000,L5,205.84,255.46,279.63,282.72,301.29,293.37,292.98,263.77,274.13,300.48,346.69,337.67,336.65,335.53,315.82,312.46,323.06,328.87,325.47,318.66,326.52,351.94,354.12,344.07,339.11,327.75,303.67,291.99,287.79,282.25,272.26,295.28,317.70,325.32,312.84,311.32,294.73,283.12
2004-06-07 21:35:18.585000,L5,207.17,257.89,279.31,282.54,301.52,294.14,292.06,264.35,273.39,297.67,346.00,335.73,337.25,332.52,314.42,311.18,322.79,328.17,325.34,319.45,325.73,352.16,354.87,344.61,339.79,328.79,303.01,292.17,287.53,282.04,271.94,294.09,316.98,325.71,312.27,311.36,293.66,282.17
2004-06-23 21:35:22.995000,L5,206.92,243.68,287.37,287.83,308.81,306.26,300.63,269.94,278.38,180.29,229.35,300.07,297.46,286.06,260.10,316.90,328.13,332.73,332.68,323.51,332.56,355.16,354.94,347.63,343.99,331.90,313.75,294.62,288.81,281.68,278.26,298.13,325.55,327.97,317.85,310.65,301.35,286.75
2004-06-23 21:35:46.683000,L5,205.16,243.93,285.63,287.26,308.47,306.12,300.31,268.29,278.06,178.26,229.27,297.87,296.19,286.62,258.29,314.80,325.71,331.43,330.55,322.11,330.84,353.59,353.26,344.49,341.14,329.97,311.04,292.58,286.69,277.94,275.59,291.88,323.47,324.78,315.82,308.43,298.11,284.59
2004-07-25 21:36:14.167000,L5,220.22,288.75,285.32,290.38,308.85,305.94,291.94,269.62,274.17,184.34,344.56,340.28,345.46,347.60,,309.33,326.52,332.66,326.14,315.47,324.24,345.78,347.91,339.18,336.50,321.72,287.62,291.35,288.46,281.16,274.14,295.82,319.48,328.39,317.35,312.52,291.37,288.61
2004-07-25 21:36:37.854000,L5,217.48,288.83,285.48,290.84,310.52,306.52,291.40,269.55,273.57,300.51,344.50,339.82,345.40,347.60,,309.33,325.25,331.34,325.91,314.75,323.86,344.35,347.76,337.50,335.85,320.11,287.62,289.53,286.95,280.86,274.64,294.42,317.86,327.78,314.87,310.76,288.97,286.53
2004-08-10 21:36:32.804000,L5,295.72,288.79,294.22,297.78,316.97,318.71,305.78,284.42,275.34,303.23,227.02,284.31,294.01,288.20,277.86,314.42,329.88,337.28,331.87,328.09,332.93,354.57,352.70,343.99,340.29,328.36,304.15,292.59,286.53,280.98,278.05,304.04,326.63,333.80,322.13,316.91,299.20,291.24
