dates,satname,nzd0101-0000,nzd0101-0001,nzd0101-0002,nzd0101-0003,nzd0101-0004,nzd0101-0005,nzd0101-0006,nzd0101-0007,nzd0101-0008,nzd0101-0009,nzd0101-0010,nzd0101-0011,nzd0101-0012,nzd0101-0013,nzd0101-0014,nzd0101-0015,nzd0101-0016,nzd0101-0017,nzd0101-0018,nzd0101-0029,nzd0101-0030,nzd0101-0031,nzd0101-0032,nzd0101-0033,nzd0101-0034,nzd0101-0035,nzd0101-0036,nzd0101-0037,nzd0101-0038,nzd0101-0039,nzd0101-0040,nzd0101-0041,nzd0101-0042,nzd0101-0043,nzd0101-0044,nzd0101-0045,nzd0101-0046,nzd0101-0047,nzd0101-0048,nzd0101-0049,nzd0101-0050,nzd0101-0051,nzd0101-0052,nzd0101-0053,nzd0101-0054,nzd0101-0055,nzd0101-0056,nzd0101-0057,nzd0101-0058,nzd0101-0059,nzd0101-0060,nzd0101-0061,nzd0101-0062,nzd0101-0064,nzd0101-0065,nzd0101-0066,nzd0101-0067,nzd0101-0068,nzd0101-0069,nzd0101-0075,nzd0101-0076,nzd0101-0077,nzd0101-0078,nzd0101-0079,nzd0101-0080,nzd0101-0081,nzd0101-0082,nzd0101-0083,nzd0101-0084,nzd0101-0085,nzd0101-0086,nzd0101-0087,nzd0101-0088,nzd0101-0089,nzd0101-0090,nzd0101-0091,nzd0101-0092,nzd0101-0093,nzd0101-0094,nzd0101-0095,nzd0101-0096,nzd0101-0097,nzd0101-0098,nzd0101-0099,nzd0101-0100,nzd0101-0101,nzd0101-0102,nzd0101-0103,nzd0101-0104,nzd0101-0105,nzd0101-0106,nzd0101-0107,nzd0101-0108,nzd0101-0109,nzd0101-0110,nzd0101-0111,nzd0101-0112,nzd0101-0113,nzd0101-0114,nzd0101-0115,nzd0101-0120,nzd0101-0121,nzd0101-0122,nzd0101-0123,nzd0101-0124,nzd0101-0125,nzd0101-0126,nzd0101-0127,nzd0101-0128,nzd0101-0129,nzd0101-0130,nzd0101-0131,nzd0101-0132,nzd0101-0133,nzd0101-0134,nzd0101-0135,nzd0101-0136,nzd0101-0137,nzd0101-0138,nzd0101-0139,nzd0101-0140,nzd0101-0141,nzd0101-0142,nzd0101-0143,nzd0101-0144,nzd0101-0145,nzd0101-0146,nzd0101-0147,nzd0101-0148,nzd0101-0149,nzd0101-0150,nzd0101-0151,nzd0101-0152,nzd0101-0154,nzd0101-0155,nzd0101-0156,nzd0101-0157,nzd0101-0158,nzd0101-0159,nzd0101-0160,nzd0101-0161,nzd0101-0162,nzd0101-0163,nzd0101-0164,nzd0101-0165,nzd0101-0166,nzd0101-0168,nzd0101-0169,nzd0101-0170,nzd0101-0171,nzd0101-0172,nzd0101-0178,nzd0101-0179,nzd0101-0019,nzd0101-0020,nzd0101-0063,nzd0101-0070,nzd0101-0071,nzd0101-0072,nzd0101-0073,nzd0101-0074,nzd0101-0116,nzd0101-0117,nzd0101-0153,nzd0101-0167,nzd0101-0174,nzd0101-0175,nzd0101-0176,nzd0101-0177,nzd0101-0021,nzd0101-0022,nzd0101-0023,nzd0101-0024,nzd0101-0025,nzd0101-0026,nzd0101-0027,nzd0101-0028,nzd0101-0118,nzd0101-0119,nzd0101-0173
2001-11-03 22:00:10.954000,L7,,,,,406.38,506.33,408.43,524.45,527.62,,,,,,287.77,222.07,250.01,278.83,,454.15,437.28,431.01,329.24,176.70,502.91,394.48,386.79,499.11,406.59,445.32,478.11,375.18,514.05,474.48,533.96,328.22,308.47,510.90,413.14,388.17,328.46,340.47,332.22,341.68,349.39,348.00,324.45,493.83,422.35,303.47,296.00,292.05,292.13,471.54,453.24,483.15,443.31,511.85,353.67,425.28,455.83,490.50,462.84,547.89,551.16,520.37,389.33,402.25,387.57,350.03,419.07,463.71,422.84,429.28,414.66,450.88,430.92,471.04,485.49,489.33,483.16,483.99,511.88,498.52,190.35,216.81,256.04,317.60,321.70,340.88,369.56,266.89,269.63,401.07,413.14,285.40,307.75,224.87,259.38,216.61,482.60,484.51,478.73,365.10,503.33,502.96,505.40,451.58,468.33,342.82,404.20,442.25,511.85,533.11,511.94,560.29,434.89,503.61,532.26,428.22,448.07,441.19,402.43,486.92,422.18,383.52,385.24,402.34,420.04,413.17,534.20,,460.61,,,538.88,496.71,506.96,353.06,252.37,443.41,466.67,396.55,,515.34,435.21,390.23,257.65,264.35,510.85,523.18,,,194.07,248.58,319.98,358.49,384.27,453.43,502.85,403.18,296.00,293.50,469.22,474.12,549.52,,,,264.57,,,,389.54,296.82,367.81,371.96,294.93,440.83,499.79
2001-12-21 22:00:29.925000,L7,,,,,,,,,,,,,,,,,,,,,320.92,228.02,199.71,196.39,,,,,,,,,,,,,,207.71,486.01,,223.82,278.59,340.74,478.15,516.95,,,,,194.37,271.13,273.44,246.56,,,,,,,,218.17,296.83,325.67,,476.03,471.59,534.95,545.19,545.37,358.88,,,,,303.12,400.75,,,,,,,,,,,,,,496.95,,,,,,,530.25,452.58,434.51,512.08,262.78,265.85,296.98,287.58,247.13,240.79,214.86,227.44,241.44,218.44,252.60,264.45,273.63,277.43,269.46,280.65,282.06,290.32,311.94,312.73,320.85,321.91,313.82,329.50,336.03,335.27,444.34,,,,391.33,481.97,453.38,521.05,463.44,,,477.35,415.24,410.91,492.58,483.38,472.74,437.60,471.18,471.03,543.37,483.96,211.47,199.77,442.65,,,,,259.00,,,,316.19,284.99,383.29,403.26,511.16,468.96,505.93,534.27,522.40,,,,,,,,,,469.05,516.39,442.50
2001-12-28 22:06:38.058000,L7,372.93,374.55,405.30,409.89,405.17,407.00,379.89,433.23,420.49,,,,,437.99,422.57,406.25,529.73,407.55,478.05,365.08,254.80,200.89,286.16,282.48,282.73,187.74,524.70,513.05,537.44,502.74,396.49,396.43,446.79,404.65,422.10,409.16,432.22,474.37,199.53,458.09,458.79,465.90,464.26,322.11,280.40,323.76,288.80,297.24,289.63,284.98,289.99,261.66,253.56,275.91,322.34,264.29,241.37,412.97,458.50,440.48,377.10,476.62,471.93,464.03,211.44,448.60,240.17,431.40,437.79,480.46,353.92,361.17,337.52,412.25,436.39,419.38,284.81,277.76,230.93,215.54,,508.76,431.64,500.98,361.40,307.39,355.83,380.32,274.07,192.22,414.38,360.40,449.96,458.83,459.84,433.51,398.33,498.79,526.74,494.61,528.39,454.79,427.22,424.11,412.11,317.59,369.31,277.57,273.01,371.87,507.73,499.56,443.21,365.18,400.36,518.58,424.50,516.30,290.56,387.21,388.33,389.98,401.86,421.04,402.75,450.47,465.46,527.49,557.80,422.20,383.88,425.85,448.99,440.09,441.05,415.25,362.90,239.64,386.06,395.07,398.41,407.36,385.79,405.26,438.12,475.15,294.46,461.05,509.63,448.57,387.36,285.88,449.11,532.00,479.59,277.51,453.38,444.08,535.34,424.78,420.48,504.95,362.33,431.26,349.21,424.95,452.94,425.73,449.38,522.24,405.40,294.35,455.66,457.88,448.28,173.74,181.83,394.50,396.66,425.52
2002-01-06 22:00:31.992000,L7,,,,,,,,,,,,,,,,,,,,180.84,213.16,187.62,185.77,195.76,240.01,259.90,252.05,420.84,227.48,216.36,228.62,240.03,241.45,256.69,271.04,268.06,256.60,294.71,308.84,302.69,287.04,295.19,315.38,312.99,333.92,309.32,323.06,330.40,343.64,285.50,319.85,337.85,347.73,376.28,376.95,391.37,399.57,382.92,385.38,262.09,260.16,221.89,232.84,199.91,258.00,364.98,345.69,405.78,384.15,394.83,381.28,246.99,273.81,277.33,281.37,339.38,329.39,301.84,327.37,419.89,188.17,216.55,255.45,259.90,253.70,222.14,224.46,232.12,249.02,280.56,266.45,270.27,296.71,486.93,517.01,539.76,536.47,526.70,551.26,517.10,306.49,322.18,343.09,301.35,270.63,247.42,308.52,345.28,372.30,396.58,392.32,341.92,378.81,384.23,396.27,381.41,352.91,370.20,370.18,400.47,527.40,,,,,439.71,419.13,428.51,459.07,457.87,469.10,474.39,500.94,511.51,501.32,472.04,483.01,478.45,545.84,544.45,532.12,508.54,530.26,530.48,521.53,534.57,466.10,438.85,480.97,492.11,506.47,,,,,355.60,385.47,384.68,383.40,406.78,262.96,493.76,497.19,519.07,542.79,504.97,519.97,,,,,,,,,,,310.47,266.29,517.72
2002-01-22 22:00:40.906000,L7,,,,,,,,,,,,,,,,,,,,314.86,216.14,227.61,247.73,201.65,,,,190.75,197.23,213.69,225.19,244.63,256.13,252.56,246.44,234.72,265.51,271.22,,,,299.00,311.97,296.76,297.56,336.30,308.85,279.26,260.82,264.96,315.86,344.20,355.09,362.08,342.03,356.99,328.34,341.98,369.15,386.42,428.00,422.69,387.12,372.52,384.17,385.57,383.34,395.60,393.74,429.02,329.81,470.39,463.50,467.58,436.75,385.75,406.63,426.59,438.12,431.83,444.11,458.22,173.32,192.97,192.30,184.60,186.84,194.07,214.59,213.21,221.37,210.71,214.79,221.14,226.42,239.18,232.80,217.57,230.79,224.20,231.06,271.48,269.50,272.93,220.31,267.57,310.67,331.38,338.27,351.36,340.92,339.25,343.51,354.16,363.23,363.35,347.52,355.44,371.43,380.40,383.81,377.26,397.92,399.98,380.93,389.06,401.10,414.74,424.12,433.24,437.96,443.48,443.37,452.91,456.64,457.50,447.85,348.39,457.73,283.20,411.06,436.20,450.19,462.46,472.94,483.06,483.35,488.63,501.67,484.34,441.48,,,,,368.11,359.40,395.20,416.79,423.78,384.24,241.69,258.12,447.53,479.56,510.01,508.08,513.27,,,,,,290.54,315.62,342.59,276.84,256.54,439.37,527.71
2002-02-14 22:06:53.474000,L7,388.67,320.36,257.97,228.58,252.77,,,,,,,,,,,,226.63,329.25,284.23,,,,,,,,,,,,,,289.48,294.94,,,,,,,,,,,,,,,,,,,307.16,307.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.05,,,,,,,,,,,,,,,,,,,,373.14,,,,,,,,,,,,,,,,,,,,,,,,,,,372.19,319.32,,,,,,280.80,342.83,301.46,,,,,,300.26,,,,,,,,342.43,,,,,230.56,256.54,299.86,,,
2002-02-23 22:00:43.620000,L7,472.04,469.12,523.31,491.93,394.49,257.86,330.63,369.78,393.39,311.62,267.88,245.40,300.35,296.30,325.05,226.74,177.74,218.21,236.48,375.88,258.78,282.44,341.80,363.84,329.12,335.01,432.78,435.11,377.27,339.33,399.32,441.41,443.28,480.86,499.52,477.09,459.20,515.67,452.46,464.20,469.83,508.02,477.02,456.13,462.07,509.65,499.45,495.93,491.89,446.56,446.07,413.94,293.79,345.53,543.87,318.76,214.24,272.52,198.55,518.01,281.59,421.63,506.65,460.68,466.04,400.97,373.12,382.38,497.62,,346.20,455.22,401.85,386.96,336.25,332.67,288.30,285.85,296.05,278.99,,,444.43,522.63,432.57,463.12,171.92,392.54,365.28,528.18,291.72,272.49,515.18,481.08,497.20,494.04,386.37,219.68,177.08,455.48,409.49,548.06,505.05,539.77,392.52,377.85,304.25,282.93,283.03,324.27,414.88,518.64,505.63,494.63,498.98,508.50,495.31,542.65,296.08,463.56,547.48,524.71,508.09,491.10,501.77,440.53,457.92,484.85,465.97,479.43,506.65,512.33,537.72,546.04,537.53,535.72,560.44,415.14,461.33,493.08,479.93,491.06,434.51,434.73,452.08,429.89,447.79,469.35,,,,274.39,507.71,270.72,240.48,302.63,232.51,254.85,265.54,476.05,505.35,233.72,549.88,540.05,459.93,,,,465.17,237.03,310.75,285.63,334.65,310.56,341.95,358.46,360.93,379.96,405.81,
2002-04-12 22:00:37.812000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.99,223.87,265.25,,,,223.58,227.90,243.41,252.35,232.23,241.04,314.77,361.45,333.34,266.37,237.89,249.18,264.28,262.27,300.95,315.13,328.09,385.13,228.50,305.40,327.50,356.11,410.62,380.86,345.46,368.51,432.14,345.45,299.10,303.86,310.17,287.95,377.18,472.00,356.92,339.89,380.45,458.19,455.36,478.76,530.55,443.44,461.69,504.55,507.04,504.21,516.00,536.30,348.06,384.59,386.76,414.97,374.84,451.64,193.88,373.55,440.51,441.74,,435.64,485.52,519.23,549.37,,,461.09,543.06,560.02,249.66,281.89,245.21,295.86,292.15,472.81,404.50,311.60,366.79,388.77,399.64,411.50,416.81,415.57,401.79,384.11,438.60,434.20,267.60,418.63,,,,,,,295.50,237.38,366.55,392.87,197.03,423.00,448.29,429.96,460.86,463.90,,,,,,,,,406.81,402.96,436.24
2002-04-28 22:00:38.357000,L7,290.06,274.75,289.94,391.45,429.57,320.92,357.26,425.17,514.12,499.77,489.66,542.99,,,,,,338.18,341.48,,,,336.39,485.11,561.54,440.24,,,,,,,,,,,408.38,341.86,487.63,245.17,376.67,490.41,479.44,413.34,468.79,508.31,480.28,447.05,,,,,,,276.09,315.81,305.88,335.50,,,,349.48,487.38,382.32,473.15,450.38,467.79,469.23,,,,503.99,443.01,,,,422.11,448.14,456.71,463.66,475.60,460.61,520.35,258.00,267.89,485.68,482.26,505.99,543.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.13,267.04,244.85,256.47,,,,,,,,,183.81,459.30,236.50,252.79,227.33,301.24,302.75,,,335.30,382.70,408.27,408.17,425.51,436.09,458.04,474.20,455.24,452.07,446.78,,,423.87,350.93,,322.02,344.72,,438.07,500.67,,,513.63,450.68,453.56,449.38,471.65,525.64,394.71,,,,,,,,,,454.21
2002-05-21 22:06:41.364000,L7,390.43,340.57,359.88,372.54,365.93,381.64,406.61,400.14,378.81,356.85,350.62,328.06,299.12,350.83,350.65,334.34,354.67,311.76,374.52,264.05,353.03,367.15,353.60,333.37,343.11,333.63,313.76,328.89,325.16,327.15,361.59,545.48,512.13,536.24,493.55,491.41,506.53,473.99,494.17,486.41,373.44,378.04,360.78,359.18,347.42,359.35,322.20,299.00,535.79,507.46,502.48,501.63,525.82,493.51,516.58,502.18,511.89,357.46,294.90,322.24,345.18,348.48,332.62,499.31,508.87,500.89,509.97,287.93,251.14,546.91,546.60,547.59,546.03,501.14,504.17,529.81,535.13,520.58,311.64,275.77,268.01,257.94,531.72,538.10,528.59,543.46,520.81,536.26,374.67,312.89,339.29,525.69,501.68,497.17,493.61,492.86,525.48,539.53,511.52,523.57,511.19,527.38,289.13,322.73,548.19,508.69,513.93,520.92,517.59,474.70,488.22,482.30,515.43,508.22,514.07,540.83,521.18,529.37,323.63,307.46,307.09,306.12,284.92,341.66,322.39,274.24,508.58,506.08,524.61,460.89,480.27,540.61,528.21,522.41,534.48,279.94,289.10,271.77,315.47,316.15,269.40,293.25,292.80,284.55,246.36,216.22,248.12,,290.62,293.86,286.29,333.73,356.18,371.25,371.94,522.11,330.03,331.69,340.85,363.41,359.17,332.32,502.63,518.61,213.14,251.65,277.16,308.58,381.83,378.33,268.65,272.35,293.14,295.98,294.01,285.06,281.36,500.57,524.15,230.00
2002-06-22 22:06:27.338000,L7,361.67,422.81,,,,,,,,,,,,,,,,,,,,,,239.89,256.78,257.87,193.06,191.64,206.73,206.94,233.81,238.57,,,,,,,,,362.21,355.14,359.01,379.53,382.37,400.03,352.89,,,,,,,,,,,,,,399.06,408.11,398.09,,,,,,,,,,,,,,,,,,,,,,,,437.17,232.37,221.41,208.51,201.52,197.69,192.32,,,206.47,212.47,211.17,213.55,,,374.06,351.28,356.97,300.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.98,,,,,,,,,,,,,,,,,,,291.33,438.74,377.01,351.08,,,,,381.00,376.57,401.13,405.74,,,,
2002-07-17 22:00:08.747000,L7,540.19,470.64,545.33,,,,,210.41,418.43,352.72,314.49,313.08,438.36,470.40,223.26,511.35,473.83,408.83,447.23,466.58,454.62,,188.47,226.09,243.37,255.13,267.69,293.75,307.35,306.90,280.70,278.66,287.07,298.81,290.34,293.33,292.66,285.37,287.58,286.44,303.68,326.88,330.60,334.19,332.57,355.62,351.09,357.21,370.06,382.34,410.70,433.52,442.95,426.46,412.16,395.52,373.28,344.23,382.91,429.54,426.25,420.95,439.37,444.40,456.82,454.71,467.11,494.85,518.98,307.83,323.45,390.90,376.22,358.33,386.31,422.57,416.31,411.03,443.32,408.44,414.59,416.46,487.06,480.85,456.89,535.65,495.57,,495.79,493.40,487.07,472.75,481.79,427.45,391.41,450.91,462.82,466.13,497.64,,447.19,,476.80,460.44,456.81,463.74,484.82,443.93,395.99,518.86,493.74,492.25,499.57,491.78,492.40,519.00,509.40,537.83,537.17,539.36,,247.64,506.49,530.37,341.26,338.84,331.60,520.63,476.90,494.44,501.22,500.85,503.53,378.77,380.98,385.47,371.15,,,,,,,,,,,,,,,185.98,417.70,481.84,527.00,449.89,408.49,433.09,449.02,458.03,445.08,,,555.58,,,,,,435.74,275.86,421.28,213.63,235.52,241.39,240.03,202.38,433.21,450.06,
2002-08-02 22:00:01.321000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.35,337.43,,251.05,250.98,216.85,205.02,190.88,,284.26,369.66,359.37,323.72,327.49,300.44,216.29,254.20,244.45,279.29,296.07,469.68,310.02,317.21,389.32,448.90,336.64,355.71,351.17,199.00,214.25,238.62,226.12,235.05,226.08,210.80,213.91,210.14,220.13,233.03,397.14,370.11,384.16,367.93,363.55,363.92,358.46,276.00,323.35,327.64,393.22,332.75,324.04,326.27,307.78,308.32,309.19,309.35,334.56,349.47,347.23,343.58,328.27,344.87,363.11,388.32,402.39,394.51,383.92,371.22,383.26,400.40,280.55,307.96,318.35,328.76,332.83,187.68,346.63,367.42,371.73,360.07,365.40,351.76,372.59,372.20,378.03,370.48,339.20,528.45,,524.74,527.97,531.07,528.35,531.45,543.48,543.91,,,,,186.80,412.75,,,232.70,186.33,211.56,234.54,275.91,259.30,434.25,482.09,363.50,544.37,,,,,,,,,,,,,444.80,467.09,
2002-08-09 22:06:10.011000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.97,504.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-26 22:05:45.221000,L7,343.22,388.50,450.36,,,488.03,185.45,355.02,275.97,402.86,505.24,224.60,379.50,429.58,494.30,176.51,382.57,355.01,242.09,200.86,215.78,252.75,513.09,448.06,399.14,261.21,319.40,473.62,540.14,,,181.82,346.02,346.32,472.00,422.13,441.57,405.03,508.24,517.53,290.69,427.34,331.51,,,,,,,,235.84,281.59,249.61,377.41,401.82,322.66,364.69,336.58,172.17,,,296.50,329.00,311.52,320.87,,,,,,,,,,,,,,,,289.19,282.39,302.10,319.03,,295.88,496.39,369.67,,,,313.81,274.13,381.34,316.89,307.46,276.28,270.87,456.83,503.11,516.76,,298.92,511.68,538.00,255.18,374.01,447.54,514.35,,324.23,,256.25,263.60,230.16,,,,,,,,,,203.78,340.78,323.88,251.15,,,350.77,332.58,257.91,,,,,,,,,,,413.76,368.89,,,215.19,263.60,190.19,357.27,317.79,322.76,247.59,429.89,266.12,322.20,341.24,357.18,331.82,335.39,479.12,412.37,257.15,,284.07,,,317.94,519.54,314.19,335.91,326.00,251.44,431.38,505.65,234.00,435.89,420.56,280.63
2002-10-21 21:59:36.443000,L7,,,,412.03,357.87,379.69,411.38,434.57,457.71,464.30,470.84,450.85,413.00,402.79,365.66,376.25,468.53,183.35,432.34,520.10,526.84,516.61,508.26,553.73,279.34,,224.84,237.71,221.66,261.19,,,,,,,554.21,511.77,386.07,361.40,302.33,401.09,449.62,354.56,,,,,,,,337.79,353.90,,,,,,,,,,,,443.78,482.19,444.80,477.64,,,422.70,424.58,434.53,,,,,,,,,,,,,,,,,,,,,,,,355.39,,,,,,,,,,,,,,,,198.96,212.85,229.09,235.74,236.44,229.84,186.62,234.59,256.00,251.53,258.16,262.65,,,,247.47,301.81,250.64,,,,,,,,,,,285.14,339.33,360.30,378.87,381.83,382.48,400.54,408.39,424.27,411.67,410.84,535.34,,422.59,413.41,,,340.53,377.34,401.09,,,,,377.10,442.79,436.34,471.62,513.69,488.07,374.66,,497.82,508.78,549.88,,,,,424.31
2002-11-06 21:59:41.879000,L7,377.86,223.90,390.06,341.30,417.10,331.45,331.08,467.40,449.79,347.73,375.78,507.58,456.25,539.59,,539.95,455.36,283.79,486.96,547.93,479.56,498.01,496.12,516.41,475.47,480.87,520.77,480.74,200.65,448.77,222.36,484.09,445.24,315.25,297.35,252.42,248.16,256.91,230.73,260.56,286.54,289.98,285.99,263.12,274.22,265.92,248.15,301.24,336.93,328.67,480.07,405.22,359.09,472.10,,,,416.31,424.98,436.31,354.78,369.72,502.46,481.29,,428.81,407.45,428.21,453.51,424.66,423.87,475.25,489.35,549.32,220.30,304.54,237.10,238.60,442.37,526.61,515.03,424.46,268.40,325.90,184.91,213.06,289.40,313.11,213.50,532.24,521.47,508.67,350.21,283.61,196.29,248.05,434.00,261.14,357.99,337.88,232.37,228.90,328.31,344.72,340.19,430.76,345.64,442.53,388.89,248.56,455.26,438.38,424.52,278.64,416.57,377.66,391.72,349.75,437.83,398.83,362.77,395.91,339.15,356.62,448.17,413.68,377.53,551.81,543.31,415.04,449.82,532.61,445.84,468.42,369.09,458.03,490.36,455.63,464.40,439.05,507.77,478.07,476.52,456.88,440.86,442.55,471.21,443.19,498.75,500.79,521.60,,,467.82,381.42,355.15,288.05,,360.46,389.31,392.50,318.73,303.25,462.45,432.19,,,,,,,229.81,221.93,189.32,204.40,462.28,505.17,297.55,222.70,524.02
2002-11-13 22:05:54.371000,L7,313.34,296.80,345.48,243.77,,356.87,357.60,381.98,364.71,,371.47,350.67,428.48,445.82,363.81,419.71,409.21,391.50,,377.76,391.34,350.79,430.86,376.16,,,,,,374.25,,,,,,,,384.35,371.73,413.14,421.60,,,458.82,475.04,,,,402.96,286.08,272.59,418.77,336.02,355.62,425.76,265.13,347.69,196.67,360.36,,338.55,337.36,361.01,332.39,318.37,,,,317.44,349.05,248.55,291.17,298.14,252.91,322.68,278.79,249.30,410.15,444.21,303.69,210.80,311.29,257.08,287.28,289.98,298.84,301.80,241.72,220.20,,,,,,,,,,,,338.30,452.17,308.19,269.56,239.45,263.37,299.47,,302.36,303.08,304.37,,,,,,,378.91,393.35,309.01,299.77,315.98,188.65,340.44,260.25,288.35,277.41,,432.77,365.41,318.12,313.61,,290.18,295.36,392.74,352.41,255.03,406.74,401.79,325.72,,,,,436.80,400.32,412.91,297.32,291.52,380.42,274.82,319.40,,,350.87,382.48,363.39,,,,,,246.59,380.69,,,,356.91,,,462.64,380.35,338.25,306.81,,,324.70,318.22,393.85
2002-12-24 22:00:09.147000,L7,,385.03,385.34,281.90,263.99,309.23,313.10,298.60,298.80,279.88,,,,,,,178.93,188.45,209.91,,,,,,,238.13,277.66,270.57,324.10,323.31,330.09,335.34,338.25,324.49,321.20,301.67,278.81,261.62,313.11,328.21,483.90,310.60,310.74,426.01,346.69,343.97,270.65,290.51,351.36,388.44,416.10,414.84,380.79,399.47,375.13,395.24,398.71,405.54,346.77,477.39,497.00,545.35,446.12,448.24,412.52,413.95,446.44,478.01,388.11,379.14,438.62,232.10,436.88,372.45,463.04,469.97,382.73,205.27,521.11,417.23,400.03,395.83,392.53,411.01,438.67,406.16,417.33,417.88,466.28,536.27,364.43,410.20,416.64,370.98,470.09,,,511.52,491.26,446.72,531.10,398.99,438.09,477.21,456.88,413.02,514.42,511.25,508.24,,,,,,,,,,,406.16,423.84,431.58,446.97,496.89,,,536.66,527.18,522.84,,,464.23,435.17,456.55,427.82,455.70,478.76,498.34,504.22,489.26,,,,,,,,,,,,,,228.94,219.92,414.23,227.09,276.92,290.31,311.57,295.26,501.03,453.47,515.22,,,,,,226.84,223.92,217.59,218.16,,,,,419.57,324.45,
2002-12-31 22:06:20.175000,L7,337.61,381.63,367.21,279.20,264.77,317.92,365.06,,527.46,359.40,449.73,475.81,512.55,257.22,324.17,184.90,231.08,276.53,269.15,,,,,283.66,227.03,413.44,397.96,257.21,359.36,423.73,413.36,395.17,306.93,302.07,303.03,225.02,276.49,363.95,356.47,274.11,333.67,252.23,236.46,277.83,407.40,227.18,222.53,236.92,231.70,262.13,241.01,405.33,361.47,255.22,,304.11,320.80,203.81,277.84,459.68,282.77,272.51,390.37,259.83,203.20,,,,403.65,490.01,488.00,234.35,318.70,282.50,256.11,252.53,228.94,198.81,375.93,265.51,225.68,261.85,265.40,,,,,188.63,375.91,369.65,384.69,501.29,513.17,245.61,293.81,446.27,437.82,450.10,346.05,227.67,307.16,313.81,448.30,237.84,248.92,234.74,241.49,252.74,303.75,240.09,264.02,203.83,362.20,389.85,193.58,315.99,317.35,266.50,402.76,395.55,196.79,,198.06,376.04,303.99,273.62,234.45,247.79,359.36,,,,243.10,320.09,318.31,376.03,280.33,381.48,428.87,,,,,,434.21,262.20,435.82,475.18,424.14,,444.89,,,230.29,389.30,261.57,314.69,386.91,360.61,388.19,376.03,207.53,243.85,289.60,434.62,207.82,195.26,,416.99,261.28,374.43,343.14,357.45,335.64,277.00,194.36,401.09,356.36,214.60,271.61
2003-01-16 22:06:26.858000,L7,,,,,,238.49,323.66,311.35,259.08,238.21,231.75,246.00,306.31,,,224.80,250.15,257.33,310.82,,,,,,,275.30,301.38,302.04,230.16,235.37,,,,,,,,,,,,,,,277.34,275.81,273.29,296.66,271.32,182.39,,,,,,,311.87,238.95,,,194.65,247.61,182.15,182.90,230.73,245.17,,271.97,522.49,520.76,509.07,495.32,496.97,479.18,513.13,443.40,471.33,452.10,328.77,228.58,509.11,,536.68,336.66,460.88,486.10,534.91,,,,516.93,550.90,329.00,314.77,302.28,374.12,327.93,437.51,,,547.40,517.38,,,477.06,486.49,425.88,420.34,343.21,258.48,268.40,283.56,314.78,299.83,183.68,344.99,426.69,445.90,,,543.98,516.68,410.80,274.08,,502.12,547.51,527.48,,,,,,,,,,,,,,,,,,,,,225.71,236.56,304.53,488.10,487.97,243.19,325.05,,,,,,,428.48,500.95,,,515.07,502.01,481.84,433.32,332.35,,228.26,269.04,280.46,,,,,277.29,327.25
2003-01-25 22:00:18.779000,L7,,230.05,323.44,446.51,523.61,517.60,488.88,495.11,495.52,484.94,500.53,483.54,521.18,503.33,424.08,428.88,404.08,386.41,,539.55,508.30,528.79,505.46,189.34,194.15,219.46,215.70,233.84,218.25,222.11,239.38,247.41,263.13,315.98,293.77,309.37,289.23,284.32,287.54,297.41,303.68,311.19,429.05,326.43,297.27,310.00,321.39,302.21,313.63,351.43,354.03,344.24,335.77,394.32,395.21,416.56,387.91,466.66,493.23,470.23,449.73,440.47,430.49,456.54,484.09,499.22,515.89,480.41,478.53,503.53,525.19,489.55,454.57,500.85,479.46,530.52,538.44,541.60,539.58,534.98,515.98,337.20,363.52,335.46,349.04,349.44,340.29,396.23,400.88,425.89,447.07,,420.61,378.64,410.48,507.38,442.90,489.36,481.41,461.01,508.79,536.40,532.10,272.42,212.97,219.41,260.73,267.68,282.68,291.11,281.81,288.11,295.30,298.31,304.86,488.80,526.35,481.91,327.88,341.43,340.22,342.36,348.47,365.12,372.31,361.31,345.33,355.09,369.62,393.47,387.40,401.81,411.22,401.47,400.01,410.31,419.65,443.46,364.82,464.33,460.64,463.91,470.70,474.13,493.22,500.29,499.52,516.37,529.94,538.29,547.87,,,,431.27,401.83,496.24,384.36,402.01,465.27,455.38,,,406.79,496.87,542.62,546.61,,,559.41,436.06,465.11,426.73,296.59,229.52,456.19,503.55,,467.22,544.61
