dates,satname,nzd0145-0000,nzd0145-0001,nzd0145-0002,nzd0145-0003,nzd0145-0004,nzd0145-0005,nzd0145-0006,nzd0145-0007,nzd0145-0008,nzd0145-0009,nzd0145-0010,nzd0145-0011,nzd0145-0021,nzd0145-0022,nzd0145-0013,nzd0145-0014,nzd0145-0015,nzd0145-0016,nzd0145-0017,nzd0145-0012,nzd0145-0018,nzd0145-0019,nzd0145-0020
2004-07-23 21:48:09.192000,L5,318.82,296.16,293.35,289.90,,,,,,,,,,,,,,,,,,,
2004-07-23 21:48:33.165000,L5,325.03,301.38,296.91,294.64,284.76,,,,,,,,,,,,,,,,,,
2004-07-30 21:54:28.143000,L5,322.94,294.17,292.81,288.25,,,,,,,,,,,,,,,,,,,
2005-01-15 21:51:45.464000,L5,327.49,299.75,292.36,295.28,281.51,,,,,,,,,,,,,,,,,,
2005-01-15 21:52:09.437000,L5,326.47,300.85,292.35,296.56,279.96,,,,,,,,,,,,,,,,,,
2005-02-07 21:58:15.209000,L5,331.56,304.08,297.92,298.15,286.43,,,,,,,,,,,,,,,,,,
2005-11-22 22:00:23.113000,L5,341.43,304.56,302.28,296.83,298.87,306.10,290.95,281.13,283.37,281.87,279.80,,,,,,,,,,,,
2006-07-04 22:04:41.660000,L5,333.73,300.93,292.70,,,,,,,,,,,,,,,,,,,,
2006-12-11 22:06:52.177000,L5,372.24,347.36,338.87,328.17,321.53,316.49,292.91,288.50,270.62,,,,,,,,,,,,,,
2010-10-28 21:55:51.312000,L5,355.58,318.59,312.09,313.22,305.38,305.85,293.70,,,,,,,,,,,,,,,,
2010-11-13 21:55:25.438000,L5,333.86,307.34,299.24,300.31,290.39,,,,,,,,,,,,,,,,,,
2011-02-17 21:55:37.006000,L5,337.02,310.31,302.17,303.89,291.69,289.51,,,,,,,,,,,,,,,,,
2013-05-20 22:13:50.559000,L8,332.18,305.40,302.62,305.38,295.18,,,,,,,,,,,,,,,,,,
2013-05-29 22:07:41.466000,L8,332.89,304.25,302.30,304.54,297.13,,,,,,,,,,,,,,,,,,
2013-06-05 22:13:51.261000,L8,335.04,302.90,303.43,305.84,296.06,,,,,,,,,,,,,,,,,,
2013-06-30 22:07:36.163000,L8,329.53,307.24,304.20,306.30,299.38,,,,,,,,,,,,,,,,,,
2013-06-30 22:08:00.117000,L8,352.96,321.14,315.68,319.06,312.00,311.50,298.61,291.93,285.19,293.64,297.11,302.85,,,303.99,302.64,297.22,298.01,291.55,309.77,278.65,258.68,
2013-07-07 22:13:48.209000,L8,324.27,300.58,300.50,301.97,293.45,,,,,,,,,,,,,,,,,,
2013-08-08 22:13:49.700000,L8,327.66,298.65,300.50,301.80,292.38,,,,,,,,,,,,,,,,,,
2013-09-02 22:07:40.639000,L8,355.78,317.71,313.94,318.56,310.13,312.51,295.37,288.55,278.99,291.81,293.98,302.75,,,298.26,301.79,292.50,291.02,284.88,304.04,285.05,274.00,268.28
2013-09-02 22:08:04.598000,L8,337.49,305.61,304.78,306.73,298.63,,,,,,,,,,,,,,,,,,
2013-11-05 22:07:22.900000,L8,324.89,309.84,306.18,307.16,302.64,,,,,,,,,,,,,,,,,,
2013-11-05 22:07:46.855000,L8,321.55,306.46,304.28,304.59,299.45,,,,,,,,,,,,,,,,,,
2013-11-12 22:13:32.202000,L8,331.75,301.66,300.33,303.97,296.49,,,,,,,,,,,,,,,,,,
2013-11-21 22:07:13.797000,L8,320.94,301.18,303.16,304.79,297.34,,,,,,,,,,,,,,,,,,
2013-11-21 22:07:37.752000,L8,323.15,302.16,303.83,305.57,298.56,,,,,,,,,,,,,,,,,,
2013-12-14 22:13:21.591000,L8,331.67,302.83,303.28,305.24,295.51,,,,,,,,,,,,,,,,,,
2013-12-30 22:13:13.343000,L8,331.63,301.94,299.32,303.11,293.64,,,,,,,,,,,,,,,,,,
2014-01-24 22:06:45.554000,L8,316.07,303.57,300.46,304.90,296.34,,,,,,,,,,,,,,,,,,
2014-01-24 22:07:09.509000,L8,316.89,302.66,299.86,304.59,295.44,,,,,,,,,,,,,,,,,,
2014-01-31 22:12:52.806000,L8,325.94,300.58,299.59,303.24,291.49,,,,,,,,,,,,,,,,,,
2014-02-09 22:06:33.299000,L8,322.17,301.91,301.39,303.94,295.38,,,,,,,,,,,,,,,,,,
2014-02-09 22:06:57.254000,L8,322.28,301.85,301.15,303.55,295.21,,,,,,,,,,,,,,,,,,
2014-02-16 22:12:38.819000,L8,324.07,304.23,304.58,304.91,293.70,,,,,,,,,,,,,,,,,,
2014-03-20 22:12:13.789000,L8,325.59,301.38,299.63,302.58,292.57,,,,,,,,,,,,,,,,,,
2014-03-29 22:05:52.007000,L8,349.68,315.73,317.18,318.65,306.05,311.96,295.93,288.66,279.19,295.57,297.20,302.78,,,301.79,305.05,299.61,292.32,,307.81,,,
2014-03-29 22:06:15.961000,L8,351.01,316.73,318.00,319.71,306.81,313.62,297.40,289.73,279.99,296.74,299.56,305.31,,,303.35,306.25,301.44,293.41,,311.82,,,
2014-04-05 22:11:58.702000,L8,322.87,305.64,305.67,304.93,294.35,,,,,,,,,,,,,,,,,,
2014-04-21 22:11:42.175000,L8,329.61,304.18,304.03,305.86,293.60,,,,,,,,,,,,,,,,,,
2014-04-30 22:05:22.578000,L8,331.27,302.17,303.14,303.79,293.23,,,,,,,,,,,,,,,,,,
2014-04-30 22:05:46.536000,L8,330.74,301.48,302.62,303.16,292.30,,,,,,,,,,,,,,,,,,
2014-05-23 22:11:18.694000,L8,334.60,300.38,301.21,302.73,,,,,,,,,,,,,,,,,,,
2014-07-26 22:11:43.162000,L8,335.63,304.64,304.74,306.35,300.06,300.93,283.40,280.34,,,,,,,,,,,,,,,
2014-11-08 22:05:52.173000,L8,332.59,300.69,301.65,305.07,294.56,,,,,,,,,,,,,,,,,,
2014-11-08 22:06:16.124000,L8,324.74,296.71,298.68,302.96,289.84,,,,,,,,,,,,,,,,,,
2014-12-26 22:05:43.117000,L8,313.70,299.59,301.26,302.70,,,,,,,,,,,,,,,,,,,
2015-02-28 22:05:24.487000,L8,342.50,314.54,309.00,315.59,307.87,320.11,289.13,288.07,276.22,287.80,289.91,299.47,,,294.67,,,,,301.07,,,
2015-02-28 22:05:48.437000,L8,320.22,302.31,301.33,304.54,294.56,,,,,,,,,,,,,,,,,,
2015-03-16 22:05:13.611000,L8,319.18,300.18,298.60,299.52,283.05,,,,,,,,,,,,,,,,,,
2015-04-24 22:11:08.401000,L8,322.18,303.54,305.76,307.52,298.28,,,,,,,,,,,,,,,,,,
2015-05-10 22:10:52.487000,L8,324.18,300.99,298.25,301.82,287.06,,,,,,,,,,,,,,,,,,
2015-06-20 22:04:57.007000,L8,313.62,305.36,304.00,307.00,298.69,,,,,,,,,,,,,,,,,,
2015-07-22 22:05:13.606000,L8,320.30,303.72,302.45,304.15,295.32,,,,,,,,,,,,,,,,,,
2015-07-22 22:05:37.569000,L8,314.10,299.78,298.84,300.67,290.82,,,,,,,,,,,,,,,,,,
2015-07-29 22:11:25.856000,L8,330.29,306.70,304.90,305.89,298.39,,,,,,,,,,,,,,,,,,
2015-08-07 22:05:16.273000,L8,325.72,307.13,302.78,305.27,296.34,,,,,,,,,,,,,,,,,,
2015-08-23 22:05:24.610000,L8,319.46,299.76,298.14,303.39,291.06,,,,,,,,,,,,,,,,,,
2015-08-23 22:05:48.569000,L8,323.95,301.14,299.62,304.27,292.80,,,,,,,,,,,,,,,,,,
2015-12-20 22:11:57.501000,L8,334.24,302.79,301.77,305.41,296.23,,,,,,,,,,,,,,,,,,
2016-02-22 22:11:42.580000,L8,328.80,303.59,300.98,305.49,295.57,,,,,,,,,,,,,,,,,,
2016-03-02 22:05:31.567000,L8,322.72,301.97,300.35,303.90,295.29,,,,,,,,,,,,,,,,,,
2016-03-02 22:05:55.525000,L8,325.16,302.85,301.40,304.56,296.07,,,,,,,,,,,,,,,,,,
2016-04-26 22:11:21.230000,L8,329.13,301.98,298.49,302.86,287.76,,,,,,,,,,,,,,,,,,
2016-05-21 22:05:38.418000,L8,317.47,300.39,299.46,303.06,292.05,,,,,,,,,,,,,,,,,,
2016-06-13 22:11:30.674000,L8,326.11,304.86,303.88,306.73,295.94,,,,,,,,,,,,,,,,,,
2016-07-15 22:11:46.335000,L8,332.00,304.45,303.10,306.61,296.52,289.78,,,,,,,,,,,,,,,,,
2016-08-16 22:11:53.694000,L8,323.10,299.71,297.96,302.11,293.91,,,,,,,,,,,,,,,,,,
2016-09-10 22:05:51.530000,L8,322.64,300.55,300.47,301.80,295.67,,,,,,,,,,,,,,,,,,
2016-09-10 22:06:15.488000,L8,323.39,300.71,300.56,301.85,295.71,,,,,,,,,,,,,,,,,,
2016-10-12 22:05:57.250000,L8,316.47,297.57,295.29,298.24,292.29,,,,,,,,,,,,,,,,,,
2016-10-12 22:06:21.213000,L8,350.64,317.25,312.16,320.56,309.31,311.90,295.74,287.71,277.97,288.60,291.83,303.81,275.78,287.58,304.06,302.01,295.76,294.06,288.12,304.24,284.41,278.72,274.62
2016-10-28 22:05:59.220000,L8,318.79,300.28,300.11,304.36,294.76,,,,,,,,,,,,,,,,,,
2016-10-28 22:06:23.178000,L8,316.70,299.05,298.93,303.73,293.33,,,,,,,,,,,,,,,,,,
2017-01-16 22:05:47.126000,L8,321.56,300.50,296.15,299.11,,,,,,,,,,,,,,,,,,,
2017-01-16 22:06:11.085000,L8,333.01,304.71,301.72,302.30,293.08,,,,,,,,,,,,,,,,,,
2017-02-01 22:05:40.248000,L8,376.52,330.25,327.33,338.57,319.99,316.15,300.20,294.51,283.35,294.10,293.26,305.36,274.89,276.78,304.79,315.13,298.51,301.05,283.06,306.97,277.48,271.23,269.47
2017-04-13 22:11:17.034000,L8,317.12,300.23,299.71,301.45,291.81,,,,,,,,,,,,,,,,,,
2017-05-24 22:05:10.453000,L8,338.20,313.26,307.92,311.42,303.92,302.16,289.52,282.41,,,,,,,,,,,,,,,
2017-05-24 22:05:34.407000,L8,320.86,302.88,300.69,303.36,294.89,,,,,,,,,,,,,,,,,,
2017-06-16 22:11:31.847000,L8,319.12,303.47,300.97,303.46,296.39,,,,,,,,,,,,,,,,,,
2017-06-25 22:05:47.638000,L8,361.16,331.37,325.15,318.14,313.11,309.41,301.15,298.00,283.23,289.41,296.06,311.75,,,320.76,306.41,297.55,294.17,286.43,309.59,275.76,273.38,263.40
2017-07-11 22:05:26.464000,L8,324.28,306.66,304.59,306.57,295.68,,,,,,,,,,,,,,,,,,
2017-07-11 22:05:50.423000,L8,320.46,304.74,303.66,305.45,294.32,,,,,,,,,,,,,,,,,,
2017-08-03 22:11:47.949000,L8,353.17,320.77,315.02,321.94,310.65,311.80,294.69,289.48,277.81,290.21,296.35,306.92,,,301.80,304.64,294.14,292.76,283.65,308.09,275.15,273.82,264.85
2017-08-12 22:06:04.307000,L8,364.77,327.38,320.44,325.92,317.57,318.88,307.31,293.42,290.15,296.45,297.69,309.22,282.86,287.61,306.22,303.71,297.67,299.80,288.56,309.71,287.05,275.80,278.21
2017-12-02 22:05:46.939000,L8,322.98,302.69,301.15,304.42,295.24,,,,,,,,,,,,,,,,,,
2017-12-02 22:06:10.894000,L8,323.21,302.73,301.26,304.42,295.24,,,,,,,,,,,,,,,,,,
2017-12-18 22:05:49.621000,L8,329.37,306.96,304.28,305.96,298.03,,,,,,,,,,,,,,,,,,
2018-01-10 22:11:54.118000,L8,371.37,345.39,335.98,339.07,334.04,332.95,327.51,314.64,311.56,312.29,315.78,320.42,292.58,303.57,321.54,314.87,315.01,313.62,312.28,328.58,304.17,296.97,296.58
2018-01-19 22:05:38.704000,L8,317.46,306.78,304.63,307.08,301.94,,,,,,,,,,,,,,,,,,
2018-02-04 22:05:29.733000,L8,330.16,308.62,301.29,305.17,295.86,,,,,,,,,,,,,,,,,,
2018-03-08 22:05:15.942000,L8,320.58,303.87,300.43,305.50,296.71,,,,,,,,,,,,,,,,,,
2018-03-08 22:05:39.901000,L8,319.36,303.18,299.80,305.07,296.21,,,,,,,,,,,,,,,,,,
2018-03-31 22:11:15.901000,L8,337.97,304.92,303.31,305.96,298.48,,,,,,,,,,,,,,,,,,
2018-04-25 22:04:50.953000,L8,381.08,367.04,341.98,344.91,338.47,347.83,351.55,320.67,321.57,315.97,347.84,340.08,,,349.74,306.54,319.20,311.31,301.91,422.72,308.77,292.24,274.25
2018-04-25 22:05:14.903000,L8,379.68,363.11,339.87,343.02,335.70,346.30,349.84,318.74,319.57,311.00,345.35,335.89,,,,304.53,316.86,309.10,299.40,421.83,307.31,291.41,269.85
2018-05-02 22:10:57.873000,L8,320.48,301.48,299.34,302.57,290.22,,,,,,,,,,,,,,,,,,
2018-07-05 22:10:54.795000,L8,335.77,310.02,306.64,309.42,300.28,298.30,287.43,283.17,,,,,,,,,,,,,,,
2018-08-06 22:11:10.291000,L8,333.39,304.38,297.49,302.37,296.90,,,,,,,,,,,,,,,,,,
2018-09-07 22:11:24.397000,L8,332.37,304.29,301.31,305.65,295.96,,,,,,,,,,,,,,,,,,
2018-09-16 22:05:15.874000,L8,322.99,304.20,302.92,305.99,296.20,,,,,,,,,,,,,,,,,,
2018-09-16 22:05:39.825000,L8,323.61,304.37,303.06,306.08,296.30,,,,,,,,,,,,,,,,,,
2018-10-02 22:05:23.291000,L8,319.85,301.53,299.98,302.89,297.03,,,,,,,,,,,,,,,,,,
2018-10-02 22:05:47.245000,L8,325.96,303.71,302.41,304.83,298.65,292.89,280.95,279.19,,,,,,,,,,,,,,,
2018-10-18 22:05:29.751000,L8,324.60,303.21,300.27,304.72,296.13,292.43,280.32,276.94,,,,,,,,,,,,,,,
2018-10-18 22:05:53.709000,L8,317.07,300.76,297.37,302.93,293.60,,,,,,,,,,,,,,,,,,
2018-10-25 22:11:42.546000,L8,332.61,303.26,300.81,304.78,296.31,,,,,,,,,,,,,,,,,,
2018-11-03 22:05:33.462000,L8,318.82,300.26,297.14,303.01,293.31,,,,,,,,,,,,,,,,,,
2018-11-03 22:05:57.421000,L8,320.28,300.74,297.67,303.27,293.68,,,,,,,,,,,,,,,,,,
2019-01-22 22:05:26.296000,L8,348.46,314.90,305.56,313.50,305.41,303.15,289.91,282.74,275.18,,,,,,,,,,,,,,
2019-01-22 22:05:50.255000,L8,323.23,304.62,294.88,303.11,294.50,,,,,,,,,,,,,,,,,,
2019-02-07 22:05:47.667000,L8,315.57,302.01,297.68,306.11,296.27,,,,,,,,,,,,,,,,,,
2019-02-14 22:11:33.473000,L8,329.58,302.64,299.04,304.27,294.84,,,,,,,,,,,,,,,,,,
2019-03-02 22:11:29.304000,L8,335.45,303.65,302.38,305.22,296.83,,,,,,,,,,,,,,,,,,
2019-04-12 22:05:06.784000,L8,331.25,306.46,301.94,304.05,296.72,295.30,282.41,277.68,,,,,,,,,,,,,,,
2019-04-12 22:05:30.743000,L8,337.01,309.15,304.13,306.00,299.43,299.27,284.86,280.39,,,,,,,,,,,,,,,
2019-04-19 22:11:14.619000,L8,331.47,301.57,294.67,301.35,,,,,,,,,,,,,,,,,,,
2019-04-28 22:05:02.570000,L8,314.82,302.78,300.52,303.30,294.96,,,,,,,,,,,,,,,,,,
2019-06-15 22:05:27.936000,L8,329.14,306.15,303.45,305.91,296.08,,,,,,,,,,,,,,,,,,
2019-06-15 22:05:51.895000,L8,321.56,304.99,302.79,305.19,295.07,,,,,,,,,,,,,,,,,,
2019-06-22 22:11:40.996000,L8,317.02,305.49,301.89,306.15,296.76,,,,,,,,,,,,,,,,,,
2019-07-17 22:05:35.131000,L8,332.95,310.83,305.21,306.90,301.05,300.24,287.77,281.94,,,,,,,,,,,,,,,
2019-07-17 22:05:59.094000,L8,313.03,302.44,298.02,299.41,293.61,,,,,,,,,,,,,,,,,,
2019-08-02 22:05:42.028000,L8,327.51,305.80,300.54,305.33,295.10,,,,,,,,,,,,,,,,,,
2019-08-02 22:06:05.991000,L8,322.53,303.35,298.74,303.98,293.16,,,,,,,,,,,,,,,,,,
2019-08-09 22:11:55.358000,L8,322.91,302.64,300.08,303.09,295.72,,,,,,,,,,,,,,,,,,
2019-08-18 22:05:47.276000,L8,316.14,309.02,302.12,305.38,298.97,,,,,,,,,,,,,,,,,,
2019-08-18 22:06:11.235000,L8,317.45,309.44,302.61,305.66,299.35,297.53,283.62,,,,,,,,,,,,,,,,
2019-11-06 22:06:00.727000,L8,317.68,301.07,299.65,303.17,295.34,,,,,,,,,,,,,,,,,,
2019-11-06 22:06:24.678000,L8,315.44,300.16,298.61,302.32,294.25,,,,,,,,,,,,,,,,,,
2019-11-22 22:05:57.141000,L8,321.79,301.25,298.53,304.76,295.04,,,,,,,,,,,,,,,,,,
2019-11-22 22:06:21.092000,L8,326.01,303.30,300.53,306.23,297.18,,,,,,,,,,,,,,,,,,
2020-01-16 22:11:59.041000,L8,324.71,303.19,298.53,304.78,293.15,,,,,,,,,,,,,,,,,,
2020-01-25 22:05:45.614000,L8,336.11,305.04,303.50,306.60,296.35,296.81,284.50,279.00,,,,,,,,,,,,,,,
2020-01-25 22:06:09.569000,L8,328.26,303.31,302.08,305.26,294.41,293.20,282.67,276.83,,,,,,,,,,,,,,,
2020-02-01 22:11:53.781000,L8,331.88,303.74,299.96,305.09,295.18,,,,,,,,,,,,,,,,,,
2020-03-13 22:05:30.251000,L8,325.05,303.90,300.61,304.06,293.51,,,,,,,,,,,,,,,,,,
2020-03-13 22:05:54.202000,L8,327.12,303.51,300.30,303.93,293.39,,,,,,,,,,,,,,,,,,
2020-06-01 22:05:32.600000,L8,327.26,306.42,301.39,306.66,294.94,,,,,,,,,,,,,,,,,,
2020-09-21 22:05:54.893000,L8,326.29,302.80,298.41,304.93,295.09,,,,,,,,,,,,,,,,,,
2020-09-21 22:06:18.848000,L8,324.66,301.75,297.18,304.48,294.29,,,,,,,,,,,,,,,,,,
2020-10-07 22:06:21.789000,L8,331.25,302.91,301.92,305.50,297.49,294.46,282.39,275.16,,,,,,,,,,,,,,,
2020-11-08 22:05:55.364000,L8,320.40,302.72,298.87,305.26,295.94,,,,,,,,,,,,,,,,,,
2020-12-17 22:12:09.375000,L8,322.36,302.84,297.48,304.08,291.45,,,,,,,,,,,,,,,,,,
2020-12-26 22:05:56.607000,L8,320.00,301.72,298.36,305.27,295.10,,,,,,,,,,,,,,,,,,
2020-12-26 22:06:20.557000,L8,319.13,301.55,298.27,304.95,294.20,,,,,,,,,,,,,,,,,,
2021-02-03 22:11:56.237000,L8,332.71,302.41,300.96,304.95,292.81,,,,,,,,,,,,,,,,,,
2021-02-12 22:05:43.398000,L8,323.76,303.35,301.55,305.32,295.18,,,,,,,,,,,,,,,,,,
2021-02-12 22:06:07.348000,L8,323.46,303.18,301.42,305.27,295.22,,,,,,,,,,,,,,,,,,
2021-02-19 22:11:51.945000,L8,328.09,305.44,301.93,307.12,296.27,,,,,,,,,,,,,,,,,,
2021-04-01 22:05:48.357000,L8,319.43,314.99,295.50,301.95,294.61,,,,,,,,,,,,,,,,,,
2021-04-17 22:05:18.296000,L8,321.82,304.29,302.30,304.53,296.90,291.82,282.45,279.08,,,,,,,,,,,,,,,
2021-04-24 22:11:25.382000,L8,318.95,298.93,296.35,301.75,290.30,,,,,,,,,,,,,,,,,,
2021-05-19 22:05:16.285000,L8,314.05,302.29,297.32,304.72,295.60,,,,,,,,,,,,,,,,,,
2021-05-19 22:05:40.235000,L8,312.23,300.90,295.02,303.57,294.16,,,,,,,,,,,,,,,,,,
2021-05-26 22:11:31.065000,L8,324.56,303.83,302.14,307.00,297.48,,,,,,,,,,,,,,,,,,
2021-06-11 22:11:38.046000,L8,320.17,301.52,300.73,304.33,293.38,,,,,,,,,,,,,,,,,,
2021-06-20 22:05:29.888000,L8,314.92,301.56,298.11,304.36,,,,,,,,,,,,,,,,,,,
2021-06-20 22:05:53.843000,L8,315.57,301.10,298.46,303.91,,,,,,,,,,,,,,,,,,,
2021-07-13 22:11:43.513000,L8,335.26,305.48,305.11,306.18,297.69,298.35,284.73,280.88,,,,,,,,,,,,,,,
2021-11-06 22:12:48.299000,L9,330.50,300.42,298.83,303.44,294.65,,,,,,,,,,,,,,,,,,
2022-01-21 22:11:59.917000,L8,330.00,302.97,302.11,305.51,295.63,,,,,,,,,,,,,,,,,,
2022-01-22 22:05:54.259000,L9,369.66,313.47,310.28,305.65,,,,,,,,,,,,,,349.83,362.50,,313.35,,
2022-01-29 22:12:05.530000,L9,325.91,303.67,300.37,304.58,294.91,284.74,,,,,,,,,,,,,,,,,
2022-01-30 22:06:10.369000,L8,309.16,302.24,298.32,304.03,294.96,,,,,,,,,,,,,,,,,,
2022-02-14 22:12:01.049000,L9,330.70,304.88,301.23,308.40,297.15,,,,,,,,,,,,,,,,,,
2022-02-15 22:05:42.198000,L8,318.91,301.57,299.36,304.61,294.87,,,,,,,,,,,,,,,,,,
2022-02-22 22:11:50.626000,L8,336.55,303.71,301.76,305.19,296.47,286.88,,,,,,,,,,,,,,,,,
2022-02-23 22:05:44.132000,L9,320.71,303.19,301.94,306.22,294.78,,,,,,,,,,,,,,,,,,
2022-02-23 22:06:08.091000,L9,314.07,300.16,298.84,304.06,289.47,,,,,,,,,,,,,,,,,,
2022-03-02 22:11:50.022000,L9,320.45,301.62,297.19,304.83,291.48,,,,,,,,,,,,,,,,,,
2022-03-11 22:05:39.861000,L9,320.46,305.01,302.51,304.43,295.03,,,,,,,,,,,,,,,,,,
2022-03-27 22:05:58.509000,L9,321.65,303.84,302.45,306.46,296.76,,,,,,,,,,,,,,,,,,
2022-05-05 22:11:31.114000,L9,321.15,304.25,300.96,305.41,293.70,,,,,,,,,,,,,,,,,,
2022-05-06 22:05:29.729000,L8,313.81,303.55,300.46,303.95,295.07,,,,,,,,,,,,,,,,,,
2022-05-06 22:05:53.688000,L8,321.81,309.30,304.72,307.47,299.12,298.73,285.91,280.30,,,,,,,,,,,,,,,
2022-06-07 22:05:43.588000,L8,313.05,302.11,300.60,304.17,293.77,,,,,,,,,,,,,,,,,,
2022-06-07 22:06:07.543000,L8,322.17,307.66,304.76,308.25,298.12,299.89,286.13,280.55,,,,,,,,,,,,,,,
2022-06-14 22:11:59.156000,L8,320.85,303.99,300.81,305.38,293.80,,,,,,,,,,,,,,,,,,
2022-06-15 22:05:16.001000,L9,315.33,301.36,299.95,302.98,293.39,,,,,,,,,,,,,,,,,,
2022-06-15 22:05:39.951000,L9,321.16,304.36,302.50,305.19,295.98,,,,,,,,,,,,,,,,,,
2022-06-22 22:11:38.702000,L9,317.56,301.85,298.27,304.16,293.01,,,,,,,,,,,,,,,,,,
2022-07-01 22:05:54.433000,L9,319.31,303.79,299.27,305.59,295.55,,,,,,,,,,,,,,,,,,
2022-07-08 22:11:39.226000,L9,318.64,298.39,296.70,301.38,292.16,,,,,,,,,,,,,,,,,,
2022-07-16 22:12:03.012000,L8,331.73,301.61,297.61,302.52,294.52,,,,,,,,,,,,,,,,,,
2022-08-02 22:06:07.308000,L9,319.11,302.48,300.07,304.20,294.69,,,,,,,,,,,,,,,,,,
2022-08-10 22:06:08.294000,L8,333.33,305.50,303.63,308.55,298.55,297.49,284.75,279.14,,,,,,,,,,,,,,,
2022-08-10 22:06:32.253000,L8,319.43,299.19,297.55,304.11,292.45,,,,,,,,,,,,,,,,,,
2022-10-21 22:06:05.581000,L9,317.51,299.03,297.91,303.67,294.32,,,,,,,,,,,,,,,,,,
2022-10-21 22:06:29.540000,L9,349.28,316.61,312.67,319.98,311.09,311.11,296.34,289.69,281.62,294.55,296.20,302.57,275.83,285.77,298.23,301.86,296.40,295.46,288.34,302.77,283.50,273.69,277.50
2023-01-16 22:12:10.212000,L9,319.02,297.52,295.17,302.27,286.26,,,,,,,,,,,,,,,,,,
2023-01-17 22:06:18.381000,L8,316.16,299.51,297.96,304.63,292.81,,,,,,,,,,,,,,,,,,
2023-01-24 22:12:10.678000,L8,363.61,315.65,312.54,329.62,310.68,312.38,293.18,287.21,320.89,334.16,344.28,383.79,,,308.32,309.29,300.20,304.28,284.41,311.91,381.23,,
2023-02-09 22:12:09.040000,L8,332.60,300.74,298.54,304.31,292.61,,,,,,,,,,,,,,,,,,
2023-02-17 22:12:13.542000,L9,322.24,300.58,297.68,305.09,295.87,,,,,,,,,,,,,,,,,,
2023-02-18 22:05:50.040000,L8,324.09,302.94,301.74,307.30,297.67,299.80,283.33,,,,,,,,,,,,,,,,
2023-02-18 22:06:13.995000,L8,318.62,299.34,298.90,305.18,294.61,,,,,,,,,,,,,,,,,,
2023-02-25 22:11:52.258000,L8,324.30,300.97,301.10,305.38,295.33,,,,,,,,,,,,,,,,,,
2023-03-05 22:12:01.427000,L9,322.13,298.19,296.86,303.85,292.95,,,,,,,,,,,,,,,,,,
2023-03-13 22:11:47.152000,L8,325.65,300.25,300.85,303.91,294.64,,,,,,,,,,,,,,,,,,
2023-03-14 22:05:47.276000,L9,318.90,302.24,300.40,304.50,296.49,,,,,,,,,,,,,,,,,,
