dates,satname,nzd0205-0000,nzd0205-0001,nzd0205-0002,nzd0205-0003,nzd0205-0004,nzd0205-0005,nzd0205-0006,nzd0205-0007,nzd0205-0008,nzd0205-0009,nzd0205-0010,nzd0205-0011,nzd0205-0012,nzd0205-0013,nzd0205-0014,nzd0205-0015,nzd0205-0016,nzd0205-0017,nzd0205-0021,nzd0205-0022,nzd0205-0023,nzd0205-0024,nzd0205-0025,nzd0205-0026,nzd0205-0027,nzd0205-0028,nzd0205-0029,nzd0205-0030,nzd0205-0031,nzd0205-0032,nzd0205-0033,nzd0205-0018,nzd0205-0019,nzd0205-0020
2002-03-20 21:54:48.224000,L7,296.61,270.12,257.75,264.78,273.49,278.23,288.28,299.01,304.78,311.87,302.14,308.96,309.45,298.85,297.33,295.75,299.60,298.76,303.49,323.00,307.61,310.42,323.76,299.12,312.14,318.54,327.43,327.95,307.83,273.44,292.16,287.00,294.74,
2002-07-17 22:00:32.598000,L7,309.93,312.56,314.88,309.20,299.20,313.83,323.43,326.51,331.58,321.95,311.97,313.43,293.42,282.63,273.13,,,,,,,,,,,,,,,,,,,
2002-08-02 22:00:25.276000,L7,286.34,270.96,287.23,296.33,290.44,303.01,311.12,316.46,318.85,311.48,301.57,307.15,288.57,278.50,269.87,,,,,,,,,,,,,,,,,,,
2002-08-27 21:54:00.253000,L7,,,,,,,259.36,273.56,284.35,288.00,283.29,293.22,282.38,286.74,296.79,,,,,,,,,,,,,,,,,,,
2002-10-05 21:59:55.463000,L7,314.19,316.48,314.89,312.26,293.35,302.70,307.34,317.01,319.32,309.12,322.58,316.03,297.86,312.37,305.18,,,,,,,,,,,,,,,,,,,
2002-10-14 21:53:43.769000,L7,289.43,280.36,277.59,270.30,280.89,278.42,293.24,306.62,304.23,316.62,300.46,323.46,315.02,300.85,300.02,290.49,295.76,300.99,310.22,321.63,314.84,375.40,,375.24,350.69,321.77,333.02,330.22,315.15,296.41,310.48,294.04,300.10,300.49
2002-10-21 22:00:00.402000,L7,,356.58,315.63,316.69,301.77,309.91,314.11,315.69,325.81,312.64,319.74,326.21,306.71,308.81,,,,,,,,,,,,,,,,,,,,
2002-11-06 22:00:05.613000,L7,338.81,310.96,307.60,308.80,297.75,304.08,312.68,320.29,333.91,324.38,313.11,333.16,304.36,295.54,280.46,,,,,,,,,,,,,,,,,,,
2002-11-22 22:00:21.762000,L7,,,262.82,264.66,286.65,300.62,313.63,328.51,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-18 21:54:30.278000,L7,255.29,253.53,248.45,245.61,246.95,251.07,258.88,267.46,285.53,294.77,282.35,295.11,289.82,281.52,279.58,,,,281.32,317.34,312.87,317.92,320.10,280.67,282.63,,,,,,,,,
2003-01-25 22:00:42.755000,L7,366.89,356.16,346.04,341.51,327.75,338.73,340.96,347.90,354.90,347.86,355.30,349.33,330.07,316.25,311.15,305.32,299.21,296.75,,,,,,387.68,382.53,363.16,362.83,366.27,370.22,367.03,,279.92,384.73,392.52
2003-03-23 21:54:40.711000,L7,,,354.23,362.03,272.37,280.17,299.47,303.87,313.06,317.32,303.38,312.80,309.64,303.72,302.53,297.44,299.83,305.99,301.89,314.50,317.47,367.19,315.61,294.56,322.27,314.65,328.26,326.26,303.89,270.02,,289.67,288.62,
2003-04-08 21:54:47.577000,L7,277.95,272.94,269.89,270.60,282.67,290.28,292.24,297.22,303.00,310.39,301.24,319.77,319.29,309.43,303.47,299.41,303.02,318.27,318.11,326.25,316.57,321.06,329.41,311.75,320.61,327.19,357.59,346.10,371.27,,,303.40,307.06,302.38
2003-07-21 21:42:33.857000,L5,,,,,,,270.00,275.28,278.02,275.52,272.66,280.55,276.43,277.86,274.56,278.81,,,,,,,,,,,,,,,,,,
2003-08-06 21:42:51.203000,L5,267.11,244.89,256.52,273.58,270.22,282.91,299.25,307.06,312.54,305.72,301.66,317.55,301.15,299.23,300.27,307.16,297.04,306.84,,303.35,289.59,291.79,299.47,283.49,295.58,303.83,324.91,321.01,297.06,265.42,,286.30,284.15,
2003-08-13 21:49:09.096000,L5,355.05,325.96,325.66,338.66,340.25,329.03,345.96,357.06,352.80,340.77,335.51,346.25,324.41,318.30,314.20,302.66,298.71,281.79,,,,,,,,,,,,,,,,
2003-09-14 21:49:42.739000,L5,,292.76,299.22,307.64,297.99,300.78,308.91,314.59,326.33,315.70,310.69,310.64,267.45,,,,,,,,,,,,,,,,,,,,,
2003-10-25 21:44:04.226000,L5,286.23,285.19,284.82,292.49,290.29,293.67,307.26,313.13,321.81,323.05,301.95,311.38,305.49,296.98,293.85,298.18,301.80,306.90,318.53,325.32,320.44,315.76,312.22,306.99,303.42,311.03,322.65,324.71,307.17,311.16,325.57,307.60,308.70,313.24
2003-11-17 21:50:33.425000,L5,,,358.48,355.32,341.95,350.49,342.64,338.26,347.33,333.23,337.86,333.74,320.55,313.69,319.59,315.95,314.08,310.41,290.04,274.20,265.24,260.23,254.73,,,,,,,,,296.08,293.75,293.18
2004-01-04 21:50:58.245000,L5,362.15,355.21,354.33,350.48,348.73,358.69,366.35,360.75,368.11,360.26,357.10,342.92,323.87,313.02,304.90,301.93,303.34,302.27,315.16,297.90,294.69,285.30,280.49,255.45,,,,,,,,306.18,312.22,306.54
2004-02-14 21:44:57.678000,L5,272.52,269.55,263.50,263.48,264.93,266.09,281.15,296.21,305.59,306.35,303.25,319.61,310.17,303.79,302.07,290.53,293.46,295.93,,,,,,,,,,,,,,,,
2004-02-21 21:51:11.055000,L5,358.70,351.10,344.46,347.50,337.11,345.90,349.60,354.15,364.96,345.14,338.08,337.63,320.72,314.54,342.04,395.27,304.18,296.00,,,,,,,,,,,,,,301.56,295.73,
2004-03-01 21:45:02.553000,L5,333.16,342.26,305.20,314.46,303.32,342.53,353.95,366.08,356.03,364.34,346.53,333.96,328.48,321.16,308.17,315.85,315.95,310.37,348.00,351.10,337.35,333.28,341.82,327.80,347.84,328.36,332.91,344.71,328.17,318.39,357.92,315.79,334.43,359.88
2004-03-17 21:45:08.368000,L5,,,243.86,245.56,249.82,252.03,257.92,274.70,287.28,293.78,288.37,300.33,294.39,287.62,286.75,284.96,282.38,287.70,275.29,298.84,284.23,286.58,286.47,282.27,285.64,291.51,314.65,313.77,291.20,,,280.28,,
2004-04-18 21:45:49.558000,L5,279.87,265.48,268.69,274.40,275.46,280.59,298.09,307.83,312.11,310.00,311.80,320.00,305.15,298.25,298.29,299.96,301.52,301.82,302.69,311.41,301.38,309.80,308.12,295.78,314.52,309.23,324.68,329.45,298.48,262.34,,297.66,292.63,
2004-05-20 21:46:44.438000,L5,285.94,276.45,264.01,269.86,274.70,282.41,293.89,302.15,304.24,306.23,305.16,316.85,308.39,301.60,300.54,306.15,304.61,304.02,300.86,311.20,303.07,308.82,316.15,305.81,306.91,316.24,331.00,330.62,313.66,285.46,,299.78,293.38,300.48
2004-06-12 21:53:35.734000,L5,343.22,316.85,318.73,328.03,317.96,331.86,340.78,345.06,352.32,339.55,333.86,343.40,318.24,309.91,303.25,301.04,288.02,,,,,,,,,,,,,,,,,
2004-07-07 21:48:09.180000,L5,,,,,,,251.07,273.97,278.28,275.84,278.15,293.48,282.44,275.96,270.86,,,,,,,,,,,,,,,,,,,
2004-07-23 21:48:33.165000,L5,263.48,255.39,246.45,259.59,269.01,266.00,290.35,298.74,303.81,302.47,305.71,312.55,310.90,295.83,288.26,288.05,299.61,,,,281.87,294.93,299.86,285.19,287.34,290.54,321.69,316.96,276.91,,,,,
2004-08-15 21:55:13.826000,L5,354.60,341.68,332.68,342.62,327.18,327.38,334.96,369.06,349.40,334.65,334.34,334.22,321.88,311.57,316.83,297.63,290.52,282.29,276.44,275.87,259.79,262.93,276.36,283.79,290.42,,,,,,,,,
2004-09-25 21:50:07.312000,L5,290.28,280.09,281.40,281.75,280.66,287.40,301.68,310.42,319.64,323.86,313.90,324.87,311.46,302.86,302.27,298.64,296.47,296.90,318.53,331.36,317.67,317.79,318.77,306.76,311.34,309.18,328.63,334.42,313.61,313.79,339.35,299.67,303.18,306.53
2004-10-02 21:56:26.934000,L5,,,353.08,355.14,336.13,334.40,344.50,348.73,349.54,339.03,343.79,351.43,337.93,324.45,318.41,313.93,308.37,301.72,,,,,,,,,,,,,,293.01,,
2004-10-27 21:50:47.740000,L5,296.92,290.77,285.88,274.84,281.32,290.29,304.28,315.55,321.84,324.66,320.35,323.52,303.67,298.82,293.99,293.73,294.65,295.59,330.31,328.79,323.67,323.00,320.24,300.65,302.36,304.52,320.56,323.08,307.58,295.72,316.33,297.50,308.17,319.40
2004-11-03 21:57:06.950000,L5,,360.71,339.92,334.45,314.96,324.29,330.59,338.18,341.51,343.09,348.90,355.16,333.88,321.57,313.69,310.37,294.79,286.26,,,,,,,,,,,,,,277.20,,
2005-01-22 21:58:26.454000,L5,,,,330.73,320.56,310.34,323.21,336.78,306.20,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-07 21:58:39.182000,L5,312.95,310.61,309.56,298.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-04 21:52:52.217000,L5,289.90,280.98,274.85,273.00,270.67,273.62,288.42,299.28,309.11,317.23,312.41,323.10,315.18,306.11,304.05,304.72,299.97,304.11,309.63,317.45,312.29,309.92,313.16,305.68,309.75,312.21,330.03,328.20,306.53,272.21,,294.94,292.45,293.34
2005-03-11 21:59:07.988000,L5,,356.58,343.13,341.49,332.39,329.74,340.79,344.13,350.32,343.07,334.55,341.76,319.75,304.90,304.58,298.56,291.30,282.53,,,,,,,,,,,,,,,,
2005-04-12 21:59:19.166000,L5,362.68,350.89,331.44,340.60,324.06,342.28,351.37,356.65,357.58,352.59,349.50,349.48,321.17,309.06,303.52,299.17,297.33,291.93,,,,,,,,,,,,,,278.58,,
2005-06-15 21:59:46.511000,L5,,290.41,298.98,303.64,290.93,299.92,303.70,316.16,317.25,309.29,312.68,316.03,298.09,284.67,280.61,,,,,,,,,,,,,,,,,,,
2005-07-01 21:59:50.380000,L5,,,,,,,,293.38,300.40,295.88,296.91,302.85,274.42,270.50,,,,,,,,,,,,,,,,,,,,
2005-09-19 22:00:20.901000,L5,355.52,343.39,342.04,346.79,328.19,334.22,340.51,344.11,349.60,342.01,328.02,328.86,310.18,304.57,295.42,296.66,287.20,294.86,,,,,,,,,,,,,,285.28,,
2005-10-30 21:54:03.531000,L5,303.36,293.91,290.61,299.93,310.99,319.67,318.40,340.17,327.09,338.07,332.36,326.92,314.11,304.59,317.80,302.06,307.42,309.34,333.62,360.75,327.03,330.74,335.18,323.92,331.07,320.36,367.05,345.73,316.74,318.15,341.12,317.96,335.89,328.99
2005-11-15 21:54:26.309000,L5,286.97,289.61,283.51,284.22,281.43,295.05,306.68,315.45,322.48,323.15,322.45,330.28,320.02,299.24,297.80,298.71,303.54,302.63,321.18,320.56,318.39,320.69,321.26,317.80,307.18,309.01,325.92,326.20,314.01,301.74,314.53,305.13,303.99,316.20
2005-11-22 22:00:47.086000,L5,,,,,354.64,347.30,344.07,343.75,355.86,340.71,344.48,352.29,345.11,340.90,344.35,324.51,319.91,315.15,301.01,285.24,289.70,272.18,281.00,276.41,293.10,,,,,,,309.85,303.65,
2006-02-03 21:56:19.035000,L5,284.10,283.95,278.29,275.13,276.33,277.64,287.58,294.22,301.88,310.09,304.65,311.07,305.60,302.39,298.61,303.40,309.20,307.07,306.74,315.62,306.11,306.60,305.38,301.88,304.69,312.81,329.74,332.87,312.21,273.15,,300.67,299.29,299.27
2006-03-14 22:03:19.226000,L5,,,357.48,352.63,343.38,353.21,349.76,357.99,353.24,339.09,333.18,339.52,312.65,310.36,299.54,301.91,309.70,305.27,,,,,,,,,,,,,,294.30,286.38,
2006-04-15 22:03:54.771000,L5,365.25,348.22,337.95,340.18,337.84,347.95,347.86,353.77,357.71,348.08,341.69,346.60,325.66,315.35,304.03,298.53,296.01,287.41,,,,,,,,,,,,,,277.99,,
2006-06-02 22:04:36.388000,L5,,281.29,289.72,292.63,280.53,277.79,290.75,301.78,317.03,306.93,306.78,308.28,289.37,278.04,280.09,,,,,,,,,,,,,,,,,,,
2006-06-27 21:58:48.654000,L5,,,,,,,266.37,274.07,285.17,288.83,285.59,294.27,285.47,281.87,277.32,276.16,285.37,,,,,,,,,,,,,,,,,
2006-07-04 22:05:05.633000,L5,351.92,323.19,319.57,325.81,324.82,329.58,337.72,345.74,345.09,339.33,328.72,348.60,319.09,308.49,301.74,294.84,288.81,275.25,,,,,,,,,,,,,,,,
2006-08-21 22:05:43.602000,L5,,,,,,,,307.83,318.91,306.02,302.12,303.66,288.89,280.15,270.73,,,,,,,,,,,,,,,,,,,
2007-09-25 22:05:12.918000,L5,,358.79,350.04,342.70,327.22,346.52,357.05,363.66,364.69,356.10,350.91,355.23,328.30,311.10,302.49,295.81,299.45,297.14,300.49,292.23,280.57,269.68,276.97,263.84,,,,,,,,284.22,,
2008-10-29 21:55:48.424000,L5,,,,,,,,315.99,334.29,326.26,327.19,319.17,296.17,288.57,277.62,,,,,,,,,,,,,,,,,,,
2008-11-14 21:55:28.444000,L5,,,297.58,302.21,293.06,310.24,313.18,315.42,322.91,302.66,269.47,,,,,,,,,,,,,,,,,,,,,,,
2009-11-26 21:56:28.873000,L5,,,,,,,,,277.21,283.01,285.25,297.59,294.80,286.95,282.59,282.07,280.45,,290.64,304.50,298.30,298.71,294.54,289.94,289.80,,,,,,,,,
2009-12-12 21:56:37.955000,L5,292.00,292.95,292.84,296.83,290.28,288.81,309.97,314.64,323.80,333.65,327.00,324.56,317.43,305.83,309.25,310.11,310.32,313.52,329.77,329.98,324.80,329.36,324.57,321.93,327.81,323.15,333.95,338.24,319.07,321.59,342.32,313.63,318.76,320.49
2010-01-13 21:56:49.389000,L5,290.59,294.18,290.24,283.41,278.21,290.45,302.37,313.51,314.17,316.63,311.58,320.16,312.42,304.49,303.62,310.37,313.42,309.14,324.20,316.23,315.26,318.87,315.26,309.84,309.40,320.37,327.94,337.67,324.99,314.58,326.60,306.11,304.13,321.45
2010-01-29 21:56:53.427000,L5,288.13,286.33,283.77,275.57,271.24,280.00,299.85,312.00,316.18,320.60,314.29,324.69,314.93,304.12,300.77,304.09,306.07,309.53,315.18,321.64,316.62,319.68,317.31,320.94,316.27,321.95,326.78,327.80,313.18,308.78,327.57,300.54,297.28,302.33
2010-10-28 21:55:51.312000,L5,340.51,351.31,295.05,340.93,297.01,300.83,327.97,313.13,316.75,353.59,315.94,333.35,321.28,314.67,314.38,317.81,342.21,321.23,350.83,329.99,328.52,341.85,345.43,322.23,364.74,347.29,337.71,357.66,324.05,329.47,365.00,313.55,322.99,336.11
2010-11-20 22:02:01.191000,L5,,360.56,354.89,345.49,333.32,345.14,356.49,358.53,362.47,356.31,354.83,349.57,329.67,314.78,312.18,307.75,306.77,301.07,297.78,292.70,284.96,276.33,273.56,263.23,,,,,,,,289.14,291.12,
2010-12-22 22:02:05.586000,L5,,,356.52,352.74,343.79,342.35,337.54,341.11,345.98,341.05,335.13,335.91,322.06,319.55,314.38,313.94,308.12,308.39,,,,,,,,,,,,,,297.40,290.58,
2010-12-31 21:55:56.533000,L5,274.47,276.91,274.71,271.81,271.06,270.27,286.79,298.67,302.14,302.94,302.48,312.79,,,,,,,282.27,297.57,286.21,280.21,283.21,275.52,283.42,288.93,320.55,322.52,310.15,277.36,,,,
2011-01-07 22:02:08.379000,L5,,,354.97,352.79,346.21,355.25,359.43,364.00,368.69,364.79,356.18,346.06,326.67,322.96,314.97,307.75,306.04,302.10,301.39,296.05,287.43,283.09,278.75,,,,,,,,,296.92,306.29,302.54
2011-01-16 21:55:58.174000,L5,337.60,334.23,328.28,318.95,305.06,319.02,319.43,314.33,337.01,343.15,326.07,325.43,326.13,340.63,327.47,328.66,318.57,327.39,331.41,329.33,327.71,324.14,329.55,325.81,327.56,328.04,344.46,356.90,345.30,348.05,361.55,336.39,320.71,337.76
2011-02-17 21:56:00.979000,L5,303.35,303.44,293.96,300.62,292.04,300.03,313.10,323.84,335.27,338.30,330.08,335.18,323.30,319.53,316.33,315.37,314.27,322.31,333.62,335.07,329.91,325.52,328.54,318.31,321.76,331.01,339.69,342.21,326.69,314.06,333.47,317.67,324.21,325.23
2011-03-12 22:02:07.527000,L5,358.69,347.44,335.65,335.11,323.09,331.70,341.48,340.57,350.77,342.20,345.61,341.34,320.65,310.09,304.20,297.44,295.17,292.71,,,,,,,,,,,,,,282.08,,
2011-03-28 22:02:02.349000,L5,324.12,314.22,309.48,304.70,295.23,288.85,307.78,317.36,320.78,307.58,311.88,308.15,292.50,,,,,,,,,,,,,,,,,,,,,
2011-09-04 22:00:51.576000,L5,,285.14,291.23,289.23,273.01,284.29,,296.30,319.03,311.60,314.51,317.83,288.10,275.65,268.29,,,,,,,,,,,,,,,,,,,
2013-04-11 22:08:15.067000,L8,302.80,324.03,316.13,302.59,295.77,301.61,318.70,329.16,336.53,337.93,339.39,345.29,326.89,335.24,331.96,340.05,342.57,314.13,330.16,325.52,322.50,323.76,335.74,361.31,356.52,352.41,352.70,348.18,340.93,330.77,322.19,338.00,338.03,344.02
2013-04-27 22:07:47.557000,L8,302.27,321.45,315.22,282.53,276.89,281.78,299.55,321.57,337.97,337.36,310.80,313.66,308.36,299.93,319.77,344.51,330.02,312.28,311.89,319.15,307.46,320.96,332.68,328.12,379.12,347.72,347.62,345.96,322.78,316.69,320.76,307.62,304.70,313.09
2013-06-05 22:14:15.215000,L8,303.50,271.05,265.68,268.22,263.89,273.95,291.13,294.08,312.46,304.45,305.61,301.53,289.04,269.02,268.49,,,,,,,,,,,,,,,,,,,
2013-08-08 22:14:13.655000,L8,,266.90,281.70,277.09,283.86,288.36,301.70,302.47,305.54,296.09,295.36,297.20,286.49,266.82,,,,,,,,,,,,,,,,,,,,
2013-08-17 22:08:03.120000,L8,322.26,364.74,350.63,285.41,272.32,334.15,323.27,292.35,291.87,344.35,346.97,384.86,355.07,343.68,328.32,293.64,291.07,300.79,340.57,319.97,304.91,301.93,300.12,292.32,371.83,358.32,324.07,317.88,304.32,311.00,,323.84,352.94,347.78
2013-10-11 22:14:05.547000,L8,349.72,345.08,340.51,335.57,318.13,332.10,341.67,341.37,342.71,335.25,343.09,341.21,324.93,314.48,381.58,360.51,322.30,,,,,,,,,,,,,,,,,
2013-10-27 22:13:55.805000,L8,354.55,353.02,344.89,337.88,321.66,333.51,346.46,339.76,357.13,336.89,337.59,354.70,328.65,316.25,308.15,302.41,298.38,299.59,298.09,282.36,280.41,299.21,283.94,303.20,,,,,,,,282.67,291.93,
2013-11-05 22:07:46.855000,L8,239.12,241.13,241.25,,,,,268.58,271.72,278.68,275.07,283.28,280.91,274.32,272.87,,,,273.45,299.55,289.45,299.52,300.29,277.76,279.47,283.75,,,,,,,,
2013-11-12 22:13:56.157000,L8,356.58,355.41,346.78,341.78,327.41,333.27,345.77,341.66,349.19,341.00,339.71,343.71,326.21,316.28,311.86,304.06,300.35,302.01,,,,,,,,,,,,296.28,315.22,289.79,,
2013-11-21 22:07:37.752000,L8,349.07,340.03,346.41,350.59,342.35,367.99,,,,,370.42,373.94,342.32,341.99,361.53,356.88,342.04,340.42,363.10,366.73,337.98,347.83,358.31,366.07,369.40,359.53,353.93,358.49,357.44,353.72,363.65,331.23,336.95,352.54
2013-12-14 22:13:45.545000,L8,,,,364.16,358.58,342.92,352.55,389.10,,,385.52,379.60,371.84,375.88,372.91,345.98,321.01,304.13,319.95,311.13,306.77,304.60,310.16,297.21,301.42,290.29,,,,,,301.17,321.31,334.07
2013-12-30 22:13:37.297000,L8,339.84,339.99,329.06,320.38,312.99,296.40,311.84,328.83,325.45,314.28,328.39,329.05,317.04,304.74,299.25,292.39,289.92,292.25,,,,,,,,,,,,,,,,
2014-01-24 22:07:09.509000,L8,278.66,285.24,279.31,268.36,276.34,280.44,291.21,296.78,303.84,309.16,299.94,315.44,312.32,304.90,299.56,299.81,304.39,308.97,312.54,324.49,315.85,317.22,321.80,311.76,322.20,318.87,326.67,332.56,314.84,312.02,382.74,304.23,307.40,309.11
2014-01-31 22:13:16.756000,L8,,307.40,304.69,299.44,292.20,260.51,,294.15,320.71,307.97,331.20,294.67,287.88,263.04,290.25,286.92,280.59,,,,,,,,,,,,,,,,,
