dates,satname,nzd0111-0000,nzd0111-0001,nzd0111-0002,nzd0111-0003,nzd0111-0004,nzd0111-0005
2014-08-11 22:11:51.972000,L8,302.93,293.08,301.29,308.91,313.72,
2014-10-30 22:11:58.859000,L8,317.22,318.79,314.71,320.43,325.40,313.87
2015-01-02 22:11:50.958000,L8,,398.26,385.41,344.48,337.66,329.56
2015-07-29 22:11:25.856000,L8,301.21,283.89,303.73,308.05,313.25,
2015-12-20 22:11:57.501000,L8,302.33,289.62,305.37,313.01,,
2016-06-13 22:11:30.674000,L8,306.70,305.32,304.73,314.37,320.80,299.62
2017-08-03 22:11:47.949000,L8,298.63,285.10,300.07,305.25,315.99,294.63
2018-04-16 22:11:06.667000,L8,306.99,307.87,304.32,308.41,318.12,305.22
2018-09-07 22:11:24.397000,L8,321.36,328.13,319.96,325.82,336.30,322.88
2019-02-14 22:11:33.473000,L8,316.14,316.89,314.25,326.80,337.45,311.22
2019-03-02 22:11:29.304000,L8,309.53,311.61,307.83,313.80,325.88,310.42
2019-07-24 22:11:48.987000,L8,357.03,350.49,341.30,342.41,346.55,343.96
2020-01-16 22:11:59.041000,L8,307.72,291.84,304.16,301.77,316.34,298.74
2020-05-07 22:11:12.613000,L8,314.92,316.06,311.16,321.01,,
2020-07-10 22:11:39.723000,L8,309.39,300.96,305.05,312.25,317.00,295.60
2020-07-26 22:11:44.648000,L8,305.47,307.79,305.21,307.55,315.38,295.58
2020-08-27 22:11:56.368000,L8,302.33,307.87,305.22,313.75,318.30,300.74
2020-12-01 22:12:09.987000,L8,320.32,323.23,317.28,321.54,328.21,317.87
2021-02-19 22:11:51.945000,L8,320.15,329.02,325.73,327.65,336.30,328.81
2021-03-23 22:11:37.336000,L8,303.39,311.24,308.07,311.29,320.49,306.00
2021-04-24 22:11:25.382000,L8,305.05,308.29,303.77,311.14,320.27,303.63
2021-05-19 22:05:16.285000,L8,303.50,307.69,301.25,303.29,315.49,295.64
2021-07-13 22:11:43.513000,L8,305.64,288.91,303.79,302.93,314.58,297.36
2022-01-29 22:12:05.530000,L9,305.88,297.99,306.31,304.71,323.71,304.26
2022-02-14 22:12:01.049000,L9,305.93,285.41,302.10,304.92,316.66,295.83
2022-02-22 22:11:50.626000,L8,305.16,307.02,305.61,312.13,317.61,301.49
2022-04-03 22:11:45.362000,L9,310.46,299.73,303.67,312.71,316.98,298.02
2022-07-08 22:11:39.226000,L9,310.64,290.82,304.49,312.68,317.61,298.75
2022-09-10 22:12:03.656000,L9,304.61,306.40,304.47,303.42,317.69,298.14
2023-02-09 22:12:09.040000,L8,305.43,288.55,303.67,304.29,314.66,296.21
2023-03-05 22:12:01.427000,L9,302.38,291.18,301.59,306.72,318.19,295.15
2023-03-13 22:11:47.152000,L8,302.77,294.19,304.89,308.48,317.19,297.89
2023-03-21 22:11:55.188000,L9,303.29,289.92,304.29,307.60,316.49,298.09
2023-05-16 22:11:04.371000,L8,302.31,285.13,301.03,308.58,318.89,296.87
2023-05-24 22:11:17.213000,L9,302.71,285.48,301.77,308.79,317.41,298.10
2023-06-09 22:11:12.914000,L9,300.35,284.74,303.91,305.70,317.16,295.11
2023-06-18 22:04:57.703000,L9,304.42,289.61,304.87,306.26,317.02,297.56
2023-07-27 22:11:26.959000,L9,302.90,286.77,305.72,308.07,319.31,300.64
2023-08-28 22:11:44.258000,L9,300.48,290.68,304.75,307.94,318.23,297.26
2023-09-13 22:11:53.459000,L9,307.37,311.12,307.31,297.19,294.77,303.97
2023-10-07 22:11:57.146000,L8,301.00,290.24,301.24,311.69,318.32,300.67
2023-10-15 22:12:03.081000,L9,303.44,308.48,305.73,312.92,317.72,
2024-02-04 22:12:07.739000,L9,,,,294.62,319.46,301.68
2024-02-12 22:11:54.234000,L8,316.93,317.48,315.89,322.23,328.74,313.62
2024-02-13 22:05:53.993000,L9,308.43,291.70,306.23,309.48,319.68,303.58
2024-02-28 22:11:48.245000,L8,305.76,297.93,306.09,308.33,321.27,304.00
2024-03-15 22:11:37.973000,L8,307.91,289.46,305.52,304.65,317.12,300.88
2024-05-02 22:11:08.519000,L8,305.62,298.37,307.65,313.72,322.67,301.28
2024-05-10 22:11:24.784000,L9,312.36,313.90,312.67,317.64,325.70,310.11
2024-05-18 22:10:55.940000,L8,303.67,287.73,303.24,310.78,319.99,296.61
2024-05-26 22:11:12.218000,L9,302.65,290.49,301.03,312.17,314.38,
2024-06-11 22:11:06.286000,L9,304.54,292.06,305.95,312.19,319.75,299.43
2024-07-06 22:04:57.074000,L9,308.38,296.00,305.79,312.57,318.21,299.08
2024-07-22 22:05:04.464000,L9,301.32,291.80,301.80,307.17,315.36,292.91
2024-08-22 22:11:34.534000,L8,,,325.52,333.63,336.18,327.32
2024-09-08 22:05:24.068000,L9,,329.72,326.55,332.93,336.08,332.37
2024-09-23 22:11:42.698000,L8,303.62,307.41,303.78,309.40,318.21,298.31
2024-12-28 22:11:50.695000,L8,320.28,326.49,318.43,324.70,336.16,321.44
2025-01-05 22:11:55.058000,L9,307.26,289.80,305.88,312.90,319.09,305.59
2025-01-29 22:11:52.495000,L8,304.16,288.94,304.93,312.59,319.23,302.56
2025-03-10 22:11:52.276000,L9,303.89,294.40,306.39,308.16,320.58,297.39
2025-04-11 22:11:41.675000,L9,306.05,296.72,304.34,310.27,320.47,300.59
2025-05-13 22:11:22.590000,L9,300.83,295.49,302.82,308.45,317.36,295.64
2025-05-21 22:11:16.046000,L8,298.88,284.12,303.39,306.96,318.50,294.08
2025-05-29 22:11:15.744000,L9,299.41,287.99,305.09,307.17,317.18,295.27
2025-06-06 22:11:18.842000,L8,301.88,287.93,305.31,312.46,318.86,298.71
2025-08-09 22:11:49.526000,L8,305.96,291.78,305.64,306.77,321.44,300.23
