dates,satname,nzd0462-0000,nzd0462-0001,nzd0462-0002,nzd0462-0003,nzd0462-0004,nzd0462-0005,nzd0462-0006,nzd0462-0007,nzd0462-0008,nzd0462-0009,nzd0462-0010,nzd0462-0035,nzd0462-0036,nzd0462-0037,nzd0462-0038,nzd0462-0039,nzd0462-0040,nzd0462-0041,nzd0462-0042,nzd0462-0043,nzd0462-0044,nzd0462-0045,nzd0462-0046,nzd0462-0047,nzd0462-0048,nzd0462-0049,nzd0462-0050,nzd0462-0051,nzd0462-0052,nzd0462-0028,nzd0462-0029,nzd0462-0030,nzd0462-0031,nzd0462-0032,nzd0462-0033,nzd0462-0034,nzd0462-0053,nzd0462-0054,nzd0462-0055,nzd0462-0056,nzd0462-0057,nzd0462-0058,nzd0462-0059,nzd0462-0060,nzd0462-0061,nzd0462-0062,nzd0462-0063,nzd0462-0064,nzd0462-0065,nzd0462-0066,nzd0462-0067,nzd0462-0068,nzd0462-0069,nzd0462-0070,nzd0462-0071,nzd0462-0072,nzd0462-0073,nzd0462-0074,nzd0462-0075,nzd0462-0076,nzd0462-0077,nzd0462-0078,nzd0462-0079,nzd0462-0080,nzd0462-0081,nzd0462-0082,nzd0462-0083,nzd0462-0084,nzd0462-0085,nzd0462-0086,nzd0462-0087,nzd0462-0088,nzd0462-0089,nzd0462-0090,nzd0462-0091,nzd0462-0092,nzd0462-0093,nzd0462-0094,nzd0462-0095,nzd0462-0096,nzd0462-0011,nzd0462-0012,nzd0462-0019,nzd0462-0020,nzd0462-0021,nzd0462-0022,nzd0462-0023,nzd0462-0024,nzd0462-0025,nzd0462-0026,nzd0462-0027,nzd0462-0013,nzd0462-0014,nzd0462-0015,nzd0462-0016,nzd0462-0017,nzd0462-0018
2011-01-07 22:04:08.243000,L5,,,,,,,,,,,,335.55,344.15,339.08,316.77,325.55,345.54,343.81,360.69,344.57,331.66,320.72,320.92,327.74,332.04,286.42,,320.28,319.44,,,,,,317.66,333.40,331.99,337.90,340.25,339.08,339.76,327.74,332.30,329.81,336.03,330.16,331.42,329.18,323.76,335.34,336.40,337.40,330.07,347.02,341.58,347.90,343.53,347.11,349.33,,,,,,,,,,,,,,,,,,,,,,,,316.39,323.69,323.24,,,,,,,,,,,,312.77
2011-01-23 22:04:08.795000,L5,,,,,,,,,,,,341.21,347.67,343.78,323.44,333.54,346.02,351.44,360.92,344.17,332.36,321.88,321.21,326.81,329.09,279.66,,319.09,324.99,333.70,328.65,329.93,333.06,337.92,338.08,340.54,339.95,338.63,340.96,338.99,339.04,333.85,335.77,337.95,340.04,340.09,336.34,337.20,335.51,345.28,342.76,342.26,333.95,347.77,344.77,343.97,340.22,350.73,349.23,,,,,,,,,,,,,,,,,,,,,,,,322.47,327.30,330.64,323.72,,,,,,,,,,,307.33
2011-03-28 22:04:02.070000,L5,,,,,,,,,,,,348.98,347.35,348.60,329.79,339.37,350.19,356.76,362.56,350.47,343.07,335.89,331.23,329.95,331.58,287.54,,325.80,334.14,346.53,343.22,342.78,342.60,349.51,344.04,345.80,342.55,344.66,345.83,352.10,347.93,350.86,352.97,350.68,352.30,344.07,346.78,343.74,340.23,349.67,342.86,348.86,351.14,359.82,355.53,361.85,365.15,368.39,370.50,,,,,,,,,,,,,,,,352.67,346.44,341.14,354.16,338.23,342.50,,,335.38,331.58,338.74,334.35,,326.05,331.65,327.96,301.05,,,,,,321.54
2013-06-05 22:16:15.001000,L8,,,,,294.80,296.21,82.08,71.47,77.06,,,332.66,344.27,341.52,346.40,345.88,364.59,360.50,349.93,335.24,331.16,339.09,314.30,325.75,325.60,,,311.28,331.03,325.91,324.12,335.34,330.32,337.08,329.44,332.95,322.05,327.89,329.23,332.22,331.92,334.51,339.84,334.53,347.57,348.57,339.04,335.85,326.72,333.95,334.31,337.85,347.17,350.42,353.50,354.28,345.54,366.01,367.46,358.14,355.67,293.40,351.16,330.06,,,359.93,361.54,327.13,338.48,,,,303.11,342.62,351.58,351.55,364.71,361.52,361.26,,,316.50,312.91,315.61,316.93,318.98,313.72,311.94,318.84,325.04,,,,,300.32,315.94
2013-07-07 22:16:11.966000,L8,,,,,305.90,301.45,294.64,67.48,53.73,,,345.57,359.27,357.50,337.19,351.49,361.37,366.14,360.93,345.70,336.24,338.05,339.74,340.47,327.21,,,318.58,348.31,345.57,345.06,343.21,341.54,346.96,346.26,351.39,353.21,346.50,330.72,339.93,341.31,340.52,350.99,350.45,357.79,360.02,363.01,346.84,335.19,344.96,346.10,344.21,353.60,364.72,362.85,368.53,363.91,373.13,381.80,367.81,371.39,366.07,364.34,367.33,355.13,348.21,369.27,375.58,357.38,359.05,351.10,368.31,365.39,324.74,351.29,358.83,359.68,369.48,368.21,372.22,,,328.15,328.98,327.46,331.21,333.02,322.11,327.14,331.71,334.45,,,280.93,321.22,316.48,333.90
2013-07-23 22:16:10.674000,L8,,,,,303.89,201.10,288.65,64.36,52.19,,,344.24,354.53,354.44,334.17,347.77,365.02,360.27,355.23,346.58,337.87,339.73,327.51,338.22,334.03,278.04,,321.08,335.85,335.48,342.31,336.59,335.38,345.64,342.82,345.96,344.22,340.86,344.24,339.15,346.65,341.57,347.73,346.17,350.09,360.43,356.31,344.96,325.96,345.57,337.30,340.99,347.83,354.07,351.98,363.67,361.14,376.07,373.95,373.79,361.19,,361.66,368.22,364.59,345.64,369.69,,360.64,366.64,347.28,367.50,359.22,327.66,350.81,359.90,366.25,371.52,369.73,429.52,,,327.04,326.88,323.69,330.11,325.67,317.71,324.84,323.49,334.01,,,309.13,313.07,312.87,329.81
2013-09-25 22:16:04.975000,L8,,,,,298.11,214.87,297.01,66.18,53.91,,,334.39,352.44,358.21,323.22,338.84,345.18,349.61,336.77,331.92,327.55,322.49,309.74,316.81,325.29,288.31,,323.16,327.65,362.25,340.40,328.28,331.26,332.72,335.94,332.29,335.86,342.49,340.85,350.46,348.32,345.28,350.24,340.07,333.97,334.05,346.43,336.84,324.02,335.89,327.64,336.60,328.69,338.90,330.35,344.18,337.39,355.02,360.51,343.18,338.27,349.80,339.90,343.88,343.65,338.98,347.25,354.51,345.30,343.77,346.19,350.93,346.50,336.58,352.09,348.23,348.83,352.84,349.70,244.93,,,322.08,315.94,319.74,318.78,321.38,312.64,310.77,317.23,340.16,,,297.77,306.14,298.38,312.14
2013-10-11 22:16:05.328000,L8,,,,,292.74,302.26,293.63,60.54,52.36,,,334.40,344.88,341.71,321.48,335.62,338.72,335.70,335.39,328.97,321.91,323.08,314.33,315.88,319.80,289.94,,317.31,327.39,328.68,324.81,324.77,329.31,333.36,337.48,332.90,334.55,335.55,331.71,341.74,334.72,336.70,340.18,335.24,337.81,334.28,332.27,328.76,321.22,337.95,330.63,335.70,340.73,342.79,335.33,349.11,340.82,355.26,361.11,345.96,339.11,341.60,345.72,356.90,362.80,346.86,362.24,350.84,347.80,355.39,351.78,357.98,346.37,337.81,350.88,347.19,349.56,357.95,341.83,326.73,,,327.06,318.03,320.83,319.40,318.95,313.47,312.31,318.44,327.37,,,,301.97,296.75,312.37
2013-10-27 22:15:55.590000,L8,,,,,286.68,297.14,84.50,78.71,62.83,,,331.53,341.69,336.80,312.80,330.83,336.32,328.58,340.03,322.71,320.99,322.39,300.09,315.54,315.77,285.58,,,,325.32,321.63,320.39,322.25,329.14,334.64,330.20,366.66,328.79,323.34,327.92,329.29,327.47,332.78,327.89,327.86,331.04,325.31,324.23,318.84,323.96,329.96,331.07,333.07,338.58,359.87,355.92,336.41,371.98,361.86,339.50,336.92,343.88,345.36,355.93,358.85,356.30,362.47,362.98,353.56,352.63,347.13,360.55,348.04,339.91,339.97,344.83,348.72,354.41,340.51,248.86,,,315.69,314.01,312.86,314.34,312.33,308.68,308.35,313.78,321.59,,,,,294.08,309.03
2013-11-12 22:15:55.951000,L8,,,,,,,,,,,,,,,,329.25,325.36,334.95,330.47,319.90,322.10,316.94,309.36,317.38,319.83,282.64,,312.60,320.98,317.47,314.77,316.24,320.87,325.74,,,327.55,328.50,322.62,331.81,332.62,319.23,327.79,349.02,334.39,,327.11,319.43,319.90,342.30,336.47,341.06,336.83,357.40,354.88,339.97,333.96,354.16,365.61,357.61,335.77,350.64,349.12,352.41,350.97,341.57,349.14,350.57,344.60,352.05,346.40,350.02,343.71,337.08,340.08,342.87,349.12,352.58,337.20,321.01,,,312.15,312.33,310.68,312.14,312.15,307.38,305.73,314.19,317.46,,,,,,309.75
2013-12-30 22:15:37.096000,L8,,,,,306.01,311.03,299.15,62.89,55.72,,4.17,335.47,349.39,350.45,327.45,337.70,347.96,343.97,336.04,331.33,329.24,326.83,317.59,320.60,323.80,288.96,,326.87,323.85,326.97,321.55,323.30,325.80,330.23,337.54,333.77,335.10,338.88,350.73,346.84,347.84,347.07,346.91,352.67,349.60,349.58,362.66,369.36,360.28,356.49,359.92,351.98,357.13,350.57,351.54,351.78,343.24,359.60,359.65,332.86,336.39,348.23,342.48,349.95,353.05,336.94,343.44,344.00,342.79,353.35,349.23,353.09,344.68,336.56,350.97,339.56,342.69,350.91,350.63,324.69,,,317.92,315.44,317.66,317.37,319.89,312.12,314.97,316.61,319.05,,,306.09,308.12,305.61,315.54
2014-03-20 22:14:37.534000,L8,,,,,303.14,200.77,71.06,289.90,47.67,,8.57,339.75,356.71,349.59,328.58,334.41,343.93,346.65,346.19,335.93,335.27,341.61,306.99,329.47,324.54,285.88,,313.63,319.24,330.53,327.96,341.79,333.41,332.84,342.43,339.73,335.32,335.82,342.56,342.01,353.11,340.58,339.49,339.75,331.60,355.27,347.22,334.90,330.52,329.68,357.77,363.21,356.01,360.71,358.40,351.47,337.16,373.74,381.30,333.05,371.85,373.31,357.65,360.28,377.40,347.27,339.32,383.34,355.88,364.76,362.90,365.57,362.57,319.09,340.14,352.23,357.08,359.40,363.45,342.22,,,320.84,318.91,323.43,328.72,328.08,318.34,319.98,322.32,326.78,,,307.28,309.51,308.57,320.44
2014-08-11 22:14:15.733000,L8,,,,,299.64,300.62,72.75,58.23,48.19,,,346.22,353.10,349.83,332.42,349.11,357.99,356.35,346.46,335.99,327.69,328.77,318.98,324.09,328.51,278.67,,320.97,331.48,338.41,337.03,337.27,339.66,344.55,352.58,346.01,332.58,331.51,330.17,343.31,331.97,330.95,337.09,330.43,332.62,329.74,336.34,328.28,318.30,331.29,326.92,333.81,336.87,344.85,341.91,352.75,346.36,362.73,365.27,348.86,364.86,376.43,360.55,370.33,366.45,355.13,371.57,,360.43,359.26,358.29,370.89,363.16,350.50,358.52,366.79,366.91,371.75,366.47,440.87,,,320.35,322.26,324.01,325.71,328.12,323.28,323.59,330.40,332.06,,,313.17,312.56,305.41,323.10
2014-08-27 22:14:17.177000,L8,,,,,,,,,,,,341.06,349.00,345.38,326.28,342.91,349.21,355.61,346.62,336.55,327.46,325.16,328.44,329.52,331.13,281.04,,318.36,338.17,328.51,329.46,333.17,330.08,333.23,343.08,340.84,334.50,337.07,332.42,342.73,335.01,336.97,338.92,335.07,342.87,338.66,348.48,338.68,337.74,349.09,346.14,352.72,357.61,360.63,361.00,365.19,360.75,375.00,380.51,351.35,372.86,395.58,363.16,368.23,364.57,354.55,367.56,383.30,363.57,357.08,353.13,370.47,355.78,346.69,354.25,361.43,362.59,367.37,355.55,364.02,,,303.01,305.35,321.05,322.66,319.95,319.81,313.42,322.88,329.02,,,,,293.47,305.74
2014-09-28 22:14:20.662000,L8,,,,,289.62,296.49,90.07,78.40,,,,329.18,337.68,336.22,306.43,331.41,341.02,332.85,344.38,322.90,313.16,313.11,296.12,321.38,325.08,282.49,,313.00,321.23,326.04,323.57,323.62,324.98,331.39,336.30,329.67,333.81,331.51,336.33,330.21,335.47,336.84,333.84,340.38,332.00,339.92,338.05,337.45,324.35,341.37,332.00,335.99,337.58,340.59,334.85,346.82,341.76,356.61,357.25,339.12,342.53,355.78,347.10,359.46,358.29,348.78,355.57,360.20,345.80,352.75,349.22,357.68,345.01,339.75,348.59,349.18,350.37,357.31,342.24,333.70,,,312.82,316.19,313.39,316.77,312.52,310.31,309.23,316.28,320.82,,,,,295.10,309.60
2014-11-15 22:14:25.347000,L8,,,,,,,,,,,,328.11,337.89,333.99,312.05,333.63,339.60,323.89,333.73,317.77,308.82,318.03,290.89,309.35,311.91,285.33,,299.72,315.70,,,,323.54,329.30,334.59,331.58,321.54,327.47,321.80,328.11,335.00,324.70,331.56,323.93,325.17,323.63,332.57,323.14,319.95,324.72,335.49,,,349.86,335.81,374.42,336.69,358.74,358.33,337.77,336.61,342.66,343.63,350.67,352.75,350.31,350.20,354.67,343.92,346.60,348.51,344.72,343.00,337.21,336.87,345.81,345.89,352.09,337.95,325.12,,,304.74,311.96,311.93,314.18,313.56,309.07,307.50,,,,,,,,
2014-12-01 22:14:24.062000,L8,,,,,298.56,310.01,300.36,72.51,68.36,,,336.56,344.53,341.71,315.57,333.67,338.10,336.40,338.15,326.39,316.01,321.69,310.00,312.98,323.90,287.00,,318.25,318.60,328.59,325.09,325.75,327.03,331.66,340.86,336.39,330.19,331.19,336.30,335.82,343.10,342.19,349.99,342.50,328.72,333.97,331.58,332.87,321.53,324.36,329.52,335.18,360.26,354.59,358.41,356.01,338.44,364.42,365.33,341.38,341.12,345.37,347.95,356.57,357.33,354.14,360.35,359.77,345.45,350.75,346.84,349.08,347.80,338.56,338.21,345.28,350.61,354.73,350.45,245.50,,,319.80,319.83,318.48,320.96,319.91,316.58,314.30,321.01,324.85,,,305.10,305.33,307.80,316.34
2015-01-02 22:14:14.716000,L8,,,,280.55,323.81,334.17,325.16,305.50,295.25,59.01,41.54,395.21,396.53,377.95,360.61,359.01,361.69,360.93,389.97,,374.24,368.10,381.42,366.66,,,,,,376.36,363.87,379.06,377.69,386.59,387.03,389.24,,,367.52,377.74,378.50,381.70,392.19,388.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.62,325.31,336.43,341.50,334.87,348.31,339.59,334.66,336.03,338.75,374.90,318.82,318.42,330.12,325.25,329.95,331.58
2015-01-18 22:14:12.454000,L8,,,,,300.96,310.03,304.79,290.44,56.32,,0.98,332.04,344.75,338.48,322.56,334.84,346.16,342.67,341.66,326.53,323.82,335.99,303.42,325.31,316.68,285.23,,298.09,310.19,326.13,321.72,321.29,324.36,327.97,333.55,332.80,314.59,320.16,337.25,341.97,352.98,332.58,349.65,350.87,321.59,330.96,327.15,322.74,317.35,319.22,318.73,321.94,323.23,354.67,349.41,348.82,358.76,349.55,369.01,333.88,333.51,353.07,351.49,361.05,353.24,341.83,358.88,359.69,348.90,355.87,350.96,366.24,347.97,342.61,331.07,339.79,355.78,366.18,361.09,345.36,,,318.47,316.48,316.06,318.97,317.77,316.00,308.83,319.14,323.42,,,308.87,307.61,309.76,317.26
2015-02-19 22:14:01.458000,L8,,,,282.36,326.32,325.50,320.63,301.04,49.90,287.84,320.07,361.37,373.70,362.08,332.48,362.05,,,363.77,342.05,336.42,339.37,343.35,338.10,342.87,288.95,350.75,338.97,347.30,378.32,374.29,371.46,369.90,372.86,368.39,374.35,351.28,359.54,357.61,365.17,370.02,365.97,368.97,361.86,365.92,362.61,353.40,361.79,367.56,387.18,385.44,379.34,382.88,388.15,387.98,378.37,372.33,382.12,375.16,352.62,367.05,,,,,,,,371.68,362.35,371.32,375.65,369.26,356.19,364.06,369.43,368.97,374.46,362.37,,319.69,321.99,325.58,328.92,327.93,332.36,332.12,326.47,326.91,374.17,378.36,319.55,314.16,327.46,320.38,323.94,329.35
2015-03-07 22:13:53.954000,L8,,,,,315.64,327.19,322.24,300.04,50.29,,15.47,360.09,365.51,357.53,332.57,343.47,351.65,345.49,337.66,329.78,337.01,336.49,326.79,323.33,330.98,336.17,296.31,329.95,332.04,380.82,364.94,370.87,370.79,380.94,379.50,356.30,339.48,337.78,351.79,346.45,348.47,354.08,353.08,354.42,334.16,356.91,343.35,353.38,341.73,326.23,356.99,348.41,352.30,362.60,357.09,361.12,362.71,364.89,362.22,334.00,351.04,353.36,350.58,354.12,356.25,337.99,353.52,359.44,345.86,349.65,349.65,357.27,357.36,346.62,351.12,349.97,365.75,363.31,358.54,364.62,312.92,306.07,330.00,324.86,328.60,335.68,334.00,325.76,319.49,332.71,327.53,278.48,302.59,327.48,316.25,320.84,328.17
2015-04-24 22:13:32.133000,L8,,,,,291.99,111.46,280.00,82.56,65.44,,,322.63,333.55,331.71,321.77,331.22,336.81,336.34,333.90,323.11,312.95,318.97,295.49,311.09,315.73,,,293.27,301.82,319.78,316.71,318.24,322.68,326.69,324.54,322.59,308.96,309.37,311.43,312.64,312.77,311.65,319.96,315.15,315.18,316.56,316.31,314.96,309.69,315.18,317.93,325.42,321.72,330.81,329.75,340.79,332.59,342.17,340.26,321.73,327.39,340.68,,,,,,,,,,,,,322.34,322.42,322.66,337.57,293.70,,,,308.60,309.73,305.45,312.47,310.92,306.86,300.28,313.15,316.14,,,,,299.71,309.20
2015-06-11 22:13:28.321000,L8,,,,,299.38,302.72,287.33,64.95,55.97,,,320.51,332.44,328.92,314.17,332.34,342.97,336.29,334.25,314.55,317.87,314.41,291.39,308.67,308.58,260.41,,,302.08,324.85,319.99,320.58,323.88,329.55,322.80,320.51,303.76,304.47,298.91,300.41,298.02,308.36,,,,,,,,305.06,304.25,318.03,317.95,327.95,326.21,338.50,329.17,,340.81,321.21,328.38,330.51,314.11,,,,,,,,322.73,323.95,311.56,306.05,325.84,338.86,350.59,363.27,350.66,340.90,,,316.78,315.06,316.82,323.32,324.03,313.83,313.25,317.11,321.12,,,311.42,314.44,317.75,321.68
2015-06-27 22:13:34.068000,L8,,,,,234.11,282.35,103.45,86.52,,,,322.84,335.66,330.49,319.78,332.60,349.26,358.58,344.74,325.70,318.30,313.73,294.67,309.86,314.51,,,,310.00,320.23,318.39,318.86,324.47,330.23,319.24,321.93,308.87,307.30,302.39,307.45,302.49,311.80,313.98,312.97,314.99,299.63,300.57,286.14,289.06,307.65,312.20,320.96,323.66,339.43,333.54,350.04,335.17,343.43,348.62,335.80,327.99,350.95,346.15,333.00,332.31,326.13,356.85,342.25,327.83,332.96,331.85,335.75,316.44,305.83,325.44,341.21,344.14,360.16,350.86,329.29,,,307.28,304.17,300.49,308.84,,300.19,297.80,302.87,315.11,,,,,297.32,308.52
2015-07-29 22:13:49.622000,L8,,,,,304.95,310.52,307.89,290.76,48.92,,26.11,344.59,363.65,349.31,333.06,346.94,361.43,374.50,357.47,346.68,337.66,352.06,335.86,339.25,326.12,278.58,,318.02,325.59,364.39,358.53,355.52,343.76,370.20,359.00,356.25,328.46,331.69,329.38,351.36,331.18,338.20,350.79,350.89,337.92,324.67,326.53,320.11,314.96,332.29,329.46,332.89,341.41,350.66,359.22,364.01,365.19,370.96,370.06,366.68,366.74,358.30,363.57,366.96,358.60,344.47,369.04,374.80,350.67,354.42,350.86,361.87,349.99,338.98,349.89,355.59,361.74,366.05,362.12,371.48,,,326.44,323.43,324.66,329.52,328.94,318.81,327.50,323.89,366.31,,,313.63,310.23,328.40,334.47
2015-10-01 22:14:13.730000,L8,,,,,280.46,303.67,82.58,76.88,62.76,,,324.66,332.90,331.36,297.15,328.45,334.67,328.08,341.65,320.25,325.70,316.88,296.10,311.68,314.01,282.84,,299.45,312.43,324.44,320.66,321.37,324.47,330.41,327.56,325.16,318.79,315.59,310.57,315.99,308.20,316.71,322.68,321.64,326.48,313.92,313.16,297.03,297.03,326.76,321.16,333.56,330.66,328.30,327.41,339.74,333.98,343.54,347.69,334.37,333.00,351.84,351.65,362.23,358.11,345.20,358.43,353.91,352.98,356.44,361.04,357.55,345.18,338.46,327.54,341.80,348.79,354.93,348.98,225.17,,,311.76,310.21,307.51,313.79,310.63,303.87,305.40,313.35,319.51,,,300.17,300.92,301.54,309.83
2015-10-17 22:14:14.235000,L8,,,,,194.95,307.74,286.48,77.30,62.07,,,329.17,338.71,335.08,313.99,330.35,341.62,332.78,344.90,324.86,322.86,332.07,303.52,315.36,316.92,283.44,,311.23,315.29,326.15,323.76,325.28,327.93,332.84,334.13,328.65,322.57,331.11,330.68,326.11,318.61,334.43,328.82,329.37,327.98,327.76,317.92,306.51,301.61,316.36,325.82,331.36,328.30,339.97,333.14,356.03,337.15,348.35,352.86,338.26,337.79,350.37,348.74,356.14,355.67,344.14,349.91,356.05,352.23,349.86,351.32,354.83,346.98,346.62,336.09,350.03,352.16,357.42,347.59,328.78,,,317.69,314.04,311.82,317.90,314.49,306.16,313.06,316.60,322.99,,,,,304.81,315.09
2016-01-21 22:14:17.820000,L8,,271.41,283.40,365.84,368.31,370.38,375.13,36.92,357.19,322.60,27.15,367.67,366.91,365.78,336.40,356.37,353.95,362.32,371.22,356.12,350.38,355.98,344.53,346.77,341.07,287.83,319.68,317.89,346.73,367.67,364.12,361.06,372.80,379.85,367.34,376.22,350.41,355.61,413.54,379.77,378.54,380.67,376.66,351.56,350.97,349.46,340.65,332.33,336.08,334.70,340.70,336.98,340.64,351.82,357.95,362.00,362.77,368.91,357.38,346.13,345.59,355.21,355.77,361.07,361.86,342.04,369.36,389.01,362.09,353.14,353.22,351.90,353.80,349.06,363.14,354.83,358.73,372.17,359.67,364.54,375.32,396.98,362.03,381.28,369.66,369.66,355.91,352.14,362.96,371.63,366.68,364.99,390.73,351.57,354.53,363.96,347.45
2016-04-26 22:13:44.974000,L8,,,,,289.11,291.03,281.43,75.04,62.73,,,330.34,339.06,335.96,328.31,334.89,342.71,329.79,342.19,325.39,315.66,322.10,297.54,312.40,318.41,286.04,,307.82,339.79,327.04,323.74,328.87,329.84,335.88,337.47,330.58,318.04,322.20,323.94,321.05,329.75,321.68,324.24,320.56,317.83,310.34,307.44,301.70,301.04,324.99,322.17,320.04,324.36,341.82,353.92,340.73,337.04,346.76,345.33,329.37,331.33,340.18,346.27,331.27,339.51,325.87,334.38,337.56,338.38,322.18,336.55,318.24,316.76,305.55,327.87,329.72,332.35,347.98,335.49,336.67,,,317.74,314.25,317.60,320.44,316.47,312.45,314.24,317.33,323.49,,,298.80,300.38,308.25,314.70
2016-05-12 22:13:44.453000,L8,,,,,302.81,83.46,69.74,56.96,52.92,,2.27,347.19,355.77,349.67,342.10,348.83,352.84,356.64,351.29,336.26,341.01,344.72,326.37,328.20,321.35,284.68,273.98,317.54,318.00,345.91,344.74,352.19,351.19,355.79,356.85,354.52,327.60,330.87,334.91,331.29,338.31,336.47,332.13,325.85,324.67,321.04,318.85,336.99,322.10,343.40,334.20,362.38,350.23,356.07,359.21,367.24,360.54,374.83,382.16,345.31,355.70,408.49,354.09,355.62,345.36,347.47,365.76,392.48,348.83,343.20,344.16,354.44,347.39,327.34,346.95,357.33,366.12,367.47,361.98,338.91,,,336.46,329.82,335.36,335.52,334.49,334.24,330.38,333.60,335.12,292.58,289.56,314.15,316.93,328.92,331.54
2016-06-13 22:13:54.435000,L8,377.14,404.63,392.74,404.34,410.24,47.56,44.40,33.81,17.03,,,390.58,392.52,384.51,376.51,373.38,375.70,391.95,383.76,376.68,384.04,403.11,378.38,359.42,357.56,378.76,386.82,385.15,388.15,395.95,388.53,380.33,385.85,396.50,397.81,390.14,390.72,394.70,380.40,395.70,377.43,399.74,394.06,398.08,384.21,396.92,378.30,380.05,382.06,374.30,367.58,369.41,368.74,382.04,386.17,389.04,386.39,393.83,396.17,389.07,393.36,411.87,386.62,396.85,394.30,374.55,399.65,427.77,376.06,388.65,403.76,404.11,411.43,401.11,403.56,398.10,409.72,411.02,400.93,413.46,,,,,,,,,,,,,,,,,
2016-06-29 22:14:02.852000,L8,,,,,147.71,298.92,306.02,291.67,52.73,,,347.85,354.25,349.18,339.52,347.32,361.95,365.47,358.22,342.08,333.48,341.74,335.72,324.37,323.08,275.64,,325.86,324.37,348.43,346.04,348.33,347.12,350.20,354.18,347.49,331.11,331.11,333.57,336.86,335.40,332.92,334.72,333.00,332.77,327.52,326.69,313.86,321.47,330.24,331.17,334.45,348.86,376.59,367.12,377.33,366.98,376.33,380.89,371.36,360.51,369.69,367.40,361.58,354.52,360.85,374.30,391.69,349.85,353.10,354.67,368.21,353.36,341.90,346.23,356.62,362.61,374.07,362.90,349.99,,,328.46,326.17,329.17,330.25,340.70,325.40,327.95,332.79,340.98,,,333.99,315.67,322.42,331.73
2016-07-15 22:14:10.092000,L8,,,,,298.47,313.70,296.32,291.95,52.94,,,345.19,352.85,347.82,336.69,348.30,361.25,359.33,347.11,345.66,339.74,340.27,326.59,327.35,324.35,271.77,,328.52,323.71,346.14,361.65,354.42,354.06,363.54,353.50,360.91,329.26,329.25,336.65,336.40,340.05,343.42,340.89,336.00,330.15,332.24,320.90,319.02,319.82,326.77,335.74,334.33,335.27,340.81,342.68,349.75,351.48,355.18,365.70,365.43,362.53,360.46,354.45,353.29,353.52,345.47,362.23,361.32,352.11,346.08,340.78,348.32,348.09,344.30,352.81,357.84,360.18,360.76,361.46,287.21,,,335.77,325.66,328.11,336.25,329.90,352.36,326.58,331.20,351.02,,,309.68,309.88,329.54,329.90
2016-09-01 22:14:24.105000,L8,,,,,289.64,299.03,296.33,67.74,58.25,,,332.01,340.13,337.84,320.29,332.52,344.31,330.80,343.16,329.40,319.69,325.45,297.35,320.74,318.88,276.10,,306.65,314.77,330.58,326.51,330.29,333.53,340.87,338.42,332.40,321.41,329.10,323.17,335.86,328.69,319.14,322.57,318.74,319.18,310.11,308.09,299.79,297.20,316.49,321.84,335.05,327.26,346.50,331.93,344.70,344.97,352.61,351.17,336.21,340.35,418.71,349.09,355.23,352.89,345.83,355.14,387.04,352.03,348.46,349.85,363.61,340.57,334.65,327.46,351.24,354.21,363.24,346.87,346.53,,,315.42,313.69,315.72,320.41,317.05,313.12,314.66,318.14,326.40,,,299.00,303.00,309.58,315.98
2017-01-23 22:14:19.080000,L8,,,,,298.37,307.07,288.20,60.90,63.50,,,342.62,355.13,347.41,326.82,335.08,343.78,339.89,345.82,334.37,324.48,323.60,322.18,325.23,330.11,282.01,,329.72,327.04,336.48,333.44,336.57,336.65,339.90,342.57,341.21,329.50,341.39,335.77,343.48,338.36,334.54,333.62,329.48,330.98,334.28,331.12,334.15,322.36,320.78,330.57,332.83,329.88,343.16,348.31,348.19,346.09,353.66,360.18,333.76,340.01,347.91,346.62,352.39,353.65,336.09,343.19,356.20,345.02,349.14,343.57,349.16,345.30,334.55,346.71,348.51,353.26,356.86,352.09,360.72,,,325.01,324.04,328.36,327.57,324.85,321.38,321.53,327.90,331.13,,,305.34,307.67,314.40,323.96
2017-02-08 22:14:10.700000,L8,,,,293.43,318.00,327.66,322.82,317.90,298.68,305.13,320.62,359.69,368.55,362.37,338.71,343.55,348.82,347.78,351.71,340.16,336.65,335.44,337.62,335.84,342.07,286.87,306.05,339.58,336.06,363.88,358.96,356.28,360.37,360.66,368.52,367.29,338.90,344.13,347.04,355.51,344.32,350.72,416.46,397.59,404.23,349.01,355.80,341.47,359.09,372.10,383.53,392.10,371.03,387.46,385.64,395.52,,,,,,398.18,381.31,393.00,391.64,370.13,385.85,385.35,372.25,366.38,382.33,389.43,377.21,352.10,363.85,381.90,379.73,387.87,362.99,364.47,322.75,324.06,340.08,340.16,342.54,344.45,372.12,366.08,340.07,340.23,353.91,318.64,319.15,324.41,322.47,329.27,340.12
