dates,nzd0510-0000,nzd0510-0001,nzd0510-0002,nzd0510-0003,nzd0510-0004,nzd0510-0005,nzd0510-0006,nzd0510-0007,nzd0510-0008,nzd0510-0009,nzd0510-0010,nzd0510-0011,nzd0510-0012,nzd0510-0013,nzd0510-0014,nzd0510-0015,satname
2002-01-29 22:09:33+00:00,310.33,263.75,212.74,,,,,,158.73,198.28,,,,,,,L7
2003-02-01 22:09:21+00:00,273.2,256.79,196.48,,,,,,,,,,,,,,L7
2003-08-29 21:51:49+00:00,,237.94,242.41,,,,,,197.62,228.42,222.55,223.76,209.55,,,,L5
2003-10-07 21:58:35+00:00,298.79,241.59,245.385,230.65,236.34,228.25,208.08,227.88,210.745,238.49,239.69,239.105,224.97500000000002,,,,L5
2003-12-26 21:59:30+00:00,303.71500000000003,242.3033333333333,246.56333333333336,236.35000000000002,238.9,235.31,213.02,209.48000000000002,210.745,238.49,239.69,239.105,224.97500000000002,,,,L5
2004-03-31 21:59:59+00:00,303.71500000000003,242.63333333333333,242.0466666666667,226.2266666666667,227.96333333333334,228.78666666666666,210.39333333333335,209.78333333333333,215.55,239.565,245.45499999999998,244.825,226.95,,,,L5
2004-04-25 21:54:35+00:00,308.64,242.5,244.26666666666668,230.7266666666667,228.68666666666664,233.42333333333332,199.12666666666667,200.735,207.23,230.57,234.08,235.2,213.5,,,,L5
2004-05-18 22:01:26+00:00,308.64,242.5,244.26666666666668,230.7266666666667,228.68666666666664,233.42333333333332,188.5075,194.55666666666664,199.58999999999997,222.255,222.59,227.825,199.765,,,,L5
2004-06-12 21:55:59+00:00,308.64,242.5,244.26666666666668,230.7266666666667,228.68666666666664,233.42333333333332,188.5075,191.1375,203.32000000000002,223.87666666666667,220.84333333333333,227.35,198.45333333333335,,,,L5
2004-07-30 21:57:15+00:00,,242.16666666666666,245.90666666666667,230.82000000000002,229.61333333333334,236.51999999999998,178.68999999999997,191.15666666666664,212.495,232.1775,230.405,237.6475,211.435,,,,L5
2004-10-18 21:59:11+00:00,,239.6966666666667,249.46,233.15666666666667,234.96333333333334,237.34,176.36,188.27666666666664,212.25,233.0025,233.8275,237.4225,213.0725,,,,L5
2004-11-10 22:05:47+00:00,,234.14,241.73666666666668,221.15666666666667,227.35666666666665,214.71333333333334,180.60666666666668,188.7325,208.642,226.88000000000002,232.54000000000002,233.97200000000004,212.448,,,,L5
2005-01-13 22:06:52+00:00,294.59,235.0475,242.0325,220.38750000000002,226.135,213.02,203.56000000000003,201.83333333333334,215.2025,234.8475,245.55,242.63750000000002,226.79333333333332,,,,L5
2005-01-22 22:00:50+00:00,286.385,235.83200000000002,241.67400000000004,220.096,226.43599999999998,214.91799999999998,206.15,206.73250000000002,216.56799999999998,237.698,246.282,244.872,222.01,,,,L5
2005-02-14 22:07:21+00:00,286.385,234.67399999999998,238.782,213.86599999999999,221.51,205.55,207.796,206.996,211.23200000000003,233.74,241.474,238.83,211.76749999999998,,,,L5
2005-06-15 22:02:10+00:00,249.0,237.89333333333332,240.8466666666667,216.0633333333333,226.60250000000002,214.735,222.42249999999999,218.8025,219.27499999999998,241.37,241.485,246.19,213.17666666666665,,,,L5
2005-06-22 22:08:22+00:00,238.0275,237.89333333333332,242.3725,217.54500000000002,230.60399999999998,220.408,225.28399999999996,223.542,221.95999999999998,242.10399999999998,244.84,250.488,214.7225,,,,L5
2005-08-09 22:08:46+00:00,200.95666666666668,239.58499999999998,243.99333333333334,217.22000000000003,233.5875,224.945,221.15249999999997,229.605,216.8,240.61749999999998,243.7325,253.47750000000002,224.93,,,,L5
2005-08-25 22:08:52+00:00,203.625,242.105,247.1966666666667,219.32333333333335,236.3975,232.10750000000002,218.08999999999997,234.45000000000002,220.205,244.39999999999998,248.5525,259.71000000000004,229.015,,,,L5
2005-09-10 22:08:55+00:00,203.625,242.47666666666666,247.26250000000002,222.10000000000002,234.97200000000004,232.618,218.234,234.97200000000004,219.598,246.266,251.628,259.856,228.18800000000002,,,,L5
2005-10-05 22:02:41+00:00,203.625,242.64499999999998,245.75799999999998,221.746,230.46333333333334,228.885,215.58,233.18333333333337,217.59833333333333,244.80666666666664,249.5716666666667,257.1066666666667,227.00166666666667,,,,L5
2005-11-13 22:09:08+00:00,203.625,243.42600000000002,245.35333333333335,223.00666666666666,219.9557142857143,229.92428571428573,215.96,233.3314285714286,218.1257142857143,245.41571428571427,250.18571428571428,257.2085714285714,228.81285714285715,,,,L5
2006-03-14 22:05:42+00:00,,244.4466666666667,241.62,223.07333333333335,172.59,225.39666666666665,212.64333333333335,230.07000000000002,215.4433333333333,244.12333333333333,249.51,252.47333333333336,231.87666666666667,,,,L5
2006-04-15 22:06:18+00:00,197.26,244.7266666666667,244.1,225.9433333333333,156.42666666666668,235.33,221.83333333333334,235.50333333333333,222.9533333333333,251.00333333333333,254.42333333333332,258.67,238.89666666666665,,,,L5
2006-06-25 22:13:31+00:00,197.26,243.81500000000003,244.48499999999999,224.26,156.185,234.91500000000002,223.63,234.76999999999998,223.25333333333333,243.31999999999996,245.25,259.095,234.66333333333333,,237.19,258.39,L5
2006-07-27 22:13:58+00:00,197.26,243.81500000000003,244.48499999999999,224.26,162.23333333333335,238.39000000000001,229.26333333333332,238.025,227.655,249.5325,248.85500000000002,264.99333333333334,239.225,,237.19,258.39,L5
2006-08-05 22:07:55+00:00,197.26,243.81500000000003,244.48499999999999,224.26,156.35250000000002,234.565,218.9675,228.97600000000003,225.448,249.532,246.592,263.1575,237.228,,237.19,258.39,L5
2006-09-13 22:14:35+00:00,202.08999999999997,237.95499999999998,229.685,228.94,157.49000000000004,236.14999999999998,206.845,219.592,217.97599999999997,245.22200000000004,240.52000000000004,254.51500000000001,237.81500000000003,,237.19,258.39,L5
2006-10-08 22:08:40+00:00,232.41666666666666,238.08,227.48333333333335,228.94,157.49000000000004,230.4175,204.956,218.94833333333335,215.51333333333332,243.29333333333332,240.28833333333333,249.96599999999998,236.464,,237.19,258.39,L5
2006-10-31 22:15:04+00:00,265.0466666666667,235.08333333333334,216.40666666666667,,158.65,218.845,198.798,214.415,208.59833333333336,238.7216666666667,236.36,243.08,231.452,,237.19,258.39,L5
2009-01-17 21:59:44+00:00,305.16,246.4,243.62,221.65,224.34,235.44,219.32,234.18,222.74,,,,,,,,L5
2011-02-08 22:04:35+00:00,,235.91,237.48,196.51,210.2,,209.61,203.78,209.48,238.65,225.67,230.39,,,,,L5
2013-05-11 22:22:42+00:00,,,,,202.28,237.99,178.15,243.3,215.56,253.39,233.75,264.4,215.57,,222.75,254.27,L8
2013-06-05 22:16:38+00:00,,,,,203.525,239.685,177.425,243.695,223.31,251.305,230.74,264.4,214.32999999999998,,222.75,254.27,L8
2013-06-28 22:22:44+00:00,,,,,203.525,239.685,174.86666666666667,221.96,223.31,248.20000000000002,229.9333333333333,264.4,211.53,,226.25,255.03,L8
2013-07-23 22:16:34+00:00,,237.44,227.32,,203.525,239.685,174.5325,211.03,223.31,248.565,230.3575,263.78999999999996,210.7875,,226.25,255.03,L8
2013-08-08 22:16:37+00:00,,237.44,227.32,,203.525,239.685,173.418,203.73600000000002,223.31,246.88000000000002,229.336,261.2633333333333,208.78400000000002,,227.32333333333335,255.82666666666668,L8
