dates,nzd0536-0000,nzd0536-0001,nzd0536-0002,nzd0536-0003,nzd0536-0004,satname
1999-11-21 22:13:35+00:00,305.66,290.85,297.44,309.08,306.35,L7
1999-12-07 22:13:41+00:00,308.87,295.84000000000003,299.94,312.29999999999995,306.35,L7
1999-12-30 22:19:45+00:00,308.87,281.17333333333335,299.94,312.29999999999995,306.35,L7
2000-09-20 22:11:14+00:00,,263.83,269.07,,,L7
2000-09-27 22:17:24+00:00,,257.14,282.2,299.86,280.03,L7
2000-10-29 22:17:19+00:00,,257.14,282.2,299.86,297.78,L7
2001-02-11 22:11:12+00:00,,251.95666666666668,287.51666666666665,305.05,301.9033333333333,L7
2001-04-07 22:17:01+00:00,,263.76,281.765,310.24,312.84,L7
2001-11-01 22:15:17+00:00,283.04,282.3,280.29,284.43,268.0,L7
2001-12-19 22:15:37+00:00,299.81,290.01,291.59000000000003,298.4,279.68,L7
2002-02-14 22:09:41+00:00,304.4766666666667,293.21333333333337,295.56666666666666,304.0,293.49,L7
2002-12-31 22:09:08+00:00,295.4,287.66,286.86,293.39,296.32,L7
2003-03-21 22:09:27+00:00,284.71,278.99,278.665,285.08,287.815,L7
2003-08-11 22:03:51+00:00,283.23,283.115,280.125,279.38,275.93,L5
2003-10-07 21:58:35+00:00,306.725,302.70000000000005,297.74,297.84000000000003,292.355,L5
2004-03-31 21:59:59+00:00,291.28999999999996,280.46000000000004,281.49,313.69,312.16,L5
2004-04-23 22:06:53+00:00,271.83500000000004,264.735,266.875,,,L5
2004-05-18 22:01:26+00:00,268.5933333333333,266.46333333333337,269.03333333333336,,,L5
2004-08-29 22:10:22+00:00,268.5933333333333,272.6775,274.8325,266.78,,L5
2004-11-01 22:11:49+00:00,262.11,295.64000000000004,282.78999999999996,266.78,314.51,L5
2005-05-12 22:14:14+00:00,289.83,292.54,278.13,267.31,269.15,L5
2005-07-15 22:14:43+00:00,289.83,291.005,278.13,267.31,262.1,L5
2005-08-09 22:08:46+00:00,274.255,279.81,266.45,267.31,262.1,L5
2005-08-16 22:15:00+00:00,275.1933333333333,274.005,263.42,267.31,259.81,L5
2005-09-10 22:08:55+00:00,283.3675,277.922,270.9225,283.245,269.04499999999996,L5
2005-09-17 22:15:06+00:00,283.3675,277.922,270.9225,283.245,277.044,L5
2006-01-23 22:16:59+00:00,281.21333333333337,269.20000000000005,268.52000000000004,299.18,295.085,L5
2006-03-12 22:18:01+00:00,280.07,281.08,288.43,284.65,298.81,L5
2006-04-13 22:18:38+00:00,293.78,288.615,294.975,293.40999999999997,288.6766666666667,L5
2006-07-27 22:13:58+00:00,280.67,277.72666666666663,289.3566666666666,293.40999999999997,273.35499999999996,L5
2006-08-28 22:14:23+00:00,282.185,278.57,289.8725,293.68333333333334,277.50333333333333,L5
2007-01-26 22:21:54+00:00,306.39,294.83000000000004,297.46000000000004,301.64,288.385,L5
2007-02-11 22:21:56+00:00,306.39,305.82666666666665,297.46000000000004,301.64,297.49,L5
2007-10-02 22:13:42+00:00,321.09,308.47,302.67,308.85,307.46,L5
2009-01-31 22:12:28+00:00,294.59,285.29,287.25,287.59,269.48,L5
2010-11-02 22:16:48+00:00,,,,,312.94,L5
2010-12-20 22:16:50+00:00,317.53,299.4,300.5,301.89,293.635,L5
2011-02-06 22:16:56+00:00,317.53,287.03499999999997,287.225,283.9,284.6066666666666,L5
2013-08-22 22:29:00+00:00,319.51,295.86,294.24,288.75,289.53,L8
2013-08-31 22:22:50+00:00,311.26,290.35,287.975,275.78999999999996,258.085,L8
2013-09-07 22:28:59+00:00,309.49333333333334,286.24,277.3333333333333,275.78999999999996,242.57666666666668,L8
2013-09-23 22:28:51+00:00,310.1675,288.2425,280.425,279.79,243.33249999999998,L8
2014-02-23 22:21:32+00:00,305.69,286.97249999999997,277.885,278.18,241.73499999999999,L8
2014-04-12 22:20:49+00:00,283.8,277.46,273.49,274.70500000000004,275.01,L8
2014-08-18 22:20:51+00:00,272.55333333333334,277.83,277.2633333333333,269.62,275.19666666666666,L8
2014-09-19 22:20:54+00:00,275.4066666666667,280.3966666666667,280.77000000000004,274.92333333333335,280.14000000000004,L8
2014-11-06 22:21:01+00:00,280.11,298.7966666666667,297.49333333333334,292.31333333333333,286.77000000000004,L8
2014-12-15 22:27:04+00:00,280.11,303.12,300.4375,296.7425,292.4866666666667,L8
2015-03-14 22:20:23+00:00,310.11,308.6025,302.03499999999997,306.525,300.0733333333333,L8
2015-04-06 22:26:20+00:00,315.01,307.77250000000004,301.2175,303.40250000000003,294.44666666666666,L8
2015-04-15 22:20:10+00:00,313.14,304.694,299.01,301.90999999999997,292.7875,L8
2015-05-01 22:20:00+00:00,313.14,304.694,289.37,301.90999999999997,292.7875,L8
2015-08-21 22:20:33+00:00,313.14,296.0133333333333,277.04,293.9533333333333,289.07666666666665,L8
2015-10-31 22:27:04+00:00,302.3,304.03,283.725,299.74,289.77,L8
2015-12-27 22:20:55+00:00,302.3,310.5,293.26,299.74,289.77,L8
2016-02-04 22:27:00+00:00,300.62,307.38,293.74,299.425,288.075,L8
2016-03-16 22:20:36+00:00,299.18,302.03999999999996,297.05,296.41,288.2833333333333,L8
2016-04-08 22:26:35+00:00,304.19,301.262,297.498,298.21500000000003,289.96,L8
2016-09-08 22:21:00+00:00,303.78000000000003,288.27666666666664,291.19,292.1566666666667,287.45,L8
2016-12-04 22:27:17+00:00,295.82,280.66,289.72,299.11,297.56500000000005,L8
2017-02-06 22:26:57+00:00,300.495,289.415,291.3,299.6933333333333,289.5966666666667,L8
2017-02-15 22:20:43+00:00,300.495,300.43666666666667,291.3,299.6933333333333,289.5966666666667,L8
2017-02-22 22:26:52+00:00,307.31,301.845,293.8933333333334,300.0775,290.45000000000005,L8
2017-03-26 22:26:34+00:00,311.86666666666673,304.8075,293.6166666666666,301.46,287.93,L8
2017-04-04 22:20:20+00:00,310.42,301.54200000000003,291.765,298.724,286.436,L8
2017-04-20 22:20:11+00:00,298.422,301.54200000000003,283.2,298.724,286.436,L8
2017-05-06 22:20:07+00:00,296.62,301.54200000000003,277.9216666666667,298.724,286.436,L8
2017-08-17 22:27:01+00:00,296.295,294.1975,277.3766666666667,286.20000000000005,277.2775,L8
2017-09-02 22:27:04+00:00,295.81166666666667,291.625,276.75666666666666,285.16,272.205,L8
2017-09-27 22:21:00+00:00,295.6066666666666,291.48,276.5783333333333,285.65,274.96250000000003,L8
2017-10-04 22:27:13+00:00,296.85833333333335,292.4575,276.79333333333335,283.7825,266.88,L8
2017-10-20 22:27:16+00:00,306.144,298.056,286.8483333333333,289.12800000000004,274.554,L8
2017-11-21 22:27:10+00:00,310.77750000000003,298.056,293.912,289.12800000000004,282.29333333333335,L8
2018-01-01 22:20:56+00:00,310.77750000000003,301.20166666666665,296.09,289.12800000000004,282.29333333333335,L8
2018-03-13 22:26:32+00:00,310.925,304.726,297.716,294.98749999999995,288.41400000000004,L8
2018-03-29 22:26:26+00:00,314.93499999999995,305.592,298.608,294.54,287.338,L8
2018-09-21 22:26:37+00:00,316.28,297.36,294.275,292.08000000000004,285.82000000000005,L8
2019-01-11 22:26:49+00:00,324.0,299.985,293.88,292.425,283.04,L8
2019-02-12 22:26:43+00:00,324.345,302.4866666666667,296.16,295.41,287.65000000000003,L8
2019-02-21 22:20:30+00:00,314.10999999999996,298.725,292.89750000000004,293.2325,286.51250000000005,L8
2019-03-16 22:26:33+00:00,314.10999999999996,298.725,292.89750000000004,293.2325,292.682,L8
2019-04-17 22:26:24+00:00,313.215,298.13,292.5025,291.0025,291.5,L8
2019-09-08 22:27:12+00:00,309.6,293.075,291.58000000000004,276.615,317.36,L8
2019-11-11 22:27:19+00:00,308.67,290.07,299.875,266.15,309.8,L8
2020-09-10 22:27:11+00:00,,,,297.61,296.6,L8
2020-09-19 22:21:03+00:00,311.4,284.83,288.03,291.07,288.74,L8
2020-10-12 22:27:18+00:00,320.28,293.525,291.825,293.44,288.6166666666667,L8
2021-02-17 22:27:01+00:00,320.28,303.06,299.01,293.44,294.02250000000004,L8
2021-09-22 22:21:05+00:00,288.29,,,269.85,267.54,L8
2022-02-20 22:26:59+00:00,288.29,327.03,314.98,291.875,287.15999999999997,L8
2022-03-01 22:20:48+00:00,306.55,318.39,308.44500000000005,296.77666666666664,294.12666666666667,L8
2022-03-24 22:26:46+00:00,322.34000000000003,313.06333333333333,304.27333333333337,305.9066666666667,303.57666666666665,L8
2022-04-10 22:20:41+00:00,319.05,307.4125,300.6725,305.9066666666667,303.57666666666665,L9
2022-04-17 22:26:46+00:00,317.0725,304.856,298.93600000000004,305.9066666666667,303.57666666666665,L9
2022-05-03 22:26:41+00:00,317.06,303.2383333333333,298.95666666666665,302.4525,301.84749999999997,L9
2022-05-28 22:20:18+00:00,317.06,298.65000000000003,294.7857142857143,302.4525,301.84749999999997,L9
2022-06-05 22:20:51+00:00,317.06,293.5025,290.59250000000003,302.4525,301.84749999999997,L8
2022-08-07 22:27:06+00:00,316.05333333333334,293.59222222222223,291.31333333333333,297.474,300.038,L9
2022-09-08 22:27:11+00:00,313.09833333333336,286.645,286.49625,284.22499999999997,288.285,L9
2022-09-09 22:21:23+00:00,311.79,285.87333333333333,286.3566666666667,284.27799999999996,287.26800000000003,L8
2022-09-16 22:27:36+00:00,311.79,285.87333333333333,286.3566666666667,284.27799999999996,290.86833333333334,L8
2022-10-19 22:21:14+00:00,309.11199999999997,281.3542857142857,285.6,282.18199999999996,286.82,L9
2022-12-06 22:21:13+00:00,308.29,288.396,291.51599999999996,282.816,286.985,L9
2022-12-13 22:27:25+00:00,308.29,294.43833333333333,295.32666666666665,288.64,290.93,L9
2022-12-21 22:27:21+00:00,308.29,298.8457142857143,298.1457142857143,292.82,294.05625000000003,L8
2022-12-29 22:27:24+00:00,308.29,301.22875,299.37125000000003,294.85375,295.27777777777777,L9
2023-01-14 22:27:21+00:00,308.29,303.96333333333337,301.2888888888889,297.2511111111111,296.823,L9
2023-01-15 22:21:05+00:00,312.8066666666667,305.904,303.14700000000005,299.572,299.2581818181818,L8
2023-01-30 22:27:25+00:00,312.8066666666667,307.4981818181818,303.8272727272727,301.0272727272727,299.87333333333333,L9
2023-02-23 22:27:02+00:00,314.93,306.92,302.5218181818182,301.71818181818185,300.5163636363636,L8
2023-02-24 22:21:03+00:00,314.93,308.35083333333336,302.5218181818182,301.71818181818185,302.7858333333333,L9
2023-04-13 22:20:38+00:00,318.59000000000003,311.5590909090909,304.755,306.233,306.16700000000003,L9
2023-04-28 22:26:27+00:00,321.928,312.6227272727273,304.75100000000003,307.361,307.46999999999997,L8
2023-04-29 22:20:31+00:00,310.61,308.9833333333333,300.32272727272726,302.22181818181815,307.46999999999997,L9
2023-05-15 22:20:23+00:00,308.1714285714285,305.75692307692304,299.0266666666667,298.2391666666667,307.46999999999997,L9
2023-06-16 22:20:06+00:00,307.38333333333327,300.8025,298.55,296.585,307.80625,L9
2023-09-19 22:27:02+00:00,301.66,279.445,285.358,278.126,288.18666666666667,L8
2023-10-22 22:21:02+00:00,304.272,281.95,287.758,280.054,295.41333333333336,L9
2023-11-30 22:27:16+00:00,325.29999999999995,295.6,303.52,303.99333333333334,303.2933333333333,L9
2023-12-09 22:21:02+00:00,319.3066666666667,293.33000000000004,298.04499999999996,299.04499999999996,297.1775,L9
2023-12-17 22:21:00+00:00,322.15999999999997,305.16999999999996,300.12,301.742,301.2,L8
2024-01-26 22:21:02+00:00,322.15999999999997,307.3616666666667,301.79,301.742,301.2,L9
2024-02-19 22:20:51+00:00,320.118,305.4771428571429,299.8671428571428,300.12166666666667,299.2416666666666,L8
2024-03-06 22:20:39+00:00,319.41833333333335,305.4771428571429,299.8671428571428,300.12166666666667,299.2416666666666,L8
2024-04-07 22:20:23+00:00,315.625,302.5828571428571,297.77142857142854,297.80999999999995,295.3283333333333,L8
2024-05-08 22:26:34+00:00,313.75333333333333,301.46666666666664,296.1857142857143,295.85799999999995,292.438,L9
2024-08-05 22:20:18+00:00,311.87800000000004,288.6166666666667,288.85749999999996,290.31,284.86999999999995,L9
2024-08-29 22:20:33+00:00,310.24800000000005,282.6933333333333,286.3025,281.94,278.46000000000004,L8
2024-09-13 22:26:48+00:00,308.59000000000003,282.265,281.73,278.5925,278.46000000000004,L9
2024-09-29 22:26:52+00:00,311.84,285.866,285.52500000000003,282.29200000000003,280.57,L9
2024-10-24 22:20:57+00:00,314.13,285.90999999999997,283.93666666666667,281.57,280.705,L9
2024-11-08 22:26:59+00:00,316.15,288.115,283.87,283.3,281.082,L8
2024-11-17 22:20:50+00:00,316.15,292.33714285714285,287.8328571428571,283.3,287.40833333333336,L8
2024-12-10 22:26:57+00:00,316.1333333333333,291.05,286.40875,283.03285714285715,287.40833333333336,L8
2024-12-18 22:27:07+00:00,316.1333333333333,291.05,286.40875,283.03285714285715,291.5385714285714,L9
2025-01-12 22:20:57+00:00,318.9557142857143,294.4566666666667,290.0655555555556,283.03285714285715,295.5125,L9
2025-02-20 22:27:08+00:00,319.63000000000005,294.13750000000005,289.495,279.64166666666665,295.15250000000003,L9
2025-04-09 22:26:50+00:00,324.6325,298.1516666666667,293.16,281.7925,300.68333333333334,L9
2025-04-10 22:20:22+00:00,322.6,297.64,292.44714285714286,283.206,297.82,L8
2025-04-18 22:20:37+00:00,320.97833333333335,296.92,291.945,284.07,295.6375,L9
2025-05-03 22:26:22+00:00,317.2942857142857,298.88500000000005,294.15500000000003,286.5,299.4585714285714,L8
2025-08-23 22:27:01+00:00,312.12,292.73,289.894,286.165,285.85999999999996,L8
2025-09-24 22:27:12+00:00,312.12,292.73,285.1166666666667,281.684,285.85999999999996,L8
