dates,satname,nzd0536-0000,nzd0536-0001,nzd0536-0002,nzd0536-0003,nzd0536-0004
2011-01-21 22:16:54.354000,L5,441.36,371.03,364.93,364.78,365.11
2011-02-06 22:16:56.485000,L5,276.31,274.67,273.95,265.91,266.55
2013-08-22 22:29:00.806000,L8,319.51,295.86,294.24,288.75,289.53
2013-08-31 22:22:50.245000,L8,303.01,284.84,281.71,262.83,226.64
2013-09-07 22:28:59.661000,L8,305.96,278.02,256.05,181.58,211.56
2013-09-23 22:28:51.997000,L8,312.19,294.25,289.70,287.79,245.60
2013-10-02 22:22:40.460000,L8,308.41,297.44,288.27,292.83,291.17
2013-11-03 22:22:32.045000,L8,351.32,347.35,340.77,339.39,346.09
2013-12-28 22:28:23.669000,L8,406.69,408.67,399.03,388.55,392.56
2014-02-23 22:21:32.043000,L8,301.60,290.78,284.08,283.92,283.14
2014-04-12 22:20:49.109000,L8,266.00,264.14,262.90,265.49,266.88
2014-08-18 22:20:51.886000,L8,250.06,278.57,284.81,259.45,275.57
2014-09-19 22:20:54.477000,L8,310.16,298.48,294.60,299.83,297.97
2014-10-12 22:27:11.441000,L8,371.70,364.81,339.01,349.25,346.91
2014-11-06 22:21:01.126000,L8,343.54,319.34,313.07,317.66,325.20
2014-12-15 22:27:04.889000,L8,339.03,316.09,309.27,310.03,303.92
2014-12-31 22:26:59.445000,L8,356.96,336.28,318.07,328.57,321.99
2015-03-14 22:20:23.206000,L8,310.06,300.50,291.20,298.58,298.33
2015-04-06 22:26:20.815000,L8,319.96,295.16,291.33,287.34,281.09
2015-04-15 22:20:10.505000,L8,309.40,292.38,290.18,295.94,287.81
2015-05-01 22:20:00.344000,L8,252.81,218.47,241.17,251.27,
2015-08-21 22:20:33.210000,L8,253.75,218.06,271.32,253.22,230.73
2015-09-29 22:26:59.056000,L8,330.11,321.95,316.14,314.66,304.94
2015-10-31 22:27:04.990000,L8,302.30,304.03,296.13,299.74,289.77
2015-12-27 22:20:55.079000,L8,334.86,316.97,312.33,325.33,325.14
2016-01-19 22:27:03.476000,L8,356.26,336.04,323.85,323.66,328.78
2016-02-04 22:27:00.087000,L8,298.94,301.14,295.18,299.11,286.38
2016-03-16 22:20:36.438000,L8,296.30,286.02,284.56,290.38,288.70
2016-04-08 22:26:35.612000,L8,319.22,298.15,299.29,303.63,294.99
2016-09-08 22:21:00.541000,L8,295.82,280.66,289.72,282.46,278.66
2016-12-04 22:27:17.474000,L8,354.15,326.81,319.78,315.76,316.47
2017-02-06 22:26:57.495000,L8,305.17,298.17,292.88,300.86,273.66
2017-02-15 22:20:43.526000,L8,371.22,322.48,328.33,322.86,323.85
2017-02-22 22:26:52.098000,L8,320.94,306.07,299.08,301.23,293.01
2017-03-26 22:26:34.721000,L8,309.49,292.51,288.89,287.99,268.58
2017-04-04 22:20:20.280000,L8,306.08,288.48,286.21,287.78,280.46
2017-04-20 22:20:11.117000,L8,250.43,224.38,248.94,195.61,221.13
2017-05-06 22:20:07.089000,L8,287.61,231.57,251.53,200.00,
2017-08-17 22:27:01.961000,L8,303.22,289.73,289.61,267.80,267.06
2017-09-02 22:27:04.783000,L8,318.04,295.78,295.36,297.07,272.72
2017-09-27 22:21:00.343000,L8,308.26,291.93,287.82,289.95,279.61
2017-10-04 22:27:13.567000,L8,313.59,292.39,287.50,280.31,248.13
2017-10-20 22:27:16.389000,L8,345.86,320.45,309.27,310.51,305.25
2017-11-21 22:27:10.644000,L8,366.31,333.27,326.50,326.08,320.99
2017-11-30 22:20:56.190000,L8,301.58,286.75,279.42,284.75,282.81
2018-01-01 22:20:56.342000,L8,334.61,316.93,306.98,319.99,331.11
2018-03-13 22:26:32.925000,L8,327.04,301.93,297.01,299.18,288.09
2018-03-29 22:26:26.176000,L8,316.28,296.26,292.28,288.16,274.23
2018-09-21 22:26:37.516000,L8,335.15,298.46,296.27,296.00,297.41
2019-01-11 22:26:49.169000,L8,324.00,301.51,291.49,288.85,268.67
2019-01-27 22:26:45.220000,L8,269.82,279.24,271.03,266.97,252.67
2019-02-05 22:20:33.244000,L8,385.17,406.21,404.40,394.45,452.14
2019-02-12 22:26:43.149000,L8,324.69,307.49,300.72,301.38,296.87
2019-02-21 22:20:30.485000,L8,293.64,287.44,283.11,286.70,283.10
2019-03-16 22:26:33.688000,L8,362.77,337.71,328.18,333.11,317.36
2019-04-17 22:26:24.837000,L8,310.53,296.08,294.69,287.08,276.10
2019-09-08 22:27:12.355000,L8,308.67,290.07,288.47,266.15,228.22
2019-11-11 22:27:19.914000,L8,347.82,321.66,311.28,313.78,309.80
2020-01-23 22:20:55.593000,L8,340.74,328.28,325.63,331.12,335.42
2020-05-14 22:20:12.530000,L8,140.49,214.35,233.97,,
2020-09-10 22:27:11.587000,L8,323.10,291.75,292.22,297.61,296.60
2020-09-19 22:21:03.690000,L8,311.40,284.83,288.03,284.53,280.88
2020-10-12 22:27:18.337000,L8,329.16,302.22,295.62,298.18,288.37
2020-11-22 22:21:06.915000,L8,176.96,184.88,238.18,258.28,250.45
2021-02-17 22:27:01.970000,L8,349.57,322.13,313.38,315.26,310.24
2021-03-30 22:20:34.287000,L8,252.09,263.73,263.95,264.25,267.68
2021-09-22 22:21:05.391000,L8,288.29,270.30,256.12,269.85,267.54
2022-01-27 22:27:14.862000,L9,367.52,368.09,340.57,339.47,340.32
2022-02-13 22:20:52.491000,L8,340.73,331.11,317.51,327.09,329.28
2022-02-20 22:26:59.945000,L8,348.88,327.03,314.98,313.90,306.78
2022-03-01 22:20:48.516000,L8,324.81,309.75,301.91,306.58,308.06
2022-03-24 22:26:46.974000,L8,319.87,302.41,295.93,297.24,295.89
2022-04-10 22:20:41.030000,L9,312.47,290.46,289.87,223.97,243.85
2022-04-17 22:26:46.754000,L9,311.14,294.63,291.99,171.86,
2022-05-03 22:26:41.464000,L9,317.01,295.15,299.06,292.09,296.66
2022-05-28 22:20:18.438000,L9,271.16,271.12,269.76,,
2022-06-05 22:20:51.340000,L8,269.53,257.47,261.24,,
2022-08-07 22:27:06.729000,L9,311.02,294.31,297.08,277.56,292.80
2022-08-24 22:21:19.767000,L8,238.02,218.43,243.53,195.32,183.56
2022-09-08 22:27:11.465000,L9,307.08,287.61,287.04,270.01,267.79
2022-09-09 22:21:23.307000,L8,303.94,279.70,285.24,284.49,283.20
2022-09-16 22:27:36.613000,L8,359.88,330.42,320.56,321.61,308.87
2022-09-17 22:21:06.325000,L9,286.92,261.45,264.74,267.14,266.18
2022-10-19 22:21:14.754000,L9,306.51,284.12,299.78,286.76,271.60
2022-11-19 22:27:29.757000,L8,317.61,287.30,276.11,281.63,271.34
2022-11-27 22:27:24.278000,L9,361.68,364.67,334.65,331.08,328.97
2022-12-06 22:21:13.854000,L9,312.90,296.24,288.44,295.26,297.65
2022-12-13 22:27:25.324000,L9,353.75,324.65,314.38,317.76,314.60
2022-12-21 22:27:21.309000,L8,353.52,325.29,315.06,317.90,315.94
2022-12-29 22:27:24.705000,L9,343.60,317.91,307.95,309.09,305.05
2022-12-30 22:21:12.462000,L8,360.53,336.70,349.58,350.17,359.02
2023-01-07 22:21:14.460000,L9,359.45,384.75,394.04,404.94,397.50
2023-01-14 22:27:21.562000,L9,360.62,325.84,316.63,316.43,310.73
2023-01-15 22:21:05.646000,L8,335.39,323.37,319.87,320.46,323.61
2023-01-30 22:27:25.570000,L9,349.51,323.44,310.63,315.58,306.64
2023-02-23 22:27:02.902000,L8,323.76,287.95,282.72,285.16,242.18
2023-02-24 22:21:03.459000,L9,341.96,324.09,318.51,322.88,327.75
2023-04-13 22:20:38.700000,L9,314.39,294.25,292.09,297.93,288.10
2023-04-28 22:26:27.911000,L8,323.20,295.82,299.74,298.04,284.63
2023-04-29 22:20:31.914000,L9,254.02,268.95,256.04,250.83,224.52
2023-05-15 22:20:23.769000,L9,293.54,267.04,284.77,254.43,
2023-06-16 22:20:06.681000,L9,174.10,255.68,,,
2023-09-19 22:27:02.596000,L8,323.15,294.93,294.15,289.40,291.83
2023-10-05 22:27:04.875000,L8,390.67,371.73,354.76,391.80,382.70
2023-10-22 22:21:02.157000,L9,327.45,309.28,304.09,307.57,309.78
2023-10-29 22:27:09.154000,L9,368.56,347.24,334.75,344.23,327.43
2023-11-30 22:27:16.547000,L9,350.94,322.51,312.32,315.01,308.27
2023-12-09 22:21:02.419000,L9,307.32,284.25,281.62,284.20,278.83
2023-12-17 22:21:00.102000,L8,330.72,314.88,308.42,312.53,317.29
2024-01-26 22:21:02.147000,L9,335.10,318.32,310.14,317.85,325.28
2024-02-03 22:20:52.721000,L8,307.22,276.12,275.01,276.66,263.25
2024-02-19 22:20:51.302000,L8,311.95,294.17,288.33,292.02,289.45
2024-03-06 22:20:39.136000,L8,315.92,232.69,156.74,297.50,
2024-04-07 22:20:23.488000,L8,300.39,274.67,279.48,275.53,268.35
2024-05-08 22:26:34.592000,L9,316.22,227.69,292.99,,209.32
2024-08-05 22:20:18.332000,L9,314.91,297.01,294.63,303.38,296.81
2024-08-29 22:20:33.674000,L8,303.80,276.40,278.11,266.91,270.22
2024-09-13 22:26:48.444000,L9,307.63,280.98,263.44,268.55,169.30
2024-09-22 22:20:32.853000,L9,308.63,271.05,253.57,253.97,241.59
2024-09-29 22:26:52.739000,L9,328.09,300.27,304.50,297.09,286.90
2024-10-16 22:20:51.445000,L8,347.80,349.47,348.57,349.91,352.80
2024-10-24 22:20:57.649000,L9,231.70,274.89,269.95,271.92,268.89
2024-11-08 22:26:59.650000,L8,326.32,299.14,292.59,291.95,282.59
2024-11-16 22:27:05.551000,L9,,,274.51,289.64,294.04
2024-11-17 22:20:50.529000,L8,335.11,317.67,311.61,316.62,319.04
2024-11-24 22:27:09.131000,L8,371.62,415.43,453.65,404.49,340.29
2024-11-25 22:21:03.583000,L9,332.13,308.17,302.22,309.24,305.13
2024-12-10 22:26:57.719000,L8,316.05,282.04,276.44,281.43,265.51
2024-12-18 22:27:07.864000,L9,362.83,339.04,330.52,327.51,316.32
2025-01-12 22:20:57.242000,L9,335.89,321.71,319.32,327.60,323.33
2025-02-20 22:27:08.194000,L9,,202.23,266.17,302.45,293.93
2025-03-09 22:20:38.333000,L8,339.41,323.08,319.40,324.15,336.22
2025-04-09 22:26:50.816000,L9,320.27,293.46,289.05,281.87,212.99
2025-04-10 22:20:22.528000,L8,314.47,294.57,288.17,288.86,280.64
2025-04-18 22:20:37.112000,L9,312.87,291.88,288.43,288.39,280.36
2025-05-03 22:26:22.787000,L8,295.19,290.61,287.63,169.19,205.49
2025-05-04 22:20:29.330000,L9,249.58,215.10,244.15,,
2025-07-23 22:20:39.223000,L9,248.75,,,,
2025-08-15 22:27:03.229000,L9,276.24,280.27,,,
2025-08-23 22:27:01.529000,L8,317.80,293.13,296.19,285.54,296.58
2025-09-24 22:27:12.691000,L8,246.92,233.04,261.23,263.76,212.18
2025-10-02 22:27:13.359000,L9,369.47,351.68,338.38,340.22,335.71
