dates,nzd0517-0000,nzd0517-0001,nzd0517-0002,nzd0517-0003,nzd0517-0004,nzd0517-0005,nzd0517-0006,nzd0517-0007,nzd0517-0008,nzd0517-0009,nzd0517-0010,nzd0517-0011,nzd0517-0012,nzd0517-0013,nzd0517-0014,nzd0517-0015,nzd0517-0016,nzd0517-0017,nzd0517-0018,nzd0517-0019,nzd0517-0020,nzd0517-0021,nzd0517-0022,nzd0517-0023,nzd0517-0024,nzd0517-0025,nzd0517-0026,nzd0517-0027,nzd0517-0028,nzd0517-0029,nzd0517-0030,nzd0517-0031,nzd0517-0032,nzd0517-0033,nzd0517-0034,nzd0517-0035,nzd0517-0036,nzd0517-0037,nzd0517-0038,nzd0517-0039,nzd0517-0040,nzd0517-0041,nzd0517-0042,nzd0517-0043,nzd0517-0044,nzd0517-0045,nzd0517-0046,nzd0517-0047,satname
2006-04-13 22:18:38+00:00,280.61,305.205,295.3,258.95,218.265,337.65,333.29499999999996,331.71000000000004,308.3825,308.14750000000004,305.73,229.85500000000002,310.2425,248.73499999999996,,328.33000000000004,331.0775,271.90999999999997,328.4025,233.48,344.30999999999995,340.05,339.19,336.395,345.73,345.37,326.98,321.7925,280.82500000000005,313.805,319.2825,,273.9,275.855,242.99,,248.56,,302.19,341.2,148.69,297.305,298.375,220.48,325.1166666666667,268.52,250.27,170.31,L5
2006-08-03 22:20:15+00:00,280.61,303.2133333333333,292.82,253.79333333333332,214.95333333333335,352.02,343.18,344.42,303.3533333333333,304.1333333333334,299.65333333333336,224.00333333333333,303.25666666666666,238.80999999999997,205.99,321.3166666666667,324.5366666666667,271.90999999999997,321.4033333333333,233.48,352.18,345.91,345.82,344.83,352.71,355.25,320.8833333333334,315.64000000000004,280.82500000000005,294.71500000000003,311.4366666666667,,273.9,259.43,242.99,173.86,243.85,,302.19,,148.69,297.305,298.375,220.48,311.20500000000004,268.52,250.27,170.31,L5
2006-09-27 22:27:06+00:00,280.61,305.62,293.355,251.125,215.10000000000002,,,,289.23,281.46500000000003,282.41499999999996,239.4333333333333,283.875,242.9333333333333,251.35500000000002,300.375,301.095,278.015,289.505,233.48,,,,,,,297.935,294.495,281.135,277.05333333333334,288.905,280.32,272.25,251.13333333333335,258.11,173.86,254.19666666666663,,287.88,,148.69,282.96000000000004,288.875,228.675,305.49,281.13,250.27,170.31,L5
2006-12-09 22:21:36+00:00,332.45,299.23,287.86,276.39,260.46500000000003,323.33,325.2,326.8,322.16,298.53,301.46500000000003,267.6566666666667,304.355,237.80999999999995,281.04333333333335,323.705,324.87,287.73,288.68,,336.34,327.67,328.49,324.86,335.1,331.04,290.55,312.56500000000005,302.69000000000005,291.18,310.225,306.78999999999996,275.06,244.90000000000003,273.23,173.86,257.015,,287.88,352.13,,272.23,287.27,236.87,331.725,293.74,,,L5
2007-01-26 22:21:54+00:00,332.45,299.23,287.86,296.7733333333333,290.43666666666667,323.33,344.935,343.62,322.16,298.53,301.46500000000003,267.6566666666667,304.355,237.80999999999995,281.04333333333335,323.705,324.87,287.73,288.68,,336.34,327.67,328.49,324.86,335.1,331.04,290.55,312.56500000000005,302.69000000000005,291.18,310.225,306.78999999999996,275.06,244.90000000000003,273.23,173.86,257.015,,287.88,352.13,,272.23,287.27,236.87,331.725,293.74,,,L5
2009-01-31 22:12:28+00:00,,,,,,,,,,,,,,,,,,,,,297.79,291.44,,288.62,,292.09,299.85,304.02,293.82,293.49,298.76,302.87,300.33,,,,,309.98,309.45,,,307.16,311.67,,320.76,320.6,,,L5
2010-12-20 22:16:50+00:00,353.15,,,320.35,327.7,345.57,342.05,340.41,338.07,341.08,335.94,340.85,341.2,,355.65,361.99,363.27,,,,350.94,346.3,344.1,,346.02,,,345.09,333.36,332.48,,,,,,,,366.17,,364.54,,,,,,360.46,,,L5
2011-01-21 22:16:54+00:00,340.505,,327.42,312.665,314.065,332.725,332.48,330.0,330.765,331.80499999999995,329.18,332.855,333.94,,348.985,353.14,356.27,,,,343.23,338.16499999999996,333.28,329.34,337.78499999999997,,336.96,336.97,330.845,329.435,333.09,330.12,333.37,,,,,352.69500000000005,340.79,352.07500000000005,,343.84,342.45,,353.27,359.53499999999997,,,L5
2013-05-02 22:28:46+00:00,,288.08,264.48,254.85,220.98,273.25,264.83,,283.16,282.17,280.87,219.15,264.23,231.24,208.66,,,,240.91,,,,,,,,,291.06,244.96,279.42,257.47,,231.63,234.99,203.79,173.01,242.46,,,,164.36,276.56,262.27,190.16,,,,,L8
2013-08-13 22:35:09+00:00,,293.59000000000003,270.565,252.97,212.39999999999998,269.135,262.15,,276.605,275.975,278.24,216.51999999999998,261.92,230.485,207.26999999999998,,,,240.91,,,,,,,,,267.26,243.28,269.22,252.32,,222.56,230.685,207.07,179.64999999999998,238.99,,,,172.67000000000002,274.265,261.245,189.635,,,,,L8
2013-08-22 22:29:00+00:00,,297.2366666666667,272.34,254.72333333333336,215.04333333333332,270.5566666666667,265.7966666666667,,278.18,279.57666666666665,280.1466666666667,220.00666666666666,266.15000000000003,235.29,209.74,,,,251.12,216.72,,,,,,,,272.56,246.14000000000001,272.7266666666667,256.9433333333333,,226.85,232.07000000000002,212.35999999999999,179.64999999999998,239.71333333333334,,,,176.98333333333335,275.5466666666667,264.27666666666664,192.73666666666668,,,236.81,219.51,L8
2013-08-29 22:35:12+00:00,,299.875,274.635,255.3325,215.64499999999998,269.965,267.1675,,277.625,279.3775,280.42,223.4775,268.82,237.7125,211.505,,,,257.78666666666663,217.425,,,,,,,,274.3525,249.2575,271.03,259.2825,,228.29500000000002,234.48250000000002,216.05,179.64999999999998,239.75,,,,184.035,277.115,264.5525,190.27,,,235.05,220.79,L8
2013-12-03 22:34:46+00:00,359.94,321.69500000000005,295.905,273.3625,213.86666666666665,288.7425,286.8475,343.86,293.97999999999996,294.78499999999997,280.27000000000004,254.43,289.90999999999997,239.87,212.45333333333335,376.94,371.85,366.76,266.22499999999997,217.425,,360.6,360.22,,358.58,,,268.78333333333336,250.68999999999997,268.2333333333333,259.8866666666667,,260.095,234.31333333333336,220.13666666666668,186.29,238.84666666666666,368.37,,,190.59333333333333,277.3,265.31333333333333,190.3066666666667,,,235.05,220.79,L8
2013-12-28 22:28:23+00:00,356.6,331.168,307.43199999999996,286.594,213.86666666666665,288.7425,286.8475,343.86,293.97999999999996,294.78499999999997,280.27000000000004,254.43,289.90999999999997,239.87,212.45333333333335,375.685,373.82500000000005,367.28,266.22499999999997,266.59666666666664,362.75,358.91,360.22,,358.58,,,268.78333333333336,250.68999999999997,268.2333333333333,259.8866666666667,,260.095,234.31333333333336,220.13666666666668,186.29,238.84666666666666,368.37,,,190.59333333333333,277.3,265.31333333333333,190.3066666666667,,,235.05,220.79,L8
2014-02-05 22:34:08+00:00,356.6,331.5733333333333,310.02500000000003,289.865,213.86666666666665,292.76,292.336,329.57,297.01,297.77,288.1875,266.276,294.894,258.85249999999996,240.5825,360.32,358.9766666666667,357.0733333333333,289.1666666666667,282.23,346.58000000000004,345.52333333333337,336.0,314.22,348.135,321.29,331.52,283.00250000000005,250.68999999999997,268.2333333333333,259.8866666666667,325.21,271.976,234.31333333333336,220.13666666666668,186.29,238.84666666666666,350.595,337.08,331.61,228.9625,291.76500000000004,280.335,224.94750000000002,337.67,338.27,269.78000000000003,220.79,L8
2014-07-15 22:33:01+00:00,,321.605,303.545,306.22,220.84,308.83,314.29,315.28,309.13,309.71,311.94,313.66,314.83,315.8,324.97,329.59,329.28,336.66,335.05,329.13,330.41,318.75,311.78,314.22,337.69,321.29,331.52,325.66,234.76,228.18,233.31,325.21,319.5,,192.6,164.36,234.27,332.82,337.08,331.61,344.07,335.16,325.4,328.87,337.67,338.27,339.24,,L8
2014-10-12 22:27:11+00:00,,320.95500000000004,307.04,298.07,220.84,308.95,309.53,305.47,309.02,307.18,304.85,305.18,309.31,306.63,323.66,329.13,327.14,327.71,330.22,325.14,324.02,309.56,311.34,313.14,318.24,317.83,322.7,323.89,273.72,271.72,277.90999999999997,322.0,318.02,326.95,258.475,247.4,283.445,325.33,322.54,323.43,,327.2,326.36,326.82,329.5,335.69,331.35,,L8
2014-10-28 22:27:08+00:00,,324.87,312.52000000000004,297.935,220.84,309.395,309.72,305.44500000000005,309.09000000000003,305.975,305.12,305.17,308.995,308.015,321.65,328.645,327.955,328.955,330.015,325.71500000000003,324.77,310.155,312.21,314.365,323.43,318.45,323.68,326.61,287.12,288.32,292.2633333333333,321.845,317.58,328.475,280.50333333333333,274.68333333333334,300.18666666666667,324.91499999999996,322.845,323.46500000000003,326.47,326.895,322.165,325.95,329.15999999999997,334.125,330.755,,L8
2014-12-15 22:27:04+00:00,,325.9425,314.165,299.44666666666666,220.84,309.0833333333333,309.07,305.47333333333336,308.5133333333333,306.0233333333333,305.52666666666664,305.7633333333333,309.09,308.9433333333333,320.87,328.1766666666667,327.91333333333336,330.34,329.8533333333333,323.68333333333334,323.59,311.64000000000004,311.4166666666667,313.91333333333336,321.08,317.78,322.74333333333334,323.78,293.055,293.05,298.04,320.68333333333334,316.8066666666667,326.8066666666667,291.6775,287.9375,307.1225,324.4766666666667,322.78333333333336,323.42333333333335,325.88,326.67333333333335,322.23,325.74666666666667,329.1066666666666,333.39000000000004,331.0366666666667,,L8
2015-01-07 22:33:12+00:00,,325.9425,314.165,306.8225,220.84,309.0833333333333,309.07,305.47333333333336,308.5133333333333,306.0233333333333,315.215,315.56,318.84,308.9433333333333,320.87,328.1766666666667,327.91333333333336,340.845,329.8533333333333,323.68333333333334,323.59,311.64000000000004,311.4166666666667,313.91333333333336,321.08,317.78,322.74333333333334,323.78,293.055,293.05,298.04,320.68333333333334,316.8066666666667,326.8066666666667,291.6775,287.9375,307.1225,324.4766666666667,322.78333333333336,323.42333333333335,325.88,326.67333333333335,322.23,325.74666666666667,329.1066666666666,333.39000000000004,331.0366666666667,,L8
2015-01-16 22:26:59+00:00,,320.98,324.18666666666667,297.478,,309.0833333333333,309.07,305.47333333333336,308.5133333333333,306.0233333333333,315.215,315.56,318.84,308.9433333333333,314.7975,319.96500000000003,324.905,340.845,327.73249999999996,320.9175,321.27,309.395,307.8975,310.145,316.425,313.7775,319.1,319.56,309.1225,310.755,316.07500000000005,316.77750000000003,313.2725,322.2025,321.5425,325.545,327.3425,321.605,320.435,321.12,321.44666666666666,324.1975,317.9475,323.3175,327.065,329.765,329.08750000000003,,L8
2015-04-06 22:26:20+00:00,,318.43,314.59000000000003,292.925,226.6,302.4925,302.4175,299.88,302.4975,301.775,310.28000000000003,315.56,312.27,295.4675,314.7975,316.87399999999997,320.15,340.845,324.39,320.9175,321.27,309.395,307.8975,310.145,316.425,313.7775,314.37600000000003,315.68199999999996,304.892,307.302,310.034,312.932,309.094,314.786,315.658,321.502,313.018,321.605,316.718,316.79,321.44666666666666,318.61199999999997,311.358,300.18199999999996,322.566,325.636,313.11400000000003,,L8
2015-04-22 22:26:19+00:00,,313.454,302.15500000000003,286.73333333333335,226.79,293.36749999999995,291.9825,298.01666666666665,294.23,296.30999999999995,305.384,319.02,302.808,278.5,311.8433333333333,313.80999999999995,310.466,345.22333333333336,311.012,319.51000000000005,320.3533333333333,309.34,306.75,309.14666666666665,315.82,312.4266666666667,300.74,310.776,292.284,300.512,301.194,306.586,306.8625,311.745,313.485,319.2675,294.226,320.3633333333334,315.26250000000005,315.13,321.44666666666666,309.87199999999996,301.02599999999995,275.03000000000003,311.972,323.1225,294.206,186.68,L8
2015-08-19 22:32:54+00:00,,304.3666666666666,283.02000000000004,258.3533333333333,226.79,277.5849999999999,275.125,283.1,280.20000000000005,287.17499999999995,285.45500000000004,,273.995,246.9,,304.51,289.92500000000007,,287.17499999999995,,,,,,,,275.0,299.765,268.80500000000006,287.4,282.09,293.91,292.38,285.12,292.12,305.33,243.07000000000002,,301.85,299.47,,289.885,279.84999999999997,204.35000000000005,290.54999999999995,309.12,243.01500000000001,186.68,L8
2015-09-20 22:33:07+00:00,,305.1525,283.99666666666667,260.3225,226.79,278.5833333333333,279.4,280.44500000000005,281.8,287.2366666666667,286.25,,278.6566666666667,253.25333333333333,295.63,304.265,294.03000000000003,,291.69666666666666,,,,,,285.97,,277.59999999999997,297.5733333333333,273.62,286.46999999999997,281.95666666666665,291.8933333333334,286.52,280.72,283.34000000000003,287.92499999999995,243.07000000000002,,300.36,299.47,,288.5933333333333,280.2266666666667,209.14333333333332,296.10999999999996,308.71000000000004,248.57333333333335,186.68,L8
2016-02-04 22:27:00+00:00,351.46,302.47999999999996,285.95,255.105,,280.58,287.95,277.79,285.0,287.36,287.84,,287.98,265.96,295.63,304.02,302.24,,300.74,,,,,,285.97,,282.8,293.19,283.25,284.61,281.69,287.86,280.66,276.32,274.56,270.52,234.83,,298.87,,,286.01,280.98,218.73,307.23,308.3,259.69,,L8
2016-08-05 22:33:10+00:00,,309.72,277.5,255.57,204.44,,261.89,,273.19,242.63,273.18,,256.03,230.49,,,,,,,,,,,,,,,,252.6,,,,,,,237.09,,,,,,258.75,195.59,,,,,L8
2016-08-30 22:27:09+00:00,,309.265,279.71000000000004,256.84000000000003,213.81,272.83,266.53999999999996,247.2,275.185,261.635,281.33500000000004,,265.24,238.13,282.08,292.52,288.28,,291.43,,,,,,,,262.87,290.01,249.51,264.195,274.18,275.99,,,,,239.575,,,,,283.08,265.31,194.715,297.65,,235.98,194.34,L8
2016-12-04 22:27:17+00:00,309.92,317.14000000000004,279.71000000000004,256.84000000000003,213.81,290.4,280.2633333333333,247.2,286.16,277.33,290.98333333333335,309.2,281.0,238.13,282.08,310.595,288.28,333.67,310.645,321.89,322.42,312.88,311.76,311.26,316.29,322.51,262.87,303.875,249.51,278.93,274.18,275.99,315.64,,,,239.575,324.07,323.76,325.15,330.61,283.08,265.31,194.715,316.94,333.55,235.98,194.34,L8
2017-02-22 22:26:52+00:00,325.07500000000005,332.02666666666664,281.92,258.11,223.18,308.5933333333333,306.28,247.2,304.3566666666666,302.6433333333334,306.49666666666667,320.705,308.20666666666665,245.77,282.08,328.06333333333333,288.28,351.73,325.8866666666667,339.61,331.45500000000004,329.845,321.405,327.25,329.39,333.13,262.87,315.8833333333333,249.51,301.7733333333333,274.18,275.99,327.64,,,,242.06,338.365,335.06,339.25,340.125,283.08,271.87,193.84,328.89000000000004,333.55,235.98,194.34,L8
2017-08-01 22:26:56+00:00,340.23,354.38,262.22,255.81,208.19,344.98,339.94,,327.78,287.895,297.97,272.84,294.79999999999995,221.04,,363.0,,369.79,356.37,357.33,340.49,346.81,331.05,343.24,342.49,343.75,,339.9,234.56,281.285,234.91,,339.64,,,,228.81,352.66,346.36,353.35,349.64,,259.14,200.94,352.79,,,,L8
2017-08-17 22:27:01+00:00,340.23,330.59000000000003,266.41,257.025,218.175,344.98,339.94,,327.78,283.4866666666667,292.65000000000003,259.4066666666667,285.81,233.70499999999998,,363.0,,369.79,356.37,357.33,340.49,346.81,331.05,343.24,342.49,343.75,255.55,339.9,242.32999999999998,275.6333333333334,248.10500000000002,267.85,339.64,,,246.99,234.14,352.66,346.36,353.35,349.64,,259.14,200.94,352.79,,,,L8
2017-09-02 22:27:04+00:00,,310.9,279.8,261.58,230.18999999999997,,,280.38,,265.94500000000005,279.115,236.32000000000002,270.8666666666666,244.07666666666668,303.05,,315.29,,311.04,,,,,,,,255.55,,242.32999999999998,263.3833333333334,260.6433333333334,283.45500000000004,,280.88,281.14,259.75,254.64333333333332,,303.07,296.65,,294.51,274.66999999999996,200.94,316.6,315.44,,,L8
2017-09-18 22:27:06+00:00,,310.16,281.6275,260.9375,232.95,,,263.99,282.5,272.0166666666667,279.6933333333333,241.7275,274.4275,244.9325,303.05,,306.915,,304.15999999999997,,,,,,,,262.47,,247.26666666666665,264.6625,261.78499999999997,279.67333333333335,,280.88,281.14,259.75,255.53499999999997,,299.27,296.65,,289.16999999999996,276.38,202.01,310.905,312.25,255.35,,L8
2017-10-20 22:27:16+00:00,357.96,323.0775,281.6275,260.9375,232.95,355.06,348.56,289.95666666666665,282.5,288.1875,279.6933333333333,241.7275,274.4275,244.9325,332.09000000000003,368.07,324.4166666666667,,304.15999999999997,,353.24,,348.1,355.36,355.13,352.63,292.6033333333333,343.69,247.26666666666665,264.6625,261.78499999999997,279.67333333333335,,280.88,281.14,259.75,255.53499999999997,,299.27,296.65,,289.16999999999996,276.38,202.01,310.905,312.25,255.35,,L8
2017-10-27 22:33:27+00:00,357.96,325.358,290.678,268.448,232.95,331.83000000000004,329.36,293.6675,295.38,292.31800000000004,287.08000000000004,241.7275,281.756,244.9325,328.72,347.96000000000004,325.415,331.01,312.74666666666667,323.16,337.61,313.38,329.68,355.36,336.03,334.05,299.0775,330.48,247.26666666666665,273.488,272.038,289.065,315.4,280.88,281.14,259.75,255.53499999999997,325.09,307.40000000000003,310.91499999999996,332.53,301.74,276.38,202.01,316.7366666666667,319.08,255.35,,L8
2018-03-29 22:26:26+00:00,357.96,333.65000000000003,301.685,279.26,220.82,309.69666666666666,312.21000000000004,303.98,295.35,310.6933333333333,297.435,257.66,296.6,247.25,322.4566666666667,331.1433333333334,329.2166666666667,331.01,319.84000000000003,300.32500000000005,337.61,313.38,329.68,355.36,336.03,334.05,318.9533333333333,316.91333333333336,266.82,295.94500000000005,295.31499999999994,303.925,300.605,,,247.56,257.29,325.09,310.70000000000005,325.18,332.53,307.645,274.61,201.51,315.395,320.81,241.85,225.54,L8
2018-09-05 22:26:33+00:00,,308.53999999999996,282.235,263.52,244.875,273.45000000000005,282.795,274.19,284.93,288.305,289.595,263.71500000000003,285.45,254.095,290.68,301.56,302.33,,310.105,267.985,,,,,,,286.46000000000004,291.4,273.065,283.5450000000001,278.05499999999995,288.77,285.07,272.51,267.99,251.89000000000001,257.25,,297.32500000000005,,,288.735,280.295,208.06,304.38,310.08500000000004,243.04500000000002,225.54,L8
2018-09-21 22:26:37+00:00,,308.8666666666666,283.47333333333336,263.8533333333333,253.23333333333335,275.39000000000004,281.91333333333336,274.1066666666666,284.5833333333333,286.2866666666667,290.9166666666667,265.20666666666665,286.21999999999997,256.92,289.2866666666667,300.1066666666666,300.31333333333333,,309.00666666666666,255.49,,,,,,,286.8333333333333,291.82666666666665,273.04,282.58333333333337,277.5566666666666,286.6566666666667,285.07,272.51,267.99,249.92333333333332,255.39666666666668,,297.29,288.53,,288.95666666666665,281.50666666666666,208.03,302.94666666666666,308.23,242.40666666666667,225.54,L8
2019-01-11 22:26:49+00:00,311.14,317.93333333333334,297.0733333333333,276.6666666666667,279.19666666666666,289.34666666666664,292.28666666666663,287.92333333333335,292.8633333333333,294.0566666666667,298.34,281.99,295.53666666666663,261.755,301.37666666666667,308.74,308.7833333333333,,316.4166666666667,244.49,322.68,313.49,313.46,311.12,316.11,319.1,298.71,300.99666666666667,288.4066666666667,290.9766666666667,290.4433333333333,296.29333333333335,300.78999999999996,272.51,267.99,251.105,254.45000000000002,327.61,306.41,308.595,326.48,302.34,297.43,211.29000000000002,314.0,317.34,242.685,,L8
2019-02-19 22:32:52+00:00,311.14,329.3175,297.0733333333333,276.6666666666667,279.19666666666666,289.34666666666664,292.28666666666663,287.92333333333335,292.8633333333333,294.0566666666667,298.34,281.99,295.53666666666663,261.755,301.37666666666667,308.74,308.7833333333333,,316.4166666666667,244.49,322.68,313.49,313.46,311.12,316.11,319.1,298.71,300.99666666666667,288.4066666666667,290.9766666666667,290.4433333333333,296.29333333333335,300.78999999999996,272.51,267.99,251.105,254.45000000000002,327.61,306.41,308.595,326.48,302.34,297.43,211.29000000000002,314.0,317.34,242.685,,L8
2019-03-16 22:26:33+00:00,330.235,340.875,313.16333333333336,293.4533333333333,300.09,309.1166666666666,304.25333333333333,307.07666666666665,308.40333333333336,309.71,315.4166666666667,304.25666666666666,314.31,262.57,320.22666666666663,310.305,328.76,362.53,332.34,230.5,336.85,328.53999999999996,325.645,328.985,332.185,336.015,320.10333333333335,317.86333333333334,310.2033333333333,294.47,307.41,313.50666666666666,330.73,,,245.99,251.69,343.38,324.48,325.3633333333333,340.53499999999997,308.97999999999996,320.2733333333333,207.97,332.69666666666666,334.2033333333333,241.13,,L8
2019-04-17 22:26:24+00:00,330.235,340.8825,310.53999999999996,293.1433333333334,286.10999999999996,309.46,303.80333333333334,307.51,310.7966666666667,313.0466666666667,313.87,296.48,327.585,252.32,337.09,310.27,327.0233333333333,362.53,333.18666666666667,214.27,336.85,328.53999999999996,325.645,328.985,332.185,336.015,322.95666666666665,319.7866666666667,328.81,295.51,322.835,316.9733333333333,330.73,234.84,,248.02,248.68,343.38,338.11,343.78,340.53499999999997,311.365,320.1266666666666,204.43,326.74666666666667,349.04499999999996,222.82,,L8
2019-07-22 22:26:57+00:00,349.33,334.88,296.17333333333335,279.48,261.6166666666667,310.53999999999996,301.19,307.915,312.555,314.645,316.855,290.71500000000003,345.09,240.875,353.65,297.13,327.91999999999996,362.53,333.785,214.27,351.02,343.59,337.83,346.85,348.26,352.93,323.875,321.035,344.7,282.74,329.43,315.7,344.21,234.84,,248.02,241.835,359.15,351.12,358.9,354.59,294.17,319.0,204.43,322.34499999999997,361.88,222.82,,L8
2019-09-08 22:27:12+00:00,349.33,321.3825,298.865,275.8275,256.0325,300.68,296.55333333333334,298.94,304.50666666666666,306.78,308.7766666666667,288.3933333333334,317.99,248.70000000000002,325.265,301.055,319.43666666666667,362.53,325.56,214.27,351.02,343.59,337.83,346.85,318.235,352.93,312.57666666666665,312.46666666666664,311.395,284.71500000000003,303.96999999999997,307.31666666666666,315.765,234.84,272.13,257.19,241.835,359.15,325.675,358.9,354.59,291.84000000000003,307.1666666666667,202.815,316.93333333333334,336.89,232.37,,L8
