dates,nzd0283-0000,nzd0283-0001,nzd0283-0002,nzd0283-0003,nzd0283-0004,nzd0283-0005,nzd0283-0006,nzd0283-0007,nzd0283-0008,nzd0283-0009,nzd0283-0010,nzd0283-0011,nzd0283-0012,nzd0283-0013,nzd0283-0014,nzd0283-0015,nzd0283-0016,nzd0283-0017,nzd0283-0018,nzd0283-0019,nzd0283-0020,nzd0283-0021,nzd0283-0022,nzd0283-0023,nzd0283-0024,nzd0283-0025,nzd0283-0026,nzd0283-0027,nzd0283-0028,nzd0283-0029,nzd0283-0030,nzd0283-0031,nzd0283-0032,nzd0283-0033,nzd0283-0034,nzd0283-0035,nzd0283-0036,nzd0283-0037,nzd0283-0038,nzd0283-0039,nzd0283-0040,nzd0283-0041,nzd0283-0042,nzd0283-0043,nzd0283-0044,nzd0283-0045,nzd0283-0046,nzd0283-0047,nzd0283-0048,nzd0283-0049,nzd0283-0050,nzd0283-0051,nzd0283-0052,nzd0283-0053,nzd0283-0054,nzd0283-0055,nzd0283-0056,nzd0283-0057,nzd0283-0058,nzd0283-0059,nzd0283-0060,nzd0283-0061,nzd0283-0062,satname
2001-07-25 21:43:18+00:00,320.21666666666664,305.51,273.95,250.505,271.31,305.98,267.74666666666667,244.79000000000002,265.67,255.47000000000003,254.58750000000003,243.75,226.8675,222.45,220.89499999999998,222.2625,224.9175,229.23333333333332,237.01,245.78,251.6,240.59,245.7075,235.585,229.29,218.55,226.82,224.2025,220.7625,240.98333333333335,249.23666666666668,247.71,238.60666666666665,242.51,244.9225,249.7025,261.865,264.1425,275.4275,285.5725,269.3,268.875,260.20500000000004,,242.79500000000002,,,225.33,214.91500000000002,225.48333333333335,220.8166666666667,230.45499999999998,241.005,241.465,253.64999999999998,248.38,338.2,,,194.05999999999997,199.09666666666666,220.78666666666666,197.83333333333334,L7
2001-09-11 21:42:38+00:00,321.29499999999996,300.5925,280.565,244.72333333333333,272.815,295.765,263.9125,252.85,248.68,245.81333333333336,255.776,245.48000000000002,227.92399999999998,221.85999999999999,221.83,220.64600000000002,225.946,232.49999999999997,237.74,247.57750000000001,245.23499999999999,242.70000000000002,246.26999999999998,236.154,230.794,215.214,227.756,224.382,221.704,242.89249999999998,250.70749999999998,249.315,233.05,241.235,247.13400000000001,244.14600000000002,255.452,266.104,275.78000000000003,286.614,263.274,268.648,251.98666666666668,,246.26999999999998,323.01,331.89,225.33,214.91500000000002,250.515,220.8166666666667,230.45499999999998,241.005,241.465,253.64999999999998,248.38,338.2,,268.77,195.26,199.505,220.8375,199.765,L7
2001-09-27 21:42:29+00:00,318.916,312.32,296.838,274.49,290.86199999999997,303.34666666666664,263.9125,252.85,248.68,245.81333333333336,255.776,245.48000000000002,237.12833333333333,221.85999999999999,221.83,220.64600000000002,232.70333333333335,232.49999999999997,246.802,262.526,255.93999999999997,242.70000000000002,246.26999999999998,236.154,230.794,215.214,227.756,224.382,221.704,242.89249999999998,250.70749999999998,249.315,233.05,241.235,247.13400000000001,244.14600000000002,255.452,266.104,275.78000000000003,286.614,263.274,268.648,251.98666666666668,334.21,246.26999999999998,321.395,322.23,238.28666666666666,214.91500000000002,264.552,220.8166666666667,230.45499999999998,241.005,241.465,253.64999999999998,248.38,338.2,314.69,268.77,195.26,199.505,220.8375,224.798,L7
2001-10-13 21:42:15+00:00,324.09999999999997,318.0083333333333,302.9733333333333,288.502,296.40833333333336,303.985,270.282,260.22249999999997,237.63,242.8475,261.142,250.858,243.50333333333333,227.652,228.56799999999998,227.57399999999998,235.45000000000002,236.71499999999997,249.31199999999998,269.40199999999993,255.98599999999996,252.20999999999998,247.06199999999998,238.03000000000003,239.86599999999999,216.686,227.498,227.954,223.786,245.63,253.13,255.5625,238.675,243.2525,248.17800000000003,246.804,255.346,266.03599999999994,274.4440000000001,284.828,265.32399999999996,269.70799999999997,253.12,297.275,246.11333333333334,294.49666666666667,322.23,239.625,208.3,274.0575,220.96500000000003,237.12,248.08,252.84,250.92,236.08,338.2,314.69,268.77,197.5233333333333,195.02,220.35666666666668,231.59,L7
2001-10-29 21:42:21+00:00,333.7916666666667,330.0566666666667,316.57,304.572,316.09,303.985,292.696,274.07,223.60999999999999,237.7375,262.164,260.564,254.15833333333333,241.02399999999997,225.16999999999996,222.99499999999998,247.05499999999998,236.71499999999997,249.31199999999998,268.40166666666664,255.98599999999996,252.20999999999998,243.2025,234.9275,253.98600000000002,213.35250000000002,224.7275,223.75,221.54000000000002,243.01999999999998,252.96249999999998,268.10749999999996,235.06333333333336,253.89249999999998,260.452,243.47499999999997,251.29250000000002,274.784,270.39000000000004,282.195,259.315,268.6725,253.12,297.275,246.11333333333334,294.49666666666667,314.2033333333333,239.625,245.88500000000005,290.7725,218.15,237.12,248.08,252.84,250.92,236.08,,314.69,268.77,201.435,195.05333333333337,256.2633333333333,264.33500000000004,L7
2002-02-18 21:42:54+00:00,336.83500000000004,336.3225,342.91400000000004,320.63750000000005,339.212,303.32,301.84999999999997,306.9275,223.60999999999999,260.6925,287.23,287.4075,279.75,268.61,260.08,230.29999999999995,270.0,243.64999999999998,259.8533333333333,280.54999999999995,261.59,263.55999999999995,247.79499999999996,240.42000000000002,288.785,215.29000000000002,229.89,233.92999999999998,228.98500000000004,246.86999999999998,256.2833333333333,277.49999999999994,235.14000000000001,260.16333333333336,273.83,235.25499999999997,243.96,283.59,272.80500000000006,286.755,256.80999999999995,269.115,249.595,297.275,251.015,294.49666666666667,314.2033333333333,264.2,283.47,316.61999999999995,,,,,,,,314.69,268.77,198.86,189.16500000000002,272.765,284.9966666666667,L7
2002-09-14 21:41:55+00:00,368.23,357.58,356.0,361.09,367.36,,327.42,327.51,,290.48,297.51,288.57,293.34,285.1,272.32,264.59,271.02,278.83,286.18,289.3,300.13,288.26,295.8,285.72,278.1,267.44,,,,,,,,,,,,,,,,,289.0,282.34,277.03,,,,,,,,,,,,294.56,308.59,298.75,,,,,L7
2002-09-30 21:41:47+00:00,357.59000000000003,349.19,356.0,361.09,367.36,,310.255,327.51,232.69,272.795,283.1,273.375,293.34,285.1,256.025,249.85,253.04,260.39,269.295,277.77,285.4,274.115,277.595,267.02500000000003,259.925,250.91,235.03,237.08,239.33,260.2,263.89,273.04,264.33,,326.5,,,273.52,283.41,288.95,285.85,292.77,286.11,281.67999999999995,267.66999999999996,258.83,,269.79,258.38,,243.57,260.7,265.16,261.48,271.12,277.11,286.96000000000004,302.735,298.15999999999997,230.35,,309.76,303.17,L7
2003-01-20 21:42:33+00:00,357.59000000000003,349.19,360.71500000000003,362.85,367.36,,310.255,327.51,232.69,272.795,283.1,273.375,308.225,285.1,256.025,249.85,253.04,279.94666666666666,269.295,277.77,285.4,274.115,277.595,267.02500000000003,259.925,250.91,235.03,237.08,239.33,260.2,263.89,273.04,264.33,,326.5,,,273.52,283.41,288.95,285.85,292.77,286.11,281.67999999999995,267.66999999999996,258.83,,269.79,258.38,,243.57,260.7,265.16,261.48,271.12,277.11,286.96000000000004,302.735,298.15999999999997,230.35,,309.76,303.17,L7
2003-02-05 21:42:41+00:00,357.33666666666664,349.19,360.71500000000003,362.85,367.36,,310.255,327.51,237.435,268.09666666666664,268.65000000000003,272.24,308.225,265.96000000000004,252.12666666666667,241.15333333333334,252.62333333333333,279.735,275.41333333333336,285.19666666666666,285.4,274.115,277.595,267.02500000000003,259.925,250.91,235.03,237.08,239.33,268.49,274.835,284.555,279.74,293.66,313.94,,,273.52,283.41,288.95,285.85,292.77,286.11,281.67999999999995,267.66999999999996,278.105,333.12,269.79,258.38,310.99,243.57,260.7,265.16,261.48,271.12,277.11,286.96000000000004,302.735,298.15999999999997,230.35,,322.92499999999995,322.86,L7
2003-05-12 21:42:48+00:00,366.73,357.8,360.08000000000004,362.49,369.92,,,318.97,242.18,258.7,255.9,269.97,317.915,246.82,238.62,229.83499999999998,245.095,282.95,271.655,300.05,,,265.51,254.23,244.73,240.04,237.82,239.7,,276.78,285.78,296.07,295.15,274.59000000000003,280.64,271.82,276.01,282.66,296.29,304.01,292.82,278.49,277.63,279.46,274.97,285.09000000000003,333.12,255.37,254.08,310.99,252.72,259.99,259.85,273.55,287.85,290.22,289.91,303.46,293.84,298.55,244.33,336.09,342.55,L7
2003-09-25 21:31:42+00:00,372.525,331.935,324.92,360.37,369.92,293.78,276.35,318.97,218.88,237.98,267.315,257.55,277.885,241.25,234.64,236.35,240.775,250.635,258.42,275.14,272.81,262.4,261.94,252.68,246.655,242.675,240.14999999999998,244.89499999999998,253.48,261.05,272.24,271.22,270.4,262.655,264.36,273.655,278.815,286.66,298.555,306.655,295.08,286.83000000000004,280.395,279.07,272.345,269.695,,260.995,256.81,259.85,254.99,263.615,263.11,277.115,286.15,291.31500000000005,294.95500000000004,310.065,300.71,300.11,270.955,316.47,321.14,L5
2003-11-28 21:32:34+00:00,349.48,307.28499999999997,303.48,328.16,333.69,293.78,276.35,320.43,218.88,237.98,279.255,270.635,261.31,253.87,256.05,236.79,259.455,250.58,261.18,275.14,272.81,262.4,258.37,251.13,248.58,265.005,263.33000000000004,267.58500000000004,271.02,261.05,272.24,271.22,270.4,269.79,268.82,275.49,281.62,290.66,300.82,309.3,297.34,295.17,283.16,306.8,269.72,298.28,,266.62,259.54,259.85,257.26,267.24,266.37,280.68,284.45,292.41,300.0,316.67,307.58,301.67,297.58,316.47,321.14,L5
2003-12-14 21:32:38+00:00,348.66,320.4866666666667,318.8566666666667,341.285,347.64,293.78,276.35,339.76,218.88,237.98,297.2033333333333,286.8966666666667,277.81666666666666,268.59666666666664,267.1166666666667,236.79,275.98333333333335,250.58,261.18,275.14,272.81,262.4,258.37,251.13,248.58,278.25,277.81333333333333,279.79333333333335,279.23,281.365,293.21500000000003,289.425,284.98,284.68,285.015,294.615,301.275,290.66,327.685,309.3,324.29999999999995,318.34000000000003,314.57000000000005,318.94,299.94500000000005,309.29333333333335,322.01,266.62,259.54,259.85,257.26,267.24,266.37,299.46000000000004,284.45,292.41,300.0,316.67,307.58,301.67,297.58,316.47,334.935,L5
2003-12-30 21:32:48+00:00,349.94,325.0375,320.035,334.77333333333337,343.48,307.39,296.31,339.76,218.88,237.98,300.15999999999997,292.65500000000003,277.81666666666666,268.59666666666664,267.1166666666667,236.79,285.4575,250.58,261.18,275.14,272.81,262.4,258.37,251.13,264.02,277.52750000000003,278.47,280.38,281.42,284.82666666666665,295.43,291.41,288.54,289.1033333333333,291.58666666666664,299.2733333333333,307.60999999999996,290.66,333.25333333333333,327.475,326.2133333333333,322.4633333333333,318.57,322.6025,304.36333333333334,311.6225,319.265,266.62,259.54,259.85,257.26,267.24,266.37,305.03333333333336,301.395,292.41,300.0,316.67,307.58,301.67,297.58,316.47,334.935,L5
2004-03-19 21:33:10+00:00,343.988,321.048,314.85,322.795,327.8,301.75666666666666,296.31,339.76,219.195,240.38,300.15999999999997,292.65500000000003,277.81666666666666,268.59666666666664,259.345,237.20499999999998,276.742,250.91500000000002,260.755,271.78499999999997,276.73,266.245,260.67,254.45,261.09,271.75,272.572,275.28000000000003,276.808,279.93,289.81,286.79,283.9825,284.5675,286.65999999999997,294.9525,302.1175,292.58500000000004,327.315,325.0133333333333,321.88,316.2825,311.82,316.1,300.28,306.066,305.26,271.445,265.345,261.57000000000005,261.725,267.895,270.58000000000004,298.3125,295.8633333333333,292.96500000000003,301.15,314.045,307.71500000000003,301.32000000000005,297.92499999999995,315.52,330.50666666666666,L5
2004-05-06 21:34:22+00:00,336.33599999999996,319.496,313.73999999999995,314.92600000000004,318.372,300.4433333333333,299.37,339.76,215.97,239.75,310.1975,305.415,296.84,287.83666666666664,260.8625,239.695,277.816,253.45999999999998,260.79499999999996,267.71500000000003,276.77,269.67999999999995,261.69500000000005,252.56,260.97999999999996,272.7,275.32,279.076,276.372,279.2025,290.26,285.4075,282.32,283.745,287.1625,295.1575,302.0175,292.53499999999997,328.2575,325.12666666666667,323.415,316.99749999999995,313.085,317.94399999999996,303.6925,308.738,297.05,276.15,271.285,263.85,265.58500000000004,269.26,273.97,298.6275,296.16333333333336,292.61,303.35,313.295,306.525,300.71500000000003,297.22,314.755,329.75333333333333,L5
2004-06-23 21:35:46+00:00,332.52,315.52,303.90999999999997,299.34000000000003,298.86000000000007,300.4433333333333,299.37,,215.97,239.75,305.87999999999994,309.26,300.12,298.97,239.235,239.695,268.0933333333333,253.45999999999998,260.79499999999996,267.71500000000003,276.77,269.67999999999995,261.69500000000005,252.56,260.97999999999996,258.02,261.88,268.6966666666667,265.8833333333334,271.71,282.2833333333333,278.00000000000006,276.5733333333333,278.47,281.5925,286.5725,294.16499999999996,295.84666666666664,318.975,324.805,314.86,310.60749999999996,302.6425,301.9575,294.10749999999996,293.22,289.46500000000003,278.0433333333333,275.19666666666666,267.7766666666667,269.7766666666667,273.95,277.3433333333333,290.0525,296.16333333333336,292.61,303.35,319.24,308.77666666666664,306.72333333333336,297.22,314.755,321.7033333333333,L5
2004-07-25 21:36:37+00:00,325.43333333333334,318.1325,297.3566666666666,291.87000000000006,280.71000000000004,290.16499999999996,282.47,339.63,215.97,239.75,317.03499999999997,311.74,298.31,291.855,252.78333333333333,239.695,245.20000000000002,253.45999999999998,260.79499999999996,267.71500000000003,276.77,269.67999999999995,261.69500000000005,252.56,251.74,262.15333333333336,252.6,276.73333333333335,254.8300000000001,273.18,273.495,269.31000000000006,267.03,268.73,273.87999999999994,279.23333333333335,285.46,295.84666666666664,310.5033333333334,317.8566666666666,309.8,303.90666666666664,294.6666666666667,291.41333333333336,287.7433333333333,284.7566666666667,280.4466666666667,278.0433333333333,275.19666666666666,267.7766666666667,269.7766666666667,273.95,277.3433333333333,281.34333333333336,285.07500000000005,292.61,303.35,319.24,308.77666666666664,306.72333333333336,297.22,314.755,321.7033333333333,L5
2004-08-10 21:36:56+00:00,322.365,318.1325,293.3025,287.0525,279.1266666666666,286.0466666666667,278.54,339.63,215.86666666666667,237.65,317.03499999999997,311.74,298.31,291.855,252.78333333333333,233.94333333333336,239.07333333333335,245.97333333333333,254.0233333333333,261.6666666666667,269.66333333333336,265.25,257.55,250.11666666666665,246.82333333333335,255.6225,247.82333333333338,268.38,250.1866666666667,267.8775,267.05333333333334,263.04,260.47333333333336,262.5433333333333,269.77750000000003,274.925,283.215,291.505,305.355,314.15999999999997,305.90250000000003,298.03499999999997,292.015,289.4225,284.8375,280.5275,278.125,275.97749999999996,271.5625,265.725,266.21250000000003,272.69,275.3275,280.82,284.23333333333335,291.35999999999996,300.41333333333336,316.8175,306.03999999999996,302.9275,291.91333333333336,313.59666666666664,319.86249999999995,L5
2004-09-11 21:37:49+00:00,322.416,318.1325,294.278,288.076,279.72499999999997,286.0175,276.4666666666667,339.63,216.2475,237.64749999999998,317.03499999999997,311.74,298.31,291.855,252.78333333333333,234.465,239.425,245.255,253.08249999999998,261.365,269.8425,264.6675,257.54,251.195,250.13250000000002,254.10399999999998,249.08250000000004,264.512,250.04000000000002,266.466,266.5775,264.125,261.635,263.4625,269.482,275.762,283.856,290.948,305.798,313.816,305.664,298.268,291.428,289.214,285.364,280.9,276.858,274.942,271.066,265.402,265.372,272.374,275.29200000000003,281.404,284.4875,291.6625,300.28499999999997,316.7,306.5,303.46999999999997,292.8075,315.755,321.318,L5
2005-05-09 21:41:19+00:00,,359.79,,,,,,339.98,,,322.27,332.41,,304.35,296.28,,,,,,,,,,294.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-05-25 21:41:28+00:00,318.4,332.54,290.85,284.82,280.94,291.96,271.66,339.98,216.54,235.64,322.27,332.41,,304.35,296.28,235.28,236.52,245.07,252.47,260.77,271.66,257.76,258.6,254.04,294.34,237.38,240.72,248.29,246.5,261.64,282.6,279.05,257.14,265.79,265.86,270.1,278.57,284.87,297.32,307.24,296.45,290.8,285.64,283.25,275.7,273.03,265.28,268.68,264.87,257.54,254.97,264.4,264.1,272.35,278.35,286.58,293.8,306.72,295.25,291.97,276.17,306.81,311.95,L5
2005-06-10 21:41:36+00:00,337.30499999999995,333.25666666666666,308.95500000000004,307.54499999999996,306.22,311.16999999999996,293.51,325.76,216.54,235.64,318.53499999999997,318.245,294.44,297.375,296.985,252.185,236.52,245.07,252.47,260.77,271.66,257.76,258.6,254.04,308.365,237.38,240.72,274.25,270.135,279.26,295.69,293.695,280.58,285.775,287.25,294.85,302.945,302.185,311.5,322.38,313.54499999999996,301.13,295.91499999999996,292.61,290.895,281.30499999999995,278.465,279.08000000000004,274.53,269.6,272.73,275.015,280.04,283.3,296.4,296.80499999999995,293.8,320.61,311.105,308.20500000000004,276.17,306.81,311.95,L5
2005-07-12 21:41:47+00:00,333.92,328.9875,305.7166666666667,304.46,302.5366666666667,305.3533333333333,290.75,306.5733333333333,233.18,240.31,300.5133333333333,298.31333333333333,271.625,278.66,276.3433333333333,247.75,239.425,246.815,252.98000000000002,259.845,270.635,259.46500000000003,259.025,254.66,290.37666666666667,237.38,246.275,269.75333333333333,265.56,272.3666666666666,287.38666666666666,286.63,275.28,283.68666666666667,288.4533333333333,294.35333333333335,300.78,302.35999999999996,312.6066666666666,321.6766666666667,311.6766666666667,299.4533333333333,293.5733333333333,292.26666666666665,287.83,280.6166666666666,278.465,279.08000000000004,273.33666666666664,269.6,271.0266666666667,273.6433333333333,279.1166666666667,283.3,296.4,296.80499999999995,293.8,320.61,311.105,308.20500000000004,276.17,306.81,311.95,L5
2005-08-29 21:42:10+00:00,328.515,322.16,300.735,299.2925,297.9575,301.77,287.3075,296.3475,229.13,239.25333333333333,288.84250000000003,284.885,259.66333333333336,266.7175,264.57,243.005,239.03333333333333,248.20333333333335,255.06333333333336,262.2366666666667,274.6466666666667,261.0366666666667,258.8666666666667,254.87333333333333,280.73,239.27499999999998,245.82000000000002,263.6875,260.86,268.8725,281.4625,281.09000000000003,272.12,279.1,283.305,288.895,295.6775,298.9275,311.145,320.16999999999996,310.1225,298.21500000000003,292.45,290.63,287.4575,280.57,278.03666666666663,276.75333333333333,271.9225,267.10333333333335,269.355,272.78999999999996,277.14250000000004,281.16,291.8433333333333,293.81,297.71000000000004,317.68333333333334,308.2633333333333,303.1066666666667,277.895,308.905,313.12,L5
2006-01-20 21:44:01+00:00,310.545,294.75,285.90999999999997,283.845,282.595,292.71,279.295,267.995,214.61,237.95499999999998,250.74,243.365,233.68,230.01999999999998,231.74,234.135,241.14,251.2,260.405,267.04499999999996,278.72,265.62,258.20500000000004,252.905,248.57,243.58999999999997,244.755,246.66999999999996,247.89999999999998,257.59000000000003,264.315,262.64,262.745,265.715,271.43,278.065,283.3,292.37,309.25,315.935,304.49,297.87,291.54499999999996,289.0,289.085,283.53999999999996,277.16499999999996,275.91,271.395,268.42,269.49,275.35,279.56,283.565,287.515,294.47,309.21000000000004,318.15999999999997,307.03,297.485,288.555,314.235,319.45500000000004,L5
2006-02-21 21:44:44+00:00,314.06666666666666,298.29333333333335,288.5733333333333,285.1133333333333,282.2866666666667,292.01,278.43333333333334,263.57,215.96,237.88333333333333,250.73000000000002,243.13666666666666,233.64666666666668,230.66,232.66,234.4333333333333,240.64666666666668,250.33,260.3666666666667,265.3966666666667,277.31666666666666,264.3933333333334,255.51,251.59333333333333,247.86333333333332,243.72666666666666,244.6,245.56666666666663,247.68999999999997,257.12,263.9266666666667,262.54,261.28333333333336,265.2633333333333,269.26,277.53,282.8233333333333,292.55,308.26,316.74333333333334,304.8433333333333,297.73333333333335,290.26,288.1766666666667,287.3566666666666,281.9766666666667,275.76,274.69666666666666,270.2033333333333,267.3,269.3633333333333,275.81,278.61333333333334,282.40333333333336,287.53333333333336,294.68,308.3866666666667,318.17,308.40000000000003,297.7766666666667,293.40000000000003,315.01,320.0833333333333,L5
2006-03-09 21:45:04+00:00,322.06,309.98333333333335,289.96500000000003,289.4433333333333,283.49666666666667,290.48333333333335,278.09999999999997,257.03666666666663,212.36666666666667,235.74,247.31333333333336,239.83666666666667,230.47333333333336,229.0233333333333,232.7733333333333,234.6933333333333,239.93999999999997,247.0333333333333,257.34999999999997,262.4066666666667,272.5433333333333,262.66333333333336,252.59333333333333,248.1933333333333,247.56333333333336,246.30333333333337,242.66666666666666,242.06999999999996,245.51999999999998,254.26,260.9966666666666,259.2733333333333,259.33,263.21000000000004,268.40000000000003,278.1566666666667,283.28333333333336,292.88000000000005,306.86999999999995,314.43,301.5733333333333,295.8066666666667,288.8333333333333,287.6133333333333,286.24666666666667,279.7733333333333,273.50666666666666,272.73,269.09333333333336,267.79,270.67333333333335,274.75666666666666,279.51,282.82666666666665,288.0566666666667,296.1566666666667,308.97333333333336,318.7766666666667,310.37000000000006,297.70000000000005,296.6033333333333,315.03333333333336,319.96000000000004,L5
2006-04-10 21:45:40+00:00,321.7325,309.58,292.34999999999997,288.7625,283.89250000000004,288.11,277.2675,256.76,213.3675,237.13,260.7575,239.83666666666667,230.47333333333336,229.0233333333333,232.7733333333333,234.6933333333333,240.5875,247.6775,255.91750000000002,261.1825,271.30499999999995,261.245,252.925,248.84,247.865,247.625,242.66250000000002,243.9775,246.1025,255.78,262.1325,260.48,260.1175,263.9125,268.455,277.03,282.91,293.13,306.36249999999995,314.1175,302.36,296.9375,287.6575,286.5725,284.65999999999997,278.8025,272.7075,273.3325,269.48,268.115,269.3825,274.3475,278.08500000000004,282.555,286.96500000000003,295.95000000000005,308.4425,318.35,310.11,298.11,297.6825,315.33000000000004,320.0475,L5
