dates,satname,nzd0049-0000,nzd0049-0001,nzd0049-0002,nzd0049-0003,nzd0049-0004
2006-09-29 22:11:34.525000,L5,373.24,351.90,325.48,326.01,330.05
2006-11-25 22:06:19.953000,L5,382.05,294.23,,,
2007-02-13 22:06:23.395000,L5,358.68,346.97,347.31,345.87,367.13
2007-09-25 22:04:24.972000,L5,369.62,363.37,348.64,349.98,360.38
2007-10-02 22:10:31.289000,L5,371.72,360.21,346.53,343.10,349.54
2008-11-21 22:01:05.982000,L5,356.38,309.37,,,
2009-01-01 21:56:07.642000,L5,363.70,345.65,356.11,354.62,363.48
2009-01-24 22:02:55.057000,L5,465.56,329.02,335.61,333.89,342.45
2009-12-03 22:01:55.950000,L5,355.48,335.95,349.09,352.71,368.29
2010-02-12 22:08:30.110000,L5,313.93,,,,
2010-11-27 22:07:24.215000,L5,373.13,345.27,333.09,326.88,337.92
2010-12-06 22:01:12.836000,L5,376.98,362.32,374.09,373.52,375.66
2011-01-14 22:07:31.728000,L5,506.15,380.25,381.63,371.64,379.69
2011-03-12 22:01:19.581000,L5,330.86,,344.07,353.29,370.68
2011-03-28 22:01:14.403000,L5,329.87,338.94,324.29,343.00,356.09
2011-08-19 22:00:12.535000,L5,354.87,357.72,337.40,346.54,358.73
2011-09-04 22:00:03.630000,L5,359.04,353.11,353.10,350.29,363.31
2013-04-25 22:19:21.025000,L8,,347.77,340.34,347.85,350.28
2013-05-11 22:19:31.249000,L8,,348.95,343.76,346.97,351.33
2013-05-20 22:13:26.604000,L8,,359.12,359.38,368.77,372.36
2013-06-05 22:13:27.306000,L8,,354.97,352.03,363.55,367.65
2013-06-28 22:19:33.252000,L8,,350.09,339.19,344.71,345.01
2013-07-07 22:13:24.262000,L8,,354.96,351.60,360.56,365.90
2013-07-14 22:19:34.707000,L8,,,,341.06,336.87
2013-09-09 22:13:25.749000,L8,,,,358.08,365.89
2013-09-25 22:13:17.289000,L8,353.34,361.00,362.28,366.11,373.56
2013-10-02 22:19:28.820000,L8,347.01,347.88,341.15,346.16,347.88
2013-10-11 22:13:17.650000,L8,347.60,353.08,349.58,361.07,367.87
2013-10-18 22:19:25.762000,L8,495.86,376.62,362.41,365.31,362.33
2013-11-03 22:19:20.378000,L8,468.91,344.91,337.38,343.74,339.71
2013-11-12 22:13:08.247000,L8,343.84,,348.55,358.69,367.39
2013-12-14 22:12:57.636000,L8,360.49,363.08,366.20,374.18,381.06
2013-12-30 22:12:49.393000,L8,438.97,359.60,372.40,373.94,384.21
2014-01-15 22:12:33.689000,L8,,,352.74,361.80,370.67
2014-01-31 22:12:28.855000,L8,,,350.81,361.00,370.55
2014-02-07 22:18:33.391000,L8,316.55,275.25,316.71,341.34,341.50
2014-02-23 22:18:20.398000,L8,344.39,343.08,343.89,348.89,351.67
2014-03-04 22:11:59.077000,L8,347.13,352.72,356.34,362.43,370.77
2014-03-11 22:18:08.266000,L8,,337.34,289.57,345.08,347.09
2014-03-27 22:17:50.001000,L8,334.86,341.45,338.40,344.18,349.82
2014-04-05 22:11:34.747000,L8,333.55,351.16,352.95,361.05,370.82
2014-04-12 22:17:37.464000,L8,478.07,381.28,368.61,367.85,367.91
2014-04-28 22:17:22.576000,L8,,342.86,335.66,343.33,347.53
2014-05-07 22:11:02.102000,L8,,342.28,353.03,361.31,364.10
2014-05-14 22:17:08.923000,L8,,344.79,341.05,346.69,350.05
2014-05-30 22:17:11.184000,L8,,343.59,337.30,345.89,346.88
2014-07-01 22:17:22.417000,L8,477.34,384.77,377.11,372.22,376.67
2014-07-17 22:17:28.260000,L8,,346.85,349.59,347.67,351.34
2014-07-26 22:11:19.207000,L8,,351.76,351.13,362.63,366.98
2014-10-14 22:11:38.746000,L8,344.88,339.16,,359.08,364.38
2014-10-30 22:11:34.905000,L8,347.55,349.05,353.62,363.17,371.74
2014-12-01 22:11:36.363000,L8,467.77,363.82,363.79,371.88,379.66
2015-01-02 22:11:27.004000,L8,349.20,348.46,350.54,359.57,313.06
2015-01-18 22:11:24.746000,L8,478.03,400.02,398.00,398.38,408.32
2015-01-25 22:17:32.812000,L8,316.07,,,,
2015-02-10 22:17:27.012000,L8,328.69,,330.07,342.67,341.79
2015-02-19 22:11:13.759000,L8,330.01,335.56,352.07,364.38,320.76
2015-03-30 22:17:01.871000,L8,351.05,355.10,346.22,347.15,353.60
2015-04-24 22:10:44.446000,L8,290.42,345.84,350.48,,
2015-05-10 22:10:28.533000,L8,,351.73,350.69,360.23,367.32
2015-06-11 22:10:40.593000,L8,,355.89,353.46,363.09,369.64
2015-06-27 22:10:46.339000,L8,,353.70,355.09,367.22,369.02
2015-07-04 22:17:02.361000,L8,,346.21,339.43,344.77,343.89
2015-07-29 22:11:01.897000,L8,315.38,357.20,362.68,371.57,374.02
2015-10-08 22:17:36.852000,L8,347.21,347.88,340.22,346.35,348.34
2015-10-24 22:17:40.820000,L8,345.53,346.66,334.15,345.11,346.46
2015-12-11 22:17:42.627000,L8,343.33,342.38,328.80,,
2015-12-20 22:11:33.546000,L8,347.68,353.26,351.61,364.00,370.42
2015-12-27 22:17:43.409000,L8,507.83,365.31,365.03,361.15,362.92
2016-01-12 22:17:40.472000,L8,340.08,334.17,300.94,318.89,
2016-02-22 22:11:18.630000,L8,345.02,345.98,348.40,350.35,366.38
2016-03-09 22:11:16.948000,L8,362.47,359.84,,,
2016-05-12 22:10:56.720000,L8,,,,361.04,370.33
2016-05-28 22:11:03.859000,L8,,353.28,353.11,360.54,365.55
2016-06-13 22:11:06.720000,L8,,,349.47,360.48,365.00
2016-06-29 22:11:15.136000,L8,,353.10,348.84,362.78,
2016-07-15 22:11:22.376000,L8,,,,362.22,366.86
2016-08-07 22:17:37.552000,L8,323.00,345.64,339.10,346.54,350.35
2016-09-24 22:17:49.840000,L8,346.96,347.47,338.32,346.01,347.45
2016-10-10 22:17:54.274000,L8,347.09,346.54,338.79,345.73,347.94
2016-11-04 22:11:45.464000,L8,345.81,345.86,305.63,286.31,
2016-11-20 22:11:45.458000,L8,349.32,352.19,349.57,359.47,368.89
2016-12-22 22:11:39.155000,L8,342.13,336.81,308.39,289.28,
2017-01-30 22:17:38.957000,L8,315.97,,,,
2017-03-03 22:17:25.727000,L8,528.42,385.06,393.73,384.48,374.71
2017-03-19 22:17:15.956000,L8,337.79,341.79,335.44,341.77,344.66
2017-03-28 22:11:00.765000,L8,342.25,354.01,350.48,360.08,368.31
2017-04-13 22:10:53.080000,L8,,,349.06,358.21,364.35
2017-04-20 22:16:59.468000,L8,331.34,346.56,339.03,344.23,346.67
2017-06-16 22:11:07.889000,L8,,354.27,352.08,364.70,367.68
2017-07-02 22:11:12.012000,L8,,,,361.78,366.46
2017-07-09 22:17:23.906000,L8,,347.27,340.30,351.05,353.27
2017-07-25 22:17:30.862000,L8,,341.33,304.54,344.53,346.84
2017-08-19 22:11:29.174000,L8,,,,362.05,369.70
2017-09-04 22:11:31.619000,L8,348.25,356.15,306.62,,
2017-09-11 22:17:42.311000,L8,,,,341.49,342.38
2017-09-27 22:17:48.664000,L8,347.07,344.24,293.48,,
2017-11-30 22:17:44.511000,L8,341.52,338.55,318.11,339.53,342.64
2018-01-10 22:11:30.163000,L8,472.93,387.72,397.75,388.38,395.13
2018-01-26 22:11:21.264000,L8,468.32,389.39,393.56,383.25,400.56
2018-02-27 22:11:07.813000,L8,342.16,343.38,350.50,356.85,359.43
2018-04-07 22:16:59.037000,L8,326.28,340.48,335.74,342.70,344.57
2018-05-09 22:16:40.331000,L8,,,334.16,344.56,344.87
2018-05-25 22:16:28.178000,L8,316.66,361.57,362.59,366.41,365.85
2018-06-03 22:10:11.794000,L8,,,,359.14,337.26
2018-06-26 22:16:36.823000,L8,,348.04,346.66,353.89,354.40
2018-08-06 22:10:46.333000,L8,,348.89,352.74,365.11,372.67
2018-08-13 22:17:01.037000,L8,,341.15,334.96,344.45,343.42
2018-08-29 22:17:08.269000,L8,,,,298.50,339.36
2018-09-07 22:11:00.442000,L8,332.95,348.63,349.48,362.84,370.87
2018-10-09 22:11:13.339000,L8,345.92,352.45,346.50,363.07,371.47
2018-11-01 22:17:30.804000,L8,477.33,360.25,357.26,358.65,361.05
2018-12-12 22:11:17.117000,L8,344.03,,,355.90,362.48
2019-01-04 22:17:27.803000,L8,340.27,335.42,334.14,343.49,345.97
2019-02-05 22:17:21.574000,L8,317.01,,,339.23,342.94
2019-02-14 22:11:09.519000,L8,336.79,324.18,352.15,365.14,372.52
2019-03-02 22:11:05.349000,L8,,,,357.60,365.96
2019-03-25 22:17:09.739000,L8,331.55,337.03,336.08,343.40,344.50
2019-04-26 22:16:59.330000,L8,314.57,343.50,340.13,342.78,345.58
2019-05-12 22:17:08.680000,L8,,344.96,336.37,345.45,349.52
2019-06-22 22:11:17.033000,L8,,280.55,312.71,364.42,371.27
2019-07-24 22:11:25.033000,L8,,,349.22,362.26,367.91
2019-09-26 22:11:45.238000,L8,345.99,349.01,302.81,289.17,
2019-11-04 22:17:58.697000,L8,526.93,396.97,400.42,386.70,380.64
2019-11-20 22:17:54.950000,L8,454.74,345.38,342.18,348.44,353.11
2019-11-29 22:11:44.191000,L8,,,,361.02,371.44
2019-12-22 22:17:51.823000,L8,344.61,339.30,336.06,344.01,350.66
2019-12-31 22:11:38.231000,L8,,,,359.91,372.24
2020-01-16 22:11:35.087000,L8,,,,358.48,371.23
2020-02-01 22:11:29.826000,L8,,,349.97,361.82,372.92
2020-02-24 22:17:35.189000,L8,327.63,277.06,336.51,345.38,351.76
2020-03-11 22:17:28.877000,L8,,,,340.21,343.82
2020-03-27 22:17:20.128000,L8,341.21,345.73,334.94,344.42,348.35
2020-04-12 22:17:12.700000,L8,331.22,340.75,335.10,310.99,
2020-04-21 22:10:57.868000,L8,332.16,357.79,357.09,366.24,376.55
2020-06-08 22:11:00.065000,L8,314.28,361.04,358.42,364.92,373.75
2020-07-01 22:17:22.957000,L8,,346.74,340.65,348.09,351.42
2020-07-10 22:11:15.773000,L8,,357.02,358.63,366.81,374.21
2020-08-02 22:17:33.048000,L8,,,,339.81,339.42
2020-09-03 22:17:46.393000,L8,343.16,345.36,337.13,343.88,347.00
2020-09-12 22:11:38.984000,L8,348.98,357.86,355.21,366.50,373.78
2020-09-19 22:17:52.015000,L8,336.74,344.17,325.87,341.68,344.44
2020-09-28 22:11:43.377000,L8,349.07,356.38,353.90,364.19,373.90
2020-12-17 22:11:45.420000,L8,335.22,322.86,348.12,358.07,368.39
2021-01-02 22:11:41.110000,L8,318.38,274.11,331.16,360.39,370.79
2021-01-25 22:17:44.203000,L8,334.13,302.12,335.50,345.17,350.90
2021-02-19 22:11:27.994000,L8,,295.67,332.45,361.79,371.14
2021-03-23 22:11:13.381000,L8,337.67,346.46,351.80,364.58,372.15
2021-03-30 22:17:22.624000,L8,,295.66,302.13,339.55,340.91
2021-04-15 22:17:16.883000,L8,327.10,342.59,333.92,342.11,
2021-04-24 22:11:01.432000,L8,332.43,356.95,362.60,371.25,375.55
2021-05-01 22:17:07.841000,L8,290.77,346.88,341.19,347.37,348.91
2021-05-17 22:17:12.707000,L8,314.31,346.92,341.75,347.40,349.68
2021-05-26 22:11:07.110000,L8,,,,365.50,369.39
2021-06-18 22:17:27.030000,L8,,345.93,307.87,344.30,345.02
2021-07-13 22:11:19.559000,L8,,360.50,355.13,367.98,373.22
2021-10-01 22:11:46.773000,L8,345.22,351.84,351.02,361.22,370.33
2021-10-17 22:11:50.671000,L8,344.61,358.00,351.07,364.11,371.38
2021-10-24 22:18:01.850000,L8,347.54,344.10,315.00,340.02,339.44
2021-11-09 22:17:58.951000,L8,340.14,339.92,320.95,,
2021-11-25 22:17:57.047000,L8,340.53,337.12,317.84,,
2021-12-19 22:17:52.616000,L9,531.37,385.29,380.41,375.93,374.61
2022-01-04 22:17:52.138000,L9,,,333.04,341.92,344.30
2022-01-21 22:11:35.958000,L8,322.89,,350.42,360.87,368.65
2022-02-13 22:17:40.833000,L8,339.21,338.68,333.79,341.16,345.33
2022-02-14 22:11:37.090000,L9,345.00,348.28,353.56,361.88,371.00
2022-02-21 22:17:43.336000,L9,339.12,341.74,323.20,,
2022-02-22 22:11:26.680000,L8,345.33,352.78,348.32,359.89,367.91
2022-03-26 22:11:11.888000,L8,332.18,350.17,350.58,363.81,371.78
2022-05-04 22:17:26.026000,L8,,,,340.83,337.50
2022-05-05 22:11:07.160000,L9,,353.88,355.31,362.57,369.70
2022-05-12 22:17:13.223000,L9,317.60,350.46,351.04,350.70,353.62
2022-05-21 22:10:55.639000,L9,,352.67,353.81,361.75,365.63
2022-06-05 22:17:39.656000,L8,,348.09,341.67,348.17,349.62
2022-06-13 22:17:12.050000,L9,,344.01,327.89,343.76,341.55
2022-06-14 22:11:35.206000,L8,,356.23,358.64,369.48,371.59
2022-06-21 22:17:48.970000,L8,,349.16,343.47,347.15,352.60
2022-06-29 22:17:28.498000,L9,,345.35,340.27,345.14,345.92
2022-07-15 22:17:24.696000,L9,,,,340.52,339.74
2022-07-16 22:11:39.057000,L8,,355.94,356.66,363.32,371.38
2022-07-31 22:17:39.593000,L9,,349.03,343.80,346.52,350.58
2022-08-08 22:18:05.196000,L8,,345.36,338.90,347.68,351.14
2022-08-09 22:11:34.517000,L9,316.39,356.36,356.88,363.63,371.71
2022-09-09 22:18:11.619000,L8,340.18,347.06,338.62,345.70,349.30
2022-09-17 22:17:54.625000,L9,346.04,348.05,338.34,347.34,349.68
2022-10-19 22:18:03.080000,L9,353.09,346.76,,341.91,347.95
2022-11-12 22:18:10.437000,L8,352.66,342.63,327.00,339.47,
2022-12-22 22:17:59.519000,L9,347.07,342.69,320.09,340.97,345.14
2023-02-09 22:11:45.094000,L8,351.75,352.89,353.17,361.97,370.79
2023-02-16 22:17:50.035000,L8,339.36,340.44,318.78,340.90,345.70
2023-03-04 22:17:37.574000,L8,420.39,361.91,354.55,355.00,362.10
2023-03-13 22:11:23.206000,L8,343.35,349.16,349.42,360.78,371.41
2023-03-21 22:11:31.242000,L9,334.14,341.68,354.87,364.86,373.61
2023-05-15 22:17:12.111000,L9,,352.08,344.61,354.90,357.31
2023-05-16 22:10:40.417000,L8,,356.53,352.81,319.34,375.77
2023-05-23 22:16:53.942000,L8,,,,338.99,306.51
2023-05-24 22:10:53.254000,L9,,,,359.41,368.67
2023-05-31 22:17:04.101000,L9,,344.55,334.23,347.15,351.65
2023-06-09 22:10:48.959000,L9,,351.36,352.09,362.42,371.76
2023-07-02 22:17:05.775000,L9,,346.73,335.81,345.95,350.78
2023-07-10 22:17:17.518000,L8,,346.27,338.57,352.43,353.70
2023-07-11 22:11:00.406000,L9,,,348.49,363.52,371.38
2023-07-18 22:17:12.131000,L9,,349.38,344.89,348.22,352.79
2023-07-26 22:17:23.328000,L8,315.87,349.66,350.39,352.15,355.87
2023-07-27 22:11:03.005000,L9,,353.06,317.95,361.22,369.32
2023-08-03 22:17:19.817000,L9,316.26,345.95,348.71,350.74,355.13
2023-08-11 22:17:27.875000,L8,,338.87,312.62,346.47,352.22
2023-08-20 22:11:23.591000,L8,,,,354.44,364.25
2023-08-28 22:11:20.303000,L9,,350.81,329.07,361.41,370.52
2023-09-12 22:17:38.225000,L8,,344.77,339.57,349.56,353.80
2023-09-13 22:11:29.496000,L9,341.28,350.96,351.94,364.42,372.61
2023-09-20 22:17:40.026000,L9,340.17,343.45,326.04,344.37,347.17
2023-09-28 22:17:43.092000,L8,336.23,342.85,318.61,342.90,345.67
2023-09-29 22:11:26.883000,L9,343.22,352.90,329.29,361.79,370.15
2023-10-07 22:11:33.192000,L8,342.63,344.01,322.22,359.29,368.30
2023-10-14 22:17:45.774000,L8,528.77,387.37,396.19,385.46,376.09
2023-10-15 22:11:39.127000,L9,338.48,341.53,328.74,360.46,369.96
2023-10-22 22:17:50.479000,L9,334.49,336.39,312.60,340.68,342.28
2023-11-15 22:17:47.856000,L8,337.42,337.74,303.86,311.89,
2023-11-24 22:11:40.049000,L8,342.84,344.30,329.57,359.95,368.40
2023-12-17 22:17:48.418000,L8,339.24,335.66,333.49,341.79,343.45
2023-12-18 22:11:45.147000,L9,334.95,343.29,341.70,361.40,369.25
2024-01-10 22:17:52.010000,L9,342.37,333.21,334.22,343.68,345.37
2024-01-11 22:11:32.492000,L8,341.36,337.85,348.53,359.71,366.21
2024-02-03 22:17:41.059000,L8,333.36,324.43,335.99,343.89,345.54
2024-02-04 22:11:43.788000,L9,335.47,335.40,349.51,359.61,368.02
2024-02-11 22:17:53.113000,L9,335.20,329.50,333.89,342.98,345.85
2024-02-12 22:11:30.284000,L8,,,349.58,360.01,369.60
2024-02-19 22:17:39.652000,L8,471.80,350.76,356.07,358.34,360.70
2024-03-30 22:17:36.478000,L9,,334.85,335.80,345.40,349.51
2024-04-08 22:11:23.266000,L9,,,,357.35,369.09
2024-04-15 22:17:28.257000,L9,,,302.89,341.89,343.97
2024-04-16 22:10:55.356000,L8,,306.99,346.54,364.10,372.34
2024-04-23 22:17:03.194000,L8,,336.81,333.15,344.62,348.38
2024-05-01 22:17:11.831000,L9,,336.95,308.10,344.69,346.74
2024-05-02 22:10:44.568000,L8,,,,358.72,335.42
2024-05-09 22:16:51.826000,L8,,342.03,334.12,346.59,349.83
2024-05-10 22:11:00.825000,L9,,348.36,348.43,364.20,370.62
2024-05-17 22:17:03.987000,L9,,342.29,317.68,345.19,350.35
2024-05-18 22:10:31.990000,L8,,347.84,317.79,362.70,371.01
2024-05-26 22:10:48.268000,L9,,351.10,314.95,361.44,368.31
2024-06-26 22:16:52.651000,L8,,351.53,342.74,351.91,355.32
2024-06-27 22:10:29.087000,L9,,356.75,348.72,363.03,371.39
2024-07-05 22:10:45.435000,L8,,352.12,348.26,362.81,370.47
2024-08-05 22:17:06.640000,L9,,348.71,337.47,345.13,350.90
2024-08-22 22:11:10.580000,L8,,359.27,353.99,364.61,374.95
2024-08-29 22:17:21.978000,L8,328.93,346.53,313.67,343.94,347.20
2024-09-22 22:17:21.161000,L9,344.02,345.07,311.45,340.94,343.97
2024-09-23 22:11:18.739000,L8,341.56,354.00,321.13,358.46,370.06
2024-11-01 22:17:31.195000,L8,343.70,341.76,310.04,340.17,344.39
2024-11-25 22:17:51.900000,L9,,,,340.97,344.69
2024-12-03 22:17:45.212000,L8,340.34,329.48,313.43,310.76,
2024-12-04 22:11:36.525000,L9,336.84,340.67,322.56,358.42,368.45
2024-12-28 22:11:26.745000,L8,341.18,337.15,329.84,360.28,370.02
2025-01-05 22:11:31.099000,L9,341.17,341.42,326.95,358.21,369.66
2025-01-12 22:17:45.559000,L9,468.45,343.78,337.58,348.36,353.78
2025-01-28 22:17:42.532000,L9,333.00,,,,
2025-01-29 22:11:28.545000,L8,465.85,362.08,361.48,,
2025-02-06 22:11:31.478000,L9,338.89,343.06,325.46,359.01,368.31
2025-02-13 22:17:46.901000,L9,340.03,339.99,325.62,342.89,345.94
2025-02-21 22:17:31.397000,L8,337.34,340.71,326.07,344.68,349.72
2025-02-22 22:11:33.420000,L9,,280.88,324.48,367.42,364.45
2025-03-01 22:17:39.455000,L9,344.17,,,,
2025-03-09 22:17:26.663000,L8,329.18,337.96,314.41,343.08,346.26
2025-03-10 22:11:28.326000,L9,355.82,364.34,366.39,374.79,388.61
2025-03-25 22:17:16.100000,L8,348.08,350.55,357.11,366.68,365.66
2025-04-19 22:10:53.223000,L8,,,,,358.63
2025-05-04 22:17:17.676000,L9,,345.31,323.03,346.22,350.09
2025-05-12 22:16:59.753000,L8,,347.08,338.99,346.43,352.73
2025-05-20 22:17:06.544000,L9,,348.96,340.08,351.06,353.60
2025-05-21 22:10:52.095000,L8,,356.25,352.40,364.55,372.36
2025-05-29 22:10:51.794000,L9,,354.86,317.98,359.35,366.47
2025-06-05 22:17:00.261000,L9,,346.62,334.74,344.59,349.34
2025-06-06 22:10:54.888000,L8,,356.46,350.59,366.03,370.90
2025-06-13 22:17:12.853000,L8,,346.99,335.15,345.82,351.68
2025-06-21 22:17:14.951000,L9,317.42,363.95,375.18,368.13,368.54
2025-06-22 22:11:07.771000,L8,,335.54,353.18,363.65,371.87
2025-06-29 22:17:21.081000,L8,,,,339.40,340.46
2025-06-30 22:11:07.788000,L9,,307.72,351.52,359.29,366.54
2025-07-23 22:17:27.519000,L9,,315.64,334.32,344.49,350.13
2025-07-24 22:11:17.990000,L8,292.47,356.64,361.30,373.67,379.40
2025-08-01 22:11:18.967000,L9,,350.06,352.91,365.31,372.95
2025-08-09 22:11:25.572000,L8,,,,355.76,363.26
2025-08-16 22:17:38.702000,L8,,,313.73,341.46,338.87
2025-08-24 22:17:43.028000,L9,,335.81,302.85,342.99,345.36
2025-09-18 22:11:37.859000,L9,332.21,349.54,350.06,362.29,372.67
2025-10-03 22:17:49.249000,L8,334.53,341.82,330.40,344.10,345.83
2025-10-04 22:11:42.144000,L9,340.95,350.72,336.39,357.17,368.06
2025-10-19 22:17:50.450000,L8,329.19,337.32,329.43,343.14,346.91
2025-11-04 22:17:53.875000,L8,342.29,342.04,322.79,343.56,346.39
2025-11-05 22:11:46.482000,L9,337.73,342.46,316.76,289.97,366.94
2025-11-13 22:11:40.635000,L8,345.45,347.31,350.56,363.41,371.06
