dates,nzd0305-0000,nzd0305-0001,nzd0305-0002,nzd0305-0003,nzd0305-0004,nzd0305-0005,nzd0305-0006,nzd0305-0007,nzd0305-0008,nzd0305-0009,nzd0305-0010,nzd0305-0011,nzd0305-0012,nzd0305-0013,nzd0305-0014,nzd0305-0015,nzd0305-0016,nzd0305-0017,nzd0305-0018,nzd0305-0019,nzd0305-0020,nzd0305-0021,nzd0305-0022,nzd0305-0023,nzd0305-0024,nzd0305-0025,nzd0305-0026,nzd0305-0027,nzd0305-0028,nzd0305-0029,nzd0305-0030,nzd0305-0032,nzd0305-0033,nzd0305-0031,nzd0305-0034,nzd0305-0035,nzd0305-0036,nzd0305-0037,satname
2001-01-05 21:51:04+00:00,348.04200000000003,334.1666666666667,305.9,322.64,315.758,318.05,319.6516666666667,309.37600000000003,314.2816666666667,337.725,360.5,332.515,329.0466666666667,328.36,208.68,317.125,318.93333333333334,,304.71250000000003,331.64,333.0675,349.76,349.30500000000006,,352.28,339.765,335.21,331.2,331.465,334.4275,335.98749999999995,331.195,348.6,351.20500000000004,,316.84,212.105,270.645,L7
2001-01-21 21:51:10+00:00,353.654,338.9033333333333,319.195,330.5025,321.558,323.72400000000005,325.74333333333334,316.45400000000006,320.4733333333333,339.59,364.81,316.51,332.595,334.92,208.68,328.64,330.7833333333333,,309.3066666666667,339.59000000000003,333.0675,349.76,349.30500000000006,,352.28,351.115,324.385,326.41,335.186,340.7975,344.64,311.9,,354.4333333333334,347.11,339.005,210.39,270.645,L7
2001-04-04 21:44:30+00:00,363.47,339.21,329.66499999999996,333.71000000000004,332.4166666666667,333.6133333333334,330.28,329.14500000000004,326.18499999999995,,,,,,,344.73,346.71,,286.76,347.54,328.32,,,,,362.89,313.56,312.04,352.06999999999994,353.57000000000005,360.06333333333333,,,369.94,347.11,342.58,207.98,,L7
2001-04-20 21:44:34+00:00,356.855,341.45666666666665,325.97999999999996,325.4375,324.78000000000003,329.70000000000005,324.46999999999997,318.16333333333336,326.18499999999995,342.09,346.51,,321.94,333.49,267.97,326.49,338.835,335.17,286.76,347.54,338.705,351.71,360.82,,366.77,360.225,303.58500000000004,312.95000000000005,342.12999999999994,345.88000000000005,357.33,,,362.875,341.79,344.085,207.98,,L7
2001-04-27 21:50:43+00:00,353.42333333333335,340.4775,326.0125,323.056,323.168,328.77200000000005,322.875,318.4475,324.2366666666666,340.48,333.72,350.36,325.895,331.02,300.475,317.8833333333334,338.835,335.17,288.885,342.96500000000003,338.7,352.57,358.66499999999996,,354.38,355.9633333333333,303.58500000000004,323.66333333333336,341.73,344.6325,355.078,,,357.79333333333335,341.79,342.8733333333333,207.98,,L7
2001-05-13 21:50:33+00:00,348.565,340.05,325.18999999999994,323.056,323.168,328.77200000000005,322.97799999999995,316.53000000000003,320.98749999999995,336.48,333.72,350.36,327.62,326.84999999999997,306.50333333333333,317.8833333333334,338.835,335.17,288.885,341.7166666666667,337.28249999999997,349.15000000000003,358.4433333333333,,354.38,346.62,297.74333333333334,323.66333333333336,334.95799999999997,343.004,353.02833333333336,312.23,349.57,357.79333333333335,339.1566666666667,341.435,208.725,,L7
2001-05-22 21:44:18+00:00,350.412,340.05,326.37166666666667,320.1933333333333,320.96333333333337,329.045,320.32166666666666,314.34999999999997,314.378,336.48,333.72,350.36,327.62,322.125,306.50333333333333,317.8833333333334,338.835,335.17,293.68333333333334,336.9075,337.28249999999997,349.15000000000003,358.4433333333333,,354.38,341.14,297.74333333333334,330.24,329.83,343.004,352.5942857142857,312.23,349.57,358.5875,339.1566666666667,339.794,208.725,,L7
2001-07-25 21:43:42+00:00,345.794,338.79249999999996,323.85,309.79249999999996,316.3,329.87199999999996,315.838,306.478,306.075,337.84749999999997,336.6166666666667,345.475,325.28,322.11199999999997,309.91,306.44,324.335,335.17,297.145,333.3633333333334,340.27,350.125,358.2025,356.01,343.41,334.092,289.83500000000004,330.71750000000003,313.73400000000004,333.2025,347.28666666666663,312.23,342.605,349.48249999999996,331.93333333333334,336.13800000000003,209.47,,L7
2001-10-29 21:42:45+00:00,344.0566666666667,335.8399999999999,324.8433333333333,320.09,319.11999999999995,325.80999999999995,316.0833333333333,305.63000000000005,301.32,335.2149999999999,342.41,340.59,324.66499999999996,316.17333333333335,319.345,310.4,317.71,347.6,303.28,330.85,333.03,347.68,357.74,356.01,321.47,321.82,319.145,331.96000000000004,301.9633333333333,340.5166666666667,346.3125,312.23,342.605,347.24499999999995,329.66499999999996,331.55,209.47,,L7
2002-02-18 21:43:18+00:00,340.61,326.65,302.38,319.96500000000003,320.71000000000004,313.12,310.93,299.27,301.0,326.79,354.71,351.18,325.26,322.91,322.94,,,321.755,,331.26,331.57,341.19,343.04,351.02,341.93,333.23,340.225,,300.69,360.13,356.96,344.23,344.78,328.99,328.08,323.37,,286.0,L7
2002-02-25 21:49:35+00:00,340.61,326.65,302.38,319.96500000000003,320.71000000000004,313.12,310.93,299.27,301.0,326.79,354.71,351.18,325.26,322.91,322.94,,,321.755,,331.26,331.57,341.19,343.04,351.02,341.93,333.23,347.0166666666667,,300.69,360.13,370.44,344.23,344.78,328.99,328.08,323.37,197.23,257.24,L7
2002-03-06 21:43:23+00:00,340.61,326.65,320.525,325.07666666666665,325.69,325.12,310.93,299.27,301.0,326.79,354.71,351.18,325.26,322.91,322.94,,,321.755,,331.26,331.57,341.19,343.04,351.02,341.93,348.995,350.875,,300.69,359.05,367.3633333333333,344.23,344.78,346.315,339.05499999999995,323.37,197.23,257.24,L7
2002-04-14 21:49:26+00:00,340.61,326.65,328.0466666666667,325.07666666666665,328.8325,328.9266666666667,310.93,299.27,301.0,326.79,354.71,351.18,325.26,322.91,322.94,,,321.755,,331.26,331.57,341.19,360.245,351.02,341.93,348.995,350.875,,300.69,360.0466666666667,366.8775,344.23,344.78,346.315,339.05499999999995,323.37,197.23,257.24,L7
2002-05-09 21:43:16+00:00,343.56,330.405,324.835,319.68666666666667,325.62,327.5,310.93,303.22,308.655,326.79,356.945,351.58500000000004,332.945,329.0,322.94,331.43,334.3,315.645,334.15,335.48,343.03499999999997,349.90999999999997,361.3,359.30499999999995,341.93,351.18333333333334,350.42333333333335,306.05,311.84000000000003,354.03000000000003,363.455,344.23,344.78,347.93,339.05499999999995,323.37,199.86,256.18,L7
2002-09-05 21:48:38+00:00,346.51,334.16,329.145,319.08,331.76,329.88,,307.17,316.31,,359.18,351.99,340.63,335.09,,331.43,334.3,335.38,334.26,339.7,354.5,355.875,370.43000000000006,367.59,,355.56,,306.05,322.99,352.06000000000006,354.345,,,351.16,,,202.49,254.06,L7
2002-09-14 21:42:19+00:00,346.51,337.015,327.9766666666667,320.57,327.38999999999993,327.94,319.87,303.735,316.885,338.55,358.85,351.99,339.78,333.115,,326.315,334.525,335.38,333.83666666666664,340.105,351.615,355.1233333333333,365.15333333333336,366.445,359.46,355.56,344.92,324.645,331.66499999999996,345.97,347.77666666666664,353.3,351.86,349.17,331.58,333.16,202.49,254.06,L7
2002-09-30 21:42:11+00:00,347.195,336.19666666666666,323.805,317.52666666666664,323.03749999999997,326.395,317.22,303.2166666666667,314.32666666666665,335.92,358.0366666666667,355.21500000000003,337.6766666666667,333.06,,322.12666666666667,331.49,335.38,329.3825,339.33,349.53000000000003,353.625,360.94000000000005,364.49,354.345,348.235,341.78499999999997,329.5366666666667,333.0233333333333,342.14250000000004,345.95000000000005,351.935,351.86,348.65333333333336,331.58,333.16,202.07999999999998,255.27499999999998,L7
2002-10-16 21:42:12+00:00,347.195,336.19666666666666,317.37666666666667,317.52666666666664,317.9633333333333,323.0133333333333,317.22,304.3225,316.265,322.23,358.0366666666667,355.21500000000003,337.6766666666667,333.78999999999996,,322.12666666666667,331.49,335.38,329.3825,339.33,349.53000000000003,353.625,355.4366666666667,364.49,354.345,348.235,341.78499999999997,329.5366666666667,333.0233333333333,335.51000000000005,339.46000000000004,351.935,351.86,348.65333333333336,331.58,333.16,202.07999999999998,255.27499999999998,L7
2002-12-10 21:48:53+00:00,347.19,337.21500000000003,318.46500000000003,316.75,314.31499999999994,327.11,321.1033333333333,306.865,316.63,322.23,358.50666666666666,360.5,339.11333333333334,334.89250000000004,344.36,326.50333333333333,329.2866666666667,,332.815,341.62999999999994,347.0450000000001,351.95666666666665,351.45000000000005,362.94000000000005,354.345,345.185,341.78499999999997,341.36999999999995,340.42333333333335,329.8966666666667,337.55500000000006,351.935,351.86,347.4,331.58,340.915,201.67,256.49,L7
2003-02-05 21:43:05+00:00,347.19,337.21500000000003,318.46500000000003,316.75,314.31499999999994,329.395,321.475,309.052,318.408,322.23,358.5525,359.8866666666667,339.8525,336.16999999999996,341.615,329.96000000000004,331.3775,,333.524,341.31,347.0450000000001,351.95666666666665,354.33666666666664,363.90333333333336,357.68333333333334,345.185,343.6066666666666,342.19,340.42333333333335,329.8966666666667,337.55500000000006,351.935,351.86,347.4,331.58,340.915,201.67,256.49,L7
2003-02-21 21:43:08+00:00,336.84999999999997,329.12000000000006,321.0366666666667,315.24333333333334,316.87999999999994,324.196,321.774,309.9433333333333,318.52666666666664,307.15000000000003,358.5525,359.8866666666667,340.348,334.99,329.5933333333333,324.84000000000003,334.12,,318.71,341.31,344.28999999999996,346.125,353.14,363.2075,357.68333333333334,345.185,343.6066666666666,342.19,341.2425,329.64,337.55500000000006,351.935,351.86,341.65333333333336,331.58,340.915,209.63,287.025,L7
2003-03-16 21:49:22+00:00,337.21500000000003,325.31666666666666,317.03,310.79333333333335,305.8333333333333,322.42600000000004,320.3,308.85999999999996,316.525,296.6833333333334,356.585,357.4125,338.88599999999997,334.655,329.5933333333333,325.75,330.5,,305.34000000000003,340.1475,340.9866666666667,341.72333333333336,351.2975,361.53999999999996,355.71000000000004,343.07666666666665,342.94999999999993,339.73249999999996,333.845,326.46750000000003,330.615,348.26,,338.56666666666666,,339.59000000000003,209.63,290.35999999999996,L7
2003-03-25 21:43:05+00:00,339.908,328.37,309.3975,311.05,302.3225,322.60333333333335,318.1233333333334,308.9771428571429,315.76714285714286,293.8075,356.585,357.4125,339.31333333333333,333.8085714285714,329.5933333333333,325.75,325.425,,303.27000000000004,340.1475,340.9866666666667,341.72333333333336,351.2975,361.53999999999996,355.71000000000004,344.1,332.1233333333333,335.274,331.56000000000006,326.96400000000006,320.99,337.53666666666663,,338.56666666666666,,328.7866666666667,213.82000000000002,283.625,L7
2003-05-03 21:49:25+00:00,340.046,330.1875,313.0325,313.88,307.4125,324.24833333333333,319.3016666666667,312.05333333333334,317.03333333333336,293.28333333333336,356.64333333333326,357.07,340.48199999999997,333.546,329.5933333333333,332.2025,327.4866666666667,326.88,300.71999999999997,340.93666666666667,338.8,338.02000000000004,351.3875,361.85999999999996,358.95000000000005,344.88,328.86,327.948,327.096,326.774,318.16,331.02,,334.04,,328.7866666666667,252.19333333333336,292.67,L7
2003-07-30 21:37:21+00:00,338.4325,330.52599999999995,312.848,314.13399999999996,307.4125,321.996,315.875,309.5983333333333,314.995,302.9775,355.6466666666667,354.32500000000005,338.79799999999994,330.96400000000006,322.21,323.5725,326.5566666666667,326.88,294.75,338.105,337.1033333333333,337.0,348.664,360.085,356.45,342.59499999999997,329.23333333333335,322.684,320.93,325.066,316.9775,335.3533333333333,,332.82,,321.24,270.46500000000003,301.9175,L5
2003-08-15 21:37:36+00:00,339.37,330.0,311.97333333333336,313.325,307.63,318.402,312.99499999999995,306.97166666666664,311.72,308.51800000000003,355.07666666666665,353.1,337.33399999999995,325.602,317.1,313.9925,322.7366666666667,324.18,290.04799999999994,333.875,338.0875,338.825,344.45799999999997,357.4925,351.1966666666667,341.784,319.9466666666667,314.072,317.1766666666667,322.27500000000003,314.534,336.26,,330.235,,323.735,282.428,307.832,L5
2003-10-18 21:38:36+00:00,346.1266666666667,332.1925,312.95000000000005,314.895,316.3433333333333,326.16666666666663,314.615,308.4175,312.9725,334.265,359.3333333333333,361.875,333.03333333333336,320.5966666666667,327.215,310.7075,321.00750000000005,323.08,319.00666666666666,340.275,341.8533333333333,345.06,344.39250000000004,358.83,351.49666666666667,338.85499999999996,325.06333333333333,304.46750000000003,309.515,317.03249999999997,313.435,344.2266666666667,357.75,331.3566666666666,337.07,329.3066666666667,327.0075,331.21666666666664,L5
2003-12-14 21:33:02+00:00,350.73,334.0675,312.9075,315.65,314.65333333333336,326.71666666666664,312.49,303.975,308.88,331.6275,357.3575,358.52,335.7425,325.3525,330.7733333333333,305.4775,317.9375,326.33666666666664,319.39,336.89000000000004,339.67,343.8,341.8025,356.8825,349.77750000000003,339.6875,328.6575,305.44,312.9175,316.355,309.4625,340.595,349.28,330.07,331.41999999999996,326.4325,326.85749999999996,328.91999999999996,L5
2003-12-30 21:33:12+00:00,350.165,334.586,312.948,315.734,316.6825,328.0175,314.798,305.582,309.946,332.662,355.594,356.2825,335.81800000000004,325.184,329.27,305.646,318.51599999999996,328.8175,320.58000000000004,337.4775,340.918,345.596,343.254,356.476,348.968,339.35,327.62600000000003,298.664,313.18999999999994,317.38,310.36,341.024,348.98,330.522,332.75,326.334,325.13199999999995,327.596,L5
2004-01-15 21:33:14+00:00,351.602,335.8566666666667,314.3016666666667,316.26666666666665,317.846,328.00199999999995,315.06333333333333,304.78333333333336,309.63,330.71,354.97,355.504,336.03333333333336,327.37,328.216,304.98,318.6433333333333,329.82,319.06666666666666,336.306,339.57,344.8433333333333,342.37833333333333,355.40166666666664,348.06,338.37333333333333,328.8616666666667,292.73833333333334,313.05333333333334,318.9066666666667,310.98499999999996,339.93333333333334,347.2125,330.54333333333335,332.295,325.5,323.8833333333333,327.07166666666666,L5
2004-03-19 21:33:35+00:00,353.524,339.466,316.446,318.174,319.55,330.066,319.03599999999994,305.78599999999994,311.15,331.148,354.2900000000001,355.454,336.84000000000003,330.736,329.804,307.304,318.432,331.96799999999996,320.984,337.746,341.36400000000003,348.47200000000004,344.66600000000005,356.51,346.47200000000004,338.72400000000005,330.53999999999996,288.694,316.768,322.352,311.63199999999995,340.45200000000006,348.04,332.77200000000005,332.295,325.56,322.616,325.962,L5
2004-04-20 21:34:19+00:00,354.576,342.134,317.0,319.626,320.116,328.842,317.142,304.022,308.81399999999996,327.988,352.266,353.712,338.97999999999996,331.53799999999995,332.28,311.684,319.816,333.036,319.83599999999996,334.996,338.466,346.256,342.36,355.344,342.354,341.286,333.27200000000005,291.43999999999994,316.93199999999996,325.26800000000003,312.938,339.22200000000004,346.006,330.618,330.7033333333334,324.57,319.33399999999995,326.01399999999995,L5
2004-06-23 21:36:10+00:00,351.344,339.136,313.8,318.51599999999996,319.488,327.36800000000005,316.846,303.952,308.96999999999997,331.32,353.654,354.746,336.884,328.98199999999997,330.8775,312.764,318.686,331.486,319.832,336.726,340.674,347.33599999999996,344.35,356.59000000000003,342.40000000000003,340.44399999999996,332.858,293.52,311.56800000000004,324.07800000000003,312.336,342.554,348.242,332.178,334.7066666666667,326.728,318.67,328.1139999999999,L5
2004-07-25 21:37:01+00:00,349.3175,338.93666666666667,310.22249999999997,318.655,317.515,324.92,315.39500000000004,302.37,308.04499999999996,331.7325,355.2625,357.25666666666666,336.1375,324.66,337.375,313.34499999999997,316.52,330.04,323.355,338.485,342.4575,348.4575,345.6,360.26000000000005,344.5425,343.28999999999996,335.6275,313.45,309.8925,323.59,311.96000000000004,346.1775,350.3066666666667,333.8875,337.78,329.78000000000003,317.91999999999996,332.10249999999996,L5
2004-10-20 21:45:16+00:00,347.22333333333336,335.875,310.34,318.28000000000003,320.04,324.03333333333336,317.4533333333333,305.98,310.6766666666667,333.6666666666667,357.75666666666666,358.73,333.2966666666667,324.2966666666667,332.46,309.46,316.69,330.7633333333333,325.32666666666665,340.9766666666667,346.21999999999997,350.17333333333335,349.05999999999995,361.6166666666666,351.3733333333333,340.57666666666665,335.16,318.25,309.81,319.91333333333336,311.8633333333334,345.74,354.25,335.6933333333333,336.88,331.15333333333336,314.57666666666665,334.48999999999995,L5
2005-01-17 21:40:37+00:00,348.1433333333334,337.07500000000005,311.38666666666666,316.23333333333335,320.56,325.19,322.08666666666664,311.5733333333333,311.01,333.54333333333335,357.34666666666664,355.70500000000004,333.54,325.73,328.51,297.7333333333333,316.23,334.53666666666663,330.23333333333335,342.99333333333334,348.16333333333336,353.7366666666667,351.32,359.8833333333334,352.26000000000005,339.96,332.59,306.2233333333333,314.78333333333336,321.52333333333337,314.17,346.28999999999996,355.28499999999997,336.59,338.365,330.14666666666665,315.42999999999995,335.4699999999999,L5
2005-02-18 21:41:06+00:00,349.68,338.08,316.74,316.05,322.97,325.4866666666667,324.07666666666665,312.9166666666667,308.1933333333333,334.1233333333333,357.19,355.16,333.57,329.77333333333337,328.5833333333333,301.34333333333336,316.26,335.29333333333335,326.7166666666667,343.905,346.97666666666663,351.71000000000004,351.49666666666667,357.75666666666666,349.6666666666667,339.9766666666667,330.3866666666667,289.8,318.08666666666664,322.52,314.73,344.0666666666666,351.0833333333333,335.73333333333335,338.365,326.75666666666666,319.265,329.125,L5
2005-05-09 21:41:44+00:00,349.98,339.71,319.17333333333335,318.05333333333334,326.03,328.6233333333333,324.68333333333334,311.93,306.2733333333333,334.74,354.91999999999996,352.5,334.0366666666667,330.28999999999996,330.3066666666667,308.07,317.87666666666667,335.66333333333336,326.6033333333333,344.82,344.8633333333333,348.11666666666673,347.7166666666667,353.99333333333334,349.0333333333333,341.21,329.91333333333336,288.4266666666667,315.2266666666667,324.5233333333333,317.59,345.83666666666664,349.2833333333333,335.66,336.32,323.3433333333333,318.12,324.265,L5
2005-05-25 21:41:52+00:00,349.07,338.66499999999996,316.5875,318.935,325.0675,328.22749999999996,322.21500000000003,309.91,306.375,334.605,356.10999999999996,353.59666666666664,333.97,328.6375,331.625,312.1675,317.9,333.575,325.2575,338.74,342.6675,346.03000000000003,345.7,352.82,348.485,341.1,329.6925,295.6375,310.3,323.06,317.1225,345.9475,349.3425,335.28499999999997,336.32,323.3433333333333,318.12,324.265,L5
2005-06-01 21:48:06+00:00,349.0325,337.522,315.61800000000005,319.32399999999996,324.70799999999997,328.06,321.06,309.88,306.69399999999996,334.82399999999996,356.53999999999996,353.8225,333.97,328.114,333.054,315.3,318.642,333.575,325.27200000000005,338.74,341.51,345.982,344.854,352.82,348.772,341.37600000000003,329.43199999999996,300.056,310.82399999999996,322.402,317.026,346.296,349.724,335.494,334.99333333333334,323.98749999999995,318.12,325.43666666666667,L5
2005-06-10 21:42:00+00:00,348.572,336.48999999999995,314.77833333333336,319.22999999999996,323.92833333333334,327.64,319.9016666666667,308.21166666666664,306.11833333333334,334.71666666666664,356.424,353.38,333.16999999999996,326.6116666666667,332.5983333333333,315.44,318.66,332.416,325.06333333333333,338.20666666666665,341.91,345.0133333333333,344.09666666666664,352.73400000000004,348.385,341.15333333333336,328.905,301.68833333333333,307.8966666666667,321.86833333333334,317.35,346.395,349.685,335.3383333333333,334.505,323.332,318.12,325.43666666666667,L5
2005-06-26 21:42:04+00:00,348.21166666666664,335.7985714285714,313.7085714285714,318.72428571428566,322.75857142857143,327.0257142857143,319.07428571428574,307.93142857142857,305.6614285714286,334.5571428571429,356.58166666666665,353.04833333333335,333.27,325.8128571428571,332.88142857142856,316.23999999999995,318.21000000000004,331.0233333333333,324.7314285714286,338.2925,340.86285714285714,343.93,343.8514285714286,352.75500000000005,348.17285714285714,341.07714285714286,329.7,304.23285714285714,302.0028571428571,321.5657142857143,317.0828571428571,346.0385714285714,348.67,334.5214285714286,332.896,322.935,310.9633333333333,323.99249999999995,L5
2005-07-12 21:42:11+00:00,347.52571428571434,335.21875,312.52250000000004,318.96125,322.63125,326.93625,318.14125,307.26,305.8625,334.59375,356.62857142857143,352.3957142857143,332.98857142857145,325.94124999999997,333.1175,317.365,317.6175,330.99142857142857,323.29625,337.966,340.1925,343.53375,343.7025,352.58,347.7075,340.92625,329.65625,305.885,300.95125,321.0325,317.40000000000003,346.0075,348.72375,334.63,333.35166666666663,323.3457142857143,310.9633333333333,324.346,L5
2005-07-28 21:42:21+00:00,346.67,334.47875,312.37874999999997,319.57124999999996,322.52375,326.81125,317.15250000000003,305.9325,305.74125000000004,334.25875,355.9957142857143,352.9928571428572,332.6571428571429,325.17875000000004,334.34625,320.38624999999996,317.4425,329.7157142857142,322.28875000000005,337.076,339.21625,341.8575,342.16875000000005,352.24285714285713,347.81249999999994,340.83124999999995,329.96625,309.66625,300.4325,320.5275,316.82625,345.66375000000005,347.96125,334.3525,331.87199999999996,323.1114285714285,304.2875,324.01166666666666,L5
2005-08-13 21:42:29+00:00,347.3175,333.89444444444445,312.0188888888889,319.0433333333333,321.74888888888887,326.2055555555555,316.5377777777778,305.0855555555556,305.7311111111111,333.98555555555555,356.33875,353.89375,333.08250000000004,325.7744444444445,333.87,319.4166666666667,316.8511111111111,329.28625,321.90222222222224,336.25333333333333,339.2922222222222,341.93555555555554,342.26222222222225,352.80999999999995,348.2366666666666,341.38666666666666,330.3522222222222,308.0022222222222,301.52555555555557,320.1411111111111,316.37222222222226,345.27222222222224,348.14222222222224,333.6433333333333,331.87199999999996,323.2425,304.2875,324.01166666666666,L5
2005-08-20 21:48:42+00:00,346.7942857142857,333.9577777777778,311.21111111111105,319.7477777777778,320.62333333333333,326.0422222222222,314.5577777777778,303.19666666666666,305.3455555555555,333.73222222222216,356.825,354.79375,333.885,326.09222222222223,335.2033333333333,319.7733333333333,317.46777777777777,328.47625,321.8211111111111,336.25333333333333,338.9055555555555,341.0577777777778,341.1077777777778,352.995,348.31125,342.4622222222222,331.1111111111111,310.4944444444444,301.49666666666667,319.5877777777778,315.26444444444445,345.2366666666667,348.9555555555556,332.61888888888893,331.68666666666667,322.72375,292.245,325.4316666666667,L5
2005-08-29 21:42:34+00:00,346.7942857142857,334.584,311.78499999999997,320.052,320.146,325.92600000000004,314.41499999999996,303.02599999999995,304.768,332.983,357.3455555555555,355.35999999999996,334.43666666666667,327.181,335.822,320.06000000000006,317.18,328.4577777777778,321.579,336.25333333333333,338.828,340.902,340.71500000000003,353.91555555555556,349.5122222222222,342.967,331.553,308.786,303.1,320.258,314.614,344.85699999999997,348.765,331.874,331.81857142857143,322.74111111111114,292.245,325.3342857142857,L5
