dates,satname,nzd0305-0000,nzd0305-0001,nzd0305-0002,nzd0305-0003,nzd0305-0004,nzd0305-0005,nzd0305-0006,nzd0305-0007,nzd0305-0008,nzd0305-0009,nzd0305-0010,nzd0305-0011,nzd0305-0012,nzd0305-0013,nzd0305-0014,nzd0305-0015,nzd0305-0016,nzd0305-0017,nzd0305-0018,nzd0305-0019,nzd0305-0020,nzd0305-0021,nzd0305-0022,nzd0305-0023,nzd0305-0024,nzd0305-0025,nzd0305-0026,nzd0305-0027,nzd0305-0028,nzd0305-0029,nzd0305-0030,nzd0305-0031,nzd0305-0032,nzd0305-0033,nzd0305-0034,nzd0305-0035,nzd0305-0036,nzd0305-0037
2000-05-03 21:46:43.127000,L7,362.49,348.09,335.58,332.64,336.26,338.25,338.22,353.42,306.02,363.79,374.03,358.65,367.75,343.63,347.69,335.62,349.65,347.47,342.70,339.59,357.91,368.93,375.49,378.15,379.24,369.83,370.93,358.49,357.51,354.64,359.45,365.29,373.73,377.97,347.35,340.94,368.56,368.57
2000-05-19 21:46:31.829000,L7,353.03,351.17,327.17,333.12,326.33,337.37,334.64,339.54,346.03,365.31,385.34,374.58,352.64,351.23,355.83,353.84,346.60,346.90,363.18,362.80,368.65,415.00,410.70,381.35,378.00,372.87,372.86,372.96,362.88,356.89,370.12,358.50,383.46,380.79,399.56,357.07,355.54,379.53
2000-05-26 21:52:36.566000,L7,343.78,332.31,307.33,309.27,303.80,332.38,314.72,309.51,295.93,337.47,367.26,362.21,340.82,337.64,343.20,342.28,341.06,343.07,324.01,351.29,354.20,361.55,377.00,376.72,369.74,363.48,313.83,,308.33,320.73,302.10,325.94,363.83,364.71,354.95,343.78,350.70,354.85
2000-07-13 21:52:07.753000,L7,359.40,343.88,327.75,330.90,330.11,335.57,328.57,325.85,326.59,354.65,376.70,372.98,352.98,355.35,353.55,349.25,350.73,346.93,347.05,352.76,363.62,366.25,372.81,384.36,381.58,377.93,369.52,364.45,351.95,353.91,350.51,358.15,378.06,380.64,363.25,360.47,365.27,362.27
2000-07-29 21:51:50.349000,L7,359.22,348.80,335.52,335.47,333.40,347.21,347.55,338.54,331.60,376.89,392.24,389.32,360.14,346.57,358.05,355.11,354.00,357.89,359.19,372.82,370.37,373.48,382.08,379.02,376.44,368.98,364.88,358.49,363.75,365.19,358.54,364.86,381.33,379.50,359.43,356.34,351.19,360.76
2000-08-07 21:45:32.940000,L7,350.31,337.73,315.80,329.89,325.62,330.13,322.47,317.44,314.16,348.29,363.70,363.81,354.53,343.60,351.28,338.26,347.68,341.65,345.26,338.95,345.61,377.18,364.86,371.32,368.02,356.78,358.00,353.25,349.99,351.02,343.77,357.46,422.69,360.47,372.54,361.33,347.98,352.08
2000-08-14 21:51:44.223000,L7,372.68,362.41,349.05,341.06,336.73,346.76,356.27,354.82,362.05,358.74,378.44,372.48,360.32,364.39,373.05,363.58,368.19,388.90,396.84,396.13,388.96,369.21,376.93,387.21,392.90,374.42,363.69,364.78,359.95,358.79,356.42,370.06,382.17,376.74,354.36,356.56,358.66,375.53
2000-09-15 21:51:13.624000,L7,354.70,336.95,331.00,319.54,320.15,324.18,323.59,312.65,318.37,340.04,360.13,361.18,342.55,346.53,344.80,334.61,334.12,341.74,335.40,347.97,356.82,360.32,361.03,368.54,361.19,350.57,345.29,344.06,341.47,336.50,336.76,351.95,356.92,367.85,342.01,343.02,340.83,344.92
2000-10-26 21:44:46.815000,L7,431.74,367.49,352.27,343.24,354.34,350.01,346.13,345.62,348.20,369.52,,,373.13,354.93,360.53,362.70,373.68,361.28,372.31,373.61,367.39,375.51,378.56,387.86,384.13,373.50,361.04,365.07,365.63,358.51,401.26,406.07,397.28,384.34,365.63,361.50,365.63,375.31
2000-12-04 21:50:58.069000,L7,410.78,338.64,325.66,324.95,313.38,317.04,328.02,330.58,328.68,358.05,368.58,373.63,363.46,359.66,358.32,375.63,369.44,367.10,402.82,,398.21,378.41,386.58,389.14,388.64,385.77,381.49,379.39,371.93,368.92,397.45,385.19,380.08,376.78,368.21,356.19,356.96,384.37
2000-12-13 21:44:52.270000,L7,335.25,325.34,290.56,304.09,304.95,307.13,313.17,300.68,304.19,323.12,354.96,353.76,334.61,323.62,327.02,,,,,332.60,336.80,346.81,344.46,357.63,348.96,340.98,335.74,,322.78,320.80,322.08,335.56,313.46,356.43,337.96,328.64,335.85,337.93
2001-01-05 21:51:04.492000,L7,352.78,388.92,355.26,351.49,367.90,374.09,367.23,355.99,342.75,356.88,379.81,381.83,365.13,365.40,364.11,323.45,358.54,349.90,300.31,363.55,337.05,390.51,395.36,395.62,383.09,402.40,402.48,398.86,391.71,394.62,342.27,393.98,397.96,386.60,388.77,388.44,387.77,371.42
2001-01-21 21:51:10.359000,L7,369.19,356.80,356.92,351.51,353.02,353.78,351.32,343.49,334.51,363.84,379.70,395.17,360.95,360.59,358.14,356.54,364.68,360.59,372.12,395.38,386.01,382.32,407.04,391.80,386.55,376.82,371.94,359.35,360.07,356.95,360.16,415.21,426.46,389.48,357.38,354.89,353.60,
2001-04-04 21:44:30.925000,L7,364.81,354.29,347.17,342.81,338.72,349.85,348.72,337.95,341.52,354.66,379.21,384.26,363.25,359.53,362.09,361.99,371.27,354.40,362.83,370.95,367.38,377.25,377.81,383.57,379.57,372.60,369.93,367.80,360.17,358.67,359.99,376.54,383.80,387.95,366.43,358.50,359.97,371.40
2001-04-20 21:44:34.614000,L7,361.54,355.93,349.41,346.70,351.97,328.34,346.22,328.69,292.34,348.37,359.42,371.73,334.67,347.30,353.73,342.12,342.21,346.05,360.08,357.16,357.71,365.13,370.69,381.40,376.86,375.26,363.71,365.00,358.64,351.89,358.34,365.76,369.62,380.34,349.97,357.30,358.54,364.58
2001-04-27 21:50:43.832000,L7,357.12,359.35,333.68,333.46,322.30,333.70,326.38,330.27,326.24,347.70,340.16,358.34,340.35,338.57,342.84,336.37,339.31,336.14,336.16,350.97,352.13,361.78,366.67,358.84,354.54,363.78,353.85,355.42,350.37,320.04,331.64,326.94,323.55,343.39,353.92,350.24,353.23,360.99
2001-05-13 21:50:33.259000,L7,344.98,332.31,301.78,310.40,312.24,316.11,324.55,309.13,311.96,333.46,352.50,346.67,337.89,317.76,326.16,324.39,324.79,327.49,301.09,338.58,341.21,349.17,360.66,368.00,329.13,334.04,347.86,338.33,315.75,331.60,337.38,349.57,351.19,355.78,334.04,334.50,332.36,341.30
2001-05-22 21:44:18.615000,L7,352.15,349.18,327.76,310.09,316.89,334.42,317.02,314.90,297.65,341.22,347.06,362.88,352.16,317.37,367.10,352.77,362.84,331.79,316.19,331.59,331.19,374.33,354.42,394.15,381.79,345.12,358.56,353.62,343.02,359.51,357.16,366.55,381.47,381.63,363.53,334.41,380.47,316.37
2001-07-25 21:43:42.718000,L7,326.92,331.11,298.97,308.72,300.07,319.33,312.96,293.53,288.92,334.60,349.24,343.35,322.63,318.95,327.72,316.28,320.01,338.89,300.51,327.85,341.71,355.53,353.91,359.70,327.24,,,,,,,,355.83,343.55,334.47,328.98,336.88,320.29
2001-09-18 21:49:05.242000,L7,423.03,348.75,332.42,333.95,329.48,338.96,333.00,329.32,335.26,364.68,370.37,362.50,366.96,347.59,349.35,352.46,350.31,348.57,349.10,348.76,358.93,363.08,367.43,376.31,374.13,374.78,351.96,360.71,356.41,357.17,356.78,360.65,370.60,377.10,352.89,345.67,346.09,353.20
2001-10-04 21:48:54.017000,L7,355.55,347.58,339.79,334.89,330.76,347.68,348.51,331.07,338.75,350.57,369.58,373.21,360.77,353.78,356.89,355.36,353.20,368.70,356.38,365.43,375.03,375.34,375.70,379.97,372.37,365.49,359.99,365.61,362.23,357.70,367.41,368.86,369.99,378.71,360.12,353.03,354.87,367.09
2001-10-29 21:42:45.257000,L7,413.93,370.63,363.79,346.30,355.08,350.97,341.86,336.94,376.96,364.52,376.58,399.33,362.45,371.91,382.87,378.83,360.88,354.97,369.83,397.49,,,,413.34,388.92,383.32,415.28,405.32,374.58,367.68,376.58,421.17,402.89,388.85,384.89,374.85,398.85,393.56
2002-01-17 21:43:16.786000,L7,355.60,342.56,332.99,324.59,331.15,,,,,349.09,349.58,340.05,401.70,,347.15,336.79,342.59,344.12,344.78,346.10,355.17,360.02,366.98,370.32,365.06,363.28,356.75,352.96,351.13,350.68,301.06,356.81,359.14,364.74,352.36,346.71,347.14,351.43
2002-02-02 21:43:18.682000,L7,349.98,341.18,323.14,313.84,316.09,323.51,321.90,314.29,314.00,331.38,347.19,333.59,335.94,340.01,337.47,329.85,331.59,340.53,322.50,338.59,339.98,,,,,,,,,,,,,,,,,
2002-02-18 21:43:18.247000,L7,322.60,322.41,287.30,293.22,294.06,303.70,294.32,285.50,291.25,,343.78,345.54,315.89,300.49,,,,,,326.89,324.12,326.76,315.07,343.65,314.82,311.51,,,,,,,,,,,,
2002-02-25 21:49:35.857000,L7,367.28,362.56,363.30,354.80,340.21,338.69,323.93,348.18,361.86,365.62,383.12,398.55,382.30,350.05,337.86,353.63,375.07,359.92,352.50,385.20,360.68,414.99,384.55,378.68,376.21,377.57,364.97,367.68,386.08,369.85,391.43,,,,,394.68,354.27,366.33
2002-03-06 21:43:23.680000,L7,,,366.42,336.85,335.15,340.02,340.22,359.15,351.70,357.56,372.34,382.60,371.67,362.92,,,,,396.33,356.45,368.83,381.10,377.61,375.70,375.09,370.83,367.98,362.11,365.28,362.97,367.44,369.06,377.30,375.42,357.82,355.72,351.40,357.91
2002-03-22 21:43:16.355000,L7,330.20,318.78,295.01,294.41,292.45,304.90,289.27,284.77,286.32,324.09,349.94,353.55,314.74,293.32,322.72,287.48,315.00,338.49,280.78,,374.72,370.55,365.70,366.51,354.87,313.24,304.98,,,,,,353.15,364.22,338.50,308.23,298.09,335.66
2002-04-07 21:43:17.050000,L7,,,,,,,,,,,,,,,,383.65,387.06,373.95,377.61,386.53,375.67,391.97,391.70,387.67,390.53,374.64,372.13,363.21,362.63,360.39,402.89,399.98,391.61,391.60,364.65,359.13,364.00,373.86
2002-04-14 21:49:26.507000,L7,370.72,361.83,356.70,347.51,339.78,341.85,353.61,343.46,357.24,360.94,372.88,370.83,357.18,356.86,353.18,352.15,355.39,356.55,358.31,367.02,374.98,385.14,383.59,385.25,384.84,383.44,373.80,378.76,375.07,371.19,368.02,379.11,395.77,376.47,356.92,359.52,386.02,
2002-05-09 21:43:16.766000,L7,363.80,355.97,348.97,378.84,370.61,341.58,345.26,342.19,344.97,365.63,393.62,390.71,371.49,377.92,366.42,356.19,366.81,357.56,360.11,365.04,374.66,375.19,386.55,390.49,384.75,379.24,373.86,386.42,377.75,377.06,385.36,381.92,374.48,382.72,367.58,361.60,362.89,375.21
2002-07-19 21:48:57.399000,L7,359.37,346.90,329.31,332.59,332.94,334.63,329.63,323.17,344.60,360.62,382.11,376.49,361.95,353.13,357.96,354.42,357.74,352.56,355.89,359.39,367.15,367.34,371.54,382.53,373.94,365.96,359.95,365.32,350.52,352.75,352.83,362.81,376.12,382.30,360.91,356.25,353.67,365.31
2002-09-05 21:48:38.182000,L7,358.13,348.18,329.79,323.97,329.76,328.58,363.03,339.68,323.97,365.43,387.61,402.81,382.18,329.78,369.45,359.92,362.40,355.70,349.97,378.08,360.66,361.93,380.78,398.23,385.73,404.84,410.75,416.20,387.10,358.19,364.30,396.53,397.99,381.26,372.16,365.97,358.73,363.38
2002-09-14 21:42:19.037000,L7,356.75,338.37,324.84,345.53,319.66,323.72,331.22,310.12,326.25,340.66,357.88,369.61,348.97,343.31,346.33,330.61,339.68,345.79,339.82,345.45,352.86,355.56,358.45,371.81,364.69,357.86,351.28,349.20,344.72,342.39,336.77,351.77,356.73,360.86,341.25,340.71,349.66,352.54
2002-09-30 21:42:11.676000,L7,402.63,347.42,334.68,328.07,326.42,342.97,338.56,316.95,328.24,345.91,369.63,372.72,356.99,352.65,352.01,336.31,349.85,349.75,358.28,357.59,364.76,366.11,373.61,374.22,374.71,358.45,355.18,352.51,357.67,352.75,359.93,372.44,370.65,376.23,357.96,344.46,343.11,347.08
2002-10-16 21:42:12.654000,L7,342.46,344.35,294.96,320.54,378.72,361.64,346.55,318.38,328.23,303.02,,,,342.63,374.56,360.35,380.05,373.92,379.31,376.79,373.52,384.51,381.30,399.97,396.51,382.64,383.12,373.31,370.32,361.00,,,,,,,,
2002-10-23 21:48:27.128000,L7,359.15,351.27,328.88,335.11,334.08,337.37,330.97,320.92,330.11,348.47,372.94,369.89,356.55,352.93,352.34,347.60,354.64,349.93,356.82,371.06,373.43,377.96,367.53,378.08,377.19,370.08,361.73,353.07,352.69,344.58,355.46,376.54,368.95,368.17,346.39,344.17,351.14,351.86
2002-12-10 21:48:53.163000,L7,341.18,320.25,294.37,323.82,357.89,337.84,337.53,310.25,312.68,333.06,298.30,360.55,340.04,336.24,343.92,346.19,,330.01,350.59,354.74,362.54,324.47,394.64,337.84,370.71,354.53,349.30,349.46,352.35,330.89,323.42,341.97,367.27,,363.62,344.66,352.19,
2003-01-11 21:49:02.380000,L7,,,,,,,,,,,,,,,,,,,281.63,336.81,339.44,346.92,340.96,353.93,351.33,336.96,328.71,,306.40,318.49,296.07,329.47,346.98,351.30,333.83,329.41,333.41,337.00
2003-01-20 21:42:57.343000,L7,364.95,343.78,353.67,334.58,341.78,338.13,368.48,,,348.86,363.90,370.38,361.58,356.27,371.16,390.83,,,,,,,,386.45,381.06,375.30,357.76,366.68,358.67,344.56,351.65,365.26,379.55,382.58,372.10,351.58,353.69,354.32
2003-02-05 21:43:05.844000,L7,359.40,339.79,346.92,334.59,337.03,351.68,325.62,323.93,333.64,343.22,358.49,363.74,347.54,344.93,345.85,349.54,343.56,351.39,396.73,381.04,365.20,392.87,366.90,374.36,367.39,378.21,365.35,352.16,346.05,348.76,350.06,355.02,357.67,374.38,386.47,339.84,360.56,372.52
2003-02-21 21:43:08.504000,L7,359.95,320.74,335.14,320.13,326.64,336.06,334.91,331.41,326.57,331.89,344.75,358.08,352.19,339.04,312.46,265.96,370.12,327.20,357.97,353.75,348.62,343.98,373.56,331.61,355.55,359.81,395.62,372.99,352.54,340.60,343.38,338.07,379.78,358.43,,,,
2003-03-16 21:49:22.109000,L7,374.18,356.21,344.86,339.79,343.19,362.54,354.20,336.41,330.06,352.26,,390.15,371.71,366.02,370.21,365.09,380.52,374.93,381.13,364.42,365.87,378.89,378.88,384.17,382.29,369.39,360.81,359.35,362.66,355.61,351.96,372.89,372.35,380.66,355.91,351.15,352.79,354.42
2003-03-25 21:43:05.785000,L7,425.84,355.77,350.71,335.05,332.59,339.18,339.44,331.24,327.79,343.16,368.09,368.10,355.87,345.46,353.41,353.02,385.28,386.37,361.92,,365.71,368.83,370.76,375.94,380.69,366.23,355.84,352.73,353.79,348.00,346.93,360.58,362.59,372.04,355.44,351.49,350.01,354.69
2003-05-03 21:49:25.094000,L7,353.05,343.58,329.18,336.30,330.09,332.94,329.01,331.43,328.93,335.21,371.61,371.02,391.26,355.09,361.66,340.88,342.76,335.06,355.46,325.17,375.39,359.83,353.31,368.79,370.10,409.14,417.36,344.89,340.56,336.64,331.88,364.69,360.05,377.60,357.60,357.10,364.52,329.17
2003-05-12 21:43:12.052000,L7,362.82,354.50,343.08,341.52,352.23,351.83,355.93,344.97,357.44,361.50,392.63,381.15,365.02,359.76,358.54,368.03,365.56,366.34,364.40,368.06,383.49,387.98,378.66,386.97,382.80,379.27,363.48,383.02,363.05,361.65,360.25,399.47,380.39,388.15,377.73,367.20,363.16,417.32
2003-07-30 21:37:21.273000,L5,354.98,338.39,319.63,322.79,324.86,330.24,315.30,309.50,313.77,340.05,365.57,365.33,343.47,335.49,345.35,315.17,330.27,335.38,324.91,342.59,341.17,342.45,346.07,362.66,359.10,347.08,337.87,322.43,322.29,324.15,321.41,338.60,352.07,355.84,334.53,334.17,332.81,337.95
2003-08-15 21:37:36.307000,L5,347.96,332.43,312.46,314.10,314.78,323.15,310.22,307.01,311.50,337.63,363.70,361.08,339.66,321.41,333.60,305.62,320.21,327.54,316.16,337.86,346.75,350.19,345.30,361.78,354.65,344.26,325.79,303.81,303.52,313.97,311.02,328.93,345.45,365.36,343.05,337.73,336.00,337.67
2003-10-18 21:38:36.209000,L5,353.22,333.85,313.64,319.63,317.84,336.41,330.31,317.15,325.05,349.43,371.31,373.94,334.74,329.00,331.77,296.33,318.09,328.14,332.33,355.87,358.43,363.79,360.21,374.25,361.10,339.39,333.65,305.71,319.84,320.91,311.89,349.28,357.77,365.68,344.89,338.79,343.25,340.54
2003-11-28 21:32:58.000000,L5,364.37,348.49,330.44,328.01,329.96,328.48,318.56,309.58,312.61,333.01,356.35,359.13,347.65,342.15,340.97,329.27,332.70,339.90,318.84,335.61,338.17,345.95,344.59,356.89,355.42,349.60,342.90,312.89,329.83,329.77,322.40,330.48,339.85,348.64,336.17,328.16,323.03,331.51
2003-12-14 21:33:02.337000,L5,367.51,354.21,328.89,330.10,330.08,337.85,316.41,305.78,311.18,327.72,356.48,356.89,348.05,343.53,342.79,319.25,330.78,341.47,320.23,334.98,338.46,345.08,343.87,356.68,349.79,351.85,344.20,299.06,330.62,331.42,321.00,330.36,334.85,346.37,331.13,323.40,321.95,327.09
2003-12-30 21:33:12.497000,L5,354.25,341.96,319.13,322.72,329.16,337.99,329.71,318.22,320.68,345.04,354.89,356.12,341.44,331.34,329.90,310.89,329.53,342.87,330.51,345.76,352.63,359.68,356.12,361.55,352.33,344.73,330.12,276.92,321.62,328.38,320.95,339.22,350.30,355.59,342.77,333.29,325.12,329.39
2004-01-15 21:33:14.008000,L5,364.73,349.28,329.13,326.67,330.69,334.91,323.80,308.74,316.20,331.11,360.41,359.62,344.99,347.67,330.40,308.96,328.26,341.64,320.27,339.38,341.25,349.79,346.87,358.37,351.62,341.93,343.89,273.20,321.84,334.56,322.96,339.14,343.77,350.57,339.27,329.92,326.17,333.50
2004-03-19 21:33:35.101000,L5,358.57,346.35,322.26,323.82,323.45,334.61,324.46,310.73,315.86,341.61,363.05,362.09,344.83,337.19,342.47,321.97,325.79,338.36,326.98,345.43,350.95,358.71,353.19,367.17,349.92,348.68,335.62,302.72,325.61,329.44,317.32,340.60,353.24,358.59,346.55,339.37,331.47,335.39
2004-04-20 21:34:19.103000,L5,358.66,347.35,316.23,327.13,320.23,329.09,320.45,308.12,313.01,334.61,361.22,365.44,345.22,334.66,345.15,317.70,325.82,333.22,328.38,342.54,344.46,353.19,349.10,368.76,341.08,352.87,347.41,320.15,321.23,335.57,318.30,338.67,351.77,355.72,343.86,334.07,327.38,341.03
2004-06-23 21:36:10.798000,L5,353.08,340.16,316.49,327.06,328.88,331.81,317.67,307.46,315.23,346.52,365.67,362.86,339.70,336.23,344.41,328.62,328.17,335.75,326.12,345.72,351.15,352.92,355.95,364.26,351.33,350.04,344.32,322.65,307.15,328.00,320.71,341.64,354.38,359.56,345.00,336.36,,
2004-07-25 21:37:01.827000,L5,351.73,336.84,310.79,323.25,323.59,326.83,323.63,307.12,315.10,334.28,359.09,358.32,338.95,324.32,336.82,299.77,320.18,338.94,335.95,348.04,351.82,357.34,354.71,370.23,361.47,348.64,342.94,326.44,312.32,328.35,321.02,344.26,356.38,363.56,346.36,340.18,,
2004-09-18 21:44:34.791000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.46,392.74,393.97,386.16
2004-10-20 21:45:16.509000,L5,354.46,341.22,319.40,322.75,325.58,327.80,327.56,317.76,319.79,339.84,368.25,364.50,336.98,334.68,336.27,302.99,324.16,335.24,327.34,348.67,355.36,359.59,356.92,370.81,359.05,339.02,336.47,319.09,325.65,321.21,311.06,340.45,347.94,362.37,341.74,338.12,,
2004-11-30 21:39:51.941000,L5,371.33,366.73,342.46,339.02,339.03,341.88,338.86,334.45,335.29,,,,,,,,,,,,,,357.39,374.27,372.54,351.15,336.43,348.27,343.11,345.73,337.62,352.78,358.52,367.81,358.36,345.10,353.20,357.19
2005-01-17 21:40:37.592000,L5,354.88,342.69,318.62,321.39,330.57,335.32,331.73,323.36,315.29,346.53,364.43,357.14,340.63,338.66,329.69,291.76,327.98,346.54,342.17,351.88,357.26,363.91,362.28,358.85,353.95,348.78,336.39,287.52,322.71,332.92,327.21,344.10,355.68,361.48,348.26,332.96,,
2005-02-09 21:47:07.285000,L5,344.14,331.91,322.64,323.36,328.07,331.07,328.31,318.73,307.21,321.62,352.78,350.69,328.87,325.33,317.75,296.39,323.89,342.62,328.62,346.91,351.84,350.01,344.04,350.73,339.69,340.46,319.40,274.89,325.39,332.48,325.50,340.74,351.70,358.44,332.99,319.98,,
2005-02-18 21:41:06.279000,L5,359.16,348.02,330.95,325.08,334.45,330.82,331.94,315.33,309.98,338.97,361.60,362.30,341.73,338.51,335.82,317.11,323.69,343.07,330.56,349.26,350.57,354.63,358.00,365.42,357.24,351.57,339.37,282.51,328.23,333.73,324.88,344.62,351.91,351.58,342.41,331.90,334.04,331.82
2005-05-09 21:41:44.008000,L5,361.93,349.35,329.85,330.79,337.05,339.58,331.46,318.40,316.78,343.20,366.89,364.51,341.78,339.30,344.91,334.03,331.22,338.53,331.18,345.56,350.87,351.56,348.29,361.37,359.85,347.61,337.51,320.81,320.82,330.48,325.14,343.59,355.54,359.25,339.77,330.11,322.86,335.21
2005-05-25 21:41:52.011000,L5,356.27,344.73,320.28,330.80,332.34,335.39,324.74,313.37,317.55,345.04,368.25,364.32,343.95,336.02,344.09,334.04,328.61,336.98,332.09,342.08,345.80,350.98,350.59,359.02,356.95,351.05,339.93,331.61,313.89,329.07,325.89,345.17,356.92,359.61,343.78,332.30,,
2005-06-01 21:48:06.521000,L5,356.73,340.56,320.78,329.05,331.65,333.93,324.64,316.77,317.06,344.45,366.42,361.83,290.50,336.84,346.13,335.42,331.24,339.87,333.40,347.63,345.55,354.28,350.80,365.98,358.36,350.82,337.13,326.42,322.77,328.19,325.60,345.26,356.64,359.97,340.81,334.70,,
2005-06-10 21:42:00.075000,L5,354.60,338.90,320.72,326.85,328.93,332.14,322.65,310.25,312.94,342.93,364.20,358.83,338.25,329.91,337.67,323.69,329.41,335.54,332.53,345.40,352.69,348.93,349.89,361.22,355.11,348.63,335.43,318.80,308.85,327.81,328.34,343.98,355.82,358.35,341.41,329.62,,
2005-06-26 21:42:04.528000,L5,352.79,338.00,312.30,322.50,322.91,329.74,320.81,311.16,310.02,341.52,365.09,357.82,340.11,329.80,341.31,326.43,323.44,331.36,329.58,345.40,342.05,345.63,350.25,360.29,354.22,347.80,341.97,325.83,275.35,327.06,322.97,337.64,351.94,350.32,334.06,328.85,,
2005-07-12 21:42:11.363000,L5,350.16,337.95,311.87,327.98,329.59,332.46,319.28,309.52,315.24,343.15,364.80,355.36,338.58,335.75,341.49,331.28,322.47,338.26,318.18,344.15,343.28,348.52,351.21,359.27,352.25,347.39,337.22,324.94,303.01,325.16,327.56,343.65,354.14,357.25,343.38,334.00,,
2005-07-28 21:42:21.805000,L5,348.08,334.66,313.09,323.82,327.65,332.20,321.14,307.74,312.42,340.35,357.92,359.29,336.80,329.95,338.60,313.66,324.03,336.61,329.69,346.21,347.48,348.29,347.41,355.36,353.46,346.45,337.15,311.88,312.43,326.64,320.80,340.09,351.65,353.94,339.39,330.34,,
2005-08-13 21:42:29.474000,L5,358.88,335.63,316.26,321.88,323.53,326.64,318.25,305.01,313.61,340.76,366.77,366.70,343.29,339.79,336.57,317.22,322.89,333.54,326.22,339.50,347.92,350.86,351.47,364.42,359.44,353.67,341.02,300.81,318.74,324.70,320.46,336.23,350.41,357.74,342.94,332.29,,
2005-08-20 21:48:42.854000,L5,366.25,346.73,323.00,330.04,322.90,326.86,312.81,298.13,305.69,335.58,365.21,368.17,347.18,340.59,347.76,316.15,327.43,335.62,327.22,343.98,345.95,345.16,346.54,366.63,368.07,359.58,345.04,299.95,326.31,327.33,314.02,334.25,350.42,358.09,338.59,326.62,,
