dates,nzd0486-0000,nzd0486-0001,nzd0486-0002,satname
1999-12-16 22:07:09+00:00,,349.14,353.63,L7
2000-05-08 22:06:44+00:00,,341.43,352.27,L7
2000-06-25 22:06:19+00:00,346.0,336.64,340.19000000000005,L7
2000-07-27 22:05:48+00:00,327.66999999999996,338.05,337.2366666666667,L7
2000-08-12 22:05:17+00:00,334.8433333333333,337.415,338.49,L7
2000-12-18 22:05:01+00:00,338.265,341.1,339.9225,L7
2001-02-20 22:05:00+00:00,349.03,346.75,356.64,L7
2001-07-14 22:03:57+00:00,349.53,334.62,342.65,L7
2001-08-15 22:03:02+00:00,335.09,334.38,340.745,L7
2001-11-03 22:02:34+00:00,335.735,336.16666666666663,340.745,L7
2002-03-11 22:03:31+00:00,350.82,350.205,,L7
2002-05-30 22:03:13+00:00,345.3,342.29499999999996,349.12,L7
2002-06-15 22:02:43+00:00,345.615,342.3666666666666,350.21500000000003,L7
2002-12-08 22:02:51+00:00,332.025,337.03,340.34000000000003,L7
2002-12-24 22:02:33+00:00,329.97,338.645,340.03499999999997,L7
2003-08-13 21:51:08+00:00,,331.63,342.24,L5
2003-09-30 21:52:18+00:00,312.39,318.635,322.89,L5
2003-10-16 21:52:08+00:00,327.67499999999995,324.67333333333335,324.8,L5
2004-06-12 21:55:59+00:00,,317.27,336.97,L5
2004-07-30 21:57:15+00:00,319.11,326.14,340.56500000000005,L5
2004-10-18 21:59:11+00:00,326.9,327.27,336.4766666666667,L5
2005-03-11 22:01:31+00:00,337.93,332.82,329.805,L5
2005-09-19 22:02:44+00:00,,340.9,342.7,L5
2005-10-05 22:02:41+00:00,353.78,344.57,346.77,L5
2005-11-06 22:02:46+00:00,347.16499999999996,341.90000000000003,340.68,L5
2006-02-26 22:05:22+00:00,345.0233333333333,341.0125,339.72249999999997,L5
2006-07-04 22:07:29+00:00,340.74,318.47,326.58500000000004,L5
2006-08-05 22:07:55+00:00,335.125,321.97,327.96,L5
2006-10-08 22:08:40+00:00,333.515,317.99333333333334,320.43333333333334,L5
2006-12-11 22:08:52+00:00,336.75666666666666,324.6825,321.03,L5
2007-09-09 22:07:45+00:00,344.14,342.19,346.74,L5
2007-09-16 22:13:28+00:00,344.67499999999995,343.45500000000004,349.905,L5
2008-02-16 22:04:45+00:00,341.6566666666667,341.03333333333336,342.58666666666664,L5
2008-11-14 21:57:52+00:00,326.9,317.15,298.07,L5
2009-01-17 21:59:20+00:00,332.755,329.57,318.905,L5
2010-02-05 22:05:29+00:00,331.81,335.35,333.47,L5
2011-02-08 22:04:35+00:00,331.24,330.53,326.8,L5
2011-03-12 22:04:31+00:00,331.06,330.815,326.20000000000005,L5
2011-03-28 22:04:02+00:00,330.73333333333335,330.6166666666667,324.29333333333335,L5
2013-06-28 22:22:20+00:00,,315.51,320.14,L8
2013-07-07 22:16:35+00:00,,320.71000000000004,323.575,L8
2013-07-23 22:16:10+00:00,,320.8533333333333,323.54,L8
2013-09-25 22:16:28+00:00,309.12,318.9875,318.5075,L8
2013-10-11 22:16:05+00:00,314.8,320.7,320.244,L8
2013-11-19 22:22:01+00:00,315.51,320.5933333333333,317.47166666666664,L8
2013-12-30 22:15:37+00:00,317.575,321.8,316.95166666666665,L8
2014-02-23 22:21:08+00:00,316.56,320.274,312.684,L8
2014-03-11 22:20:55+00:00,317.05333333333334,320.1433333333334,313.53333333333336,L8
2014-03-20 22:14:37+00:00,317.42857142857144,320.4871428571428,314.94714285714286,L8
2014-05-23 22:13:42+00:00,318.8675,319.03200000000004,310.29,L8
2014-08-11 22:14:39+00:00,317.23333333333335,318.01800000000003,309.078,L8
2014-08-27 22:14:17+00:00,317.63000000000005,317.116,308.52200000000005,L8
2014-09-19 22:20:30+00:00,312.195,314.4875,301.73249999999996,L8
2015-01-02 22:14:38+00:00,312.195,316.795,310.5375,L8
2015-02-10 22:20:14+00:00,312.195,316.5,314.9375,L8
2015-02-26 22:20:10+00:00,310.765,319.31,318.475,L8
2015-03-07 22:13:53+00:00,314.51,319.77750000000003,318.71,L8
2015-03-14 22:19:59+00:00,310.995,317.45200000000006,318.71,L8
2015-04-15 22:19:46+00:00,309.0925,316.738,318.03000000000003,L8
2015-04-24 22:13:32+00:00,312.032,319.3516666666667,321.305,L8
2015-05-01 22:19:36+00:00,312.032,320.4957142857143,322.38714285714286,L8
2015-06-11 22:13:52+00:00,311.66166666666663,320.67625,322.705,L8
2015-06-27 22:13:58+00:00,311.66166666666663,319.96666666666664,321.7477777777778,L8
2015-07-29 22:14:13+00:00,313.28000000000003,320.56666666666666,323.4133333333333,L8
2015-10-17 22:14:38+00:00,319.0625,324.3483333333333,326.12999999999994,L8
