dates,satname,nzd0287-0000,nzd0287-0001,nzd0287-0002,nzd0287-0003,nzd0287-0004,nzd0287-0005,nzd0287-0006,nzd0287-0007,nzd0287-0008,nzd0287-0009,nzd0287-0010,nzd0287-0011,nzd0287-0012,nzd0287-0013,nzd0287-0014,nzd0287-0015,nzd0287-0016,nzd0287-0017,nzd0287-0018,nzd0287-0019,nzd0287-0020
2002-09-14 21:41:55.072000,L7,,,,,,,,,,,,,,,,,,308.99,306.64,301.67,311.56
2002-09-30 21:41:47.719000,L7,371.29,363.37,372.61,364.35,343.36,379.21,326.30,359.17,373.43,362.10,370.26,358.02,362.65,372.58,381.15,370.19,379.89,385.50,377.16,374.38,374.63
2002-11-01 21:41:54.382000,L7,,,306.47,329.07,328.69,335.88,331.26,,,,,,,,,,333.47,340.35,340.46,326.28,
2003-01-20 21:42:33.373000,L7,,340.11,346.61,335.34,349.13,,351.35,364.23,359.58,,,,,,,,365.13,362.43,350.89,,
2003-02-05 21:42:41.878000,L7,314.59,305.29,302.08,294.12,366.10,310.64,306.24,321.33,291.38,,,,311.83,313.59,320.33,323.92,326.36,318.28,301.57,316.58,316.29
2003-02-21 21:42:44.547000,L7,,,,,,,,,,,,,274.81,326.64,343.06,368.12,334.65,327.93,313.38,304.76,317.37
2003-05-12 21:42:48.091000,L7,337.52,322.54,308.40,299.54,297.17,322.24,316.12,321.99,325.22,355.05,326.49,327.60,325.88,341.75,355.69,352.61,332.59,334.28,329.38,361.77,362.51
2003-08-24 21:31:12.559000,L5,343.94,334.04,330.84,311.82,330.39,343.64,352.13,358.17,354.17,340.95,330.56,337.84,331.97,327.67,326.78,,,,,,
2003-09-25 21:31:42.973000,L5,345.96,345.18,335.12,322.65,325.95,343.19,344.44,352.71,357.06,354.09,345.90,349.33,357.01,348.59,355.25,350.38,357.57,354.17,346.61,349.98,357.47
2003-11-28 21:32:34.027000,L5,369.72,361.25,363.93,373.96,373.95,392.99,390.90,406.81,392.93,372.81,365.96,374.25,373.16,370.11,378.24,378.09,403.57,395.74,391.00,382.52,387.18
2003-12-14 21:32:38.364000,L5,363.69,356.98,359.55,353.03,367.48,380.45,374.75,385.52,385.74,376.13,349.47,360.92,364.86,363.95,370.22,365.95,392.45,392.15,379.92,379.08,378.44
2003-12-30 21:32:48.382000,L5,371.42,353.47,352.19,344.71,344.31,362.85,358.16,369.87,379.76,369.00,366.47,373.14,374.98,380.31,370.07,371.32,377.68,370.43,362.40,354.46,370.89
2004-01-15 21:32:50.035000,L5,370.13,354.54,369.30,348.13,366.87,381.38,380.49,396.52,400.95,379.56,384.09,372.20,374.42,390.29,404.53,408.07,403.78,,,,
2004-03-19 21:33:10.985000,L5,357.16,351.15,337.74,329.33,333.45,351.14,351.51,359.57,358.22,351.79,346.25,349.42,359.10,352.78,360.16,353.44,361.60,357.75,352.03,354.04,361.41
2004-05-06 21:34:22.023000,L5,365.50,358.42,358.77,341.76,354.33,366.14,361.70,375.31,378.92,368.68,362.56,366.84,366.58,364.58,372.94,367.80,374.72,379.11,370.05,369.97,376.01
2004-06-23 21:35:46.683000,L5,369.69,358.77,367.18,343.87,353.11,369.82,365.55,376.61,370.71,366.24,363.23,366.67,367.86,370.22,374.89,370.22,381.65,371.64,372.39,361.17,372.07
2004-07-25 21:36:37.854000,L5,334.40,326.99,312.18,,,300.89,317.15,331.93,342.55,344.20,336.27,345.34,347.73,349.35,348.93,330.41,,,,,
2004-08-10 21:36:56.635000,L5,351.25,348.65,342.68,330.10,336.62,353.42,345.58,356.66,354.71,352.50,335.68,346.12,362.27,358.33,361.86,357.02,365.48,360.45,350.58,345.81,360.12
2004-09-11 21:37:49.351000,L5,342.17,336.10,327.48,316.50,318.39,339.13,333.76,348.09,354.44,345.50,335.85,345.62,355.59,346.16,349.44,338.14,349.55,348.26,340.85,341.96,352.44
2005-02-18 21:40:42.163000,L5,344.22,342.82,325.86,322.47,325.24,346.24,354.28,350.96,361.97,351.48,344.78,345.20,345.03,346.76,349.08,349.81,348.82,349.15,346.87,351.90,356.14
2005-05-09 21:41:19.893000,L5,373.86,365.49,359.27,353.58,351.55,371.57,371.01,381.59,384.10,375.54,374.07,379.28,378.39,384.07,383.90,378.17,389.16,382.50,374.43,365.75,381.96
2005-05-25 21:41:28.038000,L5,381.08,369.03,378.75,370.35,373.04,395.31,377.66,401.54,389.66,382.86,376.17,385.76,382.83,383.83,400.22,397.07,400.06,391.55,390.00,381.93,387.49
2005-06-10 21:41:36.102000,L5,345.10,327.26,320.50,308.58,316.93,330.46,334.15,341.46,349.68,346.31,333.89,341.78,342.31,346.43,339.57,340.84,345.29,342.04,335.63,334.56,348.46
2005-06-26 21:41:40.412000,L5,366.27,364.66,358.16,352.66,354.45,366.03,367.49,374.40,369.24,362.71,360.04,362.46,365.25,369.80,377.67,367.84,380.03,379.56,370.04,367.14,368.17
2005-07-12 21:41:47.390000,L5,333.20,325.14,313.12,303.14,308.40,323.22,324.78,336.36,344.14,333.03,326.60,333.10,338.53,334.34,332.30,327.13,335.81,332.51,327.43,329.85,336.49
2005-07-28 21:41:57.832000,L5,,,,,352.91,351.31,351.78,377.53,380.79,372.76,375.78,372.70,386.66,374.02,378.84,387.66,371.46,325.50,,,
2005-08-13 21:42:05.358000,L5,381.30,371.16,372.79,355.91,363.70,364.12,370.08,376.00,382.20,367.64,367.76,371.00,379.86,383.93,,,,396.84,375.65,375.87,373.78
2005-08-29 21:42:10.705000,L5,340.28,336.62,340.36,328.15,336.34,347.87,349.57,360.64,366.35,342.94,335.20,340.52,344.31,343.96,347.03,357.79,366.38,363.13,351.41,355.56,362.59
2006-01-20 21:44:01.121000,L5,313.67,307.95,289.52,290.34,291.58,307.86,258.35,,,317.89,308.09,304.01,309.71,322.06,327.75,324.91,327.75,336.46,324.29,326.83,324.81
2006-02-21 21:44:44.561000,L5,353.07,348.29,344.67,336.34,338.67,354.86,357.05,366.42,364.22,362.23,350.54,358.74,356.02,355.09,361.08,360.25,362.67,362.51,360.55,353.05,363.11
2006-04-10 21:45:40.863000,L5,352.56,346.37,334.92,325.59,330.15,349.88,344.23,357.45,356.57,354.49,343.56,346.95,353.07,350.92,351.16,348.40,354.19,350.51,346.88,343.20,358.52
2006-04-26 21:45:56.580000,L5,,,384.37,341.01,348.99,390.23,361.26,371.24,,371.75,351.28,355.89,366.68,362.38,364.98,362.89,369.06,372.02,358.26,361.47,372.63
2006-06-13 21:46:37.602000,L5,365.27,363.99,360.08,353.25,347.90,368.89,366.91,382.07,371.14,369.70,367.97,370.44,371.91,372.83,384.00,375.74,382.04,378.15,372.69,365.62,372.91
2006-07-31 21:47:18.646000,L5,375.30,370.92,374.08,360.19,358.26,378.23,381.01,390.12,385.66,379.59,379.65,378.28,384.67,390.53,404.39,404.50,407.12,386.55,379.36,370.35,373.94
2006-09-01 21:47:43.231000,L5,376.63,369.07,366.13,363.32,348.42,366.47,363.16,380.11,373.64,366.85,370.54,376.35,383.52,390.55,,,402.74,391.31,385.45,376.39,376.42
2006-09-17 21:47:54.852000,L5,354.61,354.54,344.46,334.38,335.93,345.93,343.54,354.03,355.22,349.46,336.04,355.39,364.46,357.59,361.46,356.12,366.41,354.11,345.75,351.61,358.65
2006-12-06 21:49:05.144000,L5,,,,,281.31,299.66,299.15,305.97,301.65,277.06,294.46,298.70,305.29,305.85,306.60,308.42,315.08,291.59,288.51,294.93,306.00
2007-01-07 21:48:55.368000,L5,337.07,335.64,327.75,325.75,345.36,362.00,371.54,375.80,354.67,339.81,335.90,340.30,344.57,353.64,347.69,364.38,363.04,353.07,347.87,344.80,375.89
2007-02-08 21:49:02.527000,L5,324.99,319.68,308.80,306.95,307.06,331.14,327.27,330.77,332.30,331.25,324.78,329.83,326.65,330.40,331.87,331.59,332.92,335.84,339.36,339.37,346.88
2011-01-02 21:43:59.020000,L5,352.93,344.27,330.53,330.64,339.47,350.46,351.11,344.05,364.56,345.48,338.07,339.71,361.16,360.54,360.86,357.37,352.06,348.10,341.66,340.18,344.32
2013-04-29 21:55:51.104000,L8,338.19,332.60,328.39,321.21,323.97,334.59,339.84,347.68,344.80,343.76,329.09,341.14,339.78,336.91,347.29,346.49,348.66,345.08,346.44,344.37,347.82
2013-05-31 21:56:07.688000,L8,342.63,339.32,343.25,348.96,337.15,369.00,361.60,359.81,372.52,359.44,359.42,349.37,351.51,365.05,370.36,365.49,366.09,372.47,368.63,363.30,363.13
2013-07-18 21:56:02.364000,L8,337.06,331.08,326.47,317.21,325.87,341.96,345.03,354.84,350.51,347.30,331.01,393.47,379.67,387.20,398.34,395.98,399.62,403.00,395.75,390.07,350.14
2013-08-19 21:56:06.167000,L8,384.03,373.00,374.75,394.70,319.06,331.64,333.59,344.10,339.95,335.49,326.38,332.15,334.21,333.97,340.53,340.49,343.44,341.13,335.70,336.94,341.63
2013-10-06 21:55:57.648000,L8,349.09,342.35,336.01,332.65,331.64,346.45,346.70,357.66,354.48,356.46,347.32,343.04,346.51,356.05,356.63,355.18,355.73,356.45,357.50,352.40,361.75
2014-01-10 21:55:19.190000,L8,319.72,317.87,314.20,308.49,312.20,327.31,329.54,337.08,334.66,328.81,321.41,329.00,328.94,328.87,338.36,339.33,336.47,333.52,333.02,330.15,333.14
2014-02-11 21:54:56.823000,L8,329.10,324.43,320.56,313.63,318.51,333.04,331.85,344.37,341.25,333.48,321.60,331.68,334.34,332.18,343.05,338.56,340.43,337.85,338.01,335.40,341.88
2014-02-27 21:54:44.238000,L8,333.04,396.80,369.37,378.92,390.22,387.33,337.76,347.46,342.69,336.82,326.88,335.53,338.07,334.96,342.82,341.31,344.70,338.20,339.19,338.19,342.45
2014-03-15 21:54:34.241000,L8,331.72,327.48,325.14,315.46,322.15,333.87,337.40,347.98,344.76,338.69,329.32,335.66,335.56,339.03,340.40,,,,,,
2014-05-02 21:53:46.331000,L8,301.51,293.34,289.66,297.29,301.25,320.14,314.32,330.31,330.34,317.80,309.56,318.14,321.31,321.93,320.89,,,326.42,322.67,321.98,327.28
2014-05-18 21:53:35.635000,L8,337.19,331.59,329.07,320.78,324.54,334.40,340.35,350.19,348.85,344.69,330.68,340.37,341.80,342.55,348.51,345.11,352.78,348.83,346.23,346.56,347.99
2014-06-19 21:53:47.342000,L8,331.30,326.56,320.20,312.74,317.27,326.48,332.81,340.73,338.24,333.34,322.66,309.60,300.47,325.94,338.66,332.47,334.00,331.39,326.02,319.13,317.57
2014-07-05 21:53:53.692000,L8,,,,315.46,323.52,334.13,334.60,346.31,345.46,341.70,326.84,332.97,333.57,333.62,344.69,341.39,343.52,338.18,337.93,335.31,345.49
2014-08-06 21:54:05.764000,L8,333.53,329.18,323.85,315.03,321.91,334.79,336.34,351.06,346.68,345.33,330.61,336.69,412.09,380.94,382.57,392.48,396.28,402.31,392.97,381.75,399.85
2014-09-07 21:54:12.743000,L8,361.63,360.92,363.65,356.76,345.34,358.02,378.28,379.69,366.23,363.42,383.00,384.54,373.56,384.96,388.09,392.00,396.51,397.45,390.84,381.24,396.84
2014-09-23 21:54:09.418000,L8,,381.66,378.13,365.54,378.51,387.87,378.13,395.35,380.37,363.74,366.02,386.34,,,,,,,,,
2014-10-25 21:54:16.772000,L8,337.77,333.13,329.47,320.22,323.76,334.19,341.24,350.70,349.69,347.71,331.81,339.78,341.29,349.42,353.22,350.62,354.02,348.70,347.35,345.52,351.08
2014-11-10 21:54:18.528000,L8,336.05,332.50,326.27,316.14,321.87,334.89,333.17,344.58,345.51,342.28,333.15,331.98,336.15,343.86,350.23,350.34,345.40,347.43,344.97,342.20,347.96
2014-12-28 21:54:07.841000,L8,329.59,324.44,321.12,313.13,318.39,330.10,331.12,343.13,340.11,335.42,322.81,330.25,334.08,321.61,342.10,,331.80,338.50,336.24,330.18,338.24
2015-03-18 21:53:39.323000,L8,332.95,328.89,317.77,311.61,313.04,331.75,340.65,356.59,338.16,341.11,326.77,369.59,376.81,393.99,362.88,365.77,362.61,348.42,371.82,369.78,376.01
2015-04-03 21:53:26.876000,L8,334.74,327.92,319.98,313.84,318.62,332.41,336.81,350.51,340.99,338.70,326.35,335.75,336.24,346.64,348.21,355.82,344.63,344.28,348.08,336.40,339.12
2015-04-19 21:53:26.711000,L8,340.09,332.09,324.36,318.41,321.70,340.92,341.58,349.90,348.34,340.77,330.93,340.40,340.83,354.13,353.55,356.22,354.94,349.38,348.93,341.75,352.01
2015-05-05 21:53:12.716000,L8,339.27,331.15,326.76,317.20,324.06,343.84,342.07,355.40,347.66,342.93,333.85,341.90,346.00,353.90,366.50,355.79,355.08,361.19,351.27,345.03,354.28
2015-06-06 21:53:16.624000,L8,347.57,335.27,341.60,329.45,339.64,347.30,347.86,364.27,353.97,354.53,355.31,348.85,355.84,356.69,365.03,358.56,357.73,362.21,358.00,357.37,362.26
2015-10-12 21:54:05.008000,L8,334.12,328.41,318.54,311.03,316.84,333.57,333.84,342.91,339.75,339.10,327.23,332.98,337.19,343.13,348.83,343.97,347.11,346.25,338.86,338.07,343.16
2015-11-13 21:54:10.716000,L8,,,,,,,,306.44,342.54,336.41,335.88,332.48,335.27,337.79,346.99,337.43,358.52,354.38,352.78,365.27,370.19
2015-11-29 21:54:13.512000,L8,335.87,329.32,321.52,314.09,321.54,333.15,335.32,347.21,341.71,339.79,329.18,332.67,337.50,341.61,347.89,348.41,347.01,345.13,335.06,334.72,344.54
2015-12-15 21:54:12.402000,L8,335.41,330.10,320.19,314.89,318.20,333.30,336.73,343.52,339.62,334.61,328.76,334.64,334.68,337.10,344.45,346.06,343.24,338.92,336.46,333.96,342.01
2016-01-16 21:54:09.540000,L8,329.94,327.65,319.69,314.38,318.76,331.70,336.40,343.33,342.24,338.76,323.86,331.94,334.14,337.05,343.39,341.68,342.60,343.19,334.17,329.59,340.40
2016-02-01 21:54:07.333000,L8,332.28,327.20,323.01,317.21,318.57,334.70,337.06,343.82,341.60,339.13,327.80,335.24,335.99,353.14,349.83,355.63,346.91,339.58,340.24,337.20,343.26
2016-02-17 21:53:58.323000,L8,332.54,328.19,325.46,316.77,321.70,333.27,335.10,345.91,343.04,337.29,327.61,401.92,379.04,387.81,399.02,397.36,400.16,403.26,395.87,389.99,342.49
2016-03-04 21:53:57.602000,L8,331.19,326.82,323.57,314.80,317.83,334.04,334.26,348.17,342.59,340.74,324.27,332.34,335.27,334.25,345.19,341.83,341.49,337.70,335.51,335.65,342.61
2016-03-20 21:53:51.169000,L8,326.51,327.44,320.16,313.60,313.39,329.77,333.11,344.28,340.82,336.07,393.86,392.00,378.88,390.15,400.15,393.57,400.17,401.81,394.24,388.99,405.59
2016-05-07 21:53:39.461000,L8,325.63,327.66,335.08,320.50,324.89,339.53,340.38,357.07,338.96,357.28,322.27,339.38,338.91,349.24,333.62,350.93,342.04,,,,
2016-05-23 21:53:41.571000,L8,340.60,335.33,330.41,321.33,326.58,341.84,349.06,360.53,355.22,352.53,333.00,345.42,343.47,355.22,350.35,351.35,356.89,355.87,348.49,359.46,359.29
2016-06-08 21:53:45.728000,L8,,,,,,,,,405.99,373.66,372.42,377.70,372.01,380.38,386.06,384.14,391.86,390.46,381.66,381.26,372.07
2016-07-26 21:54:04.677000,L8,359.70,370.36,360.36,359.25,352.66,382.01,365.36,384.88,378.17,359.87,358.89,373.44,359.28,367.36,382.24,362.72,384.91,382.40,374.06,370.05,367.01
2016-08-11 21:54:06.433000,L8,332.72,327.09,321.46,313.58,317.81,332.40,335.62,346.82,343.49,337.07,327.14,333.88,333.85,337.05,343.43,339.79,344.39,345.27,342.54,339.50,352.17
2016-08-27 21:54:14.090000,L8,332.80,326.81,320.47,312.43,314.65,332.46,332.50,345.41,342.65,342.52,326.40,390.48,376.16,383.56,387.80,390.56,396.55,397.37,390.07,379.72,395.19
2016-09-12 21:54:18.117000,L8,334.11,328.15,322.11,313.90,317.06,333.47,335.07,346.42,341.88,338.01,327.71,395.84,379.18,389.63,394.34,395.01,398.95,399.07,392.90,384.42,396.76
2016-10-14 21:54:24.092000,L8,332.61,394.51,370.15,376.44,355.82,388.99,334.40,345.13,344.61,338.20,398.45,396.90,379.98,390.78,397.89,395.40,400.63,401.09,392.30,388.32,400.79
2016-12-17 21:54:19.694000,L8,335.17,328.88,323.61,315.40,320.65,334.67,336.66,348.45,343.92,338.66,327.88,333.36,337.11,336.24,344.23,348.51,341.01,344.49,339.89,331.82,339.44
2017-02-03 21:54:05.431000,L8,330.63,325.03,325.09,315.45,323.54,332.96,334.94,348.56,341.13,335.98,328.13,332.53,338.76,340.36,343.34,344.32,345.30,342.47,335.22,329.57,345.47
2017-06-11 21:53:45.526000,L8,372.88,357.08,359.69,362.55,345.75,378.74,371.71,374.85,375.89,362.72,364.71,364.44,360.21,375.69,387.27,381.00,387.58,382.51,375.54,367.84,368.74
2017-08-14 21:54:07.255000,L8,337.88,330.32,331.03,321.09,324.60,334.34,340.07,356.75,362.22,350.27,334.04,339.95,343.08,336.55,346.87,345.32,357.42,350.87,343.55,347.69,353.36
2017-10-01 21:54:18.775000,L8,338.23,331.34,328.22,318.72,322.51,334.89,337.67,351.13,347.93,342.94,334.45,337.56,409.09,392.96,393.70,398.99,411.46,348.62,342.25,339.45,362.47
2017-12-04 21:54:13.271000,L8,339.28,332.07,330.16,318.61,323.55,334.22,340.14,354.46,348.20,344.00,334.49,341.44,340.53,336.07,353.16,357.74,347.09,374.43,345.47,368.19,362.66
2018-02-22 21:53:49.659000,L8,317.73,315.33,323.93,,,,263.57,342.63,339.90,337.18,324.06,330.58,332.46,329.78,339.17,334.20,337.34,334.32,334.46,330.96,335.02
2018-03-26 21:53:33.717000,L8,332.20,327.75,326.36,316.49,322.32,334.98,333.76,349.43,347.80,338.23,327.96,337.07,339.15,335.20,342.51,341.33,342.55,344.64,340.82,336.80,343.29
2018-04-11 21:53:25.350000,L8,333.77,331.45,329.91,322.99,336.31,344.41,,,,,,,,,290.25,341.14,361.81,361.44,356.41,355.41,359.07
2018-06-30 21:53:07.704000,L8,338.47,330.52,329.33,318.93,325.47,335.00,339.97,355.00,348.80,337.47,331.37,338.42,339.46,342.73,349.08,351.43,354.37,347.14,342.82,340.50,360.64
2018-07-16 21:53:15.277000,L8,347.49,337.49,338.49,336.92,329.25,344.54,346.96,361.15,365.11,351.80,350.83,353.30,352.06,356.72,358.79,365.05,363.83,360.80,352.64,362.31,362.39
2018-08-01 21:53:22.789000,L8,347.81,332.91,332.17,353.83,327.16,348.96,345.60,359.40,375.85,353.12,358.69,343.66,342.07,354.47,358.92,356.94,357.36,358.94,367.08,362.49,361.53
2018-09-02 21:53:38.308000,L8,360.67,344.33,352.06,348.71,331.75,351.73,348.38,364.61,373.39,357.99,363.76,351.90,352.22,361.54,361.26,362.06,375.14,371.79,367.89,364.37,364.67
2018-10-04 21:53:50.552000,L8,335.47,329.99,326.01,316.50,319.57,331.76,336.64,348.27,345.81,336.00,327.49,334.55,378.24,390.40,398.45,400.82,404.98,410.09,336.30,333.75,339.79
2018-10-20 21:53:56.677000,L8,335.23,330.14,326.06,316.13,318.85,332.28,336.68,346.81,344.31,336.93,327.16,334.47,337.11,334.14,346.04,342.14,345.55,339.81,338.37,336.93,341.29
2018-11-05 21:54:00.051000,L8,331.57,324.29,323.05,312.85,317.60,330.44,332.14,344.92,342.22,333.90,396.09,396.89,379.28,388.28,404.01,395.89,405.88,408.30,401.21,389.22,405.66
2018-12-07 21:53:57.973000,L8,330.15,325.05,321.01,313.17,317.78,331.33,332.20,345.77,345.04,336.46,323.79,332.92,334.43,335.12,345.29,339.59,341.73,339.75,338.15,329.81,336.78
2019-05-16 21:53:39.870000,L8,339.04,332.04,328.35,318.04,323.43,339.01,342.07,353.64,348.67,339.26,329.05,339.49,338.76,339.63,346.99,350.25,350.04,346.69,343.21,339.98,358.97
2019-06-17 21:53:54.928000,L8,339.87,331.95,329.14,319.02,324.28,335.86,341.89,354.53,352.78,353.21,331.26,340.45,339.84,345.49,351.81,352.13,357.67,348.89,344.25,344.49,357.99
2019-10-07 21:54:27.004000,L8,336.18,329.78,325.40,316.04,321.06,333.88,335.28,348.07,347.09,338.08,326.86,335.54,334.83,343.79,347.91,350.01,344.51,342.78,339.65,337.46,352.92
2019-11-08 21:54:26.682000,L8,333.98,328.89,324.74,314.94,319.15,331.88,334.67,344.74,345.14,336.24,326.47,336.04,335.69,334.52,346.12,342.57,343.93,337.65,336.44,336.95,340.76
2019-12-26 21:54:19.351000,L8,314.83,312.55,303.85,301.44,302.68,315.38,319.97,328.41,326.33,308.19,306.71,318.21,322.24,320.99,322.25,318.12,328.32,324.53,320.69,317.37,315.70
2020-01-11 21:54:15.691000,L8,333.16,329.08,327.80,317.33,324.65,334.60,344.27,353.15,355.46,344.08,331.49,340.99,347.51,359.19,359.61,366.14,376.13,352.73,370.60,366.89,364.25
2020-01-27 21:54:11.218000,L8,332.91,329.47,326.74,315.92,323.55,332.58,338.12,348.37,344.26,343.46,326.87,337.33,339.35,335.76,344.39,345.06,342.21,342.92,342.55,343.79,346.28
2020-02-12 21:54:06.855000,L8,316.74,315.67,305.80,304.46,308.39,322.44,327.37,327.18,327.31,320.73,311.01,322.13,323.94,322.99,334.87,326.39,330.03,328.78,324.77,319.65,320.75
2020-04-16 21:53:39.644000,L8,342.54,332.00,330.51,320.93,325.46,344.00,346.08,353.81,351.10,345.82,333.30,341.14,343.39,360.23,365.20,365.08,352.14,371.89,367.77,377.43,364.48
2020-06-03 21:53:36.300000,L8,367.47,364.36,364.31,354.01,349.70,360.05,339.79,381.72,365.11,369.44,387.64,387.71,376.63,385.42,394.02,395.17,398.82,402.69,396.62,339.18,394.08
2020-07-21 21:53:58.839000,L8,353.17,340.12,352.57,330.38,337.57,372.84,362.88,359.09,375.43,359.90,355.01,350.85,354.25,377.15,391.88,386.84,386.02,380.76,370.73,366.94,367.13
2020-11-26 21:54:24.779000,L8,331.64,327.49,323.29,314.72,318.91,330.90,333.18,344.27,341.23,334.87,324.21,335.02,336.82,335.34,345.17,342.57,343.93,341.80,335.01,332.34,339.65
2021-04-03 21:53:50.092000,L8,361.00,358.57,362.90,358.11,352.87,375.14,360.97,366.23,373.35,365.43,365.70,373.93,363.69,369.27,372.01,365.44,384.75,381.10,372.80,370.86,366.01
2021-05-05 21:53:33.703000,L8,335.68,328.76,327.48,316.70,321.39,333.46,337.07,345.99,344.28,344.70,327.93,340.59,377.78,387.02,400.80,397.71,396.55,405.64,399.77,394.43,396.79
2021-08-09 21:54:11.490000,L8,348.94,338.39,341.55,338.94,328.24,345.53,350.14,359.81,356.57,350.82,347.57,352.25,358.70,356.05,357.63,358.26,377.25,366.52,359.17,352.35,361.66
2021-08-25 21:54:16.007000,L8,336.54,329.62,328.08,316.42,321.56,331.64,338.07,349.00,342.51,340.72,328.08,336.48,338.52,338.43,347.63,344.51,351.40,345.44,340.38,342.71,348.06
2021-10-12 21:54:29.370000,L8,348.21,342.73,346.27,335.35,333.63,340.45,351.67,358.52,356.52,351.69,353.39,358.32,356.52,354.56,356.57,356.75,364.32,356.19,350.81,364.37,361.46
2021-11-08 21:54:51.497000,L9,362.88,359.27,359.55,356.04,369.95,384.12,371.27,380.32,372.98,363.24,361.39,376.43,368.39,366.55,380.84,368.91,384.97,379.47,375.13,376.14,370.63
2021-12-07 21:54:26.664000,L9,355.61,351.21,365.59,351.84,348.72,371.35,364.22,375.48,374.65,359.66,360.29,363.04,364.29,363.00,373.55,367.43,375.90,377.95,371.39,367.66,374.47
2021-12-15 21:54:24.982000,L8,332.84,330.30,322.90,317.07,318.49,330.36,334.68,345.67,342.32,335.30,325.89,338.93,336.74,339.32,348.58,346.03,347.50,339.54,342.59,337.95,342.03
2021-12-31 21:54:19.245000,L8,325.85,321.29,316.59,309.59,314.20,325.75,327.70,340.82,337.79,325.91,317.26,329.80,331.69,327.98,334.81,330.49,336.41,334.43,329.05,326.46,331.49
2022-01-08 21:54:19.756000,L9,332.38,327.92,322.06,315.78,321.14,331.10,336.90,348.09,342.19,333.80,327.61,338.20,336.54,343.40,346.64,344.16,345.55,343.28,344.15,333.92,340.98
2022-02-01 21:54:12.645000,L8,329.33,325.58,319.81,313.87,318.26,327.10,333.75,345.13,339.34,333.37,324.59,337.97,337.51,333.88,343.64,340.71,342.71,336.45,331.88,331.08,337.42
