dates,satname,nzd0206-0000,nzd0206-0001,nzd0206-0002,nzd0206-0003,nzd0206-0004,nzd0206-0005,nzd0206-0006,nzd0206-0007,nzd0206-0008,nzd0206-0009,nzd0206-0010,nzd0206-0011,nzd0206-0012,nzd0206-0013,nzd0206-0014,nzd0206-0015,nzd0206-0016,nzd0206-0017,nzd0206-0018,nzd0206-0019,nzd0206-0020,nzd0206-0021,nzd0206-0022,nzd0206-0023,nzd0206-0026,nzd0206-0027,nzd0206-0028,nzd0206-0029,nzd0206-0030,nzd0206-0031,nzd0206-0032,nzd0206-0033,nzd0206-0034,nzd0206-0035,nzd0206-0036,nzd0206-0037,nzd0206-0038,nzd0206-0039,nzd0206-0040,nzd0206-0041,nzd0206-0042,nzd0206-0024,nzd0206-0025
2013-04-27 22:07:47.557000,L8,,,,,,,,,,,,,,,,,,265.74,281.90,303.72,296.29,268.71,280.20,253.34,,,,,,,,,,,,,,,,,,231.32,
2013-05-29 22:08:05.425000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.45,286.49,305.37,314.63,332.54,323.07,326.81,,,
2013-06-05 22:14:15.215000,L8,390.34,370.15,335.25,324.27,322.66,331.08,312.15,268.86,320.53,314.38,287.85,284.33,327.69,332.91,362.05,343.95,327.17,342.81,340.46,353.90,309.26,347.17,321.97,277.95,,,,,,,,,,,,,,,,,,265.47,232.42
2013-07-07 22:14:12.167000,L8,,282.07,287.09,299.65,309.56,310.11,252.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-08 22:14:13.655000,L8,370.26,371.12,300.97,302.25,313.29,312.68,295.02,,,,,,,,,285.29,292.04,297.28,296.88,291.94,287.70,295.66,268.37,240.25,,,,,,,,,,,,,,,,,,217.41,
2013-08-17 22:08:03.120000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,116.54,186.54,236.68,245.15,263.79,,,,,,,,,,,,,
2013-09-02 22:08:04.598000,L8,287.55,287.30,289.02,289.52,,,,,,,,,,,,,282.01,277.66,287.61,302.96,291.53,289.96,291.26,,,116.17,225.32,243.87,256.48,269.24,241.91,269.55,261.87,275.80,289.49,308.61,328.38,330.93,321.37,334.36,331.20,,
2013-10-11 22:14:05.547000,L8,,,,,,,377.60,371.27,367.43,351.52,352.61,342.72,340.21,338.16,336.45,336.92,331.24,343.84,325.26,317.50,332.81,337.64,288.75,276.84,,189.98,226.20,235.53,235.77,234.75,235.31,,,,,,,,,,,257.00,210.53
2013-11-05 22:07:46.855000,L8,307.22,305.41,306.90,304.75,307.76,302.81,298.28,300.07,298.26,288.34,298.83,285.99,296.71,282.23,294.76,289.42,291.99,282.36,289.27,304.95,296.88,297.49,293.39,257.17,178.77,165.99,211.05,244.35,261.91,274.38,277.42,288.52,284.40,279.78,289.09,313.48,337.89,313.86,324.37,343.67,350.79,236.91,
2013-11-12 22:13:56.157000,L8,378.04,367.01,359.91,367.41,360.60,314.04,335.12,331.37,329.44,321.99,322.59,310.08,306.36,315.85,317.90,289.08,277.13,286.25,296.90,292.88,288.99,288.42,253.88,,,,,,,,,,,,,,,,,,,,
2013-11-21 22:07:37.752000,L8,359.68,356.06,352.23,344.21,346.83,352.89,340.39,339.92,334.87,343.89,372.03,350.89,340.86,334.99,336.03,339.09,332.84,338.93,335.03,353.90,341.20,342.60,343.12,323.94,264.57,234.62,314.55,321.54,308.61,313.82,320.97,333.69,342.28,361.50,379.85,374.20,382.56,385.16,368.81,,,318.76,299.21
2013-12-14 22:13:45.545000,L8,,,,,,,,,,,,367.79,363.12,340.28,342.73,343.77,332.53,327.54,323.43,315.54,309.21,313.04,286.97,279.83,175.66,191.02,223.87,239.85,234.77,235.30,241.81,,,,,,,,,,,256.85,203.61
2013-12-30 22:13:37.297000,L8,,,,,,,,,,,,369.56,359.02,345.17,340.24,334.50,337.18,343.31,349.14,357.01,358.44,348.95,327.47,306.16,290.55,267.69,266.11,247.13,233.45,237.04,237.21,,,,,,,,,,,287.58,293.58
2014-01-24 22:07:09.509000,L8,346.85,341.10,344.33,342.18,348.59,333.43,328.68,325.07,323.60,320.58,329.26,325.27,322.77,321.50,326.79,334.26,329.95,327.88,328.18,329.54,326.36,328.53,321.00,307.21,229.77,209.70,258.69,293.24,314.13,303.49,316.52,316.03,328.42,339.52,339.01,358.19,381.98,363.58,369.30,379.11,417.96,306.19,276.57
2014-01-31 22:13:16.756000,L8,,,,,,362.25,353.28,344.86,338.61,327.79,333.24,312.08,307.79,316.76,316.63,286.14,287.79,280.17,293.67,287.39,277.22,270.91,,,,,,,,,,,,,,,,,,,,,
2014-02-09 22:06:57.254000,L8,345.02,342.18,339.39,339.80,337.63,332.80,327.02,324.51,326.52,320.52,325.41,319.85,322.88,318.23,323.64,330.04,332.99,328.55,332.25,332.30,327.93,327.24,325.13,307.79,231.21,218.45,258.99,292.01,300.63,308.46,308.16,309.35,320.57,330.75,335.16,353.95,378.16,369.86,370.07,388.34,392.15,310.32,276.44
2014-02-16 22:13:02.774000,L8,,,295.21,374.93,350.77,342.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-20 22:12:37.744000,L8,368.21,370.88,306.05,304.57,318.37,318.42,306.09,318.59,314.45,287.78,275.90,301.35,,307.97,286.97,280.76,276.84,282.11,291.38,283.34,268.18,,,,,,,,,,,,,,,,,,,,,,
2014-03-29 22:06:15.961000,L8,,,,,,,,,,,,,,,,274.48,281.87,278.41,286.34,298.19,286.42,274.35,284.72,260.95,184.27,169.97,207.35,245.08,260.19,271.64,267.89,287.41,293.16,283.48,306.95,322.36,328.36,339.66,339.99,331.83,332.03,240.56,205.57
2014-04-05 22:12:22.648000,L8,366.85,337.83,306.02,302.46,313.83,315.69,303.60,,312.04,278.49,273.23,,,,,,276.08,273.15,288.35,273.91,,,,,,,,,,,,,,,,,,,,,,,
2014-04-30 22:05:46.536000,L8,,,,,,,,,,,,,,,,277.56,286.49,280.45,294.04,307.19,298.70,282.33,301.11,267.53,195.26,164.35,227.13,243.06,249.96,269.31,245.41,,,276.47,286.66,316.43,311.21,341.15,341.74,351.16,327.74,253.18,221.87
2014-08-20 22:06:06.726000,L8,,,,,,,,,,,,,,,,263.59,281.66,270.23,285.29,295.11,279.79,,,,,,,,,,,,,,,308.42,317.04,328.25,325.76,324.68,324.34,,
2014-11-08 22:06:16.124000,L8,309.56,305.29,308.32,312.80,315.29,302.37,297.33,296.69,294.58,280.66,291.41,272.21,285.97,284.40,303.28,294.39,296.40,283.99,295.60,306.56,298.49,305.07,300.10,265.52,193.17,182.82,185.86,243.62,259.92,275.04,276.02,281.97,301.72,282.30,289.09,290.74,330.86,330.77,326.25,340.44,340.77,243.00,235.55
2014-11-15 22:12:25.553000,L8,,,,,,,,370.86,362.59,356.08,355.79,343.50,343.82,340.61,340.36,338.31,328.81,328.98,321.50,318.66,307.71,315.68,286.55,281.99,,,,,,,,,,,,,,,,,,256.81,208.04
2014-12-01 22:12:24.268000,L8,,,,,369.03,348.79,348.74,342.33,316.53,320.82,325.70,301.86,292.84,312.89,313.58,287.58,283.39,282.16,292.58,279.73,268.91,,,,,,,,,,,,,,,,,,,,,,
2015-02-12 22:05:51.250000,L8,344.88,337.34,336.48,338.91,337.19,333.08,328.03,322.89,320.76,315.26,327.21,318.75,320.20,318.70,324.41,330.53,331.47,325.94,327.13,329.24,326.80,326.05,322.21,307.98,230.32,206.91,255.52,288.45,297.69,302.69,313.20,308.29,319.72,334.40,333.89,349.07,382.91,363.31,374.75,378.16,401.55,302.64,276.69
2015-02-28 22:05:48.437000,L8,301.31,303.14,296.23,306.70,269.42,303.52,284.42,292.11,280.33,279.40,280.65,270.63,280.81,,301.57,293.89,292.58,288.49,296.24,311.54,303.44,295.02,299.90,273.38,202.94,180.49,229.95,256.70,269.64,276.41,279.27,292.94,306.46,309.96,312.72,325.16,342.89,333.48,323.78,343.19,350.07,259.15,231.10
2015-03-07 22:11:54.164000,L8,368.50,367.51,303.88,294.14,311.69,318.57,298.75,320.26,313.30,292.47,,,,,,279.70,289.72,278.40,290.83,288.00,285.46,,,,,,,,,,,,,,,,,,,,,,
2015-04-01 22:05:25.791000,L8,,,,,,,300.63,324.74,322.22,297.39,311.16,300.91,304.03,310.26,317.72,346.25,334.28,339.62,322.96,325.86,326.27,326.24,322.23,302.30,231.01,203.91,243.62,275.53,281.57,298.01,302.20,301.10,308.01,357.76,358.59,347.21,355.73,364.18,358.68,365.71,370.61,300.56,277.71
2015-04-24 22:11:32.351000,L8,374.26,337.81,274.29,288.89,357.71,302.65,348.00,343.73,333.62,,333.16,319.90,,,,,,,361.75,314.23,326.64,350.01,313.61,291.21,207.04,177.70,208.06,212.07,,,,,,,,,,,,,,283.32,225.33
2015-07-29 22:11:49.815000,L8,,276.51,281.99,298.19,304.28,306.58,290.11,,,,,,,,,267.64,286.74,292.72,290.75,286.36,272.44,,,,,,,,,,,,,,,,,,,,,,
2015-08-07 22:05:40.232000,L8,310.17,313.02,306.76,308.60,326.78,304.01,304.21,295.42,290.00,292.10,294.40,290.34,299.02,305.71,313.81,317.90,321.33,323.65,328.16,329.84,327.10,331.19,319.77,303.68,234.19,194.07,239.70,255.28,268.09,294.19,275.35,294.19,316.57,336.58,342.88,349.37,359.04,358.25,366.43,372.31,366.60,298.35,276.76
2015-09-24 22:06:01.750000,L8,344.55,340.56,340.85,339.21,339.15,332.65,325.85,330.01,325.41,322.28,351.41,321.45,340.47,318.32,326.48,329.89,332.90,328.64,328.69,329.48,327.23,331.22,322.47,310.13,277.60,213.31,258.19,292.54,300.81,308.89,327.70,307.61,312.90,329.15,346.41,373.18,389.41,375.02,365.26,373.54,387.19,305.04,
2015-12-20 22:12:21.455000,L8,371.01,368.95,359.16,366.57,360.07,344.26,332.54,326.01,317.50,288.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-29 22:06:09.164000,L8,366.45,361.93,363.88,353.30,357.34,342.99,341.04,359.74,344.43,338.71,341.84,345.99,339.62,379.96,361.76,343.40,337.08,336.27,350.67,339.80,343.45,355.46,356.83,367.03,265.95,232.55,269.74,300.89,311.99,316.52,329.30,347.32,365.87,358.71,349.24,351.86,366.65,371.05,370.84,365.52,374.56,324.97,311.28
2016-02-06 22:12:13.870000,L8,,,,,345.65,285.80,314.49,302.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-02 22:05:55.525000,L8,341.67,337.65,338.19,335.95,335.99,328.96,323.03,322.16,317.07,307.74,311.91,311.82,310.06,312.35,327.60,325.69,321.05,323.88,322.63,326.83,324.51,324.72,319.58,304.25,233.46,206.43,248.30,282.00,294.82,298.96,304.96,303.42,313.58,323.20,329.43,343.87,368.76,358.20,368.14,382.04,401.84,296.61,275.07
2016-03-09 22:12:04.857000,L8,362.26,350.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-25 22:11:56.307000,L8,,,,,,362.66,354.55,344.91,340.99,328.19,336.35,319.31,321.58,318.51,311.96,309.47,304.06,306.27,303.91,306.94,294.28,296.64,281.47,294.00,,,,,,,,,,,,,,,,,,250.59,205.25
2016-05-12 22:11:44.638000,L8,,,,,,,,,,,,,,,,,,,310.92,305.50,293.98,293.06,328.47,275.46,,,,,,,,,,,,,,,,,,248.22,200.65
2016-05-21 22:05:38.418000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.26,285.08,306.88,337.89,331.71,339.05,341.71,327.92,,
2016-08-16 22:12:17.658000,L8,,305.68,301.20,300.72,358.63,306.79,299.26,,,,,,,,,278.71,286.01,291.81,291.55,284.79,261.94,,,,,,,,,,,,,,,,,,,,,,
2016-09-01 22:12:24.298000,L8,364.41,364.83,299.24,294.71,308.76,312.09,294.37,,309.87,299.73,273.20,296.27,,,,278.32,270.56,278.06,290.33,275.34,266.17,274.08,,,,,,,,,,,,,,,,,,,,,
2016-09-10 22:06:15.488000,L8,345.14,331.82,337.92,337.75,338.06,329.10,323.57,319.61,319.28,312.30,324.39,315.85,315.70,317.82,319.81,327.69,326.74,325.31,328.11,328.89,325.73,330.59,320.11,308.12,232.63,206.91,249.59,283.74,292.56,303.49,312.51,304.63,309.98,318.24,324.52,337.96,387.74,366.60,374.01,382.37,398.75,302.58,279.98
2016-10-12 22:06:21.213000,L8,356.30,367.59,361.79,360.92,353.60,343.38,346.50,343.93,355.38,356.26,350.44,342.73,346.57,346.07,348.91,344.64,338.45,346.92,,361.54,349.55,348.85,344.10,338.03,312.21,,308.43,316.98,319.46,328.88,332.77,334.95,351.30,360.64,372.68,361.00,363.44,364.17,365.68,373.26,396.49,328.41,316.94
2016-11-04 22:12:33.369000,L8,,,,,,,,,,,359.46,324.97,323.54,312.75,323.97,317.53,227.09,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 22:12:27.069000,L8,,,,,,,,387.91,361.67,370.32,353.38,352.26,346.75,333.97,329.38,327.35,331.50,328.58,322.78,324.20,312.11,317.30,286.34,287.61,,187.63,224.45,235.75,237.77,240.04,273.95,256.44,,,,,,,,,,259.95,210.15
2017-01-16 22:06:11.085000,L8,309.39,308.70,306.63,304.37,311.35,305.80,297.51,290.48,288.00,275.33,284.46,262.43,284.65,,294.28,271.86,282.11,284.17,289.89,303.23,301.45,287.09,292.20,256.79,175.70,171.88,226.01,252.57,268.59,275.25,279.01,290.72,302.75,308.24,310.88,321.10,342.81,331.10,316.64,339.85,347.69,233.36,
2017-02-08 22:12:10.910000,L8,,,,,,,,,377.71,366.77,354.93,350.75,342.16,347.34,341.01,346.06,340.04,335.69,330.68,329.16,322.83,321.82,293.08,299.68,,195.92,247.45,252.55,240.62,244.45,255.00,252.27,,,,,,,,,,280.89,259.76
2017-02-24 22:12:05.979000,L8,,,,,,,373.08,383.38,374.37,344.81,304.31,331.53,310.04,322.98,319.27,331.93,328.24,323.27,319.86,318.26,296.81,304.30,281.50,272.52,,,,,,,,,,,,,,,,,,251.40,198.70
2017-03-12 22:11:57.720000,L8,,,,,,365.86,353.80,350.06,341.55,337.43,330.42,327.54,322.17,319.51,323.86,272.83,288.94,253.26,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-13 22:11:40.993000,L8,371.92,368.48,299.53,304.96,315.12,318.30,343.78,318.13,312.32,289.54,279.16,303.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-08 22:05:23.284000,L8,,,,,,,,,,,,,,,,,273.48,276.42,285.15,300.56,285.87,263.95,,,,,186.08,230.53,241.16,263.13,,,,276.02,292.46,309.78,320.49,334.15,329.48,324.60,,,
2017-06-09 22:05:42.375000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.99,314.37,330.34,325.07,310.86,305.09,,,
2017-08-03 22:12:11.903000,L8,,272.38,270.96,291.70,348.63,299.77,312.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-12 22:06:04.307000,L8,,,,,,,,,,,,,,,,,,,,,,,,,175.00,104.11,184.36,232.67,246.71,255.81,,,,281.26,294.52,297.63,314.98,330.86,327.63,332.11,330.52,,
2017-09-04 22:12:19.532000,L8,,,,,,,,,,381.26,370.67,354.73,351.16,355.70,353.27,352.91,336.90,334.68,327.68,326.07,326.17,313.31,303.82,298.99,196.44,191.26,236.73,250.14,244.55,248.46,242.00,,,,,,,,,,,290.90,278.63
2017-11-16 22:06:16.377000,L8,342.12,332.48,,,,324.78,302.83,298.42,276.44,300.86,256.03,323.36,331.59,301.85,322.36,327.86,328.66,327.43,326.06,326.04,322.51,325.29,327.47,304.22,227.77,195.02,248.44,287.18,296.95,296.56,304.58,327.17,333.61,339.20,345.70,352.22,361.71,356.44,404.01,,,296.05,271.68
2017-11-23 22:12:24.377000,L8,,,,,,,,,375.56,368.41,362.01,359.08,347.68,342.57,343.46,342.45,335.54,335.12,327.37,328.86,319.97,321.69,292.32,290.40,192.10,198.45,226.33,236.08,236.60,237.41,244.12,,,,,,,,,,,273.24,220.26
2017-12-02 22:06:10.894000,L8,373.12,369.05,367.59,357.27,353.41,348.31,354.48,351.28,353.46,347.22,344.63,370.07,367.47,362.09,,,,,367.83,357.57,352.84,359.04,375.34,,,,301.48,310.76,312.22,319.35,332.37,356.15,345.62,348.71,353.67,364.20,380.31,396.04,,,,,
2018-01-10 22:12:18.068000,L8,,,,,,,381.83,371.15,368.37,353.71,349.49,341.58,329.73,332.08,335.90,333.21,335.25,,364.64,309.69,296.53,309.43,301.40,277.46,,,,,247.47,288.81,332.68,265.33,,,,,,,,,,259.27,209.47
2018-02-27 22:11:55.717000,L8,,,,,377.14,357.71,356.54,333.56,325.50,340.85,345.50,327.19,324.99,325.81,321.33,319.01,311.46,328.48,311.24,305.00,295.80,302.43,275.34,,,,,,,,,,,,,,,,,,,,
2018-03-15 22:11:46.334000,L8,368.97,367.73,357.20,366.42,357.30,319.70,339.95,320.53,315.84,277.62,275.18,296.37,,,,,275.57,269.43,284.40,280.48,255.80,,,,,,,,,,,,,,,,,,,,,,
2018-04-16 22:11:30.626000,L8,364.66,362.07,311.05,302.90,360.22,317.16,334.98,309.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-02 22:11:21.824000,L8,364.18,354.36,301.55,299.33,311.81,309.26,299.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-05 22:11:18.754000,L8,,300.72,314.03,311.93,320.71,324.06,307.59,271.22,315.16,309.75,280.97,269.23,318.64,319.31,,321.49,319.75,315.47,303.88,306.59,295.00,300.44,284.78,272.10,,,,,,,,,,,,,,,,,,256.69,208.63
2018-08-06 22:11:34.242000,L8,,271.87,273.92,298.07,306.14,310.83,292.47,,,,,,,,,281.59,289.46,290.44,291.68,288.25,284.25,,,,,,,,,,,,,,,,,,,,,,
2018-08-31 22:05:35.273000,L8,,,,,293.88,270.69,273.62,278.63,,,,,,,,265.98,287.72,290.10,296.37,307.09,284.96,,,,174.74,144.52,223.53,239.37,249.10,263.94,,,,,,,314.33,330.00,325.79,334.59,336.37,,
2018-09-07 22:11:48.356000,L8,366.65,370.83,363.28,300.06,329.32,322.22,340.80,319.59,313.08,304.07,273.25,298.73,265.16,,,287.20,290.03,285.45,291.97,288.11,279.01,,,,,,,,,,,,,,,,,,,,,,
2018-09-16 22:05:39.825000,L8,,,,,293.57,277.73,274.08,276.84,276.34,278.09,277.36,265.35,284.52,,,260.03,282.76,282.08,291.72,300.00,294.46,290.46,294.96,247.31,,,,,,,,,,,,,313.65,328.73,324.61,333.70,332.73,230.89,
2018-10-02 22:05:47.245000,L8,296.90,299.25,300.41,295.70,300.44,293.25,286.00,286.46,278.51,277.69,286.18,265.38,283.52,,282.13,278.12,287.36,291.55,294.68,304.46,295.30,299.33,294.51,258.14,169.22,135.79,222.66,240.64,257.43,260.06,259.12,280.83,283.77,279.50,293.17,294.74,321.96,323.64,316.72,336.20,337.51,236.06,
2018-10-18 22:05:53.709000,L8,343.07,340.00,345.19,341.57,344.99,339.15,332.42,328.21,326.35,325.56,332.49,333.73,333.00,327.87,328.95,331.83,337.19,331.92,329.87,330.31,328.18,330.91,331.48,308.30,230.42,198.11,249.91,284.21,299.08,304.78,312.38,310.02,325.14,327.37,333.67,351.47,368.37,363.86,371.05,390.84,404.04,314.22,274.15
2018-11-03 22:05:57.421000,L8,,,,,309.75,305.71,305.05,299.86,299.12,294.74,300.61,295.63,296.88,291.59,298.30,297.72,304.26,276.91,270.91,,,,,,,138.87,210.17,252.40,265.88,274.47,278.15,287.97,295.39,281.92,298.04,315.39,338.75,331.83,328.79,342.82,345.19,,
2018-12-05 22:05:56.093000,L8,,,,,,,291.97,291.18,284.61,280.08,282.48,268.64,284.41,,,,278.68,277.94,285.36,296.55,289.28,284.94,289.70,,,134.88,179.63,242.68,254.80,258.46,261.04,278.64,279.29,274.60,280.25,288.93,333.20,329.10,318.65,331.10,334.08,,
2019-01-06 22:05:53.844000,L8,299.28,297.78,300.76,300.70,303.87,297.62,288.80,287.06,278.60,274.66,285.12,273.89,280.52,,,,256.16,274.32,280.22,294.30,287.46,282.59,280.03,,,144.05,181.17,243.81,257.57,258.56,263.13,280.22,285.63,282.81,286.70,302.74,335.73,311.25,,,331.12,,
2019-01-22 22:05:50.255000,L8,293.13,296.68,294.89,296.93,300.74,294.69,286.60,286.52,280.47,273.39,283.53,271.42,279.77,,,,,275.02,282.34,294.94,286.60,273.29,276.25,,,147.58,191.79,246.03,262.33,263.92,262.00,284.04,285.56,287.20,287.95,313.25,328.68,303.52,,,327.98,,
2019-01-29 22:11:59.392000,L8,,,,,,,378.58,369.44,366.18,356.25,356.86,346.55,338.88,336.80,335.18,333.30,330.13,324.98,321.79,319.50,305.22,309.45,286.51,279.40,,,,,,,,,,,,,,,,339.84,384.09,261.15,203.92
2019-02-07 22:05:47.667000,L8,330.46,329.26,333.02,331.83,336.10,330.16,321.93,321.03,320.07,314.77,324.12,320.22,321.64,314.01,322.41,324.83,326.64,326.00,324.55,327.51,322.87,326.29,320.39,304.91,229.34,196.39,248.73,281.30,294.91,296.92,305.52,308.98,319.00,358.54,351.45,357.67,369.26,373.79,374.21,363.33,378.54,304.77,289.87
2019-02-23 22:05:44.581000,L8,356.13,341.44,342.80,342.54,343.59,338.63,334.55,326.92,324.69,318.08,334.69,328.46,327.56,325.75,324.56,327.86,331.50,330.08,329.40,330.95,327.90,327.95,322.39,308.35,232.63,199.34,253.49,290.59,297.93,303.05,320.15,314.41,323.50,336.15,375.61,365.96,362.90,361.36,369.89,367.22,373.37,314.14,291.77
2019-03-02 22:11:53.254000,L8,,,,,,,377.44,371.69,370.94,350.13,351.91,343.81,340.13,336.61,334.00,332.70,327.07,323.71,321.96,316.61,299.85,308.13,285.12,278.27,,,,,,,,,,,,,,,,,,269.85,205.11
2019-03-11 22:05:38.980000,L8,298.48,298.19,289.06,300.12,298.30,293.56,280.81,282.79,266.80,262.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-03 22:11:44.613000,L8,371.29,365.33,359.80,354.22,358.65,311.38,336.33,322.86,315.05,276.93,270.58,299.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-12 22:05:30.743000,L8,,,,,,,,,,,,,,,,258.13,256.74,272.97,282.39,294.77,283.75,263.91,280.12,,,,,,,,,,,,,,,,,,,,
2019-04-19 22:11:38.574000,L8,,306.86,268.31,292.98,301.93,297.00,296.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-14 22:05:36.265000,L8,,,,,,,,,,,,,,,,,296.86,298.72,304.88,309.12,302.68,257.08,,,,,,,,,,,,,299.23,309.07,341.13,349.02,345.99,,,,
2019-05-21 22:11:51.277000,L8,388.13,378.67,371.89,376.46,380.28,329.06,347.79,297.10,318.21,312.37,285.20,300.28,326.73,330.52,358.63,342.10,329.46,325.55,315.64,328.82,302.17,302.93,284.82,273.84,,,,,,,,,,,,,,,,,,258.08,212.32
2019-08-18 22:06:11.235000,L8,,,,,,,,,,,,,,,,,276.09,287.85,294.98,299.27,296.70,255.70,,,,,,,,,,,,,,,,,315.80,325.02,328.24,,
2019-10-12 22:12:36.150000,L8,375.34,369.54,299.45,261.71,367.68,343.15,347.65,327.08,324.04,319.78,274.95,303.57,,,,275.37,283.86,282.43,291.91,287.02,281.79,280.10,240.12,,,,,,,,,,,,,,,,,,,,
2019-10-21 22:06:25.884000,L8,334.75,330.27,338.51,332.21,333.85,326.33,323.93,322.68,316.46,323.18,310.74,318.04,326.43,316.25,319.50,322.76,329.23,319.40,343.27,364.53,332.29,331.56,316.15,295.92,226.54,190.17,240.49,279.00,289.30,290.85,300.62,304.06,314.42,319.76,325.07,338.99,349.74,380.70,372.57,351.88,379.27,293.23,269.44
2019-11-06 22:06:24.678000,L8,349.53,344.04,345.72,339.81,342.86,334.89,332.82,327.68,328.33,323.39,331.55,329.22,332.03,330.41,327.97,331.79,333.50,331.88,331.80,332.87,327.68,331.05,322.43,307.82,231.77,203.05,255.44,293.09,299.10,304.48,312.58,310.52,327.15,330.69,338.43,360.47,374.49,372.58,373.85,384.68,399.20,305.65,280.62
2019-11-13 22:12:34.076000,L8,,,,,295.84,324.55,387.31,353.52,353.73,350.31,348.84,,,,285.63,329.89,310.75,307.48,306.11,312.56,297.32,315.15,279.71,245.40,,,,,,,,,,,,,,,,,,238.15,
2019-11-29 22:12:32.100000,L8,,,,,,,,,,377.14,365.03,364.29,364.36,367.76,364.10,358.86,343.88,332.20,315.26,319.52,324.29,326.33,317.55,304.25,260.04,250.22,249.44,247.44,257.66,245.18,,,,,,,,,,,,289.59,289.32
2019-12-08 22:06:20.730000,L8,336.50,327.47,348.34,350.18,318.12,308.66,353.70,308.24,275.00,301.44,308.92,337.81,317.33,342.74,316.05,333.87,334.48,,343.72,335.02,339.75,356.05,345.00,326.22,246.38,209.01,264.24,285.96,296.60,298.45,308.31,308.24,324.08,350.26,363.88,353.94,359.47,352.99,354.99,360.73,372.15,305.86,269.01
2020-01-09 22:06:13.711000,L8,299.41,301.75,301.84,305.70,301.26,299.11,290.96,292.37,287.72,280.58,286.56,273.03,285.65,,,,,,,,,,,,,152.21,169.93,237.27,260.95,266.45,268.29,286.41,301.04,303.45,296.22,311.13,334.77,,317.46,331.00,350.82,,
2020-02-10 22:06:04.888000,L8,358.15,342.10,343.87,346.75,336.65,334.74,338.63,346.59,335.67,343.61,326.48,323.89,314.14,321.66,336.21,337.46,343.66,343.70,339.66,340.69,331.16,336.10,344.05,341.33,296.51,,,318.16,314.26,321.13,318.36,320.02,324.73,330.06,331.92,354.76,363.59,358.13,386.68,,,338.25,322.14
2020-03-13 22:05:54.202000,L8,296.01,296.43,285.86,306.40,305.63,300.10,273.89,286.15,280.85,278.01,281.13,270.91,284.18,,,266.23,277.98,277.50,286.15,296.69,286.22,279.48,284.87,260.00,,,,236.08,262.29,266.04,256.69,288.75,299.80,305.93,306.41,328.29,286.18,,,326.97,334.23,235.79,
2020-04-21 22:11:45.778000,L8,367.05,365.77,303.48,297.72,361.89,313.95,331.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-07 22:11:36.568000,L8,364.97,277.78,281.23,299.99,304.44,305.92,303.80,,,,,,,,,264.55,291.13,297.96,295.09,289.04,256.46,,,,,,,,,,,,,,,,,,,,,,
2020-05-16 22:05:27.607000,L8,,,,,,,,,,,,,,,,261.42,285.03,291.92,301.29,306.09,299.37,253.65,303.66,272.74,192.33,152.60,222.41,239.76,245.38,266.45,,,,275.09,286.63,299.62,319.17,339.40,329.16,333.05,326.18,252.25,211.84
2020-06-01 22:05:32.600000,L8,,,,,,,,,,305.13,293.76,273.93,298.50,305.49,,,,,277.91,310.20,304.31,331.32,312.84,268.84,216.67,165.96,231.79,253.76,259.42,272.67,245.34,278.21,280.69,284.20,298.19,320.76,330.41,341.90,344.80,329.25,,269.30,241.97
2020-07-26 22:12:08.603000,L8,,,,,,,356.68,330.20,341.75,327.67,339.24,321.12,332.95,335.77,334.26,364.35,,,,,377.09,314.60,280.13,288.07,,,,,,260.79,339.82,318.46,289.01,276.17,,,,,,,,,
2020-08-20 22:06:05.973000,L8,,,,,,,,,,,,,,,,259.00,278.70,283.89,292.58,305.26,293.67,282.40,296.08,263.66,,,,,,,,,,,,306.01,319.94,333.35,319.72,333.30,329.71,242.14,202.85
