dates,satname,nzd0092-0000,nzd0092-0001,nzd0092-0002,nzd0092-0003,nzd0092-0004,nzd0092-0005,nzd0092-0006,nzd0092-0007,nzd0092-0008,nzd0092-0009,nzd0092-0010,nzd0092-0023,nzd0092-0024,nzd0092-0025,nzd0092-0026,nzd0092-0027,nzd0092-0028,nzd0092-0029,nzd0092-0030,nzd0092-0031,nzd0092-0032,nzd0092-0033,nzd0092-0011,nzd0092-0012,nzd0092-0013,nzd0092-0014,nzd0092-0015,nzd0092-0016,nzd0092-0017,nzd0092-0018,nzd0092-0019,nzd0092-0020,nzd0092-0021,nzd0092-0022
2004-11-03 21:56:42.977000,L5,,,,,,,,,,,,,,,,,323.92,322.21,342.40,353.37,360.38,347.91,,,,,,,,,,,,
2004-11-19 21:56:55.269000,L5,,,,,,,,,,,,,,,,,310.50,302.34,319.86,332.09,341.31,320.59,,,,,,,,,,,,
2005-09-03 21:59:56.285000,L5,,,,,,,,,,,,,,,,328.34,322.34,306.42,313.76,329.70,334.41,315.47,,,,,,,,,,,,
2005-11-22 22:00:23.113000,L5,,,,,,,,,,,,312.60,329.83,333.76,331.94,343.15,336.11,331.86,340.77,350.52,355.74,335.13,,,,,,,,,,,,
2006-10-24 22:06:02.805000,L5,,,,,,,,,,,,312.27,321.59,325.76,328.32,334.37,329.69,325.01,328.25,340.01,350.88,332.56,,,,,,,,,,,,
2006-12-11 22:06:28.205000,L5,,,,,,,,,,,,381.92,398.18,403.80,431.84,425.20,432.71,423.43,,,,,,,,,,,,292.17,327.24,326.40,310.97,364.57
2007-01-03 22:12:49.248000,L5,301.62,291.58,283.01,283.96,289.51,285.16,285.40,277.03,261.96,249.22,248.78,333.12,340.59,339.77,333.47,333.53,331.33,320.92,316.66,323.74,331.85,331.04,,,,,,,,,,,,
2007-02-13 22:06:47.368000,L5,,,,,,,,,,,,,,,,328.02,325.64,312.92,324.34,336.41,344.25,324.15,,,,,,,,,,,,
2008-10-29 21:55:24.451000,L5,,,,,,,,,,,,,,,,330.50,331.22,325.79,330.14,344.30,351.37,337.47,,,,,,,,,,,,
2009-02-02 21:57:22.411000,L5,,,,,,,,,,,,314.60,333.57,334.21,337.14,338.80,332.47,325.91,330.94,342.86,356.02,333.42,,,,,,,,,,,,
2011-01-07 22:01:44.406000,L5,,,,,,,,,,,,319.13,326.02,329.94,333.55,339.23,334.75,326.17,336.97,348.77,354.14,334.65,,,,,,,,,,,,303.87
2011-09-04 22:00:27.603000,L5,,,,,,,,,,,,317.49,328.38,329.97,332.21,334.39,337.31,329.97,331.87,346.56,355.65,342.65,,,,,,,,,,,,308.35
2013-10-27 22:13:31.854000,L8,,,,,,,,,,,,316.53,324.20,330.61,330.68,333.33,329.52,321.07,325.36,335.45,346.68,334.67,,,,,,,,,,,,
2013-11-12 22:13:32.202000,L8,,,,,,,,,,,,323.48,329.04,338.65,336.54,339.94,337.78,330.02,372.42,398.09,,,,,,,,,,,,,287.57,310.30
2013-11-28 22:13:25.971000,L8,,,,,,,,,,,,322.10,326.79,333.04,334.42,338.01,334.07,323.93,334.08,337.74,351.53,336.66,,,,,,,,,,,,304.89
2013-12-14 22:13:21.591000,L8,,,,,,,,,,,,324.27,329.13,331.51,330.43,334.83,333.19,325.38,327.78,342.81,351.62,333.56,,,,,,,,,,,,300.96
2013-12-30 22:13:13.343000,L8,,,,,,,,,,,,360.21,363.32,340.50,336.59,341.10,375.46,326.26,370.75,392.14,,,,,,,,,,,,,,309.16
2014-01-31 22:12:52.806000,L8,,,,,,,,,,,,310.46,332.46,331.06,329.54,340.14,332.08,325.31,328.43,338.39,342.96,332.89,,,,,,,,,,,,
2014-02-16 22:12:38.819000,L8,,,,,,,,,,,,319.08,327.89,332.58,330.61,334.31,333.22,350.96,351.47,340.99,346.65,339.07,,,,,,,,,,,,
2014-07-26 22:11:43.162000,L8,,,,,,,,,,,,318.78,332.18,340.54,341.52,343.41,346.27,318.97,321.98,332.37,340.37,336.23,,,,,,,,,,,,
2014-10-14 22:12:02.705000,L8,,,,,,,,,,,,321.94,329.68,333.92,334.08,338.28,336.98,324.47,330.69,339.46,353.25,340.58,,,,,,,,,,,,306.84
2014-12-01 22:12:00.318000,L8,,,,,,,,,,,,,,,,321.97,316.54,307.16,311.17,323.66,334.76,322.91,,,,,,,,,,,,
2015-01-02 22:11:50.958000,L8,,,,,,,,,,,,316.14,325.62,332.19,329.60,334.48,331.58,322.20,323.95,335.82,349.11,335.73,,,,,,,,,,,,
2015-12-20 22:11:57.501000,L8,,,,,,,,,,,,321.07,330.93,335.39,331.76,337.70,336.11,325.58,329.14,334.73,352.98,337.49,,,,,,,,,,,,
2016-01-21 22:11:54.068000,L8,,,,,,,,,,,,315.07,324.62,332.51,327.14,332.57,331.43,322.21,322.02,333.46,347.26,333.92,,,,,,,,,,,,
2016-03-09 22:11:40.902000,L8,,,,,,,,,,,,326.65,347.05,357.41,367.29,357.78,361.50,322.90,330.77,359.73,386.89,355.37,,,,,,,,,,,,303.20
2016-03-25 22:11:32.353000,L8,,,,,,,,,,,,313.47,323.47,330.00,329.90,355.84,331.57,321.62,324.12,333.40,346.41,336.78,,,,,,,,,,,,
2016-08-16 22:11:53.694000,L8,,,,,,,,,,,,314.75,331.43,334.79,346.48,357.01,350.97,318.54,322.04,332.25,350.74,,,,,,,,,,,,,
2016-09-24 22:18:13.790000,L8,,,,,,,,,,,,,,,,,,,,303.63,399.32,,,,,,,,,,,,,
2016-10-10 22:18:18.228000,L8,,,,,,,,,,,,,,,,,,,,373.99,370.27,,,,,,,,,,,,,
2016-11-04 22:12:09.415000,L8,,,,,,,,,,,,,,,,320.30,315.02,307.01,308.73,319.21,335.59,322.61,,,,,,,,,,,,
2016-11-20 22:12:09.409000,L8,,,,,,,,,,,,322.27,328.08,331.75,331.98,338.10,331.05,324.78,380.27,379.75,355.68,338.54,,,,,,,,,,,,303.46
2017-01-23 22:11:55.340000,L8,,,,,,,,,,,,315.65,323.59,329.22,328.58,331.31,328.45,320.91,323.65,332.29,342.30,331.53,,,,,,,,,,,,
2017-02-24 22:11:42.029000,L8,,,,,,,,,,,,,,,,326.33,322.84,314.62,319.70,327.51,339.42,329.87,,,,,,,,,,,,
2017-09-04 22:11:55.578000,L8,,,,,,,,,,,,,,,,321.17,319.47,309.23,310.12,324.99,335.26,320.55,,,,,,,,,,,,
2018-01-10 22:11:54.118000,L8,,,,,,,,,,,,321.72,326.15,331.84,332.44,333.17,329.54,321.53,329.06,338.71,352.78,335.70,,,,,,,,,,,,303.92
2018-01-26 22:11:45.215000,L8,,,,,,,,,,,,318.44,328.91,329.67,329.81,330.41,349.48,385.48,,,,347.19,,,,,,,,,,,,
2018-02-11 22:11:38.494000,L8,,,,,,,,,,,,,322.72,331.49,330.23,332.87,329.64,322.19,328.37,336.79,353.84,333.60,,,,,,,,,,,,
2018-11-17 22:17:55.945000,L8,,,,,,,,,,,,,,,,,,,332.42,352.87,383.84,,,,,,,,,,,,,
2019-03-02 22:11:29.304000,L8,,,,,,,,,,,,,,,,327.47,324.29,315.59,322.08,330.58,340.54,328.01,,,,,,,,,,,,
2019-04-26 22:17:23.280000,L8,311.68,310.33,314.97,314.94,292.54,285.61,304.05,309.95,295.33,279.75,285.07,351.33,326.84,365.28,335.28,323.77,336.56,325.07,362.28,377.78,393.21,411.37,277.76,278.87,257.54,250.70,257.06,274.48,322.15,322.14,323.84,330.30,328.23,352.30
2019-10-03 22:18:21.618000,L8,,,,,,,,,,,,,,,,,,300.86,300.06,325.70,381.88,,,,,,,,,,,,,
2020-01-16 22:11:59.041000,L8,,,,,,,,,,,,325.40,333.71,342.86,344.20,413.98,400.75,397.24,415.28,,,,,,,,,,,,,304.21,291.84,381.89
2020-12-01 22:12:09.987000,L8,,,,,,,,,,,,320.31,326.80,329.04,330.08,357.31,347.35,344.83,343.90,342.31,384.67,336.86,,,,,,,,,,,,309.77
2020-12-17 22:12:09.375000,L8,,,,,,,,,,,,,320.66,327.45,326.18,327.25,324.61,315.28,322.16,329.59,343.07,327.75,,,,,,,,,,,,
2021-02-19 22:11:51.945000,L8,,,,,,,,,,,,,319.58,322.39,325.80,330.25,323.87,315.20,322.00,330.26,339.54,327.00,,,,,,,,,,,,
2021-03-23 22:11:37.336000,L8,,,,,,,,,,,,318.57,321.41,324.99,326.82,332.15,327.69,318.37,326.39,335.81,340.07,329.56,,,,,,,,,,,,
2021-05-01 22:17:31.787000,L8,,,,,,,,,,,,,,,,,,,334.72,335.91,385.57,,,,,,,,,,,,,
2021-05-26 22:11:31.065000,L8,,,,,,,,,,,,318.47,320.55,330.64,334.57,338.50,331.68,325.40,,,,,,,,,,,,,,,,
2021-10-01 22:12:10.732000,L8,,,,,,,,,,,,323.41,327.69,336.29,332.83,365.52,341.89,391.73,393.61,408.68,,,,,,,,,,,,280.58,402.76,385.99
2021-10-17 22:12:14.625000,L8,,,,,,,,,,,,321.49,322.26,328.48,329.77,330.71,334.36,325.01,363.50,377.75,358.90,334.36,,,,,,,,,,,,303.15
2021-11-18 22:12:08.776000,L8,,,,,,,,,,,,,320.24,325.59,327.24,327.36,328.53,319.65,341.09,365.30,350.66,331.42,,,,,,,,,,,,
2022-01-21 22:11:59.917000,L8,,,,,,,,,,,,317.62,322.52,327.76,329.31,329.79,328.62,364.64,361.26,360.38,360.12,331.25,,,,,,,,,,,,302.81
2022-01-29 22:12:05.530000,L9,,,,,,,,,,,,412.30,414.93,423.93,365.90,377.36,371.46,369.41,375.34,389.51,,,,,,,207.14,190.19,316.67,325.42,325.18,329.02,341.91,356.23
2022-02-14 22:12:01.049000,L9,,,,,,,,,,,,,319.68,324.80,326.56,326.27,324.84,318.10,327.86,336.42,346.00,326.14,,,,,,,,,,,,
2022-02-22 22:11:50.626000,L8,,,,,,,,,,,,,,,,,,,289.32,321.00,335.85,327.63,,,,,,,,,,,,
2022-03-01 22:18:00.800000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.48,228.35,,,,,
2022-03-02 22:11:50.022000,L9,,,,,,,,,,,,314.43,320.80,326.26,328.58,328.97,321.85,316.39,325.22,334.36,346.28,319.57,,,,,,,,,,,,
2022-03-18 22:11:49.046000,L9,,,,,,,,,,,,319.36,321.14,327.68,327.33,330.30,328.92,319.09,328.13,340.58,349.30,329.77,,,,,,,,,,,,
2022-04-03 22:11:45.362000,L9,,,,,,,,,,,,,318.23,330.51,327.96,323.63,323.30,317.92,321.86,329.70,344.77,323.56,,,,,,,,,,,,
2023-01-24 22:12:10.678000,L8,,,,,,,,,,,,312.98,320.88,326.58,330.26,330.47,327.89,320.75,325.41,331.75,348.67,328.44,,,,,,,,,,,,
2023-02-25 22:11:52.258000,L8,,,,,,,,,,,,,320.96,324.05,327.71,329.52,323.04,316.75,326.17,328.01,345.95,324.65,,,,,,,,,,,,
2023-09-05 22:11:46.771000,L8,,,,,,,,,,,,323.71,323.21,328.50,327.73,326.74,324.23,319.32,323.90,407.86,397.51,,,,,,,,,,,,,306.90
2023-09-13 22:11:53.459000,L9,,,,,,,,,,,,348.18,321.54,331.86,357.72,361.67,349.84,343.63,335.71,353.03,393.16,344.30,,,,,,,,,,,,
2023-10-15 22:12:03.081000,L9,,,,,,,,,,,,,,,,,309.60,305.54,310.45,321.87,336.78,310.10,,,,,,,,,,,,
2023-11-08 22:11:57.030000,L8,,,,,,,,,,,,317.41,321.49,325.71,326.94,329.55,327.68,320.89,324.87,337.62,351.71,332.99,,,,,,,,,,,,302.20
2024-01-03 22:12:03.955000,L9,,,,,,,,,,,,321.87,323.88,329.31,328.84,329.96,327.25,323.78,330.06,338.39,356.01,331.57,,,,,,,,,,,,305.73
2024-02-04 22:12:07.739000,L9,,,,,,,,,,,,322.50,326.11,329.66,330.94,332.82,330.51,323.12,328.80,337.33,360.03,334.36,,,,,,,,,,,,305.13
2024-04-08 22:11:47.225000,L9,,,,,,,,,,,,314.56,319.11,321.65,324.82,325.51,322.98,318.02,320.50,327.94,339.68,321.78,,,,,,,,,,,,
2024-08-22 22:11:34.534000,L8,,,,,,,,,,,,318.11,323.21,329.23,329.70,328.08,326.07,318.12,324.45,330.86,346.23,326.27,,,,,,,,,,,,
2024-09-23 22:11:42.698000,L8,,,,,,,,,,,,323.59,329.68,332.07,332.12,333.18,331.12,325.15,389.72,,374.93,332.47,,,,,,,,,,,,306.96
2024-11-18 22:11:59.014000,L9,,,,,,,,,,,,318.54,323.78,329.71,332.43,330.43,327.15,323.40,332.09,330.81,355.35,331.15,,,,,,,,,,,285.93,307.61
2024-12-04 22:12:00.480000,L9,,,,,,,,,,,,313.65,321.53,328.12,327.00,328.65,327.64,319.86,324.67,331.57,345.40,328.59,,,,,,,,,,,,
2025-01-05 22:11:55.058000,L9,,,,,,,,,,,,320.47,322.85,329.73,331.32,329.02,325.93,321.38,328.80,332.89,350.42,330.43,,,,,,,,,,,,305.30
2025-01-29 22:11:52.495000,L8,,,,,,,,,,,,,,,,321.67,322.13,317.97,320.01,327.86,340.58,320.47,,,,,,,,,,,,
2025-02-06 22:11:55.429000,L9,,,,,,,,,,,,317.52,322.27,330.81,331.28,329.10,328.13,321.64,326.95,332.18,341.64,326.99,,,,,,,,,,,,307.35
2025-03-10 22:11:52.276000,L9,,,,,,,,,,,,313.36,320.91,327.92,328.35,325.63,324.02,320.99,322.60,331.62,342.62,327.52,,,,,,,,,,,,
2025-05-05 22:11:12.639000,L8,,,,,,,,,,,,,,,,326.93,322.74,316.74,318.89,329.56,340.93,322.95,,,,,,,,,,,,
2025-06-30 22:11:31.747000,L9,,,,,,,,,,,,,,,,320.84,317.19,309.76,312.42,322.77,334.09,324.17,,,,,,,,,,,,
2025-09-02 22:11:59.494000,L9,,,,,,,,,,,,314.56,321.88,326.39,325.60,326.25,323.61,318.49,371.36,366.73,400.54,323.85,,,,,,,,,,,,
2025-11-05 22:12:10.440000,L9,,,,,,,,,,,,316.55,322.48,326.62,328.11,324.48,324.11,322.38,324.20,331.48,347.45,328.95,,,,,,,,,,,,303.13
