dates,satname,nzd0183-0000,nzd0183-0001,nzd0183-0002,nzd0183-0003,nzd0183-0004,nzd0183-0005,nzd0183-0006,nzd0183-0007,nzd0183-0008,nzd0183-0009,nzd0183-0010,nzd0183-0012,nzd0183-0011
2015-02-12 22:05:51.250000,L8,320.73,275.13,269.24,298.07,311.60,299.44,180.34,,,,,,
2015-02-28 22:05:48.437000,L8,301.91,254.86,219.30,278.95,276.73,253.54,,,,,,,
2015-03-23 22:11:45.092000,L8,329.12,253.71,304.63,297.36,291.83,206.27,,,,,,,
2015-06-27 22:11:34.253000,L8,262.50,167.37,,,,,,,,,,,
2015-08-23 22:05:48.569000,L8,321.89,285.80,285.96,302.65,305.13,286.24,191.19,,,,,,
2015-12-20 22:12:21.455000,L8,346.86,324.85,377.12,327.64,357.94,351.67,331.46,,,,,,
2016-03-02 22:05:55.525000,L8,323.33,306.45,286.76,315.82,313.14,309.22,303.08,300.55,,,,,
2016-03-25 22:11:56.307000,L8,348.94,298.99,322.80,331.42,327.78,258.58,,,,,,,
2016-09-10 22:06:15.488000,L8,321.23,310.39,278.27,308.43,308.07,292.24,190.53,,,,,,
2016-10-28 22:06:23.178000,L8,328.24,317.31,303.87,326.22,325.34,325.28,272.44,280.78,173.12,268.09,217.98,,
2016-11-04 22:12:09.415000,L8,333.15,328.47,310.13,330.08,325.27,313.16,303.58,303.47,275.18,267.13,235.25,,
2016-11-20 22:12:33.363000,L8,350.14,306.58,345.69,342.42,334.77,290.97,309.31,,,,,,
2016-12-15 22:06:18.115000,L8,318.28,281.84,278.74,296.54,297.89,265.43,173.30,,,,,,
2017-01-23 22:11:55.340000,L8,317.50,273.62,262.23,290.18,286.26,262.39,191.74,,,,,,
2017-02-24 22:12:05.979000,L8,335.00,251.96,305.02,308.23,295.79,209.89,,,,,,,
2017-03-05 22:05:50.977000,L8,334.95,330.05,314.29,328.06,327.24,317.63,280.23,307.92,168.50,,,,
2017-06-16 22:11:55.802000,L8,288.25,173.89,,,,,,,,,,,
2017-09-04 22:12:19.532000,L8,358.05,273.81,327.27,329.65,307.65,228.51,247.62,195.72,179.34,173.82,,,
2017-11-16 22:06:16.377000,L8,324.59,313.45,296.44,309.88,311.77,285.28,185.02,,,,,,
2017-12-02 22:06:10.894000,L8,306.01,285.02,262.35,289.60,294.92,266.14,175.78,,,,,,
2018-01-10 22:12:18.068000,L8,387.52,311.40,326.96,336.96,338.68,305.98,245.85,269.58,,,,291.71,
2018-03-31 22:11:39.851000,L8,336.24,292.76,310.18,308.97,297.75,208.19,,,,,,,
2018-05-02 22:10:57.873000,L8,326.59,317.04,297.90,313.60,314.52,286.84,205.99,,,,,,
2018-06-28 22:05:04.262000,L8,286.19,228.42,198.37,263.09,264.07,226.84,,,,,,,
2018-07-05 22:11:18.754000,L8,333.18,278.59,304.72,305.01,296.06,209.39,,,,,,,
2018-09-07 22:11:48.356000,L8,361.98,317.87,339.17,336.07,328.09,294.55,239.21,281.36,,,,,
2018-09-16 22:05:39.825000,L8,326.01,313.78,297.77,311.15,323.16,284.34,186.91,188.65,245.71,250.36,497.98,447.84,502.06
2018-10-18 22:05:53.709000,L8,333.40,319.95,297.61,318.86,317.08,296.51,209.04,,,,,,
2018-12-05 22:05:56.093000,L8,298.10,277.30,269.29,294.91,289.95,258.71,,,,,,,
2019-01-29 22:11:59.392000,L8,,206.91,247.75,264.11,278.27,197.41,,,,,,,
2019-02-14 22:11:33.473000,L8,311.35,290.81,275.65,301.61,297.38,269.72,177.47,,,,,,
2019-03-02 22:11:53.254000,L8,362.94,339.03,330.53,343.67,335.81,322.85,309.38,290.81,279.94,253.09,,,
2019-04-12 22:05:30.743000,L8,327.90,316.87,294.24,317.65,318.70,312.36,307.44,306.92,172.81,,,,
2019-05-21 22:11:27.314000,L8,293.97,267.32,222.71,275.96,269.53,246.28,,,,,,,
2019-06-22 22:12:04.946000,L8,304.80,188.51,243.03,279.90,274.97,189.09,,,,,,,
2019-07-24 22:12:12.946000,L8,318.09,226.45,262.61,282.56,275.33,187.27,,,,,,,
2019-08-09 22:11:55.358000,L8,316.30,289.08,275.69,294.23,289.85,270.52,186.40,,,,,,
2019-11-06 22:06:24.678000,L8,320.81,302.63,279.04,303.31,296.29,276.81,183.01,,,,,,
2019-11-13 22:12:34.076000,L8,351.01,316.21,320.61,319.55,307.22,231.50,,,,,,,
2019-11-29 22:12:32.100000,L8,323.89,218.24,251.66,281.61,274.15,192.56,,,,,,,
2020-03-13 22:05:54.202000,L8,329.50,320.66,296.04,323.99,325.45,320.35,247.53,225.23,292.71,292.70,244.69,,
2020-05-16 22:05:27.607000,L8,249.59,195.42,,,,,,,,,,,
2020-07-19 22:05:55.897000,L8,333.83,312.03,288.16,308.81,299.25,280.06,188.87,,,,,,
2020-08-27 22:11:56.368000,L8,330.47,319.38,299.66,323.24,320.56,311.55,273.96,278.68,170.75,,,,
2020-10-07 22:06:21.789000,L8,330.33,316.23,294.25,318.40,319.56,289.99,201.05,,,,,,
2020-12-01 22:12:09.987000,L8,315.05,293.67,276.73,303.39,296.74,273.12,179.73,,,,,,
2021-02-19 22:11:51.945000,L8,325.54,310.57,287.72,311.16,308.31,294.10,187.13,,,,,,
2021-03-16 22:05:51.916000,L8,328.99,336.93,251.95,288.09,296.36,278.94,186.66,,,,,,
2021-04-24 22:11:25.382000,L8,318.66,288.27,274.69,292.15,287.80,267.58,183.41,,,,,,
2021-05-26 22:11:31.065000,L8,357.39,360.48,356.18,346.24,362.47,358.58,316.79,312.65,298.89,291.89,258.71,,
2021-06-11 22:11:38.046000,L8,300.04,280.36,267.70,283.00,278.57,261.80,178.18,,,,,,
2021-07-13 22:12:07.472000,L8,542.79,467.98,437.46,351.85,366.99,333.39,339.82,357.74,,,,191.26,
2021-09-08 22:06:17.997000,L8,284.12,252.62,203.62,264.33,260.31,234.83,,,,,,,
2021-09-24 22:06:20.847000,L8,331.23,318.92,295.33,319.66,322.21,318.77,261.35,279.35,241.30,252.41,206.50,,
2021-11-18 22:12:08.776000,L8,315.93,293.40,274.54,295.48,293.40,262.58,177.51,,,,,,
2021-12-28 22:12:30.275000,L9,375.88,320.82,346.44,347.73,334.93,320.00,309.24,287.57,293.69,232.23,,,
2022-01-21 22:12:23.867000,L8,330.50,314.99,350.13,337.78,327.35,327.64,,,,,,,
2022-01-29 22:12:05.530000,L9,332.99,321.25,289.44,320.08,317.40,306.95,305.31,299.27,287.39,280.40,243.01,,
2022-01-30 22:06:10.369000,L8,304.26,280.50,258.12,288.65,288.48,262.55,172.88,,,,,,
2022-02-14 22:12:01.049000,L9,307.32,283.33,270.05,293.61,291.45,261.70,,,,,,,
2022-02-22 22:12:14.581000,L8,373.48,345.84,343.14,351.19,341.76,326.25,258.28,289.28,295.33,,,,
2022-03-02 22:12:13.972000,L9,341.15,308.35,313.11,310.24,303.19,285.01,,,,,,,
2022-03-18 22:11:49.046000,L9,300.35,279.77,254.22,283.64,284.06,261.09,,,,,,,
2022-05-05 22:11:31.114000,L9,331.10,318.98,294.59,323.71,323.99,318.48,311.67,306.09,294.42,286.49,246.55,,
2022-05-21 22:11:43.552000,L9,314.05,201.05,250.20,283.92,277.98,186.92,,,,,,,
2022-06-22 22:11:38.702000,L9,,,205.56,269.28,265.66,241.63,,,,,,,
2022-07-08 22:12:03.189000,L9,303.76,184.95,,,,,,,,,,,
2022-07-09 22:06:16.329000,L8,305.00,310.84,269.82,293.77,292.99,277.20,185.77,,,,,,
2022-08-02 22:06:07.308000,L9,330.16,321.10,299.37,322.84,323.33,319.16,311.90,307.42,295.02,246.66,220.88,,
2022-08-10 22:06:32.253000,L8,325.56,359.40,279.98,284.87,313.81,273.66,216.49,171.20,175.90,188.93,197.76,,190.29
2022-09-10 22:12:03.656000,L9,329.55,318.19,294.99,316.61,318.93,313.33,258.01,304.17,172.24,,,,
2022-12-24 22:06:26.081000,L9,297.78,269.68,228.73,277.47,275.65,253.83,,,,,,,
2023-01-16 22:12:10.212000,L9,331.02,310.26,298.07,322.75,323.19,315.04,308.24,291.92,298.07,275.66,244.46,,
2023-01-17 22:06:18.381000,L8,333.18,316.43,300.31,330.53,327.19,317.98,309.00,,,,,,
2023-01-24 22:12:10.678000,L8,292.37,248.02,217.59,270.08,266.45,240.38,,,,,,,
2023-02-17 22:12:13.542000,L9,309.63,289.78,272.91,298.53,294.70,268.18,,,,,,,
2023-02-18 22:06:13.995000,L8,330.48,325.57,293.49,330.15,325.72,318.45,257.31,,,,,,
2023-03-06 22:06:02.229000,L8,309.48,284.88,265.21,295.60,294.82,263.65,174.93,,,,,,
2023-03-13 22:12:11.106000,L8,367.55,326.24,345.62,347.27,341.81,328.48,272.08,306.93,287.19,241.50,,,
2023-03-21 22:12:19.147000,L9,380.98,386.89,409.90,380.72,363.55,358.98,344.16,315.61,301.22,287.56,,,
2023-03-29 22:11:37.049000,L8,307.41,280.37,263.49,290.57,290.77,259.20,,,,,,,
2023-04-07 22:05:40.262000,L8,330.46,326.54,308.70,334.57,331.57,325.28,317.97,311.29,296.73,291.99,257.09,,
2023-04-23 22:05:33.182000,L8,370.44,344.38,316.89,335.54,340.37,336.99,324.02,322.07,288.03,,,,
2023-05-24 22:11:41.159000,L9,306.61,196.95,176.30,273.88,271.49,180.27,,,,,,,
2023-06-09 22:11:12.914000,L9,299.79,283.92,266.32,287.64,286.00,263.79,181.74,,,,,,
2023-06-25 22:11:32.179000,L9,295.60,179.72,,,,,,,,,,,
2023-07-03 22:11:51.388000,L8,296.90,200.34,247.49,280.44,274.39,179.88,,,,,,,
2023-08-04 22:12:04.441000,L8,298.33,191.50,236.20,272.02,270.06,180.36,,,,,,,
2023-08-21 22:05:52.129000,L9,292.01,250.83,211.80,271.62,270.42,249.63,,,,,,,
2023-08-28 22:12:08.221000,L9,371.50,322.24,334.77,327.46,317.75,290.27,225.87,237.01,,,,,
2023-08-29 22:06:02.142000,L8,334.00,322.68,296.11,327.49,324.95,319.37,311.14,306.30,238.61,251.56,213.87,,
2023-11-08 22:12:20.984000,L8,361.98,331.00,330.85,340.69,336.38,318.29,315.50,285.25,,,,,
2023-11-24 22:12:03.999000,L8,328.64,319.57,293.77,321.99,320.68,312.60,312.80,305.72,290.89,286.67,246.54,370.62,
2024-01-11 22:12:20.397000,L8,355.39,321.37,343.75,346.84,333.79,322.55,325.09,288.32,293.92,244.78,,,
2024-01-12 22:06:18.916000,L9,302.49,283.39,242.76,286.63,287.12,262.17,172.70,,,,,,
2024-01-20 22:06:07.304000,L8,295.71,247.56,214.42,273.20,272.92,247.94,,,,,,,
2024-01-28 22:06:18.213000,L9,307.44,291.29,256.55,295.77,297.92,284.15,183.87,,,,,,
2024-02-20 22:12:20.045000,L9,369.00,320.49,339.31,332.64,320.77,298.28,317.60,,,,,,
2024-02-28 22:12:12.195000,L8,344.73,307.38,312.52,316.06,307.12,227.03,,,,,,,
2024-03-15 22:12:01.931000,L8,,,245.86,283.11,278.78,188.26,,,,,,,
2024-04-16 22:11:43.257000,L8,377.25,368.50,343.90,345.53,345.02,331.82,303.98,208.82,,,,,
2024-04-17 22:05:51.812000,L9,306.56,289.43,261.53,291.69,294.99,272.57,178.63,,,,,,
2024-06-03 22:11:17.606000,L8,323.35,227.86,275.55,287.95,283.52,202.60,,,,,,,
2024-06-27 22:11:16.996000,L9,318.26,200.72,209.06,280.00,276.48,187.83,,,,,,,
2024-07-22 22:05:28.427000,L9,307.10,292.75,264.81,290.95,294.06,277.91,188.82,,,,,,
2024-08-06 22:11:45.404000,L8,,,240.93,270.58,271.77,180.53,,,,,,,
2024-09-07 22:12:07.036000,L8,344.98,308.11,311.99,312.42,306.66,242.49,,,,,,,
2024-10-09 22:12:09.497000,L8,308.08,186.66,245.06,271.72,272.65,187.14,,,,,,,
2024-10-26 22:06:12.211000,L9,296.75,270.57,226.43,271.48,273.67,250.76,,,,,,,
2024-11-02 22:12:17.729000,L9,,,242.84,255.97,203.06,174.90,,,,,,,
2024-11-18 22:11:59.014000,L9,289.64,250.29,205.62,265.65,265.73,241.56,,,,,,,
2024-11-18 22:12:22.972000,L9,366.25,329.17,331.78,330.64,328.91,297.51,320.66,277.79,,,,,
2024-12-04 22:12:24.430000,L9,364.46,333.69,332.97,347.59,336.30,297.34,314.33,280.71,255.47,245.18,,,
2024-12-21 22:06:04.889000,L8,291.95,263.78,206.18,269.14,270.69,248.30,,,,,,,
2025-01-05 22:12:19.008000,L9,359.98,323.70,331.86,328.54,331.37,302.54,313.73,281.86,,,,,
2025-01-06 22:06:06.570000,L8,298.06,270.66,225.43,279.11,279.85,255.34,,,,,,,
2025-01-13 22:11:54.516000,L8,311.57,293.70,262.56,294.84,297.02,282.68,180.04,,,,,,
2025-01-14 22:06:13.228000,L9,312.68,299.07,268.98,295.13,297.09,282.14,180.70,,,,,,
2025-01-21 22:12:25.198000,L9,362.72,325.17,339.95,338.47,341.77,309.51,327.10,282.28,292.93,248.63,,,
2025-02-07 22:06:05.260000,L8,310.01,291.09,249.80,294.13,295.55,278.99,177.86,,,,,,
2025-02-22 22:12:21.329000,L9,377.98,334.90,331.29,350.88,347.99,332.19,321.65,282.46,297.95,273.07,,,
2025-03-10 22:11:52.276000,L9,,,211.21,273.07,274.04,241.21,,,,,,,
2025-03-19 22:05:54.855000,L9,334.33,322.22,278.29,325.54,327.05,318.42,307.56,312.40,287.59,290.84,245.04,,
2025-05-05 22:11:12.639000,L8,300.07,280.29,228.38,283.90,288.29,262.08,,,,,,,
2025-06-06 22:11:42.801000,L8,381.83,350.49,343.70,357.70,351.20,338.15,329.40,318.19,303.98,280.94,,,
2025-07-24 22:12:05.904000,L8,334.40,240.67,298.18,300.29,294.06,207.02,,,,,,,
2025-08-01 22:11:42.925000,L9,332.22,318.14,299.76,327.22,327.66,321.78,314.58,310.09,297.80,287.81,250.52,,
2025-08-02 22:05:57.944000,L8,,,,263.73,267.01,233.45,,,,,,,
2025-08-09 22:12:13.485000,L8,374.61,341.49,344.69,353.04,344.19,332.44,323.82,298.36,300.10,252.05,,,
2025-09-03 22:06:09.070000,L8,296.32,263.09,223.12,279.66,280.65,254.55,,,,,,,
2025-09-18 22:12:01.813000,L9,333.95,322.73,298.93,322.98,320.98,311.21,311.01,292.00,234.51,251.95,224.00,,
2025-09-18 22:12:25.772000,L9,343.97,314.20,317.25,320.03,311.27,283.66,,,,,,,
2025-09-19 22:06:15.328000,L8,334.44,317.64,304.51,327.86,323.79,292.89,214.14,,,,,,
