dates,nzd0183-0000,nzd0183-0001,nzd0183-0002,nzd0183-0003,nzd0183-0004,nzd0183-0005,nzd0183-0006,nzd0183-0007,nzd0183-0008,nzd0183-0009,nzd0183-0010,nzd0183-0012,nzd0183-0011,satname
2003-10-25 21:44:04+00:00,298.61,201.91,168.35,,,,,,,,,,,L5
2004-06-12 21:53:35+00:00,280.8,224.78,173.74,,,,,,,,,,,L5
2005-02-07 21:58:39+00:00,249.59,206.56,,299.89,283.11,193.82,,,,,,,,L5
2005-09-19 22:00:20+00:00,305.84,214.0,180.82,295.49,290.37,195.06,,,,,,,,L5
2006-02-19 21:56:39+00:00,301.46,234.95999999999998,180.82,294.865,288.545,195.06,183.35,,,,,,,L5
2013-06-05 22:13:51+00:00,297.53,249.73,177.92,,,,,,,,,,,L8
2013-11-12 22:13:56+00:00,316.78499999999997,264.37,177.92,316.32,301.08,212.41,,,,,,,,L8
2013-11-21 22:07:37+00:00,321.15333333333336,264.37,177.92,319.95,312.955,212.41,186.34,,,,,,,L8
2013-12-14 22:13:45+00:00,331.33,259.69,,313.96999999999997,306.1333333333333,205.95999999999998,186.34,,,,,,,L8
2014-01-31 22:12:52+00:00,322.985,259.20666666666665,200.21,306.22,299.775,205.95999999999998,186.34,,,,,,,L8
2014-03-20 22:12:37+00:00,323.706,254.315,243.235,304.298,297.6,204.18999999999997,186.34,,,,,,,L8
2014-11-08 22:06:16+00:00,304.19,259.14,247.75,296.77,294.97,,173.84,,,,,,,L8
2014-12-01 22:12:24+00:00,304.19,277.65,247.75,296.77,314.20000000000005,,173.84,,,,,,,L8
2015-02-28 22:05:48+00:00,303.05,270.05333333333334,233.525,287.86,301.71000000000004,,173.84,,,,,,,L8
2015-03-23 22:11:45+00:00,311.74,265.96750000000003,257.2266666666667,291.02666666666664,299.24,206.27,173.84,,,,,,,L8
2015-08-23 22:05:48+00:00,317.64,264.79,269.9633333333333,292.9866666666667,291.22999999999996,246.255,191.19,,,,,,,L8
2016-03-02 22:05:55+00:00,323.33,306.45,286.76,315.82,313.14,309.22,,300.55,,,,,,L8
2016-09-10 22:06:15+00:00,321.23,310.39,278.27,308.43,308.07,292.24,190.53,,,,,,,L8
2016-10-28 22:06:23+00:00,324.735,313.85,291.07,317.32500000000005,316.705,308.76,190.53,280.78,173.12,,217.98,,,L8
2016-11-20 22:12:33+00:00,333.2033333333333,311.4266666666667,291.07,325.69,322.72666666666663,302.83,190.53,280.78,173.12,,217.98,,,L8
2016-12-15 22:06:18+00:00,329.47249999999997,304.03,286.96,318.40250000000003,316.5175,293.48,181.91500000000002,280.78,173.12,,217.98,,,L8
2017-03-05 22:05:50+00:00,330.568,304.03,293.7925,320.334,318.662,293.48,181.91500000000002,294.35,170.81,,217.98,,,L8
2017-09-04 22:12:19+00:00,358.05,273.81,327.27,329.65,307.65,228.51,,,179.34,,,,,L8
2017-11-16 22:06:16+00:00,341.32,293.63,311.855,319.765,309.71,228.51,185.02,,179.34,,,,,L8
2018-03-31 22:11:39+00:00,330.41499999999996,303.105,303.31,309.425,304.76,208.19,185.02,,,,,,,L8
2018-06-28 22:05:04+00:00,336.24,292.76,310.18,308.97,280.90999999999997,217.515,,,,,,,,L8
2018-09-07 22:11:48+00:00,349.11,305.315,324.675,322.52,296.63666666666666,217.515,239.21,281.36,,,,,,L8
2018-10-18 22:05:53+00:00,347.69,318.90999999999997,339.17,327.46500000000003,303.08,226.84,224.125,281.36,,,,,,L8
2018-12-05 22:05:56+00:00,331.16,318.90999999999997,339.17,316.61333333333334,299.7975,242.775,224.125,281.36,,,,,,L8
2019-03-02 22:11:53+00:00,339.105,325.6166666666666,334.85,323.3775,311.7066666666667,258.71,224.125,286.08500000000004,,253.09,,,,L8
2019-04-12 22:05:30+00:00,330.585,325.2833333333333,312.385,318.77250000000004,308.57666666666665,258.71,209.04,298.865,172.81,253.09,,,,L8
2019-06-22 22:12:04+00:00,331.88,327.94999999999993,289.26666666666665,313.74,296.83500000000004,,,298.865,172.81,253.09,,,,L8
