dates,nzd0456-0000,nzd0456-0001,nzd0456-0002,nzd0456-0003,nzd0456-0004,nzd0456-0005,nzd0456-0006,nzd0456-0007,nzd0456-0008,nzd0456-0009,nzd0456-0010,nzd0456-0011,nzd0456-0012,nzd0456-0013,nzd0456-0014,nzd0456-0015,nzd0456-0016,nzd0456-0017,nzd0456-0018,nzd0456-0019,nzd0456-0020,nzd0456-0021,nzd0456-0022,nzd0456-0023,nzd0456-0024,nzd0456-0025,satname
2018-06-17 22:25:29.713,226.4333333333333,218.02666666666667,227.13000000000002,215.77249999999998,207.89,212.9875,221.835,222.37,232.89,239.5075,218.62666666666667,197.26,191.58333333333334,195.91,215.36,226.24,221.38,217.46499999999995,207.76999999999998,203.69500000000005,228.47,191.81,208.23,291.6,227.07,296.59,L8
2018-09-05 22:26:09.170,226.22,217.05999999999997,213.71333333333334,201.00666666666666,193.6966666666667,200.60999999999999,211.68666666666664,210.59666666666666,223.78666666666666,232.6,210.38,189.91,185.41,193.7,221.34,232.54,240.65,230.19,218.16,212.99,220.2,231.9,251.47,276.51,,284.2,L8
2018-09-21 22:26:13.553,230.9125,222.265,219.08,204.98,197.8275,204.48999999999998,215.26749999999998,214.42000000000002,227.655,243.56,213.3166666666667,194.12333333333333,191.4766666666667,195.36,222.74,252.005,263.27,230.19,218.16,212.99,220.2,251.255,267.11999999999995,282.41999999999996,,285.74,L8
2018-10-07 22:26:21.825,234.756,226.78400000000002,222.786,209.32,201.314,208.016,219.158,217.51999999999998,230.88199999999998,245.31799999999998,217.345,197.3875,195.71,197.20000000000002,224.32333333333335,247.3033333333333,257.59999999999997,232.14,221.865,216.345,223.345,245.67333333333332,262.22666666666663,281.79333333333335,,293.39,L8
2018-10-14 22:32:35.417,243.91666666666666,226.78400000000002,229.11333333333334,215.75666666666666,208.39499999999998,214.26833333333332,223.485,222.63666666666666,234.92,246.3516666666667,218.098,198.69400000000002,195.792,196.2425,222.5875,241.385,248.30499999999998,220.83666666666667,221.865,205.26999999999998,223.345,245.67333333333332,262.22666666666663,281.79333333333335,216.59,293.39,L8
2018-12-01 22:32:39.915,250.17600000000002,232.05750000000003,235.68400000000003,221.26,213.54399999999995,219.33199999999997,227.898,226.904,239.24200000000002,251.84800000000004,218.098,198.69400000000002,195.792,196.2425,222.5875,241.385,248.30499999999998,220.83666666666667,221.865,205.26999999999998,223.345,245.67333333333332,266.4325,283.355,216.59,297.235,L8
2019-01-11 22:26:25.210,257.845,238.8075,239.78000000000003,225.86599999999999,218.23600000000002,223.05,232.858,230.852,243.52799999999996,255.292,223.19,203.58599999999998,203.282,196.14000000000001,223.202,240.43400000000003,247.05,223.21,222.05666666666664,208.4025,223.64666666666668,242.5425,263.64199999999994,280.774,216.59,294.976,L8
2019-02-19 22:32:28.626,257.845,238.8075,239.78000000000003,225.86599999999999,226.76500000000001,230.77999999999997,241.83,234.39333333333332,246.01666666666665,255.33,223.96833333333333,204.21166666666667,202.95833333333334,196.67333333333332,222.71333333333334,237.85333333333332,243.24666666666667,219.196,214.62,204.678,215.9525,233.254,263.64199999999994,269.62166666666667,220.77499999999995,294.976,L8
2019-03-07 22:32:23.651,261.61333333333334,239.43000000000004,241.33750000000003,227.29749999999999,239.22333333333336,242.8166666666667,246.00833333333333,239.24166666666665,249.09666666666666,256.28333333333336,224.94333333333336,205.52,203.18666666666664,197.90166666666664,222.55500000000004,237.79833333333332,240.82666666666663,214.27399999999997,208.9625,200.286,209.35999999999999,226.32200000000003,260.07599999999996,264.88666666666666,226.32666666666663,297.66999999999996,L8
2019-04-01 22:26:06.574,260.36333333333334,239.2266666666667,241.1975,228.5525,245.21333333333334,248.38333333333333,249.89333333333335,240.03333333333333,249.25833333333333,251.98000000000002,225.375,206.07833333333335,203.36833333333334,197.79,222.47,231.11,233.045,217.19500000000002,211.746,200.286,209.35999999999999,215.25000000000003,254.40249999999997,264.5,226.32666666666663,297.61249999999995,L8
2019-04-17 22:26:00.878,227.885,226.16333333333333,222.79,209.88,239.558,242.58,244.978,232.724,241.68400000000003,245.93200000000002,225.42749999999998,206.34249999999997,203.92,198.1225,214.77599999999998,222.352,228.842,214.664,204.57,195.4325,200.27500000000003,203.0,241.18499999999995,261.29200000000003,231.20999999999995,282.6375,L8
2019-06-04 22:26:19.798,223.3166666666667,221.16750000000002,218.4975,204.7625,229.76666666666665,234.245,237.61166666666668,227.45666666666668,237.12833333333333,242.61166666666668,219.23000000000002,200.464,196.26,198.1225,214.77599999999998,222.352,228.842,214.664,204.57,195.4325,200.27500000000003,203.0,228.56333333333328,254.60499999999996,231.20999999999995,273.9266666666667,L8
2019-07-22 22:26:33.454,220.8425,213.8675,212.37,197.505,224.955,229.84333333333333,232.5566666666667,222.83,232.84500000000003,238.71166666666667,218.08500000000004,199.8575,194.055,198.92,212.05499999999998,218.7825,225.54500000000002,210.74749999999997,200.1025,187.97666666666666,192.2833333333334,192.95000000000002,216.6049999999999,249.3233333333333,231.20999999999995,267.91999999999996,L8
2019-08-30 22:32:56.961,220.8425,213.8675,217.852,204.146,216.96166666666667,222.89833333333334,221.84833333333336,217.9466666666667,227.24166666666667,235.35,214.82666666666668,197.36333333333332,191.62666666666667,198.71000000000004,209.31666666666663,216.72666666666666,225.98333333333335,213.2833333333333,202.69999999999996,187.075,191.99000000000004,191.375,216.6049999999999,267.05499999999995,234.33499999999995,267.91999999999996,L8
2019-09-08 22:26:48.392,219.792,212.266,215.61,202.09833333333333,200.15833333333333,207.0583333333333,213.15,209.47166666666666,219.49333333333334,228.844,203.36333333333334,187.59666666666666,180.98666666666665,181.755,198.35333333333335,203.3166666666667,222.20000000000002,213.1,200.63,180.815,176.2,184.54,199.67999999999995,286.01,232.83499999999995,264.2,L8
2019-10-01 22:33:06.597,214.43,206.015,228.22833333333332,198.134,190.958,213.80499999999998,215.38833333333332,222.89666666666668,222.31500000000003,229.32600000000002,194.15500000000003,178.445,169.13,167.16,185.71500000000003,200.95666666666662,217.00333333333333,203.17999999999998,187.42,180.04333333333332,177.11666666666667,185.67666666666665,201.1633333333333,,226.8233333333333,251.49666666666667,L8
2019-11-11 22:26:55.947,214.39666666666668,206.13,239.8233333333333,200.155,192.305,223.92666666666665,221.65166666666664,236.06500000000003,235.1533333333333,231.245,194.15500000000003,178.445,169.13,167.16,187.5,219.28666666666663,219.195,203.53499999999997,186.285,178.505,170.60000000000002,185.76,201.95999999999995,310.95,224.61499999999995,252.85000000000002,L8
2020-01-14 22:26:44.901,214.505,206.10499999999996,246.664,203.73666666666668,196.13666666666666,230.198,225.82599999999996,243.054,239.314,232.99,195.095,180.04500000000002,176.37,171.95999999999998,193.07,219.28666666666663,219.44666666666663,204.77999999999997,188.76999999999998,182.60333333333332,174.95000000000002,184.42,196.5833333333333,310.95,224.61499999999995,252.85000000000002,L8
2020-02-22 22:32:45.104,215.59,205.86,258.402,211.285,202.97,241.82199999999997,235.82,253.846,247.548,242.52666666666664,205.45000000000002,187.65666666666667,183.00666666666666,178.5,200.54666666666665,219.73749999999998,219.67,203.045,187.23250000000002,182.39249999999998,176.735,187.01999999999998,199.58999999999997,259.265,212.82666666666663,252.85000000000002,L8
2020-04-03 22:26:14.440,219.34,209.04,248.1966666666667,192.7,185.89,230.42,232.55666666666664,244.87,252.61333333333334,237.26999999999998,211.24,191.51500000000001,188.19,184.17000000000002,207.07,231.355,220.14499999999998,202.555,188.18000000000004,186.27999999999997,182.87,188.27999999999997,197.21999999999997,259.265,189.25,,L8
2020-05-28 22:32:12.853,219.34,226.89,235.25666666666666,208.49,195.185,219.70333333333335,222.41333333333333,224.65,229.34333333333333,237.26999999999998,211.24,191.51500000000001,188.19,184.17000000000002,207.07,221.09,220.14499999999998,202.555,188.18000000000004,186.27999999999997,182.87,188.27999999999997,197.21999999999997,207.58,189.25,,L8
2020-08-25 22:26:40.782,216.0,226.89,212.4766666666667,200.59,190.80666666666664,198.65666666666667,206.11666666666667,205.79333333333332,213.90333333333334,220.01999999999998,,,,,,,,,,,,,,,,,L8
2020-09-01 22:32:54.885,216.0,226.89,212.4766666666667,214.6725,205.14,211.395,217.0225,217.3775,224.5875,232.09333333333333,231.96,210.96,199.74,,255.88,265.83,265.79,250.33,226.94,232.46,230.0,200.92,220.4,223.91,219.28,224.69,L8
2020-09-10 22:26:47.619,225.29666666666665,230.6,216.7425,215.22600000000003,206.046,211.848,218.51,219.07199999999997,227.292,235.265,226.32999999999998,206.69,200.03500000000003,194.14,238.755,246.875,251.37000000000003,238.09,221.58499999999998,221.11,222.595,213.945,232.09499999999994,243.07999999999998,219.28,224.69,L8
2020-10-19 22:33:05.297,228.27499999999998,241.38,219.96,227.844,218.44,222.76799999999997,226.64000000000001,228.186,234.33,242.7325,226.76333333333332,206.53,199.28,194.57,231.48666666666668,239.85333333333335,241.76333333333335,225.9,210.08,208.38666666666666,210.13666666666666,204.89666666666668,221.8933333333333,233.22,222.77499999999995,226.63,L8
2021-01-07 22:32:59.138,228.27499999999998,238.02,213.59500000000003,228.735,226.92799999999997,228.54000000000002,233.746,234.43400000000003,238.16500000000002,242.7325,226.76333333333332,206.53,199.28,196.20333333333335,228.305,238.12,237.185,219.6975,210.08,208.38666666666666,210.13666666666666,208.96,224.53499999999997,237.2625,224.58666666666662,229.6933333333333,L8
2021-02-17 22:26:38.002,234.23999999999998,238.60500000000002,220.09333333333333,226.946,224.62333333333333,226.13833333333332,232.61166666666668,233.07500000000002,238.106,244.052,225.7925,205.585,200.3375,196.2625,227.974,237.584,237.98000000000002,221.848,213.38,210.1625,213.285,213.122,229.60399999999998,243.692,224.58666666666662,229.6933333333333,L8
2021-04-06 22:26:18.961,229.975,221.075,217.79500000000002,222.0666666666667,222.96750000000003,224.66,230.35500000000002,231.025,232.04999999999998,240.90666666666667,213.91333333333333,194.9,190.58,188.68,212.465,231.39000000000001,224.8075,207.875,205.175,199.21499999999997,203.975,212.57333333333338,227.9433333333333,244.10000000000002,226.44999999999996,239.36333333333332,L8
2021-04-13 22:32:27.076,229.975,231.61333333333334,223.81333333333336,222.665,221.16400000000004,224.208,227.908,228.786,229.2375,240.90666666666667,213.91333333333333,194.9,190.58,188.68,212.465,231.39000000000001,224.8075,207.875,205.175,199.21499999999997,203.975,212.57333333333338,227.9433333333333,244.10000000000002,226.44999999999996,239.36333333333332,L8
2021-07-18 22:32:41.619,229.975,234.5575,226.3,215.4075,204.26749999999998,212.0325,214.375,216.0275,222.455,234.92000000000002,207.055,189.245,186.985,180.125,207.07500000000002,235.44,226.615,214.44500000000002,223.28,215.49,222.73,229.77,249.88,269.41,224.87,253.7,L8
2021-08-12 22:26:42.410,227.6,229.962,223.92399999999998,211.60999999999999,201.428,209.27200000000002,212.564,213.35999999999999,221.12400000000002,233.04,203.36333333333334,186.01666666666665,179.96666666666667,180.125,207.07500000000002,235.44,226.615,214.44500000000002,223.28,215.49,222.73,229.77,249.88,269.41,224.87,253.7,L8
2021-08-19 22:32:55.307,236.10333333333335,235.03599999999997,226.07,214.19,204.49399999999997,212.6,212.61599999999999,214.25,220.17200000000003,224.89499999999998,193.60500000000002,177.64999999999998,168.195,163.81,187.5,,212.07,198.44,,,,,,,224.87,253.7,L8
2021-09-13 22:26:51.192,239.29000000000002,235.92166666666665,227.33333333333334,215.34833333333336,205.92,213.33166666666668,214.70166666666668,217.02666666666667,223.57500000000002,232.92999999999998,202.20666666666668,187.86666666666667,179.71,182.95,206.32,234.11,226.68500000000003,215.405,225.25,217.41,220.88,232.68,255.21,277.56,224.87,272.985,L8
2021-09-29 22:26:55.309,252.244,246.1342857142857,238.25428571428571,226.22714285714287,217.48857142857145,223.89714285714288,226.00571428571428,217.02666666666667,223.57500000000002,232.92999999999998,202.20666666666668,187.86666666666667,179.71,182.95,206.32,267.01000000000005,253.77333333333334,215.405,225.25,217.41,220.88,232.68,255.21,277.56,224.87,272.985,L8
2021-11-23 22:33:06.066,270.47200000000004,261.37166666666667,251.45666666666668,239.21833333333333,231.17999999999998,235.76999999999998,237.7883333333333,228.78999999999996,235.734,248.24666666666667,218.20000000000002,204.10999999999999,193.21666666666667,204.11,225.14,267.5466666666667,274.28,222.39499999999998,212.03,207.99,225.14999999999998,229.79000000000002,248.09999999999997,277.56,231.57,292.27,L8
2022-01-19 22:26:46.095,277.15833333333336,271.09499999999997,261.1383333333333,247.91666666666666,242.60666666666665,238.608,249.46333333333334,242.542,239.03500000000003,248.24666666666667,218.20000000000002,204.10999999999999,193.21666666666667,204.11,225.14,267.5466666666667,278.4525,222.39499999999998,212.03,207.99,225.14999999999998,229.79000000000002,248.09999999999997,277.56,231.57,306.19,L8
2022-01-26 22:32:53.662,280.63714285714286,274.47714285714284,263.0314285714286,249.67999999999998,244.23142857142855,241.11166666666668,249.89714285714285,253.53666666666666,239.03500000000003,248.24666666666667,218.20000000000002,207.1175,196.39249999999998,204.10333333333332,225.14,270.90500000000003,279.81399999999996,239.05999999999997,230.07666666666668,207.99,239.01,237.32666666666668,251.98999999999998,271.63,244.45999999999995,289.49333333333334,L8
2022-01-27 22:26:50.891,280.63714285714286,274.47714285714284,259.375,246.15374999999997,240.80249999999998,237.59285714285716,247.1625,253.53666666666666,239.1,248.9525,220.155,207.27399999999997,198.074,203.25,227.265,264.264,273.3433333333333,237.6225,229.2525,212.12333333333333,236.47,236.07750000000001,252.58749999999998,271.96,259.27,288.8675,L9
2022-02-19 22:32:54.101,293.9133333333333,288.90999999999997,268.87142857142857,256.1742857142857,250.57999999999998,247.09,256.20428571428573,279.116,256.255,255.51,228.21333333333334,212.552,204.36,201.28199999999998,224.3133333333333,258.12833333333333,265.8285714285714,230.02399999999997,221.32600000000002,205.3125,228.06,227.61599999999999,252.58749999999998,265.62,259.27,288.8675,L9
2022-03-15 22:32:40.715,301.20666666666665,296.5,273.09999999999997,260.6985714285714,255.54285714285714,252.28333333333333,259.92857142857144,283.156,259.7875,257.39000000000004,231.34333333333333,212.35999999999999,205.35999999999999,200.42,223.14333333333332,256.87166666666667,263.96285714285716,224.85,214.75,198.615,222.164,219.286,251.71333333333328,249.79500000000002,259.27,287.73333333333335,L8
2022-03-16 22:26:35.026,301.20666666666665,296.5,268.5275,256.0875,250.67374999999998,247.25285714285715,256.31125000000003,274.7366666666667,256.29200000000003,256.0975,231.1475,211.91666666666666,205.37666666666667,200.35999999999999,224.615,254.18142857142857,261.58500000000004,226.5583333333333,217.27833333333334,203.124,224.00333333333333,221.60166666666666,251.94499999999996,249.79500000000002,266.72249999999997,287.5525,L9
2022-03-24 22:26:23.011,301.20666666666665,296.5,264.1477777777778,251.50777777777773,246.0088888888889,242.805,252.72222222222223,267.6928571428571,252.8516666666667,254.17600000000002,228.31,210.35285714285715,204.68714285714285,199.13857142857142,224.214,251.12,258.9344444444444,226.54,217.99142857142857,205.0583333333333,223.96571428571428,222.27285714285716,250.714,249.79500000000002,274.792,286.25,L8
2022-03-31 22:32:29.258,299.81333333333333,293.0416666666667,260.05222222222227,247.50777777777773,241.75777777777773,237.89625,247.72555555555553,265.7375,252.98857142857145,254.30166666666665,227.96833333333333,209.8125,203.88750000000002,203.18375,226.23166666666665,244.565,251.5566666666667,227.73499999999999,220.5475,208.80285714285714,225.54125,223.65625,246.85,243.68,274.792,286.25,L8
2022-04-01 22:26:31.033,292.2914285714286,285.09857142857146,257.331,244.60999999999999,238.724,235.19333333333336,247.679,261.30444444444447,251.0625,256.15857142857146,227.0257142857143,209.08777777777777,203.65444444444447,202.07444444444445,225.68571428571428,243.31444444444443,250.352,227.57222222222222,220.5688888888889,209.48125,225.4911111111111,224.20333333333332,247.38999999999996,243.68,279.265,286.58,L9
2022-04-09 22:26:22.933,282.31875,274.92875000000004,251.98818181818186,239.34636363636363,233.46272727272725,230.27800000000002,243.1581818181818,254.62400000000002,246.29000000000002,251.12,227.0257142857143,209.08777777777777,203.65444444444447,202.07444444444445,225.68571428571428,243.31444444444443,250.352,227.57222222222222,220.5688888888889,209.48125,225.4911111111111,224.20333333333332,247.38999999999996,243.68,279.265,286.58,L8
2022-05-11 22:26:28.751,275.3377777777778,267.32444444444445,248.5091666666667,235.29749999999999,229.55249999999998,226.6009090909091,239.37166666666667,249.29454545454547,242.879,247.6611111111111,227.0257142857143,209.08777777777777,203.65444444444447,202.07444444444445,225.68571428571428,243.31444444444443,250.352,227.57222222222222,220.5688888888889,209.48125,225.4911111111111,224.20333333333332,247.38999999999996,243.68,279.265,286.58,L8
2022-09-08 22:26:47.494,246.22333333333336,237.41833333333332,229.15625000000003,216.22875,210.17249999999999,212.86,223.9975,221.6,231.5825,244.48857142857142,224.79000000000002,205.46599999999998,202.76600000000002,195.15,226.4,235.016,232.95166666666668,221.83,214.99499999999998,214.402,222.0,222.48599999999996,244.14749999999995,216.74,299.26,272.3875,L9
2022-09-16 22:27:12.650,236.946,227.724,222.24666666666667,208.86833333333334,202.83333333333334,206.27666666666667,218.29833333333332,214.84166666666667,225.93833333333336,240.91199999999995,221.53,203.42999999999998,200.21000000000004,193.26500000000001,227.11333333333332,236.8233333333333,231.1325,222.34500000000003,216.91999999999996,220.07666666666663,228.4666666666667,222.1675,233.02499999999998,220.64499999999998,304.34999999999997,265.3225,L8
2022-10-02 22:27:11.816,222.7075,213.9375,209.58499999999998,196.26749999999998,190.3075,194.76000000000002,203.73,203.39000000000001,216.76250000000002,227.5233333333333,219.85,204.14,202.17,176.21,226.08,239.98,223.99000000000004,216.55,202.39,216.63,224.87,214.405,227.51499999999993,244.515,288.71,259.6466666666667,L8
2022-11-10 22:33:21.090,239.9766666666667,232.57000000000002,220.61,210.21666666666667,200.4466666666667,207.76333333333332,210.26,213.99333333333334,222.20666666666668,246.73,219.85,204.14,202.17,176.21,226.08,239.98,223.99000000000004,216.55,202.39,216.63,224.87,214.405,227.51499999999993,244.515,288.71,259.6466666666667,L8
2022-11-26 22:33:18.630,244.75750000000002,237.965,223.66,214.07,203.745,211.23,211.8125,214.945,222.115,246.73,219.85,204.14,202.17,176.21,226.08,239.98,223.99000000000004,216.55,202.39,216.63,224.87,214.405,227.51499999999993,244.515,288.71,259.6466666666667,L8
2022-12-20 22:33:09.988,244.75750000000002,237.965,223.66,214.07,203.745,211.23,211.8125,214.945,222.115,246.73,219.85,204.14,202.17,176.21,245.625,248.41500000000002,237.26666666666668,216.55,202.39,216.63,224.92000000000002,218.92333333333332,230.27999999999997,242.22666666666666,276.4799999999999,266.4475,L9
2022-12-21 22:26:57.346,245.73600000000002,238.98000000000002,225.706,215.27800000000002,206.596,212.224,216.28400000000002,218.406,225.17200000000003,248.105,220.54,205.685,204.445,185.17999999999998,239.36,243.99,238.56,221.41666666666666,210.45333333333335,219.0,224.96333333333334,221.88,235.57249999999996,249.12,275.88333333333327,269.16600000000005,L8
2022-12-29 22:27:00.747,247.21500000000003,239.68166666666664,227.42166666666665,217.045,208.33166666666668,212.92166666666665,218.765,220.75333333333333,228.42666666666665,249.47333333333333,223.08,207.73,205.36333333333332,191.0275,236.9875,242.9225,239.792,225.20250000000001,215.2125,220.94333333333336,226.955,224.56799999999998,246.55599999999995,256.788,282.15749999999997,273.37,L9
2023-01-13 22:33:05.294,249.51142857142858,242.69,228.77,218.56285714285715,210.25571428571428,214.65285714285713,219.10285714285715,220.15285714285716,227.51285714285714,249.47333333333333,223.08,207.73,205.36333333333332,191.0275,236.9875,242.9225,239.792,225.20250000000001,215.2125,220.94333333333336,226.955,224.56799999999998,246.55599999999995,256.788,282.15749999999997,273.37,L8
2023-01-14 22:26:57.595,249.80375,242.5375,229.45875,218.91,210.57375,214.8225,220.25625,221.31625,229.1,249.4675,223.2775,207.4675,205.225,192.85,234.63000000000002,241.55,240.17,226.58,217.052,220.72750000000002,227.06800000000004,226.20666666666668,248.10999999999999,259.8983333333333,281.53999999999996,275.92285714285714,L9
2023-01-22 22:26:55.025,250.13,242.4488888888889,230.10999999999999,219.5988888888889,211.1588888888889,215.18555555555557,221.23777777777778,222.29444444444445,230.4188888888889,249.12199999999999,223.72199999999998,207.398,204.97199999999998,193.515,233.32666666666668,240.89333333333335,245.60571428571433,232.875,222.83666666666667,220.782,227.9283333333333,227.2242857142857,248.10999999999999,261.72285714285715,281.61499999999995,276.86125000000004,L8
2023-02-14 22:33:01.183,250.13,242.4488888888889,234.22899999999998,223.54300000000003,215.087,218.74200000000002,224.266,225.47400000000002,233.32200000000003,249.12199999999999,223.72199999999998,207.398,204.97199999999998,193.515,237.14714285714288,245.21571428571428,249.1125,229.32999999999998,218.54571428571427,216.32333333333335,224.12428571428572,223.89875,243.9928571428571,258.4725,281.61499999999995,276.86125000000004,L8
2023-02-15 22:27:01.255,250.323,242.198,234.30545454545455,223.4090909090909,215.13181818181818,218.73636363636362,224.7027272727273,225.96454545454546,234.08,249.205,223.05166666666665,207.49833333333333,204.78833333333333,194.1,235.7725,244.12125,248.28,229.7775,219.52,217.00571428571428,224.25,224.85333333333335,247.3175,261.84222222222223,281.5628571428571,278.6222222222222,L9
2023-02-23 22:26:38.944,250.1609090909091,242.02363636363637,234.16833333333332,223.0583333333333,214.8658333333333,218.31166666666664,224.85833333333335,226.165,234.46,249.22285714285712,223.28428571428572,207.04857142857142,204.53,194.3975,234.92333333333332,243.36555555555555,247.619,230.11555555555555,220.2,217.4225,224.9088888888889,225.627,251.97444444444443,263.145,282.47375,279.408,L8
2023-03-03 22:26:48.484,250.17916666666667,241.92583333333334,234.21692307692308,222.89923076923077,214.9046153846154,218.33692307692309,225.11461538461538,226.39692307692306,234.84846153846155,249.19625,222.85999999999999,206.7725,204.38875,194.3975,237.11999999999998,245.43,249.97181818181818,234.36400000000003,224.548,217.4225,224.9088888888889,229.73272727272726,255.323,264.8627272727273,282.0,280.08090909090913,L9
2023-03-27 22:26:23.428,253.66,244.97583333333333,237.29923076923075,225.71307692307693,217.69384615384615,220.58923076923077,227.9053846153846,229.40384615384616,237.6376923076923,249.57333333333332,222.71444444444444,207.01666666666668,204.52222222222224,200.10125,235.73000000000002,244.28272727272727,253.25090909090906,237.627,228.525,217.43111111111114,224.62800000000001,232.35000000000002,259.57599999999996,273.10818181818183,284.27,288.759,L8
2023-04-03 22:32:28.643,254.91250000000002,246.20833333333334,237.53769230769234,225.9592307692308,217.66846153846154,221.26153846153844,227.53384615384616,228.96692307692308,236.77461538461537,249.92874999999998,223.07250000000002,207.37625000000003,204.81625,200.70571428571427,236.69500000000002,244.71300000000002,254.352,238.19444444444446,229.63333333333333,217.53125,224.60111111111115,232.74900000000002,260.9866666666666,273.72300000000007,283.77666666666664,288.96333333333337,L8
2023-07-01 22:26:11.433,249.9288888888889,241.04555555555555,235.379,223.161,215.85100000000003,219.07,226.42399999999998,227.429,236.452,245.66142857142856,222.53166666666667,206.66,204.1016666666667,198.64999999999998,235.01142857142858,245.06,256.07714285714286,239.43428571428572,230.09,215.67500000000004,223.0766666666667,233.3514285714286,261.85499999999996,277.4742857142857,285.6783333333333,289.89833333333337,L8
2023-07-25 22:26:10.029,243.62857142857143,233.68714285714285,232.41875,219.35,212.15,216.19875000000002,223.76749999999998,225.335,234.87375,241.70833333333334,217.522,201.26399999999998,197.81599999999997,189.45,238.61400000000003,248.35,248.05000000000004,230.78166666666667,220.74666666666667,205.86999999999998,219.67750000000004,233.14600000000004,263.05,278.84000000000003,288.25249999999994,291.18,L9
2023-08-02 22:26:25.468,240.91,230.71125,230.16777777777781,216.59888888888887,209.46444444444444,213.84222222222223,221.86333333333334,222.67666666666665,232.8211111111111,239.63857142857142,214.63333333333333,197.45833333333334,192.86833333333334,189.45,238.61400000000003,248.35,248.05000000000004,230.78166666666667,220.74666666666667,205.86999999999998,219.67750000000004,233.14600000000004,263.05,278.84000000000003,288.25249999999994,291.18,L8
2023-08-09 22:32:36.397,240.91,230.71125,230.846,217.439,209.98600000000002,214.64300000000003,221.481,222.596,231.83800000000002,239.63857142857142,214.63333333333333,197.45833333333334,192.86833333333334,189.45,238.61400000000003,248.35,248.05000000000004,230.78166666666667,220.74666666666667,205.86999999999998,219.67750000000004,233.14600000000004,263.05,278.84000000000003,288.25249999999994,291.18,L8
2023-08-26 22:26:28.446,234.06285714285713,224.05714285714288,220.6575,207.3825,200.35,206.295,213.19,213.40125,223.2225,232.19833333333335,210.855,193.10000000000002,187.59000000000003,181.855,239.36000000000013,248.41000000000008,243.7833333333334,236.96666666666667,226.5666666666667,196.94,222.1,250.01500000000007,268.06999999999994,297.4050000000001,291.4549999999999,292.76500000000004,L9
2023-09-03 22:26:33.108,233.4157142857143,223.27428571428572,220.30125,206.5225,199.61125,205.74,212.895,212.55,222.76500000000001,231.91,212.165,192.19,186.58499999999998,186.32000000000002,221.10000000000008,231.685,232.69666666666672,222.73000000000002,212.84,202.65333333333334,220.69,229.69,248.00999999999993,307.19,300.56499999999994,291.94500000000005,L8
2023-09-26 22:32:51.795,230.37833333333333,220.33833333333334,223.44,209.75375,203.265,209.54250000000002,215.29375,214.51125000000002,223.42375,232.17,213.2625,190.6325,183.78750000000002,183.24333333333334,218.08000000000004,228.01999999999998,226.70333333333338,212.58,199.09,191.64333333333335,201.86,210.845,225.98499999999996,301.61,296.43,285.17,L8
2023-10-21 22:26:44.047,226.46333333333334,216.39333333333332,222.5525,208.18125,202.76625,208.2225,215.6625,214.4575,224.32625000000002,233.71857142857144,214.39600000000002,192.582,186.544,186.1975,219.4566666666667,229.53666666666666,230.30750000000003,216.875,204.3475,197.1425,208.84333333333333,218.30666666666664,225.98499999999996,284.71000000000004,300.40999999999997,284.82500000000005,L8
2023-10-29 22:26:45.187,228.53428571428572,219.10999999999999,223.40222222222224,208.4,203.64111111111112,208.84888888888887,216.73333333333332,215.27222222222224,225.35555555555555,235.355,215.14166666666665,193.67666666666665,188.41,187.726,220.52500000000003,231.3725,232.49200000000002,219.65,207.01,200.698,212.3125,221.45999999999998,225.98499999999996,280.18333333333334,295.76666666666665,286.2533333333334,L9
2023-11-05 22:32:54.608,228.53428571428572,219.10999999999999,227.18200000000002,212.28700000000003,207.98600000000002,212.625,219.744,218.49499999999998,227.613,237.10888888888888,216.06714285714287,194.90714285714284,189.16857142857143,188.90666666666667,219.86200000000002,230.15,230.88333333333335,216.87833333333333,203.79833333333332,198.02333333333334,207.27799999999996,216.15,218.9933333333333,280.18333333333334,295.76666666666665,286.2533333333334,L9
2023-11-06 22:26:44.582,230.61624999999998,221.4125,227.71727272727273,212.57545454545453,208.45727272727274,212.81454545454545,220.2290909090909,219.12727272727273,228.43727272727273,237.98499999999999,216.905,196.11875,190.555,190.21,220.4566666666667,230.9433333333333,232.5071428571429,218.96714285714285,203.79833333333332,198.02333333333334,207.27799999999996,216.15,226.56999999999996,277.275,297.8225,285.8175,L8
2023-11-30 22:26:52.584,232.13333333333333,222.79777777777778,228.06916666666666,212.77333333333334,208.55083333333334,212.95416666666665,220.655,219.48166666666665,229.04916666666668,238.9436363636364,217.5677777777778,196.7711111111111,191.73555555555558,191.51875,221.20857142857145,231.71142857142857,233.9925,220.5625,206.9042857142857,200.9742857142857,210.53,219.005,231.51799999999997,275.908,293.93399999999997,285.706,L9
2024-02-10 22:26:40.325,241.11285714285714,232.92000000000002,237.31666666666666,221.15555555555557,218.17333333333332,221.16,230.45777777777778,227.36,235.15875,247.69,222.30428571428573,201.76428571428573,198.09375,195.70875,222.30625,232.94625,241.52625,224.44125,209.71833333333333,207.2942857142857,210.53,224.53857142857143,237.0533333333333,277.7033333333333,293.4483333333333,285.56166666666667,L8
