dates,satname,nzd0401-0000,nzd0401-0001,nzd0401-0002,nzd0401-0003,nzd0401-0004,nzd0401-0005,nzd0401-0006,nzd0401-0007,nzd0401-0008,nzd0401-0009
2015-02-28 22:07:24.273000,L8,298.27,316.65,356.58,352.74,345.12,321.51,310.03,343.12,347.51,348.90
2015-04-01 22:07:01.610000,L8,,,,,,297.41,261.05,331.17,340.62,323.17
2015-11-27 22:07:47.119000,L8,287.49,276.28,326.18,304.76,,301.82,275.42,339.42,337.29,346.90
2015-12-13 22:07:45.395000,L8,,,,,,308.06,284.15,337.73,333.55,357.49
2016-07-08 22:07:32.591000,L8,357.32,367.86,371.94,354.45,279.13,314.01,314.57,344.63,347.77,357.21
2016-09-10 22:07:51.328000,L8,,,,,,,257.12,329.53,339.26,330.15
2016-10-12 22:07:57.049000,L8,283.53,271.64,325.39,325.55,343.86,300.94,289.02,334.61,340.39,341.35
2017-01-16 22:07:46.911000,L8,293.36,311.02,331.93,326.85,342.78,314.89,285.06,341.84,347.06,343.48
2017-04-06 22:07:09.788000,L8,350.90,352.88,361.68,348.04,347.60,339.81,329.12,345.07,349.67,346.40
2017-10-31 22:07:55.807000,L8,286.74,311.96,326.87,312.35,342.22,303.38,297.99,334.33,341.55,356.97
2017-12-02 22:07:46.733000,L8,,,,,,293.03,270.35,326.58,324.34,326.60
2018-01-19 22:07:38.489000,L8,294.16,306.98,328.59,315.07,341.39,315.04,288.93,338.45,345.06,342.53
2018-05-27 22:06:28.609000,L8,357.86,362.07,355.75,344.34,354.62,315.28,304.94,347.17,353.88,348.67
2019-07-17 22:07:34.929000,L8,286.12,343.36,333.37,329.73,346.04,352.16,334.12,,350.69,355.07
2019-10-05 22:08:00.157000,L8,289.02,345.95,329.94,331.32,345.74,322.49,314.15,343.02,348.81,346.29
2019-12-08 22:07:56.574000,L8,,,,,,297.30,274.23,330.97,329.11,341.20
2020-03-13 22:07:30.028000,L8,292.19,296.56,330.10,335.56,344.97,333.62,312.71,346.81,355.55,344.57
2020-06-01 22:07:08.444000,L8,298.00,336.69,352.15,351.96,269.22,317.68,343.37,353.33,361.61,346.62
2021-04-17 22:07:18.077000,L8,281.46,263.50,326.77,327.49,,300.21,300.07,333.26,339.85,336.63
2021-08-23 22:07:49.080000,L8,,,,,,296.59,291.69,313.55,341.75,335.59
2021-12-21 22:07:55.088000,L9,,,,,,292.03,269.45,325.55,318.64,300.34
2022-01-30 22:07:46.196000,L8,281.55,271.55,323.50,305.30,322.88,297.27,275.60,331.66,332.68,334.38
2022-03-11 22:07:39.629000,L9,303.05,353.39,360.04,353.39,346.56,329.99,330.81,338.73,352.55,345.85
2022-07-17 22:07:29.165000,L9,294.29,281.92,332.27,338.98,262.22,306.45,308.42,330.83,346.98,339.82
2022-10-29 22:08:16.390000,L8,279.61,273.84,322.19,311.83,,297.27,284.10,309.68,331.17,339.31
2022-12-24 22:08:01.921000,L9,288.68,308.90,328.97,324.32,342.21,301.98,301.02,333.74,334.18,346.57
2023-04-15 22:07:28.766000,L9,284.28,269.02,323.96,325.84,,295.80,295.85,311.38,336.16,340.14
2023-04-23 22:07:09.009000,L8,279.25,268.59,321.59,322.59,,,,,,
2023-08-21 22:07:27.968000,L9,,,,,,296.47,269.73,313.23,341.48,341.51
2023-09-06 22:07:38.576000,L9,287.73,276.79,329.70,326.97,340.99,300.36,303.71,328.95,344.68,340.54
2024-01-12 22:07:54.756000,L9,293.56,313.40,331.72,326.95,339.99,307.90,299.13,332.25,340.87,347.89
2024-02-29 22:07:47.311000,L9,282.13,268.15,324.32,324.16,336.97,300.27,297.19,331.85,335.43,338.92
2024-04-25 22:07:04.127000,L8,,,,,,,,332.70,332.99,331.30
2024-08-31 22:07:27.249000,L8,275.21,265.07,322.84,325.49,339.06,297.22,297.29,328.74,357.94,344.00
2024-10-10 22:07:34.230000,L9,286.19,280.05,329.84,327.97,339.86,302.82,303.98,327.06,337.77,341.80
2024-10-26 22:07:48.055000,L9,285.45,277.66,327.95,334.46,343.24,305.31,300.65,328.76,339.96,340.70
2024-11-11 22:07:39.523000,L9,286.23,277.95,328.41,326.20,341.19,303.04,293.83,328.25,337.36,344.35
2024-12-21 22:07:40.724000,L8,,278.16,326.18,334.40,341.44,306.14,296.39,329.27,341.75,342.96
2025-02-07 22:07:41.096000,L8,,268.26,323.10,320.55,329.92,297.14,284.48,328.35,329.33,337.85
2025-10-21 22:07:51.194000,L8,291.77,311.52,332.79,329.99,340.91,317.93,309.56,332.26,344.18,345.42
2025-10-29 22:07:53.149000,L9,284.29,276.22,326.51,325.82,340.10,313.47,290.47,325.10,336.35,341.92
