dates,nzd0526-0000,nzd0526-0001,nzd0526-0002,nzd0526-0003,nzd0526-0004,nzd0526-0005,nzd0526-0006,nzd0526-0007,nzd0526-0008,nzd0526-0009,nzd0526-0010,nzd0526-0011,nzd0526-0012,nzd0526-0013,nzd0526-0014,nzd0526-0015,nzd0526-0016,satname
2005-06-15 22:02:10+00:00,,,255.05,,,,,,,,,265.05,,,,,288.08,L5
2006-06-25 22:13:31+00:00,318.83,,296.38,,,,,,,,,263.05,261.61,,,,291.47,L5
2007-09-09 22:07:45+00:00,,,,,,,,,,,,,,,249.71,,,L5
2013-05-11 22:22:42+00:00,341.39,320.23,323.14,325.07,327.51,326.35,328.38,318.94,302.04,297.33,298.59,302.6,302.77,313.63,304.19,299.92,304.2,L8
2013-06-05 22:16:38+00:00,340.125,322.105,322.805,327.315,328.32,328.3,328.83500000000004,320.515,303.43,298.28,300.325,303.04,303.4,313.71000000000004,306.345,300.83000000000004,303.03499999999997,L8
2013-07-07 22:16:35+00:00,340.68,324.19666666666666,325.17333333333335,329.71,329.4733333333333,329.66,331.01666666666665,322.34999999999997,305.30333333333334,300.74,301.5733333333333,304.9266666666667,303.6333333333333,313.9166666666667,307.24333333333334,302.56,303.0833333333333,L8
2013-07-23 22:16:34+00:00,340.68,324.2425,324.7375,329.9525,329.5475,329.43,331.3,322.2775,304.7825,300.08500000000004,300.9125,305.245,303.385,313.905,306.9125,301.52750000000003,303.1375,L8
2013-10-02 22:22:40+00:00,340.68,323.27200000000005,324.052,328.52,327.18199999999996,328.69,329.68,319.762,303.20799999999997,298.09000000000003,299.158,303.75,301.072,312.736,305.65999999999997,300.356,301.712,L8
2013-10-11 22:16:29+00:00,340.68,323.27200000000005,323.635,327.06,325.98,328.635,328.5216666666667,318.08666666666664,301.4316666666667,296.47166666666664,297.86833333333334,302.8283333333333,300.005,311.985,304.935,299.0883333333333,300.57,L8
2013-11-19 22:22:25+00:00,336.56,321.976,322.02000000000004,325.39000000000004,323.71999999999997,327.83333333333337,326.21166666666664,316.38666666666666,300.2166666666667,295.35,296.47833333333335,302.09999999999997,298.68833333333333,310.74666666666667,304.52666666666664,298.175,299.3616666666667,L8
2014-04-21 22:14:29+00:00,329.03,315.94,317.66999999999996,315.05,313.95,321.54,319.38,310.07500000000005,296.04499999999996,291.535,292.895,299.605,296.96500000000003,308.41499999999996,301.71500000000003,294.805,297.605,L8
2014-05-30 22:20:22+00:00,,318.13,321.89,,,,324.24,311.41,298.985,294.185,296.90999999999997,300.765,300.83500000000004,307.94,301.555,296.04,297.45,L8
2014-07-17 22:20:39+00:00,,318.13,321.89,,,,324.24,317.505,300.83666666666664,296.3066666666667,297.4866666666667,301.3233333333333,301.69666666666666,310.05333333333334,303.3866666666667,297.8,297.45,L8
2014-08-02 22:20:46+00:00,,318.13,321.89,,,,327.70000000000005,318.36,301.085,296.7625,297.875,301.66,301.48,311.02,303.6075,297.78000000000003,297.45,L8
2014-08-11 22:14:39+00:00,,316.985,321.89,319.12,322.76,320.83,326.6066666666667,316.7425,300.392,295.9,297.372,301.454,300.838,310.514,303.244,297.3,298.68666666666667,L8
2014-08-18 22:20:51+00:00,,318.24333333333334,321.89,319.12,323.12,323.44,326.415,315.796,299.8883333333333,295.075,297.075,301.50333333333333,300.28333333333336,310.75333333333333,303.02500000000003,296.8283333333333,302.2525,L8
2014-09-19 22:20:54+00:00,,318.4025,318.86,319.12,322.84666666666664,324.02,325.452,315.0833333333333,299.13714285714286,294.3542857142857,296.5571428571429,301.1228571428572,299.12142857142857,310.4942857142857,302.4628571428571,295.9414285714286,301.456,L8
2015-04-15 22:20:10+00:00,,,,,,328.92,325.78,314.89,301.58,299.87,298.74,302.8,299.65,314.92,307.7,299.64,309.26,L8
2015-05-01 22:20:00+00:00,,316.42,,,325.96,326.95000000000005,326.945,314.71,300.29499999999996,295.67,297.72,302.635,300.16499999999996,313.18,307.03499999999997,298.17499999999995,308.04999999999995,L8
2015-07-04 22:20:14+00:00,,316.42,,,325.96,326.95000000000005,328.54333333333335,317.57,302.24666666666667,297.6666666666667,298.56333333333333,303.47333333333336,301.0233333333333,312.93333333333334,307.03499999999997,298.17499999999995,307.7933333333333,L8
2015-07-29 22:14:13+00:00,,316.42,,,325.96,328.55333333333334,329.05,318.0075,302.5875,298.04,298.28,303.63,301.2675,312.63,307.5,298.50666666666666,307.7933333333333,L8
2015-08-21 22:20:33+00:00,341.68,318.265,,,326.13,327.78,328.512,316.684,301.40999999999997,296.7,297.452,303.154,300.75,311.48,306.165,297.5275,306.685,L8
2016-03-16 22:20:36+00:00,329.23,315.02,311.51,317.18,316.86,320.49,317.49,309.38,294.83,291.62,292.05,299.17,294.58,306.45,302.23,293.73,298.47,L8
2016-05-12 22:14:08+00:00,335.97,319.845,317.955,326.05,323.355,324.41499999999996,323.48,315.46000000000004,299.02,294.71500000000003,295.65999999999997,304.05,299.64,310.855,302.23,293.73,298.47,L8
2016-06-04 22:20:28+00:00,337.56666666666666,321.34666666666664,321.15000000000003,326.05,323.355,324.41499999999996,323.48,318.28000000000003,300.24,296.54333333333335,296.88666666666666,304.0833333333333,301.18666666666667,312.3633333333333,307.625,299.75,300.96500000000003,L8
2016-07-06 22:20:41+00:00,338.21500000000003,322.7675,322.3625,328.27,326.34666666666664,326.96999999999997,326.08666666666664,319.555,301.2075,297.6925,297.7575,303.9975,302.085,312.9525,308.4266666666667,300.6366666666667,301.73,L8
2016-08-16 22:14:41+00:00,338.21500000000003,321.572,321.842,328.27,324.32,325.1725,324.755,317.566,300.082,296.086,296.986,302.942,301.046,312.086,306.71,298.565,301.105,L8
2017-04-04 22:20:20+00:00,,,,,335.99,331.71,329.03,313.97,301.87,299.53,298.58,303.38,300.92,321.34,312.67,302.64,,L8
2017-04-20 22:20:11+00:00,,320.58,327.41,325.8,330.385,329.66999999999996,328.385,313.285,301.125,297.66999999999996,296.59000000000003,302.43,301.14,317.355,309.62,299.125,306.58,L8
2017-05-06 22:20:07+00:00,,322.74,325.355,325.875,328.56666666666666,329.45666666666665,328.20666666666665,313.49666666666667,301.22333333333336,297.1166666666666,297.0733333333333,302.81,301.09,316.41333333333336,308.68666666666667,298.90000000000003,307.64,L8
2017-06-07 22:20:26+00:00,321.69,317.2833333333333,317.7633333333333,320.6366666666667,323.495,324.41499999999996,322.40999999999997,302.8725,296.35,297.1166666666666,297.0733333333333,302.81,301.09,316.41333333333336,308.68666666666667,298.90000000000003,307.64,L8
2017-07-09 22:20:35+00:00,317.435,313.03999999999996,317.7633333333333,313.5375,323.495,324.41499999999996,322.40999999999997,298.182,292.196,297.1166666666666,293.3525,295.6975,293.3775,311.28249999999997,305.09000000000003,294.97749999999996,296.30333333333334,L8
2017-08-03 22:14:35+00:00,317.435,314.696,318.97,315.588,324.128,325.27799999999996,323.56399999999996,301.1983333333333,293.575,297.28999999999996,294.14,297.02,295.402,311.512,304.816,295.95799999999997,298.0425,L8
2017-09-27 22:21:00+00:00,317.435,315.68333333333334,318.07399999999996,315.425,322.87666666666667,325.67,323.04333333333335,302.5614285714286,293.92571428571426,296.46,294.27000000000004,297.565,295.495,311.22999999999996,304.4633333333333,296.02,298.28999999999996,L8
2018-03-06 22:20:26+00:00,332.46,316.735,312.05,314.82,315.635,321.90999999999997,317.78,309.255,295.42999999999995,291.325,293.78499999999997,298.845,296.365,306.79499999999996,301.195,293.52,296.875,L8
2018-07-12 22:19:56+00:00,332.46,319.93,317.67,324.42999999999995,323.35,323.265,322.865,315.525,299.065,293.66999999999996,295.715,300.115,299.935,309.065,303.315,295.44,299.035,L8
2018-07-21 22:13:49+00:00,332.46,321.1333333333334,319.3966666666667,325.9866666666667,324.6066666666666,323.05333333333334,325.21,315.52666666666664,299.82,294.3233333333333,296.1433333333333,300.47999999999996,300.75333333333333,309.3533333333333,303.1433333333334,296.2,299.6466666666667,L8
2018-08-29 22:20:19+00:00,332.46,322.22,321.33750000000003,327.3375,324.8425,324.9475,325.84749999999997,314.6925,299.55,292.745,294.29499999999996,300.03999999999996,299.7975,309.9425,303.1275,295.43,299.495,L8
2018-09-07 22:14:12+00:00,,323.8325,322.6075,328.39,325.365,327.03,327.065,315.54999999999995,300.51250000000005,292.7125,293.805,300.2525,299.7675,311.3875,303.455,296.205,300.425,L8
2019-02-05 22:20:33+00:00,330.71,320.41333333333336,318.46333333333337,321.9433333333333,319.0,326.32666666666665,322.76,311.82666666666665,300.5,292.2933333333333,293.00666666666666,299.7966666666667,298.5566666666667,311.7666666666667,304.09,295.15000000000003,299.40333333333336,L8
2019-02-21 22:20:30+00:00,328.74,318.745,316.32,319.97749999999996,317.60749999999996,324.445,321.58,311.245,300.4925,293.4425,293.59749999999997,299.76,298.935,311.4125,304.1275,295.40250000000003,299.0025,L8
2019-05-28 22:20:29+00:00,330.11999999999995,315.77,313.79,318.3533333333333,318.16333333333336,323.06333333333333,321.43666666666667,313.4866666666667,301.8333333333333,297.80333333333334,297.46666666666664,300.9266666666667,301.78333333333336,312.2566666666667,306.23,297.6166666666666,299.0266666666667,L8
2019-09-26 22:14:56+00:00,329.38,314.875,316.35,321.835,321.895,326.18,325.32,315.605,300.85,295.80499999999995,297.09000000000003,300.71,303.19,312.38,306.26,297.65,299.75,L8
2019-11-13 22:14:57+00:00,329.32,315.68333333333334,315.89000000000004,320.19666666666666,319.7966666666667,326.4266666666667,324.8833333333333,315.43333333333334,301.88,296.9266666666667,297.5366666666667,301.685,303.775,312.25,307.46000000000004,298.76666666666665,301.81666666666666,L8
2020-04-12 22:20:24+00:00,332.095,317.05,317.34000000000003,321.14,319.67,327.295,325.23,314.655,304.03999999999996,299.245,298.37,302.64,303.07500000000005,313.66499999999996,308.18,300.88,306.855,L8
2020-05-14 22:20:12+00:00,335.44,318.17,321.435,326.69,325.82,327.87,327.6,316.985,303.98,299.355,298.885,304.625,303.42,315.28499999999997,306.86,300.49,306.38,L8
2020-05-30 22:20:16+00:00,335.60999999999996,320.00666666666666,321.49333333333334,327.5366666666667,326.9066666666667,327.8833333333334,328.12666666666667,317.81666666666666,304.2833333333333,299.32,298.92,304.3333333333333,304.1333333333334,314.6166666666666,306.79333333333335,300.6766666666667,304.41,L8
2020-06-08 22:14:11+00:00,335.8975,320.75,321.24,327.1725,326.97749999999996,329.295,329.3,318.84250000000003,304.9675,299.87,299.375,305.72,304.52,314.69,307.615,301.045,305.245,L8
2020-07-10 22:14:27+00:00,336.158,321.002,320.64,326.812,326.662,328.76,329.14,318.932,304.634,299.474,299.102,305.242,304.28000000000003,314.12399999999997,307.21999999999997,300.294,305.24,L8
2020-07-17 22:20:40+00:00,336.1983333333333,320.845,320.48,326.6566666666667,326.50333333333333,328.27,329.12,318.855,304.17333333333335,299.025,299.00166666666667,304.665,304.16,313.9816666666666,306.5833333333333,299.615,305.1516666666667,L8
2020-07-26 22:14:32+00:00,335.79714285714283,320.18142857142857,319.82142857142856,325.9185714285714,325.6885714285714,327.1257142857143,328.45285714285717,318.1042857142857,303.6842857142857,298.5242857142857,298.61285714285714,304.0728571428571,303.6928571428571,313.57428571428574,305.8442857142857,298.92857142857144,304.4042857142857,L8
2020-08-27 22:14:44+00:00,336.0825,320.24375,319.79,325.925,325.44875,327.39125,328.58375,317.89,303.7025,298.73125,298.68875,303.96999999999997,303.49125,313.8625,306.00625,298.92625,304.73625,L8
2020-09-19 22:21:03+00:00,336.3044444444444,320.68555555555554,319.0477777777778,324.89222222222224,324.57222222222225,326.95000000000005,328.5177777777778,317.8444444444445,303.7555555555556,299.18666666666667,298.8022222222222,303.6744444444444,303.3155555555556,313.67777777777775,305.50444444444446,297.99333333333334,301.47444444444443,L8
2020-10-14 22:14:56+00:00,336.84222222222223,321.8744444444444,319.32444444444445,324.2688888888889,324.15999999999997,327.3122222222222,329.03555555555556,318.49555555555554,303.9411111111111,299.5822222222222,298.98777777777775,304.68111111111114,303.8355555555556,313.76,305.99,298.2222222222223,301.37111111111113,L8
2021-05-17 22:20:24+00:00,318.58,305.46,283.06,305.87,305.34,299.5,311.94,298.96,293.58,290.07,289.67,296.04,292.88,301.02,297.4,289.84,293.09,L8
2021-06-18 22:20:38+00:00,327.79499999999996,316.235,302.62,318.42,317.93499999999995,315.435,322.53499999999997,311.11,300.935,296.4,295.185,303.495,298.98,308.315,304.5,296.645,300.77,L8
2021-08-05 22:20:52+00:00,329.6933333333333,316.40000000000003,306.72,319.0466666666667,319.1566666666667,317.84999999999997,322.9066666666667,313.0733333333333,301.00666666666666,296.77666666666664,295.75333333333333,302.59,299.52,310.1433333333334,305.41,297.25666666666666,300.67333333333335,L8
2021-08-14 22:14:45+00:00,329.41499999999996,316.5375,308.325,318.4775,318.5275,319.055,323.0125,313.38,300.875,296.64,295.81,302.605,299.58,310.77,305.9525,297.11,300.6975,L8
2021-08-30 22:14:49+00:00,330.284,317.556,309.894,318.35,318.48199999999997,320.306,323.806,314.23,301.45,297.238,296.252,303.054,299.992,311.924,307.04,297.924,301.694,L8
2021-12-12 22:14:55+00:00,332.76599999999996,321.02799999999996,316.072,319.84800000000007,320.56800000000004,325.02200000000005,326.11199999999997,318.32,304.036,299.88800000000003,298.308,306.01,303.0559999999999,315.454,310.75200000000007,301.12,304.486,L9
2021-12-19 22:21:04+00:00,327.476,316.512,310.54,313.46799999999996,315.096,319.574,320.45799999999997,313.88,300.82399999999996,296.712,294.788,301.654,300.18199999999996,315.41499999999996,307.434,300.5375,303.495,L9
2022-01-28 22:20:55+00:00,327.72333333333336,317.5133333333333,311.54333333333335,314.2483333333333,316.055,320.73333333333335,321.5733333333333,315.26166666666666,300.82399999999996,296.712,294.788,301.654,300.18199999999996,315.41499999999996,307.434,300.5375,303.495,L8
2022-02-06 22:14:44+00:00,326.6116666666667,317.99499999999995,311.34666666666664,313.45666666666665,315.4316666666667,320.93833333333333,321.81166666666667,315.58,302.12,297.882,295.544,303.742,300.0775,315.9533333333333,307.485,301.22333333333336,304.5,L8
2022-02-22 22:14:38+00:00,326.61333333333334,318.37,311.54333333333335,313.4216666666667,315.7633333333334,320.8016666666667,321.68,315.99333333333334,302.97200000000004,299.13,296.298,305.006,301.735,317.1266666666667,308.8825,303.4433333333333,306.43666666666667,L8
2022-03-01 22:20:48+00:00,326.06333333333333,318.52666666666664,311.77,313.6116666666667,316.595,320.795,321.59666666666664,316.32,303.598,300.338,296.66999999999996,305.38800000000003,303.4475,317.88000000000005,309.61,304.5333333333333,306.8033333333333,L8
2022-04-10 22:20:41+00:00,326.3342857142857,318.6714285714285,312.25999999999993,313.7857142857143,317.0,321.08,322.1542857142857,316.38571428571424,303.625,300.74666666666667,297.065,304.9266666666667,303.604,317.985,310.304,303.7975,306.9675,L9
2022-05-04 22:20:37+00:00,327.205,319.0025,313.0,314.67,317.8075,321.53000000000003,322.90375,316.47875,303.67857142857144,300.9214285714285,297.36857142857144,305.3357142857143,303.54833333333335,318.18600000000004,311.12166666666667,303.196,307.16999999999996,L8
2022-06-21 22:21:00+00:00,330.3142857142857,321.6685714285714,316.91285714285715,319.4942857142857,322.3071428571429,325.10571428571427,327.3914285714286,319.36428571428576,305.795,303.3333333333333,299.965,308.16,306.748,318.63,313.74,302.37399999999997,307.568,L8
2022-07-15 22:20:36+00:00,330.66249999999997,321.88,317.01375,320.14375,322.8,325.48875,327.3725,319.46750000000003,305.33714285714285,302.9771428571429,299.5571428571429,307.94714285714286,306.445,318.2,313.31666666666666,301.94,306.99666666666667,L9
2022-07-23 22:21:07+00:00,331.0011111111111,322.0811111111111,317.26666666666665,320.6744444444444,323.13222222222225,325.73,327.4877777777778,319.6222222222222,305.12125,302.6575,299.30625000000003,307.875,306.00857142857143,318.0,313.0885714285714,301.60857142857145,306.4642857142857,L8
2022-07-31 22:20:51+00:00,331.51,321.8044444444444,317.30111111111114,321.23555555555555,323.3588888888889,325.69111111111107,327.6144444444445,319.0711111111111,304.93888888888887,302.3277777777778,299.26444444444445,307.98333333333335,305.59125,317.77,312.92375000000004,301.2175,306.12,L9
2022-08-08 22:21:16+00:00,332.24666666666667,322.03333333333336,317.7866666666667,321.9555555555555,324.2633333333333,326.1022222222222,328.0377777777778,319.3166666666666,304.72444444444443,301.93,299.0477777777778,307.75444444444446,305.6355555555556,317.5911111111111,312.8611111111111,301.09777777777776,305.79777777777775,L8
2022-08-09 22:14:46+00:00,332.01000000000005,321.70500000000004,317.36,321.422,323.712,325.83000000000004,327.928,318.871,304.43999999999994,301.733,298.84000000000003,307.51599999999996,305.19500000000005,317.324,312.606,300.914,305.217,L9
2022-08-25 22:14:50+00:00,332.162,321.83799999999997,317.744,322.196,324.244,326.219,328.696,319.239,304.434,301.675,298.78200000000004,307.83900000000006,304.80800000000005,317.555,312.797,300.757,305.062,L9
2022-09-10 22:14:51+00:00,331.839,321.361,317.491,322.02200000000005,324.05100000000004,326.028,328.696,318.996,304.229,301.175,298.567,307.504,304.154,317.511,312.53499999999997,300.50199999999995,304.88199999999995,L9
2022-10-28 22:15:03+00:00,332.68600000000004,322.261,318.248,323.226,325.01200000000006,327.152,330.03700000000003,319.95,305.155,301.892,298.994,309.21799999999996,305.448,318.29100000000005,313.335,301.54,305.501,L9
2022-12-30 22:21:12+00:00,332.18125000000003,321.7975,317.68,322.48375,324.19444444444446,327.37222222222226,329.65333333333336,320.40444444444444,305.59444444444443,302.56888888888886,299.22222222222223,310.0188888888889,306.24111111111114,317.87875,313.15,301.6125,304.74875,L8
2023-02-01 22:15:05+00:00,330.91833333333335,321.87166666666667,317.7683333333334,320.5183333333333,323.4757142857143,327.88714285714286,330.61285714285714,321.24857142857144,307.4642857142857,304.71999999999997,300.21714285714285,312.07,308.7285714285714,319.71166666666664,314.8983333333333,304.22499999999997,306.66333333333336,L9
2023-02-17 22:15:01+00:00,330.298,322.572,318.366,320.304,323.65833333333336,329.0966666666667,331.692,322.552,308.934,306.656,301.166,313.99199999999996,310.77599999999995,321.826,316.716,306.89,309.32,L9
2023-02-24 22:21:03+00:00,330.216,323.252,317.948,318.908,323.4216666666667,329.9866666666667,331.748,322.488,309.546,307.66400000000004,301.21799999999996,314.51,312.284,322.288,316.898,308.124,309.996,L9
2023-03-12 22:20:56+00:00,331.62,324.988,319.064,320.488,324.52333333333337,332.115,333.11,323.804,310.848,309.666,302.106,317.25,314.93600000000004,323.38800000000003,318.288,309.76800000000003,311.324,L9
2023-04-13 22:20:38+00:00,331.86999999999995,324.57,319.185,320.7483333333334,324.6242857142857,331.9342857142857,332.66833333333335,322.85999999999996,310.0183333333333,308.7716666666667,301.6466666666667,315.94666666666666,313.29333333333335,322.76,317.71666666666664,308.72333333333336,310.8316666666667,L9
2023-04-14 22:14:09+00:00,331.8,323.9128571428572,318.74000000000007,320.66857142857145,323.99,331.46,332.0971428571429,321.8885714285714,309.19714285714286,307.56142857142856,301.27714285714285,314.9657142857142,311.73857142857145,321.8385714285714,317.03285714285715,307.5242857142857,310.1414285714286,L8
2023-05-23 22:20:05+00:00,331.9042857142857,323.3285714285715,318.52857142857147,320.66285714285715,323.95375,331.16375000000005,330.98,321.0257142857143,308.13428571428574,306.7514285714286,300.54714285714283,313.33142857142855,310.1657142857143,320.8557142857143,315.65142857142854,306.2785714285714,309.42428571428576,L8
2023-06-09 22:14:00+00:00,327.5375,319.4275,318.52857142857147,319.5525,323.4277777777778,330.01666666666665,330.98,321.0257142857143,308.13428571428574,306.7514285714286,299.035,310.3375,307.5075,320.8557142857143,315.65142857142854,306.2785714285714,309.42428571428576,L9
2023-06-16 22:20:06+00:00,328.4888888888889,320.13222222222225,318.63375,320.47999999999996,323.978,330.173,330.955,321.045,307.835,306.15875,298.8933333333333,310.0811111111111,307.5222222222222,320.26250000000005,315.06625,305.84749999999997,309.035,L9
2023-06-24 22:20:18+00:00,327.38800000000003,318.27200000000005,318.63375,318.94899999999996,322.7136363636364,330.173,327.42333333333335,317.6066666666667,306.2077777777778,304.2688888888889,297.9,310.0811111111111,307.5222222222222,315.42555555555555,315.06625,301.15444444444444,309.035,L8
2023-07-10 22:20:29+00:00,328.2054545454546,319.04727272727274,319.00888888888886,319.8,323.0990909090909,330.363,327.5566666666667,317.15222222222224,305.7788888888889,303.34444444444443,297.35499999999996,309.1222222222222,306.16555555555556,315.591,314.74333333333334,301.065,308.7266666666667,L8
2023-07-27 22:14:14+00:00,328.9483333333333,319.475,319.238,320.3691666666667,323.47499999999997,330.4463636363636,327.98400000000004,317.617,305.674,303.181,297.48181818181814,309.159,306.067,315.73636363636365,314.52200000000005,301.1290909090909,308.687,L9
2023-08-27 22:20:47+00:00,329.559,318.742,319.8175,321.485,324.119,330.42555555555555,327.95222222222225,317.06666666666666,305.0144444444444,302.1877777777778,297.043,307.69666666666666,304.53777777777776,313.99666666666667,313.52625,298.7288888888889,307.985,L8
2023-09-04 22:20:46+00:00,330.03,318.96636363636367,319.31,321.26,324.2109090909091,330.365,328.294,317.337,304.984,302.101,297.10909090909087,307.61899999999997,304.53,314.187,313.4988888888889,299.166,307.62,L9
2024-02-19 22:20:51+00:00,336.5566666666667,324.01666666666665,318.75,321.68666666666667,327.3866666666667,332.93333333333334,334.44666666666666,322.15,310.0733333333333,309.91333333333336,301.20000000000005,310.86333333333334,308.55999999999995,319.66333333333336,314.4066666666667,305.15000000000003,308.04333333333335,L8
2024-04-16 22:14:07+00:00,340.83000000000004,328.24,325.685,327.46500000000003,332.755,338.89,340.95,327.09000000000003,319.605,323.515,308.895,317.12,316.29999999999995,324.185,315.71500000000003,307.28,310.78,L8
2024-04-24 22:14:13+00:00,338.84666666666664,326.02,324.53333333333336,325.74333333333334,331.19666666666666,337.0133333333333,339.56,325.99,316.80333333333334,321.53333333333336,305.66333333333336,315.3433333333333,312.26666666666665,321.88,314.51,304.73,308.7133333333333,L9
2024-05-26 22:13:59+00:00,334.94,320.365,321.2575,322.46500000000003,325.3125,333.585,335.775,321.035,311.555,315.5,301.77,315.3433333333333,312.26666666666665,321.88,314.51,304.73,308.7133333333333,L9
2024-06-03 22:13:41+00:00,334.94,320.365,321.2575,322.46500000000003,325.3125,333.585,335.775,321.035,311.555,315.5,301.77,314.72,312.62,322.7025,314.7525,304.73,308.7133333333333,L8
2024-06-10 22:19:52+00:00,335.69,321.436,322.486,324.014,326.556,333.86199999999997,336.092,321.94,312.098,314.578,302.40999999999997,313.678,312.23199999999997,321.946,314.072,304.295,308.7133333333333,L8
2024-06-18 22:19:55+00:00,335.69,321.436,322.486,324.014,326.556,333.86199999999997,337.455,323.84,314.37333333333333,315.49833333333333,303.5566666666667,313.80833333333334,313.0316666666667,322.38166666666666,314.35333333333335,305.056,308.7133333333333,L9
2024-06-19 22:13:49+00:00,336.1666666666667,322.33,322.95166666666665,325.0216666666667,327.1716666666667,334.09166666666664,337.3771428571428,324.11285714285714,314.38,314.92,303.50857142857143,313.4842857142857,312.9657142857142,321.8257142857143,313.82000000000005,304.5733333333333,307.4875,L8
2024-06-26 22:20:04+00:00,334.62142857142857,321.1014285714286,321.23285714285714,324.30571428571426,326.35714285714283,332.43,335.61375,322.77125,312.21375,312.72625,302.15250000000003,311.1725,310.41125,319.71375,311.8125,302.8285714285715,302.808,L8
2024-07-04 22:20:03+00:00,335.17375000000004,321.81125,322.0175,325.04125,326.775,332.38375,335.6011111111111,323.0,312.25888888888886,312.4866666666667,301.9688888888889,310.65333333333336,310.2311111111111,319.25444444444446,311.3966666666667,302.525,302.15333333333336,L9
2024-07-05 22:13:57+00:00,336.02222222222224,321.81125,322.0175,325.04125,327.59222222222223,332.99333333333334,336.209,323.56399999999996,313.363,312.944,302.17,310.685,310.289,319.51,311.5,302.2655555555555,304.59000000000003,L8
2024-07-12 22:20:12+00:00,336.565,322.61555555555555,322.81888888888886,325.58666666666664,327.986,333.164,336.32363636363635,323.72,313.41,312.93,302.26545454545453,310.49636363636364,310.4236363636364,319.4836363636364,311.3881818181818,302.179,304.31374999999997,L8
2024-07-13 22:14:02+00:00,336.9054545454546,323.065,323.192,325.863,328.1054545454545,333.1781818181818,336.3,323.9191666666666,313.34833333333336,312.8616666666667,302.11833333333334,310.25333333333333,310.40166666666664,319.35583333333335,311.2441666666667,301.94,303.9111111111111,L9
2024-08-05 22:20:18+00:00,336.9266666666667,323.1709090909091,323.31363636363636,325.75545454545454,327.94916666666666,332.98083333333335,336.11769230769227,323.85615384615386,313.26307692307694,312.72846153846154,301.88384615384615,309.75615384615384,309.8046153846154,319.14153846153846,311.0323076923077,301.6066666666667,303.416,L9
2024-08-13 22:20:26+00:00,336.9392307692308,323.26,323.325,325.5991666666667,327.86615384615385,332.8946153846154,335.9871428571428,323.87928571428574,313.3078571428572,312.8621428571428,301.73285714285714,309.455,309.4271428571428,318.9785714285714,310.94928571428574,301.37384615384616,303.3309090909091,L8
2024-09-07 22:14:30+00:00,336.80692307692306,323.18583333333333,323.6508333333333,325.545,327.65,332.71384615384613,335.9607142857143,324.13500000000005,313.80499999999995,312.6778571428572,301.77000000000004,309.1414285714286,309.58142857142855,318.9664285714286,310.85714285714283,300.86692307692306,303.13090909090903,L8
2024-10-24 22:20:57+00:00,336.1716666666667,322.8345454545455,323.38000000000005,325.3272727272727,327.08166666666665,332.1525,335.38153846153847,324.20153846153846,314.0169230769231,311.67615384615385,301.6669230769231,308.46846153846155,309.81615384615384,318.6107692307693,310.5338461538462,300.7225,302.26599999999996,L9
2025-03-09 22:20:38+00:00,334.395,325.925,325.33000000000004,325.125,328.635,334.375,336.4,328.48,321.865,318.36,311.31,315.765,318.68,321.53,314.16499999999996,305.03,303.29,L8
