dates,satname,nzd0410-0000,nzd0410-0001,nzd0410-0002,nzd0410-0003,nzd0410-0004,nzd0410-0005,nzd0410-0006,nzd0410-0007,nzd0410-0008,nzd0410-0009,nzd0410-0010,nzd0410-0011,nzd0410-0012,nzd0410-0013,nzd0410-0014,nzd0410-0015,nzd0410-0016,nzd0410-0017,nzd0410-0018,nzd0410-0019,nzd0410-0020
2003-07-21 21:44:09.463000,L5,,,,,323.47,326.77,325.96,319.30,323.22,338.40,350.65,349.68,347.35,345.90,340.65,329.19,318.18,303.20,302.84,316.33,346.12
2004-04-02 21:46:54.575000,L5,352.75,327.84,318.78,347.46,351.42,354.97,351.85,345.26,363.52,376.63,371.77,370.79,372.83,370.45,366.60,362.23,346.21,338.89,330.49,339.79,367.27
2004-05-04 21:47:51.656000,L5,,,317.50,349.24,355.53,363.30,363.96,350.24,367.45,381.05,374.74,374.85,372.51,371.99,367.34,356.50,352.54,339.72,338.22,339.48,380.53
2004-06-05 21:48:48.638000,L5,,,,,366.22,361.51,361.38,352.92,366.51,378.73,380.25,380.74,374.38,391.66,371.69,370.23,359.83,350.74,342.48,358.56,384.96
2004-07-07 21:49:44.929000,L5,,,,,314.92,325.55,321.77,314.97,324.47,334.76,331.87,336.53,334.49,331.36,332.77,333.15,321.23,309.59,310.99,321.45,357.13
2004-08-08 21:50:26.495000,L5,,,,,309.20,313.29,309.58,309.54,314.63,324.97,331.22,333.81,326.89,332.84,324.28,326.78,315.03,300.47,308.23,315.48,342.42
2004-09-25 21:51:43.061000,L5,359.00,339.94,332.35,344.49,357.85,355.73,356.79,352.06,364.57,377.28,375.48,373.98,374.34,373.43,369.18,357.67,347.40,338.59,329.42,338.87,368.42
2004-10-27 21:52:23.346000,L5,324.12,302.15,296.01,287.40,296.11,315.15,317.25,311.03,309.85,310.29,318.48,317.45,316.54,319.66,322.98,324.63,315.71,300.61,298.44,311.63,312.86
2005-01-15 21:53:45.186000,L5,366.32,350.16,338.42,355.42,360.85,359.63,352.40,343.54,357.47,370.77,368.11,366.36,364.36,372.49,373.87,368.31,361.24,349.95,346.46,351.98,369.71
2005-03-04 21:54:27.824000,L5,369.44,349.61,337.32,354.34,365.88,363.87,363.34,351.42,368.48,377.32,378.61,374.43,376.49,375.09,374.07,361.80,365.10,352.00,338.98,353.12,379.27
2005-04-05 21:54:42.889000,L5,323.92,296.43,301.53,320.85,327.37,331.50,331.05,322.79,339.04,349.61,354.60,350.47,349.19,345.23,343.33,331.75,326.27,312.50,309.91,316.75,342.17
2005-04-21 21:54:46.500000,L5,,,306.54,329.98,330.76,335.53,333.73,326.75,342.89,351.38,355.40,350.38,357.03,354.97,351.45,342.87,338.49,320.22,317.84,319.95,344.03
2005-06-08 21:55:08.756000,L5,,,,,313.37,330.03,330.66,319.91,331.25,342.29,349.49,349.29,347.07,343.95,338.45,331.39,326.03,313.65,309.37,323.09,352.89
2005-07-10 21:55:19.319000,L5,,,,352.19,365.36,364.84,364.77,354.58,375.32,379.97,382.57,383.38,379.52,377.14,373.52,374.05,368.15,357.45,350.90,357.52,384.99
2005-08-27 21:55:43.837000,L5,,,300.60,323.13,328.42,331.11,333.01,320.06,342.53,347.43,345.97,347.76,340.66,340.02,332.18,325.67,320.07,302.58,301.53,315.30,339.99
2005-09-28 21:55:44.137000,L5,320.46,297.39,302.36,320.62,324.97,328.62,326.56,319.25,336.27,343.12,351.01,345.59,345.47,342.18,334.71,324.57,320.87,300.33,298.00,308.65,324.69
2006-02-19 21:58:15.515000,L5,357.26,340.75,329.97,352.65,352.16,363.24,363.69,349.51,366.94,373.92,382.98,375.83,383.59,365.11,365.25,360.23,350.66,341.28,334.09,342.19,387.71
2006-06-27 22:00:24.118000,L5,,,,,,,295.23,303.71,311.66,322.79,328.05,329.25,323.01,320.72,323.64,314.44,307.15,295.97,,,
2006-07-13 22:00:37.941000,L5,347.10,341.88,315.62,345.84,358.01,365.71,372.58,365.36,375.08,398.29,396.51,384.23,376.79,386.15,382.17,374.20,368.06,335.56,326.67,327.11,
2006-11-02 22:01:56.430000,L5,360.48,340.25,327.69,342.07,348.78,353.26,353.01,342.56,357.75,375.79,378.27,376.45,378.42,372.17,374.66,364.57,353.58,334.96,331.97,337.86,361.74
2007-01-05 22:02:28.201000,L5,365.50,348.77,337.54,350.95,356.47,359.10,360.58,349.82,366.43,367.37,368.62,366.43,364.03,366.66,363.13,354.16,352.07,343.72,340.03,339.07,365.36
2007-01-21 22:02:33.422000,L5,362.15,339.87,327.75,342.82,362.41,361.13,359.87,350.50,368.90,379.84,381.71,379.31,368.25,362.88,362.79,354.64,347.72,340.99,324.76,341.17,374.84
2008-02-25 21:58:00.859000,L5,361.78,346.81,337.92,349.70,359.87,359.87,357.59,354.11,365.44,386.23,378.26,382.50,373.51,389.26,371.10,363.78,356.79,345.90,339.45,352.89,381.00
2008-12-25 21:52:09.965000,L5,356.86,345.74,329.19,348.02,348.58,355.17,352.03,348.97,366.46,372.50,367.04,366.37,361.57,367.71,361.94,352.48,347.67,346.87,339.68,354.04,383.52
2010-01-13 21:58:24.995000,L5,362.61,336.30,336.36,350.21,354.99,354.00,349.92,346.98,361.40,374.75,373.30,373.30,371.47,376.94,378.77,362.48,363.75,346.42,350.16,354.30,369.86
2010-01-29 21:58:29.033000,L5,358.74,339.83,340.33,350.67,358.69,358.47,359.14,352.44,370.95,381.66,379.07,367.83,369.35,368.00,367.28,362.24,353.75,343.75,343.83,351.74,378.78
2011-09-13 21:56:09.668000,L5,311.48,297.52,300.88,303.98,312.05,316.99,313.27,310.79,323.34,330.68,329.83,318.86,316.43,317.94,318.47,313.37,308.02,,,,
2013-05-29 22:09:41.256000,L8,,,,,317.80,316.67,319.87,308.77,322.71,339.12,336.21,334.97,333.18,334.67,328.91,319.52,314.41,300.90,304.47,315.93,347.24
2013-07-16 22:09:36.403000,L8,,,,,315.17,312.12,315.59,302.10,320.34,330.62,333.01,330.56,332.10,326.47,323.45,318.47,314.40,289.38,303.45,317.11,342.03
2013-09-02 22:09:40.433000,L8,342.15,332.56,339.01,347.72,355.62,348.60,362.76,339.38,356.02,372.26,363.34,375.92,405.68,358.17,354.30,347.49,344.88,330.87,324.49,332.86,371.22
2014-01-24 22:08:45.323000,L8,,,,,,,,,,,,,,,,,,,,299.65,320.15
2014-02-25 22:08:20.274000,L8,,,289.25,295.19,305.17,309.32,326.23,319.80,310.29,326.19,311.61,332.94,329.45,337.37,333.14,325.91,314.68,299.36,308.81,314.72,341.81
2014-03-13 22:08:09.214000,L8,,,,,,,,306.77,311.99,318.54,312.48,309.61,313.85,322.40,322.11,315.98,306.77,298.33,297.14,308.72,335.47
2014-04-30 22:07:22.351000,L8,,,,311.65,313.10,315.02,316.43,311.67,319.94,332.24,330.23,327.79,325.26,328.17,328.24,321.39,313.30,,303.92,310.47,335.78
2014-06-01 22:07:14.657000,L8,,,,,,,307.70,310.29,316.85,328.82,326.27,323.80,319.29,318.43,320.66,314.78,303.98,,,,
2014-07-03 22:07:25.958000,L8,,,,,,,284.61,295.76,296.24,311.13,312.10,309.57,308.60,309.05,315.28,308.75,,,,,
2014-10-23 22:07:51.237000,L8,321.07,296.24,282.17,293.70,295.86,303.91,308.71,304.28,308.49,318.54,321.65,313.20,315.05,313.41,320.40,314.87,304.90,,,,
2014-11-08 22:07:51.967000,L8,364.90,347.50,349.50,378.03,378.28,380.48,383.30,378.28,385.44,394.94,381.65,381.23,386.03,410.23,389.08,392.85,398.43,391.54,377.60,387.71,384.22
2014-12-26 22:07:42.898000,L8,314.61,292.17,270.46,282.32,,,,298.28,307.95,320.49,319.81,319.25,318.36,320.94,320.88,314.68,308.74,293.50,,,
2015-02-12 22:07:27.072000,L8,,,,,,,,,,,,,,,,,,,309.22,316.51,342.66
2015-02-28 22:07:24.273000,L8,322.82,298.80,292.88,317.08,328.51,341.27,331.31,323.90,343.45,364.19,352.60,359.39,356.81,354.70,349.13,335.21,329.59,327.18,317.52,329.85,359.70
2015-04-01 22:07:01.610000,L8,327.92,301.84,307.38,337.73,350.81,344.87,343.01,330.53,344.77,358.44,359.39,357.19,357.11,356.64,359.40,344.58,343.28,332.76,327.07,334.61,374.67
2015-05-19 22:06:40.529000,L8,,,,,,,,,,,307.70,310.60,310.19,306.66,317.60,309.71,307.81,,312.67,318.90,345.07
2015-06-20 22:06:56.810000,L8,,,,,,,,,,320.71,313.77,305.53,314.65,306.61,310.45,307.46,297.53,,309.02,317.55,356.04
2015-08-23 22:07:24.416000,L8,,,,,287.15,287.06,295.70,296.16,305.60,313.28,314.63,311.27,313.22,307.57,311.62,306.76,291.07,,,,
2015-09-08 22:07:30.411000,L8,355.84,326.46,315.38,372.27,376.97,354.88,349.03,356.04,353.42,374.69,369.82,367.01,360.30,367.59,356.02,346.30,341.41,341.55,345.31,347.69,365.87
2015-09-24 22:07:37.598000,L8,342.52,312.69,308.22,327.57,336.59,333.84,342.70,324.03,343.79,353.29,353.38,347.47,354.96,357.05,347.26,333.02,337.97,304.16,306.04,310.39,351.91
2015-11-27 22:07:47.119000,L8,351.03,326.48,316.91,331.32,339.93,343.16,341.55,332.97,346.44,365.64,358.69,359.07,355.11,355.26,352.18,343.92,336.00,324.28,321.01,326.61,366.82
2015-12-13 22:07:45.395000,L8,362.34,336.70,328.26,343.34,348.43,354.19,356.41,352.73,362.19,378.41,376.19,372.93,368.98,370.63,361.58,358.88,353.82,345.18,344.74,352.98,379.55
2016-02-15 22:07:33.404000,L8,,,,,,,,298.35,311.61,319.41,326.68,312.38,315.37,313.41,314.78,310.68,296.25,,,,
2016-03-02 22:07:31.352000,L8,,,,,,,,,,306.01,325.93,304.90,312.94,308.78,310.23,305.61,290.60,,,,
2016-04-19 22:07:10.819000,L8,,,,294.72,304.69,307.77,306.71,298.04,318.91,333.66,333.26,321.92,322.23,321.68,316.06,312.59,303.43,,,,
2016-06-06 22:07:18.940000,L8,,,,,313.12,316.21,319.22,284.75,328.78,342.96,341.48,332.24,332.12,326.31,321.06,,,,,,
2016-07-08 22:07:32.591000,L8,,,,,,,,,327.26,349.48,342.75,339.07,341.48,337.60,328.87,318.24,320.40,307.15,309.52,315.34,337.80
2016-07-24 22:07:37.782000,L8,,,,340.90,353.29,354.23,350.87,338.78,363.28,371.58,371.68,362.77,364.59,365.49,360.97,347.40,343.15,333.68,326.83,340.20,380.46
2016-09-10 22:07:51.328000,L8,,,290.54,315.42,329.36,327.43,331.01,312.01,338.69,350.99,350.34,340.14,342.01,336.00,335.54,319.77,319.84,301.44,300.26,310.04,338.22
2016-10-12 22:07:57.049000,L8,352.94,344.78,326.49,342.10,348.77,350.65,351.31,338.71,358.15,370.54,365.96,365.81,362.21,360.39,360.71,347.74,348.84,327.46,327.25,331.79,360.84
2016-12-15 22:07:53.950000,L8,359.04,333.93,319.67,331.87,337.24,341.81,338.70,331.70,343.62,360.58,355.27,356.40,351.32,355.25,348.60,340.07,332.12,323.61,320.27,324.94,351.22
2016-12-31 22:07:51.584000,L8,,,,,,,,290.81,301.93,320.08,318.47,317.97,316.31,313.97,312.03,297.07,,,,,
2017-01-16 22:07:46.911000,L8,,381.85,322.57,339.16,349.76,352.98,344.79,335.40,350.87,369.76,361.24,366.69,359.41,362.03,356.07,350.15,344.36,332.32,329.23,335.73,409.14
2017-04-06 22:07:09.788000,L8,349.38,356.12,324.73,361.16,364.55,351.68,343.26,343.36,356.89,368.59,391.37,376.21,369.74,365.60,356.49,353.84,346.16,332.19,333.42,343.63,377.64
2017-04-22 22:07:00.199000,L8,,,,294.84,301.85,305.24,303.67,300.59,306.08,320.38,314.72,314.38,314.04,315.94,315.71,314.76,305.98,,,,
2017-06-25 22:07:23.481000,L8,,,,,,298.14,297.21,296.19,298.10,315.68,311.79,310.33,310.33,314.57,313.71,312.47,300.50,,,,
2017-08-28 22:07:43.849000,L8,,,292.55,306.07,309.47,315.29,315.51,304.56,317.62,333.84,330.42,327.04,324.72,327.94,323.09,319.73,311.66,296.90,298.64,307.34,326.79
2017-10-31 22:07:55.807000,L8,352.41,341.10,322.21,334.15,343.14,348.94,346.05,335.55,351.16,366.86,363.96,356.49,356.41,352.77,354.16,344.53,342.23,331.33,327.04,332.78,354.23
2017-12-02 22:07:46.733000,L8,358.45,335.61,320.36,329.45,336.34,343.27,340.12,334.12,344.85,363.52,355.90,356.52,354.42,356.21,350.92,345.41,339.18,327.69,326.90,332.32,365.65
2018-04-25 22:06:50.725000,L8,,,,308.97,317.60,326.19,328.18,319.99,335.96,346.36,343.73,339.85,338.47,336.39,335.33,330.34,317.51,313.01,302.45,314.38,344.80
2018-08-31 22:07:11.120000,L8,336.15,306.68,305.69,314.79,325.29,332.66,336.13,322.37,337.51,349.47,345.98,341.06,339.87,337.77,337.81,333.69,324.02,314.11,312.05,324.17,372.13
2018-10-18 22:07:29.549000,L8,354.50,353.29,357.38,370.82,362.54,356.71,357.64,363.07,394.55,409.01,395.90,405.14,388.25,402.59,398.63,404.12,384.81,381.35,350.81,356.25,371.91
2019-02-07 22:07:23.498000,L8,345.65,319.31,308.86,327.82,336.86,343.14,339.94,329.97,345.48,363.90,360.86,351.34,349.71,350.10,346.29,339.35,329.97,324.72,305.69,323.93,351.08
2019-05-30 22:07:21.058000,L8,,,,,,,,,,,,,,,,,,301.97,300.46,317.81,348.14
2019-08-02 22:07:41.830000,L8,,,,342.86,349.44,352.65,348.79,336.45,355.08,370.80,364.95,364.58,358.03,356.56,354.61,346.03,338.96,328.10,326.83,343.16,388.17
2019-08-18 22:07:47.079000,L8,,,,,,,298.55,297.22,304.38,308.40,307.48,301.76,,,,,,,,309.95,332.07
2019-10-05 22:08:00.157000,L8,312.80,291.83,275.29,276.66,,,,,,,,,,,,,,,,,
2019-10-21 22:08:01.720000,L8,342.31,326.96,313.90,328.40,332.43,333.00,335.60,330.11,347.78,360.91,363.18,349.57,350.52,346.12,348.52,339.11,328.06,322.20,316.84,327.34,356.26
2019-12-08 22:07:56.574000,L8,358.15,341.94,317.97,338.66,338.83,347.54,341.66,336.29,349.98,367.64,364.54,361.85,356.59,356.05,352.31,346.17,335.67,332.25,323.44,331.52,368.62
2020-02-10 22:07:40.719000,L8,,,,,,,,,,,,,,,,,,309.10,312.52,319.62,372.43
2020-03-13 22:07:30.028000,L8,339.46,308.21,306.00,326.77,336.35,343.18,339.68,333.55,346.17,366.29,361.74,376.40,354.49,354.38,358.16,340.49,333.36,321.65,320.79,328.21,363.23
2020-05-16 22:07:03.451000,L8,,,,,,,,,,,,,,,,,,,291.81,313.10,339.31
2020-09-21 22:07:54.687000,L8,354.40,309.33,299.20,309.33,315.25,313.43,322.01,320.13,323.06,327.68,330.36,321.83,327.20,333.43,332.22,329.89,314.33,309.48,310.34,322.75,373.71
2020-10-23 22:07:57.902000,L8,,,,,,,,,,,,,,,,,,,,302.85,329.02
2021-02-12 22:07:43.180000,L8,357.66,358.33,318.21,348.26,351.11,352.48,349.25,339.96,363.86,371.76,373.33,368.71,364.02,358.79,359.07,351.83,341.60,332.56,331.30,348.18,391.01
2021-03-16 22:07:27.743000,L8,347.22,356.71,359.40,360.45,352.78,362.98,351.72,347.68,356.81,370.19,392.47,368.59,361.81,360.08,360.22,352.37,348.47,336.79,332.25,350.76,381.69
2021-05-03 22:07:08.587000,L8,,,,340.96,344.60,349.09,343.82,337.56,350.83,367.96,365.42,367.02,356.94,357.49,352.23,348.62,339.10,331.35,325.45,336.56,386.73
2021-05-19 22:07:16.079000,L8,,,,,315.71,307.38,312.18,305.08,313.73,324.77,322.92,312.77,313.76,313.78,313.41,312.82,301.55,,300.55,311.81,336.54
2021-07-22 22:07:36.760000,L8,,,,,,,,,285.64,315.06,324.06,313.84,316.13,317.35,313.90,313.52,298.92,,297.86,314.97,346.47
2021-08-23 22:07:49.080000,L8,341.28,316.16,293.60,329.68,337.23,346.86,346.61,334.13,353.15,369.25,370.71,371.11,366.86,367.65,359.66,354.82,346.37,338.15,332.01,352.03,382.06
2021-09-24 22:07:56.691000,L8,353.32,325.95,292.17,321.24,333.58,339.96,339.89,330.10,340.50,358.02,352.98,353.41,349.67,357.88,349.31,344.34,337.56,326.58,322.37,332.11,376.76
2021-12-21 22:07:55.088000,L9,375.74,342.09,331.88,343.30,346.20,349.09,345.40,333.99,349.97,366.08,365.08,359.64,361.01,355.20,356.89,349.79,344.86,333.16,332.18,340.31,380.03
2021-12-29 22:07:53.106000,L8,364.55,338.40,323.71,343.57,344.45,347.67,344.14,332.92,352.98,365.95,367.39,361.08,359.10,358.57,354.45,350.30,341.58,333.82,328.66,339.72,375.92
2022-01-30 22:07:46.196000,L8,338.47,325.81,312.20,331.85,335.54,338.74,334.62,328.18,338.59,356.40,352.49,349.49,350.42,350.18,345.81,339.17,334.71,319.81,320.50,325.78,355.45
2022-04-28 22:07:22.893000,L9,336.53,336.40,336.06,346.36,350.53,355.08,357.04,345.99,365.26,371.62,376.03,368.87,367.70,365.66,389.69,354.60,373.39,357.79,333.08,349.94,367.48
2022-05-06 22:07:29.527000,L8,,,,,296.64,301.33,299.70,306.25,311.71,323.23,319.43,313.64,313.60,314.18,315.88,311.76,302.75,,298.11,308.34,337.66
2022-05-22 22:07:34.435000,L8,,,,,301.34,306.00,305.86,306.61,315.34,327.51,324.36,317.25,321.30,320.67,321.72,313.10,307.61,298.07,306.71,316.47,340.57
2022-06-07 22:07:43.386000,L8,,,,,292.11,309.32,312.17,307.91,317.00,332.15,325.44,319.92,322.06,323.65,318.72,312.74,305.95,299.69,303.97,317.77,356.61
2022-07-01 22:07:30.281000,L9,,,,,,,286.55,299.22,302.73,319.44,311.61,310.93,310.64,313.82,312.88,304.96,298.41,,300.77,313.58,345.92
2022-08-02 22:07:43.151000,L9,,,,,297.00,301.30,298.91,293.99,298.43,320.31,315.01,311.36,315.49,311.14,312.54,303.53,299.84,,,308.32,341.28
2022-09-03 22:07:51.912000,L9,,,,,,,,,,,309.37,305.49,308.99,308.08,308.28,298.00,293.07,,,,
2022-10-21 22:08:05.375000,L9,348.57,329.72,312.45,335.78,335.97,340.82,338.26,330.06,341.69,356.55,351.65,351.85,351.49,350.93,350.37,341.16,339.85,329.08,319.93,330.99,357.26
2022-10-29 22:08:16.390000,L8,378.28,350.22,344.65,355.34,367.96,378.71,392.40,390.84,396.16,381.87,379.03,391.18,380.96,384.27,378.82,368.13,360.76,348.53,343.79,349.30,359.14
2022-11-06 22:08:03.924000,L9,,,,,,,,298.49,313.07,321.06,319.16,313.04,316.08,318.60,319.21,316.10,302.60,,,,
2022-11-14 22:08:11.017000,L8,349.52,335.48,327.11,344.30,343.97,350.52,344.70,334.89,351.92,366.17,364.35,364.93,360.92,362.14,354.51,345.79,341.04,331.31,322.88,336.87,375.90
2022-11-22 22:08:05.589000,L9,359.17,342.15,334.30,345.05,348.74,349.84,343.89,339.05,351.51,366.59,363.56,360.87,358.01,357.20,352.45,344.99,340.07,325.46,327.38,339.00,369.16
2022-12-24 22:08:01.921000,L9,352.29,336.83,327.10,343.56,346.14,351.13,344.01,335.25,350.19,366.09,364.32,365.12,359.62,359.26,353.72,346.57,337.76,329.22,323.62,333.74,370.58
2023-01-25 22:08:01.087000,L9,352.80,347.65,350.35,360.25,362.26,358.42,371.21,370.82,382.08,382.13,380.11,373.80,365.50,371.63,375.79,369.35,374.34,361.72,378.22,393.42,381.08
2023-02-10 22:08:08.267000,L9,,,,,,,,,,316.04,362.44,362.93,349.67,349.96,338.92,355.80,,,,,
2023-02-18 22:07:49.813000,L8,351.06,347.18,347.26,356.53,363.29,361.31,354.60,346.61,368.64,370.36,374.35,361.33,361.06,365.72,360.39,353.64,343.52,339.65,328.78,339.67,378.81
2023-03-06 22:07:38.056000,L8,,,,,,298.56,295.47,305.29,308.59,322.10,326.75,320.91,327.29,322.95,322.65,316.04,304.30,302.21,298.99,311.34,338.17
2023-03-14 22:07:47.070000,L9,,,,,,295.78,289.07,305.51,307.30,319.40,317.12,316.06,315.67,317.26,315.53,312.75,300.30,,293.63,304.80,333.99
2023-03-22 22:07:28.676000,L8,,,,282.96,290.67,302.92,309.53,315.47,314.80,328.22,328.13,324.95,323.89,328.16,324.75,323.20,307.26,305.68,301.69,312.63,339.67
2023-04-15 22:07:28.766000,L9,,,,,,,,,,,,,,,,,,,,303.80,328.61
2023-04-23 22:07:09.009000,L8,,,,280.95,295.98,302.49,313.85,314.22,316.98,330.96,330.28,326.47,323.82,325.91,326.05,322.74,309.16,302.69,306.20,315.50,341.91
2023-07-04 22:07:09.507000,L9,,,,,,299.31,289.72,306.87,312.71,324.97,325.44,320.57,317.21,322.96,323.30,313.83,308.27,301.85,308.47,318.99,356.70
2023-07-20 22:07:13.901000,L9,,,,,,,,,,,,,,,,,,,306.77,316.84,345.10
2023-08-05 22:07:22.990000,L9,,,,304.45,325.12,322.93,332.58,329.47,348.98,362.53,362.00,364.46,365.99,360.44,360.63,352.22,345.76,336.35,329.87,347.72,388.79
2023-08-21 22:07:27.968000,L9,,,,,298.19,309.88,308.39,316.00,324.71,337.23,337.89,333.77,332.64,331.09,326.20,317.31,315.30,303.77,306.55,320.23,345.94
2023-09-06 22:07:38.576000,L9,,,,,,,,,,,305.98,303.84,308.82,314.06,316.07,311.48,299.15,,,,
2023-09-30 22:07:45.506000,L8,,,,,286.00,295.24,293.98,303.82,310.03,316.28,320.43,315.23,315.16,313.50,315.02,311.52,,,,,
2023-10-08 22:07:46.156000,L9,334.21,320.26,311.29,310.26,324.19,326.07,332.89,332.83,348.26,362.77,358.24,365.05,357.94,355.05,351.71,343.08,335.94,329.10,323.16,337.33,370.13
2023-10-24 22:07:51.936000,L9,342.96,324.66,304.65,304.82,315.83,323.46,326.01,330.29,338.89,359.62,357.39,357.68,352.87,353.78,347.81,340.61,336.28,322.75,323.76,331.13,367.90
2023-11-17 22:07:51.092000,L8,345.90,326.20,304.97,303.93,317.03,322.06,327.03,329.83,342.75,358.55,361.48,356.81,356.98,351.52,351.22,341.98,336.05,328.62,323.49,336.99,376.04
2023-11-25 22:07:56.439000,L9,338.54,322.39,302.28,305.06,318.04,323.15,327.09,330.52,339.93,362.74,358.92,367.01,356.37,373.25,351.21,348.58,338.57,325.45,326.68,334.06,379.22
2023-12-19 22:07:51.036000,L8,351.41,331.51,308.78,310.74,319.50,325.72,327.93,329.99,343.22,358.05,367.47,368.83,381.16,355.85,355.96,348.71,341.34,330.90,325.89,339.99,374.57
2024-01-12 22:07:54.756000,L9,349.76,315.43,296.75,302.49,311.21,318.29,320.06,324.04,336.34,350.19,367.13,354.66,355.40,349.70,349.86,342.65,334.58,325.90,322.09,335.70,368.12
2024-01-20 22:07:43.131000,L8,342.53,316.25,302.71,307.30,311.81,320.30,320.21,328.35,333.10,357.84,352.23,370.72,354.82,355.82,351.06,345.49,337.43,325.97,324.72,334.45,369.14
2024-02-13 22:07:53.770000,L9,349.92,333.78,305.02,318.65,328.31,348.46,328.01,333.86,372.54,372.06,372.35,374.53,375.29,364.74,394.32,350.56,344.32,335.32,333.85,347.85,383.59
