dates,satname,nzd0427-0000,nzd0427-0001,nzd0427-0002,nzd0427-0003,nzd0427-0004,nzd0427-0005,nzd0427-0006,nzd0427-0007,nzd0427-0008,nzd0427-0009,nzd0427-0010,nzd0427-0011,nzd0427-0012,nzd0427-0013,nzd0427-0014,nzd0427-0015,nzd0427-0016,nzd0427-0017,nzd0427-0018,nzd0427-0019,nzd0427-0020,nzd0427-0021,nzd0427-0022,nzd0427-0023,nzd0427-0024,nzd0427-0025,nzd0427-0026,nzd0427-0027,nzd0427-0028,nzd0427-0029,nzd0427-0030,nzd0427-0031,nzd0427-0032,nzd0427-0033,nzd0427-0034,nzd0427-0035,nzd0427-0036,nzd0427-0037,nzd0427-0038,nzd0427-0039,nzd0427-0040,nzd0427-0041,nzd0427-0042,nzd0427-0043,nzd0427-0044,nzd0427-0045,nzd0427-0046,nzd0427-0047,nzd0427-0048,nzd0427-0049,nzd0427-0050,nzd0427-0051,nzd0427-0052,nzd0427-0053,nzd0427-0054,nzd0427-0055,nzd0427-0056,nzd0427-0057,nzd0427-0058,nzd0427-0059,nzd0427-0060
2018-03-06 22:19:38.520000,L8,302.27,270.25,237.19,210.97,191.01,174.79,173.24,,,165.70,177.72,196.15,227.66,251.68,249.43,250.44,253.06,255.58,260.32,270.40,267.84,272.89,275.09,279.16,281.55,285.40,279.73,281.65,287.79,287.34,292.84,295.52,299.66,298.81,293.17,290.75,291.30,286.32,289.74,288.33,288.50,286.98,290.29,289.03,289.21,288.10,285.06,290.94,282.24,287.59,288.15,290.15,292.76,298.84,300.41,299.14,294.41,286.65,281.32,279.50,274.15
2018-06-26 22:19:00.588000,L8,295.09,260.62,225.58,195.79,169.03,,,,,,,171.80,195.41,219.14,222.22,213.63,222.37,225.86,232.42,233.49,233.09,230.07,239.02,234.13,239.61,240.63,241.84,241.35,243.63,250.58,253.87,268.42,274.34,275.89,260.16,257.03,245.43,246.70,,,,,,,,,,,,,,,,,,,,,250.80,252.61,205.40
2018-08-29 22:19:32.027000,L8,430.65,368.27,336.39,327.58,341.42,367.27,325.43,275.63,330.39,336.37,288.67,286.31,362.48,406.18,337.93,439.90,461.84,459.37,420.91,432.79,350.51,350.61,369.14,377.04,382.09,382.79,377.97,388.23,361.22,399.93,403.51,406.23,426.91,422.02,414.34,412.05,410.41,383.14,419.87,436.42,436.53,443.14,429.00,429.31,423.00,413.58,413.76,404.51,396.09,403.62,396.82,396.39,399.79,405.27,396.96,395.91,392.35,394.08,392.71,403.84,405.03
2018-11-01 22:19:54.556000,L8,,,,,,,,,,,,,162.94,195.94,203.51,181.61,204.70,216.20,221.38,227.61,224.28,226.58,232.66,230.61,229.95,231.30,234.10,234.79,238.46,248.21,250.06,264.27,268.94,266.14,258.93,257.48,254.05,247.76,253.01,252.72,250.51,257.07,256.12,260.56,254.11,256.49,250.44,255.69,252.55,252.20,259.64,246.72,259.76,254.85,,,,237.20,241.58,245.52,238.41
2018-12-03 22:19:53.961000,L8,319.41,305.40,254.49,227.56,210.49,195.12,193.93,177.23,175.98,190.47,211.35,224.67,242.23,271.76,272.77,278.35,285.87,296.92,302.02,300.98,310.03,308.77,306.04,319.14,316.47,321.37,327.03,330.97,340.51,337.13,337.59,336.79,347.55,349.27,345.74,360.24,360.30,326.37,308.80,353.90,367.76,362.46,366.51,373.40,365.18,362.06,349.16,343.47,345.37,343.58,335.50,336.64,341.14,331.14,326.30,349.38,307.29,307.73,304.62,312.19,322.56
2019-02-05 22:19:45.318000,L8,318.10,291.61,282.41,240.67,207.11,195.56,176.63,172.41,204.52,207.01,223.74,206.04,251.34,272.33,276.29,282.99,311.87,321.57,302.25,313.04,335.55,350.42,346.93,332.41,330.95,332.08,351.38,330.01,332.77,344.83,344.67,348.06,376.45,349.89,384.79,356.64,360.72,358.08,369.42,367.35,367.80,378.97,379.40,387.81,372.19,365.90,389.40,349.27,348.49,332.42,331.12,370.98,342.50,334.65,329.49,363.96,318.08,347.70,314.15,314.05,331.10
2019-05-12 22:19:32.441000,L8,334.04,289.39,250.53,218.38,197.33,184.59,171.20,170.39,181.77,182.53,177.14,211.42,235.96,275.49,271.51,279.98,272.70,276.42,290.98,304.72,274.26,313.45,286.43,287.33,310.44,311.22,333.90,299.69,311.98,301.08,300.67,303.65,306.01,330.31,326.57,297.98,294.93,293.04,296.75,292.99,292.53,291.49,291.86,294.21,291.73,295.46,286.93,293.58,292.51,291.39,301.68,293.22,317.50,300.17,301.98,293.45,306.09,293.69,291.46,310.29,279.94
2019-07-31 22:20:02.646000,L8,325.61,315.72,309.08,313.31,299.07,175.00,160.70,302.94,277.50,245.27,219.79,261.89,260.44,276.21,251.96,252.18,261.75,260.78,272.27,279.61,288.67,288.18,293.63,300.70,298.50,309.15,320.27,311.16,315.08,317.98,325.96,326.45,320.85,323.76,320.20,318.38,340.89,340.48,342.69,293.60,293.65,293.48,293.76,294.58,292.07,294.89,336.63,328.79,290.09,311.85,315.74,304.98,302.90,309.88,308.29,297.09,299.54,293.96,288.31,290.79,290.20
2019-09-01 22:20:11.708000,L8,298.63,263.18,223.60,191.89,164.15,,,,,,,172.90,199.50,223.23,228.59,226.37,232.95,238.77,244.35,250.84,248.59,253.83,255.75,251.17,241.23,266.49,251.00,250.08,271.85,275.00,278.25,279.50,284.47,278.23,267.20,262.35,271.08,269.32,272.60,263.91,181.13,,,,,,,,,,,,,,,261.32,264.41,261.42,258.11,241.71,
2019-09-17 22:20:17.064000,L8,325.16,301.21,287.29,282.08,173.94,283.07,285.66,291.08,286.19,271.04,290.47,259.42,288.57,288.86,301.83,299.22,303.41,303.40,311.32,330.80,268.29,274.24,274.61,281.53,284.32,301.53,307.90,320.29,326.24,320.81,326.81,296.40,340.00,336.51,334.64,348.38,289.86,285.73,290.47,286.76,290.19,286.78,287.48,356.55,344.60,342.53,338.67,308.20,312.24,345.33,339.29,339.75,332.21,325.06,321.88,298.00,307.95,280.86,295.39,307.98,311.40
2019-12-22 22:20:15.572000,L8,446.82,392.32,339.76,384.20,356.34,282.32,258.21,262.97,267.22,311.22,289.50,359.48,342.84,352.90,410.49,408.06,348.89,444.31,441.30,460.69,461.88,470.99,500.94,496.76,367.17,359.93,357.13,371.36,359.31,373.58,385.94,394.57,396.70,396.33,378.41,380.54,384.84,379.49,396.44,389.76,405.32,408.94,408.48,402.68,386.69,366.60,384.04,387.30,381.14,375.19,373.30,373.81,371.27,378.32,404.44,401.30,386.51,392.80,370.90,379.28,392.21
2020-02-24 22:19:58.916000,L8,304.03,273.92,233.28,201.96,176.75,,,,,,167.81,182.56,209.40,234.98,239.54,240.34,245.48,250.74,255.16,261.83,265.39,267.53,273.24,278.21,281.54,286.14,280.47,286.13,289.21,289.86,293.75,293.68,297.63,293.97,286.44,285.38,285.90,283.68,286.77,285.03,287.22,284.89,285.73,287.71,285.35,288.01,281.73,290.77,285.30,287.04,288.23,286.23,289.97,294.07,299.72,287.78,283.38,278.72,277.16,276.38,270.38
2020-03-11 22:19:52.609000,L8,311.73,295.38,235.17,200.91,178.62,,,,,,168.05,182.64,209.08,235.45,238.65,240.59,246.89,251.54,255.21,261.84,265.75,268.70,273.55,280.10,282.90,286.40,283.52,286.88,289.72,291.57,295.01,294.75,299.40,293.26,289.32,288.19,287.31,285.07,288.21,287.19,289.55,285.54,286.16,288.27,284.78,289.16,285.10,290.50,289.36,285.65,289.78,284.38,293.38,301.99,298.06,288.75,284.73,278.45,277.15,275.73,270.00
2020-03-27 22:19:43.868000,L8,,,,,,,,,,,,,173.87,211.73,206.83,208.93,215.32,225.36,229.48,220.23,224.39,237.23,244.04,236.39,245.73,248.29,241.98,251.13,245.91,262.09,263.69,268.90,268.83,261.00,225.62,261.24,264.91,261.37,261.30,260.18,259.02,264.27,265.17,268.97,259.20,263.16,255.32,259.69,256.67,256.85,263.11,254.86,264.36,262.42,265.91,195.50,256.63,252.46,251.90,252.38,246.99
2020-04-28 22:19:28.688000,L8,,,,,,,,,,,,,179.37,202.87,211.39,203.09,211.06,222.83,226.17,231.12,230.48,226.52,236.12,237.12,237.63,239.81,241.78,242.28,250.24,255.70,260.07,267.01,270.93,267.76,256.46,255.29,254.91,253.37,251.01,246.03,248.17,254.38,253.61,257.93,253.42,254.18,246.90,251.72,247.40,250.03,250.72,244.92,247.51,252.40,246.60,,,,,,
2020-05-30 22:19:28.682000,L8,,,,,,,,,,,,,186.22,209.39,216.45,208.88,216.62,225.97,229.72,234.68,234.19,230.53,241.96,237.97,242.38,245.39,243.65,245.54,250.17,257.09,263.21,267.56,274.51,267.79,259.05,252.47,246.76,252.99,240.60,230.90,235.82,244.71,234.83,240.99,227.43,241.28,,,,,,,,,,,,,243.28,214.10,251.55
2020-06-15 22:19:38.739000,L8,296.38,263.18,228.08,195.81,167.51,,,,,,,164.38,190.98,213.60,217.99,215.56,219.04,228.70,235.72,239.00,240.97,236.30,244.42,243.35,245.25,245.86,245.15,242.31,246.12,252.47,257.07,266.88,269.84,265.55,253.48,247.61,243.37,239.63,241.69,226.77,237.96,248.92,220.99,223.33,229.68,232.61,,,,,,,,,,,,,244.29,252.52,252.28
2020-07-01 22:19:46.705000,L8,,,,,,,,,,,,,190.52,211.70,219.46,214.52,219.46,229.36,233.57,239.23,238.17,235.32,243.57,242.83,244.47,248.12,245.93,247.23,252.47,260.60,263.44,270.16,275.56,273.23,259.02,257.02,247.83,250.02,236.33,,,,,,,,,,,,,,,,,,,,248.54,254.01,256.24
2020-07-17 22:19:52.728000,L8,298.71,266.90,228.68,196.55,169.63,,,,,,,172.52,196.23,218.98,225.39,222.10,227.49,234.60,240.42,245.23,244.90,244.38,250.61,248.66,251.65,254.59,253.50,255.12,260.18,267.51,271.12,272.76,281.46,277.87,268.37,262.27,257.34,258.74,198.61,,,,,,,,,,,,,,,,,,251.36,254.29,253.37,260.36,258.04
2020-09-19 22:20:15.764000,L8,310.79,288.94,282.32,203.32,182.25,171.54,160.03,,,,169.93,185.63,213.95,237.70,241.18,245.72,321.21,312.80,320.39,321.41,271.23,273.26,283.35,291.24,296.29,296.49,300.54,310.62,314.58,297.79,332.41,330.57,305.22,305.85,290.59,288.31,289.18,286.11,291.45,288.51,292.85,286.88,288.74,286.71,285.41,290.47,284.26,290.43,285.88,288.09,292.23,290.96,295.14,300.10,335.78,291.61,296.81,284.68,283.14,284.42,279.29
2020-10-21 22:20:19.635000,L8,304.21,270.73,234.71,201.48,176.33,167.65,,,,,166.61,182.04,207.68,233.95,240.07,241.25,249.88,252.66,257.35,263.12,269.64,272.97,272.77,280.02,285.46,285.88,284.34,288.89,290.57,294.05,296.19,295.17,300.78,294.60,291.19,288.62,289.64,286.18,289.80,289.87,290.36,287.23,286.52,287.86,286.00,288.99,287.68,285.61,291.32,288.25,290.52,286.78,289.23,291.24,292.03,288.97,282.80,282.07,276.26,278.46,272.01
2021-01-25 22:20:07.939000,L8,300.34,268.16,228.29,197.64,171.83,,,,,,168.38,182.09,207.92,233.08,238.53,239.11,245.93,251.10,254.24,261.62,265.04,266.88,275.65,278.07,281.45,282.38,279.43,288.69,286.52,293.35,311.13,292.77,296.92,292.40,285.66,283.76,284.76,283.94,286.69,283.46,287.18,285.24,288.34,288.10,287.95,286.08,283.49,287.02,286.12,284.67,289.90,290.70,289.48,299.16,295.94,298.46,283.94,288.34,280.64,284.16,273.95
2021-03-30 22:19:46.369000,L8,327.66,293.05,240.00,206.65,180.30,174.22,165.99,,,,170.93,185.14,212.38,235.19,241.00,240.09,249.83,253.41,257.20,265.75,273.44,274.75,277.09,283.66,287.61,284.00,284.14,290.32,288.50,295.09,295.00,296.56,304.02,298.66,294.32,289.76,288.42,287.34,290.13,287.09,292.19,289.91,293.19,289.11,288.51,289.52,284.88,287.12,287.01,286.08,290.94,296.57,290.81,297.50,293.80,292.88,285.71,283.52,280.12,279.40,273.42
2021-05-17 22:19:36.460000,L8,341.58,344.98,312.94,281.80,262.47,264.54,247.80,277.93,296.12,306.99,311.67,190.99,221.21,242.05,246.09,248.84,252.86,258.14,261.80,269.50,273.31,277.39,282.07,287.10,323.83,287.64,329.42,316.97,318.43,325.58,337.33,303.64,337.08,322.57,329.66,332.15,312.48,313.70,301.40,294.92,294.92,295.35,297.82,297.85,295.29,298.73,290.41,292.42,296.39,292.82,298.05,298.45,293.74,302.53,296.74,296.59,288.58,287.40,284.35,290.21,277.60
2021-09-22 22:20:17.465000,L8,291.96,210.10,214.69,181.53,,,,,,,,168.90,196.02,221.28,223.60,226.09,232.10,237.69,242.35,245.02,248.20,246.11,239.52,230.47,215.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-08 22:20:23.573000,L8,309.83,283.09,273.28,244.72,267.45,244.91,248.56,,251.39,264.34,282.50,300.93,326.63,349.25,348.92,342.45,348.75,331.92,334.27,325.45,327.79,325.60,318.68,311.35,310.82,304.81,307.18,308.24,300.24,309.89,319.24,317.13,322.14,313.11,328.90,316.61,316.90,295.64,314.11,310.30,313.56,319.09,324.08,323.24,306.23,324.63,332.04,332.82,350.63,290.01,295.57,291.61,291.27,299.28,292.49,287.42,277.18,276.31,272.61,274.85,266.70
2021-11-21 22:22:10.853000,L9,282.79,203.45,208.59,175.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.09,222.15,232.54,251.77,257.75,264.79,263.88,258.68,239.65,248.66,255.29,265.14,252.52,246.51,262.26,253.19,256.21,271.56,265.27,249.94,253.55,240.87,,,
2021-12-11 22:20:20.735000,L8,303.66,270.84,230.65,201.31,176.93,169.18,,,,,170.71,185.22,212.88,236.61,239.72,242.22,251.56,256.71,260.16,266.24,270.04,272.85,279.51,282.60,284.29,285.31,282.55,288.45,288.22,292.49,293.18,294.46,299.55,294.91,287.72,286.58,287.50,286.91,289.86,286.69,289.09,287.48,290.86,292.59,293.16,292.22,288.41,294.11,292.52,291.31,293.14,293.85,292.99,299.30,296.49,293.63,285.74,284.16,280.29,281.26,272.04
2022-01-12 22:20:13.302000,L8,310.19,279.82,231.11,200.65,173.73,,,,,,169.61,184.79,211.36,234.95,240.33,241.43,250.80,255.38,258.14,265.07,270.12,272.35,278.01,279.35,290.67,284.96,281.45,287.68,289.87,296.84,295.56,297.12,304.35,297.10,288.28,288.52,286.98,284.65,290.00,286.49,289.05,287.13,291.98,290.41,290.77,293.95,288.26,294.17,291.64,292.12,293.00,295.38,294.13,300.19,297.43,295.38,286.45,284.13,279.52,281.60,272.66
2022-01-20 22:20:15.352000,L9,304.37,272.09,239.89,201.98,176.10,,,,,,170.73,183.60,212.06,235.91,240.17,243.06,250.24,255.29,259.97,264.31,270.07,272.39,277.67,310.20,300.13,305.86,315.10,319.69,326.69,298.64,317.91,324.03,335.36,326.00,316.57,326.22,330.08,286.41,313.75,322.32,287.69,288.03,290.46,291.93,291.28,294.60,288.48,293.58,292.93,290.56,295.01,291.50,295.04,298.17,298.59,292.23,285.56,284.13,278.96,284.21,272.61
2022-01-28 22:20:07.765000,L8,304.02,270.94,230.81,200.34,173.02,,,,,,167.68,182.85,207.98,234.31,237.92,241.34,247.99,252.60,257.82,262.46,269.00,270.33,276.45,279.32,282.90,283.13,282.00,288.61,291.27,292.51,293.42,294.41,299.01,295.72,286.31,284.85,286.60,284.34,287.66,286.05,287.13,286.82,288.80,291.78,289.53,294.23,285.41,292.15,292.20,290.00,294.69,291.59,294.40,297.07,297.45,291.12,286.69,281.07,279.12,280.14,270.51
2022-02-13 22:20:04.573000,L8,309.17,272.25,240.70,199.32,174.79,203.73,204.80,205.62,,,168.40,182.21,210.83,234.35,239.70,240.93,249.46,253.09,256.82,262.67,267.36,271.39,279.08,285.99,287.31,301.66,283.08,295.13,294.16,299.97,304.56,301.89,313.51,294.92,294.73,306.08,291.27,285.92,291.03,287.13,287.82,288.17,292.42,293.15,290.10,291.57,286.87,291.74,289.53,290.30,292.78,294.45,295.68,299.80,297.48,310.28,287.72,288.93,283.15,283.50,277.50
2022-03-01 22:20:00.590000,L8,303.17,273.10,233.21,201.46,175.70,167.83,160.83,,,,168.98,182.96,208.36,234.56,238.47,240.95,248.77,251.76,257.85,264.32,268.82,272.77,276.81,281.41,286.80,281.63,282.92,286.40,288.66,291.38,294.14,293.63,298.95,293.85,287.77,284.27,286.26,284.12,292.66,286.00,286.91,286.94,288.52,289.97,290.08,290.08,288.26,288.66,289.42,287.83,291.68,292.07,290.83,297.04,294.49,294.46,285.85,285.27,278.15,281.72,270.61
2022-03-09 22:20:01.331000,L9,305.48,270.79,236.01,202.12,176.10,169.03,,,,,169.64,183.13,209.28,234.66,238.47,241.03,249.19,253.16,258.23,262.80,269.69,273.78,276.34,278.69,312.15,283.32,281.89,286.80,289.06,293.46,294.69,295.65,300.77,295.13,289.52,285.84,286.72,285.12,288.15,291.62,288.94,286.69,288.60,290.17,290.24,291.14,287.48,288.75,290.41,287.83,292.39,290.90,290.76,296.73,295.25,293.45,284.74,282.60,277.48,281.30,269.97
2022-03-17 22:19:53.789000,L8,310.62,274.18,239.61,207.58,181.14,172.24,168.27,,,,171.63,186.83,213.82,236.42,240.84,244.13,250.63,254.48,260.14,265.09,271.84,274.43,280.32,284.59,284.89,288.41,282.76,289.84,291.05,293.98,294.56,299.09,301.30,296.64,290.89,287.22,288.89,286.05,287.93,286.23,289.80,288.86,291.31,294.26,292.07,297.81,288.08,293.25,290.92,292.88,296.11,293.70,295.09,298.22,298.99,293.06,289.40,283.79,281.80,281.92,273.75
2022-03-25 22:19:56.534000,L9,306.46,284.75,242.49,202.36,176.08,,,,,,169.64,185.17,212.93,235.06,240.07,241.36,249.32,255.43,258.42,264.94,268.29,271.11,276.23,281.15,286.37,284.41,281.12,323.09,315.76,315.35,297.45,297.04,304.33,295.75,290.35,288.20,290.85,285.74,290.26,286.80,289.85,288.21,291.63,288.93,289.92,293.06,286.83,290.51,288.63,290.83,292.68,294.91,292.29,298.52,297.12,294.23,287.18,282.95,281.87,283.30,274.94
2022-04-02 22:19:43.573000,L8,321.11,283.27,261.11,221.37,200.24,189.20,179.39,195.68,,238.65,275.07,297.53,341.17,360.98,361.13,353.11,352.17,355.84,260.43,267.79,270.39,274.41,277.52,299.28,317.03,308.45,307.62,307.47,303.93,307.92,313.15,320.38,325.73,297.15,293.76,287.78,327.04,329.02,292.87,317.18,292.50,288.91,292.23,291.77,291.94,293.90,291.83,293.19,290.76,292.05,293.84,295.29,296.97,307.81,302.81,326.84,315.73,315.76,289.58,291.05,279.45
2022-04-26 22:19:44.760000,L9,347.37,345.70,354.42,348.61,248.53,222.35,210.08,205.73,248.57,285.71,307.46,365.32,409.06,411.49,406.28,399.37,409.25,410.87,398.93,388.02,382.08,380.99,375.50,345.33,350.96,354.70,355.29,365.03,360.98,353.42,356.92,367.86,364.13,364.64,361.33,364.26,368.76,362.89,367.61,363.69,369.88,370.68,388.50,396.51,396.15,394.26,389.47,392.64,384.51,386.25,383.54,384.07,381.70,377.38,377.20,382.23,381.81,378.64,387.91,379.02,384.17
2022-09-09 22:20:35.372000,L8,313.47,283.41,246.60,213.78,188.84,179.43,171.33,167.53,,164.09,173.68,189.28,216.79,239.58,241.88,246.92,254.00,259.23,263.16,267.10,274.69,280.25,284.26,287.55,287.58,283.45,282.56,286.83,290.46,288.99,293.52,294.89,297.07,291.88,285.39,282.90,286.02,285.45,288.38,285.52,286.48,286.48,288.05,291.03,290.47,291.57,285.76,289.10,291.60,289.66,295.79,290.77,296.51,298.70,293.78,291.12,285.87,283.36,278.14,278.80,271.08
2022-11-04 22:20:24.254000,L9,308.99,272.64,266.54,201.05,175.55,170.84,232.25,214.83,233.38,261.67,170.22,185.01,210.86,235.89,239.69,243.22,252.89,256.82,260.46,265.72,275.83,279.21,286.53,283.96,284.84,283.78,291.44,286.54,284.61,294.08,290.39,291.46,297.92,293.56,286.58,284.91,285.26,283.82,287.80,285.55,286.76,286.03,293.84,303.61,311.15,324.95,284.89,288.11,286.33,286.25,295.23,305.54,299.22,296.62,294.57,288.40,282.08,278.36,276.09,277.51,267.69
2022-12-22 22:20:23.268000,L9,301.45,277.13,230.45,199.68,173.37,166.11,,,,,167.97,183.54,209.31,234.26,238.57,242.97,251.78,256.19,259.28,264.41,271.10,274.96,282.24,284.68,284.69,281.82,280.52,283.28,286.57,287.03,289.86,296.42,298.34,295.64,285.48,285.92,289.41,284.99,290.24,285.04,288.16,289.22,291.73,293.47,292.47,295.27,286.54,290.85,287.79,289.35,293.78,295.68,301.00,300.02,304.21,296.20,295.04,284.98,286.87,285.04,270.59
2022-12-30 22:20:24.536000,L8,302.58,267.47,234.62,201.27,173.53,166.28,,,,,168.58,183.00,210.47,235.01,237.74,242.07,250.88,254.73,259.34,264.22,270.15,275.35,280.87,282.26,283.44,281.68,281.07,281.78,285.05,287.63,287.70,293.00,296.31,291.41,285.72,283.31,286.44,284.93,287.21,285.13,287.17,287.81,289.72,291.65,292.05,292.31,287.51,290.38,290.97,289.05,295.51,293.38,300.47,302.99,298.21,296.38,290.83,289.37,282.88,285.52,270.03
2023-01-07 22:20:26.525000,L9,299.69,268.31,233.96,201.72,173.50,167.25,,,,,167.18,182.48,207.82,234.17,237.05,242.79,250.19,252.59,258.10,262.88,269.73,273.32,279.15,282.80,283.30,281.87,281.79,283.06,286.79,287.86,287.98,293.75,295.46,292.99,284.84,282.94,285.77,282.91,286.96,283.46,286.86,287.69,288.23,292.04,289.95,292.65,285.56,290.93,289.00,289.28,296.43,293.83,300.71,299.35,299.77,293.69,290.08,284.94,282.16,282.25,270.94
2023-01-15 22:20:17.720000,L8,302.50,275.02,230.30,197.98,173.19,,,,,,167.54,181.79,208.05,233.71,236.70,241.66,249.54,252.42,257.18,262.51,269.92,271.99,278.80,282.10,283.21,281.05,280.29,281.87,285.95,286.92,287.08,293.49,295.81,293.72,284.40,283.73,285.55,283.86,286.79,283.66,287.11,286.74,288.05,291.60,288.27,291.41,283.90,290.80,287.52,291.52,293.40,294.72,300.63,299.69,299.18,293.81,290.37,283.18,283.24,281.39,271.05
2023-01-23 22:20:20.544000,L9,304.50,269.53,238.32,199.09,174.10,,,,,,166.52,181.88,207.95,234.68,237.64,241.04,249.88,253.87,258.49,264.47,268.86,273.99,279.43,282.45,283.51,280.43,281.15,282.04,285.12,286.87,287.14,292.60,297.07,291.83,285.33,283.05,286.19,284.46,286.43,284.79,286.11,287.92,289.06,292.12,289.87,291.73,286.77,289.42,293.84,289.45,294.25,292.10,298.92,299.21,296.61,296.69,290.18,287.58,282.40,285.04,270.09
2023-02-08 22:20:30.253000,L9,303.83,272.82,242.56,198.24,175.04,,,,,,166.97,180.65,207.89,233.04,238.91,241.64,250.12,253.07,257.68,264.25,268.68,271.66,278.36,280.00,282.23,280.38,278.13,281.43,284.20,287.13,289.40,294.21,295.31,291.47,283.45,284.20,285.61,283.71,287.13,284.19,287.08,285.17,287.99,289.20,289.65,292.91,284.46,290.80,285.90,288.45,293.91,294.34,296.18,300.28,296.86,299.49,288.64,286.65,282.39,283.59,275.06
2023-02-16 22:20:13.766000,L8,305.62,271.05,235.71,199.11,175.35,,,,,,167.45,181.82,207.66,233.54,238.37,241.60,249.95,252.62,257.74,263.21,269.77,274.33,279.37,282.58,284.44,281.74,279.04,281.04,285.68,288.15,287.78,293.09,296.54,293.89,286.06,284.10,285.54,284.17,286.12,283.86,287.14,286.64,288.72,291.08,288.11,291.89,284.32,289.50,286.34,291.15,291.55,294.81,296.62,298.22,298.35,292.78,286.40,281.83,280.40,279.18,270.24
2023-02-24 22:20:15.533000,L9,308.25,279.03,236.72,204.12,177.47,168.42,162.12,,,,169.18,183.68,211.63,235.24,240.25,242.08,250.85,254.24,259.00,263.28,270.23,273.77,280.86,282.58,283.63,280.41,278.38,282.32,285.07,286.97,288.47,293.13,295.93,294.25,285.66,285.10,286.13,284.93,286.79,284.55,287.67,287.96,290.45,292.50,292.12,293.33,285.75,290.91,289.00,292.30,292.23,293.57,297.24,298.85,296.09,293.20,288.21,283.55,282.11,281.17,274.35
2023-03-12 22:20:08.489000,L9,,,,,,,,,,,,,,,,236.40,251.63,256.10,261.33,266.05,271.28,274.80,278.64,280.96,283.14,281.24,278.60,281.82,227.34,215.14,201.80,250.55,291.19,,275.11,284.83,286.24,285.89,287.32,287.51,292.32,292.85,291.77,292.92,289.33,295.94,287.31,293.00,284.77,279.26,283.32,279.74,284.30,284.40,281.53,267.27,274.66,265.89,269.61,266.32,261.32
2023-03-28 22:19:57.226000,L9,317.85,285.96,237.41,206.29,177.64,171.89,162.29,,,,169.58,183.02,210.30,235.36,237.74,241.55,250.37,253.90,259.15,263.11,268.97,273.30,277.83,281.34,283.22,280.53,279.82,282.17,285.26,291.62,291.23,295.30,298.44,291.92,285.82,283.51,285.04,284.97,287.76,286.24,288.10,289.61,290.83,293.69,291.04,292.32,285.44,288.63,289.20,286.60,292.07,289.64,291.81,295.78,293.41,291.45,284.45,281.20,277.78,278.69,270.26
2023-04-05 22:19:40.549000,L8,308.77,274.03,249.70,222.61,206.74,185.13,185.37,168.62,,245.18,259.89,258.88,320.45,241.06,242.01,248.25,256.40,260.58,264.25,268.17,274.83,278.00,285.03,287.92,293.77,308.44,311.34,311.99,293.78,310.79,302.78,308.41,308.59,309.47,287.97,289.20,290.51,290.86,295.53,297.37,297.64,298.68,297.60,297.24,294.67,302.18,289.54,296.21,297.36,293.05,300.80,294.51,296.65,300.18,299.12,298.23,285.77,283.20,280.68,282.29,275.83
2023-04-13 22:19:50.783000,L9,316.76,295.51,248.19,211.00,185.94,179.59,166.80,169.38,,,171.82,186.69,214.87,237.27,240.83,244.20,251.98,255.83,260.45,268.35,270.82,276.32,281.90,283.11,286.76,282.88,282.87,285.03,287.67,289.16,289.33,294.45,298.03,295.19,288.14,285.60,286.13,288.47,288.32,287.04,292.54,288.18,291.14,293.87,295.35,293.28,288.16,290.60,288.81,287.44,292.00,294.09,291.45,298.90,293.88,292.71,286.30,282.73,280.04,281.21,272.38
2023-05-23 22:19:17.699000,L8,294.87,210.75,225.77,192.46,165.21,,,,,,,169.29,195.44,218.34,221.57,218.19,225.53,233.75,240.41,243.77,247.41,245.74,251.63,253.10,248.40,250.90,254.15,251.11,258.10,262.34,261.70,270.66,274.02,270.43,257.14,256.74,252.30,252.94,249.91,239.26,247.24,251.80,251.64,253.95,256.95,263.26,249.53,248.04,243.29,259.97,252.09,247.15,171.59,260.08,263.45,,,,249.92,256.10,253.43
2023-06-08 22:19:24.116000,L8,295.76,247.38,225.17,192.90,166.47,,,,,,,164.42,191.79,214.03,216.94,208.72,221.95,226.82,235.04,239.85,241.06,241.08,244.97,248.66,241.83,246.29,246.62,246.24,248.84,254.86,260.37,266.05,270.01,264.23,239.21,239.73,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-16 22:19:18.751000,L9,297.94,209.74,225.91,191.63,164.83,,,,,,,168.30,194.13,216.62,221.14,213.11,224.52,230.70,238.44,242.41,243.47,246.14,248.76,249.05,244.92,249.28,248.55,249.81,252.96,256.17,260.79,268.10,271.50,267.20,251.35,251.55,242.24,240.46,238.77,224.03,227.79,240.67,228.87,237.64,234.82,252.17,,,,,,,,,,,,,244.89,253.08,250.03
2023-07-26 22:19:47.089000,L8,297.39,255.31,233.63,197.63,169.87,,,,,,,172.04,197.29,221.63,223.99,222.05,232.99,236.64,243.31,247.95,250.95,251.53,258.04,261.19,256.24,258.55,259.85,257.87,264.19,266.84,269.62,274.97,281.48,276.84,265.46,262.09,256.36,257.96,252.85,243.45,253.53,257.40,249.75,251.06,249.00,248.97,234.22,,,,203.88,185.04,258.91,180.19,263.18,256.58,258.64,258.50,254.52,259.70,254.62
