dates,nzd0291-0000,nzd0291-0001,nzd0291-0002,nzd0291-0003,nzd0291-0004,nzd0291-0005,nzd0291-0006,nzd0291-0007,nzd0291-0008,nzd0291-0009,nzd0291-0010,nzd0291-0011,nzd0291-0012,nzd0291-0013,nzd0291-0014,satname
2001-05-22 21:43:54+00:00,284.495,326.052,327.712,266.4425,271.06,290.43,355.505,280.5066666666666,290.33666666666664,352.722,293.68600000000004,286.69,328.64,331.9125,342.58750000000003,L7
2001-06-30 21:49:36+00:00,283.6366666666667,330.395,336.27,266.01666666666665,270.86199999999997,296.852,344.87,281.37499999999994,289.605,354.905,298.4225,253.93,344.09333333333325,342.21333333333337,339.74,L7
2001-07-25 21:43:18+00:00,302.525,309.5466666666667,335.255,277.39,278.1675,301.76000000000005,327.57666666666665,296.48,303.72,341.57666666666665,318.5125,277.0,326.56,331.025,340.265,L7
2001-09-11 21:42:38+00:00,310.93,310.2233333333333,318.81666666666666,279.28499999999997,280.60749999999996,302.884,324.54,306.305,314.84000000000003,332.915,320.4625,284.2033333333333,319.04,320.93666666666667,340.265,L7
2001-09-18 21:48:41+00:00,304.81666666666666,308.5875,318.81666666666666,279.28499999999997,280.60749999999996,302.884,324.54,306.305,314.84000000000003,332.915,320.4625,285.5375,313.6925,320.93666666666667,340.265,L7
2001-10-13 21:42:15+00:00,305.41499999999996,309.63199999999995,314.7975,275.28499999999997,280.45,302.34800000000007,322.66400000000004,301.15333333333336,309.15333333333336,324.732,324.93333333333334,285.5375,309.288,320.93666666666667,340.265,L7
2001-10-29 21:42:21+00:00,305.41499999999996,303.82,304.8866666666667,275.4866666666667,279.614,293.334,312.768,295.825,307.05,312.29,318.5025,286.11800000000005,300.3075,310.91999999999996,343.49,L7
2002-01-17 21:42:52+00:00,305.41499999999996,303.82,294.34000000000003,275.4866666666667,282.85,293.545,314.47249999999997,295.825,307.05,302.165,309.04999999999995,294.165,300.3075,321.09999999999997,343.49,L7
2002-01-24 21:49:06+00:00,297.40749999999997,306.21,291.8866666666667,279.97,280.515,290.67333333333335,311.68,292.84999999999997,306.3666666666667,299.2166666666667,303.155,292.1966666666667,297.77333333333337,321.11,,L7
2002-02-02 21:42:54+00:00,297.044,309.68199999999996,295.8025,284.43199999999996,281.94399999999996,293.34,310.97,290.2125,305.9625,299.59250000000003,303.8866666666667,292.1966666666667,298.60249999999996,317.0266666666667,314.17,L7
2002-02-18 21:42:54+00:00,293.93,306.215,295.8025,282.9866666666667,280.90166666666664,291.71999999999997,308.03000000000003,287.12600000000003,301.912,297.30800000000005,303.8866666666667,292.1966666666667,298.60249999999996,317.0266666666667,314.17,L7
2002-02-25 21:49:11+00:00,293.1471428571428,306.03428571428566,292.20799999999997,282.2557142857143,280.7642857142857,291.2316666666666,307.25666666666666,287.12600000000003,301.912,297.30800000000005,303.8866666666667,291.1075,298.846,313.095,314.17,L7
2002-04-07 21:42:52+00:00,289.85599999999994,304.97999999999996,293.775,289.15285714285716,280.69,290.71,305.62199999999996,281.9425,297.245,294.90250000000003,302.28000000000003,288.14,306.64,320.07500000000005,314.17,L7
2002-04-14 21:49:02+00:00,285.5174999999999,310.54799999999994,290.78666666666663,296.7871428571429,280.804,292.26800000000003,303.23749999999995,278.97333333333336,297.06666666666666,295.87000000000006,317.68,275.2533333333333,311.62999999999994,320.07500000000005,314.17,L7
2002-07-19 21:48:33+00:00,290.246,309.2433333333333,290.78666666666663,300.27000000000004,281.54200000000003,293.156,308.1625,278.5400000000001,295.23,294.44500000000005,326.91499999999996,268.65999999999997,311.62999999999994,312.9466666666667,314.17,L7
2002-09-05 21:48:14+00:00,324.67,322.18499999999995,,326.1450000000001,314.935,295.20500000000004,342.35,,,313.31,344.38,249.48,332.675,328.355,,L7
2002-09-14 21:41:55+00:00,324.67,316.81666666666666,,326.1450000000001,314.935,295.20500000000004,330.43,275.42,302.82,313.31,330.2733333333333,249.48,332.675,338.0733333333333,,L7
2002-09-30 21:41:47+00:00,329.65000000000003,324.695,343.98,329.7,324.18,295.20500000000004,326.0575,275.42,302.82,313.31,330.2733333333333,249.06,332.95666666666665,336.1675,,L7
2002-10-23 21:48:03+00:00,330.84250000000003,324.3725,343.98,336.33500000000004,326.67,310.655,330.556,277.08000000000004,302.82,328.91999999999996,304.06666666666666,290.91499999999996,331.1666666666667,335.59499999999997,322.99,L7
2002-11-01 21:41:54+00:00,333.848,329.2,345.26,340.22,330.536,310.655,335.73333333333335,277.08000000000004,304.765,335.40333333333336,306.145,305.7366666666666,331.5175,334.39199999999994,322.99,L7
2002-11-17 21:42:06+00:00,333.848,329.2,345.26,329.315,330.536,310.655,335.73333333333335,277.8933333333334,302.77,335.40333333333336,303.86199999999997,305.7366666666666,331.5175,337.4033333333333,322.99,L7
2002-11-24 21:48:26+00:00,334.1416666666667,329.1383333333333,340.63000000000005,329.315,330.536,310.655,337.05,297.4875,306.5875,338.185,308.8183333333333,309.9525,330.402,337.4033333333333,322.99,L7
2002-12-10 21:48:29+00:00,335.3514285714286,326.7642857142857,337.6625,329.662,330.75166666666667,321.06,338.885,308.38800000000003,314.58000000000004,340.224,313.0657142857143,314.466,329.37333333333333,335.72999999999996,322.99,L7
2002-12-26 21:48:36+00:00,335.05125,327.8325,336.088,329.7966666666667,330.80571428571426,324.625,340.3388888888889,315.41833333333335,313.53333333333336,341.7716666666667,316.64875,318.0883333333333,329.94714285714286,335.15999999999997,327.78999999999996,L7
2003-01-27 21:48:45+00:00,338.75,335.66375,336.088,333.0942857142857,341.23999999999995,341.2175,345.00444444444446,315.41833333333335,313.53333333333336,344.4385714285714,320.7055555555555,323.7885714285714,333.8625,335.15999999999997,329.84999999999997,L7
2003-02-05 21:42:41+00:00,338.07625,335.83444444444444,336.088,332.74125000000004,340.1475,341.866,347.616,322.7742857142857,313.53333333333336,345.62375,322.873,325.75874999999996,333.79777777777775,334.1377777777777,329.84999999999997,L7
2003-02-21 21:42:44+00:00,338.07625,335.83444444444444,336.088,332.74125000000004,340.1475,341.866,347.616,322.7742857142857,313.53333333333336,345.62375,322.873,325.75874999999996,330.837,330.571,329.84999999999997,L7
2003-03-16 21:48:58+00:00,331.79125,335.46666666666664,336.088,332.74125000000004,330.01625,330.69666666666666,351.1275,330.6666666666667,312.065,342.3575,323.29875,325.75874999999996,330.77777777777777,322.5377777777778,329.84999999999997,L7
2003-05-12 21:42:48+00:00,326.886,330.3333333333333,329.97333333333336,328.254,316.5466666666667,326.965,357.18199999999996,341.052,312.2266666666667,337.5228571428571,332.0214285714286,331.8183333333333,326.61857142857144,318.3057142857143,333.28,L7
2003-05-28 21:42:46+00:00,323.384,327.15833333333336,329.275,340.10600000000005,316.5466666666667,326.965,360.24,356.49,323.672,336.02166666666665,339.164,337.09166666666664,326.7316666666666,312.6133333333334,333.28,L7
2003-08-15 21:37:12+00:00,304.00000000000006,306.275,,355.86,275.41,291.38,378.61,369.36,331.96999999999997,301.93999999999994,320.0,328.145,304.10999999999996,297.6200000000001,,L5
2003-09-25 21:31:42+00:00,328.96000000000004,330.79499999999996,314.14,333.4,297.825,319.625,364.96000000000004,352.935,343.97249999999997,331.125,333.62,330.86,320.78999999999996,327.275,360.78,L5
2003-10-18 21:38:12+00:00,337.0466666666667,340.05,320.325,330.8333333333333,307.27666666666664,326.6366666666667,358.71333333333337,347.05,342.32,332.35999999999996,335.27666666666664,330.52,323.4766666666667,334.49333333333334,363.92499999999995,L5
2003-11-19 21:38:38+00:00,336.3725,341.1625,317.8333333333333,324.225,317.78,331.7,354.02750000000003,346.845,350.70799999999997,344.21999999999997,345.3666666666666,341.52,337.2066666666667,347.34,358.53,L5
2003-12-14 21:32:38+00:00,340.28249999999997,348.9675,317.635,314.2675,317.5375,331.7625,352.91600000000005,344.114,346.338,340.98249999999996,343.4175,334.955,335.21250000000003,344.2475,355.3925,L5
2004-02-16 21:33:00+00:00,339.916,348.548,316.434,314.37399999999997,317.188,331.518,346.36800000000005,336.872,341.71000000000004,341.004,343.684,335.2,336.4,343.43,354.752,L5
2004-03-19 21:33:10+00:00,340.33,349.13166666666666,315.4533333333333,314.46166666666664,317.51166666666666,332.49833333333333,347.02000000000004,336.90000000000003,341.90166666666664,341.4316666666666,343.865,335.9433333333333,337.1166666666667,343.97166666666664,355.42333333333335,L5
2004-05-06 21:34:22+00:00,338.366,346.738,313.01750000000004,313.986,316.842,332.178,347.062,338.276,343.278,342.748,345.476,338.11199999999997,341.214,344.652,354.11400000000003,L5
2004-06-23 21:35:46+00:00,341.24666666666667,349.3966666666667,311.09000000000003,316.5,317.97666666666663,335.28,348.95666666666665,337.32,342.2666666666667,351.9675,354.22999999999996,338.8433333333333,343.8733333333333,346.01,358.95000000000005,L5
2004-09-11 21:37:49+00:00,342.645,351.17,312.39,315.6,319.06,335.2733333333333,349.96333333333337,341.18333333333334,344.1466666666667,353.835,355.70750000000004,341.34,345.6766666666667,348.5533333333333,362.05999999999995,L5
2004-10-13 21:38:32+00:00,343.03499999999997,350.4666666666667,315.06,314.34000000000003,318.33666666666664,333.97666666666663,350.18,341.1033333333333,345.74,354.40749999999997,356.30999999999995,339.83,345.03,347.2966666666667,361.79333333333335,L5
2005-02-09 21:46:43+00:00,344.15999999999997,351.61666666666673,316.49333333333334,309.62333333333333,315.49333333333334,329.8566666666667,346.99333333333334,338.50333333333333,343.9633333333333,347.85999999999996,348.8633333333334,341.75666666666666,344.12000000000006,347.92,361.09666666666664,L5
2005-02-18 21:40:42+00:00,343.1366666666666,350.45000000000005,315.8725,310.055,317.48249999999996,330.7975,347.20500000000004,338.7325,344.90999999999997,346.2975,348.12,340.4425,342.1075,346.2475,359.01,L5
2005-05-09 21:41:19+00:00,340.33,347.43666666666667,290.65000000000003,308.81,316.13666666666666,329.0166666666667,346.1933333333333,337.2966666666667,341.58666666666664,344.0133333333333,346.62999999999994,340.29333333333335,341.24,344.25,356.59666666666664,L5
2005-05-25 21:41:28+00:00,338.47249999999997,345.7175,275.0575,308.0825,315.8,329.495,345.7925,336.7925,339.2975,343.1725,345.52750000000003,340.0775,339.7975,343.935,356.59666666666664,L5
2005-06-10 21:41:36+00:00,338.784,344.044,266.906,308.0825,316.82,331.442,347.376,339.254,338.27799999999996,344.32599999999996,345.968,340.682,340.044,343.764,359.395,L5
2005-06-26 21:41:40+00:00,339.0883333333333,344.865,263.45,311.17600000000004,320.60499999999996,334.81333333333333,349.75,343.3766666666667,341.68666666666667,346.3933333333334,346.6666666666667,342.4583333333333,342.3616666666667,345.4883333333333,360.374,L5
2005-07-28 21:41:57+00:00,340.2557142857143,345.49285714285713,260.45285714285717,311.7866666666667,320.2471428571429,335.5028571428571,350.15999999999997,343.37142857142857,342.07714285714286,347.19428571428574,347.3442857142857,342.98999999999995,342.7871428571429,345.86428571428576,360.374,L5
2005-08-29 21:42:10+00:00,339.31,344.8966666666667,248.99166666666667,313.466,320.9533333333334,337.01166666666666,351.455,345.02833333333336,341.8016666666667,346.7716666666667,346.4666666666667,343.185,342.53999999999996,344.72,360.0325,L5
2005-11-08 21:48:28+00:00,340.21999999999997,345.34800000000007,266.96666666666664,321.85,322.24800000000005,338.83599999999996,351.83000000000004,346.334,342.236,347.872,346.71000000000004,347.6933333333333,345.7416666666666,348.90000000000003,362.865,L5
2006-01-20 21:44:01+00:00,339.5233333333333,346.58,301.19,323.5075,317.56333333333333,335.21666666666664,348.68,340.9733333333333,340.98,342.13000000000005,344.2666666666667,346.97749999999996,345.1475,347.49250000000006,356.53999999999996,L5
2006-01-27 21:50:22+00:00,335.96666666666664,345.77666666666664,317.865,323.07500000000005,317.28,330.4533333333333,342.68666666666667,337.28666666666663,337.02,336.2033333333334,338.78,344.7675,343.3825,346.685,357.18,L5
2006-04-10 21:45:40+00:00,333.74999999999994,343.16,317.125,322.405,315.5,329.77000000000004,341.82,338.72666666666663,336.75333333333333,337.6233333333334,339.4633333333333,345.5725,342.70500000000004,346.35,357.6425,L5
2006-07-22 21:53:22+00:00,335.12,344.79999999999995,305.17999999999995,313.26000000000005,315.76,328.65333333333336,343.53,335.66,337.48,341.83,340.83666666666664,340.50999999999993,338.40000000000003,343.51666666666665,360.4533333333334,L5
2006-07-31 21:47:18+00:00,336.67499999999995,343.255,301.19,313.8966666666667,315.77,330.65333333333336,348.79333333333335,336.17333333333335,342.4466666666667,346.56333333333333,344.43333333333334,343.12999999999994,341.59,344.74333333333334,363.38333333333327,L5
2006-09-17 21:47:54+00:00,336.67499999999995,346.3433333333333,307.985,313.88,315.81499999999994,330.3575,348.72,335.8225,343.665,348.2075,346.03499999999997,344.6325,343.62,347.31,363.9425,L5
2007-01-30 21:55:12+00:00,338.85,353.105,316.44,315.85,319.29499999999996,334.425,349.73,338.31,343.66999999999996,346.14,346.015,343.63,341.525,350.575,365.05,L5
2011-01-02 21:43:59+00:00,347.68,353.16,318.54,311.42,314.2,314.93,349.51,344.07,343.55,345.37,350.74,345.1,348.78,356.56,369.38,L5
2011-10-24 21:48:11+00:00,335.13,348.7,312.55,308.63,311.51,321.71,348.93,349.12,348.88,351.75,346.46,342.98,337.03,343.95,359.11,L5
2013-05-31 21:56:07+00:00,312.09,314.42,221.34,294.01,305.2,336.27,335.86,332.81,333.72,332.57,348.8,327.84,324.24,330.8,343.61,L8
2013-06-07 22:02:16+00:00,311.51,309.855,206.635,287.53499999999997,301.055,319.125,332.125,330.435,332.545,330.46000000000004,337.74,321.66999999999996,320.795,327.845,343.61,L8
2013-06-23 22:02:10+00:00,313.0566666666667,313.40333333333336,213.23666666666668,287.53499999999997,301.055,319.125,343.09,334.8966666666667,337.06,334.05333333333334,337.48333333333335,329.94,322.7366666666667,331.99333333333334,348.05,L8
2013-07-25 22:02:13+00:00,311.8425,311.2425,216.5725,284.6466666666667,296.8333333333333,311.68,337.925,331.34000000000003,333.7525,331.655,333.8525,325.1625,320.1925,328.86,346.77333333333337,L8
2013-08-26 22:02:18+00:00,311.51599999999996,312.338,228.94,284.18,295.97249999999997,308.035,334.994,329.45799999999997,332.026,330.052,331.662,325.1625,320.1925,328.86,346.77333333333337,L8
2013-10-06 21:55:57+00:00,311.1716666666667,313.5466666666667,238.69500000000002,284.558,295.51599999999996,306.024,332.81333333333333,327.73333333333335,330.19666666666666,329.1333333333333,330.01666666666665,323.202,319.004,326.202,345.20500000000004,L8
2013-10-29 22:01:58+00:00,310.5442857142857,314.3528571428572,245.56714285714287,285.7383333333333,295.79833333333335,304.53000000000003,331.17,326.75428571428574,329.23857142857145,328.6042857142857,329.10857142857145,322.1033333333333,318.54333333333335,324.62666666666667,343.672,L8
2013-11-14 22:01:57+00:00,310.7425,315.08875,250.99125,285.63714285714286,294.84714285714284,303.9342857142857,330.07875,326.09125,328.40375,328.25625,328.61375,321.4957142857143,318.44714285714286,323.96571428571434,343.22333333333336,L8
2013-12-16 22:01:45+00:00,309.8885714285714,317.12142857142857,269.1257142857143,284.52500000000003,293.54999999999995,298.26,328.20714285714286,324.32142857142856,326.7542857142857,327.05571428571426,325.0957142857143,320.6933333333333,317.35999999999996,321.17833333333334,341.52833333333336,L8
2014-02-02 22:01:17+00:00,313.2583333333333,324.165,286.172,285.656,294.582,298.554,321.99999999999994,327.8983333333333,328.685,328.92333333333335,326.21166666666664,322.164,322.91,323.134,341.734,L8
2014-02-11 21:54:56+00:00,311.19571428571425,322.9542857142857,286.25500000000005,284.98499999999996,293.2416666666667,298.60833333333335,320.795,326.05,326.93,327.55428571428575,325.11571428571426,320.39,321.23333333333335,320.89666666666665,339.31,L8
2014-03-06 22:00:49+00:00,312.1557142857143,324.32142857142856,289.945,290.0683333333333,293.212,305.43,325.18666666666667,328.2742857142857,329.44714285714286,331.85857142857145,330.1028571428572,323.49142857142857,321.95142857142855,322.2485714285714,339.36857142857144,L8
2014-05-02 21:53:46+00:00,313.77200000000005,326.294,291.35,293.01399999999995,291.8275,307.81399999999996,326.146,329.93333333333334,330.43833333333333,333.1116666666667,331.23833333333334,324.96833333333336,323.20666666666665,323.2583333333333,338.95,L8
2014-05-09 21:59:51+00:00,313.37833333333333,323.6116666666667,281.014,294.645,293.494,307.80333333333334,326.34,329.5814285714286,330.24571428571426,332.60571428571427,330.59857142857146,324.24000000000007,322.4842857142857,323.7657142857143,339.5014285714286,L8
2014-05-18 21:53:35+00:00,313.62800000000004,324.286,279.02750000000003,294.6933333333333,293.418,307.1766666666667,326.265,329.38714285714286,330.09999999999997,332.29857142857145,330.21999999999997,323.76714285714286,321.7085714285714,323.31142857142856,339.0442857142857,L8
2014-05-25 21:59:46+00:00,313.365,321.8983333333333,270.108,292.14285714285717,292.9983333333333,305.8514285714286,325.9157142857143,328.99125,329.42,331.5825,329.5125,322.67375,320.6375,323.31142857142856,339.97249999999997,L8
2014-06-19 21:53:47+00:00,314.7683333333333,320.295,256.454,290.2257142857143,293.9983333333333,309.74142857142857,327.20285714285717,329.65375,329.95750000000004,332.61625,330.22875000000005,323.375,320.74,324.69666666666666,342.8625,L8
2014-07-05 21:53:53+00:00,314.7683333333333,320.295,256.454,290.2257142857143,290.3085714285714,309.74142857142857,327.20285714285717,329.65375,329.95750000000004,332.61625,325.8166666666667,323.375,320.74,324.69666666666666,342.8625,L8
2014-07-12 22:00:07+00:00,314.7683333333333,320.295,256.454,288.45874999999995,290.99875,308.8725,327.16625,329.53222222222223,329.6044444444444,332.1211111111111,325.91600000000005,322.5755555555555,320.34666666666664,324.46714285714285,344.77888888888884,L8
2014-08-06 21:54:05+00:00,310.96833333333336,314.88666666666666,254.245,289.5155555555555,291.5733333333333,307.88444444444445,326.8566666666667,325.3288888888889,326.56444444444446,329.41777777777776,324.197,319.63666666666666,316.6188888888889,320.25,343.6722222222222,L8
2014-08-13 22:00:18+00:00,313.398,314.726,247.76,289.71000000000004,292.18666666666667,307.4577777777778,327.90666666666664,326.32222222222225,327.64222222222224,329.9744444444445,324.702,320.0588888888889,316.8977777777778,321.5228571428571,345.09666666666664,L8
2014-09-07 21:54:12+00:00,311.68600000000004,312.684,244.016,288.23555555555555,292.397,302.8366666666667,324.78555555555556,324.65444444444444,325.51666666666665,326.68666666666667,321.262,317.1377777777778,315.66555555555556,319.6442857142857,344.8966666666667,L8
2014-10-25 21:54:16+00:00,311.05,313.81666666666666,252.105,289.233,292.50636363636363,302.22200000000004,324.358,324.316,325.283,326.522,321.25454545454545,317.26,315.727,319.17625,343.459,L8
2014-11-01 22:00:26+00:00,310.81428571428575,314.90999999999997,258.35857142857145,289.444,293.0018181818182,301.968,324.326,324.873,325.876,326.871,321.4836363636364,317.418,316.187,319.54499999999996,343.661,L8
2014-11-10 21:54:18+00:00,309.75857142857143,315.7942857142857,266.09999999999997,289.168,292.54545454545456,300.885,323.62,324.169,325.084,326.312,320.8545454545455,317.194,315.937,318.15875,345.01200000000006,L8
2014-12-03 22:00:25+00:00,309.3071428571429,317.1771428571428,275.1957142857143,292.40555555555557,293.448,301.5655555555556,323.55555555555554,324.28111111111116,325.5655555555556,326.68444444444447,320.688,317.99111111111114,316.97222222222223,318.46125,345.73375,L8
2015-01-04 22:00:17+00:00,307.6042857142857,318.07857142857137,285.9342857142857,295.78666666666663,294.55888888888893,297.7944444444445,322.3088888888889,323.53,324.9333333333333,325.7077777777778,323.34222222222223,317.31444444444446,316.73333333333335,318.01777777777784,342.32874999999996,L8
2015-03-18 21:53:39+00:00,304.40000000000003,312.445,291.40833333333336,300.92600000000004,294.536,297.18,319.28999999999996,319.65833333333336,322.4783333333333,323.68833333333333,321.0466666666667,316.115,316.15666666666664,315.44666666666666,335.032,L8
2015-04-03 21:53:26+00:00,304.9842857142857,313.57428571428574,290.12714285714287,297.87,293.34999999999997,300.18666666666667,319.7,320.4357142857143,322.8085714285714,324.0385714285714,321.38428571428574,316.7628571428572,316.4557142857143,315.47285714285715,334.07166666666666,L8
2015-04-19 21:53:26+00:00,305.24625000000003,313.46000000000004,288.73,295.27,292.11285714285714,299.94714285714286,319.81374999999997,320.79625,323.03625,323.95,321.57625,316.48,316.45875,315.67625000000004,335.95714285714286,L8
2015-05-05 21:53:12+00:00,304.43142857142857,310.35714285714283,278.7142857142857,290.65000000000003,289.9083333333333,300.6766666666667,319.4371428571429,320.1257142857143,322.63428571428574,322.7914285714286,321.34857142857146,315.28000000000003,315.38,315.2628571428572,336.6,L8
2015-05-12 21:59:17+00:00,304.5,309.3516666666667,276.19,286.5,288.345,301.23499999999996,319.6985714285714,320.59999999999997,323.21714285714285,322.6671428571429,321.7185714285714,314.94,315.0442857142857,315.2357142857143,333.13399999999996,L8
2015-05-28 21:59:19+00:00,306.2942857142857,310.59999999999997,270.76000000000005,286.5285714285714,289.64,304.3142857142857,321.88374999999996,322.46000000000004,324.78875,324.1625,323.095,316.65875,316.33625,317.47625,338.70166666666665,L8
2015-06-06 21:53:16+00:00,307.3328571428571,310.25857142857143,262.2057142857143,282.45714285714286,291.7185714285714,309.3357142857143,325.12375000000003,324.1125,326.775,326.28875,325.39625,317.805,317.04875,319.07875,339.27142857142854,L8
2015-06-29 21:59:38+00:00,306.355,306.70375,262.2057142857143,282.45714285714286,288.765,309.3357142857143,322.70777777777784,324.1125,326.775,319.6877777777778,323.25666666666666,315.1744444444445,317.04875,316.80555555555554,339.27142857142854,L8
2015-07-15 21:59:48+00:00,306.0825,303.26375,256.55333333333334,279.57166666666666,286.1725,311.965,319.76,324.56714285714287,327.20714285714286,315.9988888888889,321.47,315.0025,317.3,314.88222222222225,340.92999999999995,L8
2015-08-25 21:53:51+00:00,306.77444444444444,304.9477777777778,259.69,281.27428571428567,286.6722222222222,310.7914285714286,320.646,324.89625,327.405,316.98,321.877,315.4911111111111,317.56,314.88222222222225,340.92999999999995,L8
2015-10-03 22:00:16+00:00,308.00124999999997,307.165,257.325,283.5285714285714,286.7033333333333,307.86,321.2444444444444,326.8385714285714,328.9857142857143,316.7266666666667,322.13444444444445,315.485,317.78285714285715,314.89,353.578,L8
2015-10-19 22:00:17+00:00,307.8025,307.88874999999996,258.62000000000006,285.18,286.8833333333333,307.8957142857143,321.39444444444445,326.57714285714286,328.84000000000003,317.10333333333335,322.11777777777775,315.8075,317.74000000000007,314.38625,355.155,L8
2015-11-13 21:54:10+00:00,307.68375,309.43375,268.365,288.72499999999997,286.98125,308.3766666666666,321.1925,326.6766666666667,329.24499999999995,316.44125,322.10375,316.21714285714285,318.9683333333333,314.34714285714284,356.84749999999997,L8
