dates,satname,nzd0291-0000,nzd0291-0001,nzd0291-0009,nzd0291-0010,nzd0291-0011,nzd0291-0012,nzd0291-0013,nzd0291-0014,nzd0291-0007,nzd0291-0008,nzd0291-0002,nzd0291-0003,nzd0291-0004,nzd0291-0005,nzd0291-0006
2017-06-11 21:53:45.526000,L8,,,,,,,308.80,321.95,,,,,,,
2017-07-04 22:00:02.623000,L8,312.78,315.25,324.13,322.92,316.45,316.61,315.55,333.53,327.05,328.33,,,,296.30,324.71
2017-08-21 22:00:19.916000,L8,336.24,362.52,391.59,366.25,363.23,353.48,374.17,400.63,370.29,398.24,355.76,356.90,358.79,353.08,356.12
2017-10-01 21:54:18.775000,L8,319.71,326.24,334.55,329.57,327.09,323.04,324.25,338.23,331.14,336.58,297.66,289.90,294.92,308.63,328.74
2017-12-04 21:54:13.271000,L8,315.78,323.78,331.22,328.29,323.55,320.97,323.00,339.30,329.41,332.76,304.81,296.24,295.84,304.82,327.26
2017-12-04 21:54:37.226000,L8,,,324.27,322.89,318.40,316.70,316.04,332.74,,323.87,,,,,
2017-12-11 22:00:24.535000,L8,318.07,324.91,336.37,332.97,329.03,326.24,325.57,341.75,336.96,341.27,307.65,301.56,305.00,313.42,333.75
2018-01-28 22:00:10.212000,L8,320.63,326.46,334.46,330.95,326.41,328.03,322.82,336.15,333.18,338.90,297.93,305.05,302.27,310.79,331.30
2018-02-22 21:53:49.659000,L8,298.29,313.06,320.06,318.87,312.93,317.06,312.90,327.26,317.79,318.38,286.24,285.24,286.00,,
2018-02-22 21:54:13.622000,L8,,,331.27,329.10,323.59,325.64,321.13,337.11,335.75,332.80,,,,307.65,328.37
2018-03-26 21:53:33.717000,L8,312.28,323.10,330.36,330.25,322.19,323.80,322.68,337.12,333.98,331.03,293.39,296.60,293.68,306.21,329.45
2018-03-26 21:53:57.680000,L8,,,329.87,330.13,322.16,323.61,322.42,337.49,333.64,330.48,,,293.64,306.36,329.58
2018-04-11 21:53:25.350000,L8,322.90,346.17,339.44,338.00,332.80,330.18,334.30,368.37,336.45,344.65,296.90,303.25,299.85,320.00,336.85
2018-04-11 21:53:49.309000,L8,,,338.73,337.00,331.85,329.64,333.21,362.13,335.38,344.24,,,,318.74,336.08
2018-04-18 21:59:31.619000,L8,313.86,323.60,331.18,327.50,322.70,324.45,321.39,337.21,331.01,337.59,289.85,292.12,295.60,309.84,329.40
2018-06-30 21:53:07.704000,L8,315.03,321.55,332.69,327.50,324.57,323.13,323.65,344.26,330.14,335.90,,278.37,289.00,304.45,330.00
2018-08-01 21:53:22.789000,L8,,,315.24,314.10,306.10,308.55,309.28,328.38,,,,,,,
2018-08-24 21:59:45.716000,L8,319.05,328.22,335.45,331.51,327.62,328.03,325.14,344.37,336.34,340.49,295.73,292.40,297.62,311.15,333.04
2018-09-09 21:59:51.285000,L8,322.35,337.05,335.38,331.22,325.77,325.28,322.16,346.77,334.77,336.67,292.51,288.26,294.19,308.50,335.52
2018-09-25 21:59:56.774000,L8,319.70,325.04,335.69,328.33,325.21,323.60,321.03,334.86,336.59,334.84,291.22,286.03,293.41,305.43,329.53
2018-10-04 21:53:50.552000,L8,317.12,325.80,333.79,328.51,326.77,325.78,321.20,337.21,334.81,335.78,294.10,286.04,292.03,306.10,329.98
2018-10-20 21:53:56.677000,L8,317.03,325.40,330.09,327.71,324.61,323.84,318.79,336.23,329.02,332.71,295.84,304.64,291.77,304.06,328.07
2018-11-05 21:54:00.051000,L8,317.71,325.60,331.19,329.41,324.82,324.16,318.59,396.53,332.88,334.38,297.68,303.22,292.92,305.83,328.58
2018-11-12 22:00:11.406000,L8,318.21,327.40,333.83,328.72,326.30,325.12,322.11,334.14,336.71,338.78,299.17,307.35,296.71,308.56,330.41
2018-12-07 21:53:57.973000,L8,315.95,323.64,328.86,326.51,322.90,321.36,320.48,336.58,326.59,333.94,296.90,303.68,294.52,306.61,326.60
2018-12-07 21:54:21.936000,L8,,,,317.68,312.84,313.18,309.17,325.47,,,,,,,
2018-12-14 22:00:07.296000,L8,317.81,323.98,331.32,329.55,326.10,325.23,322.34,337.39,329.27,336.67,298.84,306.62,297.31,308.60,328.81
2018-12-30 22:00:07.697000,L8,323.85,335.72,351.22,343.16,336.35,333.20,331.21,355.87,341.33,353.65,314.02,317.61,330.39,357.20,342.11
2019-01-08 21:53:55.885000,L8,331.85,341.58,354.45,366.45,356.49,350.50,357.52,361.77,366.34,355.82,308.36,,347.17,351.61,376.59
2019-02-09 21:54:13.722000,L8,,,311.73,314.72,308.73,310.69,308.28,321.87,,,,,,,
2019-03-04 21:59:54.906000,L8,318.03,325.36,334.13,330.68,324.04,325.31,324.99,340.41,330.21,333.64,295.47,303.76,298.66,309.01,331.31
2019-03-20 21:59:50.119000,L8,320.06,328.66,336.29,331.71,326.22,327.94,326.72,344.87,335.73,342.21,296.62,303.58,299.45,313.76,333.61
2019-05-23 21:59:54.725000,L8,320.45,329.88,353.02,350.74,343.94,333.61,336.15,349.62,340.09,347.14,293.99,306.61,320.44,357.33,346.72
2019-06-17 21:53:54.928000,L8,,,315.35,314.73,307.59,303.85,310.31,325.96,,309.34,,,,,
2019-07-10 22:00:11.340000,L8,,,345.15,333.60,333.29,326.30,325.57,354.55,345.36,344.48,,292.02,301.70,322.46,345.61
2019-08-04 21:54:09.092000,L8,317.69,325.73,338.16,328.19,331.41,323.39,323.69,342.15,334.29,339.40,288.11,302.57,296.31,311.04,332.88
2019-08-04 21:54:33.055000,L8,,,,,,311.14,310.70,329.58,,,,,,,
2019-08-27 22:00:26.490000,L8,319.77,326.11,335.20,329.65,328.45,324.65,321.96,382.63,336.25,338.23,290.11,291.45,299.51,312.83,334.43
2019-10-07 21:54:27.004000,L8,317.10,325.76,331.77,324.43,324.55,322.51,319.42,334.13,334.27,335.36,294.65,299.68,299.10,307.56,329.94
2019-10-30 22:00:38.748000,L8,319.19,330.89,347.69,333.53,340.98,335.11,333.92,348.50,334.55,342.80,301.62,303.73,300.17,311.19,331.97
2019-11-08 21:54:26.682000,L8,321.00,331.15,333.08,329.68,326.62,322.87,323.73,336.85,330.63,338.16,301.89,297.72,303.11,310.29,331.27
2019-12-26 21:54:19.351000,L8,316.96,324.49,330.00,326.02,324.36,322.91,319.13,336.86,330.05,332.61,295.57,298.71,291.41,307.39,328.15
2019-12-26 21:54:43.314000,L8,,,334.69,330.90,330.45,326.86,326.64,343.35,335.31,336.01,,,,,
2020-01-02 22:00:27.823000,L8,328.06,337.54,348.37,349.28,337.91,334.24,345.44,352.60,366.96,350.16,324.71,337.70,347.33,355.49,363.30
2020-01-11 21:54:15.691000,L8,318.25,324.79,333.86,328.84,327.44,323.99,319.46,334.87,334.26,335.32,296.68,304.98,295.47,307.81,329.66
2020-01-11 21:54:39.654000,L8,,,334.38,328.80,328.02,324.37,320.09,335.25,334.74,335.64,,,,,330.60
2020-01-27 21:54:11.218000,L8,319.10,324.83,333.08,328.14,326.60,325.86,320.50,337.21,334.97,335.56,297.35,303.81,297.59,309.32,329.46
2020-01-27 21:54:35.181000,L8,,,332.31,328.01,326.19,325.23,319.76,336.80,334.15,334.95,,,,308.71,329.42
2020-02-12 21:54:06.855000,L8,329.85,333.09,345.37,341.23,345.23,336.83,334.52,350.26,344.97,350.52,336.31,332.05,340.49,348.55,352.48
2020-02-19 22:00:16.072000,L8,315.68,321.14,331.94,330.46,327.52,326.51,320.47,337.26,330.68,337.88,296.79,300.72,305.76,306.44,328.64
2020-04-16 21:54:03.603000,L8,,,318.64,317.01,313.19,314.75,310.54,324.85,,314.03,,,,,
2020-05-09 21:59:38.959000,L8,314.39,320.61,335.57,328.17,326.52,323.74,321.48,344.44,339.05,337.79,287.11,298.55,296.78,309.90,332.20
2020-08-29 22:00:23.620000,L8,312.47,322.24,334.31,328.11,328.42,323.98,320.76,334.99,334.83,338.52,292.08,303.18,307.89,310.45,332.01
2020-10-16 22:00:35.450000,L8,318.07,325.89,332.29,329.19,325.31,325.82,320.52,337.63,330.48,336.93,294.79,295.95,307.29,307.27,329.91
2020-10-25 21:54:24.251000,L8,316.96,325.46,332.77,329.47,328.23,326.61,323.81,336.32,331.35,338.59,294.77,298.93,311.39,308.03,331.47
2020-11-26 21:54:24.779000,L8,317.47,326.39,331.23,329.38,324.22,325.38,322.85,335.68,330.94,333.74,298.15,301.23,295.53,308.95,329.03
2020-11-26 21:54:48.737000,L8,,,,,,317.45,313.94,327.87,,,,,,,
2020-12-03 22:00:36.439000,L8,317.66,326.53,334.43,329.21,327.87,328.90,323.40,340.38,334.29,334.96,298.22,306.01,306.43,308.02,333.03
2020-12-12 21:54:25.476000,L8,314.18,324.57,332.47,326.31,324.59,324.38,321.27,336.44,330.80,333.21,295.34,301.74,294.44,306.15,327.85
2020-12-19 22:00:35.335000,L8,318.34,326.59,335.90,329.76,328.18,324.81,322.35,338.93,336.58,337.22,300.58,306.51,300.65,312.96,331.54
2021-01-04 22:00:30.571000,L8,318.70,325.60,336.43,330.55,328.07,330.04,325.07,340.39,330.78,341.77,298.54,306.95,315.11,306.77,332.23
2021-01-13 21:54:15.589000,L8,317.42,325.56,333.51,329.36,327.30,323.70,322.09,334.88,329.36,338.45,298.36,305.15,308.21,307.34,329.10
2021-01-13 21:54:39.552000,L8,,,333.67,330.22,327.83,324.34,323.36,336.06,329.20,338.88,,,,,330.06
2021-02-21 22:00:17.499000,L8,318.78,324.34,336.71,330.85,329.87,327.71,322.63,335.78,337.15,341.54,297.29,308.20,311.07,312.88,333.74
2021-03-25 22:00:03.259000,L8,317.92,324.73,336.58,332.89,329.38,326.52,324.67,341.25,331.72,338.42,294.81,306.23,303.48,308.32,333.68
2021-04-03 21:53:50.092000,L8,313.71,322.85,336.43,330.21,330.03,327.80,324.05,341.91,336.38,337.56,294.09,309.76,304.35,314.84,333.64
2021-04-03 21:54:14.042000,L8,,,326.05,321.03,317.42,319.40,314.59,329.07,321.76,322.36,,,,,
2021-05-05 21:53:33.703000,L8,308.56,310.32,325.58,320.75,319.25,316.47,313.57,329.80,320.45,329.51,286.34,,,,
2021-05-05 21:53:57.658000,L8,,,,321.70,320.31,317.57,314.83,330.60,,,,,,,
2021-07-08 21:53:58.887000,L8,318.93,318.58,336.49,329.79,329.91,327.48,322.62,336.17,335.97,337.11,292.21,282.01,298.82,310.86,332.92
2021-08-25 21:54:16.007000,L8,313.42,350.23,334.84,329.35,325.68,326.75,323.37,335.57,336.69,338.65,293.70,301.14,299.23,307.59,330.82
2021-09-01 22:00:29.189000,L8,314.67,323.35,335.81,328.37,328.64,324.21,320.41,335.94,336.94,338.91,293.82,296.93,299.63,310.79,334.26
2021-09-10 21:54:20.775000,L8,307.26,322.23,326.20,322.79,320.18,321.29,315.72,332.75,330.30,331.84,291.73,294.07,293.17,301.53,326.08
2021-10-12 21:54:29.370000,L8,341.73,345.27,352.03,343.83,336.37,332.65,353.28,353.84,347.75,355.30,346.26,348.02,340.32,339.33,360.90
2021-11-08 21:54:51.497000,L9,323.38,327.58,339.00,333.01,332.38,328.33,327.01,338.48,337.14,338.82,298.84,305.13,305.98,313.12,332.85
2021-11-13 21:54:49.948000,L8,,,,,327.46,327.43,326.17,339.95,,,,,,,
2021-11-18 21:59:46.984000,L9,315.67,326.09,331.88,328.90,323.83,326.04,320.39,335.35,329.92,336.98,296.38,294.57,304.21,306.42,328.94
2021-12-07 21:54:26.664000,L9,315.67,325.27,331.48,325.77,324.43,323.24,322.67,342.48,326.65,332.97,295.41,294.61,301.25,304.30,326.33
2021-12-15 21:54:24.982000,L8,315.50,324.40,331.33,325.88,324.57,320.77,320.34,336.20,328.70,334.97,295.42,296.26,303.25,305.63,326.69
2021-12-22 22:00:33.837000,L8,317.95,325.94,336.18,332.70,327.94,326.82,325.25,342.57,335.28,340.36,302.95,307.24,315.27,321.78,331.56
2021-12-23 21:54:21.811000,L9,319.04,325.75,333.37,330.18,327.26,326.89,324.13,343.06,335.42,338.48,303.04,307.63,314.51,314.21,331.60
2021-12-30 22:00:32.439000,L9,317.01,324.78,333.17,327.93,325.68,325.08,318.48,336.06,329.55,337.99,296.88,299.74,307.49,308.30,326.94
2021-12-31 21:54:19.245000,L8,315.53,325.21,332.34,326.99,324.34,323.08,320.53,336.74,329.86,334.80,297.52,298.90,299.20,303.96,326.98
2021-12-31 21:54:43.208000,L8,,,333.55,328.75,325.12,323.58,322.87,339.91,,335.59,,,,,
2022-01-07 22:00:29.744000,L8,325.43,333.79,348.48,349.18,343.49,343.12,344.52,349.23,343.91,351.46,322.54,321.33,321.14,341.34,347.91
2022-01-08 21:54:19.756000,L9,316.70,326.41,328.65,327.75,322.72,325.30,320.32,335.31,330.44,334.36,297.93,302.21,299.05,309.20,328.27
2022-02-01 21:54:12.645000,L8,332.07,339.88,334.60,333.03,329.71,329.82,326.63,345.54,337.62,339.29,311.02,306.28,306.83,309.40,333.87
2022-02-01 21:54:36.603000,L8,,,347.25,348.93,343.12,343.23,346.30,353.41,346.07,350.19,,,,,
2022-02-16 22:00:26.193000,L9,317.99,326.09,336.37,331.30,328.32,326.54,321.92,341.60,335.64,342.12,297.24,308.93,312.35,307.77,332.77
2022-02-17 21:54:07.419000,L8,316.71,323.98,332.04,329.29,326.10,326.38,321.15,337.34,333.16,335.44,297.11,307.44,307.01,305.36,329.95
2022-02-17 21:54:31.374000,L8,,,332.85,329.70,326.39,327.05,321.96,339.73,334.06,336.51,,,,,330.98
2022-02-25 21:54:08.810000,L9,316.86,324.75,333.03,327.62,324.58,325.84,321.98,337.28,332.94,334.30,293.47,305.39,297.48,305.52,329.55
2022-02-25 21:54:32.765000,L9,,,,320.91,316.05,318.92,314.67,329.82,,,,,,,
2022-03-05 21:54:04.613000,L8,315.61,326.47,336.66,330.29,333.78,327.44,323.44,338.44,329.93,337.17,294.01,305.48,306.70,307.53,328.20
2022-03-05 21:54:28.568000,L8,,,,322.93,324.27,318.22,315.46,332.60,,,,,,,
2022-04-13 22:00:05.446000,L8,,,318.74,315.80,310.60,309.50,308.67,323.04,317.00,318.24,,,,,
2022-04-30 21:53:48.861000,L9,316.34,323.34,336.63,330.67,329.29,326.55,325.79,340.50,330.95,338.22,288.53,289.64,299.43,308.95,333.68
2022-05-07 21:59:56.245000,L9,320.25,331.40,338.79,332.64,334.28,329.05,329.86,345.29,337.10,340.12,292.55,296.37,304.29,314.10,336.58
2022-05-23 21:59:45.834000,L9,,,314.62,312.91,312.84,305.07,307.94,323.61,,309.73,,,,,
2022-05-24 21:54:00.511000,L8,,,311.95,312.16,301.28,304.55,307.81,324.66,,,,,,,
2022-06-17 21:53:43.729000,L9,,,,,,,308.68,324.32,,,,,,,
2022-06-25 21:54:18.556000,L8,320.00,324.53,338.11,331.18,332.95,329.65,327.06,348.18,338.94,338.29,292.44,285.50,296.99,316.21,337.60
2022-07-02 22:00:29.998000,L8,,,315.41,316.16,308.19,305.30,310.05,325.44,,,,,,,
2022-07-03 21:53:56.330000,L9,315.06,322.43,334.48,329.84,329.81,327.69,324.19,346.25,337.80,338.04,289.10,279.55,296.74,307.43,334.28
2022-08-03 22:00:42.274000,L8,,,,,,,306.36,324.17,,,,,,,
2022-08-04 21:54:10.992000,L9,320.08,325.42,339.22,333.24,334.20,330.45,324.21,344.18,339.24,340.93,290.76,304.66,297.74,313.95,333.97
2022-08-20 21:54:17.823000,L9,318.24,327.27,338.61,331.28,330.67,326.94,321.86,337.25,335.91,344.99,292.35,302.56,314.31,312.54,332.37
2022-09-12 22:00:31.354000,L9,321.14,325.63,335.53,331.82,328.96,324.62,319.40,336.95,335.31,337.22,291.52,304.54,292.03,310.64,334.05
2022-10-06 22:00:50.689000,L8,350.38,358.13,346.95,348.48,341.34,345.65,339.49,397.78,345.03,355.06,304.66,316.10,335.79,329.79,348.02
2022-10-22 22:00:51.164000,L8,320.59,328.22,336.51,330.57,330.91,328.34,324.10,340.19,336.88,338.07,295.90,309.40,297.43,308.83,332.22
2022-10-23 21:54:31.869000,L9,320.73,327.42,332.50,330.20,328.90,326.19,321.42,336.37,334.36,337.88,297.37,308.84,311.52,307.81,330.14
2022-10-31 21:54:43.157000,L8,320.50,328.30,334.52,335.91,331.48,329.16,323.14,340.88,336.63,339.96,300.24,317.04,324.56,316.38,334.22
2022-11-07 22:00:52.809000,L8,320.41,329.86,335.50,333.23,329.36,328.68,324.94,342.29,335.92,337.16,299.82,310.85,306.49,311.81,333.44
2022-11-24 21:54:31.570000,L9,321.88,328.06,336.58,333.19,331.00,329.76,324.03,342.32,337.10,338.17,305.52,312.03,328.14,313.98,334.69
2022-12-01 22:00:39.498000,L9,318.13,326.00,332.96,328.11,327.19,326.27,321.31,340.08,333.83,335.61,297.30,311.13,316.06,307.98,330.13
2022-12-25 22:00:39.013000,L8,318.72,325.32,337.89,330.54,330.81,326.86,323.10,344.00,335.48,338.05,298.32,310.73,298.02,308.36,332.11
2023-01-19 21:54:22.796000,L8,318.19,325.18,330.12,329.18,324.62,326.73,322.14,336.94,333.22,334.97,297.12,305.39,293.86,305.52,328.97
2023-01-19 21:54:46.759000,L8,,,331.26,330.07,325.44,328.35,324.00,339.10,,,,,,,
2023-02-03 22:00:44.789000,L9,319.30,325.50,335.74,332.39,329.39,329.84,321.75,336.86,332.87,341.56,297.39,313.47,299.38,307.65,335.12
2023-02-04 21:54:26.970000,L8,316.07,324.78,333.03,327.82,326.85,324.67,321.83,336.11,331.61,335.27,296.31,304.08,290.23,304.83,329.56
2023-02-19 22:00:37.131000,L9,319.37,330.69,332.75,330.68,318.15,324.91,323.60,335.95,329.55,337.90,295.91,288.71,298.29,307.64,330.97
2023-02-20 21:54:13.700000,L8,317.67,323.64,330.07,329.00,284.36,324.44,323.50,334.76,328.57,334.71,294.04,289.51,291.70,304.11,328.77
2023-02-20 21:54:37.663000,L8,,,,,329.40,330.37,333.11,346.37,,,,,,,
2023-03-07 22:00:25.376000,L9,325.29,336.66,336.01,332.07,324.24,327.05,328.19,343.02,338.45,340.34,295.94,294.69,324.35,307.22,335.88
2023-03-08 21:54:02.815000,L8,321.11,331.94,332.95,331.51,307.46,324.10,322.64,335.72,334.39,336.77,294.25,290.34,294.69,304.24,330.40
2023-03-08 21:54:26.774000,L8,,,337.81,338.18,325.68,328.53,328.05,343.75,338.07,341.20,,,,,
2023-03-24 21:54:18.356000,L8,,,,,,314.72,312.85,327.69,,,,,,,
2023-04-24 22:00:04.332000,L9,,,,,,303.22,306.98,322.60,,,,,,,
2023-06-12 21:53:31.189000,L8,320.80,326.41,344.64,339.06,336.00,332.04,337.05,357.20,343.03,344.57,294.86,280.75,299.42,327.40,342.85
2023-07-05 21:59:54.923000,L8,,,,,,308.10,310.99,328.32,,,,,,,
2023-07-06 21:53:37.389000,L9,,,,,,290.47,309.03,323.58,,,,,,,
2023-07-14 21:53:46.848000,L8,,,,,,304.50,314.59,330.39,,,,,,,
2023-07-30 21:53:54.420000,L8,,,,,,297.44,311.07,325.36,,,,,,,
2023-08-31 21:54:04.186000,L8,305.27,314.99,323.57,321.15,,316.00,315.09,330.52,323.94,328.22,282.66,,,296.25,322.18
2023-09-07 22:00:13.876000,L8,324.29,331.13,348.62,344.94,341.12,335.78,342.16,352.60,344.67,348.68,298.28,325.03,317.48,333.40,345.77
2023-09-15 22:00:20.114000,L9,321.92,329.08,338.30,334.79,328.40,327.45,328.69,341.82,334.63,343.81,295.26,290.05,303.07,315.36,334.72
2023-10-09 22:00:24.593000,L8,321.21,327.35,339.63,332.02,330.02,328.36,330.52,345.43,337.84,340.92,295.92,300.49,297.64,313.72,334.63
2023-11-03 21:54:16.690000,L8,330.18,346.98,356.63,350.24,349.29,341.12,350.51,357.43,346.68,354.72,323.78,333.16,347.51,350.11,356.53
2023-11-10 22:00:23.333000,L8,320.37,327.21,336.71,331.13,327.56,326.09,329.05,338.43,333.66,338.95,298.98,295.69,298.32,311.27,332.93
2023-11-11 21:54:15.194000,L9,318.78,325.85,331.82,329.69,324.55,325.00,326.90,338.35,328.11,335.31,295.86,288.45,293.42,306.62,329.92
2023-11-26 22:00:29.850000,L8,318.92,328.16,333.91,329.47,324.09,323.36,327.58,336.90,329.67,335.77,298.50,287.13,296.01,307.51,329.89
2023-12-13 21:54:22.355000,L9,318.79,325.77,331.94,329.48,325.26,325.40,325.10,339.97,327.96,335.75,297.13,292.31,294.69,305.19,329.66
2023-12-20 22:00:35.660000,L9,320.53,326.61,336.85,333.12,330.23,329.23,326.54,339.45,333.96,337.09,299.55,292.83,302.08,308.34,331.77
2024-01-06 21:54:09.654000,L8,316.17,325.14,333.71,327.98,326.14,324.28,325.21,336.29,330.15,335.74,296.22,291.57,294.65,305.07,328.59
2024-01-13 22:00:23.000000,L8,317.31,325.28,336.05,331.58,324.67,327.79,325.12,336.45,333.31,336.57,297.15,295.44,295.62,307.68,332.05
2024-02-06 22:00:34.132000,L9,313.66,322.04,331.30,327.71,322.74,324.20,321.14,335.95,326.70,335.95,294.99,288.09,294.65,304.75,328.07
2024-02-07 21:54:10.708000,L8,317.13,324.78,333.24,331.10,325.91,326.86,324.73,337.71,332.05,336.36,296.08,294.64,294.15,307.44,329.42
2024-02-14 22:00:19.314000,L8,321.03,329.54,338.07,333.19,334.03,334.99,331.10,347.23,339.37,341.15,299.34,304.41,302.77,313.66,337.99
2024-02-15 21:54:18.336000,L9,317.99,325.55,336.75,331.43,332.05,329.36,327.48,341.54,333.71,341.56,298.90,298.31,300.15,310.95,332.04
2024-02-23 21:54:07.048000,L8,316.10,323.91,334.52,329.85,329.09,324.66,326.08,338.61,327.95,338.95,294.81,290.93,294.62,306.13,329.44
2024-03-01 22:00:12.744000,L8,321.82,330.43,345.99,342.26,337.34,335.45,337.43,347.21,337.59,347.45,302.20,300.35,304.60,319.45,342.88
2024-03-09 22:00:26.085000,L9,317.96,325.16,334.57,331.38,328.20,327.98,325.85,340.96,328.31,337.79,293.17,293.62,297.07,309.41,330.73
2024-03-17 22:00:02.951000,L8,315.87,322.47,336.15,330.39,325.54,324.04,325.61,339.19,329.36,337.59,291.65,301.02,294.23,307.84,331.60
2024-03-26 21:53:40.766000,L8,321.49,325.15,336.02,332.71,331.08,329.79,326.38,344.40,335.82,336.77,293.70,299.89,298.27,314.93,332.12
2024-04-18 21:59:42.998000,L8,315.42,323.53,339.02,332.54,328.16,327.18,324.88,343.32,334.63,339.20,289.64,295.65,293.94,307.46,333.58
2024-04-26 21:59:52.837000,L9,316.16,323.14,338.80,333.03,332.33,328.45,326.44,345.33,334.02,344.66,291.78,297.24,296.59,309.39,333.54
2024-04-27 21:53:28.829000,L8,313.54,324.06,334.29,329.22,329.85,328.21,324.50,341.26,329.99,335.54,291.41,293.19,292.32,305.97,331.74
2024-04-27 21:53:52.787000,L8,,,,,,318.99,316.11,331.99,,,,,,,
2024-06-05 21:59:20.542000,L8,,,327.84,321.89,315.71,313.76,315.54,332.54,324.92,328.39,,,,297.16,322.86
2024-06-21 21:59:29.217000,L8,,,314.34,319.22,303.81,307.02,313.93,327.67,,,,,,,
2024-07-23 21:59:51.840000,L8,,,316.39,313.74,300.50,306.48,310.02,322.44,,309.22,,,,,
2024-07-24 21:53:29.540000,L9,,,,,,304.75,310.85,324.18,,,,,,,
2024-08-24 22:00:00.781000,L8,320.03,326.24,342.99,337.46,336.84,330.46,333.40,350.31,340.14,344.36,297.09,307.64,301.18,320.65,339.32
2024-09-01 22:00:00.338000,L9,319.09,325.35,337.77,331.69,329.52,326.19,326.31,342.15,335.50,339.05,291.52,302.66,295.18,311.35,334.61
2024-09-02 21:53:56.133000,L8,311.60,320.70,329.49,324.39,323.72,321.99,319.75,332.90,327.08,333.64,286.03,277.95,287.16,301.38,325.94
2024-09-10 21:53:52.757000,L9,319.98,325.29,332.84,328.86,330.40,325.47,324.00,339.98,331.83,337.43,291.28,280.90,294.34,304.55,330.01
2024-10-04 21:53:56.894000,L8,318.65,324.94,334.08,328.85,329.51,324.56,325.35,336.86,329.68,337.57,293.92,279.09,294.13,304.13,328.71
2024-10-04 21:54:20.849000,L8,,,,,312.53,313.67,310.23,322.93,,,,,,,
2024-10-11 22:00:14.962000,L8,316.73,322.91,335.96,330.46,328.80,325.65,325.79,336.44,331.44,337.16,294.98,291.91,292.60,307.37,332.01
2024-10-12 21:54:03.231000,L9,319.20,325.86,336.26,329.61,330.03,326.35,326.17,338.24,330.64,338.20,295.70,288.53,294.04,305.58,330.31
2024-10-19 22:00:22.676000,L9,,,,,,310.96,309.02,323.05,,,,,,,
2024-10-20 21:54:09.288000,L8,319.15,324.92,337.35,330.76,329.83,326.62,324.81,340.33,333.01,338.74,296.68,293.61,293.06,304.76,330.20
2024-11-12 22:00:14.511000,L8,317.37,325.48,333.46,331.31,328.92,327.59,324.69,337.29,329.76,339.33,295.96,296.98,294.06,304.75,330.21
2024-12-06 22:00:23.917000,L9,316.64,323.94,333.85,326.39,328.20,324.27,323.24,337.86,331.76,334.53,295.91,291.12,289.13,304.11,329.31
2024-12-14 22:00:15.605000,L8,325.13,337.42,342.38,339.15,337.66,336.03,333.91,352.67,337.33,348.06,315.25,307.78,329.73,327.78,339.23
2024-12-23 21:54:07.651000,L8,313.17,325.27,335.59,329.36,330.55,328.31,327.38,340.68,333.97,336.34,300.98,305.08,295.51,305.82,333.50
2025-01-07 22:00:21.956000,L9,332.67,338.81,350.97,349.63,347.69,351.07,350.60,350.37,356.59,345.48,345.55,337.01,331.16,345.84,347.90
2025-01-24 21:54:03.936000,L8,317.48,324.27,331.08,328.52,328.82,325.81,323.05,338.69,327.81,337.01,297.37,299.38,296.76,305.70,328.92
2025-01-24 21:54:27.895000,L8,,,,,328.95,326.23,323.94,339.46,,,,,,,
2025-02-24 22:00:21.663000,L9,306.18,317.96,327.84,320.28,319.51,317.13,316.32,330.46,325.37,331.34,289.94,288.16,286.94,299.63,323.51
2025-02-25 21:53:55.074000,L8,,,318.19,322.53,319.23,320.76,317.81,329.50,,,,,,,
2025-02-25 21:54:19.029000,L8,,,330.99,329.12,325.66,324.77,321.84,333.50,,,,,,,
2025-03-13 21:53:52.779000,L8,322.49,327.37,335.58,329.64,328.35,324.50,324.39,335.30,329.75,340.02,295.91,294.78,295.69,308.28,329.21
2025-03-29 21:54:07.912000,L8,,,,,,311.10,311.91,322.81,,,,,,,
2025-04-05 21:59:53.686000,L8,314.93,322.54,335.53,329.71,326.89,326.93,323.91,335.97,329.59,338.61,288.62,291.90,295.50,308.52,331.05
2025-04-06 21:53:55.722000,L9,317.89,325.08,337.26,331.32,327.72,325.11,327.79,340.51,332.36,339.48,292.06,296.83,298.26,311.24,331.25
2025-04-13 22:00:07.679000,L9,311.94,322.03,334.82,326.17,325.73,323.64,322.10,337.98,331.22,335.91,289.78,293.39,297.06,306.48,331.96
2025-05-15 21:59:47.510000,L9,313.53,319.03,332.40,325.28,325.34,320.48,322.38,335.90,331.62,335.98,290.27,281.28,293.42,306.78,329.17
2025-05-24 21:53:33.573000,L9,,,323.11,319.83,316.99,317.78,316.59,329.57,322.03,328.25,,,,,
2025-06-08 21:59:47.420000,L8,,,322.05,314.99,316.60,311.33,313.27,324.20,321.46,326.98,,,,,
2025-06-09 21:53:33.755000,L9,,,318.88,316.34,312.24,307.50,313.47,321.77,,,,,,,
2025-06-17 21:53:44.413000,L8,,,312.60,313.36,299.67,305.42,313.29,321.86,,,,,,,
2025-07-26 22:00:08.434000,L8,319.71,324.04,335.66,329.76,329.93,325.46,325.82,341.32,330.98,341.28,287.75,284.20,293.36,310.32,331.09
2025-08-19 22:00:21.626000,L9,,,317.53,312.42,312.68,308.97,308.09,319.51,315.17,323.24,,,,,
2025-08-28 21:54:11.481000,L9,319.21,326.53,335.98,334.40,331.15,327.61,329.60,342.91,333.85,338.99,291.49,301.29,308.08,313.12,331.05
