dates,nzd0501-0000,nzd0501-0001,nzd0501-0002,nzd0501-0003,nzd0501-0004,nzd0501-0005,nzd0501-0006,nzd0501-0007,satname
1999-08-26 22:07:32+00:00,,,366.99,,,362.0,327.91,,L7
2000-07-27 22:05:48+00:00,,,329.24,327.56,317.24,324.01,,,L7
2000-09-20 22:11:14+00:00,,327.64,333.07500000000005,330.66499999999996,322.39,328.21500000000003,343.26,327.35,L7
2001-04-09 22:04:41+00:00,,,327.9,330.62,324.56,326.61,337.32,356.01,L7
2001-06-28 22:03:56+00:00,381.47,,327.9,330.62,324.56,326.61,337.32,356.01,L7
2001-07-05 22:10:09+00:00,373.035,358.69,330.88,332.315,322.88,327.055,337.32,356.01,L7
2001-10-02 22:02:52+00:00,359.18,358.69,341.6033333333333,341.59,322.88,327.055,337.32,347.87,L7
2001-11-03 22:02:58+00:00,359.18,358.69,340.09666666666664,338.7233333333333,319.48,325.31,322.04,339.73,L7
2002-05-14 22:03:19+00:00,,336.74,348.81,344.22,337.57,348.27,331.14,324.79,L7
2002-06-15 22:03:07+00:00,363.22,336.74,348.81,344.22,337.57,348.27,331.14,324.79,L7
2005-06-15 22:02:10+00:00,378.57,350.98,320.98,310.54,311.84,341.29,,,L5
2013-05-11 22:22:42+00:00,322.35,,,,,,,,L8
2013-10-18 22:22:37+00:00,330.71000000000004,326.93,345.33,344.35,341.0,345.13,325.13,,L8
2014-11-15 22:14:49+00:00,326.18,319.69,333.51,330.81,326.07,330.16,318.43,,L8
2015-02-10 22:20:38+00:00,327.13,323.845,336.475,331.91999999999996,328.995,332.20000000000005,319.53999999999996,,L8
2015-06-11 22:13:52+00:00,332.2,328.0,339.44,333.03,331.92,334.24,320.65,,L8
2015-06-27 22:13:58+00:00,330.05,328.0,339.44,333.03,331.92,334.24,320.65,,L8
2015-10-08 22:20:48+00:00,332.4866666666666,328.48,339.78,334.01,,336.09,326.88,321.11,L8
2015-10-17 22:14:38+00:00,341.5025,333.08500000000004,341.735,336.28,336.56,336.595,329.85,323.225,L8
2016-03-16 22:20:36+00:00,343.1033333333333,330.8433333333333,340.9433333333333,334.33,332.99,335.21666666666664,325.87333333333333,323.225,L8
2016-05-12 22:14:08+00:00,327.7,322.70500000000004,339.22,331.16499999999996,329.54,332.935,317.92,,L8
2016-07-06 22:20:41+00:00,328.3066666666667,322.09,339.50666666666666,331.6066666666666,329.71000000000004,332.62,316.735,,L8
2016-07-31 22:14:37+00:00,327.85,322.09,339.50666666666666,331.6066666666666,329.71000000000004,332.62,316.735,,L8
2017-01-30 22:20:50+00:00,327.03,317.83,338.32,332.79,329.96,332.83,316.27,,L8
2017-05-06 22:20:07+00:00,323.37,317.83,338.32,332.79,329.96,332.83,316.27,,L8
2017-07-02 22:14:23+00:00,326.27,314.27,337.46500000000003,331.415,328.56,331.015,316.27,,L8
2017-08-03 22:14:35+00:00,329.98333333333335,317.155,338.21000000000004,331.33000000000004,329.905,331.265,,,L8
2017-11-30 22:20:56+00:00,334.6133333333333,318.9766666666667,339.7766666666667,333.18666666666667,331.6933333333333,333.40333333333336,323.66,,L8
2017-12-25 22:14:47+00:00,339.495,328.565,343.1125,335.735,334.2525,337.3225,333.84000000000003,349.19,L8
2018-03-15 22:14:10+00:00,349.2333333333333,339.0466666666667,347.96999999999997,339.53999999999996,339.01,342.9866666666667,332.92333333333335,337.41999999999996,L8
2018-09-30 22:20:31+00:00,,340.77,352.46,346.79,342.27,346.14,348.76,355.01,L8
2019-01-13 22:14:27+00:00,380.26,354.77,357.565,351.6,347.355,352.57,351.12,359.74,L8
2019-03-02 22:14:17+00:00,364.91999999999996,352.23333333333335,355.1033333333333,348.50666666666666,345.02666666666664,349.78999999999996,347.0833333333333,351.09666666666664,L8
2019-03-18 22:14:11+00:00,364.91999999999996,352.23333333333335,355.1033333333333,354.3775,346.6775,351.44,345.1175,346.3725,L8
2019-06-22 22:14:28+00:00,354.05,343.49,350.5333333333333,350.59000000000003,343.6225,347.15,343.90333333333336,343.49333333333334,L8
2019-11-13 22:14:57+00:00,340.99,326.885,343.115,338.23,336.53,337.805,338.75,,L8
2020-05-30 22:20:16+00:00,327.3,314.05,335.6,330.1,328.1,329.26,,,L8
2020-06-08 22:14:11+00:00,327.3,330.775,343.94500000000005,339.175,337.4,339.46500000000003,342.42,,L8
2020-07-10 22:14:27+00:00,331.445,326.59666666666664,342.3633333333334,337.45,335.4866666666667,336.9266666666667,342.42,,L8
2020-07-17 22:20:40+00:00,331.445,333.355,346.375,341.3175,338.90250000000003,339.1375,338.95000000000005,330.41,L8
2020-07-26 22:14:32+00:00,333.93333333333334,331.894,345.77200000000005,340.42400000000004,338.078,338.162,338.95000000000005,330.41,L8
2020-10-14 22:14:56+00:00,335.895,332.5183333333334,345.7816666666667,340.595,338.02500000000003,338.6766666666667,333.56,330.41,L8
2021-05-17 22:20:24+00:00,331.09,325.41,341.98,335.72,332.52,333.46,315.17,,L8
2021-06-11 22:14:25+00:00,331.28499999999997,319.175,341.31,334.19500000000005,331.69,332.35,315.17,,L8
2021-06-18 22:20:38+00:00,346.8566666666666,332.6666666666667,348.07,341.46333333333337,337.8666666666667,336.8833333333333,324.18,325.33,L8
2021-06-27 22:14:29+00:00,345.0625,330.28,347.4525,340.54,336.77,336.6675,324.18,325.33,L8
2021-08-14 22:14:45+00:00,342.196,328.496,346.02200000000005,339.37,335.20799999999997,335.572,324.18,325.33,L8
2021-08-30 22:14:49+00:00,340.94166666666666,327.56166666666667,345.58166666666665,338.84999999999997,334.7683333333334,335.15166666666664,324.18,325.33,L8
2022-02-06 22:14:44+00:00,337.0266666666667,332.06333333333333,345.3633333333334,340.1166666666666,333.34,336.02,326.75,332.99,L8
2022-02-13 22:20:52+00:00,343.13000000000005,340.8333333333333,349.69,344.10999999999996,339.16333333333336,341.99,332.13,332.06,L8
2022-02-22 22:14:38+00:00,339.5875,334.735,346.6925,341.0325,337.76,340.61,332.13,332.06,L8
2022-04-02 22:20:31+00:00,341.13,339.0525,348.28,342.7025,340.20500000000004,343.24,331.77,332.06,L8
2022-04-10 22:20:41+00:00,338.21999999999997,335.462,346.058,340.512,338.29200000000003,340.88800000000003,331.77,332.06,L9
