dates,satname,nzd0201-0000,nzd0201-0001,nzd0201-0002,nzd0201-0003,nzd0201-0004
2004-08-08 21:48:50.888000,L5,294.18,305.31,289.50,268.32,
2004-08-24 21:49:18.016000,L5,310.87,310.30,297.59,288.92,
2004-09-02 21:43:21.489000,L5,311.26,320.65,300.04,296.20,296.08
2004-09-18 21:43:46.845000,L5,366.45,361.57,359.72,335.99,322.36
2004-09-25 21:50:07.312000,L5,302.25,308.70,297.68,291.21,291.18
2004-10-20 21:44:28.706000,L5,317.99,314.42,299.96,296.97,297.17
2004-10-27 21:50:47.740000,L5,323.48,324.05,319.19,316.12,319.45
2004-12-23 21:45:40.703000,L5,307.08,302.17,291.13,293.11,294.64
2005-01-15 21:52:09.437000,L5,293.23,285.66,276.63,282.88,279.99
2005-01-24 21:46:06.161000,L5,311.27,294.65,287.14,286.89,290.17
2005-02-09 21:46:19.482000,L5,296.83,292.86,281.53,272.48,278.01
2005-02-16 21:52:37.927000,L5,336.03,328.35,327.06,302.86,315.10
2005-02-25 21:46:35.721000,L5,314.17,305.95,293.38,285.41,284.52
2005-03-04 21:52:52.217000,L5,312.69,300.50,286.14,281.07,275.83
2005-03-13 21:46:47.612000,L5,350.85,354.53,328.10,331.56,332.84
2005-04-21 21:53:10.893000,L5,305.89,305.24,289.04,282.26,285.61
2005-06-08 21:53:33.007000,L5,314.65,318.76,300.92,308.93,310.17
2005-07-19 21:47:39.248000,L5,297.06,310.90,293.75,287.96,293.52
2005-09-21 21:47:59.005000,L5,361.33,356.25,344.47,336.59,344.92
2005-10-30 21:54:03.531000,L5,325.29,320.96,310.56,306.52,305.71
2005-11-15 21:54:26.309000,L5,326.07,321.52,306.79,306.61,309.26
2005-11-24 21:48:28.120000,L5,328.01,316.05,307.69,300.28,309.41
2006-02-12 21:50:20.287000,L5,321.30,311.14,297.76,295.31,298.58
2006-02-19 21:56:39.909000,L5,307.22,305.80,297.10,287.13,289.72
2006-02-28 21:50:40.410000,L5,,,294.53,291.62,297.72
2006-04-08 21:57:36.601000,L5,317.76,303.63,291.88,283.32,289.75
2006-08-23 21:53:23.469000,L5,364.49,354.33,339.47,332.18,336.26
2006-10-10 21:53:56.892000,L5,327.60,315.52,302.12,298.48,295.42
2006-12-13 21:54:31.554000,L5,321.43,315.93,309.75,304.27,310.18
2007-01-30 21:54:48.635000,L5,318.68,311.74,300.45,285.43,284.81
2007-02-15 21:54:49.756000,L5,325.07,310.25,302.34,289.56,284.64
2009-11-26 21:56:28.873000,L5,319.30,306.95,303.18,306.67,304.41
2010-10-28 21:55:51.312000,L5,326.18,315.96,298.23,308.17,311.99
2010-12-31 21:55:56.533000,L5,315.55,300.29,292.00,293.11,297.80
2011-01-09 21:49:46.887000,L5,316.72,305.37,300.70,292.47,294.43
2011-01-16 21:55:58.174000,L5,306.61,298.91,287.12,281.62,280.49
2011-01-25 21:49:47.233000,L5,314.64,312.44,302.82,291.25,294.70
2011-02-17 21:56:00.979000,L5,306.35,307.15,293.29,293.80,292.02
2011-10-24 21:47:48.042000,L5,331.21,317.00,302.01,309.67,307.14
2013-05-29 22:08:05.425000,L8,,,,,313.43
2013-06-23 22:01:46.719000,L8,314.95,316.67,300.31,301.58,317.13
2013-06-30 22:08:00.117000,L8,,,,,285.41
2013-07-25 22:01:49.952000,L8,323.32,326.36,313.92,307.98,328.66
2013-08-17 22:08:03.120000,L8,309.55,310.53,291.52,,
2013-09-02 22:08:04.598000,L8,376.20,375.17,335.47,348.06,342.99
2013-09-27 22:01:43.236000,L8,338.98,333.35,326.40,327.00,329.47
2013-11-05 22:07:46.855000,L8,303.83,297.18,291.94,281.09,310.87
2013-11-14 22:01:33.487000,L8,308.82,309.81,299.88,298.74,307.82
2013-11-21 22:07:37.752000,L8,306.82,302.52,295.42,292.52,306.96
2013-12-16 22:01:21.990000,L8,344.45,324.17,317.30,318.29,323.66
2014-01-08 22:07:19.116000,L8,379.25,388.10,366.16,378.21,394.48
2014-01-17 22:00:59.983000,L8,347.84,322.27,314.78,309.82,321.89
2014-01-24 22:07:09.509000,L8,307.73,305.19,294.46,292.88,306.64
2014-02-02 22:00:53.662000,L8,332.16,324.95,317.88,314.87,327.30
2014-02-09 22:06:57.254000,L8,385.47,323.61,310.16,307.12,320.23
2014-02-25 22:06:44.447000,L8,378.75,324.76,315.93,312.13,324.96
2014-03-06 22:00:25.321000,L8,322.81,319.99,307.27,303.23,318.19
2014-03-29 22:06:15.961000,L8,318.91,319.46,306.51,302.81,318.21
2014-05-25 21:59:22.796000,L8,,,,,309.27
2014-06-17 22:05:44.904000,L8,,,,283.85,315.78
2014-07-12 21:59:43.196000,L8,,,,,317.40
2014-09-14 21:59:59.788000,L8,362.98,350.16,351.79,336.32,361.99
2014-11-08 22:06:16.124000,L8,328.86,322.00,311.18,316.91,321.87
2015-01-04 21:59:53.956000,L8,307.18,306.18,297.48,289.98,304.21
2015-02-28 22:05:48.437000,L8,321.75,321.62,309.88,299.61,315.32
2015-05-12 21:58:53.078000,L8,318.45,316.75,301.92,302.53,317.21
2015-06-29 21:59:14.515000,L8,314.67,318.22,306.74,297.21,318.75
2015-07-22 22:05:37.569000,L8,316.86,318.32,306.07,299.78,319.69
2015-08-23 22:05:48.569000,L8,307.69,308.11,292.81,273.74,308.71
2015-09-01 21:59:39.995000,L8,309.89,311.69,287.73,,
2015-10-26 22:06:07.756000,L8,381.28,298.86,,340.74,376.46
2015-12-29 22:06:09.164000,L8,317.93,318.63,307.86,301.66,315.69
2016-01-23 21:59:56.211000,L8,309.84,313.13,297.63,287.45,306.22
2016-02-24 21:59:45.021000,L8,317.84,318.73,304.18,301.97,313.83
2016-03-02 22:05:55.525000,L8,334.86,338.48,333.91,328.31,347.30
2016-03-11 21:59:42.538000,L8,316.08,315.55,303.11,300.15,311.02
2016-05-14 21:59:24.184000,L8,312.98,313.82,299.88,300.73,315.57
2016-05-21 22:05:38.418000,L8,313.07,315.15,299.73,302.77,318.54
2016-07-01 21:59:42.515000,L8,,,,296.21,315.38
2016-07-24 22:06:01.938000,L8,310.33,313.11,293.93,297.74,315.72
2016-09-10 22:06:15.488000,L8,328.91,326.28,314.03,327.99,326.84
2016-10-12 22:06:21.213000,L8,317.88,314.02,300.61,304.39,316.30
2016-10-21 22:00:12.043000,L8,322.40,317.66,306.95,310.77,316.72
2016-10-28 22:06:23.178000,L8,351.34,324.70,314.57,320.48,322.44
2016-11-22 22:00:11.776000,L8,320.02,318.19,304.45,308.14,315.72
2016-12-15 22:06:18.115000,L8,309.87,306.09,291.44,291.32,310.29
2016-12-24 22:00:05.447000,L8,311.74,313.23,299.39,295.87,309.33
2017-01-16 22:06:11.085000,L8,349.66,325.40,315.44,313.41,324.04
2017-01-25 21:59:56.835000,L8,377.57,326.85,316.38,310.48,324.25
2017-02-10 21:59:48.586000,L8,330.38,333.56,320.53,316.69,326.74
2017-03-14 21:59:34.845000,L8,319.79,318.04,302.56,297.38,312.33
2017-03-30 21:59:26.304000,L8,324.98,321.36,309.12,309.97,320.99
2017-04-06 22:05:33.966000,L8,311.11,309.60,294.52,297.62,310.60
2017-04-15 21:59:18.187000,L8,,,,,305.17
2017-05-01 21:59:07.812000,L8,319.11,315.85,305.78,302.55,313.19
2017-05-08 22:05:23.284000,L8,,,368.72,361.75,381.20
2017-08-12 22:06:04.307000,L8,359.47,362.51,361.59,365.47,382.57
2017-08-21 21:59:55.958000,L8,320.91,318.01,297.86,282.67,311.62
2017-08-28 22:06:08.010000,L8,302.66,312.40,291.12,,310.32
2017-09-22 22:00:01.938000,L8,322.40,320.20,308.61,309.81,318.94
2017-12-02 22:06:10.894000,L8,329.78,328.88,318.87,321.61,326.73
2017-12-11 22:00:00.576000,L8,328.92,322.94,310.47,307.80,318.50
2017-12-27 22:00:01.778000,L8,327.58,327.39,316.73,310.68,323.30
2018-01-28 21:59:46.257000,L8,325.71,323.46,313.14,304.66,320.33
2018-03-08 22:05:39.901000,L8,326.54,327.36,315.13,317.51,327.51
2018-03-17 21:59:24.088000,L8,324.77,325.16,312.70,310.78,326.99
2018-04-25 22:05:14.903000,L8,307.90,309.26,293.30,297.16,310.12
2018-05-04 21:58:59.019000,L8,284.09,318.54,314.04,321.75,328.49
2018-05-20 21:58:47.763000,L8,283.72,304.30,291.96,296.57,315.02
2018-06-05 21:58:37.907000,L8,,,,296.23,315.12
2018-06-21 21:58:49.257000,L8,,,,289.11,310.67
2018-06-28 22:05:04.262000,L8,315.32,319.03,305.96,307.65,320.26
2018-08-24 21:59:21.762000,L8,326.57,321.89,308.76,285.61,318.77
2018-09-16 22:05:39.825000,L8,308.79,313.67,295.88,,310.44
2018-09-25 21:59:32.810000,L8,325.71,328.00,313.76,300.50,322.49
2018-10-02 22:05:47.245000,L8,365.12,326.62,313.40,311.65,325.66
2018-10-18 22:05:53.709000,L8,319.79,321.30,306.94,308.51,320.14
2018-11-03 22:05:57.421000,L8,317.94,319.09,306.17,306.80,316.43
2019-01-22 22:05:50.255000,L8,307.32,304.96,296.75,291.61,308.08
2019-02-16 21:59:35.438000,L8,312.94,315.37,301.97,,309.34
2019-02-23 22:05:44.581000,L8,312.81,316.70,301.99,280.67,
2019-03-04 21:59:30.951000,L8,356.48,375.10,316.06,311.95,324.84
2019-03-11 22:05:38.980000,L8,326.87,324.80,314.68,306.77,323.07
2019-03-20 21:59:26.164000,L8,342.25,340.00,341.98,321.84,339.20
2019-04-12 22:05:30.743000,L8,312.82,316.40,301.09,283.66,316.54
2019-06-08 21:59:38.441000,L8,,,,,308.57
2019-06-15 22:05:51.895000,L8,311.24,308.61,298.85,301.05,317.24
2019-06-24 21:59:43.906000,L8,308.03,308.92,293.31,294.28,311.53
2019-07-17 22:05:59.094000,L8,357.58,366.58,333.59,345.62,391.41
2019-08-27 22:00:02.527000,L8,286.92,293.84,280.84,,
2019-09-19 22:06:20.269000,L8,324.16,325.34,310.86,310.64,326.57
2019-10-21 22:06:25.884000,L8,317.69,319.01,303.88,306.40,315.15
2019-11-06 22:06:24.678000,L8,317.38,318.50,303.02,304.75,313.98
2019-11-22 22:06:21.092000,L8,318.37,319.18,304.61,305.95,316.42
2019-12-08 22:06:20.730000,L8,,304.57,293.88,285.42,305.04
2020-01-09 22:06:13.711000,L8,313.59,314.31,300.65,287.40,311.52
2020-01-18 22:00:00.864000,L8,326.65,326.76,318.55,308.54,324.64
2020-01-25 22:06:09.569000,L8,306.61,314.66,298.99,,
2020-02-03 21:59:55.286000,L8,308.25,314.10,299.54,,
2020-02-10 22:06:04.888000,L8,311.33,317.50,302.43,284.64,315.18
2020-02-19 21:59:52.118000,L8,315.99,317.80,306.97,284.27,
2020-03-13 22:05:54.202000,L8,351.90,332.33,320.16,318.41,338.68
2020-05-09 21:59:15.004000,L8,,,311.02,305.97,326.68
2020-06-10 21:59:27.584000,L8,,,,281.53,310.42
2020-08-04 22:05:59.720000,L8,335.17,338.82,326.25,334.58,351.98
2020-08-29 21:59:59.665000,L8,,,,274.92,308.06
2020-09-21 22:06:18.848000,L8,314.62,317.15,301.86,298.24,314.48
2020-10-16 22:00:11.491000,L8,305.26,302.37,292.67,284.87,306.53
2020-12-03 22:00:12.476000,L8,317.86,317.23,307.14,303.34,315.84
2020-12-19 22:00:11.380000,L8,308.77,312.37,302.30,289.43,
2021-01-04 22:00:06.608000,L8,317.65,316.05,303.81,297.71,312.31
2021-01-20 21:59:59.829000,L8,324.21,325.16,312.90,304.86,319.56
2021-02-21 21:59:53.544000,L8,312.51,314.30,298.32,,
2021-04-01 22:05:48.357000,L8,327.20,328.53,315.22,315.06,325.45
2021-05-19 22:05:40.235000,L8,318.05,319.42,302.37,303.60,319.63
2021-09-01 22:00:05.226000,L8,318.09,318.45,306.10,294.06,315.26
2021-09-17 22:00:08.745000,L8,383.51,329.04,317.76,314.21,326.74
2021-09-24 22:06:20.847000,L8,305.73,307.42,293.70,,
2021-11-18 21:59:23.089000,L9,366.04,324.28,317.05,318.22,323.23
2021-12-22 22:00:09.882000,L8,315.64,314.78,303.12,299.96,312.55
2021-12-30 22:00:08.484000,L9,318.20,318.55,303.96,301.98,316.24
2022-01-07 22:00:05.789000,L8,315.71,315.87,304.58,296.55,311.45
2022-01-15 22:00:05.815000,L9,343.11,349.21,335.30,330.43,344.98
2022-01-31 22:00:07.787000,L9,313.57,316.49,305.92,286.73,314.70
2022-02-15 22:06:06.152000,L8,317.85,319.28,304.15,296.77,316.27
2022-02-16 22:00:02.239000,L9,313.37,314.81,300.96,288.59,310.39
2022-02-23 22:06:08.091000,L9,305.80,308.88,294.67,278.40,
2022-03-28 21:59:36.245000,L8,329.57,330.59,318.38,316.99,325.48
2022-04-13 21:59:41.496000,L8,309.66,307.28,294.91,,
2022-04-28 22:05:47.053000,L9,359.18,333.05,320.51,321.81,337.89
2022-05-07 21:59:32.291000,L9,307.99,312.68,295.50,282.82,310.36
2022-05-23 21:59:21.876000,L9,,,,273.05,311.58
2022-06-07 22:06:07.543000,L8,,,,287.43,315.02
2022-07-01 22:05:54.433000,L9,304.45,310.36,292.94,295.08,315.95
2022-07-02 22:00:06.048000,L8,,,,288.98,314.85
2022-07-09 22:06:16.329000,L8,,,,288.69,314.96
2022-07-25 22:06:23.647000,L8,334.04,339.26,329.11,340.02,342.48
2022-08-11 22:00:01.791000,L9,321.97,320.67,308.03,307.13,320.13
2022-08-27 22:00:05.491000,L9,,,,280.01,307.24
2022-10-06 22:00:26.730000,L8,407.66,404.73,299.91,298.75,313.96
2022-10-21 22:06:29.540000,L9,373.58,332.03,315.41,321.40,324.58
2022-10-22 22:00:27.201000,L8,321.54,322.06,310.48,311.66,318.40
2022-11-30 22:06:35.920000,L8,326.28,323.62,312.09,318.56,324.57
2022-12-24 22:06:26.081000,L9,353.42,326.87,321.43,323.16,329.99
2022-12-25 22:00:15.054000,L8,361.75,343.93,330.51,329.86,336.40
2023-02-18 22:06:13.995000,L8,,,,294.92,312.91
2023-02-19 22:00:13.172000,L9,329.63,325.57,316.75,317.55,324.05
2023-03-07 22:00:01.421000,L9,340.69,340.87,333.13,329.30,334.79
2023-03-14 22:06:11.235000,L9,311.44,310.50,293.85,298.14,311.11
2023-03-15 21:59:48.555000,L8,317.64,315.27,299.63,303.26,316.46
2023-03-22 22:05:52.850000,L8,322.88,324.44,308.87,312.00,320.09
2023-03-23 21:59:55.834000,L9,315.18,314.30,300.98,302.06,316.81
2023-03-30 22:05:59.281000,L9,313.43,314.80,298.18,300.17,314.18
2023-04-08 21:59:46.634000,L9,308.61,306.04,291.52,292.88,306.22
2023-04-23 22:05:33.182000,L8,305.53,305.38,292.30,292.57,307.70
2023-04-24 21:59:40.381000,L9,308.31,306.29,291.72,287.52,310.55
2023-05-25 22:05:20.631000,L8,,,,,304.80
2023-06-02 22:05:29.872000,L9,,,,,307.87
2023-06-11 21:59:13.590000,L9,326.39,343.11,315.95,317.73,327.22
2023-06-27 21:59:14.407000,L9,,,,,306.07
2023-07-12 22:05:44.275000,L8,,,,267.64,307.94
2023-07-28 22:05:50.970000,L8,320.33,320.81,307.71,307.14,321.66
2023-07-29 21:59:31.367000,L9,387.29,325.43,314.98,318.63,325.29
2023-08-05 22:05:47.142000,L9,,,,283.17,311.27
2023-08-14 21:59:37.575000,L9,320.28,316.83,306.38,303.43,317.09
2023-08-21 22:05:52.129000,L9,311.73,311.97,294.02,297.16,314.49
2023-08-22 21:59:50.611000,L8,330.88,329.24,317.66,323.76,330.71
2023-08-30 21:59:47.581000,L9,328.71,323.92,316.16,314.62,324.55
2023-09-07 21:59:49.917000,L8,308.47,310.41,295.16,296.10,310.31
2023-09-15 21:59:56.151000,L9,327.29,322.65,315.82,311.82,322.58
2023-10-01 21:59:55.343000,L9,332.28,323.56,314.82,316.23,324.35
2023-10-08 22:06:10.308000,L9,311.47,312.74,294.71,299.17,311.79
2023-11-01 22:06:14.963000,L8,308.17,302.25,289.18,291.19,310.26
2023-11-09 22:06:12.836000,L9,358.71,326.32,319.39,323.12,328.59
2023-11-10 21:59:59.383000,L8,305.30,302.15,291.79,294.76,304.38
2023-11-25 22:06:20.599000,L9,306.33,300.72,292.72,289.36,305.69
2023-11-26 22:00:05.887000,L8,326.93,319.52,311.09,309.82,318.28
2023-12-19 22:06:15.197000,L8,,,296.99,289.38,310.71
2023-12-20 22:00:11.701000,L9,322.97,317.71,310.00,306.41,318.34
2024-01-05 22:00:04.390000,L9,368.33,326.39,321.69,314.17,325.33
2024-01-28 22:06:18.213000,L9,306.06,302.27,296.54,282.02,
2024-01-29 21:59:53.657000,L8,313.14,313.66,298.02,295.17,310.41
2024-02-05 22:06:08.032000,L8,321.77,318.49,307.27,304.40,319.07
2024-02-29 22:06:11.471000,L9,364.70,328.63,319.09,321.50,327.96
2024-03-09 22:00:02.127000,L9,329.97,332.16,318.04,317.39,324.98
2024-03-16 22:06:11.528000,L9,313.04,315.17,301.12,297.93,314.58
2024-04-01 22:06:02.710000,L9,305.84,305.35,294.23,278.83,307.91
2024-04-09 22:05:37.411000,L8,307.72,304.37,295.26,280.26,
2024-04-26 21:59:28.878000,L9,323.96,322.41,311.54,304.02,323.83
2024-05-03 22:05:38.004000,L9,310.83,309.84,296.93,,
2024-05-04 21:59:10.225000,L8,,,,,303.15
2024-05-11 22:05:15.899000,L8,317.86,321.31,310.60,299.26,322.29
2024-06-20 22:05:06.981000,L9,309.94,307.84,295.79,286.48,313.64
2024-06-28 22:05:19.477000,L8,,370.96,396.56,381.78,380.91
2024-06-29 21:58:59.377000,L9,349.49,360.22,343.55,349.46,370.74
2024-07-07 21:59:13.270000,L8,,,,291.80,314.88
2024-07-22 22:05:28.427000,L9,306.80,309.65,295.17,296.06,313.03
2024-07-23 21:59:27.877000,L8,313.83,315.39,302.57,302.02,316.48
2024-07-30 22:05:39.076000,L8,315.00,313.81,294.60,,
2024-08-31 22:05:51.410000,L8,282.83,282.88,290.07,288.41,307.31
2024-09-01 21:59:36.380000,L9,305.84,306.17,292.63,290.19,307.36
2024-09-08 22:05:48.031000,L9,319.65,320.69,307.64,311.32,323.14
2024-09-17 21:59:40.801000,L9,317.14,317.93,305.15,307.54,317.45
2024-09-24 22:05:49.470000,L9,312.25,312.62,297.34,300.77,311.41
2024-09-25 21:59:43.418000,L8,398.38,399.61,370.03,373.68,367.70
2024-10-03 21:59:47.603000,L9,,,277.13,284.67,303.92
2024-10-11 21:59:51.003000,L8,308.17,305.95,292.89,296.00,306.50
2024-10-26 22:06:12.211000,L9,,,,299.16,314.35
2024-11-04 21:59:57.264000,L9,325.93,320.81,312.78,312.47,323.13
2024-11-11 22:06:03.683000,L9,300.79,294.60,290.40,293.50,307.47
2024-12-05 22:06:09.362000,L8,328.13,324.16,314.50,316.52,323.58
2024-12-14 21:59:51.646000,L8,366.22,327.75,318.32,316.49,324.37
2024-12-22 22:00:02.208000,L9,323.47,322.37,311.87,305.50,321.07
2025-01-06 22:06:06.570000,L8,315.64,317.35,303.27,300.92,317.76
2025-01-14 22:06:13.228000,L9,309.42,313.43,298.19,290.70,311.61
2025-01-23 22:00:02.662000,L9,318.97,320.34,306.07,300.44,317.72
2025-01-30 22:06:08.189000,L9,313.97,315.53,304.02,295.83,317.36
2025-02-07 22:06:05.260000,L8,306.49,313.03,295.83,282.28,305.11
2025-03-04 21:59:42.932000,L8,311.34,315.28,302.11,292.48,311.25
2025-03-19 22:05:54.855000,L9,286.08,,,,
2025-03-20 21:59:32.187000,L8,327.75,330.74,317.22,314.58,324.93
2025-03-27 22:05:40.953000,L8,365.53,322.81,307.79,303.65,321.82
2025-04-04 22:05:51.931000,L9,306.66,306.33,294.48,,
2025-04-05 21:59:29.736000,L8,304.89,306.91,295.37,,
2025-04-12 22:05:36.436000,L8,304.36,307.23,294.22,,
2025-05-06 22:05:42.584000,L9,304.25,306.70,292.30,,
2025-05-30 22:05:30.657000,L8,316.79,321.84,302.45,306.24,318.31
2025-05-31 21:59:17.709000,L9,321.94,321.40,306.52,307.54,322.33
2025-06-07 22:05:29.079000,L9,,,,283.22,310.05
2025-06-15 22:05:40.693000,L8,,,,291.10,312.86
2025-06-16 21:59:27.168000,L9,,,,295.78,311.73
2025-07-18 21:59:40.570000,L9,349.19,340.51,334.64,338.90,342.06
2025-08-02 22:05:57.944000,L8,313.38,315.94,301.86,303.20,318.56
2025-08-10 22:06:04.262000,L9,321.18,322.44,307.44,316.68,326.63
2025-08-19 21:59:57.672000,L9,382.10,327.51,315.39,321.09,325.22
2025-09-04 22:00:02.921000,L9,308.23,311.29,293.19,297.93,310.67
2025-09-12 22:00:00.269000,L8,317.24,315.76,299.23,307.32,318.09
2025-09-19 22:06:15.328000,L8,320.77,320.60,306.95,311.24,319.81
2025-09-28 22:00:04.806000,L8,324.32,318.73,305.75,309.79,319.24
2025-10-05 22:06:16.755000,L8,317.95,318.09,303.80,306.98,315.68
2025-10-14 22:00:07.657000,L8,361.43,363.14,357.78,354.00,371.37
2025-10-30 22:00:08.787000,L8,320.30,318.85,308.91,310.53,315.55
2025-11-06 22:06:19.899000,L8,329.06,325.61,318.33,322.20,326.55
2025-11-23 22:00:11.106000,L9,316.34,315.61,303.81,300.14,314.92
