dates,satname,nzd0483-0000,nzd0483-0001,nzd0483-0002
2019-11-13 22:14:57.837000,L8,334.93,330.25,307.97
2020-03-04 22:14:08.808000,L8,336.13,329.54,332.93
2020-03-04 22:14:32.767000,L8,338.44,333.02,340.33
2020-05-30 22:19:52.640000,L8,338.22,329.90,341.94
2020-06-08 22:13:47.789000,L8,340.53,332.81,375.84
2020-06-08 22:14:11.756000,L8,344.13,370.20,385.39
2020-07-10 22:14:03.489000,L8,337.04,326.52,335.30
2020-07-10 22:14:27.456000,L8,347.34,339.03,366.52
2020-07-26 22:14:08.414000,L8,337.25,328.60,350.03
2020-07-26 22:14:32.385000,L8,341.22,334.03,370.35
2020-08-27 22:14:44.105000,L8,332.31,325.64,300.47
2020-09-28 22:14:31.097000,L8,343.24,332.85,307.93
2020-10-14 22:14:32.849000,L8,338.66,333.47,332.70
2020-10-14 22:14:56.808000,L8,337.79,332.75,332.64
2020-10-21 22:20:43.598000,L8,340.87,332.96,334.89
2020-10-30 22:14:31.894000,L8,346.07,339.43,349.13
2021-05-26 22:13:54.830000,L8,341.08,388.49,
2021-05-26 22:14:18.793000,L8,341.03,388.45,
2021-06-11 22:14:01.803000,L8,337.80,384.35,396.35
2021-06-11 22:14:25.766000,L8,337.92,386.72,395.43
2021-07-13 22:14:07.279000,L8,347.42,340.92,380.08
2021-07-13 22:14:31.246000,L8,347.75,341.42,380.61
2021-08-05 22:20:29.025000,L8,328.81,324.79,305.60
2021-08-14 22:14:21.424000,L8,341.04,338.29,352.52
2021-08-14 22:14:45.391000,L8,341.32,338.28,353.12
2021-08-30 22:14:49.951000,L8,339.59,334.46,344.89
2021-09-06 22:20:38.920000,L8,338.49,333.67,341.65
2021-09-22 22:20:41.428000,L8,339.86,336.80,345.00
2021-11-18 22:14:56.496000,L8,336.98,333.17,307.63
2021-12-12 22:14:55.412000,L9,337.67,332.50,321.82
2021-12-20 22:14:31.987000,L8,337.29,330.57,307.26
2021-12-20 22:14:55.954000,L8,335.03,329.11,305.30
2022-01-04 22:20:39.854000,L9,350.76,387.62,
2022-01-20 22:20:39.315000,L9,338.26,333.29,331.24
2022-01-28 22:20:31.729000,L8,336.98,330.35,303.60
2022-02-06 22:14:44.088000,L8,339.76,333.38,341.28
2022-02-13 22:20:28.536000,L8,336.75,333.04,338.26
2022-03-17 22:20:17.747000,L8,335.12,329.40,304.27
2022-04-10 22:20:17.071000,L9,339.69,338.04,337.77
2022-04-27 22:13:58.302000,L8,340.71,331.73,335.30
2022-05-05 22:13:54.871000,L9,336.59,326.96,305.65
2022-05-05 22:14:18.830000,L9,343.61,334.68,371.29
2022-05-12 22:20:00.934000,L9,359.41,364.29,385.58
2022-05-21 22:14:07.318000,L9,355.84,345.55,
2022-06-14 22:14:22.918000,L8,349.87,390.64,398.13
2022-06-14 22:14:46.889000,L8,350.79,390.51,394.30
2022-06-30 22:14:27.385000,L8,343.86,337.07,382.82
2022-06-30 22:14:51.348000,L8,344.89,370.27,383.90
2022-08-09 22:14:22.241000,L9,337.57,334.79,341.03
2022-08-09 22:14:46.212000,L9,331.18,328.34,302.22
2022-08-25 22:14:50.743000,L9,335.36,329.08,332.22
2023-01-15 22:20:41.683000,L8,347.62,344.01,354.40
2023-02-17 22:14:37.295000,L9,338.27,331.29,335.40
2023-02-17 22:15:01.258000,L9,341.49,334.82,345.24
2023-02-24 22:20:39.496000,L9,340.76,330.77,349.00
2023-02-25 22:14:16.003000,L8,340.35,329.74,349.20
2023-02-25 22:14:39.957000,L8,340.06,329.61,347.71
2023-03-13 22:14:10.896000,L8,341.67,334.43,351.88
2023-04-21 22:19:54.366000,L8,335.37,387.97,393.38
2023-04-22 22:14:02.920000,L9,334.59,329.72,332.98
2023-04-29 22:20:07.951000,L9,342.73,335.47,348.76
2023-05-15 22:19:59.806000,L9,342.37,337.98,359.92
2023-05-24 22:13:40.953000,L9,336.05,329.87,336.12
2023-05-24 22:14:04.912000,L9,343.31,339.77,358.14
2023-06-01 22:13:31.049000,L8,343.60,340.38,346.86
2023-06-01 22:13:55.021000,L8,346.37,346.59,354.27
2023-06-09 22:13:36.654000,L9,359.22,362.95,381.38
2023-06-09 22:14:00.612000,L9,359.27,363.57,381.52
2023-07-03 22:13:51.195000,L8,344.28,340.12,372.64
2023-07-03 22:14:15.167000,L8,347.82,344.25,379.38
2023-07-11 22:14:12.102000,L9,346.93,343.26,347.57
2023-07-27 22:13:50.729000,L9,333.89,326.76,307.75
2023-08-12 22:13:59.156000,L9,338.14,333.73,339.54
2023-08-12 22:14:23.119000,L9,341.47,337.56,346.48
2023-08-20 22:14:11.307000,L8,341.03,333.74,343.49
2023-09-12 22:20:25.936000,L8,335.72,325.91,307.49
2023-09-29 22:14:14.607000,L9,337.28,331.27,329.77
2023-09-29 22:14:38.579000,L9,340.66,336.90,343.24
2023-12-10 22:14:21.153000,L8,346.96,345.15,354.19
2023-12-18 22:14:32.867000,L9,347.32,343.71,350.66
2024-02-04 22:14:31.487000,L9,338.31,333.02,337.71
2024-02-04 22:14:55.450000,L9,337.48,332.07,308.41
2024-02-20 22:14:19.830000,L9,339.64,332.87,340.64
2024-03-07 22:14:23.817000,L9,337.35,329.03,346.19
2024-03-07 22:14:47.781000,L9,341.29,333.94,373.25
2024-04-16 22:13:43.047000,L8,340.57,333.97,349.64
2024-04-24 22:13:49.993000,L9,342.19,334.87,372.19
2024-04-24 22:14:13.960000,L9,343.07,337.36,374.06
2024-05-01 22:19:59.525000,L9,338.42,333.28,335.57
2024-05-10 22:13:48.524000,L9,341.47,367.69,
2024-05-26 22:13:35.954000,L9,337.85,327.55,305.87
2024-05-26 22:13:59.921000,L9,344.46,337.75,371.12
2024-06-02 22:19:45.605000,L9,344.22,338.88,354.34
2024-06-03 22:13:17.413000,L8,344.40,334.42,359.40
2024-06-03 22:13:41.381000,L8,345.72,336.17,360.18
2024-06-11 22:13:30.022000,L9,338.68,328.51,333.61
2024-06-11 22:13:53.980000,L9,341.82,334.17,343.51
2024-06-19 22:13:49.014000,L8,338.23,331.59,331.44
2024-07-05 22:13:33.155000,L8,,,319.15
2024-07-05 22:13:57.118000,L8,340.22,392.61,
2024-08-30 22:14:23.037000,L9,334.20,324.15,303.33
2024-09-07 22:14:06.843000,L8,339.63,335.39,342.17
2024-09-07 22:14:30.806000,L8,346.04,345.48,370.06
2024-09-22 22:20:08.881000,L9,337.19,333.98,324.78
2024-09-23 22:14:06.459000,L8,341.78,336.28,343.50
2024-09-23 22:14:30.418000,L8,333.27,326.84,293.58
2024-10-09 22:14:09.304000,L8,338.66,340.13,365.68
2024-10-17 22:14:18.028000,L9,343.31,343.80,336.45
2024-11-10 22:14:13.424000,L8,338.35,335.73,339.03
2024-11-10 22:14:37.391000,L8,339.69,336.41,339.47
2024-11-17 22:20:26.561000,L8,334.41,333.04,304.11
2024-12-04 22:14:24.237000,L9,336.17,333.17,323.95
2024-12-04 22:14:48.196000,L9,339.60,337.84,336.98
2025-01-05 22:14:42.782000,L9,336.92,327.18,307.03
2025-01-21 22:14:25.000000,L9,341.54,337.74,360.57
2025-01-21 22:14:48.959000,L9,342.75,338.57,360.87
2025-04-03 22:14:16.015000,L8,332.45,329.39,300.14
2025-04-10 22:19:58.565000,L8,336.70,333.00,348.66
2025-04-27 22:13:56.565000,L9,335.59,382.15,
2025-05-05 22:13:36.375000,L8,341.99,338.13,359.36
2025-05-13 22:13:46.330000,L9,352.44,387.04,
2025-05-20 22:19:54.234000,L9,338.56,334.60,365.36
2025-05-21 22:13:39.816000,L8,338.64,337.94,373.68
2025-06-06 22:14:06.580000,L8,344.39,332.99,352.09
2025-06-30 22:13:55.516000,L9,345.43,337.06,368.70
2025-06-30 22:14:19.484000,L9,346.36,338.05,368.81
2025-07-16 22:14:00.743000,L9,337.03,329.98,345.98
2025-07-16 22:14:24.715000,L9,,327.38,341.31
2025-08-01 22:14:06.695000,L9,341.62,333.42,350.25
2025-09-02 22:14:23.256000,L9,332.08,330.51,335.14
2025-09-10 22:14:20.086000,L8,327.00,329.66,342.77
2025-09-10 22:14:44.053000,L8,330.37,330.44,345.16
2025-09-18 22:14:25.575000,L9,336.96,334.32,342.62
2025-09-18 22:14:49.542000,L9,339.18,337.04,348.47
2025-10-28 22:14:29.416000,L8,338.20,334.76,339.83
2025-10-28 22:14:53.375000,L8,334.34,330.06,305.71
2025-11-13 22:14:52.318000,L8,334.78,328.12,298.84
