dates,nzd0229-0000,nzd0229-0001,nzd0229-0002,nzd0229-0003,nzd0229-0004,nzd0229-0005,nzd0229-0006,nzd0229-0007,nzd0229-0008,nzd0229-0009,nzd0229-0010,nzd0229-0011,nzd0229-0012,nzd0229-0013,nzd0229-0014,nzd0229-0015,nzd0229-0016,nzd0229-0017,nzd0229-0018,nzd0229-0019,nzd0229-0020,nzd0229-0021,nzd0229-0022,nzd0229-0023,nzd0229-0024,nzd0229-0025,nzd0229-0026,nzd0229-0027,nzd0229-0028,nzd0229-0029,nzd0229-0030,nzd0229-0031,nzd0229-0032,nzd0229-0033,nzd0229-0034,nzd0229-0035,nzd0229-0036,nzd0229-0037,nzd0229-0038,nzd0229-0039,nzd0229-0040,nzd0229-0041,nzd0229-0042,nzd0229-0043,nzd0229-0044,nzd0229-0045,nzd0229-0046,nzd0229-0047,nzd0229-0048,nzd0229-0049,nzd0229-0050,nzd0229-0051,nzd0229-0052,nzd0229-0053,nzd0229-0054,nzd0229-0055,nzd0229-0056,nzd0229-0057,nzd0229-0058,nzd0229-0059,nzd0229-0060,nzd0229-0061,nzd0229-0062,nzd0229-0063,nzd0229-0064,nzd0229-0065,nzd0229-0066,nzd0229-0067,nzd0229-0068,nzd0229-0069,nzd0229-0070,nzd0229-0071,nzd0229-0072,nzd0229-0073,nzd0229-0074,nzd0229-0075,nzd0229-0076,nzd0229-0077,nzd0229-0078,nzd0229-0079,nzd0229-0080,nzd0229-0081,nzd0229-0082,nzd0229-0083,nzd0229-0084,nzd0229-0085,nzd0229-0086,nzd0229-0087,nzd0229-0088,nzd0229-0089,nzd0229-0090,nzd0229-0091,nzd0229-0092,nzd0229-0093,nzd0229-0094,nzd0229-0095,nzd0229-0096,nzd0229-0097,nzd0229-0098,nzd0229-0099,nzd0229-0100,nzd0229-0101,nzd0229-0102,nzd0229-0103,nzd0229-0104,nzd0229-0105,nzd0229-0106,nzd0229-0107,nzd0229-0108,nzd0229-0109,nzd0229-0110,nzd0229-0111,nzd0229-0112,nzd0229-0113,nzd0229-0114,nzd0229-0115,nzd0229-0116,nzd0229-0117,nzd0229-0118,nzd0229-0119,nzd0229-0120,nzd0229-0121,nzd0229-0122,nzd0229-0123,nzd0229-0124,nzd0229-0125,nzd0229-0126,nzd0229-0127,nzd0229-0128,nzd0229-0129,nzd0229-0130,nzd0229-0131,nzd0229-0132,nzd0229-0133,nzd0229-0134,nzd0229-0135,nzd0229-0136,nzd0229-0137,nzd0229-0138,nzd0229-0139,nzd0229-0140,nzd0229-0141,nzd0229-0142,nzd0229-0143,nzd0229-0144,nzd0229-0145,nzd0229-0146,nzd0229-0147,nzd0229-0148,nzd0229-0149,nzd0229-0150,nzd0229-0151,nzd0229-0152,nzd0229-0153,nzd0229-0154,nzd0229-0155,nzd0229-0156,nzd0229-0157,nzd0229-0158,nzd0229-0159,nzd0229-0160,nzd0229-0161,nzd0229-0162,nzd0229-0163,nzd0229-0164,nzd0229-0165,nzd0229-0166,nzd0229-0167,nzd0229-0168,nzd0229-0169,nzd0229-0170,nzd0229-0171,nzd0229-0172,nzd0229-0173,nzd0229-0174,nzd0229-0175,nzd0229-0176,nzd0229-0177,nzd0229-0178,nzd0229-0179,nzd0229-0180,nzd0229-0181,nzd0229-0182,nzd0229-0183,nzd0229-0184,nzd0229-0185,nzd0229-0186,nzd0229-0187,nzd0229-0188,nzd0229-0189,nzd0229-0190,nzd0229-0191,nzd0229-0192,nzd0229-0193,nzd0229-0194,nzd0229-0195,nzd0229-0196,satname
2003-03-16 21:48:34+00:00,356.47,340.09,,,,,358.68,355.38,356.85,,,,,,,354.67,,336.13,,353.44,354.28999999999996,345.16499999999996,342.12,338.69,347.355,335.735,331.53,,,328.15,,354.09,335.335,332.46500000000003,325.495,326.43,321.67999999999995,324.77,313.945,329.05,320.27,,,,,,,,,,,,,,,,,,,,,,,318.9,324.28,,,,,,307.73,,322.34,,,,,,,,,355.06,,336.53,321.11,,,282.68,,302.86,312.29,322.12,326.16,324.65,327.69,324.25,321.2,326.89,325.12,,334.925,333.94,329.2,317.73,312.47,323.93,328.83,315.47,329.87,331.36,352.11,335.19,298.755,292.59000000000003,348.33,319.41,333.6,328.03,324.14,319.37,319.67,,290.59,323.79,335.0,323.57,339.2,324.65,287.66,333.25,318.68,329.28,331.68,344.525,325.89,349.2,340.785,338.79,337.08,352.06,356.25333333333333,341.33000000000004,319.43,306.73,313.61,336.09000000000003,322.21,322.39,,347.71,348.76,,337.77,344.76,348.49,346.94,,345.67,276.47,280.01,280.17,278.72,283.13,331.03,330.245,327.88,340.07,323.9,328.16,334.95,298.13,307.71,307.91,338.485,359.74,364.01,360.98,361.26,,360.985,371.31,327.07,332.1,302.54,324.63,321.34,336.4,352.96000000000004,301.5,291.15,281.43,,289.8,292.32,297.27,295.18,,L7
2003-05-03 21:48:37+00:00,356.47,334.455,,355.53,331.63,338.29,352.635,354.8,364.28,357.76,349.36,,,,,354.67,,336.13,,353.44,343.31666666666666,349.18333333333334,334.16499999999996,333.74,340.24333333333334,332.74,331.32666666666665,334.93,327.65,325.33,,354.09,335.335,332.46500000000003,337.29333333333335,326.5366666666667,321.67999999999995,328.81333333333333,321.6766666666667,329.05,329.105,327.81,332.05,336.76,336.02,328.32,332.85,338.6,,,,,,,,338.36,335.6,333.73,322.98,325.0,318.03,335.43,321.61,319.195,321.64,324.48,,310.94,317.26,,316.235,,322.34,,325.41,318.01,,,,311.34,,318.78,319.95,319.69,315.92,,295.52,299.345,317.43,310.595,314.165,335.345,322.055,315.315,318.225,319.185,324.56,324.42499999999995,324.87,330.75,333.01666666666665,330.83,326.19,321.42,318.935,322.675,335.19,319.395,337.595,323.58500000000004,334.34000000000003,321.135,303.5466666666667,299.60999999999996,348.33,323.47,335.33500000000004,328.03,324.14,325.935,326.655,319.42,290.59,328.095,324.90999999999997,322.73,324.58500000000004,321.87,304.295,322.555,323.53499999999997,321.41499999999996,326.34000000000003,327.16499999999996,330.47,340.18499999999995,328.165,336.295,337.015,335.615,337.4733333333333,330.45666666666665,291.29999999999995,303.795,304.37,315.745,312.625,318.84000000000003,339.68,339.485,334.41499999999996,328.4,334.51,329.04999999999995,334.83500000000004,333.62,308.82,331.8,276.47,299.995,297.885,278.72,300.87,304.505,304.81,321.23,325.735,322.7,321.51,321.02,312.435,318.685,320.57000000000005,332.78999999999996,343.24,364.01,343.015,361.26,321.28,349.8866666666667,337.48,330.015,328.23,315.79,318.23,314.525,323.17999999999995,324.665,303.175,291.15,297.725,333.91,308.695,302.53999999999996,310.065,307.46000000000004,346.6,L7
2003-08-15 21:36:48+00:00,361.46,334.455,365.46,360.635,348.325,353.875,357.1066666666666,358.45,367.5466666666666,366.63,362.99,380.77,383.24,373.35,375.22,364.63,367.95,351.995,372.42,387.5,348.2,354.5733333333333,342.91999999999996,348.915,342.29999999999995,335.57666666666665,331.37,342.6,346.315,325.33,363.33,359.57,347.82,342.67999999999995,350.1133333333333,342.99333333333334,345.25,350.53666666666663,337.9266666666667,347.32500000000005,338.25333333333333,344.83500000000004,332.05,336.76,351.245,328.32,348.93,350.57000000000005,369.02,368.03,379.1,379.04,380.29,382.97,372.2,353.31,335.6,344.775,339.545,339.735,332.25,337.75,331.57500000000005,323.82666666666665,330.5466666666667,342.03499999999997,349.4,330.77,334.92499999999995,359.41,331.8866666666667,354.82,334.865,345.0,337.96000000000004,335.19,346.55,339.98,340.36,326.445,347.35,318.78,319.95,332.6466666666667,315.92,337.2,331.27,319.4066666666667,335.95500000000004,315.99666666666667,322.17333333333335,342.5733333333333,322.055,315.315,318.225,319.185,337.25666666666666,324.42499999999995,324.87,330.75,341.8933333333334,329.06,342.155,321.42,327.01666666666665,332.0566666666667,339.4766666666667,332.91333333333336,345.97333333333336,323.58500000000004,334.34000000000003,321.135,314.43,322.53333333333336,355.41499999999996,337.07,348.65000000000003,328.03,324.14,340.43333333333334,334.2366666666667,319.42,290.59,338.81,332.48333333333335,332.2966666666667,330.55333333333334,326.4,318.1333333333334,330.43,324.55333333333334,331.08666666666664,332.67333333333335,337.56333333333333,343.16,347.56333333333333,338.4766666666667,344.43333333333334,340.45666666666665,341.01,332.7966666666666,329.0133333333333,306.6033333333333,312.93333333333334,314.37333333333333,324.27,326.56666666666666,318.84000000000003,352.355,350.91999999999996,320.07,343.745,338.42,334.97666666666663,337.8433333333333,335.84666666666664,326.01,333.73333333333335,276.47,315.6566666666667,310.2,278.72,310.5566666666667,313.87666666666667,314.6566666666667,326.44,329.74333333333334,328.3933333333333,327.53000000000003,325.17333333333335,322.43,330.5566666666667,334.80333333333334,320.5899999999999,326.74,365.78,325.05,357.05,333.61,345.6566666666667,340.94,336.35999999999996,331.3,326.29333333333335,325.93666666666667,322.7,328.2366666666667,329.38000000000005,313.02333333333337,291.15,315.59999999999997,343.34000000000003,328.1466666666667,302.53999999999996,322.43666666666667,316.7,342.67,L5
2003-11-19 21:38:14+00:00,344.28999999999996,322.08,345.71,346.805,344.4,348.49,346.78499999999997,349.15999999999997,352.075,354.09000000000003,353.615,356.765,383.24,373.35,375.22,374.59,367.95,367.86,372.42,387.5,370.54,366.32,359.63,369.04,354.36,356.13,344.23,350.27,364.98,,363.33,359.57,351.55,361.4,364.32,367.34,370.67,371.95,359.37,365.6,356.55,361.86,,,366.47,,365.01,362.54,369.02,368.03,379.1,379.04,380.29,382.97,372.2,368.26,,355.82,356.11,354.47,346.47,340.07,341.54,333.09,348.36,359.59,349.4,350.6,352.59,359.41,363.19,354.82,347.39,345.0,350.51,352.37,346.55,339.98,340.36,341.55,347.35,,,358.56,,337.2,367.02,359.53,354.48,326.8,338.19,321.30499999999995,294.44,287.11,297.16,303.71,335.355,312.95,311.59,313.45,337.475,308.85,340.28,319.65,328.20000000000005,326.105,324.08000000000004,334.555,332.69,315.07,306.47,310.01,307.79,328.96500000000003,334.95500000000004,331.07,333.30999999999995,299.24,298.0,327.15999999999997,314.12,274.01,285.67,331.37,324.1,329.26,319.58500000000004,316.77,320.805,323.08000000000004,310.79999999999995,328.03999999999996,325.33,330.8,336.78,336.04999999999995,332.995,360.71,347.34,351.8,340.59,345.84,337.21,331.21,334.38,341.32,354.45,,365.03,370.58,,359.09,346.24,346.83,343.86,340.3,314.395,310.44500000000005,282.67,314.33500000000004,308.79499999999996,281.41,306.32,310.73,314.625,314.57500000000005,317.49,318.485,315.75,313.44500000000005,323.42,328.13,335.365,307.21,314.45,336.64,306.59,329.28499999999997,319.37,326.575,321.825,325.18,321.075,325.15999999999997,320.95500000000004,321.90999999999997,317.235,317.845,314.63,292.83,319.92,319.355,327.82500000000005,291.59,320.445,315.07500000000005,338.74,L5
2004-01-22 21:38:40+00:00,340.63,323.45,340.09666666666664,342.3233333333333,340.74666666666667,345.3766666666666,345.9066666666667,349.5733333333333,350.67333333333335,353.12999999999994,352.2,353.51666666666665,358.755,373.35,343.70000000000005,349.30499999999995,349.46500000000003,350.21500000000003,353.95000000000005,387.5,355.33500000000004,351.62,347.255,351.31,342.73,344.2,342.08000000000004,340.89,348.82000000000005,334.77,349.41499999999996,345.69,340.355,343.79999999999995,344.605,347.98,351.46500000000003,348.13,343.74,347.04,334.53999999999996,361.86,,,366.47,,365.01,362.54,345.615,351.22,356.615,359.0,360.52,362.21500000000003,363.935,354.96500000000003,335.31,345.66499999999996,345.485,341.77,335.735,325.885,324.05,326.05499999999995,332.815,339.365,332.69,330.27,334.655,340.375,342.06,335.14,329.49,326.2,326.63,332.725,346.55,321.28499999999997,340.36,341.55,326.415,300.49,,358.56,283.63,322.075,348.185,341.2,335.93,324.865,328.385,319.19,310.255,308.56,312.48,313.065,330.54333333333335,319.25,316.79499999999996,320.28,333.1166666666666,321.31,337.92333333333335,326.01,327.4066666666667,324.45666666666665,323.6466666666667,333.41,332.1333333333333,322.21500000000003,317.285,317.885,313.62,327.22333333333336,331.87,332.2133333333333,329.84999999999997,317.59000000000003,313.95500000000004,326.23,310.90333333333336,292.885,306.065,329.8933333333334,325.37,329.45666666666665,323.18333333333334,320.03,321.67,322.92333333333335,314.00666666666666,327.56666666666666,325.68333333333334,331.5366666666667,336.5366666666667,335.40000000000003,333.6933333333333,348.015,335.38,334.245,328.265,329.625,323.735,318.335,322.87,325.935,335.91499999999996,313.16,342.525,346.25,321.66,337.325,331.305,328.745,327.305,322.065,313.17,305.79333333333335,289.83000000000004,310.31,308.85999999999996,296.285,304.6466666666667,309.59,313.40333333333336,312.65000000000003,316.47,318.19666666666666,315.3433333333333,317.8966666666667,322.7,323.56333333333333,330.34666666666664,313.57,317.57,334.09,315.92499999999995,328.4533333333333,321.2366666666667,325.7633333333333,321.96,322.62333333333333,322.3833333333333,325.35999999999996,321.7633333333333,321.90999999999997,317.235,317.845,314.63,292.83,319.92,319.355,327.82500000000005,291.59,320.445,315.07500000000005,338.74,L5
2004-06-30 21:41:46+00:00,329.98,325.955,329.93,331.225,331.745,335.28,336.625,341.79999999999995,341.77,344.08,343.90999999999997,342.73,326.025,,312.18,324.02,330.98,332.57,329.19500000000005,,332.21500000000003,329.805,330.455,328.13,327.98,327.395,329.96500000000003,325.245,325.32500000000005,331.1,331.125,325.275,326.885,326.27,325.98,324.945,324.695,321.06,325.055,325.22,314.105,321.75,313.29,,,,,,322.21,334.41,334.13,338.96,340.75,341.46,355.67,341.67,335.31,335.51,334.86,329.07,325.0,311.7,306.56,319.02,317.27,319.14,315.98,309.94,316.72,321.34,320.93,315.46,311.59,307.4,302.75,313.08,,302.59,,,305.48,300.49,,,284.15,299.315,310.46500000000003,307.975,303.875,304.775,307.75,304.685,313.96500000000003,315.455,317.95000000000005,316.82500000000005,321.045,320.805,320.575,323.96500000000003,321.56,328.025,330.76,331.275,323.905,317.13,320.115,326.31,324.195,325.805,322.15,321.38,317.155,321.005,323.41499999999996,324.54499999999996,316.53999999999996,325.03,320.865,313.88,301.225,302.655,312.03,324.3,324.06,326.865,324.78999999999996,321.945,320.90999999999997,320.9,317.685,325.475,330.42499999999995,329.135,328.975,325.45500000000004,328.95,328.19,321.12,312.815,311.71500000000003,307.865,304.37,301.38,305.38,304.63,308.91999999999996,307.1,312.32,313.3,316.98,311.21500000000003,308.025,302.755,310.75,303.83,301.44500000000005,292.9,292.525,294.33,294.82500000000005,296.115,295.70500000000004,304.38,308.29999999999995,304.32,310.33500000000004,311.2,310.48,315.33500000000004,316.27,313.61,319.095,314.185,320.07,324.57,323.33500000000004,322.765,320.86,322.435,316.865,316.615,316.33500000000004,321.64,315.08,307.35,299.24,305.4,304.36,298.77,297.41,290.68,296.85,303.08,304.12,297.66,,L5
2004-10-20 21:44:28+00:00,326.65,327.09,330.99,329.09,330.05,331.41,329.1,333.2,335.67,336.95,338.45,338.44,317.78,,,,,,322.91,,324.3,322.69,326.03,321.65,321.695,319.57,317.885,315.245,315.53999999999996,324.66499999999996,321.095,318.745,319.885,326.34,327.07,321.27,317.13,317.81,322.0,321.96,315.68,321.75,313.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.67,291.68,291.58,293.08,290.37,286.62,289.175,286.65,296.755,295.825,299.045,306.39,313.745,311.6,313.32,314.565,313.005,313.82,322.15,321.67,316.05,313.1,307.58,312.39,311.03,313.245,309.65999999999997,312.0,307.02,311.21,310.53999999999996,306.0,300.12,309.32,304.625,298.91499999999996,290.73,287.27,291.59000000000003,314.0,313.405,317.73,314.01,310.88,314.47,312.14,306.33,316.125,325.16999999999996,316.745,317.55499999999995,314.485,316.53,317.975,312.96000000000004,307.3,303.1,301.125,293.49,293.315,293.095,294.515,295.47,301.04,304.62,304.68,312.3,306.87,299.68,294.85,,,290.645,285.635,287.44,284.255,280.355,282.28999999999996,284.03499999999997,297.865,298.47,295.4,298.70500000000004,301.61,299.06,302.195,309.885,310.20000000000005,312.205,306.76,315.04499999999996,315.12,315.11,313.545,312.03999999999996,313.24,308.13,309.32500000000005,306.24,312.03999999999996,306.54499999999996,306.11,298.44,302.135,303.20000000000005,297.47,294.55,290.21000000000004,293.525,297.03999999999996,299.78,299.865,,L5
2004-12-07 21:45:24+00:00,326.65,327.09,330.99,329.09,330.05,331.41,329.1,333.2,335.67,336.95,338.45,338.44,317.78,,,,,,322.91,,324.3,322.69,326.03,321.00333333333333,320.55,318.34666666666664,315.8,314.46,314.14,321.7133333333333,318.46,318.745,319.885,326.34,327.07,321.27,317.13,317.81,322.0,321.96,315.68,321.75,313.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.67,291.68,291.58,293.08,290.37,286.62,289.175,284.9533333333333,293.2833333333333,292.6433333333333,295.7766666666667,304.6033333333333,310.2133333333333,309.48333333333335,310.46,310.43333333333334,310.8966666666667,309.37,319.65000000000003,316.7166666666667,312.5133333333333,313.1,307.58,310.03666666666663,307.09,311.8,308.12,312.2366666666667,305.75,309.9266666666667,307.56666666666666,305.3233333333333,298.4533333333333,307.48333333333335,303.6766666666667,297.17333333333335,288.0466666666667,287.27,293.72333333333336,311.8666666666667,312.3833333333333,314.8066666666667,312.98333333333335,308.18666666666667,313.32666666666665,310.0466666666667,303.5133333333333,313.64000000000004,320.58,314.5733333333333,315.8233333333333,313.12,314.55333333333334,315.77666666666664,310.83666666666664,305.4766666666667,300.75,297.23333333333335,291.53333333333336,289.0366666666667,290.7633333333333,294.515,295.47,301.04,304.62,304.68,312.3,306.87,299.68,294.85,,,289.2033333333333,284.07,285.39000000000004,282.83666666666664,279.68333333333334,281.10999999999996,281.1133333333333,296.27666666666664,294.99666666666667,294.10999999999996,296.88000000000005,300.6333333333333,296.16,300.2366666666667,308.59666666666664,308.0266666666667,309.81666666666666,305.24666666666667,312.96666666666664,312.6266666666666,312.3766666666667,309.92333333333335,309.1766666666667,309.25333333333333,306.3,306.02000000000004,304.51666666666665,309.38,305.24333333333334,303.8066666666667,297.29333333333335,299.71666666666664,300.68,296.55,292.41333333333336,289.8933333333334,292.22333333333336,295.19,297.7633333333333,299.2766666666667,,L5
2005-01-24 21:46:06+00:00,324.56,322.84,323.9,324.43,324.73,324.33,332.94,330.92,332.09,332.09,339.33,338.9,,,,,,,,,,,,320.16499999999996,318.395,316.26,313.7,312.2,312.215,318.855,314.315,318.75,315.16,,,,,318.48,319.26,313.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.43,280.225,288.99499999999995,288.515,298.54,306.33,310.43666666666667,310.04333333333335,308.6366666666667,310.06333333333333,310.91333333333336,307.2866666666667,317.97,314.3733333333333,311.22,316.49,304.63,309.96666666666664,307.31,310.3566666666667,308.57,313.26,305.31,308.6666666666667,304.65000000000003,303.2866666666667,297.78,306.2733333333333,304.1566666666667,297.08666666666664,288.43,288.21000000000004,294.54,308.4866666666667,311.03333333333336,312.19666666666666,312.57,306.98333333333335,314.1066666666666,310.3866666666667,302.21666666666664,313.3066666666667,318.0,312.75666666666666,316.4066666666667,314.72999999999996,313.9866666666667,316.00666666666666,309.67333333333335,307.6433333333333,300.67,297.4266666666667,290.8866666666667,287.31,288.90333333333336,290.185,294.84000000000003,306.59,305.09,303.04,307.8,301.17,302.73,302.58,290.31,295.46,292.22333333333336,288.21333333333337,288.8066666666667,286.2133333333333,284.33666666666664,285.9566666666667,284.2833333333333,297.5233333333333,295.27,295.17,297.6066666666667,302.12333333333333,297.57666666666665,303.6566666666667,309.8333333333333,307.7366666666667,308.1933333333333,306.55333333333334,313.9266666666667,313.18333333333334,312.1933333333333,311.1366666666667,310.32,309.49666666666667,307.19,306.07666666666665,307.08,309.4166666666667,308.4266666666667,306.24,299.5133333333333,301.44666666666666,302.4266666666667,300.31666666666666,296.2933333333333,294.3733333333333,295.51,297.95000000000005,300.6933333333333,303.92333333333335,309.71,L5
2005-02-09 21:46:19+00:00,324.56,322.84,323.9,324.43,338.97,337.725,343.22,349.435,346.715,346.84,355.275,338.9,,,,,,,,372.2,364.51,372.08,361.68,337.1266666666666,318.395,316.26,326.2833333333333,312.2,321.5566666666667,327.53333333333336,314.315,318.75,315.16,,348.92,366.16,354.81,318.48,339.41999999999996,332.935,350.14,345.02,349.97,341.29,356.57,364.76,361.97,361.46,352.71,355.05,361.67,354.15,356.14,363.54,356.87,377.33,379.31,,,,,,,,,,349.73,,,,350.79,352.11,,,,357.51,342.56,,,350.88,335.34,332.41,348.8,358.7,,,,,,,313.995,296.8,305.03666666666663,288.515,311.6925,321.11,310.43666666666667,310.04333333333335,317.6025,315.5325,314.7575,312.5575,323.1375,314.3733333333333,325.3675,336.675,325.26666666666665,309.96666666666664,307.31,310.3566666666667,308.57,326.125,305.31,308.6666666666667,315.8125,303.2866666666667,312.355,318.2,315.22,297.08666666666664,288.43,288.21000000000004,294.54,308.4866666666667,311.03333333333336,319.69,317.66999999999996,316.02750000000003,314.1066666666666,310.3866666666667,302.21666666666664,313.3066666666667,318.0,312.75666666666666,329.59749999999997,314.72999999999996,328.20000000000005,316.00666666666666,309.67333333333335,307.6433333333333,312.8775,309.995,290.8866666666667,298.73749999999995,297.0425,300.21,302.9666666666667,319.255,319.385,319.31,319.22,317.84000000000003,328.21000000000004,315.07,311.27,312.84000000000003,299.9325,302.96500000000003,306.8475,286.2133333333333,284.33666666666664,298.05,296.4375,306.115,303.99,305.125,307.025,308.445,306.18,312.45,319.115,318.8125,319.6875,317.005,325.31,323.2575,312.1933333333333,322.9625,319.255,317.71,316.0575,315.6125,316.07,317.835,316.35749999999996,314.4675,308.455,308.97,311.915,308.97749999999996,306.28499999999997,308.015,308.405,310.495,312.5725,314.92,325.725,L5
2005-03-13 21:46:47+00:00,344.85,336.41999999999996,336.755,333.265,342.6466666666667,342.1266666666667,345.80333333333334,350.78999999999996,348.2333333333333,350.34666666666664,355.50666666666666,348.51,351.12,351.43,340.66,352.21,354.22,355.83,352.41,366.895,360.76,364.30499999999995,351.36,339.3325,327.1066666666666,325.05333333333334,329.1325,320.66,325.74,331.64750000000004,330.91,318.75,338.59000000000003,350.83,345.06,357.425,355.03999999999996,318.48,344.27,341.27666666666664,348.87,347.735,349.97,362.83500000000004,359.16499999999996,362.96500000000003,361.97,361.46,352.71,355.05,361.67,354.15,356.14,363.54,356.87,368.11,373.995,370.32,355.63,346.11,341.65,334.28,337.6,330.69,328.07,319.51,338.015,331.3,335.39,331.0,340.20000000000005,340.87,349.1,,337.26,347.525,335.95500000000004,320.63,318.76,335.28,329.755,330.96000000000004,345.82,337.205,,,,,,,318.7,304.985,314.755,288.515,317.492,326.37,318.2125,316.63750000000005,321.606,320.002,319.662,318.338,328.386,323.9175,330.908,340.53333333333336,331.115,321.26,319.6975,319.59000000000003,318.04,330.53000000000003,313.235,316.7725,318.688,309.51500000000004,315.866,321.36800000000005,320.256,305.96500000000003,288.43,303.70666666666665,301.845,317.325,315.095,324.82,322.27599999999995,321.22,323.3075,318.795,311.375,318.0475,324.66999999999996,319.02250000000004,331.36199999999997,324.41999999999996,332.744,322.77,318.6075,314.82,317.46799999999996,315.394,301.46000000000004,303.022,303.56,310.6675,308.1675,321.46999999999997,321.8233333333333,321.9266666666667,324.39000000000004,323.03333333333336,329.11,320.95666666666665,315.98,317.46,305.546,307.492,310.16600000000005,296.4425,284.33666666666664,305.21999999999997,303.28599999999994,310.268,309.884,311.13800000000003,312.974,312.48400000000004,310.702,316.364,322.38800000000003,323.548,324.534,321.924,328.86199999999997,327.342,320.1775,326.102,324.38,322.45,320.646,320.53000000000003,321.02,322.222,320.33000000000004,318.63199999999995,312.73400000000004,313.68600000000004,315.88800000000003,313.86199999999997,310.496,313.918,313.908,315.87800000000004,317.908,319.60200000000003,328.0366666666667,L5
2005-06-01 21:47:18+00:00,341.7966666666666,334.07,335.07666666666665,332.28333333333336,339.9775,338.8675,341.9225,347.2275,345.3375,347.5625,350.4,344.7,334.59000000000003,351.43,340.66,352.21,354.22,355.83,338.5,353.41333333333336,350.01,350.6499999999999,341.9666666666667,340.235,328.1566666666667,326.66,330.0575,323.41333333333336,326.6225,333.2675,334.78,323.39,342.615,333.82,338.6033333333333,344.9533333333334,342.27666666666664,319.395,339.125,336.5025,337.47,337.76666666666665,331.01,362.83500000000004,359.16499999999996,362.96500000000003,361.97,361.46,352.71,355.05,361.67,354.15,356.14,363.54,356.87,368.11,373.995,370.32,355.63,346.11,341.65,334.28,337.6,330.69,328.07,319.51,338.015,331.3,335.39,331.0,340.20000000000005,340.87,349.1,,337.26,347.525,335.95500000000004,320.63,318.76,335.28,329.755,330.96000000000004,345.82,337.205,277.92,279.97,286.39,293.63,290.49,286.03,322.5166666666667,308.6775,318.7675,291.895,320.38,328.162,321.095,319.3375,323.806,322.52799999999996,321.732,320.47999999999996,329.19,327.365,333.674,332.89,335.47,325.88,322.60749999999996,323.7225,321.5525,333.328,316.59999999999997,318.605,322.65999999999997,312.45,319.36199999999997,323.098,323.57399999999996,308.75,293.07,309.5833333333333,303.25,321.1925,318.9025,327.412,324.244,323.666,324.51,318.97,313.5875,320.99,326.645,322.8675,328.746,324.6,335.80600000000004,322.4475,321.5775,316.2,321.004,315.73199999999997,302.535,303.622,305.694,317.45000000000005,314.06333333333333,321.46999999999997,321.8233333333333,321.9266666666667,324.39000000000004,323.03333333333336,329.11,320.95666666666665,315.98,311.61,305.67199999999997,310.076,311.90200000000004,298.34,286.6933333333333,306.848,305.666,311.568,311.758,313.36,316.782,315.358,314.776,318.522,324.312,325.082,326.748,324.19,330.592,330.264,323.8775,327.822,325.36400000000003,324.536,322.35,323.214,322.294,323.998,321.238,319.322,314.04200000000003,314.96,316.606,315.264,312.428,316.462,315.592,318.61,320.09000000000003,320.304,328.0366666666667,L5
2005-07-19 21:47:39+00:00,338.2125,332.025,333.5875,331.935,338.37800000000004,336.26599999999996,339.202,343.754,343.22799999999995,345.162,346.84000000000003,341.40999999999997,334.59000000000003,351.43,340.66,352.21,354.22,355.83,333.2733333333333,346.4375,344.735,345.0125,336.575,340.4325,328.77666666666664,328.8333333333333,331.67,325.3233333333333,328.91,335.34000000000003,336.68,322.04999999999995,334.15000000000003,328.34999999999997,332.9675,338.47,336.6575,318.7733333333333,335.184,332.614,332.89750000000004,331.1625,331.01,362.83500000000004,359.16499999999996,362.96500000000003,361.97,361.46,352.71,355.05,361.67,354.15,356.14,363.54,356.87,368.11,373.995,370.32,355.63,346.11,341.65,334.28,337.6,330.69,328.07,319.51,338.015,331.3,335.39,331.0,340.20000000000005,340.87,349.1,,337.26,347.525,335.95500000000004,320.63,318.76,335.28,329.755,330.96000000000004,345.82,337.205,277.92,279.97,286.39,293.63,290.49,286.03,314.515,311.9775,322.21500000000003,298.905,323.768,330.62,324.04,321.3975,326.51599999999996,325.43,323.908,324.082,330.186,331.435,337.576,328.646,331.552,328.14750000000004,326.35749999999996,325.485,324.455,332.66999999999996,319.4125,320.2025,325.512,315.9825,321.272,325.182,325.392,313.185,300.11999999999995,306.27750000000003,298.675,323.0,321.13,329.416,325.83599999999996,326.276,323.7,318.97249999999997,316.48,323.98749999999995,330.08,326.1225,326.634,324.0575,336.92199999999997,326.1366666666667,326.5733333333333,320.99,327.2425,322.30249999999995,307.5066666666667,309.4075,310.5925,317.45000000000005,314.06333333333333,321.46999999999997,321.8233333333333,321.9266666666667,324.39000000000004,323.03333333333336,329.11,320.95666666666665,315.98,308.396,307.46999999999997,313.018,313.688,301.6825,289.93,309.75,308.152,312.91999999999996,314.966,316.13199999999995,320.31,317.23400000000004,317.592,320.784,326.358,328.132,329.91400000000004,328.398,333.53000000000003,333.866,326.9375,330.66400000000004,328.23400000000004,328.036,325.1,326.22799999999995,325.344,325.116,323.626,322.038,317.11800000000005,317.664,319.426,317.96000000000004,314.786,318.768,318.132,321.634,323.936,323.36,320.8575,L5
