dates,nzd0468-0000,nzd0468-0007,nzd0468-0008,nzd0468-0009,nzd0468-0010,nzd0468-0011,nzd0468-0012,nzd0468-0013,nzd0468-0014,nzd0468-0015,nzd0468-0016,nzd0468-0017,nzd0468-0018,nzd0468-0019,nzd0468-0020,nzd0468-0021,nzd0468-0022,nzd0468-0023,nzd0468-0024,nzd0468-0025,nzd0468-0026,nzd0468-0027,nzd0468-0028,nzd0468-0029,nzd0468-0030,nzd0468-0031,nzd0468-0032,nzd0468-0033,nzd0468-0034,nzd0468-0035,nzd0468-0036,nzd0468-0037,nzd0468-0038,nzd0468-0039,nzd0468-0040,nzd0468-0041,nzd0468-0042,nzd0468-0043,nzd0468-0044,nzd0468-0045,nzd0468-0046,nzd0468-0047,nzd0468-0048,nzd0468-0049,nzd0468-0050,nzd0468-0051,nzd0468-0052,nzd0468-0053,nzd0468-0054,nzd0468-0055,nzd0468-0056,nzd0468-0057,nzd0468-0058,nzd0468-0059,nzd0468-0060,nzd0468-0061,nzd0468-0073,nzd0468-0074,nzd0468-0075,nzd0468-0076,nzd0468-0077,nzd0468-0078,nzd0468-0079,nzd0468-0080,nzd0468-0081,nzd0468-0082,nzd0468-0083,nzd0468-0084,nzd0468-0085,nzd0468-0086,nzd0468-0087,nzd0468-0088,nzd0468-0089,nzd0468-0090,nzd0468-0091,nzd0468-0092,nzd0468-0093,nzd0468-0094,nzd0468-0095,nzd0468-0096,nzd0468-0097,nzd0468-0098,nzd0468-0099,nzd0468-0100,nzd0468-0101,nzd0468-0102,nzd0468-0103,nzd0468-0104,nzd0468-0105,nzd0468-0106,nzd0468-0107,nzd0468-0108,nzd0468-0109,nzd0468-0110,nzd0468-0111,nzd0468-0112,nzd0468-0113,nzd0468-0114,nzd0468-0115,nzd0468-0116,nzd0468-0117,nzd0468-0118,nzd0468-0119,nzd0468-0120,nzd0468-0121,nzd0468-0122,nzd0468-0123,nzd0468-0124,nzd0468-0125,nzd0468-0126,nzd0468-0127,nzd0468-0128,nzd0468-0129,nzd0468-0130,nzd0468-0131,nzd0468-0132,nzd0468-0062,nzd0468-0063,nzd0468-0064,nzd0468-0065,nzd0468-0066,nzd0468-0067,nzd0468-0068,nzd0468-0069,nzd0468-0070,nzd0468-0071,nzd0468-0072,nzd0468-0006,nzd0468-0002,nzd0468-0003,nzd0468-0004,nzd0468-0005,nzd0468-0001,satname
2007-02-13 22:09:11+00:00,,327.4666666666667,328.75,330.13,327.77,325.2,328.29333333333335,324.6333333333334,324.07666666666665,323.3566666666667,331.18333333333334,327.3833333333333,324.07666666666665,325.0466666666667,327.91,328.71333333333337,333.84000000000003,326.25333333333333,324.46333333333337,323.9533333333333,319.60999999999996,323.18333333333334,324.5933333333333,324.47333333333336,322.29333333333335,325.195,329.515,329.9866666666667,328.94666666666666,325.54999999999995,292.53,314.49,317.70666666666665,319.53333333333336,318.83666666666664,318.49666666666667,316.63,310.31666666666666,316.80333333333334,322.65999999999997,323.8833333333333,329.74666666666667,337.04,332.11666666666673,328.6066666666666,,,323.4733333333333,324.62333333333333,325.6366666666667,327.54,330.4833333333333,328.06,329.16333333333336,333.1666666666667,333.5133333333333,328.66,339.8,349.38,350.97,,,,,,333.54,328.99,334.41,331.28,331.12,328.15,328.74,,,321.18333333333334,333.83,,,,319.48,321.155,314.07,311.62,315.88,314.79,321.82,,,,331.0,,,,321.33,321.99,,325.7,320.21500000000003,,,,,,,,,,,,,,,,,,,319.8333333333333,326.885,330.9766666666667,330.0833333333333,324.35,,325.75,322.33,327.91,332.49,330.875,308.28,,,,,,L5
2008-02-16 22:04:45+00:00,,325.91,321.4,319.15,320.94,321.16,321.96,321.99,323.03,320.92,332.36,329.42,,328.68,325.88,329.19,325.34,317.7,314.45,312.08,312.44,318.0,315.38,325.88,324.5,329.25,332.82,326.85,325.96,320.93,,300.12,308.18,310.46,307.83,312.38,314.04,309.7,320.38,328.48,333.8,331.18,338.98,338.74,326.26,,,313.96,317.71,321.15,321.85,326.53,,,333.79,,339.86,,,,,,,,,,,,,,,332.18,,,317.09,329.87,320.21,315.97,311.97,,,313.03,311.93,,,,,,,,,,319.28,318.22,321.2,321.12,,324.24,,,,,,,,314.72,,,,,,,,,,,327.66,334.83,329.82,319.86,323.5,323.73,327.57,,,328.18,336.82,294.54,,,,,,L5
2008-10-29 21:57:48+00:00,,323.61,332.7,333.06,334.89,,334.84,334.24,324.74,319.47,325.19,321.2,323.48,325.9,324.05,328.82,,333.71,332.1,334.0,333.21,334.17,329.96,320.56,315.78,322.21,327.36,326.61,323.71,320.84,301.54,325.02,327.29,329.87,328.01,326.98,329.15,313.59,312.5,321.21,324.9,328.85,332.35,325.84,333.05,,,323.56,327.09,331.74,327.63,322.21,328.36,324.05,329.19,325.8,330.15,336.67,333.07,336.14,333.17,,,,,,,,328.7,328.26,330.52,328.16,,327.1,306.81,,,,,,,,315.49,312.98,314.66,,,,,,,,,,,,,321.86,,,,322.77,322.12,,,,,,,,,,,,,,312.99,324.55,331.32,329.93,,,,,,328.09,332.05,293.1,,,,,,L5
2009-01-17 21:59:20+00:00,,323.61,332.7,333.06,334.89,321.44,330.38,329.525,324.435,322.83500000000004,325.19,321.2,327.765,325.9,324.05,328.82,,333.71,326.845,329.07,327.745,328.595,326.54499999999996,322.53,319.38,322.21,331.645,331.83000000000004,327.99,320.84,305.95000000000005,322.84000000000003,322.83000000000004,325.595,323.885,321.165,324.19,314.53999999999996,314.47,321.21,330.44,328.85,332.35,325.84,333.975,,,323.56,322.705,331.74,325.25,322.21,328.36,324.05,329.19,325.8,330.15,336.67,333.07,336.14,333.17,,,,,,,,328.7,328.26,330.52,328.16,,327.1,314.355,,,,,,,,316.71500000000003,315.25,314.66,,,,,,,,,,,,,321.86,,,,322.77,322.12,,,,,,,,,,,,,,312.99,324.55,331.32,329.93,,,,,,328.09,332.05,302.71000000000004,292.76,318.64,,,313.61,L5
2009-12-03 22:04:43+00:00,,,,,,333.31,330.09,327.97,324.85,336.19,,,,,,,,326.03,324.13,326.54,325.7,327.22,323.05,333.84,334.73,,,,,337.21,306.32,324.51,320.72,321.25,318.53,317.88,319.56,326.04,329.5,335.96,339.78,342.33,,,337.28,,,321.02,321.89,,328.37,,,,,,,,,,,,,,,,,,,,,,,,325.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.04,,,,,329.16,334.03,,,,,304.51,,,,,,L5
2011-02-08 22:04:11+00:00,,319.45,323.72,319.75,321.38,326.05,333.66,332.89,333.42,335.1,339.72,335.35,323.85,320.97,319.98,322.03,321.16,318.36,318.41,319.1,327.8,329.28,331.96,334.22,330.2,337.36,333.65,322.5,321.64,314.57,,,,,,323.38,330.01,328.63,327.56,334.02,334.84,328.29,334.64,331.34,320.09,,,321.92,328.38,335.8,336.31,341.43,342.9,343.03,342.02,328.53,346.06,,333.93,338.47,334.61,337.16,,,331.7,343.02,,,,342.35,,343.13,,332.11,320.99,326.98,325.93,324.06,324.14,,332.79,,,,,,316.21,,319.63,320.12,,320.22,,,,,,,,,,,323.9,,,,,,,,,,,,,,321.42,327.26,320.97,321.39,320.39,325.15,340.47,341.6,,343.85,343.52,295.86,,,,,,L5
2013-06-05 22:16:15+00:00,,320.02,319.97,318.75,320.39,322.05,320.56,319.85,325.47,317.91,323.13,323.12,318.54,,,,,,,,,,,,,,,,,,,,,,,,,,321.18,,,,,,,,,,,,353.96,,,360.63,,,,,,,,,,,,,327.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.37,,,,,,317.1,,,,,,L8
2013-07-07 22:16:11+00:00,,320.02,319.97,318.75,320.39,321.3,319.615,317.925,325.08000000000004,318.25,322.995,321.44,316.57000000000005,315.77,321.51,319.44,318.66,314.48,318.04,312.65,311.14,314.43,317.06,313.93,318.77,317.67,315.44,319.92,316.17,,,309.49,305.21,307.63,294.86,298.28,310.69,305.77,315.145,319.64,321.66,326.18,330.55,321.17,319.66,,,314.08,313.91,311.78,334.755,320.09,322.37,341.0,322.55,320.5,330.98,331.24,331.39,333.84,334.14,335.15,334.21,332.27,330.85,328.35,327.645,332.72,325.65,329.37,327.49,324.03,327.31,311.36,320.8,322.8,320.95,318.77,314.19,315.99,313.54,313.66,309.52,310.4,308.16,307.82,307.53,308.36,310.8,314.84,320.0,317.42,315.58,316.1,317.58,317.0,315.44,316.93,316.37,315.98,322.54,322.08,331.27,326.43,,,322.99,329.17,325.88,,,321.42,,,323.44,328.26,317.49,321.76,318.31,319.01,319.1,333.225,321.67,324.78,325.5,324.92,327.91,317.1,,,,,,L8
2013-07-23 22:16:10+00:00,,320.13,318.265,316.805,319.73,320.99333333333334,319.4766666666667,317.61333333333334,323.66333333333336,318.19666666666666,322.7133333333333,321.0466666666667,315.78333333333336,315.34000000000003,320.63,319.235,318.31,314.53,317.665,312.23,313.73,318.735,317.12,313.68,312.05499999999995,316.22,316.255,319.625,315.78,,,308.46500000000003,304.14,307.55,293.605,300.705,310.445,301.855,313.50666666666666,319.87,321.64,326.09000000000003,329.53499999999997,321.25,319.66,,308.85,313.11,313.145,313.2,328.0,319.16499999999996,321.55,334.26666666666665,321.305,320.6,329.645,331.77,332.03,334.275,333.845,336.77,332.955,332.78499999999997,330.83000000000004,327.275,328.00333333333333,330.305,326.81,328.78,324.195,323.88,325.89,311.775,319.94,322.23,320.48,317.25,314.595,313.945,312.985,312.525,309.745,308.85,308.865,307.53,310.78,310.27,312.265,314.66999999999996,316.83500000000004,317.69,315.16999999999996,315.65,317.595,315.7,316.78499999999997,319.855,316.37,315.98,321.155,322.08,328.91999999999996,325.25,,320.07,324.82500000000005,326.635,325.15,,318.39,321.42,,,323.44,326.015,317.44,320.42499999999995,318.12,318.16999999999996,317.79,327.78,321.855,322.80999999999995,324.44,324.70000000000005,326.555,316.785,,,,,,L8
2013-09-25 22:16:04+00:00,,320.13,318.265,316.805,319.73,320.99333333333334,319.4766666666667,317.61333333333334,323.66333333333336,318.19666666666666,322.7133333333333,321.0466666666667,315.78333333333336,315.34000000000003,320.63,319.235,318.31,314.53,317.665,312.23,313.73,318.735,317.12,313.68,312.05499999999995,316.22,316.255,322.43333333333334,319.41333333333336,319.55,,308.46500000000003,304.14,307.55,293.605,300.705,310.445,301.855,313.50666666666666,319.87,321.64,326.09000000000003,329.53499999999997,321.25,321.56500000000005,,308.85,313.11,313.145,313.2,328.0,319.16499999999996,321.55,334.26666666666665,321.305,320.6,329.645,331.77,332.03,334.275,333.845,336.77,332.955,332.78499999999997,330.83000000000004,327.275,328.00333333333333,330.305,326.81,328.78,324.195,323.88,325.89,311.775,319.94,322.23,320.48,317.25,314.595,313.945,312.985,312.525,309.745,308.85,308.865,307.53,310.78,310.27,312.265,314.66999999999996,316.83500000000004,317.69,315.16999999999996,315.65,317.595,315.7,316.78499999999997,319.855,316.37,315.98,321.155,322.08,328.91999999999996,325.25,,320.07,324.82500000000005,326.635,325.15,,318.39,321.42,,,323.44,326.015,317.44,320.42499999999995,318.12,318.16999999999996,317.79,327.78,321.855,322.80999999999995,324.44,324.70000000000005,326.555,316.785,,,,,,L8
2013-10-11 22:16:05+00:00,,319.68,318.0566666666667,316.00666666666666,318.91,321.1425,319.34000000000003,318.0625,322.6625,318.25,322.5575,320.05,317.365,316.62333333333333,320.3666666666666,320.68,319.0466666666667,315.52,317.4166666666667,313.18,314.3633333333333,316.55,317.47333333333336,315.0266666666667,311.88666666666666,318.68666666666667,317.39000000000004,322.3675,319.31,314.775,,309.10999999999996,305.0566666666667,307.81666666666666,296.31,301.2366666666667,310.05333333333334,304.5833333333333,312.3325,319.92333333333335,322.48,326.4633333333333,329.54,321.56333333333333,319.5966666666667,,309.675,312.07,312.1566666666667,312.48,324.55,318.84666666666664,321.17,329.7525,321.37333333333333,320.2,329.2866666666667,331.34,331.1566666666667,334.275,333.845,336.77,331.59666666666664,331.50666666666666,328.41333333333336,326.16,327.395,328.8233333333333,326.0,326.21,322.9766666666667,323.93666666666667,325.89,312.6933333333333,319.8,322.23,320.5333333333333,318.49,315.33,313.99666666666667,313.4166666666667,313.1066666666666,311.43333333333334,312.06,309.23,308.59666666666664,310.62999999999994,310.27,312.3066666666667,314.51666666666665,316.7866666666667,316.32666666666665,314.61999999999995,315.5733333333333,317.595,315.7,317.3533333333333,319.855,316.37,316.735,321.155,322.08,328.91999999999996,325.25,315.35,319.525,324.82500000000005,326.635,325.15,314.63,318.39,320.555,,,323.44,326.015,316.2,319.69666666666666,317.84,316.26666666666665,316.3866666666667,324.5725,319.48333333333335,320.8733333333333,324.14000000000004,323.57,324.9433333333333,313.9766666666667,,,,,,L8
2013-12-30 22:15:37+00:00,318.98,315.33666666666664,317.1,314.635,318.17,320.84,318.9333333333334,317.46666666666664,321.7266666666667,318.3633333333333,322.3666666666667,319.0266666666667,316.97333333333336,316.62333333333333,320.26,319.985,318.3275,315.02,316.885,312.9575,314.1425,315.39,316.485,314.86,310.7525,315.59000000000003,315.8275,320.88800000000003,317.61,311.33666666666664,,308.23,299.9625,306.7925,296.85,298.3125,308.02,304.6225,307.0675,318.6,321.315,325.7625,328.555,320.8075,317.90000000000003,,309.675,310.8375,311.0575,311.375,315.14,318.41499999999996,320.725,319.64,320.985,319.8875,327.1075,329.8625,329.505,331.64666666666665,331.3433333333333,332.93,330.46999999999997,330.0525,325.82,323.74,325.9875,328.8233333333333,323.7075,324.2975,321.73,322.65250000000003,324.34,311.0425,318.385,319.81666666666666,318.58,317.3775,314.365,312.19,311.8725,311.195,310.0625,310.815,308.615,307.495,309.1925,309.84,311.35,313.22249999999997,314.625,314.3825,313.46,314.3825,316.19,314.0,315.47,317.8333333333333,316.58500000000004,316.32666666666665,319.9066666666667,319.14,325.2966666666667,322.3533333333333,313.71500000000003,317.84666666666664,322.07,322.68333333333334,325.15,313.79499999999996,317.69,319.2133333333333,315.86,,319.605,323.03999999999996,315.7225,318.515,316.40999999999997,314.3925,315.0375,315.8425,318.3025,319.8675,322.515,322.1925,323.34000000000003,312.415,,,,,,L8
2014-03-20 22:14:37+00:00,322.475,313.81333333333333,318.66999999999996,314.99,317.585,321.27,319.515,318.935,319.865,317.84000000000003,322.485,318.16999999999996,319.53,318.985,320.23333333333335,320.59666666666664,319.18333333333334,315.90000000000003,316.61,314.78999999999996,315.6133333333333,313.8833333333334,316.6133333333333,316.43333333333334,310.5133333333334,316.24666666666667,315.65000000000003,320.78000000000003,317.57000000000005,311.8975,306.92,308.7833333333333,299.6066666666666,306.9666666666667,302.35333333333335,301.56333333333333,307.68,309.00333333333333,306.73,319.1133333333333,322.3466666666667,326.2,328.31,321.4433333333333,317.64,,310.5,309.9033333333333,310.49,310.54333333333335,316.1666666666667,319.0733333333333,321.78333333333336,320.1666666666667,322.03666666666663,320.21999999999997,322.96000000000004,324.64000000000004,326.84000000000003,327.895,328.68499999999995,328.005,328.53999999999996,328.28333333333336,322.41333333333336,321.93333333333334,324.2633333333334,327.605,320.77666666666664,320.1666666666667,319.93333333333334,321.75666666666666,322.46000000000004,313.82,317.44,317.78999999999996,316.77,316.6433333333334,314.03,311.27666666666664,311.06,310.5266666666667,310.99333333333334,311.8766666666666,308.78999999999996,308.03000000000003,308.3433333333333,310.69,310.70000000000005,311.86333333333334,313.32,311.96333333333337,312.50333333333333,313.48333333333335,314.71000000000004,315.125,315.3066666666667,317.525,320.445,317.12,319.245,319.685,318.78999999999996,319.2,314.43666666666667,317.27000000000004,318.37,315.695,319.05,314.4266666666667,317.605,318.11,315.86,319.14,316.91999999999996,317.09,315.28333333333336,317.54333333333335,314.8,311.42,313.25666666666666,314.05999999999995,313.6933333333333,315.35666666666674,319.13,318.4,318.6666666666667,309.135,,,,,,L8
2014-08-11 22:14:15+00:00,329.425,317.415,319.49,316.135,319.30499999999995,321.845,319.725,319.155,322.65,319.21,322.955,318.79999999999995,318.115,318.78499999999997,321.05,320.635,320.55,317.145,318.38,316.765,317.85,317.90999999999997,319.42499999999995,318.45500000000004,314.405,319.815,318.825,320.01,315.555,312.45,306.92,311.13,306.175,310.27,303.67,313.02,312.035,312.53,311.33500000000004,323.28,325.115,328.635,331.975,324.19500000000005,319.83000000000004,316.35,314.62,313.335,313.9,313.28499999999997,317.765,321.08,323.985,322.85,324.11,321.43,322.61,323.375,328.645,330.67999999999995,332.54999999999995,332.28,330.55499999999995,330.54999999999995,327.525,326.01,326.43,329.07000000000005,323.96000000000004,323.51,321.96,323.1,325.40999999999997,316.67499999999995,320.25,321.87,318.975,318.08000000000004,316.745,314.29499999999996,314.365,314.475,315.11,315.04499999999996,310.655,310.57000000000005,311.65,314.995,314.84000000000003,312.04,320.48,317.53,320.185,316.045,317.985,323.14,318.71000000000004,322.485,327.94,327.04,322.625,323.82000000000005,319.53,321.84,315.88,319.725,321.685,316.61,319.05,315.69,319.12,322.67,325.85,319.14,321.69,,317.67499999999995,319.67,315.78999999999996,313.445,315.525,315.03999999999996,312.35,313.06,317.44,318.505,318.74,310.83000000000004,,,,,,L8
2014-08-27 22:14:17+00:00,328.2366666666667,315.6433333333334,317.68666666666667,314.4866666666667,317.2333333333333,320.12,318.06333333333333,316.96,320.9766666666667,317.32666666666665,321.68333333333334,317.33666666666664,316.02,316.93333333333334,319.26,319.61999999999995,319.33,315.5366666666667,317.04333333333335,315.39,316.0133333333333,315.42333333333335,317.14666666666665,317.2,311.22333333333336,319.18,317.35999999999996,319.16333333333336,315.18333333333334,305.2733333333333,306.92,308.94,298.89000000000004,308.3766666666666,294.73,307.6466666666667,309.1933333333333,310.67333333333335,310.00666666666666,321.76666666666665,323.63000000000005,327.7266666666667,330.43666666666667,322.87000000000006,315.62333333333333,316.35,311.515,311.5133333333333,312.5433333333333,311.79,315.28333333333336,319.64,322.02333333333337,321.34,322.6233333333333,319.33,321.3966666666667,324.24333333333334,327.63000000000005,329.8766666666666,330.80333333333334,330.8866666666667,329.12999999999994,329.75666666666666,326.0733333333333,324.25666666666666,325.25333333333333,326.81666666666666,323.0233333333333,322.1333333333333,321.43666666666667,323.3566666666666,324.8566666666666,313.1433333333333,319.26666666666665,321.5,318.71999999999997,317.34999999999997,316.43,313.9733333333333,314.01,313.99,313.4266666666667,313.59666666666664,309.8666666666667,310.2266666666667,311.43,314.4533333333333,314.21,313.26,318.0933333333333,317.02,317.74,315.6066666666667,317.93333333333334,322.2966666666667,319.15333333333336,321.16,326.9066666666667,324.27333333333337,321.87666666666667,323.5266666666667,319.80999999999995,320.775,317.315,319.1766666666667,321.24333333333334,317.065,318.8,314.09000000000003,317.0733333333333,322.99,322.425,319.14,321.93333333333334,319.81,315.9733333333333,318.23333333333335,314.4766666666667,312.05,314.04,314.25,311.5366666666667,312.56,316.30333333333334,318.1333333333333,318.65333333333336,308.87,,,,,,L8
2015-01-18 22:14:12+00:00,329.37,315.63,316.67999999999995,313.94500000000005,316.9,319.70500000000004,317.23,317.2033333333334,320.6966666666667,316.56,321.41333333333336,316.15333333333336,314.44,315.46000000000004,318.08666666666664,317.00666666666666,318.49333333333334,314.96500000000003,316.755,314.585,315.155,314.355,316.65,313.57666666666665,310.51500000000004,319.36,317.965,319.78,315.88,301.12,,308.22999999999996,294.71000000000004,308.15,288.66,305.045,307.865,309.895,309.38,321.30999999999995,322.9150000000001,327.725,330.765,322.50500000000005,314.125,316.35,311.515,310.98,312.04999999999995,311.42,314.59,317.5833333333333,320.43,320.63,321.96999999999997,318.97,321.7166666666667,327.06,327.57666666666665,328.8666666666666,329.76666666666665,329.78000000000003,327.56666666666666,327.1666666666667,325.04333333333335,322.6466666666667,324.7933333333333,325.55,323.97499999999997,321.81666666666666,320.9633333333333,322.88999999999993,323.95666666666665,309.29499999999996,319.26666666666665,319.42333333333335,319.605,316.69,315.18333333333334,311.6566666666667,311.7366666666666,311.57,311.47,313.62333333333333,310.93,309.04,312.9266666666667,313.17333333333335,314.2833333333333,311.92,316.17,315.2833333333333,316.3433333333333,314.8,316.3766666666667,319.65000000000003,315.9666666666667,318.94666666666666,328.31500000000005,323.6366666666667,320.5333333333333,323.70500000000004,318.065,318.23,317.26,319.595,321.775,317.52,318.55,312.49,316.5,322.99,322.425,,323.865,319.81,316.31666666666666,316.41333333333336,313.59,311.4433333333333,312.61666666666673,313.51,312.48,313.5933333333333,316.4566666666667,318.56666666666666,319.37,308.35,,,,,,L8
2015-06-11 22:13:28+00:00,,319.1,318.72,317.62,317.02,318.27,316.52,317.28499999999997,320.02,315.21000000000004,322.15999999999997,316.73,312.46500000000003,312.945,317.65,314.885,319.925,315.58,319.63,312.79,318.85,318.72,315.62,310.295,312.28,317.36,316.11,318.63,312.18,,,281.24,293.08,299.49,273.85,298.38,309.91,292.77,307.01,320.92,322.95,328.42,328.7,321.5,,,,313.03,312.2,312.31,315.82,317.545,320.375,321.665,322.42499999999995,319.77,322.78999999999996,325.91499999999996,326.91999999999996,327.345,329.135,329.02,327.08,324.53999999999996,325.4,323.84000000000003,326.265,332.32,326.86,323.78,320.555,323.645,323.07000000000005,315.18,318.87,318.45000000000005,321.04,315.53,312.445,309.28499999999997,309.28499999999997,307.67999999999995,308.73,310.17999999999995,311.775,308.195,312.225,307.99,311.625,312.255,312.65999999999997,312.605,312.71000000000004,313.62,315.18,314.49,312.86,318.365,323.1,321.65,320.69,,316.04,316.75,315.77,323.99,326.46,,324.64,,322.86,,,322.11,,325.98,317.745,316.235,313.13,312.22,310.935,311.845,313.535,316.15,317.395,316.955,317.96,316.63,,,,,,L8
2015-06-27 22:13:34+00:00,,318.71500000000003,321.14,317.695,320.105,321.095,317.8,317.1333333333333,321.76,317.2166666666667,322.1566666666667,317.6566666666667,312.7,314.7133333333333,318.61999999999995,316.3333333333333,319.62333333333333,316.99,320.925,315.35,319.19500000000005,318.135,316.71000000000004,315.3866666666667,316.04999999999995,321.0,318.07500000000005,318.85,313.34000000000003,,,284.055,290.755,299.88,281.615,301.24,312.725,294.71,312.29499999999996,321.68,323.44,328.78499999999997,331.12,324.84000000000003,294.93,314.81,314.32,315.485,314.645,314.08000000000004,317.6566666666667,318.9066666666667,321.33,322.8766666666667,322.81,320.01666666666665,324.7366666666667,329.1466666666667,328.39,328.46666666666664,330.1366666666667,332.21333333333337,328.0833333333333,327.69666666666666,327.1066666666666,326.30333333333334,328.73,334.345,331.565,328.4166666666667,322.97,325.8,323.98333333333335,318.17,319.34666666666664,319.6266666666667,319.46500000000003,315.91,314.8633333333333,310.8666666666666,310.5733333333333,309.34666666666664,311.50666666666666,311.4733333333333,311.4633333333333,309.2033333333333,312.5,309.2966666666667,312.77,314.57666666666665,316.12333333333333,315.23,313.01,314.9266666666667,316.37,316.96,315.18333333333334,320.5233333333333,326.54,321.65,322.8,329.46,323.08000000000004,323.20500000000004,315.77,322.99,326.46,,325.2,,323.415,,,322.11,,326.265,318.91333333333336,317.93,314.2866666666667,312.70666666666665,310.99,312.99,314.35,316.03000000000003,318.95,318.8533333333333,319.11999999999995,317.78999999999996,,,,,,L8
2015-07-29 22:13:49+00:00,328.86,317.36333333333334,319.81,315.92,318.45666666666665,320.2033333333333,316.58,314.1366666666667,321.43333333333334,317.16,321.43,317.06666666666666,311.7466666666667,313.12666666666667,318.2233333333333,317.1366666666667,319.3566666666666,316.21999999999997,319.45666666666665,314.91333333333336,317.28000000000003,315.73,315.95,318.1933333333333,310.2033333333333,316.84999999999997,317.1466666666667,318.2366666666667,312.59,309.58,,290.92333333333335,295.51666666666665,301.34999999999997,286.96333333333337,299.5233333333333,311.3066666666667,295.92,310.81333333333333,320.61333333333334,322.68333333333334,327.64000000000004,330.81,323.9433333333333,294.93,314.81,312.405,313.7233333333333,313.40000000000003,312.7266666666667,317.8566666666666,320.46666666666664,321.29333333333335,322.81,322.34666666666664,319.05,325.9166666666667,328.02,328.34,328.6566666666667,330.75666666666666,332.56,328.78,330.21,328.17333333333335,331.43,330.47333333333336,334.66333333333336,330.83666666666664,332.66499999999996,323.8633333333333,327.0933333333333,324.33666666666664,317.42,318.21,321.68,318.26666666666665,316.03999999999996,315.69666666666666,313.29333333333335,313.20000000000005,311.92,312.1566666666667,311.54,309.97999999999996,310.58666666666664,311.19666666666666,310.07666666666665,314.1566666666667,315.66,319.505,318.29333333333335,314.605,316.06666666666666,318.37666666666667,318.22666666666663,318.60333333333335,322.91,326.54,326.85,325.22999999999996,328.16499999999996,328.185,329.66,,322.42,326.46,323.51,326.16333333333336,,321.65000000000003,323.46,324.58,322.11,,326.59,317.5733333333333,318.7233333333333,314.3833333333333,312.78333333333336,310.6033333333333,313.2033333333333,313.6833333333334,315.71666666666664,318.6766666666667,318.7033333333333,318.9633333333333,317.3,,,,,,L8
2016-01-21 22:14:17+00:00,328.86,313.24,314.185,309.6,312.0,314.145,312.735,309.645,317.45,314.17,319.635,312.655,308.855,309.295,314.16999999999996,313.825,316.23,312.895,316.03,311.29,314.66499999999996,311.65,312.695,312.625,301.33500000000004,306.27,311.975,314.34000000000003,307.84,303.095,,304.66,305.03499999999997,302.975,299.64,297.825,303.45500000000004,299.69,306.83500000000004,314.20000000000005,317.21500000000003,324.77,327.63,320.575,313.17,,310.49,308.35,308.16,308.44,314.45500000000004,317.29999999999995,318.07500000000005,318.67999999999995,319.53499999999997,317.03999999999996,321.775,321.49,324.51,325.115,327.945,326.13,325.70000000000005,324.99,323.365,327.12,324.755,330.315,323.305,318.96,320.355,322.51,321.20000000000005,313.725,314.11,317.695,314.755,312.435,311.86,309.98,309.605,309.16499999999996,307.57500000000005,308.155,307.74,307.5,308.28499999999997,309.885,312.20500000000004,310.8,313.07,313.86,312.09,312.66,315.29999999999995,313.59000000000003,314.655,321.23,313.92,319.34,322.25,323.655,322.135,314.03,,319.205,319.56,320.54999999999995,322.695,316.99,317.61,318.88,320.78,310.2,314.45,327.24,314.185,315.43499999999995,310.78999999999996,310.48,309.705,311.655,313.005,314.6,316.03,316.33500000000004,317.625,310.65999999999997,,,,,,L8
2016-04-26 22:13:44+00:00,319.56,314.57,314.145,310.845,313.03999999999996,312.99,313.335,312.625,318.03999999999996,314.905,319.575,312.68,311.105,311.47,314.54499999999996,315.40999999999997,317.81,313.595,317.305,312.865,317.73,315.07,315.19,313.63,308.11,310.865,312.38,315.46000000000004,308.615,296.61,,282.17,305.08,303.35,298.38,297.96500000000003,306.015,304.545,308.5,316.115,319.22,328.14,327.58500000000004,321.08500000000004,312.85,,,310.605,308.435,309.995,316.795,318.065,319.46500000000003,319.84000000000003,321.1,318.25,323.14,324.995,327.73,327.20500000000004,329.99,327.325,328.915,324.45,324.5,320.59000000000003,323.18,329.065,321.23,324.69,319.65999999999997,322.02,322.885,314.16499999999996,315.81500000000005,316.63,315.82,313.56,312.24,308.985,309.1,308.52,309.33500000000004,307.67999999999995,308.535,307.175,308.255,310.385,311.43,310.94,314.015,312.98,313.48,312.45500000000004,316.13,315.15,313.825,321.53,313.92,322.65,320.485,320.44,321.74,318.255,321.08,318.23,319.56,321.99,317.3,316.99,318.035,314.3,316.98,310.64,315.61,317.94,315.775,316.445,311.595,311.585,311.19,312.57500000000005,314.47,317.275,319.67499999999995,318.525,319.495,307.025,,,,,,L8
