dates,satname,nzd0194-0000,nzd0194-0001,nzd0194-0002,nzd0194-0003,nzd0194-0004,nzd0194-0005,nzd0194-0006,nzd0194-0008,nzd0194-0009,nzd0194-0010,nzd0194-0011,nzd0194-0012,nzd0194-0007
2006-12-13 21:54:31.554000,L5,288.59,289.66,279.20,261.91,292.67,303.89,330.27,323.32,331.95,339.15,317.34,302.35,300.86
2007-01-30 21:54:48.635000,L5,249.60,,,,,,,,,,,,
2009-11-26 21:56:28.873000,L5,292.22,293.13,285.78,269.31,298.42,305.55,320.85,318.61,321.81,334.29,313.95,301.64,293.09
2009-12-12 21:56:37.955000,L5,,,,,,,,290.18,301.19,309.91,290.90,280.39,
2010-12-31 21:55:56.533000,L5,253.63,258.61,,,,,,,,,,,
2011-01-09 21:49:46.887000,L5,268.56,267.65,,,,,,,,,,,
2011-01-16 21:55:58.174000,L5,263.60,269.06,259.02,242.09,271.35,280.28,295.52,,,,,,264.14
2011-01-25 21:49:47.233000,L5,262.14,264.65,,,,,,,,,,,
2011-10-24 21:47:48.042000,L5,253.25,257.65,,,,,,,,,,,
2013-05-29 22:08:05.425000,L8,293.71,306.31,298.41,282.96,329.04,310.00,325.64,328.17,348.92,319.94,326.94,328.22,303.06
2013-06-23 22:01:46.719000,L8,287.83,300.06,287.52,270.18,308.14,307.89,322.39,327.20,348.57,321.39,321.97,301.33,270.36
2013-06-30 22:08:00.117000,L8,282.04,295.39,279.36,261.70,281.31,298.08,314.25,320.49,336.54,312.10,292.57,293.64,274.66
2013-07-25 22:01:49.952000,L8,271.79,274.38,257.52,238.40,259.51,283.90,299.24,,,,,,
2013-08-17 22:08:03.120000,L8,265.34,270.02,,,,,,,,,,,
2013-09-02 22:08:04.598000,L8,288.25,298.33,284.55,267.10,301.19,305.55,319.46,320.89,338.97,315.30,311.74,300.89,274.10
2013-09-27 22:01:43.236000,L8,278.21,289.84,276.08,259.81,280.68,297.46,312.36,316.95,332.61,313.50,298.15,289.87,261.24
2013-10-29 22:01:34.321000,L8,283.04,297.04,281.87,262.56,295.47,301.93,314.43,325.66,340.12,318.17,297.62,292.58,274.49
2013-11-05 22:07:46.855000,L8,283.07,289.53,281.29,264.98,286.35,299.77,315.12,318.45,342.89,313.58,297.80,292.96,274.29
2013-11-14 22:01:33.487000,L8,285.15,291.78,282.02,263.19,292.67,301.15,314.94,320.97,344.69,315.61,301.06,294.16,275.74
2013-11-21 22:07:37.752000,L8,281.85,288.53,279.70,261.67,285.78,300.66,313.13,326.31,341.10,313.32,297.52,292.02,276.08
2014-01-01 22:01:14.509000,L8,282.86,290.62,279.04,262.31,286.39,301.71,313.55,322.39,343.03,318.33,306.14,293.39,273.76
2014-01-17 22:00:59.983000,L8,288.84,300.62,285.29,268.29,302.51,304.80,319.54,324.76,339.35,322.95,302.88,296.72,281.76
2014-01-24 22:07:09.509000,L8,285.17,295.79,281.48,263.08,285.82,300.33,313.76,321.75,343.38,314.97,297.05,295.44,278.10
2014-02-02 22:00:53.662000,L8,277.97,281.38,270.60,250.90,270.45,290.29,307.56,,,,,,
2014-02-09 22:06:57.254000,L8,282.88,291.68,276.46,256.71,281.36,296.69,313.26,321.78,335.68,312.48,301.44,292.69,275.07
2014-02-25 22:06:44.447000,L8,283.59,290.48,275.60,258.04,287.18,299.18,312.89,317.26,335.58,312.66,295.78,292.84,274.05
2014-03-06 22:00:25.321000,L8,286.32,291.09,279.49,258.93,286.06,301.75,312.35,320.03,337.18,315.07,297.25,294.58,275.78
2014-03-22 22:00:13.558000,L8,267.98,273.41,,,,,,,,,,,
2014-03-29 22:06:15.961000,L8,281.50,288.73,277.39,256.57,273.14,297.18,312.92,322.17,341.77,312.59,296.63,295.22,267.87
2014-04-23 21:59:43.011000,L8,286.90,305.75,282.60,259.11,287.49,303.16,323.52,327.20,350.09,320.96,297.86,299.63,268.32
2014-04-30 22:05:46.536000,L8,285.85,301.14,285.35,260.50,292.79,302.74,325.33,326.83,347.33,324.16,300.88,300.67,270.63
2014-08-20 22:06:06.726000,L8,285.28,301.64,296.35,259.97,296.36,302.70,320.98,327.30,348.61,312.17,321.65,300.58,268.99
2014-09-14 21:59:59.788000,L8,285.53,295.76,287.76,262.91,292.33,302.35,314.83,325.88,347.35,312.94,298.41,297.16,271.62
2014-11-08 22:06:16.124000,L8,286.09,291.92,282.49,261.88,300.38,298.89,314.76,323.75,340.31,312.78,295.25,298.42,286.20
2015-02-28 22:05:48.437000,L8,285.80,298.11,276.93,256.71,279.58,297.70,314.60,322.33,345.45,311.75,296.91,295.03,279.45
2015-03-09 21:59:30.556000,L8,282.66,290.70,276.48,256.42,285.53,299.45,314.28,318.43,332.86,315.55,292.56,294.69,274.08
2015-04-10 21:59:13.702000,L8,286.13,294.26,279.32,258.02,288.12,303.89,315.33,321.36,343.48,316.68,294.64,297.25,276.74
2015-05-12 21:58:53.078000,L8,289.62,299.14,288.82,260.94,288.83,304.27,323.30,322.98,351.99,314.42,297.98,302.02,276.31
2015-05-19 22:05:04.672000,L8,286.72,296.34,285.89,263.28,303.11,304.11,323.66,323.09,344.18,313.05,295.55,301.98,279.38
2015-06-04 22:05:12.611000,L8,271.61,276.04,257.58,236.23,260.03,,,,,,,,
2015-07-22 22:05:37.569000,L8,286.67,301.05,289.06,268.70,307.86,304.46,324.70,326.78,348.12,317.74,320.56,304.54,273.54
2015-08-23 22:05:48.569000,L8,285.70,293.49,280.94,259.01,289.48,299.17,315.81,326.73,351.59,312.51,319.03,296.74,270.07
2015-12-29 22:06:09.164000,L8,285.85,294.77,287.63,262.12,293.67,300.80,316.58,323.72,334.16,311.67,295.85,294.98,282.01
2016-01-23 21:59:56.211000,L8,286.13,291.03,283.43,261.31,290.98,305.44,320.82,321.08,341.43,318.86,300.38,294.50,280.15
2016-02-24 21:59:45.021000,L8,287.55,293.69,283.76,267.31,298.65,305.58,323.21,322.93,339.94,319.30,300.61,298.62,281.77
2016-03-02 22:05:55.525000,L8,289.40,299.54,289.35,274.69,309.89,308.29,327.45,324.57,343.01,325.89,318.80,307.25,280.75
2016-03-11 21:59:42.538000,L8,279.13,282.06,269.47,252.23,270.39,292.11,309.24,309.62,329.66,309.41,277.12,,257.98
2016-05-14 21:59:24.184000,L8,293.48,303.60,298.58,288.94,318.82,309.17,328.18,328.66,352.10,330.36,329.15,317.96,305.32
2016-05-21 22:05:38.418000,L8,287.71,296.82,287.97,265.57,299.35,302.91,319.01,321.49,343.51,311.95,300.51,305.28,279.32
2016-07-01 21:59:42.515000,L8,286.99,298.64,288.91,275.74,307.59,307.75,324.67,324.95,356.17,318.98,311.09,306.81,279.86
2016-07-17 21:59:49.332000,L8,289.05,299.22,286.26,260.90,301.34,326.19,321.62,325.58,358.85,319.56,307.46,302.95,275.22
2016-07-24 22:06:01.938000,L8,288.04,300.55,290.84,263.44,302.05,303.51,320.49,325.73,346.79,318.33,320.02,306.87,271.87
2016-08-18 21:59:57.052000,L8,288.25,295.85,283.00,261.89,299.44,303.96,319.90,339.35,360.80,315.38,301.41,299.00,275.79
2016-09-10 22:06:15.488000,L8,282.71,290.47,282.36,259.15,289.84,296.79,313.58,325.28,344.45,311.05,292.78,292.70,270.13
2016-10-12 22:06:21.213000,L8,281.51,295.41,286.78,276.91,298.58,300.58,316.66,322.06,350.65,312.39,296.77,296.40,274.74
2016-10-21 22:00:12.043000,L8,286.33,297.27,288.33,268.50,303.72,304.97,317.50,322.53,338.34,316.53,301.76,297.69,277.83
2016-10-28 22:06:23.178000,L8,265.44,271.92,260.38,242.46,262.64,,,,,,,,
2016-11-22 22:00:11.776000,L8,284.58,295.73,290.13,269.17,306.00,302.81,315.09,325.59,342.01,315.47,296.84,296.02,281.29
2017-01-16 22:06:11.085000,L8,286.38,294.94,285.35,265.87,299.86,302.28,324.11,323.48,338.21,313.30,298.39,296.05,280.99
2017-01-25 21:59:56.835000,L8,288.37,296.16,287.98,263.73,299.58,303.83,318.76,323.91,346.02,317.03,300.19,298.24,281.41
2017-02-10 21:59:48.586000,L8,286.07,293.63,281.87,261.97,287.61,303.09,316.97,316.78,341.67,315.73,296.63,293.95,276.06
2017-03-14 21:59:34.845000,L8,293.39,304.92,295.63,274.07,306.06,329.26,330.14,329.43,349.05,347.91,313.37,332.47,328.81
2017-03-30 21:59:26.304000,L8,286.09,296.12,284.45,264.82,287.16,303.43,320.57,323.28,342.75,319.87,298.08,298.97,272.43
2017-04-06 22:05:33.966000,L8,284.32,294.30,284.46,261.87,287.85,299.75,318.13,320.25,346.21,315.23,293.38,295.34,271.89
2017-04-15 21:59:18.187000,L8,263.41,,,,,,,,,,,,
2017-05-01 21:59:07.812000,L8,292.15,302.78,288.14,275.42,308.36,306.49,323.58,320.39,338.72,315.08,306.55,303.53,274.19
2017-05-08 22:05:23.284000,L8,288.38,301.23,288.01,270.05,299.83,302.36,319.21,323.03,345.90,314.02,297.31,302.90,271.44
2017-05-24 22:05:34.407000,L8,287.26,297.39,285.28,268.35,304.18,303.61,321.33,325.42,350.42,315.15,294.71,301.62,267.84
2017-06-09 22:05:42.375000,L8,415.05,318.72,288.41,275.41,302.72,303.74,322.83,319.67,346.08,312.48,299.93,302.82,269.91
2017-07-11 22:05:50.423000,L8,307.64,313.50,302.75,306.71,331.96,331.24,339.47,339.81,352.79,347.97,331.67,335.71,348.30
2017-08-05 21:59:51.079000,L8,280.02,285.54,269.52,253.40,272.92,291.14,306.57,,,,,,
2017-08-21 21:59:55.958000,L8,289.27,296.35,280.81,269.26,306.79,306.90,325.13,324.64,356.71,315.82,301.00,304.15,273.51
2017-09-22 22:00:01.938000,L8,289.06,295.81,282.87,270.00,307.04,307.85,321.99,329.28,345.96,320.44,301.82,299.94,276.52
2017-11-16 22:06:16.377000,L8,290.48,299.15,291.19,280.85,317.06,313.22,326.24,328.23,350.94,329.96,314.52,315.08,314.59
2017-12-02 22:06:10.894000,L8,283.80,289.59,278.66,262.55,289.38,299.58,314.64,317.94,336.86,314.02,295.35,293.69,276.54
2017-12-11 22:00:00.576000,L8,287.58,291.82,278.12,262.31,294.22,306.87,320.34,323.00,334.28,318.90,303.08,300.30,284.33
2017-12-27 22:00:01.778000,L8,285.95,292.90,277.78,262.36,290.14,303.03,317.36,324.38,342.76,320.18,301.18,294.68,278.02
2018-01-28 21:59:46.257000,L8,,,269.96,249.44,268.51,292.73,315.64,306.40,317.18,308.72,286.61,284.85,263.35
2018-03-08 22:05:39.901000,L8,285.33,293.11,280.88,268.65,286.59,302.47,320.00,321.82,342.81,314.72,297.85,297.94,278.32
2018-03-17 21:59:24.088000,L8,285.55,294.71,270.43,257.73,282.37,299.05,315.40,316.10,331.57,313.36,295.83,294.21,274.09
2018-04-18 21:59:07.664000,L8,284.70,,259.50,254.59,279.62,298.10,314.13,316.53,329.64,309.37,288.89,289.59,266.15
2018-04-25 22:05:14.903000,L8,287.99,296.65,288.11,274.59,304.11,302.21,321.14,325.24,343.83,315.72,297.58,301.33,274.90
2018-05-20 21:58:47.763000,L8,302.32,305.64,302.34,290.82,325.46,317.73,331.95,326.59,347.38,329.93,322.59,328.11,326.36
2018-06-05 21:58:37.907000,L8,275.02,277.33,259.45,242.66,260.74,286.22,304.64,305.60,321.62,301.64,274.63,283.58,
2018-06-21 21:58:49.257000,L8,289.85,298.95,284.60,266.17,306.35,308.22,324.26,325.43,357.65,322.02,304.52,304.67,271.28
2018-06-28 22:05:04.262000,L8,289.93,303.43,288.43,272.31,320.83,307.82,325.63,326.14,349.10,315.48,319.16,314.56,278.98
2018-07-23 21:59:04.706000,L8,290.48,298.67,287.91,263.27,289.38,306.07,324.33,325.03,354.19,321.01,300.90,301.72,268.69
2018-08-24 21:59:21.762000,L8,312.85,305.24,304.44,295.22,316.79,313.34,328.69,330.15,353.80,332.13,322.19,325.37,285.88
2018-09-16 22:05:39.825000,L8,299.38,304.74,304.39,294.64,321.49,314.44,329.60,330.25,348.32,324.96,302.20,300.17,294.65
2018-09-25 21:59:32.810000,L8,307.60,300.75,291.63,285.69,313.58,308.35,322.50,327.51,349.25,318.38,306.22,302.68,280.20
2018-10-02 22:05:47.245000,L8,285.54,292.26,286.84,274.25,294.16,300.89,316.63,322.15,350.21,312.50,296.38,292.62,273.30
2018-10-18 22:05:53.709000,L8,285.93,293.95,283.89,272.49,291.74,298.82,313.01,323.78,344.83,313.77,297.00,296.09,274.94
2018-11-12 21:59:47.452000,L8,,,377.18,277.54,302.67,310.14,352.64,331.47,348.11,326.33,313.68,310.36,346.49
2019-01-22 22:05:50.255000,L8,283.58,290.23,278.58,262.00,286.96,297.11,313.10,307.08,333.60,308.98,292.36,291.68,281.36
2019-02-23 22:05:44.581000,L8,280.17,285.01,270.49,253.19,270.48,293.92,310.94,313.78,293.07,,,,265.65
2019-03-04 21:59:30.951000,L8,287.84,293.42,278.55,263.12,286.23,305.29,320.24,325.32,340.51,316.61,300.94,296.50,276.52
2019-03-11 22:05:38.980000,L8,290.09,297.98,285.63,266.21,301.47,305.48,323.01,324.55,341.44,317.87,302.33,304.32,281.63
2019-03-20 21:59:26.164000,L8,289.09,293.89,279.64,262.31,286.74,304.62,322.08,321.09,337.71,315.10,301.05,297.93,279.21
2019-04-12 22:05:30.743000,L8,293.29,302.56,290.05,269.78,308.59,309.34,325.50,328.01,347.88,330.95,309.53,308.32,281.92
2019-06-08 21:59:38.441000,L8,290.16,301.41,286.97,268.71,298.27,306.48,324.24,323.49,345.66,316.06,301.85,310.09,280.83
2019-06-15 22:05:51.895000,L8,287.82,302.57,288.32,270.18,309.69,306.64,323.70,330.44,358.30,330.35,306.67,311.84,281.13
2019-06-24 21:59:43.906000,L8,291.66,302.22,292.49,270.91,309.72,310.62,329.02,327.00,362.75,328.97,309.01,319.34,282.54
2019-07-10 21:59:47.381000,L8,292.67,302.79,289.94,274.69,312.75,310.28,328.57,328.85,355.78,332.76,309.41,316.20,279.61
2019-07-17 22:05:59.094000,L8,296.24,310.87,302.48,277.03,318.21,316.48,329.04,335.13,357.14,334.34,328.43,331.07,319.25
2019-08-02 22:06:05.991000,L8,291.12,302.49,286.26,268.52,300.82,306.73,327.02,328.34,345.41,321.31,302.74,309.23,278.65
2019-09-19 22:06:20.269000,L8,289.26,298.44,283.20,267.86,302.23,306.61,319.22,326.67,349.15,317.80,301.60,304.51,277.16
2019-10-21 22:06:25.884000,L8,321.58,319.34,324.71,309.78,369.09,373.89,353.55,335.85,352.97,336.80,344.89,330.10,323.26
2019-11-06 22:06:24.678000,L8,284.65,289.52,278.00,260.04,293.03,300.52,313.84,324.92,333.11,314.94,300.49,293.70,274.25
2019-11-22 22:06:21.092000,L8,286.17,294.18,283.41,265.29,300.39,300.82,313.93,325.27,334.05,313.81,301.31,297.96,277.27
2019-12-08 22:06:20.730000,L8,290.11,295.98,286.83,263.73,285.49,302.50,314.58,324.91,342.16,314.91,302.61,294.79,276.57
2020-01-09 22:06:13.711000,L8,286.28,293.07,283.13,262.20,289.40,302.32,317.92,323.08,342.34,315.03,299.51,294.01,275.91
2020-01-18 22:00:00.864000,L8,288.59,298.08,283.19,261.86,290.97,304.36,321.01,323.61,338.21,318.82,303.13,294.70,278.06
2020-01-25 22:06:09.569000,L8,287.64,294.61,283.36,264.19,284.85,301.49,315.11,320.21,340.65,315.22,301.12,294.52,273.73
2020-02-10 22:06:04.888000,L8,289.66,296.75,287.62,271.34,292.73,304.13,317.28,323.31,344.66,315.62,303.57,298.35,276.50
2020-02-19 21:59:52.118000,L8,287.36,291.25,277.37,259.87,283.71,302.53,316.51,321.03,332.99,318.60,301.45,292.90,274.36
2020-03-13 22:05:54.202000,L8,288.04,296.77,286.13,262.17,291.40,303.51,318.79,324.17,347.15,313.87,301.72,296.78,277.55
2020-09-21 22:06:18.848000,L8,294.05,302.12,285.96,269.83,309.48,305.43,319.52,323.69,339.84,314.83,304.20,300.89,280.07
2020-10-16 22:00:11.491000,L8,300.30,302.75,296.70,276.06,314.18,309.94,327.81,328.52,348.30,324.32,310.51,306.78,282.91
2020-12-03 22:00:12.476000,L8,294.70,302.60,295.91,276.89,313.50,307.71,320.39,323.39,337.16,321.42,313.93,304.03,283.76
2021-01-04 22:00:06.608000,L8,294.59,302.57,292.94,272.45,293.23,306.71,321.62,324.21,339.41,319.83,310.05,300.18,283.52
2021-01-20 21:59:59.829000,L8,302.17,303.69,298.39,274.36,309.48,309.24,322.84,326.22,344.67,322.73,311.91,299.99,280.87
2021-02-12 22:06:07.348000,L8,289.79,297.63,284.80,265.88,289.45,304.64,318.09,322.21,342.25,317.41,304.70,299.13,280.10
2021-02-21 21:59:53.544000,L8,,,,,,,,,273.79,302.99,286.84,283.18,
2021-04-01 22:05:48.357000,L8,292.41,298.89,289.63,266.74,300.46,305.10,318.79,321.59,342.14,316.18,304.61,300.61,276.66
2021-05-03 22:05:32.764000,L8,292.85,302.49,294.87,268.46,311.54,306.72,321.91,325.92,343.88,315.15,307.13,304.54,277.77
2021-05-19 22:05:40.235000,L8,293.81,306.24,295.68,271.67,313.52,310.17,324.22,327.21,347.83,327.38,310.12,311.67,279.63
2021-06-29 21:59:44.847000,L8,275.69,280.77,,,,,,309.55,325.11,302.16,277.68,280.05,
2021-07-31 21:59:54.645000,L8,274.47,277.38,,,,,,300.47,314.47,302.07,274.14,274.60,
2021-08-16 22:00:00.606000,L8,290.36,299.59,281.71,253.47,293.72,302.77,320.95,325.92,344.51,315.29,295.99,299.09,271.58
2021-09-01 22:00:05.226000,L8,287.62,297.75,281.11,255.39,288.89,305.30,319.68,324.60,344.22,315.68,297.79,296.71,269.70
2021-09-17 22:00:08.745000,L8,285.93,297.24,284.86,257.03,292.12,303.32,318.83,325.06,344.11,315.51,295.62,297.28,270.68
2021-09-24 22:06:20.847000,L8,287.44,300.51,289.72,259.39,302.64,302.77,316.80,322.00,342.00,313.75,294.48,299.66,275.41
2021-10-19 22:00:17.158000,L8,290.25,306.21,291.57,265.80,305.99,305.73,319.99,326.18,347.13,325.47,305.84,302.38,281.11
2021-11-20 22:00:11.610000,L8,289.51,299.95,289.50,270.36,306.80,306.89,315.35,324.75,344.87,315.54,302.98,299.35,281.60
2021-12-22 22:00:09.882000,L8,461.83,298.13,279.70,264.06,289.31,296.45,313.63,320.83,,314.58,300.15,292.78,283.89
2021-12-30 22:00:08.484000,L9,288.72,302.33,286.53,265.33,295.26,303.34,315.62,323.97,339.73,315.64,301.39,296.02,280.58
2022-01-07 22:00:05.789000,L8,289.58,296.30,286.05,268.91,297.98,304.91,321.85,322.01,340.35,319.74,302.44,296.87,282.61
2022-01-15 22:00:05.815000,L9,289.44,296.61,285.96,270.08,297.46,305.99,324.13,321.68,338.87,321.22,301.60,295.17,280.77
2022-01-22 22:06:18.213000,L9,,,,,,,,,,,,274.10,
2022-01-30 22:06:10.369000,L8,286.48,296.47,282.51,260.69,293.38,302.74,315.45,319.88,335.86,313.73,297.61,296.69,280.72
2022-02-15 22:06:06.152000,L8,288.07,301.47,287.19,262.31,299.69,303.74,317.77,324.24,345.22,314.27,299.51,303.99,280.83
2022-02-16 22:00:02.239000,L9,290.13,301.22,290.30,269.29,303.46,307.97,324.03,326.36,342.88,317.08,303.37,302.47,283.37
2022-02-23 22:06:08.091000,L9,287.35,297.23,284.49,262.88,293.81,303.21,314.61,323.92,344.80,315.05,298.03,299.89,279.01
2022-02-24 21:59:52.897000,L8,288.23,296.73,284.12,263.43,297.94,306.69,317.90,321.52,338.91,315.69,299.95,299.93,281.12
2022-03-04 21:59:52.753000,L9,292.15,298.43,287.71,268.15,303.62,308.62,323.23,324.64,348.12,322.01,300.75,300.70,283.11
2022-03-27 22:05:58.509000,L9,278.28,282.64,267.86,248.35,267.99,284.37,257.14,,,,,,
2022-03-28 21:59:36.245000,L8,466.33,298.45,294.19,268.55,301.17,304.36,320.06,318.39,322.74,317.95,300.16,296.91,283.64
2022-04-13 21:59:41.496000,L8,292.71,300.35,289.96,265.43,302.38,307.93,320.85,322.30,342.06,318.60,299.70,301.28,280.95
2022-05-23 21:59:21.876000,L9,296.22,307.93,297.25,273.74,314.54,315.51,335.05,328.48,349.79,332.18,307.97,311.81,284.41
2022-05-31 21:59:50.726000,L8,274.48,279.32,260.10,243.31,262.48,286.83,302.80,,,,,,
2022-07-02 22:00:06.048000,L8,292.51,304.06,293.67,270.60,308.97,308.93,327.06,325.80,343.94,325.43,301.77,307.61,279.89
2022-08-02 22:06:07.308000,L9,297.10,305.59,309.46,273.15,313.76,313.00,333.12,325.83,350.71,321.49,348.22,327.82,283.71
2022-08-03 22:00:18.311000,L8,305.53,322.93,327.74,310.34,371.15,345.24,348.44,340.32,355.87,341.15,353.22,348.14,347.35
2022-08-10 22:06:32.253000,L8,289.46,301.17,289.10,265.64,298.89,308.43,326.70,325.84,346.36,315.49,335.45,308.12,279.60
