dates,nzd0194-0000,nzd0194-0001,nzd0194-0002,nzd0194-0003,nzd0194-0004,nzd0194-0005,nzd0194-0006,nzd0194-0007,nzd0194-0008,nzd0194-0009,nzd0194-0010,nzd0194-0011,nzd0194-0012,satname
1999-08-12 21:52:44+00:00,,252.04,,,238.54,272.86,290.62,,316.33,,281.43,280.5,265.7,L7
1999-10-15 21:52:49+00:00,,262.375,270.42,244.75,248.63,276.28499999999997,297.71000000000004,237.68,313.4,,290.8,280.89,265.7,L7
2000-02-04 21:52:37+00:00,,265.9,267.355,241.745,252.42666666666665,278.6333333333333,298.88000000000005,241.75,309.65333333333336,,293.93666666666667,279.21666666666664,268.35,L7
2000-03-14 21:58:35+00:00,,266.7133333333333,267.355,229.96666666666667,250.04999999999998,276.09999999999997,296.94,241.75,306.31500000000005,290.38,294.69666666666666,276.07,266.53,L7
2000-05-26 21:51:48+00:00,245.3,257.93666666666667,264.29,205.21,245.71499999999997,263.0133333333333,286.50333333333333,245.82,302.16,290.38,288.91333333333336,273.46500000000003,255.75666666666666,L7
2000-08-05 21:57:08+00:00,245.3,250.42999999999998,,188.445,231.41,252.85500000000002,279.145,,,290.38,283.265,271.06,243.97333333333336,L7
2000-08-14 21:50:56+00:00,257.63,264.39333333333326,289.86,188.445,231.41,252.85500000000002,279.145,,323.97,290.38,288.82666666666665,281.76,252.16000000000003,L7
2000-10-17 21:50:01+00:00,257.63,270.3333333333333,281.125,170.48,257.73,260.895,287.495,254.06,317.83500000000004,325.6,294.68,286.36,254.365,L7
2000-11-09 21:56:21+00:00,257.63,270.3333333333333,281.125,170.48,257.73,260.895,287.495,254.06,317.83500000000004,325.6,294.68,269.78666666666663,250.01200000000003,L7
2000-12-20 21:50:16+00:00,261.43,274.8766666666666,281.125,,243.425,269.135,301.5,254.06,317.83500000000004,325.6,300.61,270.5875,255.92200000000003,L7
2001-01-05 21:50:16+00:00,261.43,275.5225,276.44666666666666,,243.425,269.135,301.5,254.06,317.83500000000004,315.105,301.4066666666667,274.342,258.62833333333333,L7
2001-01-12 21:56:30+00:00,261.43,278.198,276.44666666666666,,243.425,269.135,301.5,254.06,317.83500000000004,315.105,301.4066666666667,274.342,258.62833333333333,L7
2001-03-10 21:50:10+00:00,261.02,275.092,269.83666666666664,,249.70333333333335,273.2233333333333,301.5,251.89499999999998,311.7,323.59999999999997,302.17333333333335,273.974,262.316,L7
2001-06-05 21:55:40+00:00,259.52,275.79,268.56,,245.69,269.16499999999996,,249.73,,322.59999999999997,302.625,284.3233333333333,268.445,L7
2001-06-21 21:55:29+00:00,261.6566666666667,279.7975,271.46999999999997,,257.58,280.80499999999995,298.06,249.73,325.07,324.83,301.4166666666667,289.29333333333335,270.58500000000004,L7
2001-06-30 21:49:12+00:00,261.6566666666667,275.432,271.46999999999997,,257.58,280.80499999999995,298.06,249.73,325.07,307.225,295.82,284.165,265.77,L7
2001-09-09 21:54:36+00:00,258.98333333333335,269.64666666666665,274.52,,254.025,280.525,299.15999999999997,,322.73,291.85,292.52666666666664,285.50333333333333,263.7125,L7
2001-09-25 21:54:28+00:00,259.0875,270.0825,270.78333333333336,249.26,254.025,280.525,299.15999999999997,,322.73,291.85,294.3275,286.615,264.9,L7
2001-10-11 21:54:09+00:00,259.0875,270.756,268.5775,249.985,253.6966666666667,278.63666666666666,299.0133333333333,238.82,321.29333333333335,291.85,295.86199999999997,286.615,264.9,L7
2002-01-24 21:48:42+00:00,260.26,274.6375,266.64250000000004,251.9333333333333,254.09500000000003,277.85,299.49,238.82,319.405,,301.14250000000004,293.78999999999996,271.97999999999996,L7
2002-01-31 21:54:50+00:00,259.6266666666667,273.26599999999996,262.47200000000004,248.89,252.26666666666668,274.43333333333334,297.01000000000005,238.735,312.32,291.44,299.548,289.11749999999995,270.495,L7
2002-02-25 21:48:47+00:00,255.27000000000004,272.30833333333334,253.885,238.048,242.29000000000002,265.3825,287.3525,233.33666666666667,312.32,290.96500000000003,297.13166666666666,285.65999999999997,268.994,L7
2002-06-01 21:48:28+00:00,247.58333333333334,271.2025,230.64000000000001,230.09,234.80666666666664,251.93666666666664,278.4533333333334,230.595,304.21,289.5733333333333,290.125,281.98249999999996,267.0,L7
2002-06-24 21:54:28+00:00,246.16750000000002,269.07399999999996,228.33800000000002,228.01749999999998,228.3125,258.82,278.4533333333334,230.595,307.88666666666666,294.96750000000003,291.11,282.53999999999996,264.494,L7
2002-08-27 21:54:00+00:00,251.9666666666667,273.0,236.35666666666665,221.8,226.14,264.72499999999997,284.93,,326.71666666666664,298.97,292.34666666666664,287.59666666666664,264.03666666666663,L7
2002-10-07 21:47:33+00:00,255.51,275.5725,245.27249999999998,221.8,236.17333333333332,270.1933333333333,293.65999999999997,,326.71666666666664,315.41333333333336,294.345,285.3875,266.015,L7
