dates,satname,nzd0130-0000,nzd0130-0001,nzd0130-0002,nzd0130-0003,nzd0130-0004,nzd0130-0005,nzd0130-0006,nzd0130-0007,nzd0130-0008
2014-06-17 22:05:20.950000,L8,346.82,351.73,345.34,349.20,349.74,338.67,343.20,330.12,351.16
2014-06-17 22:05:44.904000,L8,347.54,352.44,345.83,349.99,350.27,339.46,344.44,330.73,351.78
2014-07-03 22:05:26.160000,L8,338.56,349.04,343.47,340.25,338.82,318.64,329.48,,
2014-07-03 22:05:50.119000,L8,343.63,268.21,228.81,208.18,343.44,331.30,335.42,307.63,343.43
2014-07-26 22:11:43.162000,L8,348.28,350.37,344.15,343.96,344.04,331.50,324.87,324.18,338.40
2014-08-20 22:05:42.763000,L8,364.25,369.72,365.43,371.54,356.61,351.08,350.13,341.59,355.14
2014-08-20 22:06:06.726000,L8,402.92,391.85,389.83,390.30,389.82,392.65,409.02,,
2014-10-30 22:11:58.859000,L8,357.69,358.91,352.21,357.85,355.93,348.26,339.05,333.94,348.72
2014-11-08 22:05:52.173000,L8,353.78,363.29,357.98,362.14,353.09,339.53,332.58,329.66,340.06
2014-11-08 22:06:16.124000,L8,353.59,362.70,357.47,362.00,352.49,339.45,332.34,329.63,339.84
2014-12-01 22:12:00.318000,L8,,401.66,392.74,387.39,381.41,379.04,399.91,375.75,384.53
2015-01-02 22:11:50.958000,L8,,402.36,388.34,398.90,388.72,388.52,402.61,390.40,389.49
2015-02-28 22:05:24.487000,L8,368.58,399.91,394.26,390.11,397.60,403.92,402.21,399.51,389.65
2015-02-28 22:05:48.437000,L8,379.27,399.27,393.68,389.44,396.83,403.63,402.11,399.44,388.49
2015-03-07 22:11:30.209000,L8,179.88,174.92,175.43,112.59,,,332.98,326.69,333.48
2015-03-16 22:05:13.611000,L8,398.01,391.08,378.07,393.47,396.23,406.38,393.69,379.72,386.01
2015-04-01 22:05:01.841000,L8,,,,,,,387.45,388.63,396.45
2015-04-24 22:11:08.401000,L8,398.12,391.38,381.43,374.29,367.41,370.94,363.77,369.86,381.00
2015-05-10 22:10:52.487000,L8,344.66,347.50,340.71,338.71,344.58,332.78,330.70,325.18,343.10
2015-05-19 22:04:40.718000,L8,346.61,349.80,342.55,342.10,346.20,335.61,335.55,325.78,340.92
2015-05-19 22:05:04.672000,L8,345.73,349.45,342.23,341.27,346.02,334.84,334.63,324.85,339.57
2015-06-20 22:04:57.007000,L8,360.03,364.84,352.59,356.71,355.48,347.68,350.85,340.59,360.21
2015-06-20 22:05:20.970000,L8,350.20,353.08,344.13,347.60,349.52,337.36,339.22,328.74,351.24
2015-06-27 22:11:10.298000,L8,346.92,345.14,339.02,333.86,342.75,306.66,280.60,,
2015-07-22 22:05:13.606000,L8,345.34,347.46,340.66,341.30,345.26,333.34,333.01,325.52,345.89
2015-07-22 22:05:37.569000,L8,344.80,347.42,340.57,340.77,345.20,332.98,332.35,325.10,345.04
2015-07-29 22:11:25.856000,L8,380.03,390.97,373.18,370.04,362.05,358.12,370.68,364.52,385.25
2015-08-23 22:05:24.610000,L8,351.11,351.17,344.43,346.48,348.92,341.47,340.92,333.47,350.33
2015-08-23 22:05:48.569000,L8,367.39,373.73,362.52,366.35,363.79,367.06,371.56,370.45,366.81
2015-12-20 22:11:57.501000,L8,,381.03,369.15,356.56,360.60,355.48,370.38,371.48,367.67
2016-02-22 22:11:42.580000,L8,352.29,352.32,346.67,344.00,349.64,345.41,342.92,336.62,353.89
2016-03-09 22:11:40.902000,L8,357.78,357.01,351.50,351.32,356.73,357.86,350.34,351.21,361.44
2016-03-25 22:11:32.353000,L8,355.35,359.26,362.88,352.64,355.80,361.05,349.50,355.10,362.37
2016-04-03 22:05:16.685000,L8,,,,,,327.05,340.62,352.22,358.96
2016-04-26 22:11:21.230000,L8,348.00,268.12,215.00,337.38,344.70,335.46,335.51,330.66,347.82
2016-05-12 22:11:20.683000,L8,346.30,350.63,343.06,334.97,345.23,339.34,335.54,321.68,340.07
2016-05-21 22:05:14.459000,L8,342.82,346.77,341.25,336.45,346.76,337.94,336.88,329.16,345.13
2016-05-21 22:05:38.418000,L8,341.83,346.19,340.83,335.33,346.64,335.35,336.05,328.26,344.28
2016-06-13 22:11:30.674000,L8,,335.44,337.46,331.32,347.85,337.02,337.02,326.81,344.24
2016-07-15 22:11:46.335000,L8,346.71,262.67,240.25,184.13,348.20,335.78,332.42,325.19,345.04
2016-07-24 22:06:01.938000,L8,348.14,267.14,235.76,193.42,343.92,334.87,329.27,326.45,345.17
2016-08-16 22:11:53.694000,L8,363.33,365.89,356.45,357.23,353.95,351.92,348.22,344.90,358.46
2016-09-10 22:05:51.530000,L8,357.12,355.75,348.51,348.54,351.00,345.03,343.88,341.58,354.58
2016-09-10 22:06:15.488000,L8,356.80,355.63,348.36,348.52,350.93,344.27,343.48,340.74,354.28
2016-10-12 22:05:57.250000,L8,487.72,371.60,350.26,378.33,370.19,326.73,360.88,368.67,363.70
2016-10-12 22:06:21.213000,L8,479.41,364.16,348.80,373.99,362.74,323.48,356.69,365.51,361.07
2016-10-28 22:05:59.220000,L8,,399.57,390.36,389.26,385.99,394.61,379.18,373.16,377.04
2016-10-28 22:06:23.178000,L8,393.15,396.20,384.95,384.91,383.15,391.25,376.70,370.20,373.25
2016-11-04 22:12:09.415000,L8,355.31,361.70,355.49,360.50,357.68,356.82,354.88,351.82,356.19
2016-11-20 22:12:09.409000,L8,357.49,356.56,350.61,355.87,358.84,355.53,353.28,343.83,345.75
2016-12-15 22:06:18.115000,L8,391.16,388.66,381.62,383.65,381.52,386.97,372.23,370.56,370.52
2016-12-22 22:12:03.110000,L8,351.73,351.50,345.73,343.35,347.78,339.53,310.56,332.60,338.02
2017-01-16 22:05:47.126000,L8,256.81,233.53,199.84,304.04,335.77,332.78,314.80,331.06,339.16
2017-01-16 22:06:11.085000,L8,197.73,237.13,205.19,319.57,339.18,338.74,325.56,334.15,353.23
2017-02-01 22:05:40.248000,L8,,,,,,361.89,346.35,349.80,278.40
2017-03-05 22:05:27.019000,L8,357.52,356.94,353.73,348.14,353.83,351.04,348.16,351.49,360.37
2017-03-05 22:05:50.977000,L8,357.74,357.06,353.68,348.54,354.17,351.26,348.40,351.68,360.67
2017-05-08 22:04:59.325000,L8,345.27,350.33,343.66,342.65,347.96,339.41,336.29,326.34,342.93
2017-05-08 22:05:23.284000,L8,345.73,350.61,344.03,343.02,348.43,339.72,336.48,326.54,343.21
2017-05-24 22:05:10.453000,L8,346.04,268.90,235.86,193.76,346.72,341.04,335.94,327.28,345.06
2017-05-24 22:05:34.407000,L8,345.86,268.62,236.07,194.45,346.88,340.94,335.64,327.01,344.58
2017-06-16 22:11:31.847000,L8,186.85,199.24,89.56,333.50,343.07,334.51,333.37,322.39,343.56
2017-07-11 22:05:26.464000,L8,345.53,274.36,232.74,341.61,346.34,341.99,337.79,329.42,346.32
2017-07-11 22:05:50.423000,L8,272.45,271.56,229.76,343.15,347.43,344.73,339.61,330.85,347.50
2017-08-03 22:11:47.949000,L8,356.78,358.50,351.51,353.45,355.68,355.80,352.88,341.19,357.54
2017-08-12 22:06:04.307000,L8,312.43,349.61,329.74,,,374.85,369.71,365.17,361.65
2017-08-19 22:11:53.133000,L8,265.29,339.89,337.07,346.50,343.54,310.89,332.76,325.89,340.43
2017-08-28 22:05:44.051000,L8,343.80,346.73,340.83,337.13,346.70,341.66,337.33,330.91,345.22
2017-08-28 22:06:08.010000,L8,347.17,271.37,342.35,340.14,348.54,344.99,339.88,332.69,347.04
2017-09-04 22:11:55.578000,L8,357.37,372.10,350.47,352.64,352.08,352.07,351.89,342.09,356.69
2017-12-02 22:05:46.939000,L8,,398.70,396.55,394.38,385.88,394.38,388.04,378.82,376.92
2017-12-02 22:06:10.894000,L8,,399.21,396.84,394.56,386.09,394.54,388.75,378.99,377.33
2017-12-18 22:05:49.621000,L8,348.40,350.00,346.63,340.96,346.12,336.97,300.95,332.76,343.91
2018-01-19 22:05:38.704000,L8,344.45,343.87,337.71,330.30,338.58,331.39,331.82,332.70,347.33
2018-01-19 22:06:02.658000,L8,345.21,344.65,338.41,331.34,339.75,332.17,332.62,333.08,347.67
2018-01-26 22:11:45.215000,L8,343.30,295.68,185.85,,,,,,
2018-02-04 22:05:29.733000,L8,351.50,353.29,349.08,346.29,347.27,346.15,352.99,344.28,356.19
2018-02-20 22:05:24.255000,L8,416.99,397.78,388.43,390.89,384.90,389.73,364.22,378.55,380.23
2018-03-08 22:05:15.942000,L8,361.08,359.33,357.23,358.94,355.44,357.50,346.50,343.90,351.07
2018-03-08 22:05:39.901000,L8,364.09,362.85,361.33,361.85,357.13,359.89,350.08,351.92,353.75
2018-03-31 22:11:15.901000,L8,360.72,361.97,353.57,354.80,356.56,357.30,347.63,345.57,358.33
2018-04-09 22:05:00.233000,L8,359.73,373.58,370.44,394.35,407.09,372.70,361.17,350.34,368.71
2018-04-09 22:05:24.192000,L8,359.34,373.66,370.66,395.98,,374.14,362.13,350.58,370.31
2018-04-16 22:11:06.667000,L8,358.94,359.00,353.37,351.06,354.11,354.68,349.61,343.10,356.39
2018-04-25 22:04:50.953000,L8,355.79,291.13,292.77,313.60,351.18,350.82,346.85,333.16,356.98
2018-04-25 22:05:14.903000,L8,,399.88,393.70,390.87,390.31,396.23,389.29,378.98,384.37
2018-05-02 22:10:57.873000,L8,353.86,352.22,306.12,327.14,349.95,345.66,343.91,334.94,353.70
2018-07-05 22:10:54.795000,L8,346.53,293.81,292.52,335.13,347.82,337.52,340.36,330.04,349.97
2018-08-31 22:05:11.322000,L8,,,,,,,275.33,328.76,338.25
2018-09-07 22:11:24.397000,L8,393.32,394.65,392.11,391.49,392.12,391.16,378.03,377.06,381.05
2018-09-16 22:05:15.874000,L8,235.39,347.58,351.61,349.03,351.06,349.39,347.14,338.16,348.42
2018-09-16 22:05:39.825000,L8,236.25,349.42,353.21,350.77,352.11,351.25,348.61,339.40,349.47
2018-10-02 22:05:23.291000,L8,348.72,352.46,346.19,346.82,349.37,343.25,343.02,335.93,348.76
2018-10-02 22:05:47.245000,L8,,399.89,394.13,387.13,385.22,394.95,379.01,377.32,369.03
2018-10-18 22:05:29.751000,L8,403.58,393.90,387.02,381.92,381.72,376.97,374.29,367.33,369.11
2018-10-18 22:05:53.709000,L8,403.48,393.79,387.03,381.66,381.63,376.89,374.17,367.25,369.15
2018-10-25 22:11:42.546000,L8,221.24,224.29,152.23,295.56,326.87,318.23,316.87,,
2018-11-03 22:05:33.462000,L8,389.97,393.84,388.25,388.28,385.18,384.08,376.67,374.10,366.54
2018-11-03 22:05:57.421000,L8,390.11,394.18,388.59,388.68,385.38,384.55,376.81,374.46,366.79
2018-12-05 22:05:56.093000,L8,399.76,397.76,396.34,391.31,388.06,392.34,386.02,378.41,381.74
2019-01-06 22:05:29.894000,L8,350.73,348.50,345.13,345.25,345.30,341.64,343.47,341.41,348.02
2019-01-06 22:05:53.844000,L8,350.57,348.82,345.30,345.00,345.70,341.37,343.17,340.77,347.58
2019-01-22 22:05:26.296000,L8,317.32,346.77,342.66,337.99,345.04,334.94,329.16,337.71,347.92
2019-01-22 22:05:50.255000,L8,316.28,346.78,342.77,337.81,345.34,334.78,329.62,337.70,347.88
2019-02-07 22:05:47.667000,L8,345.14,353.38,347.38,357.98,351.33,338.93,332.07,351.46,356.91
2019-02-14 22:11:33.473000,L8,,396.29,395.78,380.76,379.52,374.78,386.16,371.99,367.23
2019-02-23 22:05:44.581000,L8,304.18,350.89,346.88,323.37,362.26,317.34,,324.85,355.61
2019-03-02 22:11:29.304000,L8,,,396.89,388.43,385.11,395.76,394.72,377.42,375.61
2019-03-11 22:05:38.980000,L8,345.89,351.38,337.86,300.68,344.49,332.69,334.81,333.89,351.48
2019-04-12 22:05:06.784000,L8,356.61,359.60,353.82,349.49,354.41,351.28,348.48,343.52,359.38
2019-04-12 22:05:30.743000,L8,356.23,359.16,353.62,349.07,354.19,351.10,348.33,343.32,358.85
2019-04-28 22:05:02.570000,L8,343.93,343.90,337.84,327.95,344.01,326.72,332.37,327.58,341.69
2019-06-15 22:05:27.936000,L8,345.58,348.87,341.82,338.81,348.27,334.72,339.56,328.96,347.59
2019-06-15 22:05:51.895000,L8,345.69,348.86,341.79,338.88,348.21,334.76,339.66,329.11,347.72
2019-06-22 22:11:40.996000,L8,351.25,350.70,345.06,342.35,350.34,345.14,346.26,332.93,351.47
2019-07-08 22:11:44.725000,L8,339.97,344.60,340.03,333.15,343.13,326.65,334.61,324.99,342.73
2019-07-17 22:05:35.131000,L8,348.38,351.47,344.28,343.38,349.49,338.76,343.00,330.98,349.48
2019-07-17 22:05:59.094000,L8,344.68,347.64,341.02,338.17,347.15,333.57,339.04,327.70,345.44
2019-08-02 22:05:42.028000,L8,159.51,201.52,116.65,,,,341.43,332.93,352.38
2019-08-02 22:06:05.991000,L8,155.35,199.60,118.06,,,,339.96,332.70,351.72
2019-08-09 22:11:55.358000,L8,346.20,349.63,343.17,345.61,347.04,336.34,338.46,332.38,346.62
2019-11-06 22:06:00.727000,L8,381.68,,391.49,389.15,386.91,391.27,367.80,371.77,372.13
2019-11-06 22:06:24.678000,L8,381.55,,391.75,389.35,387.14,391.37,368.47,372.26,372.50
2019-11-22 22:05:57.141000,L8,,397.28,383.37,382.03,381.61,380.90,370.46,355.00,371.61
