dates,satname,nzd0164-0000,nzd0164-0001,nzd0164-0002
2006-07-13 21:59:02.335000,L5,235.12,,
2007-01-05 22:00:28.480000,L5,314.98,302.08,319.25
2007-09-18 21:58:42.182000,L5,274.65,235.05,
2008-12-25 21:50:10.387000,L5,293.34,249.38,261.53
2008-12-25 21:50:34.359000,L5,292.75,247.49,259.53
2009-11-26 21:56:28.873000,L5,339.10,328.53,330.77
2010-01-13 21:56:25.416000,L5,293.31,249.84,272.05
2010-01-13 21:56:49.389000,L5,,,222.54
2010-10-28 21:55:27.339000,L5,287.01,270.08,267.09
2010-10-28 21:55:51.312000,L5,283.51,262.68,265.72
2010-11-13 21:55:25.438000,L5,306.66,298.80,300.76
2010-12-31 21:55:32.560000,L5,301.17,281.93,276.32
2010-12-31 21:55:56.533000,L5,298.62,275.61,274.02
2011-01-16 21:55:58.174000,L5,290.20,257.86,252.83
2011-02-01 21:55:35.620000,L5,288.89,241.11,256.37
2013-05-13 22:07:59.284000,L8,245.82,283.78,252.21
2013-05-29 22:07:41.466000,L8,202.81,,
2013-09-02 22:07:40.639000,L8,282.28,286.26,257.20
2013-09-02 22:08:04.598000,L8,245.43,,
2013-10-20 22:07:26.886000,L8,290.47,287.78,255.55
2013-11-05 22:07:22.900000,L8,315.60,309.40,270.57
2013-11-05 22:07:46.855000,L8,315.37,309.29,270.47
2013-12-07 22:07:14.870000,L8,307.36,313.92,329.78
2014-02-09 22:06:33.299000,L8,291.31,286.37,257.32
2014-02-09 22:06:57.254000,L8,293.77,288.26,257.92
2014-02-25 22:06:20.497000,L8,290.95,283.54,253.38
2014-02-25 22:06:44.447000,L8,293.60,285.94,254.77
2014-03-29 22:05:52.007000,L8,293.65,286.29,260.52
2014-03-29 22:06:15.961000,L8,293.79,286.87,260.75
2014-04-30 22:05:22.578000,L8,291.42,167.42,246.12
2014-04-30 22:05:46.536000,L8,290.77,284.19,223.41
2014-05-16 22:05:09.831000,L8,294.58,288.80,256.34
2014-08-20 22:06:06.726000,L8,264.60,228.93,
2014-10-07 22:05:49.968000,L8,289.61,286.58,255.28
2014-11-08 22:05:52.173000,L8,287.39,283.01,257.99
2014-11-08 22:06:16.124000,L8,288.56,284.42,258.64
2015-02-28 22:05:24.487000,L8,290.55,286.27,265.61
2015-02-28 22:05:48.437000,L8,291.04,287.65,266.17
2015-03-16 22:05:13.611000,L8,203.96,204.40,218.75
2015-05-19 22:04:40.718000,L8,,,240.60
2015-06-04 22:04:48.656000,L8,289.98,283.61,253.41
2015-06-04 22:05:12.611000,L8,282.74,275.78,251.18
2015-06-20 22:04:57.007000,L8,,,244.09
2015-06-20 22:05:20.970000,L8,,,236.28
2015-07-22 22:05:13.606000,L8,,,220.58
2015-08-23 22:05:24.610000,L8,280.50,200.59,248.99
2015-08-23 22:05:48.569000,L8,282.04,200.87,250.22
2015-10-26 22:06:07.756000,L8,280.74,,
2015-12-29 22:05:45.209000,L8,287.93,282.07,
2015-12-29 22:06:09.164000,L8,287.99,282.41,
2016-03-02 22:05:55.525000,L8,294.68,283.84,246.50
2016-05-21 22:05:14.459000,L8,,,235.58
2016-05-21 22:05:38.418000,L8,205.25,,246.78
2016-07-24 22:06:01.938000,L8,,,217.16
2016-09-10 22:05:51.530000,L8,279.85,239.31,247.06
2016-09-10 22:06:15.488000,L8,284.40,288.54,251.09
2016-10-12 22:05:57.250000,L8,292.38,292.28,247.15
2016-10-12 22:06:21.213000,L8,290.70,291.67,246.20
2016-12-15 22:06:18.115000,L8,294.92,288.18,262.01
2017-01-16 22:05:47.126000,L8,307.24,300.53,279.12
2017-01-16 22:06:11.085000,L8,299.14,294.65,273.68
2017-02-01 22:05:40.248000,L8,209.99,236.00,259.85
2017-03-05 22:05:27.019000,L8,247.75,285.89,254.41
2017-03-05 22:05:50.977000,L8,294.45,288.49,256.02
2017-04-06 22:05:10.007000,L8,294.33,286.83,253.89
2017-04-06 22:05:33.966000,L8,292.67,241.95,252.66
2017-05-24 22:05:10.453000,L8,,,238.87
2017-06-25 22:05:23.687000,L8,,,248.40
2017-06-25 22:05:47.638000,L8,,,249.67
2017-08-12 22:06:04.307000,L8,,,243.83
2017-08-28 22:05:44.051000,L8,252.79,229.31,245.11
2017-08-28 22:06:08.010000,L8,250.35,201.24,243.69
2017-12-18 22:05:49.621000,L8,188.04,236.19,220.85
2018-03-08 22:05:15.942000,L8,293.76,287.24,
2018-03-08 22:05:39.901000,L8,299.62,293.15,267.18
2018-04-25 22:04:50.953000,L8,295.92,288.05,256.24
2018-04-25 22:05:14.903000,L8,295.16,287.42,255.83
2018-05-27 22:04:28.824000,L8,299.41,290.61,
2018-06-28 22:04:40.307000,L8,,,251.12
2018-06-28 22:05:04.262000,L8,267.87,288.91,
2018-08-31 22:05:11.322000,L8,279.58,285.86,246.75
2018-08-31 22:05:35.273000,L8,281.15,241.56,248.35
2018-10-18 22:05:29.751000,L8,284.43,289.84,253.35
2018-10-18 22:05:53.709000,L8,283.70,289.86,253.16
2019-01-06 22:05:29.894000,L8,317.83,309.57,277.50
2019-01-06 22:05:53.844000,L8,315.87,307.34,276.70
2019-01-22 22:05:26.296000,L8,292.51,285.17,262.78
2019-01-22 22:05:50.255000,L8,293.15,286.09,263.99
2019-02-23 22:05:44.581000,L8,310.56,299.58,275.98
2019-03-11 22:05:38.980000,L8,233.73,287.80,259.24
2019-04-12 22:05:06.784000,L8,297.26,290.26,260.32
2019-04-12 22:05:30.743000,L8,295.24,288.15,257.64
2019-06-15 22:05:27.936000,L8,300.64,289.25,
2019-07-17 22:05:35.131000,L8,,,236.87
2019-07-17 22:05:59.094000,L8,,,241.20
2019-08-02 22:06:05.991000,L8,,,267.99
2019-08-18 22:06:11.235000,L8,,192.60,227.18
2019-09-19 22:05:56.310000,L8,285.60,287.65,247.38
2019-09-19 22:06:20.269000,L8,289.47,289.12,251.91
2019-11-06 22:06:00.727000,L8,357.63,341.54,295.38
2019-11-06 22:06:24.678000,L8,299.10,293.88,250.35
2019-11-22 22:05:57.141000,L8,295.41,288.42,252.33
2019-11-22 22:06:21.092000,L8,299.09,292.23,253.64
2019-12-08 22:05:56.780000,L8,294.08,287.66,255.73
2019-12-08 22:06:20.730000,L8,298.71,291.32,257.30
2020-01-09 22:05:49.761000,L8,295.22,289.92,259.24
2020-01-09 22:06:13.711000,L8,297.31,291.71,258.97
2020-01-25 22:05:45.614000,L8,,,273.12
2020-01-25 22:06:09.569000,L8,,,273.51
2020-09-21 22:05:54.893000,L8,287.62,288.11,252.10
2020-09-21 22:06:18.848000,L8,284.85,285.92,
2020-11-08 22:05:55.364000,L8,291.04,284.72,258.46
2021-02-12 22:05:43.398000,L8,289.60,245.95,255.31
2021-02-12 22:06:07.348000,L8,290.44,284.65,255.77
2021-04-01 22:05:24.398000,L8,295.41,286.45,259.01
2021-04-01 22:05:48.357000,L8,297.23,243.06,262.37
2021-04-17 22:05:18.296000,L8,296.39,287.70,254.52
2021-05-03 22:05:08.805000,L8,297.44,290.21,261.30
2021-05-03 22:05:32.764000,L8,296.20,289.23,259.24
2021-05-19 22:05:16.285000,L8,,,228.05
2021-05-19 22:05:40.235000,L8,,,228.49
2021-09-24 22:05:56.897000,L8,282.46,284.62,244.53
2021-09-24 22:06:20.847000,L8,288.91,287.64,251.11
2021-12-29 22:05:53.312000,L8,322.13,350.86,356.13
2022-01-22 22:05:54.259000,L9,290.35,285.13,257.02
2022-01-22 22:06:18.213000,L9,289.68,285.04,256.42
2022-01-30 22:06:10.369000,L8,313.13,303.16,267.17
2022-02-15 22:05:42.198000,L8,294.54,289.74,250.52
2022-02-15 22:06:06.152000,L8,294.83,290.13,250.67
2022-02-23 22:05:44.132000,L9,289.28,283.50,251.78
2022-02-23 22:06:08.091000,L9,290.37,285.58,252.88
2022-03-11 22:05:39.861000,L9,,,251.54
2022-03-27 22:05:58.509000,L9,295.33,238.91,262.24
2022-05-22 22:05:34.636000,L8,,,227.42
2022-06-15 22:05:16.001000,L9,,,253.15
2022-06-15 22:05:39.951000,L9,298.10,290.29,
2022-08-02 22:06:07.308000,L9,306.01,308.15,297.24
2022-08-10 22:06:08.294000,L8,264.63,230.99,222.40
2022-10-21 22:06:05.581000,L9,292.72,290.77,
2022-10-21 22:06:29.540000,L9,292.06,290.40,
2022-12-24 22:06:26.081000,L9,327.48,309.97,413.77
2023-01-25 22:06:01.288000,L9,321.66,312.66,289.57
2023-02-18 22:05:50.040000,L8,289.06,286.60,243.75
2023-02-18 22:06:13.995000,L8,289.06,287.28,241.93
2023-03-06 22:05:38.279000,L8,287.90,288.80,245.41
2023-03-06 22:06:02.229000,L8,288.76,289.75,246.39
2023-03-14 22:05:47.276000,L9,294.98,292.04,249.14
2023-03-14 22:06:11.235000,L9,301.97,295.70,254.98
2023-03-22 22:05:28.899000,L8,295.01,290.81,245.77
2023-03-22 22:05:52.850000,L8,296.31,291.57,246.92
2023-03-30 22:05:35.326000,L9,295.97,291.81,246.56
2023-03-30 22:05:59.281000,L9,297.75,292.71,247.43
2023-04-07 22:05:40.262000,L8,286.51,282.93,228.02
2023-04-23 22:05:09.227000,L8,288.43,280.98,234.24
2023-04-23 22:05:33.182000,L8,289.38,281.62,237.10
2023-05-25 22:04:56.681000,L8,295.29,289.16,241.27
2023-05-25 22:05:20.631000,L8,259.59,,226.19
2023-06-02 22:05:05.917000,L9,299.80,253.30,
2023-06-02 22:05:29.872000,L9,295.36,,
2023-06-10 22:05:27.865000,L8,266.06,,
2023-07-28 22:05:27.011000,L8,290.87,285.12,
2023-07-28 22:05:50.970000,L8,290.54,284.81,
2023-08-05 22:05:23.191000,L9,,,242.65
2023-08-05 22:05:47.142000,L9,296.76,287.27,252.28
2023-08-13 22:05:32.097000,L8,,,212.57
2023-08-21 22:05:28.170000,L9,,227.19,233.15
2023-08-21 22:05:52.129000,L9,,236.24,243.06
2023-09-30 22:05:45.717000,L8,288.45,288.56,241.94
2023-10-08 22:05:46.354000,L9,341.85,306.88,298.86
2023-10-08 22:06:10.308000,L9,304.96,294.54,251.07
2023-10-16 22:05:47.555000,L8,293.28,289.05,239.25
2023-11-25 22:05:56.641000,L9,302.38,292.11,248.41
2023-11-25 22:06:20.599000,L9,304.10,293.51,249.25
2023-12-19 22:05:51.242000,L8,313.35,304.26,279.62
2024-01-12 22:05:54.962000,L9,291.01,283.13,236.33
2024-01-12 22:06:18.916000,L9,291.36,283.92,236.72
2024-01-28 22:05:54.259000,L9,285.03,268.28,220.01
2024-01-28 22:06:18.213000,L9,286.83,272.65,223.26
2024-02-29 22:05:47.517000,L9,209.48,222.41,226.12
2024-02-29 22:06:11.471000,L9,210.36,225.79,227.42
2024-03-08 22:05:29.756000,L8,303.07,292.53,247.94
2024-03-16 22:05:47.569000,L9,303.37,293.32,247.58
2024-03-16 22:06:11.528000,L9,295.67,289.76,236.13
2024-03-24 22:05:42.068000,L8,,,176.68
2024-04-01 22:06:02.710000,L9,296.45,256.60,230.70
2024-04-17 22:05:27.857000,L9,295.29,283.36,
2024-04-17 22:05:51.812000,L9,297.10,288.80,232.47
2024-05-03 22:05:14.049000,L9,299.16,290.27,
2024-05-03 22:05:38.004000,L9,299.11,248.50,232.03
2024-05-11 22:04:51.948000,L8,297.55,291.79,
2024-05-11 22:05:15.899000,L8,294.87,290.30,
2024-05-27 22:04:41.027000,L8,295.05,282.56,
2024-06-28 22:05:19.477000,L8,246.85,,223.98
2024-07-22 22:05:04.464000,L9,,,225.48
2024-07-22 22:05:28.427000,L9,296.57,287.50,
2024-07-30 22:05:15.126000,L8,,,227.44
2024-07-30 22:05:39.076000,L8,,,227.20
2024-08-31 22:05:27.447000,L8,260.42,,
2024-08-31 22:05:51.410000,L8,262.15,,
2024-09-08 22:05:48.031000,L9,295.73,288.27,226.22
2024-09-24 22:05:25.519000,L9,296.60,291.00,231.07
2024-09-24 22:05:49.470000,L9,294.80,289.80,224.33
2024-10-26 22:05:48.252000,L9,295.83,292.65,
2024-10-26 22:06:12.211000,L9,308.44,296.88,247.52
2024-12-05 22:05:45.408000,L8,292.48,291.92,232.83
2024-12-05 22:06:09.362000,L8,292.40,292.01,232.93
2024-12-13 22:05:46.012000,L9,296.29,292.79,241.21
2024-12-21 22:05:40.930000,L8,,233.76,240.43
2024-12-21 22:06:04.889000,L8,,239.21,243.88
2024-12-29 22:05:47.037000,L9,292.82,291.17,
2025-01-06 22:05:42.612000,L8,293.02,289.51,240.00
2025-01-06 22:06:06.570000,L8,295.89,291.17,244.71
2025-01-14 22:05:49.273000,L9,292.65,289.21,242.24
2025-01-14 22:06:13.228000,L9,289.47,285.95,231.25
2025-01-22 22:05:37.651000,L8,289.09,285.78,234.80
2025-01-22 22:06:01.605000,L8,290.98,290.29,234.17
2025-02-07 22:05:41.306000,L8,301.92,293.41,239.36
2025-02-07 22:06:05.260000,L8,302.16,293.93,239.16
2025-02-23 22:05:31.534000,L8,293.80,291.91,241.53
2025-02-23 22:05:55.493000,L8,296.45,292.95,243.98
2025-03-19 22:05:30.904000,L9,293.02,281.85,
2025-03-19 22:05:54.855000,L9,295.11,283.27,
2025-03-27 22:05:17.003000,L8,299.79,292.45,246.62
2025-03-27 22:05:40.953000,L8,299.95,292.61,246.97
2025-04-04 22:05:27.976000,L9,212.87,,
2025-04-04 22:05:51.931000,L9,213.03,,
2025-05-30 22:05:06.698000,L8,296.72,284.02,
2025-05-30 22:05:30.657000,L8,296.25,282.14,
2025-06-07 22:05:05.116000,L9,,,237.24
2025-06-07 22:05:29.079000,L9,,,237.49
2025-08-02 22:05:33.990000,L8,,,230.59
2025-08-02 22:05:57.944000,L8,,,229.57
2025-08-10 22:06:04.262000,L9,253.07,,230.44
2025-08-18 22:05:41.342000,L8,273.35,285.76,240.58
