dates,satname,nzd0397-0000,nzd0397-0001,nzd0397-0002,nzd0397-0003,nzd0397-0004,nzd0397-0005,nzd0397-0006,nzd0397-0007
2001-05-20 21:57:04.892000,L7,328.09,318.33,307.08,275.13,,,,
2001-06-05 21:56:52.440000,L7,372.89,355.89,368.83,372.02,363.18,384.48,386.91,397.20
2001-06-05 21:57:16.389000,L7,369.97,350.14,362.11,363.05,356.35,378.20,381.10,389.07
2001-07-07 21:56:36.067000,L7,,,,370.66,372.54,367.27,384.71,394.38
2001-07-07 21:57:00.006000,L7,360.31,338.61,333.78,349.26,352.28,357.12,372.59,340.45
2001-08-24 21:56:24.380000,L7,329.67,331.03,325.69,342.46,348.00,345.36,340.60,338.89
2001-09-25 21:55:40.572000,L7,,,,390.01,363.07,387.56,398.53,376.62
2001-09-25 21:56:04.528000,L7,,,360.02,353.56,359.90,387.95,398.46,373.26
2001-12-14 21:56:17.682000,L7,370.95,355.86,357.96,364.26,360.31,370.12,371.71,379.29
2001-12-30 21:55:49.115000,L7,375.78,360.24,363.35,372.34,371.55,384.40,382.04,394.59
2002-03-20 21:56:24.055000,L7,373.10,346.41,339.79,350.68,355.32,361.08,363.61,374.24
2002-05-07 21:56:03.729000,L7,302.36,310.41,304.30,287.24,294.14,313.77,317.26,329.52
2002-05-07 21:56:27.687000,L7,296.64,251.91,302.86,279.89,292.30,312.47,315.43,327.91
2002-09-12 21:55:07.575000,L7,351.75,330.54,334.50,340.93,333.52,348.00,351.95,357.12
2002-10-14 21:54:55.882000,L7,346.68,331.28,336.93,337.63,335.67,373.44,346.84,352.63
2002-10-14 21:55:19.836000,L7,351.72,337.89,343.81,350.60,339.70,376.28,353.35,358.97
2003-02-19 21:55:54.479000,L7,314.09,317.49,306.28,293.28,311.84,287.95,271.85,318.04
2003-02-19 21:56:18.422000,L7,320.98,324.32,314.33,299.72,318.37,,,
2003-03-23 21:55:52.571000,L7,312.77,313.75,291.15,284.80,291.61,,,
2003-03-23 21:56:16.528000,L7,,309.47,291.75,283.96,290.64,,,
2003-04-08 21:55:59.443000,L7,320.71,322.26,315.88,310.84,324.01,343.29,333.26,344.72
2003-07-21 21:44:09.463000,L5,350.40,332.92,327.70,331.51,336.74,347.97,345.01,338.26
2003-12-28 21:45:57.554000,L5,362.39,352.75,333.66,339.92,339.04,342.96,340.59,356.77
2004-04-02 21:46:54.575000,L5,354.34,341.53,338.17,341.36,341.64,347.18,348.79,347.99
2004-05-04 21:47:27.968000,L5,356.31,345.15,343.40,345.80,339.39,348.12,348.09,354.44
2004-05-04 21:47:51.656000,L5,355.48,344.70,342.78,346.18,339.29,346.90,348.91,354.96
2004-07-07 21:49:21.098000,L5,342.62,330.30,324.18,318.29,320.71,337.05,334.25,326.07
2004-07-07 21:49:44.929000,L5,351.40,339.56,338.66,338.27,339.95,350.41,350.28,346.32
2004-09-25 21:51:19.231000,L5,356.20,342.11,338.74,342.98,343.84,356.80,354.54,348.26
2004-09-25 21:51:43.061000,L5,355.04,340.32,337.67,341.84,342.47,356.49,353.26,346.60
2004-10-27 21:52:23.346000,L5,343.95,331.03,332.17,341.38,339.71,346.54,353.92,362.37
2005-01-15 21:53:45.186000,L5,332.78,321.90,312.59,313.05,320.34,329.70,337.12,345.60
2005-03-04 21:54:04.136000,L5,350.26,334.24,326.68,326.54,332.91,325.96,329.34,346.36
2005-03-04 21:54:27.824000,L5,355.70,340.29,334.55,338.34,341.15,343.43,343.63,357.50
2005-04-05 21:54:19.058000,L5,354.82,338.84,337.26,340.66,340.18,348.10,347.03,350.91
2005-04-05 21:54:42.889000,L5,355.65,339.50,338.41,342.69,339.87,348.55,347.29,352.48
2005-04-21 21:54:22.812000,L5,348.97,335.96,335.94,338.51,338.60,353.37,350.21,354.91
2005-04-21 21:54:46.500000,L5,347.75,334.05,333.36,337.32,337.71,351.82,348.50,352.92
2005-06-08 21:54:44.925000,L5,345.91,331.54,330.56,330.42,328.77,346.87,340.52,349.14
2005-06-08 21:55:08.756000,L5,,,372.52,373.90,375.38,372.34,380.43,392.70
2005-07-10 21:54:55.488000,L5,342.49,323.39,323.60,316.68,319.03,336.62,338.79,330.13
2005-07-10 21:55:19.319000,L5,332.77,312.28,307.98,306.19,308.27,328.38,,
2005-08-27 21:55:20.007000,L5,341.77,333.41,322.50,327.64,322.04,332.56,331.98,333.12
2005-08-27 21:55:43.837000,L5,341.00,332.61,324.31,327.31,324.65,333.24,331.98,332.82
2005-09-28 21:55:20.450000,L5,348.67,336.19,336.70,338.38,339.93,349.62,346.85,351.44
2005-09-28 21:55:44.137000,L5,358.99,347.44,349.15,351.42,351.99,360.70,360.42,365.05
2006-02-19 21:58:15.515000,L5,349.70,336.28,332.60,336.97,332.09,340.09,335.29,343.87
2006-06-27 22:00:00.431000,L5,376.82,364.89,372.55,369.85,371.30,378.59,375.19,386.14
2006-06-27 22:00:24.118000,L5,377.55,363.36,372.26,371.10,372.16,377.43,373.27,383.82
2006-11-02 22:01:32.743000,L5,346.98,342.17,343.48,344.35,346.76,353.34,350.90,358.26
2006-11-02 22:01:56.430000,L5,330.86,328.75,325.04,326.27,329.43,334.95,336.89,341.33
2007-01-05 22:02:28.201000,L5,354.16,331.76,326.63,331.07,335.50,338.24,334.34,344.78
2007-01-21 22:02:33.422000,L5,360.16,345.07,343.48,348.33,334.92,335.26,334.84,345.09
2008-02-25 21:57:37.029000,L5,334.40,323.53,319.15,317.60,327.01,328.14,330.28,342.79
2008-02-25 21:58:00.859000,L5,332.38,321.92,318.30,316.22,324.80,328.14,328.94,342.30
2010-01-13 21:58:24.995000,L5,354.15,347.52,350.53,359.25,360.73,368.07,372.63,379.97
2010-01-29 21:58:05.346000,L5,331.84,327.67,318.90,308.08,320.56,311.11,319.20,343.51
2010-01-29 21:58:29.033000,L5,333.58,329.85,321.99,310.61,323.61,316.00,324.02,345.82
2011-02-17 21:57:12.898000,L5,344.28,322.97,319.32,308.56,315.33,328.13,329.76,340.71
2011-02-17 21:57:36.728000,L5,321.87,299.76,297.15,278.36,274.41,,,
2011-09-13 21:55:45.838000,L5,341.51,330.06,322.42,333.95,326.79,335.94,338.33,334.27
2011-09-13 21:56:09.668000,L5,341.13,329.27,321.01,333.25,326.67,335.23,337.49,333.86
2013-05-29 22:09:41.256000,L8,316.78,291.28,284.96,304.16,301.39,318.94,313.31,324.61
2013-06-30 22:09:11.994000,L8,,,283.69,300.86,279.11,312.08,314.19,299.35
2013-07-16 22:09:12.440000,L8,322.19,290.07,275.84,,,,,
2013-07-16 22:09:36.403000,L8,330.50,310.40,305.59,319.64,305.63,326.30,319.46,330.13
2013-09-02 22:09:16.475000,L8,318.42,301.55,297.83,312.64,304.08,318.99,316.86,308.73
2013-09-02 22:09:40.433000,L8,318.22,301.56,297.69,312.52,304.06,318.39,316.53,308.52
2013-12-07 22:08:50.709000,L8,322.16,314.25,311.82,331.13,318.37,332.74,329.25,338.44
2013-12-07 22:09:14.668000,L8,323.18,314.67,311.06,330.90,318.32,333.06,328.43,338.77
2014-01-24 22:08:21.364000,L8,349.92,335.44,345.35,352.52,353.26,351.06,361.01,364.73
2014-01-24 22:08:45.323000,L8,350.00,336.10,345.19,352.24,353.47,351.27,361.16,364.89
2014-03-13 22:07:45.256000,L8,343.78,321.63,323.75,329.98,326.74,333.11,334.64,344.43
2014-03-13 22:08:09.214000,L8,341.16,319.73,321.92,327.85,321.84,331.20,332.60,342.11
2014-04-30 22:06:58.400000,L8,351.14,349.74,356.48,354.79,347.28,361.61,364.54,384.01
2014-04-30 22:07:22.351000,L8,351.23,349.00,356.25,353.96,346.36,361.35,364.40,382.67
2014-05-16 22:06:45.666000,L8,,,283.01,315.30,301.29,322.61,324.06,330.56
2014-06-01 22:06:50.694000,L8,359.76,354.39,350.21,360.15,358.42,363.62,367.34,400.97
2014-06-01 22:07:14.657000,L8,315.70,300.10,295.43,305.47,297.50,,,
2014-07-03 22:07:01.995000,L8,321.60,306.70,312.85,312.69,302.82,321.31,320.69,282.89
2014-07-03 22:07:25.958000,L8,325.89,312.92,317.82,319.46,312.69,326.66,326.32,330.50
2014-08-04 22:07:14.381000,L8,337.37,316.64,324.40,324.36,317.22,332.01,334.91,340.60
2014-08-04 22:07:38.344000,L8,341.02,321.33,327.31,327.58,335.02,334.76,337.80,343.09
2014-09-05 22:07:21.754000,L8,321.53,292.46,301.67,308.83,301.09,321.26,321.72,326.61
2014-10-07 22:07:25.795000,L8,304.48,,287.69,291.17,299.57,313.90,314.40,320.11
2014-10-07 22:07:49.758000,L8,310.95,296.40,296.21,307.45,305.51,320.75,319.58,324.88
2014-11-08 22:07:28.004000,L8,320.65,310.94,313.33,330.47,316.71,334.10,334.65,336.49
2014-11-08 22:07:51.967000,L8,333.15,318.28,323.89,336.86,324.85,343.66,344.30,349.03
2014-12-26 22:07:18.944000,L8,326.09,319.49,318.05,331.43,316.02,333.07,337.75,340.48
2014-12-26 22:07:42.898000,L8,325.74,318.35,316.89,332.06,315.68,332.92,332.93,341.13
2015-02-12 22:07:03.113000,L8,343.97,328.86,325.63,336.65,328.13,338.82,343.61,348.59
2015-02-12 22:07:27.072000,L8,344.70,330.04,327.11,337.65,331.00,341.48,344.88,350.22
2015-02-28 22:07:00.305000,L8,352.09,330.16,327.75,334.43,338.20,332.88,330.84,351.83
2015-02-28 22:07:24.273000,L8,352.23,329.83,327.95,334.82,338.16,333.22,330.52,352.14
2015-04-01 22:06:37.659000,L8,338.15,328.34,330.77,330.46,331.87,335.71,344.66,353.03
2015-04-01 22:07:01.610000,L8,338.10,328.31,330.54,330.69,331.46,335.37,343.72,352.38
2015-05-19 22:06:16.557000,L8,310.22,,,,,,,
2015-05-19 22:06:40.529000,L8,314.70,289.31,282.27,283.97,299.29,303.70,303.19,315.54
2015-06-20 22:06:32.847000,L8,316.27,285.27,283.01,295.87,292.75,,,
2015-06-20 22:06:56.810000,L8,324.55,299.89,301.07,303.53,309.27,326.66,327.52,319.60
2015-07-22 22:06:49.445000,L8,335.97,301.85,301.24,303.21,302.98,326.82,329.52,300.90
2015-07-22 22:07:13.408000,L8,336.78,303.15,300.77,302.35,301.90,326.27,328.53,308.91
2015-09-08 22:07:06.448000,L8,324.29,295.55,293.96,298.11,303.16,327.75,327.79,312.98
2015-09-08 22:07:30.411000,L8,343.05,303.43,301.98,304.04,311.96,335.69,332.87,338.03
2015-09-24 22:07:13.635000,L8,360.45,354.39,357.82,361.75,354.00,361.64,351.21,367.32
2015-09-24 22:07:37.598000,L8,,,,273.81,284.19,319.45,330.29,331.98
2015-10-10 22:07:14.813000,L8,314.07,287.28,280.68,288.99,292.12,311.46,314.88,292.71
2015-10-10 22:07:38.780000,L8,313.95,286.61,281.92,289.21,292.45,311.24,315.20,291.80
2015-11-27 22:07:23.156000,L8,323.24,304.57,298.90,292.14,303.57,319.09,312.06,333.47
2015-11-27 22:07:47.119000,L8,343.81,315.42,306.60,300.84,315.21,339.73,332.49,348.80
2015-12-13 22:07:21.432000,L8,341.55,313.47,303.92,302.36,315.11,339.42,326.91,346.03
2015-12-13 22:07:45.395000,L8,339.70,313.28,304.48,303.03,316.39,340.39,327.06,347.22
2016-02-15 22:07:09.441000,L8,343.78,333.29,339.48,344.52,350.85,354.98,356.94,360.07
2016-02-15 22:07:33.404000,L8,373.19,339.23,345.90,347.76,356.27,357.07,360.25,362.83
2016-03-02 22:07:07.398000,L8,315.17,291.95,293.13,289.16,292.71,302.44,307.78,325.58
2016-03-02 22:07:31.352000,L8,315.26,291.66,293.31,289.44,292.71,302.57,308.09,326.19
2016-04-19 22:06:46.856000,L8,313.02,286.31,289.84,288.80,290.52,304.83,311.41,323.57
2016-04-19 22:07:10.819000,L8,312.50,286.38,289.65,288.10,290.28,304.83,310.76,322.38
2016-06-06 22:06:54.973000,L8,326.27,291.85,293.63,299.31,292.00,315.46,314.58,328.42
2016-06-06 22:07:18.940000,L8,311.63,283.05,,286.55,282.65,302.95,299.65,318.79
2016-07-08 22:07:08.628000,L8,324.96,292.23,296.92,304.91,301.86,315.45,301.51,318.38
2016-07-08 22:07:32.591000,L8,352.53,347.10,353.65,351.16,356.65,352.97,354.77,364.80
2016-07-24 22:07:13.819000,L8,347.92,323.61,314.86,329.71,325.68,335.76,338.62,348.59
2016-07-24 22:07:37.782000,L8,349.56,326.45,313.84,330.57,327.79,336.10,338.53,349.30
2016-08-09 22:07:15.795000,L8,343.48,317.24,313.14,324.29,320.51,334.83,339.63,343.31
2016-08-09 22:07:39.758000,L8,343.25,316.56,311.90,323.75,322.30,333.69,338.35,340.30
2016-09-10 22:07:27.365000,L8,343.33,318.26,312.31,320.44,322.51,333.70,335.70,340.04
2016-09-10 22:07:51.328000,L8,327.33,292.07,290.00,300.35,299.91,317.06,318.20,286.47
2016-10-12 22:07:33.085000,L8,327.65,309.55,307.93,314.78,318.53,332.37,333.34,339.42
2016-10-12 22:07:57.049000,L8,328.10,309.94,308.65,316.16,319.18,332.78,333.77,340.41
2016-12-15 22:07:29.991000,L8,315.24,296.45,296.89,296.66,304.30,311.10,313.58,327.19
2016-12-15 22:07:53.950000,L8,332.58,312.63,309.46,315.01,324.21,332.09,330.65,340.31
2016-12-31 22:07:51.584000,L8,317.17,302.06,302.02,295.95,308.67,313.21,310.70,329.98
2017-01-16 22:07:22.953000,L8,340.89,324.41,311.93,335.12,326.02,340.31,328.93,341.95
2017-01-16 22:07:46.911000,L8,334.32,319.53,310.16,307.52,319.54,337.35,323.63,339.39
2017-03-05 22:07:02.841000,L8,361.76,316.41,307.34,303.39,303.35,307.74,320.77,337.40
2017-04-06 22:06:45.830000,L8,320.87,287.47,293.64,295.24,296.23,302.59,309.71,315.95
2017-04-06 22:07:09.788000,L8,320.42,287.17,293.70,295.22,296.27,302.70,310.08,316.41
2017-04-22 22:06:36.244000,L8,307.61,273.90,287.71,293.22,290.92,303.41,314.92,317.00
2017-04-22 22:07:00.199000,L8,,,286.72,291.25,290.30,302.77,313.91,315.64
2017-05-24 22:06:46.292000,L8,336.36,306.88,315.78,311.05,315.65,337.58,336.59,340.20
2017-05-24 22:07:10.251000,L8,314.77,285.89,292.10,299.36,298.07,322.82,319.00,326.64
2017-08-28 22:07:19.886000,L8,306.44,282.48,270.55,292.11,292.59,305.77,307.95,308.69
2017-08-28 22:07:43.849000,L8,307.24,283.00,271.30,292.31,292.82,305.92,308.05,308.86
2017-10-31 22:07:31.844000,L8,319.55,301.06,308.46,309.59,312.21,332.36,332.39,334.95
2017-10-31 22:07:55.807000,L8,324.79,303.96,313.97,324.93,316.80,337.19,336.57,340.28
2017-11-16 22:07:28.249000,L8,366.37,347.60,366.18,352.40,366.40,369.27,369.44,
2017-12-02 22:07:22.770000,L8,337.41,313.64,314.43,319.82,315.17,330.44,329.15,339.99
2017-12-02 22:07:46.733000,L8,336.61,319.08,318.76,325.77,317.92,333.82,332.90,344.43
2018-01-19 22:07:14.526000,L8,337.79,327.25,321.55,341.00,320.07,336.19,331.93,338.57
2018-01-19 22:07:38.489000,L8,326.63,301.57,303.85,294.47,303.02,310.86,308.72,316.00
2018-02-20 22:07:00.077000,L8,318.77,306.60,311.67,310.60,306.92,323.20,318.82,332.76
2018-04-25 22:06:26.771000,L8,351.40,337.85,334.20,337.39,340.16,338.26,338.46,350.65
2018-04-25 22:06:50.725000,L8,359.88,352.34,340.63,343.43,346.85,354.55,359.68,360.47
2018-06-28 22:06:16.147000,L8,335.46,306.40,312.07,329.72,317.62,322.04,329.28,339.88
2018-06-28 22:06:40.110000,L8,335.17,307.55,311.43,330.35,319.64,322.33,329.06,338.68
2018-08-31 22:06:47.157000,L8,332.70,305.10,330.83,326.53,292.85,305.19,327.85,337.07
2018-08-31 22:07:11.120000,L8,330.00,302.00,298.34,321.55,290.00,303.12,320.32,330.04
2018-10-02 22:06:59.122000,L8,321.05,300.62,331.77,340.80,297.32,333.16,354.33,354.57
2018-10-18 22:07:05.594000,L8,321.89,304.80,308.03,328.72,289.41,303.57,326.36,333.40
2018-10-18 22:07:29.549000,L8,350.13,335.37,341.62,346.69,338.12,349.69,350.21,356.22
2018-11-03 22:07:09.298000,L8,326.49,314.04,322.20,332.13,297.41,303.94,330.87,338.14
2018-12-21 22:07:06.566000,L8,325.81,316.54,309.99,318.99,303.37,303.24,320.07,334.15
2018-12-21 22:07:30.529000,L8,328.42,317.83,311.76,324.88,305.11,304.55,323.31,336.43
2019-01-22 22:07:02.132000,L8,321.83,306.66,298.54,294.57,297.47,294.33,307.69,325.02
2019-01-22 22:07:26.086000,L8,321.18,305.17,298.96,296.63,297.60,295.02,307.76,324.79
2019-02-07 22:06:59.544000,L8,340.97,322.52,319.66,332.29,302.06,302.62,326.74,340.81
2019-02-07 22:07:23.498000,L8,322.98,310.32,303.00,302.11,292.61,297.47,310.31,330.31
2019-04-12 22:06:42.607000,L8,326.17,299.38,303.25,310.69,291.73,301.99,314.44,328.08
2019-05-14 22:06:48.150000,L8,362.71,349.59,353.27,377.62,361.75,361.75,370.76,388.28
2019-05-30 22:06:57.095000,L8,328.51,312.80,317.93,321.12,290.39,329.15,327.69,341.08
2019-05-30 22:07:21.058000,L8,329.84,313.41,317.83,321.12,293.29,328.92,328.07,340.26
2019-06-15 22:07:03.775000,L8,330.03,311.53,313.19,325.03,282.53,326.13,322.43,339.64
2019-06-15 22:07:27.730000,L8,322.36,303.50,297.39,312.86,274.75,305.05,313.93,333.16
2019-07-01 22:07:32.340000,L8,345.88,319.61,325.82,326.10,294.06,334.34,333.46,345.54
2019-07-17 22:07:10.971000,L8,339.90,307.87,317.76,315.62,284.46,307.49,318.77,334.37
2019-07-17 22:07:34.929000,L8,330.73,293.48,284.14,305.92,277.26,296.63,301.34,326.98
2019-08-02 22:07:17.867000,L8,334.03,303.63,305.37,313.85,281.46,305.41,314.90,332.15
2019-08-02 22:07:41.830000,L8,334.00,304.20,304.86,313.64,283.49,305.20,314.14,330.82
2019-08-18 22:07:23.116000,L8,335.97,309.10,316.04,320.57,289.89,323.84,319.73,333.03
2019-08-18 22:07:47.079000,L8,355.80,351.84,346.83,341.26,333.04,337.89,336.69,351.57
2019-10-05 22:07:36.198000,L8,321.48,305.77,306.66,321.75,285.14,322.12,316.15,329.93
2019-10-05 22:08:00.157000,L8,321.47,305.96,306.74,321.61,284.61,322.31,316.20,330.22
2019-12-08 22:07:32.611000,L8,334.35,318.76,317.63,329.70,304.87,305.01,316.09,341.54
2019-12-08 22:07:56.574000,L8,334.90,319.40,317.49,330.39,307.21,305.32,318.67,343.45
2020-01-09 22:07:25.588000,L8,308.06,295.33,280.62,271.14,277.03,,,
2020-02-10 22:07:16.756000,L8,335.71,309.68,301.29,287.61,296.07,,,
2020-02-10 22:07:40.719000,L8,340.89,314.40,306.15,291.94,299.36,,,
2020-02-26 22:07:12.690000,L8,340.39,335.89,338.85,343.52,334.42,338.05,314.01,361.33
2020-03-13 22:07:06.074000,L8,332.09,320.13,307.78,311.10,302.18,287.64,302.24,322.89
2020-03-13 22:07:30.028000,L8,338.50,329.07,315.02,321.81,310.36,303.96,311.75,341.62
2020-04-14 22:06:50.036000,L8,323.95,306.06,321.21,325.96,301.59,330.16,328.37,335.67
2020-05-16 22:06:39.488000,L8,339.32,330.04,330.55,331.98,318.78,336.99,331.14,348.97
2020-05-16 22:07:03.451000,L8,310.65,284.50,275.80,282.94,289.67,,,
2020-06-01 22:06:44.481000,L8,320.38,298.72,302.25,311.78,298.67,,,
2020-06-01 22:07:08.444000,L8,321.69,301.33,305.20,312.91,300.84,,,
2020-08-04 22:07:11.601000,L8,314.52,281.10,267.64,282.13,275.58,,,
2020-09-21 22:07:30.724000,L8,335.03,306.27,320.97,328.69,302.93,332.96,329.65,338.52
2020-09-21 22:07:54.687000,L8,336.17,309.32,322.26,329.61,303.64,334.07,330.50,340.77
2021-02-12 22:07:19.216000,L8,341.29,325.53,325.90,329.44,314.80,335.09,326.68,356.61
2021-02-12 22:07:43.180000,L8,341.41,322.53,321.83,327.55,311.87,330.90,324.76,351.15
2021-03-16 22:07:03.784000,L8,332.83,326.15,321.04,325.32,316.78,328.01,323.57,345.42
2021-03-16 22:07:27.743000,L8,334.25,326.75,322.42,327.12,317.53,330.25,325.27,347.06
2021-04-17 22:06:54.118000,L8,330.99,311.72,313.24,317.72,302.54,323.17,320.60,336.43
2021-04-17 22:07:18.077000,L8,360.94,329.15,329.80,335.81,322.29,339.95,338.97,352.63
2021-05-03 22:06:44.632000,L8,330.42,306.55,310.64,317.51,301.92,324.23,321.88,334.37
2021-05-03 22:07:08.587000,L8,331.80,307.72,310.55,319.45,303.44,324.47,322.18,333.92
2021-05-19 22:06:52.116000,L8,333.85,328.97,323.97,338.81,319.23,340.57,333.88,347.31
2021-05-19 22:07:16.079000,L8,335.40,332.89,327.91,340.77,325.52,343.79,336.73,348.32
2021-07-22 22:07:12.797000,L8,345.66,322.14,324.20,326.17,315.17,334.01,332.25,339.95
2021-07-22 22:07:36.760000,L8,347.85,327.06,326.35,330.91,323.71,336.21,334.49,341.31
2021-08-23 22:07:25.117000,L8,328.93,310.70,311.37,321.07,305.40,327.70,323.60,331.42
2021-08-23 22:07:49.080000,L8,327.87,310.59,310.71,319.35,307.11,326.84,323.61,330.48
2021-09-08 22:07:29.873000,L8,330.74,305.61,309.03,316.97,300.33,323.97,323.75,328.91
2021-09-24 22:07:32.728000,L8,321.31,297.92,299.12,320.21,299.61,332.00,321.61,326.40
2021-09-24 22:07:56.691000,L8,351.28,351.43,343.61,346.64,344.82,355.83,357.47,398.94
2021-12-21 22:07:31.120000,L9,340.74,322.66,321.64,330.76,316.03,335.08,328.11,344.56
2021-12-21 22:07:55.088000,L9,338.57,322.16,320.72,330.74,312.33,335.18,327.57,344.95
2021-12-29 22:07:29.143000,L8,320.07,311.55,306.51,313.19,300.40,306.82,312.05,328.40
2021-12-29 22:07:53.106000,L8,341.63,323.83,320.90,331.66,317.21,337.40,330.35,344.22
2022-01-14 22:07:27.312000,L8,343.92,323.31,322.68,331.17,310.99,334.73,326.65,341.63
2022-01-14 22:07:51.275000,L8,343.17,323.18,322.94,331.63,310.56,335.45,326.97,342.76
2022-01-30 22:07:22.237000,L8,330.32,307.73,304.78,298.92,297.69,302.11,309.06,323.72
2022-01-30 22:07:46.196000,L8,327.60,308.09,304.05,299.02,297.62,301.99,309.23,324.34
2022-02-23 22:07:19.963000,L9,326.11,310.08,304.95,297.48,296.74,,,
2022-02-23 22:07:43.926000,L9,347.90,345.13,354.22,347.68,358.13,405.70,,
2022-04-28 22:06:58.925000,L9,343.20,317.26,328.71,336.14,313.81,343.29,338.91,346.36
2022-04-28 22:07:22.893000,L9,343.68,317.80,328.77,336.52,315.55,343.52,339.31,346.76
2022-05-22 22:07:10.472000,L8,326.78,291.95,295.19,310.89,292.54,305.07,312.31,321.70
2022-05-22 22:07:34.435000,L8,327.38,299.15,304.47,312.31,297.11,308.61,314.85,322.70
2022-06-07 22:07:19.428000,L8,318.83,300.46,303.01,318.49,300.29,317.01,313.14,328.29
2022-06-07 22:07:43.386000,L8,309.04,279.61,,,,,,
2022-07-01 22:07:06.314000,L9,342.50,323.07,327.95,334.89,320.87,338.93,336.03,350.17
2022-07-01 22:07:30.281000,L9,345.29,329.59,334.92,341.65,334.16,348.76,342.65,354.77
2022-07-17 22:07:05.202000,L9,335.18,309.08,315.17,325.03,304.55,,,
2022-07-17 22:07:29.165000,L9,334.78,308.77,312.94,323.93,306.68,,,
2022-08-02 22:07:43.151000,L9,349.08,339.35,347.03,344.12,335.13,346.39,338.55,348.75
2022-08-26 22:07:46.208000,L8,345.85,327.98,329.38,336.23,324.09,335.39,335.91,345.72
2022-08-26 22:08:10.171000,L8,346.02,328.46,329.65,336.24,324.29,335.68,336.08,346.24
2022-09-03 22:07:27.941000,L9,323.68,316.59,320.49,327.80,316.42,326.23,324.82,339.39
2022-09-03 22:07:51.912000,L9,340.33,328.51,332.54,340.62,334.81,334.07,335.40,351.19
2022-09-19 22:07:33.648000,L9,338.44,319.93,326.55,332.01,320.14,336.56,332.98,343.68
2022-10-05 22:07:34.692000,L9,323.89,311.52,317.83,323.98,315.51,326.54,323.51,332.17
2022-10-21 22:07:41.412000,L9,356.33,342.46,354.95,360.97,354.93,361.28,359.91,390.21
2022-10-21 22:08:05.375000,L9,356.71,341.94,355.97,361.51,354.34,361.24,360.12,389.66
2022-10-29 22:07:52.427000,L8,318.73,305.86,299.81,301.06,305.60,306.81,320.85,327.41
2022-10-29 22:08:16.390000,L8,315.51,299.93,295.17,294.99,300.33,302.26,314.06,321.87
2022-11-06 22:07:39.965000,L9,374.32,352.99,364.43,359.88,367.62,367.14,374.43,415.14
