dates,nzd0397-0000,nzd0397-0001,nzd0397-0002,nzd0397-0003,nzd0397-0004,nzd0397-0005,nzd0397-0006,nzd0397-0007,satname
1999-09-04 22:00:33+00:00,,,,336.83,338.56,,,,L7
1999-12-09 22:00:09+00:00,,,,322.75,325.83000000000004,,,283.51,L7
2000-01-26 22:00:02+00:00,,329.64,321.93,322.2266666666667,327.2766666666667,154.62,,264.015,L7
2000-02-11 22:00:21+00:00,,330.845,321.05,323.3525,327.98,154.885,,262.6033333333333,L7
2000-02-27 21:59:52+00:00,,332.23333333333335,322.32,324.31800000000004,329.41999999999996,154.885,,285.0725,L7
2000-04-15 21:59:55+00:00,324.19,325.94,315.9475,315.322,321.66600000000005,154.885,318.02,292.876,L7
2000-06-18 21:59:03+00:00,313.78999999999996,321.202,313.826,313.41400000000004,320.302,154.885,321.49,302.67999999999995,L7
2000-08-05 21:58:20+00:00,313.78999999999996,322.78999999999996,311.8,311.4725,317.83500000000004,155.15,328.02,325.54200000000003,L7
2000-09-06 21:57:58+00:00,313.78999999999996,318.73749999999995,308.81,307.0,312.89000000000004,,333.2625,338.48333333333335,L7
2000-12-11 21:58:00+00:00,303.39,322.62999999999994,308.78,306.67333333333335,310.97333333333336,,338.3433333333333,345.68000000000006,L7
2001-02-13 21:57:39+00:00,,328.06,304.42,310.445,297.71333333333337,,348.99,,L7
2001-12-30 21:56:13+00:00,,311.48,305.39,300.81,305.96,,315.47,326.24,L7
2002-03-04 21:56:09+00:00,,311.48,317.865,313.58000000000004,314.235,,324.775,335.35,L7
2002-05-07 21:56:03+00:00,295.83,295.895,317.865,297.00666666666666,314.235,171.26,324.775,335.35,L7
2002-09-12 21:55:07+00:00,295.83,306.445,338.28,263.86,,171.26,,357.17,L7
2003-03-23 21:55:52+00:00,285.74,,,271.51,286.01,,,,L7
2003-04-24 21:55:58+00:00,297.405,,,271.51,284.615,287.27,312.45,,L7
2003-05-10 21:56:22+00:00,297.405,,,271.51,284.615,287.27,312.45,354.46,L7
2003-07-21 21:44:09+00:00,310.06666666666666,326.63,311.61,291.375,296.7966666666667,308.5,322.28499999999997,336.76,L5
2004-04-02 21:46:54+00:00,328.21,320.93,311.55,313.83,315.71,318.83,322.0,318.52,L5
2004-09-25 21:51:43+00:00,333.07,326.19,317.28999999999996,313.83,324.105,318.83,322.0,324.5,L5
2004-10-27 21:52:23+00:00,332.87,325.86,320.55999999999995,324.74,330.03499999999997,330.5,334.25,337.28499999999997,L5
2005-01-15 21:53:45+00:00,331.17333333333335,322.77666666666664,316.93666666666667,318.15,324.5466666666667,324.58500000000004,333.48,336.1566666666667,L5
2005-03-04 21:54:04+00:00,331.17333333333335,322.77666666666664,316.93666666666667,318.15,328.38,330.6433333333334,337.46666666666664,339.41499999999996,L5
2005-04-05 21:54:42+00:00,327.79499999999996,318.43999999999994,317.6566666666667,322.14000000000004,326.865,331.4175,336.2825,339.9,L5
2005-04-21 21:54:46+00:00,327.79499999999996,319.96,317.8075,322.755,326.44,332.06399999999996,335.636,338.56,L5
2005-06-08 21:55:08+00:00,322.705,316.71999999999997,313.97,315.57,321.494,328.892,331.794,333.462,L5
2005-07-10 21:55:19+00:00,319.43666666666667,313.47249999999997,307.42,309.65999999999997,316.755,325.315,331.794,327.90333333333336,L5
2005-08-27 21:55:43+00:00,315.265,312.4266666666667,306.8525,309.185,317.392,326.64399999999995,331.565,330.5516666666667,L5
2007-01-05 22:02:28+00:00,347.75,333.57,320.93,325.81,330.17,329.46,331.17,331.24,L5
2007-01-21 22:02:33+00:00,350.495,338.22,320.93,325.81,329.94500000000005,329.47,331.15,332.15999999999997,L5
2010-01-29 21:58:05+00:00,312.94,316.43,307.19,292.52,306.42,294.86,301.02,320.87,L5
2013-05-29 22:09:41+00:00,326.55,310.31,313.38,325.32,315.49,326.75,324.78,335.15,L8
2013-06-30 22:09:11+00:00,327.51,306.66499999999996,309.635,319.33500000000004,311.03,324.77,322.42999999999995,327.45,L8
2013-07-16 22:09:12+00:00,325.38000000000005,303.43333333333334,299.05333333333334,306.18666666666667,306.75333333333333,321.8533333333333,310.93666666666667,315.22666666666663,L8
2013-12-07 22:09:14+00:00,326.06,305.43,298.88,308.37000000000006,308.40333333333336,325.0466666666667,314.05333333333334,318.05,L8
2014-03-13 22:08:09+00:00,327.28499999999997,311.44,308.685,315.89,310.8,324.28999999999996,324.125,335.36,L8
2014-05-16 22:06:45+00:00,319.5733333333333,311.44,298.74666666666667,313.8933333333334,306.23333333333335,321.27,321.92,331.65333333333336,L8
2014-08-04 22:07:14+00:00,322.72333333333336,312.72,302.96,313.0933333333333,307.21999999999997,320.4666666666667,322.19,332.13000000000005,L8
2014-09-05 22:07:21+00:00,322.26250000000005,307.59666666666664,303.1075,310.975,305.73,319.42,321.22,329.3275,L8
2014-10-07 22:07:49+00:00,317.8175,303.6466666666667,299.5325,310.705,305.945,319.7025,321.2975,327.20500000000004,L8
2014-12-26 22:07:42+00:00,320.91999999999996,302.82500000000005,304.97,306.235,306.45,315.7925,317.0725,325.83500000000004,L8
2015-02-12 22:07:27+00:00,315.2133333333333,297.48,298.1266666666667,298.49,309.2625,317.565,319.6675,328.27500000000003,L8
2015-02-28 22:07:00+00:00,315.2133333333333,297.48,303.75,306.83500000000004,313.084,320.02799999999996,321.712,332.582,L8
2015-04-01 22:07:01+00:00,312.37999999999994,297.5450000000001,306.02250000000004,312.135,316.756,322.546,324.358,336.184,L8
2015-06-20 22:06:32+00:00,316.3,296.51,304.88,311.425,316.302,324.8375,324.606,340.5775,L8
2015-10-10 22:07:14+00:00,316.04,300.37,294.44,300.70500000000004,304.44,,325.06,340.93,L8
2015-11-27 22:07:47+00:00,316.04,306.19666666666666,299.65333333333336,302.8566666666667,308.78,,329.79,347.39,L8
2015-12-13 22:07:21+00:00,316.04,308.09000000000003,300.7925,303.6975,309.9175,335.89,330.065,346.8066666666667,L8
2016-03-02 22:07:31+00:00,,313.005,306.2175,307.815,313.2675,332.72,333.6775,345.5125,L8
2016-04-19 22:07:10+00:00,313.57,308.315,302.35749999999996,302.5375,307.985,321.70666666666665,326.8725,339.565,L8
2016-06-06 22:06:54+00:00,325.505,307.2575,302.815,304.8625,306.92249999999996,323.9225,324.77250000000004,336.4175,L8
2016-07-24 22:07:13+00:00,328.00666666666666,305.445,303.09749999999997,306.4575,305.7525,322.075,322.93,333.3225,L8
2016-08-09 22:07:15+00:00,328.00666666666666,305.445,303.09749999999997,306.4575,305.7525,322.075,322.93,337.328,L8
