dates,nzd0286-0000,nzd0286-0001,nzd0286-0002,nzd0286-0003,nzd0286-0004,nzd0286-0005,nzd0286-0006,nzd0286-0007,nzd0286-0008,nzd0286-0009,nzd0286-0010,nzd0286-0011,nzd0286-0012,nzd0286-0013,nzd0286-0014,nzd0286-0015,nzd0286-0016,nzd0286-0017,nzd0286-0018,nzd0286-0019,nzd0286-0020,nzd0286-0021,nzd0286-0022,nzd0286-0023,nzd0286-0024,nzd0286-0025,nzd0286-0026,nzd0286-0027,nzd0286-0028,nzd0286-0029,nzd0286-0030,nzd0286-0031,nzd0286-0032,nzd0286-0033,nzd0286-0034,nzd0286-0035,nzd0286-0036,nzd0286-0037,nzd0286-0038,nzd0286-0039,nzd0286-0040,nzd0286-0041,nzd0286-0042,nzd0286-0043,nzd0286-0044,nzd0286-0045,nzd0286-0046,nzd0286-0047,nzd0286-0048,nzd0286-0049,nzd0286-0050,nzd0286-0051,nzd0286-0052,nzd0286-0053,nzd0286-0054,nzd0286-0055,nzd0286-0056,nzd0286-0057,nzd0286-0058,nzd0286-0059,nzd0286-0060,nzd0286-0061,nzd0286-0062,satname
2001-10-29 21:42:21+00:00,331.315,330.125,330.82,324.43,325.28,321.80333333333334,320.205,331.205,322.66,323.79333333333335,322.72,326.28,,337.66999999999996,350.34749999999997,357.615,355.2666666666667,349.09666666666664,350.23,339.22,336.4266666666667,340.90999999999997,342.525,328.83500000000004,,315.59666666666664,324.49,321.4666666666667,304.68499999999995,339.91,,363.65,352.47,361.47,,303.13,,343.38,340.83,328.96,324.6,351.71500000000003,363.57,,,320.57,341.46000000000004,325.94,,368.75,,231.52,352.24,364.88,338.53999999999996,,371.31,365.51,,355.87,357.54,,381.3,L7
2002-02-18 21:42:54+00:00,325.39,330.125,330.82,321.83666666666664,320.0233333333333,318.2966666666667,315.57666666666665,330.94,327.49333333333334,321.93666666666667,322.12666666666667,317.07499999999993,329.84,337.66999999999996,343.68333333333334,357.615,355.2666666666667,348.3275,351.495,340.515,336.5225,340.90999999999997,334.51,328.83500000000004,,315.08,323.5566666666667,321.4925,309.80333333333334,339.91,,363.65,352.47,361.47,,303.13,,343.38,340.83,333.39,332.125,347.58666666666664,,,339.61,330.39,333.72,325.09000000000003,,349.46,333.04,,346.59,353.52,361.09,355.23,362.22,358.29,359.88,358.83,358.2966666666667,349.32,381.3,L7
2002-09-14 21:41:55+00:00,,,,,,,,,,,,,,,,,,,,,336.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.41,,,L7
2002-09-30 21:41:47+00:00,,,,327.0,,,,,,326.87,,,,,,,,,342.58,338.37,338.59000000000003,,327.58,,,,,,,,,,,,,,,,,,,,,,353.15,,,,,,,,,,,,,,,,361.475,357.5,,L7
2002-11-01 21:41:54+00:00,315.17,312.31,312.82,317.28999999999996,308.99,309.42,299.94,,,326.87,,,,,,,,,342.58,338.37,334.59999999999997,,318.52,,,,,,,,,,,,,,,,,,,,,,358.02,,,,,369.5,,,,,,,,,,,361.475,357.5,,L7
2003-01-20 21:42:33+00:00,315.17,312.31,312.82,317.28999999999996,308.99,309.42,299.94,,,326.87,,,,,,,,,342.58,338.37,334.59999999999997,,318.52,,,,,,,,,,,,,,,,373.74,343.76,,,,,358.02,,,,,369.5,,,,,,,,,,,361.475,357.5,,L7
2003-02-05 21:42:41+00:00,316.655,318.05,318.58,317.9433333333333,313.885,311.795,302.33000000000004,311.81,328.87,323.185,320.19,308.5,327.77,332.4,335.58,326.04,345.88,343.94,335.155,338.37,334.59999999999997,,318.52,,,,,,,,,,,,,,,367.39,373.74,343.76,,,,,358.02,,306.62,299.65,261.96,323.95,,216.79,,347.58,347.22,350.36,,,356.62,,358.41333333333336,355.41499999999996,,L7
2003-05-12 21:42:48+00:00,329.305,323.79,324.34,319.25,325.775,320.025,312.615,311.81,318.97,321.21000000000004,320.19,308.5,327.77,332.4,335.58,326.04,345.88,343.94,327.73,,,,,,,,,,,,,,,,,,,367.39,373.74,343.76,,,334.74,,329.28,,323.815,307.40999999999997,261.96,278.4,,216.79,,347.58,347.22,350.36,,,356.62,,352.29,353.33,,L7
2003-05-28 21:42:46+00:00,329.305,323.79,324.34,319.25,325.775,320.025,312.615,311.81,318.97,321.21000000000004,320.19,308.5,327.77,332.4,335.58,326.04,345.88,343.94,327.73,,,,,,,,,,,,,,,,,319.78,342.38,367.39,373.74,343.76,337.65,299.53,334.74,,329.28,325.54,330.2366666666667,307.40999999999997,278.395,293.475,,216.79,295.8,347.58,347.22,350.36,,,356.62,,352.29,353.33,,L7
2003-09-25 21:31:42+00:00,340.47,,,,332.77,325.88,328.445,,309.07,322.92,,,,,,,,,,,,,,,,,368.04,373.27,,,,,,,,319.78,342.38,,,,337.65,299.53,334.74,,334.05499999999995,325.54,342.045,315.17,294.83,308.55,,,295.8,,,,,,,,379.0,376.26,346.55,L5
2003-11-28 21:32:34+00:00,,,,,,,330.025,336.6,339.67,,,,322.18,326.55,331.58,,,,,,,339.35,,,,,352.275,359.225,,,,,,364.83,,333.51,354.31,,362.54,,333.48,332.57,,230.93,338.83,316.53,327.12,325.77,350.26,310.33,282.04,188.3,172.26,,,,,352.5,336.29,,379.0,376.26,327.565,L5
2003-12-14 21:32:38+00:00,,,334.87,,,,328.12666666666667,336.4,339.67,337.03,,,323.235,329.18,333.22,,,,,,352.3,343.025,348.87,347.41,348.34,347.74,345.4666666666667,354.7866666666667,343.22,,,,,364.83,,340.435,352.21000000000004,367.38,362.54,,332.145,331.16999999999996,,229.91500000000002,338.83,322.43499999999995,328.565,327.81,354.4,311.99,282.53,209.41000000000003,173.77499999999998,309.87,222.4,,,346.31,338.37,368.39,379.0,370.57,323.09,L5
2003-12-30 21:32:48+00:00,,,334.87,,,325.17,325.2675,328.24333333333334,332.79,330.575,335.36,,323.235,329.18,333.22,,,,,345.23,344.41499999999996,340.0366666666667,342.15,342.87,349.09,347.46500000000003,346.565,354.7866666666667,343.22,,,,,364.83,,335.65333333333336,353.56666666666666,367.38,362.54,327.03,332.145,331.16999999999996,,247.06333333333336,320.05499999999995,323.0133333333333,328.21666666666664,329.4266666666667,350.7633333333333,308.65333333333336,289.51,222.2266666666667,182.69666666666663,336.2,222.4,,,350.69,344.20666666666665,367.28499999999997,364.28,364.2866666666667,318.9025,L5
2004-05-06 21:34:22+00:00,,,334.87,,,325.17,322.925,331.205,334.56,330.575,335.36,,323.235,329.18,333.22,,,,354.81,345.23,347.78666666666663,340.0366666666667,342.15,342.87,349.09,347.46500000000003,339.4066666666667,345.5450000000001,343.22,,,,,364.83,,341.15,356.06,367.38,362.54,333.85,338.32666666666665,335.9266666666667,,255.15750000000003,304.99,327.5725,329.065,337.745,349.3725,308.635,290.6125,227.625,186.185,341.1066666666666,198.20499999999998,313.55,333.67,350.69,344.20666666666665,367.28499999999997,338.605,358.30000000000007,309.68666666666667,L5
2004-06-23 21:35:46+00:00,,,,,,325.17,317.52666666666664,326.33666666666664,329.32666666666665,324.4,335.36,,,,,,,,354.81,345.23,345.53,334.06,335.43,338.33,349.84,347.19,349.86,,,,,,,,,345.84,359.90999999999997,,,330.32666666666665,355.225,348.41499999999996,,282.20666666666665,311.19666666666666,337.24666666666667,333.78,353.73,333.6066666666667,309.2966666666666,295.27000000000004,242.9433333333333,197.15666666666667,357.65000000000003,178.515,313.55,333.67,365.27,364.41999999999996,366.18,342.47333333333336,351.72,315.84,L5
2004-08-10 21:36:56+00:00,,,,,,,317.94499999999994,333.53999999999996,331.035,324.68,,,,,,,,,354.81,,354.53,,,,,,,,,,,,,,,355.71500000000003,363.54,,,340.47333333333336,355.225,348.41499999999996,,282.63,324.72333333333336,343.78499999999997,344.25,364.265,336.84666666666664,325.95,291.1700000000001,243.24,195.465,355.21000000000004,178.76,298.45000000000005,330.20500000000004,371.09,372.96,,352.1666666666667,371.69,331.29999999999995,L5
2004-09-11 21:37:49+00:00,,,,,,,318.42333333333335,333.53999999999996,331.035,324.68,,,,,,,,,354.81,,354.53,,,,,,,,,,,,,,,355.71500000000003,363.54,,,340.47333333333336,355.225,348.41499999999996,,279.1033333333333,317.87,339.74666666666667,339.9925,359.5533333333333,337.125,320.16249999999997,290.78333333333336,242.44,196.01,352.6666666666667,178.47,298.45000000000005,336.3666666666667,366.02,370.15999999999997,373.11,352.1666666666667,368.23,328.21999999999997,L5
2005-08-29 21:42:10+00:00,,,,,,,338.13,,,,,,,,,,,,,,,,,,,,,,,,,377.69,,,,,,,,,,,,296.43,329.43,358.3,353.93,,350.53,322.72,316.84,245.0,196.52,,,,,,,396.71,,,,L5
2006-01-20 21:44:01+00:00,342.22,339.93,337.35,328.53,328.69,329.94,331.48,331.24,321.66,329.96,335.39,338.01,339.15,334.23,335.27,,,354.32,345.9,,338.85,344.07,343.55,347.15,346.57,340.99,345.36,348.44,,,,377.69,,361.86,376.02,348.93,359.39,,375.91,281.11,341.8,327.4,,260.945,329.43,328.12,337.95000000000005,324.1,344.845,310.06500000000005,300.15999999999997,218.94,194.185,,,,,358.18,326.08,396.71,,364.85,317.5,L5
2006-02-21 21:44:44+00:00,342.415,340.19,337.46000000000004,328.53,328.69,331.4,327.76666666666665,333.87,325.61,329.96,334.765,338.01,339.15,334.23,335.27,,,354.32,345.9,,338.85,345.21000000000004,343.55,347.15,346.57,340.99,345.36,348.44,,,,377.69,,361.86,376.02,339.26,359.39,,375.91,287.82500000000005,342.95500000000004,331.59,,254.92333333333332,306.98,325.5,330.64000000000004,319.72,341.49333333333334,305.2033333333334,294.09666666666664,223.16666666666666,193.90666666666667,317.83,,,,360.725,341.585,396.71,,364.21500000000003,315.22,L5
2006-03-09 21:45:04+00:00,343.77666666666664,340.19,337.93333333333334,328.53,328.69,331.2033333333333,322.27666666666664,335.52,330.08,329.96,334.765,338.01,339.15,334.23,335.27,,,354.32,345.9,,338.85,345.21000000000004,343.55,347.15,346.57,340.99,345.36,348.44,,,,,,361.86,376.02,339.26,359.39,,375.91,287.82500000000005,342.95500000000004,331.59,,241.73333333333335,290.69,312.4866666666667,318.6266666666666,324.99666666666667,342.1933333333333,298.76,283.56,222.31333333333336,195.57666666666668,317.83,,,,361.19,348.26666666666665,,335.6,364.21500000000003,315.7966666666667,L5
2006-04-10 21:45:40+00:00,343.77666666666664,340.19,337.93333333333334,328.53,328.69,331.2033333333333,322.27666666666664,335.52,330.08,329.96,334.765,338.01,339.15,334.23,335.27,,,354.32,345.9,,338.85,345.21000000000004,343.55,347.15,346.57,340.99,345.36,348.44,,,,,,361.86,376.02,339.5133333333333,359.39,,375.91,289.00666666666666,342.95500000000004,331.59,,245.45,297.5833333333333,315.845,320.91999999999996,334.1225,337.8475,299.8475,286.58750000000003,226.385,194.5475,317.83,,,340.91,362.2675,352.9525,371.92,331.855,364.75,318.2475,L5
2006-07-31 21:47:18+00:00,344.55499999999995,340.45,338.22499999999997,,,331.83500000000004,319.23333333333335,337.65999999999997,334.28999999999996,,334.14,,,,,,,,,,,346.35,,,,,,,,,,,,,,341.1766666666667,366.17,,,310.6333333333334,344.11,335.78,,270.135,303.555,326.5875,326.36749999999995,339.21,331.2875,306.2475,290.57000000000005,239.7625,194.25,317.83,173.74,276.78,336.795,363.62999999999994,354.775,371.92,321.96000000000004,364.7,318.49666666666667,L5
2006-12-06 21:48:41+00:00,294.22,297.12,,,,,296.45,,,,,,,,,295.08,312.51,303.24,,,,,,,297.03,293.88,,,,287.52,,,,,,353.92,366.17,,,345.99,,,,324.2,321.47,340.91,343.76,344.45,312.92,323.01,299.41,246.39,190.66,,173.74,276.78,332.68,,333.37,,302.17,,,L5
2007-01-07 21:48:55+00:00,294.22,297.12,,,,,296.45,,,,,,,,,295.08,312.51,311.70000000000005,,,303.44,,,,297.03,293.88,,,,287.52,,,,365.99,353.65,350.93,361.895,,306.1,351.64,359.64,,,322.43499999999995,319.71000000000004,345.235,343.39,327.5,307.34000000000003,323.01,299.41,246.39,247.88,,173.74,276.78,341.56,326.0,338.365,,318.54,,324.39,L5
2011-01-02 21:43:59+00:00,,,,,,,323.16,324.41,323.85,,328.04,,333.21,340.72,,,,,364.59,364.38,354.21,348.75,340.77,,,,,,,,,,,,,,,,,,340.76,345.3,,,,,,,,,,,,,,,,,,,,,,L5
2013-04-29 21:55:51+00:00,329.88,334.6,332.56,328.48,325.0,320.42,315.05,333.52,333.2,335.47,330.16,328.91,340.89,342.23,349.55,357.64,362.14,356.92,349.98,344.8,346.2,344.16,334.57,331.65,334.72,333.06,340.85,354.85,346.12,,369.67,,,,,368.32,,,,364.73,340.36,346.03,332.54,348.53,343.19,355.7,,363.19,368.73,359.27,286.96,,356.41,,,328.26,,364.79,361.24,366.88,318.5,357.31,351.34,L8
2013-05-31 21:56:07+00:00,329.88,334.6,332.56,328.48,325.0,325.125,315.05,333.52,333.2,335.47,330.16,328.91,340.89,342.23,349.55,357.64,362.14,356.92,354.255,344.8,346.2,344.16,334.57,331.65,334.72,333.06,340.85,354.85,346.12,,369.67,,,,,368.32,,,,364.73,340.36,346.03,332.54,348.53,343.19,355.7,,363.19,368.73,359.27,286.96,,356.41,,,328.26,376.81,364.79,361.24,366.88,318.5,363.99,360.115,L8
2013-07-18 21:56:02+00:00,331.78999999999996,335.545,333.805,328.48,325.0,324.50666666666666,315.685,333.19,334.16999999999996,334.375,330.16,328.91,340.89,342.23,349.55,357.64,362.14,356.92,354.255,344.8,346.82,345.285,334.57,331.65,334.72,333.06,340.85,352.775,346.12,,369.67,373.81,,,,368.32,,,,364.73,340.36,346.03,283.695,348.53,343.19,359.325,,363.19,368.73,359.27,286.96,,356.41,,,328.26,376.81,364.79,361.24,366.88,335.49,360.4433333333333,360.115,L8
2013-08-19 21:56:06+00:00,331.78999999999996,335.545,333.805,328.48,325.0,324.50666666666666,315.685,333.19,336.39,334.375,330.16,328.91,340.89,342.23,349.55,357.64,362.14,356.92,354.255,344.8,346.82,345.285,334.57,331.65,334.72,333.06,340.85,352.775,346.12,,369.67,373.81,,,,368.32,,,,364.73,340.36,346.03,283.695,348.53,343.19,359.325,,363.19,368.73,359.27,286.96,,356.41,,,328.26,376.81,368.08000000000004,361.24,366.88,335.49,360.4433333333333,360.115,L8
2014-02-11 21:54:56+00:00,327.91,330.82,328.24,321.15,319.6,317.32,309.0,324.92,337.17499999999995,,,,,,344.64,,,352.16,347.39,343.33,339.47,339.98,335.02,334.39,327.22,331.65,333.06,,,,,,,,,,,,,,,,,343.1,336.96,330.69,,361.51,,356.73,294.63,,353.54,,,348.63,363.28,369.005,367.66,371.76,355.06,355.36,355.27,L8
2014-02-27 21:54:44+00:00,329.9,331.0,328.52,323.015,320.71500000000003,317.875,310.90999999999997,325.475,332.605,332.09,,,,,344.64,,,353.49,347.745,343.325,341.18,340.59000000000003,334.405,333.53,329.70000000000005,332.315,335.2,,,,,,,,,,,,,,340.45,345.25,202.42,343.1,339.735,330.69,,361.23,,356.73,294.63,,343.18,,185.78,337.505,363.28,366.64,367.66,371.76,355.06,355.36,355.27,L8
2014-08-06 21:54:05+00:00,329.9,332.9166666666667,328.52,323.015,322.47,317.875,313.43333333333334,329.38666666666666,332.605,332.09,,,,,344.64,,,353.49,347.745,343.325,341.18,340.59000000000003,334.405,333.53,329.70000000000005,332.315,335.2,,,,,,,,,,,,,,340.45,345.25,202.42,351.225,339.735,330.69,,361.23,,361.97,294.63,,343.18,,185.78,337.505,363.28,366.64,367.66,374.22,357.27,357.13,358.07,L8
2014-09-07 21:54:12+00:00,333.71,337.63,337.88,,325.98,321.84,321.48,337.91499999999996,340.15,,,,,,,361.44,,362.0,,,,,,,,,,,,,,,,,,,,,,,,,,371.03,,,,,,367.21,,,,,,,,,,376.68,359.48,358.9,360.87,L8
2014-11-10 21:54:18+00:00,333.65999999999997,336.91,335.35,,325.73,321.48,318.94,335.60999999999996,337.405,331.52,329.15,329.68,338.08,342.68,,361.44,,359.125,354.44,355.46,346.49,346.39,342.37,338.87,,,338.25,347.99,,,,,,,,362.44,,,,361.43,338.42,343.19,228.07,357.25666666666666,,329.0,379.28,362.11,360.89,360.865,287.14,232.67,,308.66,,328.08,310.71,363.71,365.09,371.745,354.485,356.66499999999996,360.87,L8
2015-04-03 21:53:26+00:00,333.61,335.47,332.82,,325.48,321.12,313.885,331.0,334.66,331.52,329.15,329.68,338.08,342.68,,,,356.25,354.44,355.46,346.49,346.39,342.37,338.87,,,338.025,347.99,,,,,,,,362.44,,,,361.43,338.42,343.19,228.07,340.98,344.05,342.13,379.28,363.635,363.73,357.815,311.595,232.67,,308.66,,323.05499999999995,301.565,363.71,365.09,369.15999999999997,353.195,354.43,,L8
2015-04-19 21:53:26+00:00,332.95000000000005,334.68,332.82,,324.84000000000003,322.52,314.28000000000003,332.97,334.71000000000004,330.845,328.92999999999995,329.12,338.245,342.63,,,362.87,355.97,352.18,350.41499999999996,344.395,346.39,337.495,338.87,330.61,331.74,338.7266666666667,351.36,349.36,,,,,,,362.44,,,,361.43,338.42,343.19,228.07,340.98,344.1,346.6266666666667,379.28,364.4066666666667,364.2833333333333,357.815,321.32666666666665,232.67,,308.66,183.29,323.05499999999995,289.30333333333334,363.71,366.44,369.7166666666667,354.8566666666666,356.615,357.86,L8
2015-05-05 21:53:12+00:00,331.77333333333337,333.36333333333334,332.7966666666667,326.61,324.7866666666667,321.65000000000003,314.2875,331.97,334.0,330.845,328.64,328.8533333333333,338.245,342.63,,,362.87,355.97,350.90000000000003,348.37999999999994,343.22333333333336,345.015,336.74666666666667,338.87,330.61,331.74,338.74,351.36,348.365,,,,,,,362.44,,,,361.43,338.42,343.19,228.07,346.96000000000004,344.35999999999996,350.825,379.28,364.7575,364.2833333333333,360.7866666666667,328.6825,232.67,,339.74,183.29,323.05499999999995,289.30333333333334,367.335,365.24666666666667,369.865,356.41499999999996,358.16,355.03,L8
2015-06-06 21:53:16+00:00,330.855,332.31,332.78499999999997,326.61,324.44,321.915,314.43,332.45500000000004,333.66999999999996,330.17,328.385,328.43999999999994,338.41,342.58,,,362.87,355.69,349.13,344.8399999999999,341.59000000000003,343.64,333.935,,330.61,331.74,338.90333333333336,354.73,348.365,,,,,,,,,,,,,,,355.58500000000004,344.35999999999996,358.09999999999997,,365.64000000000004,365.97999999999996,363.9200000000001,342.53000000000003,,,370.82,183.29,318.03,278.6,370.96,365.32500000000005,370.8833333333334,360.5125,362.71999999999997,355.03,L8
2015-10-12 21:54:05+00:00,331.17,332.62333333333333,332.45,324.38,323.96666666666664,321.3666666666667,312.94,330.5,332.83666666666664,329.88,328.2266666666667,327.22999999999996,337.91,342.58,,,360.635,354.91499999999996,348.3166666666666,343.09999999999997,341.1366666666667,343.64,333.1366666666667,,330.61,331.74,339.45500000000004,354.73,348.365,,,,,,,,,,,,339.35,,227.38,343.905,344.515,348.62000000000006,,365.88,356.65999999999997,360.27,345.77,341.7,,366.85,186.485,326.85,264.78,368.405,364.9066666666667,370.02666666666664,359.735,360.935,338.6133333333333,L8
2015-12-15 21:54:12+00:00,330.6,331.025,330.26,321.37,321.515,317.44,309.15999999999997,323.1,329.94500000000005,328.875,327.45500000000004,324.24,335.83500000000004,,345.77,,358.985,353.575,345.5,339.5,338.755,340.19,331.565,329.04,,,,,,,,,,,,,,,,345.31,338.415,340.86,231.05,333.625,339.49,326.345,,359.84,354.13,354.85,,344.44,354.3,361.695,189.68,345.175,,365.26,364.505,368.135,354.45000000000005,355.75,303.67999999999995,L8
2016-01-16 21:54:09+00:00,329.87333333333333,330.8566666666666,329.3,321.07,320.94666666666666,317.13,308.1933333333333,322.25,328.81333333333333,328.4166666666667,326.5466666666667,323.7266666666667,335.22,338.63,345.71,,358.40333333333336,352.2733333333333,344.74,338.5933333333333,338.43333333333334,340.19,331.16333333333336,329.04,,,,,,,,,,,,,,,,345.31,339.47333333333336,340.86,231.05,333.625,340.15,328.43666666666667,,360.45,354.13,355.5733333333333,,334.46,342.925,361.695,189.68,336.61333333333334,295.9,365.26,364.94,368.135,354.45000000000005,355.75,303.97999999999996,L8
2016-02-01 21:54:07+00:00,329.7975,330.335,329.10749999999996,321.125,321.1425,316.945,308.33,322.8375,328.74,329.2575,326.505,324.015,335.51,340.64,346.1333333333334,,357.91499999999996,352.625,344.7625,339.055,338.425,340.19,331.2,329.04,,,,,,,,,,,,,,,,345.31,340.3075,340.86,231.05,338.29333333333335,341.75666666666666,333.9375,,361.53,354.13,357.71,,328.1725,337.6166666666667,361.95666666666665,193.39,331.73,296.525,366.59999999999997,365.6225,368.135,354.45000000000005,355.75,316.7575,L8
2016-02-17 21:53:58+00:00,329.58000000000004,330.194,328.828,321.086,320.828,316.954,308.29200000000003,323.198,328.682,328.818,326.32,323.928,335.23,340.32666666666665,345.855,354.91,357.756,352.47200000000004,344.37,338.97799999999995,338.31,339.32,331.01,329.08000000000004,,329.27,,,,,,,,,,,,,,345.31,340.3075,341.45000000000005,230.8166666666667,338.29333333333335,339.9625,332.584,,360.735,354.13,357.71,,328.1725,337.6166666666667,361.95666666666665,193.39,331.73,296.525,366.59999999999997,365.6225,368.135,354.45000000000005,355.75,316.7575,L8
2016-03-04 21:53:57+00:00,329.26,329.6483333333333,328.26666666666665,320.895,320.5466666666667,316.59,308.07166666666666,322.395,327.5183333333334,328.54833333333335,326.19166666666666,323.585,335.0116666666667,339.59,345.11,353.88,357.2966666666666,352.17833333333334,344.00333333333333,338.64,338.395,339.0366666666667,330.96666666666664,329.02,328.93,329.39,332.99,,,,,368.92,,,,,,,,345.31,340.3075,341.45000000000005,231.07,339.065,339.974,331.625,,360.886,356.6333333333334,357.71,,328.1725,337.6166666666667,361.95666666666665,193.39,330.706,298.44,366.59999999999997,365.6225,368.135,354.45000000000005,355.75,316.7575,L8
2016-03-20 21:53:51+00:00,328.37,328.96999999999997,327.7714285714286,320.4342857142857,319.92571428571426,316.2314285714286,307.56857142857143,321.1857142857143,326.37,327.48,325.69,323.26142857142855,334.84142857142854,338.582,344.09499999999997,352.09666666666664,356.5042857142857,351.6385714285714,343.1914285714286,338.2785714285714,337.90000000000003,337.8175,330.3757142857143,327.8675,326.615,328.2966666666667,331.405,,341.05,,360.64,368.92,,,,,,,,345.31,339.21,340.4266666666667,231.07,339.065,339.974,331.625,,360.886,356.6333333333334,357.71,,328.1725,337.6166666666667,361.95666666666665,193.39,330.706,298.44,366.59999999999997,365.6225,368.135,354.45000000000005,355.75,316.7575,L8
