dates,nzd0081-0000,nzd0081-0001,nzd0081-0002,satname
1999-09-27 22:04:48+00:00,329.3,279.09,,L7
1999-11-14 22:04:42+00:00,334.1,292.64,229.52,L7
2000-05-24 22:03:46+00:00,,245.69,249.65,L7
2000-08-12 22:02:54+00:00,,248.665,253.86,L7
2001-01-03 22:02:12+00:00,318.39,257.625,258.07,L7
2001-03-24 22:01:59+00:00,283.78999999999996,253.575,241.21,L7
2001-12-21 22:00:29+00:00,257.31,244.87,224.77,L7
2002-01-06 22:00:31+00:00,253.385,246.39499999999998,234.765,L7
2002-01-22 22:00:40+00:00,249.76999999999998,244.31333333333336,228.50333333333333,L7
2002-08-18 21:59:57+00:00,312.34,,,L7
2003-07-28 21:48:28+00:00,277.6,263.44,,L5
2003-09-14 21:49:18+00:00,264.08500000000004,249.95499999999998,231.95,L5
2004-07-30 21:54:28+00:00,297.89,278.39,270.0,L5
2004-11-19 21:56:55+00:00,298.135,278.12,269.22,L5
2005-02-23 21:58:31+00:00,278.605,262.79,253.5,L5
2005-03-11 21:58:44+00:00,278.3833333333333,262.3433333333333,255.5233333333333,L5
2005-05-30 21:59:15+00:00,275.73333333333335,259.6666666666667,254.24,L5
2005-07-17 21:59:35+00:00,270.945,254.0,247.375,L5
2006-04-15 22:03:30+00:00,260.78,247.31,237.37,L5
2006-05-17 22:03:57+00:00,272.065,255.64000000000001,249.14000000000001,L5
2006-07-04 22:04:41+00:00,271.3,255.00666666666666,247.57333333333335,L5
2006-11-25 22:06:19+00:00,272.53,258.805,260.51,L5
2011-03-12 22:01:43+00:00,266.59,250.91,244.1,L5
2013-05-20 22:13:50+00:00,281.44,265.3,266.92,L8
2013-06-05 22:13:51+00:00,282.675,266.74,267.775,L8
2013-06-21 22:13:43+00:00,280.62666666666667,265.06,266.32,L8
2013-07-07 22:13:24+00:00,276.7025,261.8175,262.355,L8
2013-10-27 22:13:31+00:00,278.21999999999997,262.08000000000004,263.216,L8
2013-11-28 22:13:02+00:00,277.178,262.01,263.03000000000003,L8
2013-12-14 22:13:21+00:00,276.49000000000007,261.348,263.15200000000004,L8
2014-01-31 22:12:28+00:00,280.3300000000001,259.0025,262.49,L8
2014-03-04 22:11:59+00:00,281.3625,260.102,263.27799999999996,L8
2014-04-05 22:11:34+00:00,281.21000000000004,260.69,263.7133333333333,L8
2014-04-21 22:11:42+00:00,281.55,261.19714285714286,264.1657142857143,L8
2014-05-23 22:11:18+00:00,281.53333333333336,261.33,264.65857142857146,L8
2014-10-14 22:11:38+00:00,276.0833333333333,258.7033333333333,260.17,L8
2015-03-07 22:11:06+00:00,264.71000000000004,254.07,253.79000000000002,L8
2015-05-10 22:10:52+00:00,268.045,256.78499999999997,261.07500000000005,L8
2015-06-11 22:10:40+00:00,269.89000000000004,256.60999999999996,260.6666666666667,L8
2015-06-27 22:10:46+00:00,274.3925,259.6925,263.515,L8
2015-07-29 22:11:25+00:00,275.428,260.128,264.054,L8
2015-08-14 22:11:07+00:00,276.6616666666667,260.885,264.59,L8
2015-12-20 22:11:33+00:00,278.115,262.295,266.81,L8
2016-03-09 22:11:40+00:00,277.14,262.565,266.78,L8
2016-04-26 22:11:21+00:00,279.09666666666664,263.40333333333336,266.4533333333333,L8
2016-05-12 22:10:56+00:00,279.7975,263.855,266.9825,L8
2016-07-15 22:11:22+00:00,285.825,266.78999999999996,268.865,L8
2016-08-16 22:11:29+00:00,284.68999999999994,265.08599999999996,268.022,L8
2016-11-20 22:12:09+00:00,283.84999999999997,263.4533333333333,268.06,L8
2017-08-19 22:11:29+00:00,289.22,268.7,270.15,L8
2018-04-16 22:11:06+00:00,284.6,265.33,266.07,L8
2018-07-05 22:10:30+00:00,291.535,277.28499999999997,279.11,L8
2018-08-06 22:10:46+00:00,287.61333333333334,273.4433333333333,274.03,L8
2018-09-07 22:11:24+00:00,285.46500000000003,271.5375,271.895,L8
2019-03-02 22:11:29+00:00,277.88,264.875,265.995,L8
2019-06-06 22:11:35+00:00,281.975,267.49,268.59000000000003,L8
2019-06-22 22:11:17+00:00,277.26666666666665,264.73,265.58666666666664,L8
2019-08-09 22:11:31+00:00,280.1125,266.5375,266.955,L8
2019-09-10 22:11:39+00:00,274.475,263.97749999999996,263.4375,L8
2019-09-26 22:11:45+00:00,276.562,264.78799999999995,263.962,L8
2020-01-16 22:11:35+00:00,278.6925,265.8375,265.075,L8
2020-02-01 22:11:29+00:00,279.758,266.24799999999993,265.98400000000004,L8
2020-04-21 22:11:21+00:00,272.90333333333336,262.6433333333334,264.7966666666667,L8
2020-06-08 22:11:24+00:00,276.5425,264.1075,265.7875,L8
2020-07-10 22:11:15+00:00,279.296,265.51599999999996,266.744,L8
2020-07-26 22:11:44+00:00,278.494,264.88599999999997,265.97400000000005,L8
2020-09-12 22:11:38+00:00,272.17199999999997,261.03000000000003,262.38399999999996,L8
2020-12-17 22:11:45+00:00,277.125,263.2725,263.905,L8
2021-02-19 22:11:27+00:00,272.6433333333334,260.76666666666665,262.43,L8
2021-04-24 22:11:01+00:00,284.49,267.93666666666667,268.87,L8
2021-05-26 22:11:31+00:00,279.465,264.03,265.43,L8
2021-06-11 22:11:38+00:00,276.114,261.392,262.364,L8
2021-07-13 22:11:43+00:00,276.29200000000003,261.77200000000005,262.62,L8
2021-10-01 22:12:10+00:00,277.674,262.272,262.34400000000005,L8
2021-10-17 22:11:50+00:00,273.87666666666667,260.045,259.9166666666667,L8
2021-11-06 22:12:48+00:00,276.85999999999996,261.43333333333334,261.6816666666667,L9
2021-11-18 22:11:44+00:00,278.4185714285714,262.75857142857143,262.5814285714286,L8
2022-01-21 22:11:35+00:00,278.64,265.33799999999997,265.342,L8
2022-02-14 22:12:01+00:00,273.2733333333333,261.5183333333333,261.27166666666665,L9
2022-02-22 22:11:50+00:00,274.76714285714286,262.12,262.06,L8
2022-07-16 22:12:03+00:00,267.055,257.84250000000003,258.56,L8
2022-08-09 22:11:34+00:00,276.1175,260.70750000000004,260.845,L9
2023-02-09 22:11:45+00:00,284.74,266.24,266.49,L8
2023-03-13 22:11:23+00:00,273.15,258.195,256.045,L8
2023-03-21 22:11:31+00:00,278.65000000000003,262.26,261.0,L9
2023-05-16 22:10:40+00:00,279.3975,262.615,261.71500000000003,L8
2023-05-24 22:10:53+00:00,283.048,265.684,263.8,L9
2023-06-09 22:11:12+00:00,285.4883333333333,268.58666666666664,266.54,L9
2023-06-17 22:11:17+00:00,287.2371428571428,269.4657142857143,267.56428571428575,L8
2023-07-11 22:11:00+00:00,287.34375,269.115,267.5775,L9
2023-07-27 22:11:03+00:00,287.5577777777778,269.1477777777778,267.7066666666667,L9
2023-08-20 22:11:23+00:00,286.2433333333333,268.01444444444445,266.37999999999994,L8
2023-08-28 22:11:44+00:00,285.21799999999996,267.163,265.46099999999996,L9
2023-09-05 22:11:46+00:00,283.8463636363636,265.64090909090913,263.66181818181815,L8
2023-10-15 22:12:03+00:00,286.296,267.61100000000005,265.46999999999997,L9
2024-01-11 22:11:32+00:00,281.2716666666667,262.8933333333334,261.10333333333335,L8
2024-02-04 22:12:07+00:00,280.2583333333333,262.1566666666667,260.99,L9
2024-04-16 22:11:19+00:00,284.53000000000003,266.18333333333334,268.5133333333333,L8
2024-05-10 22:11:24+00:00,285.305,266.3825,268.0575,L9
2024-05-18 22:10:55+00:00,285.048,266.304,267.836,L8
2024-05-26 22:11:12+00:00,282.8333333333333,264.58,266.52833333333336,L9
2024-06-11 22:11:06+00:00,283.9957142857143,265.53285714285715,266.93,L9
2024-08-06 22:10:57+00:00,284.4783333333333,266.1033333333333,266.66666666666663,L8
2024-08-22 22:11:34+00:00,285.49857142857144,266.8085714285714,266.9757142857143,L8
2024-09-07 22:11:43+00:00,283.9425,265.7075,265.87874999999997,L8
2024-12-28 22:11:26+00:00,285.3625,266.915,266.435,L8
2025-01-29 22:11:52+00:00,285.992,267.22200000000004,267.246,L8
2025-03-26 22:11:41+00:00,284.94666666666666,266.9866666666667,268.08666666666664,L9
2025-04-27 22:11:08+00:00,284.94666666666666,270.93,273.88750000000005,L9
2025-05-13 22:11:22+00:00,282.505,267.954,271.13800000000003,L9
2025-05-21 22:10:52+00:00,283.132,268.03333333333336,270.92333333333335,L8
2025-06-22 22:11:31+00:00,281.16833333333335,266.12142857142857,267.99142857142857,L8
2025-07-16 22:11:36+00:00,283.07166666666666,267.11571428571426,268.3257142857143,L9
2025-08-01 22:11:42+00:00,289.18833333333333,266.8933333333334,273.12142857142857,L9
2025-08-09 22:11:49+00:00,285.6657142857143,264.3614285714286,269.67,L8
