dates,nzd0210-0000,nzd0210-0001,nzd0210-0002,nzd0210-0015,nzd0210-0016,nzd0210-0017,nzd0210-0018,nzd0210-0019,nzd0210-0020,nzd0210-0013,nzd0210-0014,nzd0210-0007,nzd0210-0008,nzd0210-0009,nzd0210-0010,nzd0210-0011,nzd0210-0012,nzd0210-0003,nzd0210-0004,nzd0210-0005,nzd0210-0006,satname
2001-10-13 21:41:51+00:00,350.0,318.45666666666665,357.6,316.32,303.885,332.52666666666664,322.1275,326.446,341.53000000000003,326.97,309.68499999999995,351.47,,356.21,355.85,372.29,287.0,322.7,351.33500000000004,362.995,390.46,L7
2002-04-07 21:42:28+00:00,,,,,,355.75,354.82,344.23,344.9,366.32,,367.145,371.85,361.615,353.81,346.12,,341.445,366.14,375.57,386.53499999999997,L7
2002-08-29 21:41:39+00:00,,,369.64,272.11,270.28,337.91499999999996,353.24,344.845,341.39,366.32,273.08,369.07,371.85,367.02,351.77,346.12,,366.40999999999997,374.08,381.51,382.61,L7
2002-09-14 21:41:31+00:00,,,369.64,272.11,270.28,337.91499999999996,353.24,344.845,341.39,366.765,273.08,373.53999999999996,365.71000000000004,361.695,350.705,356.12,,360.68666666666667,371.015,383.13,398.065,L7
2002-10-16 21:41:24+00:00,318.78,,369.64,272.11,270.28,320.08,351.66,345.46,337.88,367.21,273.08,378.01,359.57,356.37,349.64,366.12,,364.49,367.95,384.75,413.52,L7
2002-11-01 21:41:30+00:00,318.78,,369.64,272.11,270.28,325.205,346.095,346.73,339.26,313.95,273.08,378.01,359.57,356.37,349.64,317.45,289.49,364.49,367.95,384.75,413.52,L7
2003-04-10 21:42:26+00:00,334.03,309.76,,287.22,273.88,330.52,340.53,342.93,339.005,260.69,282.07,,,,,268.78,289.49,,,,,L7
2003-04-26 21:42:25+00:00,349.28,307.6,,287.22,273.88,330.52,340.53,342.93,339.005,260.69,282.07,,,,,268.78,289.49,,,,,L7
2003-05-28 21:42:22+00:00,346.29999999999995,312.4866666666667,320.81,289.685,273.88,345.02,363.63,339.655,338.76,,293.67499999999995,,,,,,,,,,,L7
2003-07-23 21:30:14+00:00,349.14333333333326,317.52,317.945,288.2033333333333,281.03499999999997,325.21999999999997,330.24,326.2133333333333,327.0233333333333,256.92,288.5733333333333,297.61,,,,271.77,279.02,308.54,326.01,341.52,325.31,L5
2003-11-28 21:32:10+00:00,349.84000000000003,326.74,302.42999999999995,286.175,284.555,284.375,294.48,301.125,305.95000000000005,256.92,279.43,297.61,,,,271.77,279.02,309.57000000000005,325.385,341.90999999999997,319.675,L5
2003-12-30 21:32:24+00:00,348.97333333333336,325.33666666666664,299.24666666666667,287.15000000000003,286.80333333333334,287.66333333333336,299.66333333333336,305.0133333333333,310.5133333333333,256.92,277.17,297.61,,,,271.77,279.02,309.07,321.12666666666667,338.2833333333333,314.69666666666666,L5
2004-01-15 21:32:26+00:00,348.8275,325.5025,297.5525,285.175,284.71500000000003,289.5625,300.045,306.2625,311.525,256.92,275.555,297.61,,,,271.77,279.02,309.27750000000003,316.4875,338.2833333333333,314.69666666666666,L5
2004-06-07 21:34:54+00:00,348.01,322.32,295.7966666666667,281.91,281.0233333333333,289.21666666666664,297.3933333333333,304.1566666666667,310.5433333333333,,271.68,,,,,,,306.08,309.04333333333335,331.03,304.74,L5
2004-06-23 21:35:22+00:00,342.9,316.72,291.735,281.91,281.0233333333333,289.21666666666664,297.3933333333333,304.1566666666667,310.5433333333333,,271.68,,,,,,,306.08,309.04333333333335,331.03,304.74,L5
2004-07-25 21:36:14+00:00,347.3666666666666,320.95,298.0233333333333,290.095,282.7,285.45,293.105,301.97,304.765,262.71,301.45,329.21,,,279.44,272.87,286.01,311.96500000000003,329.08,357.63,335.34,L5
2005-02-18 21:40:18+00:00,343.03,319.67,295.86,272.6,284.46,290.17,298.2,306.8,313.9,,,,,,,,,309.97,319.53,332.1,306.69,L5
2005-03-22 21:40:41+00:00,349.67499999999995,329.415,304.48,284.56,288.575,292.35,302.945,308.53,314.91999999999996,275.72,297.31,334.38,,,,279.41,294.32,319.395,331.195,343.525,319.375,L5
2005-05-09 21:40:56+00:00,341.78666666666663,318.40000000000003,294.82666666666665,284.56,288.575,292.35,302.945,308.53,314.91999999999996,275.72,297.31,334.38,,,,279.41,294.32,319.395,331.195,343.525,319.375,L5
2005-06-26 21:41:16+00:00,343.46999999999997,321.3825,298.52,284.6933333333333,285.72666666666663,287.09999999999997,296.9733333333333,302.8066666666667,307.11999999999995,275.72,289.16999999999996,334.38,,,,279.41,294.32,317.45,328.4266666666667,342.09,318.97333333333336,L5
2005-07-12 21:41:23+00:00,341.004,319.684,296.12,284.6933333333333,285.72666666666663,287.09999999999997,296.9733333333333,302.8066666666667,307.11999999999995,275.72,289.16999999999996,334.38,,,,279.41,294.32,311.5025,328.4266666666667,342.09,318.97333333333336,L5
2005-08-29 21:41:46+00:00,340.4975,319.6875,300.092,290.95666666666665,288.39000000000004,287.69,301.65333333333336,300.81000000000006,309.0233333333333,270.415,291.56333333333333,334.81,,,,279.79,287.35,316.77250000000004,338.12666666666667,351.0333333333333,326.84666666666664,L5
2006-06-13 21:46:13+00:00,348.69,329.29,302.9,285.34,277.71,280.71,285.71,292.55,292.59,,273.88,,,,,,,310.95,322.51,333.73,311.03,L5
2006-09-17 21:47:31+00:00,351.53999999999996,331.175,306.41999999999996,292.365,282.48,280.78999999999996,288.45,294.81,298.09,261.49,285.47,,,,,264.28,278.01,315.105,328.51,340.52,307.7,L5
2006-12-06 21:48:41+00:00,355.42333333333335,332.7966666666667,322.2733333333333,292.365,282.48,280.78999999999996,288.45,294.81,298.09,261.49,285.47,,,,312.75,299.255,302.755,331.54333333333335,344.85999999999996,347.0,326.43333333333334,L5
2011-03-07 21:43:36+00:00,,,,276.62,269.42,271.3,276.85,285.21,295.3,,278.01,,,,,,,,,,,L5
2013-05-31 21:55:43+00:00,364.31,348.01,327.47,315.72,305.85,304.88,312.86,328.64,319.05,295.71,309.64,345.68,346.89,340.76,326.94,302.33,299.73,336.96,347.63,359.05,355.34,L8
2013-08-19 21:55:42+00:00,351.72,333.04999999999995,327.47,315.72,305.85,304.88,312.86,328.64,319.05,295.71,309.64,345.68,346.89,340.76,326.94,302.33,299.73,336.96,347.63,359.05,355.34,L8
2013-10-06 21:55:33+00:00,351.8933333333334,332.7633333333333,322.06,309.81500000000005,300.675,301.455,313.395,319.585,318.8,289.225,307.765,342.255,341.13,340.76,324.985,290.54499999999996,294.185,333.275,343.955,355.5,348.775,L8
2013-12-09 21:55:16+00:00,345.18,325.44,306.78499999999997,302.665,293.075,296.695,294.675,306.75,312.40999999999997,279.885,304.185,336.51,335.37,,323.03,276.75,287.51,325.655,339.235,350.65,326.88,L8
2014-01-10 21:54:55+00:00,346.4125,327.5725,308.7366666666667,303.25333333333333,294.3933333333333,298.1333333333333,297.4533333333333,307.9166666666667,314.6766666666667,284.15000000000003,304.38,337.3833333333333,335.37,,323.53999999999996,281.94666666666666,290.2833333333333,326.7266666666667,340.1466666666667,351.75666666666666,334.20666666666665,L8
2014-02-11 21:54:32+00:00,346.134,327.65999999999997,308.59,302.3725,294.2425,297.24,299.705,307.0575,312.2075,283.9675,303.8075,336.7075,335.37,,323.53999999999996,281.27,290.6375,326.425,339.7125,351.845,336.0775,L8
2014-03-31 21:53:53+00:00,348.434,329.062,309.838,302.096,293.59000000000003,296.302,299.258,306.494,311.196,282.086,303.384,336.296,335.37,,323.53999999999996,280.908,290.758,324.88800000000003,339.454,351.088,331.578,L8
2014-05-18 21:53:11+00:00,348.684,328.848,308.262,301.466,292.87399999999997,295.036,296.426,305.354,308.56,274.726,302.396,335.338,,,324.05,281.445,291.2875,323.30600000000004,339.41400000000004,350.79200000000003,325.652,L8
2014-06-03 21:53:18+00:00,350.6716666666666,331.23,311.01,302.08,294.23833333333334,295.29833333333335,298.0316666666667,306.0516666666667,309.0,276.65833333333336,303.4716666666667,336.61333333333334,,,323.75,284.024,292.654,324.87833333333333,340.535,352.195,329.47166666666664,L8
2014-09-23 21:53:45+00:00,353.725,333.1575,315.245,302.3725,294.53499999999997,293.71999999999997,303.5825,306.46500000000003,311.06,270.885,303.5,336.7225,,,323.45,286.9,294.67999999999995,324.5375,341.15999999999997,352.2425,326.83,L8
2015-01-29 21:53:37+00:00,352.70000000000005,333.54999999999995,314.135,303.51,297.32,297.67499999999995,309.965,310.37,316.435,291.32000000000005,304.735,338.62,341.94,333.87,326.85,281.93,306.56,325.925,341.41499999999996,352.01,344.51,L8
2015-02-14 21:53:28+00:00,351.17,331.47999999999996,313.26666666666665,302.96666666666664,297.37333333333333,297.65333333333336,309.22999999999996,308.72,313.42,290.29,304.66,338.9633333333333,340.8,333.87,324.895,280.345,301.695,325.42333333333335,340.5133333333333,351.71333333333337,343.6333333333334,L8
2015-04-03 21:53:02+00:00,351.66999999999996,330.585,313.585,303.02666666666664,295.6566666666667,294.72333333333336,308.33,305.2,306.65000000000003,284.05333333333334,306.05,340.6766666666667,339.48333333333335,334.155,324.2866666666667,276.2366666666667,297.4633333333333,313.49666666666667,339.35999999999996,349.6166666666666,336.3733333333334,L8
2015-08-25 21:53:27+00:00,354.55,337.46,316.25,303.19,293.245,286.05,307.43,303.615,310.69,254.91,307.09000000000003,340.385,336.85,334.44,319.59000000000003,270.51,288.405,305.575,340.21500000000003,349.985,315.14,L8
2015-11-13 21:53:46+00:00,347.33500000000004,331.575,314.15999999999997,302.295,294.275,288.005,301.93,307.70500000000004,314.36,255.41,306.45500000000004,339.1,,,319.21500000000003,271.93,287.725,318.185,340.735,350.325,314.48,L8
2016-01-16 21:53:45+00:00,345.1166666666666,327.68666666666667,315.2966666666667,300.75,292.56666666666666,288.97333333333336,293.5466666666667,306.69666666666666,312.5566666666667,262.42333333333335,304.7966666666667,337.55,,,317.3866666666667,273.23,287.75666666666666,316.75666666666666,337.8733333333333,348.43666666666667,319.81333333333333,L8
2016-03-04 21:53:33+00:00,341.58,324.75,314.65000000000003,299.64000000000004,290.99,290.3533333333333,293.3833333333334,305.9433333333333,309.53666666666663,270.8933333333334,303.6233333333334,337.20666666666665,,,319.21,274.71666666666664,289.03333333333336,315.2366666666666,335.3,346.69000000000005,323.16333333333336,L8
2016-04-21 21:53:12+00:00,344.14250000000004,326.885,316.9875,300.3725,291.8675,290.365,297.225,306.91749999999996,309.4275,270.4975,303.8025,338.07,,,319.6875,275.8625,289.545,316.54999999999995,336.22,348.3475,322.7675,L8
2016-07-26 21:53:40+00:00,346.7033333333333,329.1933333333333,312.92333333333335,298.72999999999996,290.28333333333336,288.23,297.1333333333333,305.2733333333333,305.81333333333333,273.265,300.93666666666667,333.5,,,321.35,278.38,291.36,315.2733333333333,335.84999999999997,349.98333333333335,318.9266666666667,L8
2016-08-27 21:53:50+00:00,346.02,328.7125,311.2025,298.38,290.0725,287.5775,292.9325,304.8225,305.5175,264.78000000000003,300.46999999999997,332.815,,,321.35,278.38,291.36,315.2075,336.115,348.8275,317.0675,L8
2016-09-12 21:53:54+00:00,347.23749999999995,329.34499999999997,307.8125,298.84999999999997,290.3225,287.22249999999997,293.9275,304.315,307.42,263.0566666666667,301.12249999999995,333.0575,,,321.32,278.055,290.455,316.39,337.275,349.4875,314.5025,L8
2016-10-14 21:54:00+00:00,348.358,330.642,308.834,301.078,292.308,289.462,298.18199999999996,306.98199999999997,311.142,268.8525,302.64799999999997,335.108,,341.27,322.91,279.43333333333334,290.7033333333333,317.884,338.2,350.97400000000005,320.21799999999996,L8
2016-10-30 21:54:01+00:00,345.216,327.596,301.06600000000003,300.705,291.76,289.22749999999996,295.53999999999996,306.2675,311.6525,268.70000000000005,302.22499999999997,332.884,,341.27,323.805,279.5,290.515,314.446,336.334,348.31,317.20799999999997,L8
2017-02-03 21:53:41+00:00,345.452,327.97400000000005,300.48,302.805,293.795,291.5175,302.60249999999996,308.28,314.0525,273.39250000000004,304.5725,336.59800000000007,,341.27,323.805,279.3766666666667,291.7966666666667,315.96999999999997,337.18199999999996,348.912,326.054,L8
2017-04-24 21:53:01+00:00,356.11999999999995,338.1133333333333,309.00666666666666,318.13,309.25,302.615,313.80499999999995,319.70500000000004,316.115,287.47,321.615,348.84666666666664,375.42,350.38,346.75,279.13,315.475,323.64666666666665,333.145,357.58,347.0566666666667,L8
2017-06-11 21:53:21+00:00,369.21333333333337,346.85999999999996,322.88999999999993,313.52,305.93333333333334,299.42,312.37999999999994,317.44,315.05,288.025,317.29333333333335,355.21000000000004,361.32000000000005,344.88,335.71500000000003,284.52,309.3333333333333,332.2966666666667,341.63,364.01,359.99,L8
2017-07-29 21:53:37+00:00,362.5425,340.71750000000003,314.55499999999995,313.52,305.93333333333334,299.42,312.37999999999994,317.44,315.05,288.025,317.29333333333335,355.21000000000004,361.32000000000005,344.88,335.71500000000003,284.52,309.3333333333333,332.2966666666667,341.63,364.01,359.99,L8
2017-12-04 21:53:49+00:00,355.59666666666664,331.84000000000003,305.4666666666667,304.815,296.45000000000005,296.39,307.69,312.75,309.72,291.59000000000003,308.745,344.425,347.22,337.395,323.155,287.54,296.71000000000004,323.45500000000004,342.26,354.84000000000003,343.565,L8
2018-04-11 21:53:01+00:00,354.44,333.46500000000003,309.82000000000005,304.91999999999996,295.435,299.77,310.815,312.205,319.205,293.63,308.255,341.65,334.75,335.41,322.355,286.635,297.445,321.47,340.17499999999995,353.78,341.345,L8
2018-05-29 21:52:29+00:00,348.47333333333336,329.83,303.05333333333334,304.91999999999996,295.435,299.77,310.815,312.205,319.205,293.63,308.255,341.65,334.75,335.41,322.355,286.635,297.445,321.47,340.17499999999995,353.78,341.345,L8
2018-10-04 21:53:26+00:00,349.74,331.9033333333333,308.35333333333335,304.08,296.5,295.655,313.77,312.305,327.11,292.865,307.915,342.66999999999996,334.75,334.94,325.065,284.57000000000005,298.54999999999995,325.03999999999996,342.4,356.45000000000005,342.48,L8
2018-10-20 21:53:32+00:00,346.8533333333333,330.2366666666667,305.1566666666667,304.54499999999996,295.31,293.39,309.91999999999996,317.74,319.4,291.64,308.635,342.635,341.73,336.005,326.46500000000003,282.145,297.90999999999997,324.545,342.0,354.255,342.27,L8
2018-11-05 21:53:36+00:00,355.0425,331.095,307.42,304.6233333333333,295.8433333333333,294.21,311.08666666666664,317.17,321.73333333333335,291.7366666666667,309.07,342.1666666666667,340.81,335.8233333333333,326.35999999999996,282.08,297.24333333333334,323.51,341.9533333333334,353.7966666666666,341.65333333333336,L8
2018-12-07 21:53:34+00:00,356.94500000000005,332.4625,312.05,304.465,295.36,293.72,310.03499999999997,315.825,320.52750000000003,291.86,308.52250000000004,341.89,340.81,335.8233333333333,325.5125,281.61,297.185,322.915,341.525,352.8025,341.76,L8
2019-02-25 21:53:22+00:00,355.086,332.402,311.968,304.258,295.158,293.702,309.046,314.946,318.348,293.13,307.63800000000003,341.662,340.81,334.91499999999996,325.168,282.996,298.002,321.396,340.982,352.19,342.706,L8
2019-04-14 21:53:08+00:00,355.85,332.466,312.23400000000004,304.28999999999996,294.87,294.15,308.354,314.88,316.12800000000004,293.37600000000003,307.506,341.86800000000005,340.81,334.9066666666666,324.77200000000005,284.688,298.22,320.508,341.304,352.304,342.784,L8
2019-05-16 21:53:15+00:00,348.2025,330.9275,308.11,303.74333333333334,294.1833333333334,293.2133333333333,306.75666666666666,311.8933333333334,312.59,294.91333333333336,306.16,338.535,,332.19,323.9433333333334,286.08,299.31666666666666,317.19,339.97249999999997,351.33750000000003,335.23,L8
2019-06-01 21:53:24+00:00,347.426,329.992,306.772,303.74333333333334,294.1833333333334,293.2133333333333,306.75666666666666,311.8933333333334,312.59,294.91333333333336,306.16,338.535,,332.19,323.9433333333334,286.08,299.31666666666666,315.81800000000004,338.37600000000003,351.33750000000003,335.23,L8
2019-06-17 21:53:30+00:00,352.704,333.612,311.274,304.1133333333334,295.1,293.14,308.13666666666666,309.64000000000004,312.75666666666666,294.3666666666666,307.34666666666664,339.4425,348.09,334.28999999999996,325.22,290.8233333333333,300.2866666666667,318.054,339.79200000000003,354.355,338.65,L8
2019-08-04 21:53:45+00:00,351.5733333333333,332.1816666666667,308.76500000000004,304.1133333333334,295.1,293.14,308.13666666666666,309.64000000000004,312.75666666666666,294.3666666666666,307.34666666666664,339.4425,348.09,334.28999999999996,325.22,290.8233333333333,300.2866666666667,316.74,339.79200000000003,354.355,338.65,L8
2019-11-24 21:53:59+00:00,354.4125,332.5525,310.6975,304.89,296.45500000000004,296.28499999999997,311.95,306.18499999999995,321.4,292.01,309.595,343.58000000000004,343.23,334.92499999999995,326.48,291.34000000000003,298.99,318.1575,339.67,357.47,346.66999999999996,L8
2020-01-11 21:53:51+00:00,348.59999999999997,328.3933333333333,310.06333333333333,304.475,295.47,299.1,309.845,306.12,319.385,294.425,308.78499999999997,341.48,337.625,333.695,324.765,290.40999999999997,301.54499999999996,316.39666666666665,339.625,352.15999999999997,341.085,L8
2020-02-12 21:53:42+00:00,349.44,329.6233333333334,316.87,303.6666666666667,294.75333333333333,297.12000000000006,307.93666666666667,307.9433333333333,315.26,292.55,307.15000000000003,341.32,338.4066666666667,333.45,324.33666666666664,291.84666666666664,301.04333333333335,318.7733333333333,338.4433333333333,352.4666666666667,343.37999999999994,L8
2020-02-28 21:53:38+00:00,348.325,328.44500000000005,317.62,303.67,294.8725,296.7525,307.0675,307.2025,313.49,292.355,307.1975,341.74,338.4066666666667,333.09749999999997,324.6725,291.8775,301.175,319.5475,338.8875,352.865,344.84000000000003,L8
2020-03-31 21:53:22+00:00,349.204,329.05400000000003,317.1,303.614,294.988,296.012,307.134,307.01599999999996,314.32399999999996,291.2,307.012,341.894,339.46500000000003,333.09749999999997,324.142,290.548,300.898,320.08000000000004,339.17600000000004,353.144,343.54,L8
2020-05-18 21:53:06+00:00,350.6033333333333,331.31333333333333,318.4733333333333,303.8833333333333,295.5316666666667,295.67333333333335,307.43333333333334,307.405,313.45666666666665,291.6166666666667,307.26166666666666,342.65166666666664,340.63,333.606,325.11833333333334,290.97166666666664,300.90833333333336,321.115,340.15833333333336,354.08666666666664,344.41333333333336,L8
2020-06-03 21:53:12+00:00,347.8216666666667,328.56166666666667,314.9283333333333,303.724,295.38800000000003,294.7,306.34399999999994,307.418,311.07,291.254,306.964,342.688,341.19500000000005,333.6425,324.90999999999997,291.51599999999996,301.478,318.4866666666667,340.25,354.294,345.78000000000003,L8
2020-12-12 21:54:01+00:00,345.0,325.5,294.3,303.27,294.37,294.92,312.92,309.87,325.71,291.03,308.03,338.19,,,318.65,282.17,297.96,320.4,338.84,348.4,341.92,L8
2021-01-29 21:53:48+00:00,346.055,326.945,295.46500000000003,304.065,295.14,298.15,311.04,310.315,317.77,292.76,307.03,339.435,,332.3,321.755,287.015,300.69,320.905,339.645,349.945,346.925,L8
2021-03-02 21:53:38+00:00,347.95666666666665,327.98,297.67,303.46666666666664,295.3833333333334,297.34666666666664,310.7,309.49333333333334,315.1266666666666,292.1166666666666,306.47666666666663,339.66333333333336,331.4,332.3,321.87333333333333,290.0366666666667,300.46999999999997,320.12333333333333,339.5566666666667,350.82,347.31333333333333,L8
2021-05-05 21:53:09+00:00,343.605,320.40250000000003,297.67,303.46666666666664,295.3833333333334,297.34666666666664,310.7,309.49333333333334,315.1266666666666,292.1166666666666,306.47666666666663,339.66333333333336,331.4,332.3,321.87333333333333,290.0366666666667,300.46999999999997,320.12333333333333,339.5566666666667,350.82,347.31333333333333,L8
2021-06-22 21:53:32+00:00,349.6775,325.4325,309.13000000000005,303.9866666666667,297.61,297.78999999999996,310.2266666666667,308.57,314.7033333333333,294.3566666666666,306.8933333333333,342.4666666666667,334.655,333.68,325.00333333333333,294.81,301.36333333333334,325.05333333333334,342.0133333333333,354.75666666666666,350.1033333333333,L8
2021-07-08 21:53:34+00:00,350.394,326.944,309.98,303.0375,296.005,294.9475,306.79,306.015,311.655,294.3566666666666,305.975,341.53499999999997,334.655,333.68,325.00333333333333,290.99,298.4075,324.2625,341.5125,354.34,341.66249999999997,L8
2021-07-24 21:53:40+00:00,355.90166666666664,331.29,309.98,304.488,297.624,296.26,308.326,309.094,313.236,296.105,307.11199999999997,343.608,339.46666666666664,335.9433333333333,326.63750000000005,294.97200000000004,299.132,328.486,343.24399999999997,355.81,346.196,L8
2021-10-12 21:54:05+00:00,356.586,332.62,318.03666666666663,304.99,298.59000000000003,294.415,308.9125,308.77000000000004,315.765,295.85666666666674,308.1775,344.09749999999997,343.5,337.765,316.31333333333333,292.22249999999997,296.7125,331.9825,344.09749999999997,357.0875,342.03,L8
2021-11-18 21:59:23+00:00,360.416,340.068,317.2125,305.03000000000003,298.996,294.538,309.90999999999997,309.894,317.454,295.8075,308.428,344.122,342.19,336.4733333333333,319.035,291.576,297.52599999999995,330.88,343.828,357.024,343.39,L9
2021-12-23 21:53:57+00:00,357.044,337.644,312.55999999999995,305.048,298.234,294.91,311.17600000000004,311.954,316.504,295.16,308.382,342.486,344.3299999999999,337.18,317.61,288.724,296.82399999999996,328.414,342.346,354.998,341.918,L9
2021-12-31 21:53:55+00:00,355.16833333333335,336.1516666666667,313.33,304.6433333333334,298.1683333333333,296.135,311.44166666666666,312.3666666666666,318.0933333333333,298.51200000000006,308.15000000000003,341.9433333333334,344.3299999999999,337.18,318.764,288.13166666666666,296.775,327.29,341.65333333333336,354.46,342.41833333333335,L8
2022-01-08 21:53:55+00:00,353.30833333333334,334.5416666666667,312.90999999999997,304.645,298.095,297.89166666666665,313.4066666666667,314.28833333333336,319.46166666666664,296.24500000000006,308.47833333333335,342.584,344.3299999999999,337.18,318.764,287.92,297.6133333333333,328.37,341.982,354.734,347.63400000000007,L9
2022-03-05 21:53:40+00:00,347.90000000000003,330.67833333333334,310.575,302.99,296.425,296.78833333333336,313.7683333333333,310.99,318.52500000000003,292.45666666666665,307.72166666666664,339.866,339.57,333.89,316.736,282.24833333333333,296.4983333333333,324.088,339.418,352.26,342.476,L8
2022-04-30 21:53:24+00:00,345.645,328.3866666666667,310.11,302.658,296.106,297.45,313.88199999999995,311.544,318.91999999999996,293.254,307.556,340.04499999999996,339.57,333.89,323.58,282.304,296.87,323.7425,339.27250000000004,351.985,343.805,L9
2022-05-24 21:53:36+00:00,348.8066666666667,330.00333333333333,312.76800000000003,302.554,296.38,298.184,313.378,311.826,319.354,292.90600000000006,307.392,341.27750000000003,348.65,,323.6325,284.072,297.21799999999996,325.775,340.46000000000004,352.85,344.40999999999997,L8
2022-07-03 21:53:32+00:00,348.86,330.20799999999997,308.4975,301.74333333333334,295.6066666666667,296.85,312.09666666666664,309.1,317.0133333333333,285.81666666666666,306.97333333333336,339.40999999999997,348.65,,324.40500000000003,284.32,297.47666666666663,326.29333333333335,341.32,353.81333333333333,335.2733333333333,L9
2022-08-12 21:54:11+00:00,354.29200000000003,334.90999999999997,314.8275,304.66333333333336,299.68333333333334,296.72,314.55,309.1166666666667,321.87000000000006,293.8333333333333,309.0566666666667,341.4375,349.41999999999996,337.48,326.78,291.09,300.59666666666664,329.795,343.3,355.78249999999997,343.2525,L8
2022-08-28 21:54:12+00:00,354.71166666666664,336.63666666666666,316.684,304.9975,299.945,296.5475,314.16499999999996,309.47,320.675,296.21999999999997,309.355,342.772,348.52,339.33000000000004,327.61,294.1175,301.3825,331.50600000000003,343.95799999999997,356.76599999999996,346.206,L8
2022-09-05 21:53:54+00:00,351.89000000000004,334.2366666666667,321.13,306.54333333333335,301.90000000000003,297.09999999999997,313.34,312.0866666666667,322.92,302.08666666666664,310.1000000000001,343.8875,348.52,339.33000000000004,329.68,299.8666666666666,303.3966666666667,333.39000000000004,345.61,358.6275,348.1225,L9
2022-10-23 21:54:07+00:00,351.9428571428571,334.3985714285714,320.40599999999995,306.5875,301.48,297.15,313.8625,313.1575,323.305,299.5025,310.2875,343.90999999999997,346.9675,338.33666666666664,329.6775,298.24749999999995,303.4325,332.93,345.61400000000003,358.82,348.2,L9
2022-11-24 21:54:07+00:00,355.78999999999996,339.60999999999996,322.302,311.0,307.4075,302.2725,319.1925,318.08500000000004,324.88,306.39,314.64,346.428,351.065,345.355,336.1775,298.3866666666666,303.7366666666667,337.05400000000003,352.61400000000003,358.4675,354.51,L9
2022-12-26 21:54:05+00:00,355.21714285714285,338.16285714285715,321.4433333333333,309.32,304.93,300.856,318.456,317.866,323.136,303.434,313.13800000000003,345.3016666666667,351.065,342.978,333.536,295.0575,302.125,335.1066666666667,350.30333333333334,356.98199999999997,353.5833333333333,L9
2023-01-19 21:53:58+00:00,356.6,338.6928571428571,324.935,308.62333333333333,304.33666666666664,300.96,318.15166666666664,318.63166666666666,323.305,302.985,312.7033333333333,347.7966666666667,349.848,342.01666666666665,332.49,295.952,302.112,336.925,351.315,358.11800000000005,361.19166666666666,L8
2023-02-28 21:53:56+00:00,356.085,336.06666666666666,323.43600000000004,309.07800000000003,304.732,302.596,319.48,322.93600000000004,325.36199999999997,301.15600000000006,313.06399999999996,347.994,350.24,341.96799999999996,332.836,292.4275,301.87,335.10800000000006,352.11400000000003,356.3,359.482,L9
2023-03-08 21:53:38+00:00,360.48999999999995,346.8966666666667,331.27500000000003,309.07800000000003,304.732,302.596,325.28000000000003,322.93600000000004,329.46999999999997,301.15600000000006,313.06399999999996,347.994,350.24,341.96799999999996,332.836,292.4275,301.87,335.10800000000006,352.11400000000003,356.3,359.482,L8
